Date,Close,ETR
28/01/2011,72.07,-0.009940714
27/01/2011,72.79,-0.004660096
26/01/2011,73.13,-0.005046727
25/01/2011,73.5,-0.003666739
24/01/2011,73.77,0.009944909
21/01/2011,73.04,-0.002597937
20/01/2011,73.23,0.009191367
19/01/2011,72.56,-0.001514839
18/01/2011,72.67,-0.006036512
14/01/2011,73.11,0.004661374
13/01/2011,72.77,0.000962398
12/01/2011,72.7,0.007039852
11/01/2011,72.19,-0.006076527
10/01/2011,72.63,0.003862607
07/01/2011,72.35,0.004155131
06/01/2011,72.05,-0.006639947
05/01/2011,72.53,-0.007964887
04/01/2011,73.11,0.015715791
03/01/2011,71.97,0.015966726
31/12/2010,70.83,0.000423639
30/12/2010,70.8,-0.003947003
29/12/2010,71.08,-0.005891446
28/12/2010,71.5,0.000839513
27/12/2010,71.44,-0.001538569
23/12/2010,71.55,-0.000279486
22/12/2010,71.57,0.014921448
21/12/2010,70.51,-0.003963204
20/12/2010,70.79,0.003963204
17/12/2010,70.51,0.00127723
16/12/2010,70.42,0.001847773
15/12/2010,70.29,-0.005957464
14/12/2010,70.71,0.000565851
13/12/2010,70.67,0.004254119
10/12/2010,70.37,0.007846534
09/12/2010,69.82,0.005601451
08/12/2010,69.43,-0.014016248
07/12/2010,70.41,-0.012981698
06/12/2010,71.33,-0.014751172
03/12/2010,72.39,0.000552715
02/12/2010,72.35,0.006934841
01/12/2010,71.85,0.008526154
30/11/2010,71.24,-0.009916975
29/11/2010,71.95,-0.005129283
26/11/2010,72.32,-0.002347905
24/11/2010,72.49,0.001933168
23/11/2010,72.35,-0.014680925
22/11/2010,73.42,-0.004349015
19/11/2010,73.74,0.007486593
18/11/2010,73.19,0.00740541
17/11/2010,72.65,0.00912617
16/11/2010,71.99,-0.007748759
15/11/2010,72.55,0.004005254
12/11/2010,72.26,-0.01578944
11/11/2010,73.41,0.001226743
10/11/2010,73.32,-0.007067167
09/11/2010,73.84,-0.018383611
08/11/2010,75.21,-0.002523074
05/11/2010,75.4,0
04/11/2010,75.4,0.009862802
03/11/2010,74.66,0.001340303
02/11/2010,74.56,0.009839017
01/11/2010,73.83,-0.009436576
29/10/2010,74.53,0.007542123
28/10/2010,73.97,0.009644848
27/10/2010,73.26,-0.011400775
26/10/2010,74.1,0.00500576
25/10/2010,73.73,-0.011596678
22/10/2010,74.59,-0.009208045
21/10/2010,75.28,-0.024018479
20/10/2010,77.11,0.007550153
19/10/2010,76.53,-0.012078853
18/10/2010,77.46,0.006345939
15/10/2010,76.97,-0.000389686
14/10/2010,77,-0.003888534
13/10/2010,77.3,0.006359116
12/10/2010,76.81,-0.004287113
11/10/2010,77.14,0.01331091
08/10/2010,76.12,-0.004195077
07/10/2010,76.44,-0.003004378
06/10/2010,76.67,-0.012572261
05/10/2010,77.64,0.012702698
04/10/2010,76.66,-0.006630721
01/10/2010,77.17,0.00832796
30/09/2010,76.53,-0.009234637
29/09/2010,77.24,-0.004134373
28/09/2010,77.56,0.004004915
27/09/2010,77.25,0.002592354
24/09/2010,77.05,0.008471866
23/09/2010,76.4,-0.008471866
22/09/2010,77.05,0.00873368
21/09/2010,76.38,-0.004832505
20/09/2010,76.75,0.000912468
17/09/2010,76.68,-0.013214339
16/09/2010,77.7,-0.008585944
15/09/2010,78.37,0.002939111
14/09/2010,78.14,-0.018009364
13/09/2010,79.56,-0.006639548
10/09/2010,80.09,-0.002867654
09/09/2010,80.32,0.008753338
08/09/2010,79.62,-0.001882176
07/09/2010,79.77,-0.00250407
03/09/2010,79.97,0.000500313
02/09/2010,79.93,-0.004991899
01/09/2010,80.33,0.018722668
31/08/2010,78.84,0.006234513
30/08/2010,78.35,-0.01633051
27/08/2010,79.64,0.027238543
26/08/2010,77.5,-0.010397372
25/08/2010,78.31,0.001789367
24/08/2010,78.17,-0.002810426
23/08/2010,78.39,0.011934694
20/08/2010,77.46,-0.005150668
19/08/2010,77.86,-0.019334105
18/08/2010,79.38,0.001891432
17/08/2010,79.23,0.013597007
16/08/2010,78.16,0.000639918
13/08/2010,78.11,0.00243543
12/08/2010,77.92,-0.008434555
11/08/2010,78.58,-0.012268541
10/08/2010,79.55,-0.001256282
09/08/2010,79.65,-0.001254705
06/08/2010,79.75,0.003391324
05/08/2010,79.48,0.006817347
04/08/2010,78.94,-0.003035671
03/08/2010,79.18,-0.004787712
02/08/2010,79.56,0.026104494
30/07/2010,77.51,-0.008862687
29/07/2010,78.2,-0.014598799
28/07/2010,79.35,-0.0054044
27/07/2010,79.78,0.012106075
26/07/2010,78.82,0.006746891
23/07/2010,78.29,0.000255493
22/07/2010,78.27,0.022220266
21/07/2010,76.55,-0.018764705
20/07/2010,78,0.004626068
19/07/2010,77.64,0.021875872
16/07/2010,75.96,-0.014117882
15/07/2010,77.04,0.011225806
14/07/2010,76.18,-0.004975786
13/07/2010,76.56,0.007209837
12/07/2010,76.01,-0.001314752
09/07/2010,76.11,0.019503106
08/07/2010,74.64,0.004700203
07/07/2010,74.29,0.028813354
06/07/2010,72.18,0.020717426
02/07/2010,70.7,-0.006906786
01/07/2010,71.19,-0.006022005
30/06/2010,71.62,-0.011384268
29/06/2010,72.44,-0.020360067
28/06/2010,73.93,0.006786128
25/06/2010,73.43,0.004641013
24/06/2010,73.09,-0.005729893
23/06/2010,73.51,-0.016593973
22/06/2010,74.74,-0.034712925
21/06/2010,77.38,-0.009261708
18/06/2010,78.1,0.00166592
17/06/2010,77.97,0.006304299
16/06/2010,77.48,0.008945415
15/06/2010,76.79,0.022253865
14/06/2010,75.1,0.009499035
11/06/2010,74.39,0.013125146
10/06/2010,73.42,0.015925652
09/06/2010,72.26,-0.007307857
08/06/2010,72.79,0.00606313
07/06/2010,72.35,0.004988233
04/06/2010,71.99,-0.034942821
03/06/2010,74.55,0.00376294
02/06/2010,74.27,0.014101929
01/06/2010,73.23,-0.024815839
28/05/2010,75.07,-0.009941099
27/05/2010,75.82,0.035576609
26/05/2010,73.17,0.004794858
25/05/2010,72.82,-0.013368089
24/05/2010,73.8,-0.010781776
21/05/2010,74.6,-0.001874917
20/05/2010,74.74,-0.027189216
19/05/2010,76.8,-0.00195122
18/05/2010,76.95,-0.006734904
17/05/2010,77.47,0.000645619
14/05/2010,77.42,-0.016016743
13/05/2010,78.67,-0.003806145
12/05/2010,78.97,0.017114083
11/05/2010,77.63,0.01257389
10/05/2010,76.66,0.011413702
07/05/2010,75.79,-0.010630719
06/05/2010,76.6,-0.033252951
05/05/2010,79.19,-0.005666451
04/05/2010,79.64,-0.023945068
03/05/2010,81.57,0.00343854
30/04/2010,81.29,0.009144898
29/04/2010,80.55,0.00747667
28/04/2010,79.95,-0.005115101
27/04/2010,80.36,-0.016904592
26/04/2010,81.73,-0.006706933
23/04/2010,82.28,0.002433683
22/04/2010,82.08,0.000975134
21/04/2010,82,0.003665245
20/04/2010,81.7,0.014175892
19/04/2010,80.55,0.004479291
16/04/2010,80.19,-0.010790802
15/04/2010,81.06,-0.003939921
14/04/2010,81.38,-0.003434743
13/04/2010,81.66,-0.006712663
12/04/2010,82.21,-0.000608014
09/04/2010,82.26,0.003531636
08/04/2010,81.97,-0.00158469
07/04/2010,82.1,-0.023711769
06/04/2010,84.07,0.029697982
05/04/2010,81.61,-0.008662288
01/04/2010,82.32,0.011853258
31/03/2010,81.35,-0.008567984
30/03/2010,82.05,0.005377014
29/03/2010,81.61,0.01643128
26/03/2010,80.28,0.011148108
25/03/2010,79.39,0.002396117
24/03/2010,79.2,-0.010924953
23/03/2010,80.07,0.002000251
22/03/2010,79.91,-0.00971365
19/03/2010,80.69,0.00397368
18/03/2010,80.37,-0.002609508
17/03/2010,80.58,0.003979115
16/03/2010,80.26,0.018231472
15/03/2010,78.81,0.007131063
12/03/2010,78.25,-0.019614675
11/03/2010,79.8,0.003514942
10/03/2010,79.52,0.004411123
09/03/2010,79.17,-0.004788316
08/03/2010,79.55,0.001257862
05/03/2010,79.45,0.015346867
04/03/2010,78.24,0.005254065
03/03/2010,77.83,-0.007934518
02/03/2010,78.45,0.008705726
01/03/2010,77.77,0.023417227
26/02/2010,75.97,-0.007213619
25/02/2010,76.52,-0.002740622
24/02/2010,76.73,-0.008694014
23/02/2010,77.4,-0.004125844
22/02/2010,77.72,-0.013165653
19/02/2010,78.75,0.009056762
18/02/2010,78.04,-0.002815101
17/02/2010,78.26,-0.009284645
16/02/2010,78.99,0.023699309
12/02/2010,77.14,-0.005300937
11/02/2010,77.55,0.011412392
10/02/2010,76.67,0.005361943
09/02/2010,76.26,-0.000393314
08/02/2010,76.29,-0.010431702
05/02/2010,77.09,-0.000259403
04/02/2010,77.11,-0.033538368
03/02/2010,79.74,0.012112184
02/02/2010,78.78,0.019871175
01/02/2010,77.23,0.011983991
29/01/2010,76.31,-0.010299289
28/01/2010,77.1,-0.020793972
27/01/2010,78.72,-0.007466971
26/01/2010,79.31,0.007339947
25/01/2010,78.73,0.002416228
22/01/2010,78.54,-0.015288693
21/01/2010,79.75,-0.01629288
20/01/2010,81.06,-0.013478944
19/01/2010,82.16,0.003780262
15/01/2010,81.85,-0.011539758
14/01/2010,82.8,-0.000965717
13/01/2010,82.88,0.014095009
12/01/2010,81.72,0.008232522
11/01/2010,81.05,0.019183448
08/01/2010,79.51,-0.009637724
07/01/2010,80.28,-0.012010297
06/01/2010,81.25,0.005058929
05/01/2010,80.84,-0.016074952
04/01/2010,82.15,0.003780723
31/12/2009,81.84,-0.015037877
30/12/2009,83.08,-0.002164243
29/12/2009,83.26,-0.001080367
28/12/2009,83.35,-0.001199041
24/12/2009,83.45,0.007698823
23/12/2009,82.81,-0.000844951
22/12/2009,82.88,-0.013542061
21/12/2009,84.01,0.01161342
18/12/2009,83.04,0.003740126
17/12/2009,82.73,0.004603837
16/12/2009,82.35,-0.007862151
15/12/2009,83,-0.009114959
14/12/2009,83.76,0.008392328
11/12/2009,83.06,0.015897428
10/12/2009,81.75,0.010699235
09/12/2009,80.88,-0.000494438
08/12/2009,80.92,-0.002838282
07/12/2009,81.15,0.008539127
04/12/2009,80.46,-0.007429455
03/12/2009,81.06,-0.005658768
02/12/2009,81.52,0.005782141
01/12/2009,81.05,0.030058619
30/11/2009,78.65,0.001909005
27/11/2009,78.5,-0.019677729
25/11/2009,80.06,0.010042766
24/11/2009,79.26,0.004045518
23/11/2009,78.94,0.014675182
20/11/2009,77.79,-0.000257069
19/11/2009,77.81,-0.011627295
18/11/2009,78.72,-0.008852973
17/11/2009,79.42,-0.003142878
16/11/2009,79.67,0.013012628
13/11/2009,78.64,0.023806052
12/11/2009,76.79,-0.009977407
11/11/2009,77.56,0.000386872
10/11/2009,77.53,-0.000644704
09/11/2009,77.58,0.007374378
06/11/2009,77.01,-0.00866254
05/11/2009,77.68,0.011132801
04/11/2009,76.82,0.007316468
03/11/2009,76.26,-0.012250903
02/11/2009,77.2,0.006237026
30/10/2009,76.72,-0.023572934
29/10/2009,78.55,0.011652606
28/10/2009,77.64,-0.009486034
27/10/2009,78.38,-0.000382677
26/10/2009,78.41,-0.011160547
23/10/2009,79.29,-0.01997819
22/10/2009,80.89,0.001732245
21/10/2009,80.75,0.009331327
20/10/2009,80,-0.012052081
19/10/2009,80.97,0.004083911
16/10/2009,80.64,0.006094925
15/10/2009,80.15,0.016733107
14/10/2009,78.82,0.000126879
13/10/2009,78.81,-0.015236711
12/10/2009,80.02,0.003630677
09/10/2009,79.73,0.010971798
08/10/2009,78.86,-0.001013942
07/10/2009,78.94,-0.003540722
06/10/2009,79.22,0.006331539
05/10/2009,78.72,0.017168903
02/10/2009,77.38,-0.005670118
01/10/2009,77.82,-0.025876634
30/09/2009,79.86,-0.007485065
29/09/2009,80.46,0.008236662
28/09/2009,79.8,0.005529041
25/09/2009,79.36,-0.005779637
24/09/2009,79.82,-0.004874096
23/09/2009,80.21,-0.002739046
22/09/2009,80.43,-0.001987331
21/09/2009,80.59,-0.003715635
18/09/2009,80.89,0.016327402
17/09/2009,79.58,-0.005638759
16/09/2009,80.03,0.019557749
15/09/2009,78.48,-0.000127413
14/09/2009,78.49,0.010244679
11/09/2009,77.69,-0.005007393
10/09/2009,78.08,-0.011207453
09/09/2009,78.96,-0.007192914
08/09/2009,79.53,-0.000628496
04/09/2009,79.58,0.001257387
03/09/2009,79.48,0.01253419
02/09/2009,78.49,-0.004322407
01/09/2009,78.83,-0.002154217
31/08/2009,79,-0.011953587
28/08/2009,79.95,-0.003745323
27/08/2009,80.25,-0.009302393
26/08/2009,81,-0.009705832
25/08/2009,81.79,0.000856217
24/08/2009,81.72,-0.000733945
21/08/2009,81.78,0.024383905
20/08/2009,79.81,0.00338877
19/08/2009,79.54,0.006179476
18/08/2009,79.05,0.011450507
17/08/2009,78.15,-0.011577001
14/08/2009,79.06,-0.009316447
13/08/2009,79.8,0.000250658
12/08/2009,79.78,0.012486761
11/08/2009,78.79,0.010333702
10/08/2009,77.98,-0.011348544
07/08/2009,78.87,-0.0003803
06/08/2009,78.9,0.019582119
05/08/2009,77.37,-0.011309721
04/08/2009,78.25,-0.034293381
03/08/2009,80.98,0.00805906
31/07/2009,80.33,-0.005090965
30/07/2009,80.74,0.017617748
29/07/2009,79.33,-0.002643672
28/07/2009,79.54,-0.009011325
27/07/2009,80.26,-0.008683841
24/07/2009,80.96,0.01958279
23/07/2009,79.39,0.0273255
22/07/2009,77.25,-0.004391637
21/07/2009,77.59,0.017158877
20/07/2009,76.27,0.018659974
17/07/2009,74.86,-0.010365541
16/07/2009,75.64,0.000793546
15/07/2009,75.58,0.010106469
14/07/2009,74.82,0.014404234
13/07/2009,73.75,0.014202069
10/07/2009,72.71,-0.009853645
09/07/2009,73.43,0.002181323
08/07/2009,73.27,0.002596517
07/07/2009,73.08,-0.032180495
06/07/2009,75.47,0.010522908
02/07/2009,74.68,-0.045801542
01/07/2009,78.18,0.008477893
30/06/2009,77.52,-0.009117238
29/06/2009,78.23,0.023277916
26/06/2009,76.43,-0.014031671
25/06/2009,77.51,0.025744643
24/06/2009,75.54,-0.003040119
23/06/2009,75.77,-0.01259033
22/06/2009,76.73,-0.001822917
19/06/2009,76.87,-0.016642324
18/06/2009,78.16,0.025134112
17/06/2009,76.22,-0.003405373
16/06/2009,76.48,0.003143009
15/06/2009,76.24,-0.025894766
12/06/2009,78.24,0.028916115
11/06/2009,76.01,0.019931566
10/06/2009,74.51,0.014192304
09/06/2009,73.46,-0.000544366
08/06/2009,73.5,-0.00907435
05/06/2009,74.17,-0.003633676
04/06/2009,74.44,0.004038234
03/06/2009,74.14,-0.0192365
02/06/2009,75.58,-0.016012942
01/06/2009,76.8,0.028796072
29/05/2009,74.62,0.012677176
28/05/2009,73.68,0.016006909
27/05/2009,72.51,-0.016820909
26/05/2009,73.74,0.015855991
22/05/2009,72.58,0.006635357
21/05/2009,72.1,-0.027091546
20/05/2009,74.08,-0.009003622
19/05/2009,74.75,0.016319736
18/05/2009,73.54,0.001633098
15/05/2009,73.42,-0.002040956
14/05/2009,73.57,-0.00325689
13/05/2009,73.81,-0.006751308
12/05/2009,74.31,0.01164063
11/05/2009,73.45,-0.01687519
08/05/2009,74.7,0.001607717
07/05/2009,74.58,0.020180816
06/05/2009,73.09,0.018085673
05/05/2009,71.78,0.009799882
04/05/2009,71.08,0.060607036
01/05/2009,66.9,0.032356434
30/04/2009,64.77,-0.004006169
29/04/2009,65.03,0.011600161
28/04/2009,64.28,-0.006358089
27/04/2009,64.69,0.010723547
24/04/2009,64,-0.013039614
23/04/2009,64.84,-0.002926005
22/04/2009,65.03,-0.0167738
21/04/2009,66.13,-0.007382331
20/04/2009,66.62,-0.023293094
17/04/2009,68.19,0.019846623
16/04/2009,66.85,0.021164811
15/04/2009,65.45,0.022715958
14/04/2009,63.98,-0.007164024
13/04/2009,64.44,-0.021492998
09/04/2009,65.84,-0.028301657
08/04/2009,67.73,-0.001770173
07/04/2009,67.85,-0.005584965
06/04/2009,68.23,-0.014405487
03/04/2009,69.22,-0.006049277
02/04/2009,69.64,0.013589916
01/04/2009,68.7,0.00891884
31/03/2009,68.09,0.017183062
30/03/2009,66.93,-0.015860408
27/03/2009,68,-0.012131991
26/03/2009,68.83,0.026648614
25/03/2009,67.02,-0.005505557
24/03/2009,67.39,-0.026937656
23/03/2009,69.23,0.031995685
20/03/2009,67.05,-0.007133334
19/03/2009,67.53,0.010719174
18/03/2009,66.81,0.040784576
17/03/2009,64.14,0.026862099
16/03/2009,62.44,0.031066986
13/03/2009,60.53,-0.009536409
12/03/2009,61.11,-0.004897169
11/03/2009,61.41,-0.024609203
10/03/2009,62.94,0.027871317
09/03/2009,61.21,-0.037044242
06/03/2009,63.52,0.001102623
05/03/2009,63.45,-0.016257979
04/03/2009,64.49,0.022740727
03/03/2009,63.04,-0.036752813
02/03/2009,65.4,-0.02997438
27/02/2009,67.39,-0.014729976
26/02/2009,68.39,-0.001169078
25/02/2009,68.47,0.003218259
24/02/2009,68.25,0.033219708
23/02/2009,66.02,-0.024241798
20/02/2009,67.64,-0.027127229
19/02/2009,69.5,0.01201433
18/02/2009,68.67,-0.00999791
17/02/2009,69.36,-0.008899154
13/02/2009,69.98,0.00875499
12/02/2009,69.37,-0.020404503
11/02/2009,70.8,0.003253876
10/02/2009,70.57,-0.027670854
09/02/2009,72.55,-0.023700374
06/02/2009,74.29,0.019573821
05/02/2009,72.85,-0.005475715
04/02/2009,73.25,-0.007615976
03/02/2009,73.81,0.005842805
02/02/2009,73.38,-0.03980758
30/01/2009,76.36,-0.015205959
29/01/2009,77.53,-0.029234415
28/01/2009,79.83,0.00188076
27/01/2009,79.68,0
26/01/2009,79.68,0.020540852
23/01/2009,78.06,0.008878653
22/01/2009,77.37,-0.006313234
21/01/2009,77.86,-0.005762967
20/01/2009,78.31,0.015442335
16/01/2009,77.11,0.012265289
15/01/2009,76.17,-0.000262536
14/01/2009,76.19,-0.018466064
13/01/2009,77.61,-0.040528175
12/01/2009,80.82,0.008698949
09/01/2009,80.12,-0.034591944
08/01/2009,82.94,0.000120576
07/01/2009,82.93,-0.01281992
06/01/2009,84,-0.016997576
05/01/2009,85.44,
