Date,Close,MWV
04/02/2011,28.85,-0.001039321
03/02/2011,28.88,0.006949298
02/02/2011,28.68,-0.022069861
01/02/2011,29.32,0.023814758
31/01/2011,28.63,0.004551032
28/01/2011,28.5,-0.034825102
27/01/2011,29.51,0.023659598
26/01/2011,28.82,0.027437528
25/01/2011,28.04,-0.015921086
24/01/2011,28.49,0.038280474
21/01/2011,27.42,0.035260658
20/01/2011,26.47,-0.013881296
19/01/2011,26.84,-0.004460974
18/01/2011,26.96,-0.008494973
14/01/2011,27.19,0
13/01/2011,27.19,0.00036785
12/01/2011,27.18,-0.00036785
11/01/2011,27.19,0.004423155
10/01/2011,27.07,-0.005158449
07/01/2011,27.21,-0.000734754
06/01/2011,27.23,0.00885288
05/01/2011,26.99,0.007811087
04/01/2011,26.78,-0.007069797
03/01/2011,26.97,0.030493611
31/12/2010,26.16,-0.005337413
30/12/2010,26.3,-0.001519757
29/12/2010,26.34,0.003803732
28/12/2010,26.24,0.00038117
27/12/2010,26.23,0.008038321
23/12/2010,26.02,0.004236479
22/12/2010,25.91,0.005806093
21/12/2010,25.76,0.016833437
20/12/2010,25.33,0.005939435
17/12/2010,25.18,0.004777079
16/12/2010,25.06,0.004399127
15/12/2010,24.95,-0.037755172
14/12/2010,25.91,0.001158525
13/12/2010,25.88,0.004259445
10/12/2010,25.77,-0.001938361
09/12/2010,25.82,0.008166485
08/12/2010,25.61,-0.009714473
07/12/2010,25.86,-0.025201792
06/12/2010,26.52,-0.012739026
03/12/2010,26.86,0.009351106
02/12/2010,26.61,0.038304185
01/12/2010,25.61,0.030527643
30/11/2010,24.84,-0.014388737
29/11/2010,25.2,-0.009478744
26/11/2010,25.44,-0.007440802
24/11/2010,25.63,0.023288994
23/11/2010,25.04,-0.035697063
22/11/2010,25.95,0.022210147
19/11/2010,25.38,-0.002361276
18/11/2010,25.44,0.001179941
17/11/2010,25.41,0.007902056
16/11/2010,25.21,-0.02158216
15/11/2010,25.76,-0.001551591
12/11/2010,25.8,-0.021093783
11/11/2010,26.35,-0.003031454
10/11/2010,26.43,0.014098157
09/11/2010,26.06,-0.025384958
08/11/2010,26.73,0.010152371
05/11/2010,26.46,-0.013886506
04/11/2010,26.83,0.037596986
03/11/2010,25.84,0.002324681
02/11/2010,25.78,0.006616097
01/11/2010,25.61,-0.004674726
29/10/2010,25.73,0.003894086
28/10/2010,25.63,-0.005447484
27/10/2010,25.77,0.020384869
26/10/2010,25.25,-0.011811161
25/10/2010,25.55,0.016177113
22/10/2010,25.14,0
21/10/2010,25.14,-0.007529261
20/10/2010,25.33,0.018327206
19/10/2010,24.87,-0.028930094
18/10/2010,25.6,0.012183291
15/10/2010,25.29,0.017148975
14/10/2010,24.86,-0.013187004
13/10/2010,25.19,0.013991833
12/10/2010,24.84,0.004842624
11/10/2010,24.72,-0.003634165
08/10/2010,24.81,0.011349939
07/10/2010,24.53,-0.012155741
06/10/2010,24.83,0.01174816
05/10/2010,24.54,0.029778875
04/10/2010,23.82,-0.03140754
01/10/2010,24.58,0.00816998
30/09/2010,24.38,-0.002048761
29/09/2010,24.43,-0.009776045
28/09/2010,24.67,0.00732306
27/09/2010,24.49,-0.008538373
24/09/2010,24.7,0.04598035
23/09/2010,23.59,-0.018063923
22/09/2010,24.02,-0.01076615
21/09/2010,24.28,0.002887195
20/09/2010,24.21,0.000413138
17/09/2010,24.2,0.008715556
16/09/2010,23.99,0.009212795
15/09/2010,23.77,-0.003779135
14/09/2010,23.86,-0.002511512
13/09/2010,23.92,0.010929071
10/09/2010,23.66,0.008489015
09/09/2010,23.46,0.005128216
08/09/2010,23.34,0.012069112
07/09/2010,23.06,-0.012069112
03/09/2010,23.34,0.007741974
02/09/2010,23.16,0.022708399
01/09/2010,22.64,0.039644831
31/08/2010,21.76,0.008306462
30/08/2010,21.58,-0.011518211
27/08/2010,21.83,0.01569746
26/08/2010,21.49,0.000465441
25/08/2010,21.48,0.014537184
24/08/2010,21.17,-0.006121988
23/08/2010,21.3,-0.022744076
20/08/2010,21.79,0.014328879
19/08/2010,21.48,-0.025736715
18/08/2010,22.04,0
17/08/2010,22.04,0.012326109
16/08/2010,21.77,-0.009145011
13/08/2010,21.97,-0.003181098
12/08/2010,22.04,0
11/08/2010,22.04,-0.053015948
10/08/2010,23.24,-0.012401271
09/08/2010,23.53,-0.007198845
06/08/2010,23.7,-0.004630612
05/08/2010,23.81,-0.003772798
04/08/2010,23.9,0.001256019
03/08/2010,23.87,-0.006264376
02/08/2010,24.02,0.002501043
30/07/2010,23.96,0.001670844
29/07/2010,23.92,-0.030873001
28/07/2010,24.67,-0.003641517
27/07/2010,24.76,-0.00443281
26/07/2010,24.87,0.009291119
23/07/2010,24.64,0.030074357
22/07/2010,23.91,0.031438443
21/07/2010,23.17,-0.021772472
20/07/2010,23.68,0.022204157
19/07/2010,23.16,-0.006026708
16/07/2010,23.3,-0.026679541
15/07/2010,23.93,-0.000417798
14/07/2010,23.94,-0.008319516
13/07/2010,24.14,0.028573372
12/07/2010,23.46,-0.009333967
09/07/2010,23.68,0.016177449
08/07/2010,23.3,0.026969882
07/07/2010,22.68,0.022292497
06/07/2010,22.18,0.000450958
02/07/2010,22.17,-0.006294985
01/07/2010,22.31,0.00494272
30/06/2010,22.2,-0.014755466
29/06/2010,22.53,-0.028010584
28/06/2010,23.17,0.000431686
25/06/2010,23.16,0.004327138
24/06/2010,23.06,-0.029061874
23/06/2010,23.74,0.011012394
22/06/2010,23.48,-0.02937685
21/06/2010,24.18,-0.006595242
18/06/2010,24.34,0.007008893
17/06/2010,24.17,-0.001240438
16/06/2010,24.2,-0.003300333
15/06/2010,24.28,0.01744955
14/06/2010,23.86,0.004620886
11/06/2010,23.75,0.020417553
10/06/2010,23.27,0.039891329
09/06/2010,22.36,-0.005352377
08/06/2010,22.48,0.012083387
07/06/2010,22.21,-0.02358285
04/06/2010,22.74,-0.045560092
03/06/2010,23.8,-0.000839983
02/06/2010,23.82,0.03372785
01/06/2010,23.03,-0.037080745
28/05/2010,23.9,-0.016597891
27/05/2010,24.3,0.051943278
26/05/2010,23.07,-0.012492086
25/05/2010,23.36,0.012925643
24/05/2010,23.06,-0.033684702
21/05/2010,23.85,0.022901764
20/05/2010,23.31,-0.037883318
19/05/2010,24.21,-0.011907347
18/05/2010,24.5,-0.022599832
17/05/2010,25.06,0.002397125
14/05/2010,25,-0.023716527
13/05/2010,25.6,-0.013193827
12/05/2010,25.94,0.026564062
11/05/2010,25.26,-0.010240342
10/05/2010,25.52,0.032659215
07/05/2010,24.7,-0.003637102
06/05/2010,24.79,-0.045345833
05/05/2010,25.94,-0.00576592
04/05/2010,26.09,-0.050814069
03/05/2010,27.45,0.010252745
30/04/2010,27.17,-0.020401436
29/04/2010,27.73,0.023719412
28/04/2010,27.08,-0.006258073
27/04/2010,27.25,-0.036039936
26/04/2010,28.25,-0.005647738
23/04/2010,28.41,0.014893892
22/04/2010,27.99,0.006811283
21/04/2010,27.8,0.022922597
20/04/2010,27.17,0.013711536
19/04/2010,26.8,0.008242834
16/04/2010,26.58,-0.021217993
15/04/2010,27.15,0.00925076
14/04/2010,26.9,0.020658012
13/04/2010,26.35,0.000759301
12/04/2010,26.33,-0.006813047
09/04/2010,26.51,0.008333382
08/04/2010,26.29,-0.003038362
07/04/2010,26.37,0.002658061
06/04/2010,26.3,-0.003416211
05/04/2010,26.39,0.010283846
01/04/2010,26.12,0.022063988
31/03/2010,25.55,-0.016304709
30/03/2010,25.97,-0.000769823
29/03/2010,25.99,0.024538719
26/03/2010,25.36,0.011501217
25/03/2010,25.07,-0.014257667
24/03/2010,25.43,-0.010561412
23/03/2010,25.7,0.016477423
22/03/2010,25.28,0.013941672
19/03/2010,24.93,-0.031974305
18/03/2010,25.74,-0.005037794
17/03/2010,25.87,0.013229765
16/03/2010,25.53,0.016986385
15/03/2010,25.1,-0.012274951
12/03/2010,25.41,0.002364067
11/03/2010,25.35,0.007523298
10/03/2010,25.16,0.007980888
09/03/2010,24.96,0.001202646
08/03/2010,24.93,0.015767458
05/03/2010,24.54,0.017677747
04/03/2010,24.11,-0.010726175
03/03/2010,24.37,0.015299037
02/03/2010,24,0.00543139
01/03/2010,23.87,0.039740329
26/02/2010,22.94,-0.030058081
25/02/2010,23.64,0.002117299
24/02/2010,23.59,0.005952399
23/02/2010,23.45,-0.016074796
22/02/2010,23.83,0.012244189
19/02/2010,23.54,-0.00972318
18/02/2010,23.77,0.015261
17/02/2010,23.41,-0.013576789
16/02/2010,23.73,0.028640556
12/02/2010,23.06,0.000867679
11/02/2010,23.04,0.01266669
10/02/2010,22.75,-0.019587133
09/02/2010,23.2,0.018708399
08/02/2010,22.77,-0.011787956
05/02/2010,23.04,-0.012079526
04/02/2010,23.32,-0.044041506
03/02/2010,24.37,-0.024722637
02/02/2010,24.98,-0.00120024
01/02/2010,25.01,0.038309493
29/01/2010,24.07,-0.019338187
28/01/2010,24.54,-0.022164921
27/01/2010,25.09,-0.058441855
26/01/2010,26.6,0.010582109
25/01/2010,26.32,0.006479916
22/01/2010,26.15,-0.010650538
21/01/2010,26.43,-0.063757853
20/01/2010,28.17,-0.02800323
19/01/2010,28.97,0.026229865
15/01/2010,28.22,-0.015122497
14/01/2010,28.65,-0.015584731
13/01/2010,29.1,0.008628181
12/01/2010,28.85,0.00695655
11/01/2010,28.65,-0.00730311
08/01/2010,28.86,-0.00896867
07/01/2010,29.12,-0.010929071
06/01/2010,29.44,-0.00372945
05/01/2010,29.55,0.017753966
04/01/2010,29.03,0.013874659
31/12/2009,28.63,-0.015595534
30/12/2009,29.08,-0.005828921
29/12/2009,29.25,0.009618762
28/12/2009,28.97,0.008667068
24/12/2009,28.72,0
23/12/2009,28.72,0.006988149
22/12/2009,28.52,0.018401085
21/12/2009,28,0.017654935
18/12/2009,27.51,-0.005799219
17/12/2009,27.67,-0.030256802
16/12/2009,28.52,0.008804424
15/12/2009,28.27,-0.020308821
14/12/2009,28.85,0.030620024
11/12/2009,27.98,-0.003211421
10/12/2009,28.07,-0.000356189
09/12/2009,28.08,0.000356189
08/12/2009,28.07,-0.008160414
07/12/2009,28.3,0.011371835
04/12/2009,27.98,0.01258783
03/12/2009,27.63,-0.015799251
02/12/2009,28.07,0.011825975
01/12/2009,27.74,0.013427892
30/11/2009,27.37,0.033813364
27/11/2009,26.46,-0.030153038
25/11/2009,27.27,0.022998046
24/11/2009,26.65,-0.012677276
23/11/2009,26.99,0.026658233
20/11/2009,26.28,-0.003418807
19/11/2009,26.37,-0.013185348
18/11/2009,26.72,0.009022618
17/11/2009,26.48,0.001511716
16/11/2009,26.44,0.022954336
13/11/2009,25.84,0.014029848
12/11/2009,25.48,-0.020202707
11/11/2009,26,0.01863408
10/11/2009,25.52,-0.005860536
09/11/2009,25.67,0.04217013
06/11/2009,24.61,0.013088121
05/11/2009,24.29,0.036901462
04/11/2009,23.41,-0.001280683
03/11/2009,23.44,0.008138833
02/11/2009,23.25,0.018229671
30/10/2009,22.83,-0.037399588
29/10/2009,23.7,0.089084872
28/10/2009,21.68,-0.049053704
27/10/2009,22.77,-0.0165509
26/10/2009,23.15,-0.033138121
23/10/2009,23.93,-0.022314976
22/10/2009,24.47,0.023151096
21/10/2009,23.91,-0.027229405
20/10/2009,24.57,-0.009720611
19/10/2009,24.81,0.010942358
16/10/2009,24.54,-0.018571386
15/10/2009,25,0.02388294
14/10/2009,24.41,0.004928141
13/10/2009,24.29,0.010761693
12/10/2009,24.03,0.001665973
09/10/2009,23.99,-0.00249792
08/10/2009,24.05,0.042035482
07/10/2009,23.06,-0.005190323
06/10/2009,23.18,0.039600423
05/10/2009,22.28,0.032385955
02/10/2009,21.57,-0.005547864
01/10/2009,21.69,-0.028183684
30/09/2009,22.31,-0.041700139
29/09/2009,23.26,0.016471981
28/09/2009,22.88,0.032877239
25/09/2009,22.14,-0.001805055
24/09/2009,22.18,-0.027569554
23/09/2009,22.8,-0.011338979
22/09/2009,23.06,0.008273507
21/09/2009,22.87,-0.000874126
18/09/2009,22.89,0
17/09/2009,22.89,-0.019468493
16/09/2009,23.34,0.01772253
15/09/2009,22.93,0.014938766
14/09/2009,22.59,0.016064603
11/09/2009,22.23,-0.007171703
10/09/2009,22.39,0.013942209
09/09/2009,22.08,0.011387051
08/09/2009,21.83,-0.006847778
04/09/2009,21.98,0.014665707
03/09/2009,21.66,0.017699577
02/09/2009,21.28,0.000940292
01/09/2009,21.26,-0.031939767
31/08/2009,21.95,-0.009972884
28/08/2009,22.17,-0.006743114
27/08/2009,22.32,-0.011138453
26/08/2009,22.57,0.00577651
25/08/2009,22.44,0.022533626
24/08/2009,21.94,-0.00771854
21/08/2009,22.11,0.032171892
20/08/2009,21.41,-0.000933707
19/08/2009,21.43,0.01884182
18/08/2009,21.03,0.01823467
17/08/2009,20.65,-0.033804695
14/08/2009,21.36,-0.032699206
13/08/2009,22.07,0.016446236
12/08/2009,21.71,0.034680139
11/08/2009,20.97,-0.000953289
10/08/2009,20.99,-0.023541577
07/08/2009,21.49,0.039872391
06/08/2009,20.65,-0.014423327
05/08/2009,20.95,-0.003335719
04/08/2009,21.02,0.044257162
03/08/2009,20.11,0.03131569
31/07/2009,19.49,-0.001538067
30/07/2009,19.52,-0.008163311
29/07/2009,19.68,0.019497796
28/07/2009,19.3,0.009370188
27/07/2009,19.12,0.000523149
24/07/2009,19.11,0.005772779
23/07/2009,19,0.028291185
22/07/2009,18.47,0.013627902
21/07/2009,18.22,0.015487035
20/07/2009,17.94,0.027693208
17/07/2009,17.45,0.019676561
16/07/2009,17.11,-0.008149056
15/07/2009,17.25,0.069614182
14/07/2009,16.09,-0.008663421
13/07/2009,16.23,0.020542272
10/07/2009,15.9,0.008209708
09/07/2009,15.77,0.000634317
08/07/2009,15.76,0.001269841
07/07/2009,15.74,-0.006333143
06/07/2009,15.84,-0.019381663
02/07/2009,16.15,-0.020834087
01/07/2009,16.49,0.004863231
30/06/2009,16.41,-0.008495197
29/06/2009,16.55,0.018908767
26/06/2009,16.24,0.009901071
25/06/2009,16.08,0.024552697
24/06/2009,15.69,0.065176073
23/06/2009,14.7,0.008196767
22/06/2009,14.58,-0.065695259
19/06/2009,15.57,0.006443321
18/06/2009,15.47,-0.00129199
17/06/2009,15.49,-0.005793386
16/06/2009,15.58,-0.033452157
15/06/2009,16.11,-0.029359907
12/06/2009,16.59,-0.029693393
11/06/2009,17.09,0.0248828
10/06/2009,16.67,-0.001798023
09/06/2009,16.7,-0.000598623
08/06/2009,16.71,-0.015439737
05/06/2009,16.97,-0.009967834
04/06/2009,17.14,0.045964522
03/06/2009,16.37,-0.03658579
02/06/2009,16.98,-0.002352942
01/06/2009,17.02,0.063677161
29/05/2009,15.97,0.010069311
28/05/2009,15.81,0.028875924
27/05/2009,15.36,-0.063072603
26/05/2009,16.36,0.037998966
22/05/2009,15.75,0.019878821
21/05/2009,15.44,-0.01542447
20/05/2009,15.68,-0.026433257
19/05/2009,16.1,0.027071216
18/05/2009,15.67,0.079670516
15/05/2009,14.47,0
14/05/2009,14.47,0.040188701
13/05/2009,13.9,-0.113457146
12/05/2009,15.57,0.000642467
11/05/2009,15.56,-0.018465982
08/05/2009,15.85,0.070571404
07/05/2009,14.77,-0.134123634
06/05/2009,16.89,0.008920666
05/05/2009,16.74,-0.02536261
04/05/2009,17.17,0.055070766
01/05/2009,16.25,0.036983218
30/04/2009,15.66,0.014148146
29/04/2009,15.44,0.008455335
28/04/2009,15.31,0.021790232
27/04/2009,14.98,-0.037344661
24/04/2009,15.55,0.054174408
23/04/2009,14.73,0.033831324
22/04/2009,14.24,0.025605951
21/04/2009,13.88,0.069353167
20/04/2009,12.95,-0.059215499
17/04/2009,13.74,0.016881135
16/04/2009,13.51,0.0524237
15/04/2009,12.82,0.028482938
14/04/2009,12.46,-0.048560833
13/04/2009,13.08,-0.00609758
09/04/2009,13.16,0.077386664
08/04/2009,12.18,0.004938282
07/04/2009,12.12,-0.092907055
06/04/2009,13.3,-0.00150263
03/04/2009,13.32,0.024317308
02/04/2009,13,0.049675171
01/04/2009,12.37,0.031201217
31/03/2009,11.99,0.006694586
30/03/2009,11.91,-0.086801447
27/03/2009,12.99,-0.012241928
26/03/2009,13.15,0.057919159
25/03/2009,12.41,0.004037147
24/03/2009,12.36,0.025400792
23/03/2009,12.05,0.068696531
20/03/2009,11.25,-0.023716527
19/03/2009,11.52,0.005221944
18/03/2009,11.46,0.098018906
17/03/2009,10.39,0.047299457
16/03/2009,9.91,0.016277063
13/03/2009,9.75,0.028082969
12/03/2009,9.48,0.040909903
11/03/2009,9.1,0.003302149
10/03/2009,9.07,0.116818782
09/03/2009,8.07,0.02763995
06/03/2009,7.85,-0.005082603
05/03/2009,7.89,-0.032421792
04/03/2009,8.15,0.040055417
03/03/2009,7.83,-0.065495917
02/03/2009,8.36,-0.110847825
27/02/2009,9.34,-0.002139038
26/02/2009,9.36,-0.017999427
25/02/2009,9.53,-0.008359505
24/02/2009,9.61,0.05673003
23/02/2009,9.08,-0.062954117
20/02/2009,9.67,-0.015392813
19/02/2009,9.82,-0.037966598
18/02/2009,10.2,-0.00293686
17/02/2009,10.23,-0.0588405
13/02/2009,10.85,-0.013730193
12/02/2009,11,-0.006343474
11/02/2009,11.07,-0.001805055
10/02/2009,11.09,-0.078029168
09/02/2009,11.99,0.01258934
06/02/2009,11.84,0.033493899
05/02/2009,11.45,0.007891317
04/02/2009,11.36,-0.014853921
03/02/2009,11.53,-0.001733103
02/02/2009,11.55,-0.007762005
30/01/2009,11.64,-0.051894488
29/01/2009,12.26,-0.070839995
28/01/2009,13.16,0.067582664
27/01/2009,12.3,0.041499731
26/01/2009,11.8,0.00851069
23/01/2009,11.7,0.030371098
22/01/2009,11.35,0.000881446
21/01/2009,11.34,0.048790164
20/01/2009,10.8,-0.086857044
16/01/2009,11.78,0.019717741
15/01/2009,11.55,0.049699669
14/01/2009,10.99,-0.051429773
13/01/2009,11.57,0.000864678
12/01/2009,11.56,-0.028987537
09/01/2009,11.9,-0.036307618
08/01/2009,12.34,0.006504088
07/01/2009,12.26,-0.015378692
06/01/2009,12.45,0.089863194
05/01/2009,11.38,
