Date,Close,KR
24/01/2011,21.7,0.006472515
21/01/2011,21.56,-0.001390498
20/01/2011,21.59,0.003712301
19/01/2011,21.51,0.003726134
18/01/2011,21.43,-0.000466527
14/01/2011,21.44,-0.003724399
13/01/2011,21.52,-0.010631022
12/01/2011,21.75,0.013889112
11/01/2011,21.45,-0.003722666
10/01/2011,21.53,-0.003246003
07/01/2011,21.6,-0.000462856
06/01/2011,21.61,-0.011044751
05/01/2011,21.85,0.006888661
04/01/2011,21.7,-0.014184635
03/01/2011,22.01,-0.015776753
31/12/2010,22.36,0.008082666
30/12/2010,22.18,0.009058033
29/12/2010,21.98,0.010979067
28/12/2010,21.74,-0.009157573
27/12/2010,21.94,0.01007796
23/12/2010,21.72,-0.002758622
22/12/2010,21.78,0.003219134
21/12/2010,21.71,-0.001840774
20/12/2010,21.75,0.002301497
17/12/2010,21.7,0.005082016
16/12/2010,21.59,0.009774339
15/12/2010,21.38,0.017933468
14/12/2010,21,-0.005224424
13/12/2010,21.11,0.022031542
10/12/2010,20.65,-0.005312739
09/12/2010,20.76,0
08/12/2010,20.76,0.003861009
07/12/2010,20.68,0.002420723
06/12/2010,20.63,-0.023000535
03/12/2010,21.11,-0.024334378
02/12/2010,21.63,-0.098122177
01/12/2010,23.86,0.013077596
30/11/2010,23.55,0.020159379
29/11/2010,23.08,0.000433369
26/11/2010,23.07,0.002169669
24/11/2010,23.02,0.000434499
23/11/2010,23.01,-0.005201572
22/11/2010,23.13,0.013055016
19/11/2010,22.83,0.003070851
18/11/2010,22.76,-0.002194427
17/11/2010,22.81,0.016353956
16/11/2010,22.44,-0.018106037
15/11/2010,22.85,-0.006108221
12/11/2010,22.99,0.014899487
11/11/2010,22.65,-0.000441404
10/11/2010,22.66,-0.002644338
09/11/2010,22.72,0.000440238
08/11/2010,22.71,-0.017460068
05/11/2010,23.11,-0.004317796
04/11/2010,23.21,0.020018075
03/11/2010,22.75,0.009273637
02/11/2010,22.54,0.023794613
01/11/2010,22.01,0.000454442
29/10/2010,22,-0.00769757
28/10/2010,22.17,-0.001352265
27/10/2010,22.2,0.005873069
26/10/2010,22.07,0.014145798
25/10/2010,21.76,-0.001836548
22/10/2010,21.8,0.002296212
21/10/2010,21.75,-0.000459664
20/10/2010,21.76,0.015748357
19/10/2010,21.42,-0.035316672
18/10/2010,22.19,0.008144841
15/10/2010,22.01,-0.006340601
14/10/2010,22.15,0.006340601
13/10/2010,22.01,0.014645571
12/10/2010,21.69,0.00462108
11/10/2010,21.59,0.013992766
08/10/2010,21.29,-0.00140812
07/10/2010,21.32,0.004701466
06/10/2010,21.22,-0.007043936
05/10/2010,21.37,0.000468055
04/10/2010,21.36,-0.016713481
01/10/2010,21.72,0.002766253
30/09/2010,21.66,0.001386002
29/09/2010,21.63,-0.011491738
28/09/2010,21.88,-0.001826485
27/09/2010,21.92,-0.007725555
24/09/2010,22.09,0.010009183
23/09/2010,21.87,0.011497022
22/09/2010,21.62,0.000925498
21/09/2010,21.6,-0.012879663
20/09/2010,21.88,0.004121829
17/09/2010,21.79,-0.004121829
16/09/2010,21.88,0.017985267
15/09/2010,21.49,0.010760338
14/09/2010,21.26,0.010401985
13/09/2010,21.04,-0.009931508
10/09/2010,21.25,0.011358381
09/09/2010,21.01,0.014864815
08/09/2010,20.7,0
07/09/2010,20.7,0.000483209
03/09/2010,20.69,0.015096464
02/09/2010,20.38,0.015826245
01/09/2010,20.06,0.016587462
31/08/2010,19.73,-0.009583932
30/08/2010,19.92,-0.020373375
27/08/2010,20.33,-0.001474564
26/08/2010,20.36,-0.0160783
25/08/2010,20.69,0.007276287
24/08/2010,20.54,-0.017853309
23/08/2010,20.91,-0.010466318
20/08/2010,21.13,0.001894837
19/08/2010,21.09,-0.014591928
18/08/2010,21.4,-0.029014239
17/08/2010,22.03,0.005005699
16/08/2010,21.92,-0.003642991
13/08/2010,22,0.002730999
12/08/2010,21.94,-0.003185441
11/08/2010,22.01,-0.018902453
10/08/2010,22.43,0.010757612
09/08/2010,22.19,-0.000450552
06/08/2010,22.2,0.009504484
05/08/2010,21.99,0.010054929
04/08/2010,21.77,0.008765915
03/08/2010,21.58,0.009311054
02/08/2010,21.38,0.009398565
30/07/2010,21.18,0.001417435
29/07/2010,21.15,0.00616554
28/07/2010,21.02,-0.012293299
27/07/2010,21.28,0.007073833
26/07/2010,21.13,0.015740845
23/07/2010,20.8,0.017948578
22/07/2010,20.43,-0.00925707
21/07/2010,20.62,0.006324516
20/07/2010,20.49,0.019217147
19/07/2010,20.1,-0.013343415
16/07/2010,20.37,-0.020408872
15/07/2010,20.79,0.002890175
14/07/2010,20.73,-0.001927711
13/07/2010,20.77,0.014549238
12/07/2010,20.47,0.000488639
09/07/2010,20.46,-0.00292826
08/07/2010,20.52,0.003417138
07/07/2010,20.45,0.021251109
06/07/2010,20.02,0.008024115
02/07/2010,19.86,-0.00752449
01/07/2010,20.01,0.016121256
30/06/2010,19.69,-0.006075968
29/06/2010,19.81,-0.0229551
28/06/2010,20.27,0.001975309
25/06/2010,20.23,0.003466208
24/06/2010,20.16,-0.004948056
23/06/2010,20.26,0.003956484
22/06/2010,20.18,0.013469897
21/06/2010,19.91,-0.007505664
18/06/2010,20.06,-0.033818464
17/06/2010,20.75,0.032821952
16/06/2010,20.08,-0.014829733
15/06/2010,20.38,0.032920679
14/06/2010,19.72,-0.013598799
11/06/2010,19.99,0.011066511
10/06/2010,19.77,0.012726056
09/06/2010,19.52,-0.006128722
08/06/2010,19.64,0.02474353
07/06/2010,19.16,-0.008316056
04/06/2010,19.32,-0.03409132
03/06/2010,19.99,-0.003495634
02/06/2010,20.06,0.009516726
01/06/2010,19.87,-0.013000183
28/05/2010,20.13,0.014007233
27/05/2010,19.85,0.001512478
26/05/2010,19.82,-0.019486003
25/05/2010,20.21,-0.022505842
24/05/2010,20.67,-0.028143999
21/05/2010,21.26,-0.01169057
20/05/2010,21.51,-0.044108082
19/05/2010,22.48,0.004011594
18/05/2010,22.39,0.013942209
17/05/2010,22.08,-0.007220248
14/05/2010,22.24,-0.012955285
13/05/2010,22.53,0.018365578
12/05/2010,22.12,-0.001806685
11/05/2010,22.16,-0.002253776
10/05/2010,22.21,0.030166821
07/05/2010,21.55,-0.021121079
06/05/2010,22.01,-0.02423817
05/05/2010,22.55,-0.00221484
04/05/2010,22.6,-0.006175582
03/05/2010,22.74,0.02268276
30/04/2010,22.23,-0.012072581
29/04/2010,22.5,-0.025884314
28/04/2010,23.09,0.007826127
27/04/2010,22.91,-0.029249397
26/04/2010,23.59,-0.004652155
23/04/2010,23.7,0.000844238
22/04/2010,23.68,0.007630389
21/04/2010,23.5,0.00383714
20/04/2010,23.41,-0.00383714
19/04/2010,23.5,-0.005939771
16/04/2010,23.64,0.01020417
15/04/2010,23.4,0.011173301
14/04/2010,23.14,0.020520257
13/04/2010,22.67,0.00619471
12/04/2010,22.53,-0.000443754
09/04/2010,22.54,0.007123806
08/04/2010,22.38,0.005825694
07/04/2010,22.25,0.014030554
06/04/2010,21.94,-0.004093706
05/04/2010,22.03,0.006832183
01/04/2010,21.88,0.010105736
31/03/2010,21.66,0.010208905
30/03/2010,21.44,0.00467509
29/03/2010,21.34,0.006110477
26/03/2010,21.21,-0.001413428
25/03/2010,21.24,-0.000470699
24/03/2010,21.25,-0.006566628
23/03/2010,21.39,0.002808991
22/03/2010,21.33,-0.014428921
19/03/2010,21.64,-0.027349015
18/03/2010,22.24,-0.008952611
17/03/2010,22.44,0.006706933
16/03/2010,22.29,-0.000448531
15/03/2010,22.3,0.001346197
12/03/2010,22.27,0.022248364
11/03/2010,21.78,-0.016845379
10/03/2010,22.15,-0.008988825
09/03/2010,22.35,-0.02431059
08/03/2010,22.9,0.007011422
05/03/2010,22.74,0.00220119
04/03/2010,22.69,0.007076544
03/03/2010,22.53,-0.006635724
02/03/2010,22.68,0.011976191
01/03/2010,22.41,0.013929679
26/02/2010,22.1,-0.0094574
25/02/2010,22.31,0.019005097
24/02/2010,21.89,0.009178587
23/02/2010,21.69,-0.018726284
22/02/2010,22.1,0.000452591
19/02/2010,22.09,0.004082564
18/02/2010,22,0.012348659
17/02/2010,21.73,0.006926834
16/02/2010,21.58,0.010246946
12/02/2010,21.36,-0.003738322
11/02/2010,21.44,0.00984306
10/02/2010,21.23,-0.006572794
09/02/2010,21.37,0.011294238
08/02/2010,21.13,-0.002363509
05/02/2010,21.18,0.000944733
04/02/2010,21.16,-0.016870128
03/02/2010,21.52,-0.005098505
02/02/2010,21.63,0.006493529
01/02/2010,21.49,0.002795901
29/01/2010,21.43,0.004208564
28/01/2010,21.34,-0.008864066
27/01/2010,21.53,-0.003246003
26/01/2010,21.6,-0.010133666
25/01/2010,21.82,0.002294105
22/01/2010,21.77,0.01155014
21/01/2010,21.52,-0.003247509
20/01/2010,21.59,0.02343125
19/01/2010,21.09,0.017699577
15/01/2010,20.72,0.00435309
14/01/2010,20.63,0
13/01/2010,20.63,-0.003870348
12/01/2010,20.71,0.018027285
11/01/2010,20.34,0.003940892
08/01/2010,20.26,-0.009334384
07/01/2010,20.45,0.009828089
06/01/2010,20.25,0.000493949
05/01/2010,20.24,-0.011787956
04/01/2010,20.48,-0.002438431
31/12/2009,20.53,0.001950269
30/12/2009,20.49,0.002443197
29/12/2009,20.44,-0.014088161
28/12/2009,20.73,0.003866607
24/12/2009,20.65,-0.000484144
23/12/2009,20.66,0.002908388
22/12/2009,20.6,0.005354114
21/12/2009,20.49,0.017725723
18/12/2009,20.13,-0.010869672
17/12/2009,20.35,-0.00783166
16/12/2009,20.51,0.017212129
15/12/2009,20.16,0.011976191
14/12/2009,19.92,-0.005506898
11/12/2009,20.03,-0.001496633
10/12/2009,20.06,0.001496633
09/12/2009,20.03,-0.00498009
08/12/2009,20.13,-0.126739878
07/12/2009,22.85,0.015435808
04/12/2009,22.5,0.01162284
03/12/2009,22.24,-0.020472455
02/12/2009,22.7,-0.008335209
01/12/2009,22.89,0.006574646
30/11/2009,22.74,-0.00570052
27/11/2009,22.87,-0.007405828
25/11/2009,23.04,-0.001301236
24/11/2009,23.07,0.006086975
23/11/2009,22.93,0.003057439
20/11/2009,22.86,0.001751314
19/11/2009,22.82,0.003951707
18/11/2009,22.73,-0.014847434
17/11/2009,23.07,-0.015057286
16/11/2009,23.42,0.005566274
13/11/2009,23.29,0.003871805
12/11/2009,23.2,-0.017941532
11/11/2009,23.62,-0.002959207
10/11/2009,23.69,0
09/11/2009,23.69,0.017888041
06/11/2009,23.27,-0.002146384
05/11/2009,23.32,0.009911738
04/11/2009,23.09,0
03/11/2009,23.09,-0.003027029
02/11/2009,23.16,0.001296176
30/10/2009,23.13,-0.016720647
29/10/2009,23.52,-0.001274697
28/10/2009,23.55,0.002125399
27/10/2009,23.5,-0.010582109
26/10/2009,23.75,0.002107482
23/10/2009,23.7,-0.010075652
22/10/2009,23.94,0.018124838
21/10/2009,23.51,-0.026858518
20/10/2009,24.15,-0.005780363
19/10/2009,24.29,-0.015523188
16/10/2009,24.67,0.030873001
15/10/2009,23.92,0.046201544
14/10/2009,22.84,0.011006054
13/10/2009,22.59,-0.006178307
12/10/2009,22.73,0.018650629
09/10/2009,22.31,0.029106193
08/10/2009,21.67,0.00508907
07/10/2009,21.56,0.0116633
06/10/2009,21.31,0.008955987
05/10/2009,21.12,0.006650856
02/10/2009,20.98,0.002863964
01/10/2009,20.92,0.013474699
30/09/2009,20.64,-0.001936109
29/09/2009,20.68,0.004847319
28/09/2009,20.58,0.000486027
25/09/2009,20.57,0.001459499
24/09/2009,20.54,-0.000486736
23/09/2009,20.55,0.002436055
22/09/2009,20.5,0.009311511
21/09/2009,20.31,-0.019986042
18/09/2009,20.72,-0.000482509
17/09/2009,20.73,-0.022419255
16/09/2009,21.2,0.035529421
15/09/2009,20.46,-0.077558234
14/09/2009,22.11,0.015037877
11/09/2009,21.78,-0.010050336
10/09/2009,22,-0.003176767
09/09/2009,22.07,0.005452081
08/09/2009,21.95,-0.001820665
04/09/2009,21.99,0.01235431
03/09/2009,21.72,0.007393749
02/09/2009,21.56,0.00558141
01/09/2009,21.44,-0.006971908
31/08/2009,21.59,-0.008761873
28/08/2009,21.78,-0.010050336
27/08/2009,22,0.004555817
26/08/2009,21.9,0.028249158
25/08/2009,21.29,-0.000469594
24/08/2009,21.3,-0.003748833
21/08/2009,21.38,0.010816
20/08/2009,21.15,0.0099787
19/08/2009,20.94,0.006708219
18/08/2009,20.8,-0.010045528
17/08/2009,21.01,-0.001426873
14/08/2009,21.04,-0.011812091
13/08/2009,21.29,0.00093985
12/08/2009,21.27,0.015158983
11/08/2009,20.95,0.00095511
10/08/2009,20.93,0.001434377
07/08/2009,20.9,-0.01989644
06/08/2009,21.32,-0.008872344
05/08/2009,21.51,-0.000929368
04/08/2009,21.53,-0.002319648
03/08/2009,21.58,0.009311054
31/07/2009,21.38,0.004218427
30/07/2009,21.29,0.010861972
29/07/2009,21.06,-0.000474721
28/07/2009,21.07,-0.006622541
27/07/2009,21.21,-0.007047246
24/07/2009,21.36,0.017950411
23/07/2009,20.98,-0.019821319
22/07/2009,21.4,-0.005591813
21/07/2009,21.52,0.000464792
20/07/2009,21.51,-0.006949298
17/07/2009,21.66,-0.014665707
16/07/2009,21.98,0.003646312
15/07/2009,21.9,0.01009646
14/07/2009,21.68,0.001846723
13/07/2009,21.64,-0.000923788
10/07/2009,21.66,0.010675432
09/07/2009,21.43,-0.018951341
08/07/2009,21.84,0.024097552
07/07/2009,21.32,-0.012584645
06/07/2009,21.59,0.015402872
02/07/2009,21.26,-0.044615355
01/07/2009,22.23,0.008130126
30/06/2009,22.05,-0.008130126
29/06/2009,22.23,-0.006724975
26/06/2009,22.38,0.001788909
25/06/2009,22.34,0.022177872
24/06/2009,21.85,0.0041275
23/06/2009,21.76,-0.000918696
22/06/2009,21.78,0.01480138
19/06/2009,21.46,0.001865672
18/06/2009,21.42,0.008909789
17/06/2009,21.23,-0.006104738
16/06/2009,21.36,0.003282535
15/06/2009,21.29,-0.019996016
12/06/2009,21.72,-0.005967426
11/06/2009,21.85,-0.004110533
10/06/2009,21.94,-0.017619611
09/06/2009,22.33,-0.004914015
08/06/2009,22.44,-0.022472856
05/06/2009,22.95,-0.001741402
04/06/2009,22.99,0.01093385
03/06/2009,22.74,-0.013540281
02/06/2009,23.05,-0.015070253
01/06/2009,23.4,0.025975486
29/05/2009,22.8,0.011912782
28/05/2009,22.53,0.020628534
27/05/2009,22.07,-0.025499033
26/05/2009,22.64,0.013787187
22/05/2009,22.33,0.000447928
21/05/2009,22.32,0.026789343
20/05/2009,21.73,0.004612554
19/05/2009,21.63,-0.011948672
18/05/2009,21.89,0.004119942
15/05/2009,21.8,-0.018632668
14/05/2009,22.21,0.034817993
13/05/2009,21.45,-0.006505599
12/05/2009,21.59,-0.00462108
11/05/2009,21.69,-0.001842469
08/05/2009,21.73,0.00415034
07/05/2009,21.64,-0.011943183
06/05/2009,21.9,-0.019892157
05/05/2009,22.34,-0.001788909
04/05/2009,22.38,0.018489816
01/05/2009,21.97,0.016059074
30/04/2009,21.62,-0.02467005
29/04/2009,22.16,0.021898685
28/04/2009,21.68,0.010199439
27/04/2009,21.46,0.001865672
24/04/2009,21.42,0.000934143
23/04/2009,21.4,0.003745323
22/04/2009,21.32,0.021332878
21/04/2009,20.87,0.002879081
20/04/2009,20.81,0.004816965
17/04/2009,20.71,-0.013905762
16/04/2009,21,0.018260959
15/04/2009,20.62,-0.004837939
14/04/2009,20.72,0.010186845
13/04/2009,20.51,0.012757779
09/04/2009,20.25,-0.02775927
08/04/2009,20.82,0.030726631
07/04/2009,20.19,-0.0549271
06/04/2009,21.33,-0.007007737
03/04/2009,21.48,-0.009267907
02/04/2009,21.68,0.015806931
01/04/2009,21.34,0.005639113
31/03/2009,21.22,-0.010780512
30/03/2009,21.45,-0.027587957
27/03/2009,22.05,-0.007230036
26/03/2009,22.21,0.022309143
25/03/2009,21.72,0.028486633
24/03/2009,21.11,0.001422138
23/03/2009,21.08,0.017708048
20/03/2009,20.71,-0.011521971
19/03/2009,20.95,-0.015158983
18/03/2009,21.27,-0.006093293
17/03/2009,21.4,0.01269709
16/03/2009,21.13,-0.006603798
13/03/2009,21.27,-0.001409444
12/03/2009,21.3,0.02279301
11/03/2009,20.82,-0.029344273
10/03/2009,21.44,0.096897259
09/03/2009,19.46,-0.01984293
06/03/2009,19.85,-0.01450388
05/03/2009,20.14,-0.021611843
04/03/2009,20.58,0.019132298
03/03/2009,20.19,-0.00641819
02/03/2009,20.32,-0.017077751
27/02/2009,20.67,-0.000483676
26/02/2009,20.68,-0.058232412
25/02/2009,21.92,0.027753863
24/02/2009,21.32,0.01369561
23/02/2009,21.03,-0.052790034
20/02/2009,22.17,0.008152219
19/02/2009,21.99,0.01235431
18/02/2009,21.72,0.03514065
17/02/2009,20.97,-0.01467482
13/02/2009,21.28,-0.005623258
12/02/2009,21.4,-0.006056389
11/02/2009,21.53,0.004188975
10/02/2009,21.44,-0.06631516
09/02/2009,22.91,0
06/02/2009,22.91,0.040531043
05/02/2009,22,-0.009049836
04/02/2009,22.2,-0.02183201
03/02/2009,22.69,0.01286334
02/02/2009,22.4,-0.00445435
30/01/2009,22.5,-0.06994057
29/01/2009,24.13,-0.021726618
28/01/2009,24.66,-0.0060643
27/01/2009,24.81,-0.004423896
26/01/2009,24.92,0.015366255
23/01/2009,24.54,-0.013357819
22/01/2009,24.87,0.00443281
21/01/2009,24.76,0.013826979
20/01/2009,24.42,-0.022272636
16/01/2009,24.97,0.019001987
15/01/2009,24.5,0.011081583
14/01/2009,24.23,-0.020021098
13/01/2009,24.72,0.008531435
12/01/2009,24.51,-0.0121656
09/01/2009,24.81,-0.012815554
08/01/2009,25.13,-0.018139299
07/01/2009,25.59,0.009028521
06/01/2009,25.36,-0.050366209
05/01/2009,26.67,
