Date,Close,WMB
27/09/2013,36.24,-0.002480365
26/09/2013,36.33,0.002756341
25/09/2013,36.23,-0.010160736
24/09/2013,36.6,0.002462045
23/09/2013,36.51,-0.003281381
20/09/2013,36.63,-0.005716635
19/09/2013,36.84,0.02501161
18/09/2013,35.93,0.020526519
17/09/2013,35.2,-0.00961274
16/09/2013,35.54,-0.010913778
13/09/2013,35.93,0.017406391
12/09/2013,35.31,-0.012384059
11/09/2013,35.75,-0.012232568
10/09/2013,36.19,0.0164372
09/09/2013,35.6,0.013574869
06/09/2013,35.12,-0.000284698
05/09/2013,35.13,-0.000284616
04/09/2013,35.14,-0.022232518
03/09/2013,35.93,-0.00859088
30/08/2013,36.24,0.000552029
29/08/2013,36.22,0.000276129
28/08/2013,36.21,0.002488595
27/08/2013,36.12,-0.002764724
26/08/2013,36.22,-0.002481733
23/08/2013,36.31,0.011913148
22/08/2013,35.88,0.029700953
21/08/2013,34.83,0.004315932
20/08/2013,34.68,0.010726295
19/08/2013,34.31,-0.01962545
16/08/2013,34.99,-0.010236086
15/08/2013,35.35,0.001132182
14/08/2013,35.31,-0.000849257
13/08/2013,35.34,-0.0042355
12/08/2013,35.49,0.002821672
09/08/2013,35.39,-0.000847338
08/08/2013,35.42,-0.011787956
07/08/2013,35.84,-0.005842276
06/08/2013,36.05,-0.003875974
05/08/2013,36.19,-0.000828615
02/08/2013,36.22,0.003318587
01/08/2013,36.1,0.054944799
31/07/2013,34.17,0.010591449
30/07/2013,33.81,-0.005309747
29/07/2013,33.99,0.002356408
26/07/2013,33.91,0.002953339
25/07/2013,33.81,0.011003829
24/07/2013,33.44,-0.025100978
23/07/2013,34.29,-0.00581566
22/07/2013,34.49,0.006107333
19/07/2013,34.28,0.008201569
18/07/2013,34,0.014815086
17/07/2013,33.5,0.000597193
16/07/2013,33.48,-0.009808371
15/07/2013,33.81,-0.000295727
12/07/2013,33.82,0.000887443
11/07/2013,33.79,0.018217616
10/07/2013,33.18,-0.010493276
09/07/2013,33.53,0.008085087
08/07/2013,33.26,0.017592204
05/07/2013,32.68,-0.004274816
03/07/2013,32.82,-0.004863231
02/07/2013,32.98,0.014046032
01/07/2013,32.52,0.001538699
28/06/2013,32.47,-0.003382017
27/06/2013,32.58,-0.002146253
26/06/2013,32.65,0.023238846
25/06/2013,31.9,0.007867861
24/06/2013,31.65,-0.020019436
21/06/2013,32.29,0.016864859
20/06/2013,31.75,-0.026726264
19/06/2013,32.61,-0.01913498
18/06/2013,33.24,-0.011961865
17/06/2013,33.64,0.009858183
14/06/2013,33.31,-0.011640185
13/06/2013,33.7,-0.009744651
12/06/2013,34.03,-0.001468213
11/06/2013,34.08,-0.018605188
10/06/2013,34.72,-0.014582103
07/06/2013,35.23,0.010844855
06/06/2013,34.85,0.02058342
05/06/2013,34.14,-0.009329514
04/06/2013,34.46,-0.014119238
03/06/2013,34.95,-0.006559271
31/05/2013,35.18,-0.017749445
30/05/2013,35.81,-0.001952853
29/05/2013,35.88,-0.014388737
28/05/2013,36.4,-0.007390207
24/05/2013,36.67,-0.01542447
23/05/2013,37.24,0.005925145
22/05/2013,37.02,-0.019527169
21/05/2013,37.75,-0.003437793
20/05/2013,37.88,0.017845726
17/05/2013,37.21,0.012167245
16/05/2013,36.76,0.000544218
15/05/2013,36.74,0.002998503
14/05/2013,36.63,0.004103412
13/05/2013,36.48,-0.000548095
10/05/2013,36.5,-0.009814692
09/05/2013,36.86,0.034781314
08/05/2013,35.6,-0.038031588
07/05/2013,36.98,-0.008616101
06/05/2013,37.3,-0.006413705
03/05/2013,37.54,0.006145644
02/05/2013,37.31,-0.005346177
01/05/2013,37.51,-0.01639381
30/04/2013,38.13,-0.002357565
29/04/2013,38.22,0.004720701
26/04/2013,38.04,0.003423308
25/04/2013,37.91,-0.012321561
24/04/2013,38.38,0.008635406
23/04/2013,38.05,0.00844555
22/04/2013,37.73,0.01226682
19/04/2013,37.27,-0.002947089
18/04/2013,37.38,0.011029029
17/04/2013,36.97,-0.014500791
16/04/2013,37.51,0.02948949
15/04/2013,36.42,-0.03533746
12/04/2013,37.73,-0.002118084
11/04/2013,37.81,0.000529101
10/04/2013,37.79,0.003445994
09/04/2013,37.66,0.012289762
08/04/2013,37.2,0.007826244
05/04/2013,36.91,0.000813118
04/04/2013,36.88,0.003803319
03/04/2013,36.74,-0.024997942
02/04/2013,37.67,-0.007141943
01/04/2013,37.94,0.012732267
28/03/2013,37.46,0.012626091
27/03/2013,36.99,-0.005123376
26/03/2013,37.18,0.005123376
25/03/2013,36.99,0.003249394
22/03/2013,36.87,0.008717026
21/03/2013,36.55,0.015717958
20/03/2013,35.98,0.019363591
19/03/2013,35.29,0.002837686
18/03/2013,35.19,-0.006796968
15/03/2013,35.43,0.000282287
14/03/2013,35.42,0.017659246
13/03/2013,34.8,0.000287398
12/03/2013,34.79,-0.006874848
11/03/2013,35.03,0.009177007
08/03/2013,34.71,0.011590973
07/03/2013,34.31,0.017345724
06/03/2013,33.72,0.000296604
05/03/2013,33.71,0.004161718
04/03/2013,33.57,-0.007715172
01/03/2013,33.83,-0.025679847
28/02/2013,34.71,0.010425811
27/02/2013,34.35,0.016437118
26/02/2013,33.79,0.00653209
25/02/2013,33.57,-0.025585869
22/02/2013,34.44,0.010507978
21/02/2013,34.08,-0.021481232
20/02/2013,34.82,-0.017931319
19/02/2013,35.45,0.009637263
15/02/2013,35.11,-0.00991931
14/02/2013,35.46,-0.005063302
13/02/2013,35.64,-0.005595986
12/02/2013,35.84,0.002794078
11/02/2013,35.74,-0.007248429
08/02/2013,36,0.003617647
07/02/2013,35.87,0.002512213
06/02/2013,35.78,0.001118568
05/02/2013,35.74,0.018639342
04/02/2013,35.08,-0.009927751
01/02/2013,35.43,0.010783305
31/01/2013,35.05,-0.001425517
30/01/2013,35.1,0.006000875
29/01/2013,34.89,0.000573395
28/01/2013,34.87,0.001147776
25/01/2013,34.83,0.005758726
24/01/2013,34.63,-0.012625706
23/01/2013,35.07,-0.002278554
22/01/2013,35.15,0.011732857
18/01/2013,34.74,0.027430958
17/01/2013,33.8,0.010708014
16/01/2013,33.44,0.004195391
15/01/2013,33.3,-0.005092118
14/01/2013,33.47,-0.000597372
11/01/2013,33.49,-0.00950973
10/01/2013,33.81,0.001183782
09/01/2013,33.77,0.005940023
08/01/2013,33.57,-0.012433553
07/01/2013,33.99,-0.004403354
04/01/2013,34.14,0.010896883
03/01/2013,33.77,-0.007669654
02/01/2013,34.03,0.038644917
31/12/2012,32.74,0.029445797
28/12/2012,31.79,-0.007208933
27/12/2012,32.02,-0.008396877
26/12/2012,32.29,-0.007405156
24/12/2012,32.53,-0.008265775
21/12/2012,32.8,-0.00152323
20/12/2012,32.85,0.009789004
19/12/2012,32.53,0.004621792
18/12/2012,32.38,0.015248467
17/12/2012,31.89,0.012622446
14/12/2012,31.49,0.015037877
13/12/2012,31.02,-0.003539827
12/12/2012,31.13,-0.007998763
11/12/2012,31.38,0.005111832
10/12/2012,31.22,0
07/12/2012,31.22,-0.010831581
06/12/2012,31.56,-0.022557347
05/12/2012,32.28,0.001239926
04/12/2012,32.24,-0.010797575
03/12/2012,32.59,-0.007641792
30/11/2012,32.84,0.007948681
29/11/2012,32.58,-0.012808958
28/11/2012,33,0.009438341
27/11/2012,32.69,-0.00305437
26/11/2012,32.79,-0.019629197
23/11/2012,33.44,0.012336549
21/11/2012,33.03,0.006987724
20/11/2012,32.8,0.00397129
19/11/2012,32.67,0.030771659
16/11/2012,31.68,0.022666573
15/11/2012,30.97,-0.007078537
14/11/2012,31.19,-0.021567598
13/11/2012,31.87,0.00692698
12/11/2012,31.65,-0.013182865
09/11/2012,32.07,-0.004045439
08/11/2012,32.2,-0.019985292
07/11/2012,32.85,-0.018398951
06/11/2012,33.46,0.00749966
05/11/2012,33.21,0.004224508
02/11/2012,33.07,-0.01857453
01/11/2012,33.69,-0.037861249
31/10/2012,34.99,0.004870372
26/10/2012,34.82,0.003164104
25/10/2012,34.71,0.001441546
24/10/2012,34.66,0.006367605
23/10/2012,34.44,-0.015271872
22/10/2012,34.97,0
19/10/2012,34.97,-0.015323796
18/10/2012,35.51,-0.017862602
17/10/2012,36.15,-0.017005347
16/10/2012,36.77,0.025338728
15/10/2012,35.85,0.020003484
12/10/2012,35.14,-0.01412852
11/10/2012,35.64,0.002528446
10/10/2012,35.55,-0.011188928
09/10/2012,35.95,-0.002500349
08/10/2012,36.04,0.002500349
05/10/2012,35.95,-0.006653753
04/10/2012,36.19,-0.007981328
03/10/2012,36.48,0.025824009
02/10/2012,35.55,-0.001405482
01/10/2012,35.6,0.017855087
28/09/2012,34.97,-0.000285919
27/09/2012,34.98,0.029004353
26/09/2012,33.98,-0.022119645
25/09/2012,34.74,0.007222334
24/09/2012,34.49,0.004941152
21/09/2012,34.32,-0.001164822
20/09/2012,34.36,0.011709736
19/09/2012,33.96,-0.003527341
18/09/2012,34.08,-0.013407371
17/09/2012,34.54,-0.016083058
14/09/2012,35.1,0.011749669
13/09/2012,34.69,0.020973679
12/09/2012,33.97,0.006793705
11/09/2012,33.74,0.003562949
10/09/2012,33.62,-0.007998858
07/09/2012,33.89,0.021172701
06/09/2012,33.18,0.032157112
05/09/2012,32.13,-0.007441895
04/09/2012,32.37,0.003094062
31/08/2012,32.27,0.007152884
30/08/2012,32.04,-0.012407107
29/08/2012,32.44,-0.003692312
28/08/2012,32.56,0.003075979
27/08/2012,32.46,0.010841054
24/08/2012,32.11,0.007188654
23/08/2012,31.88,-0.011849219
22/08/2012,32.26,-0.000619771
21/08/2012,32.28,0.003413502
20/08/2012,32.17,-0.004342439
17/08/2012,32.31,-0.010774308
16/08/2012,32.66,0.00891902
15/08/2012,32.37,0.006819617
14/08/2012,32.15,0.01157529
13/08/2012,31.78,-0.002200221
10/08/2012,31.85,0.007563856
09/08/2012,31.61,-0.000632511
08/08/2012,31.63,-0.010691926
07/08/2012,31.97,0.007220248
06/08/2012,31.74,0.00695545
03/08/2012,31.52,0.018895678
02/08/2012,30.93,-0.029310795
01/08/2012,31.85,0.001885607
31/07/2012,31.79,0.000944139
30/07/2012,31.76,0.005050516
27/07/2012,31.6,0.014985136
26/07/2012,31.13,0.016845231
25/07/2012,30.61,-0.011692241
24/07/2012,30.97,-0.016015717
23/07/2012,31.47,0.005097176
20/07/2012,31.31,0.008338727
19/07/2012,31.05,0.006137961
18/07/2012,30.86,0.006175869
17/07/2012,30.67,0.022420985
16/07/2012,29.99,0.003340016
13/07/2012,29.89,0.032299255
12/07/2012,28.94,0.001383126
11/07/2012,28.9,0.004160894
10/07/2012,28.78,-0.012774211
09/07/2012,29.15,0.007230192
06/07/2012,28.94,-0.005513453
05/07/2012,29.1,-0.006166515
03/07/2012,29.28,0.008230499
02/07/2012,29.04,0.007604599
29/06/2012,28.82,0.027437528
28/06/2012,28.04,-0.006044463
27/06/2012,28.21,0.016080389
26/06/2012,27.76,0.014514043
25/06/2012,27.36,-0.038362833
22/06/2012,28.43,0.000351803
21/06/2012,28.42,-0.038313573
20/06/2012,29.53,-0.017123131
19/06/2012,30.04,0.018478604
18/06/2012,29.49,-0.019476774
15/06/2012,30.07,0.020834087
14/06/2012,29.45,-0.000339501
13/06/2012,29.46,-0.002711866
12/06/2012,29.54,0.009182176
11/06/2012,29.27,-0.003410645
08/06/2012,29.37,-0.016211095
07/06/2012,29.85,0.010101096
06/06/2012,29.55,0.008496228
05/06/2012,29.3,0.021736236
04/06/2012,28.67,-0.011789318
01/06/2012,29.01,-0.051069209
31/05/2012,30.53,-0.00490117
30/05/2012,30.68,-0.022878394
29/05/2012,31.39,0.019949182
25/05/2012,30.77,-0.009058619
24/05/2012,31.05,-0.010890562
23/05/2012,31.39,0.003190813
22/05/2012,31.29,0.008988825
21/05/2012,31.01,0.044173299
18/05/2012,29.67,-0.004036332
17/05/2012,29.79,-0.02420944
16/05/2012,30.52,-0.023317119
15/05/2012,31.24,-0.013670536
14/05/2012,31.67,-0.027100241
11/05/2012,32.54,0.000307361
10/05/2012,32.53,0.009265045
09/05/2012,32.23,-0.010800907
08/05/2012,32.58,-0.017645727
07/05/2012,33.16,0.013969252
04/05/2012,32.7,-0.007919627
03/05/2012,32.96,-0.023685712
02/05/2012,33.75,-0.018494583
01/05/2012,34.38,0.010232511
30/04/2012,34.03,0.011823963
27/04/2012,33.63,-0.00770146
26/04/2012,33.89,0.027825281
25/04/2012,32.96,0.019917925
24/04/2012,32.31,0
23/04/2012,32.31,0.00030955
20/04/2012,32.3,0.003722089
19/04/2012,32.18,-0.003102702
18/04/2012,32.28,0.016555118
17/04/2012,31.75,0.012997488
16/04/2012,31.34,-0.023960793
13/04/2012,32.1,0.008761007
12/04/2012,31.82,0.025462865
11/04/2012,31.02,0.014940193
10/04/2012,30.56,-0.01429524
09/04/2012,31,-0.014729693
05/04/2012,31.46,0.001909005
04/04/2012,31.4,-0.001273075
03/04/2012,31.44,0.01216015
02/04/2012,31.06,0.008081505
30/03/2012,30.81,0.007166154
29/03/2012,30.59,-0.002937818
28/03/2012,30.68,-0.010053595
27/03/2012,30.99,0.012337819
26/03/2012,30.61,0.0141473
23/03/2012,30.18,-0.000993542
22/03/2012,30.21,-0.026136738
21/03/2012,31.01,-0.009308364
20/03/2012,31.3,0.028517811
19/03/2012,30.42,-0.001314061
16/03/2012,30.46,0.014550521
15/03/2012,30.02,-0.000666001
14/03/2012,30.04,-0.006304982
13/03/2012,30.23,0.018698374
12/03/2012,29.67,-0.006383358
09/03/2012,29.86,0.002682765
08/03/2012,29.78,0.004374902
07/03/2012,29.65,-0.002358094
06/03/2012,29.72,-0.020976298
05/03/2012,30.35,0.002969809
02/03/2012,30.26,0
01/03/2012,30.26,0.012637348
29/02/2012,29.88,0.02989353
28/02/2012,29,-0.003785928
27/02/2012,29.11,-0.006846997
24/02/2012,29.31,0.008566097
23/02/2012,29.06,-0.008224858
22/02/2012,29.3,-0.005445895
21/02/2012,29.46,0.011951653
17/02/2012,29.11,0.008278764
16/02/2012,28.87,-0.003457818
15/02/2012,28.97,-0.007222731
14/02/2012,29.18,-0.011584457
13/02/2012,29.52,0.015705342
10/02/2012,29.06,-0.004463527
09/02/2012,29.19,-0.000684932
08/02/2012,29.21,0.000342407
07/02/2012,29.2,-0.007166043
06/02/2012,29.41,-0.009812293
03/02/2012,29.7,0.029383733
02/02/2012,28.84,-0.012062872
01/02/2012,29.19,0.012756594
31/01/2012,28.82,0.003824096
30/01/2012,28.71,0.005588558
27/01/2012,28.55,-0.011146058
26/01/2012,28.87,-0.018531759
25/01/2012,29.41,0.011972094
24/01/2012,29.06,0.00103288
23/01/2012,29.03,0.006566466
20/01/2012,28.84,0.003473432
19/01/2012,28.74,-0.010728603
18/01/2012,29.05,0.021573558
17/01/2012,28.43,0.007413979
13/01/2012,28.22,0.002838895
12/01/2012,28.14,0.010718216
11/01/2012,27.84,-0.017447478
10/01/2012,28.33,0.019604977
09/01/2012,27.78,0.014138354
06/01/2012,27.39,-0.005824552
05/01/2012,27.55,0.020906685
04/01/2012,26.98,0.005947973
03/01/2012,26.82,-0.207965561
30/12/2011,33.02,0.01433607
29/12/2011,32.55,0.012987196
28/12/2011,32.13,-0.021247913
27/12/2011,32.82,0.003357244
23/12/2011,32.71,0.014472924
22/12/2011,32.24,0.007159564
21/12/2011,32.01,0.009731673
20/12/2011,31.7,0.029126719
19/12/2011,30.79,-0.006797243
16/12/2011,31,0.019544596
15/12/2011,30.4,-0.00623055
14/12/2011,30.59,-0.025178864
13/12/2011,31.37,0.000956785
12/12/2011,31.34,-0.009842912
09/12/2011,31.65,0.016887449
08/12/2011,31.12,-0.034115753
07/12/2011,32.2,0.001865092
06/12/2011,32.14,-0.013904133
05/12/2011,32.59,0.006773425
02/12/2011,32.37,-0.001234949
01/12/2011,32.41,0.004019174
30/11/2011,32.28,0.037240024
29/11/2011,31.1,0.01066763
28/11/2011,30.77,0.035393144
25/11/2011,29.7,0.011173301
23/11/2011,29.37,-0.021556914
22/11/2011,30.01,-0.001997338
21/11/2011,30.07,-0.012557997
18/11/2011,30.45,0.005268369
17/11/2011,30.29,-0.010835765
16/11/2011,30.62,-0.021005781
15/11/2011,31.27,0.021659163
14/11/2011,30.6,-0.023895228
11/11/2011,31.34,0.019005243
10/11/2011,30.75,0.015072369
09/11/2011,30.29,-0.032480933
08/11/2011,31.29,-0.000958313
07/11/2011,31.32,0.0015977
04/11/2011,31.27,0.007704693
03/11/2011,31.03,0.027112554
02/11/2011,30.2,0.028208721
01/11/2011,29.36,-0.025224139
31/10/2011,30.11,-0.037162034
28/10/2011,31.25,0.003847392
27/10/2011,31.13,0.041987145
26/10/2011,29.85,0.009424506
25/10/2011,29.57,-0.03096635
24/10/2011,30.5,0.01121014
21/10/2011,30.16,0.011672635
20/10/2011,29.81,0.01113184
19/10/2011,29.48,0.014349409
18/10/2011,29.06,0.053723165
17/10/2011,27.54,0.008020459
14/10/2011,27.32,0.023330071
13/10/2011,26.69,-0.001497567
12/10/2011,26.73,0.012043804
11/10/2011,26.41,0.000757576
10/10/2011,26.39,0.055310046
07/10/2011,24.97,-0.018647634
06/10/2011,25.44,0.027497249
05/10/2011,24.75,0.047155138
04/10/2011,23.61,0.011073367
03/10/2011,23.35,-0.041524103
30/09/2011,24.34,-0.028353459
29/09/2011,25.04,-0.003189795
28/09/2011,25.12,-0.032507268
27/09/2011,25.95,-0.008059917
26/09/2011,26.16,0.044955782
23/09/2011,25.01,0.007223145
22/09/2011,24.83,-0.060174401
21/09/2011,26.37,-0.018411191
20/09/2011,26.86,-0.013681116
19/09/2011,27.23,0.006632301
16/09/2011,27.05,-0.007366516
15/09/2011,27.25,0.008106161
14/09/2011,27.03,0.02396221
13/09/2011,26.39,0.020287777
12/09/2011,25.86,0.005817352
09/09/2011,25.71,-0.038906509
08/09/2011,26.73,0.009774514
07/09/2011,26.47,0.036157785
06/09/2011,25.53,-0.015931948
02/09/2011,25.94,-0.035968291
01/09/2011,26.89,-0.003711957
31/08/2011,26.99,0.00334014
30/08/2011,26.9,0.015736556
29/08/2011,26.48,0.048752401
26/08/2011,25.22,0.017196984
25/08/2011,24.79,-0.030196971
24/08/2011,25.55,0.001958864
23/08/2011,25.5,0.06731361
22/08/2011,23.84,-0.036652239
19/08/2011,24.73,-0.023182493
18/08/2011,25.31,-0.10634778
17/08/2011,28.15,0
16/08/2011,28.15,-0.018303925
15/08/2011,28.67,0.035141149
12/08/2011,27.68,0.005797118
11/08/2011,27.52,0.042306866
10/08/2011,26.38,-0.024341213
09/08/2011,27.03,0.117228251
08/08/2011,24.04,-0.117967896
05/08/2011,27.05,0.000369754
04/08/2011,27.04,-0.105878133
03/08/2011,30.06,-0.009930568
02/08/2011,30.36,-0.040347574
01/08/2011,31.61,-0.002843155
29/07/2011,31.7,-0.002835094
28/07/2011,31.79,-0.009704255
27/07/2011,32.1,0.04720264
26/07/2011,30.62,-0.002934944
25/07/2011,30.71,-0.01229789
22/07/2011,31.09,0.002254066
21/07/2011,31.02,0.014940193
20/07/2011,30.56,-0.002614381
19/07/2011,30.64,0.019776518
18/07/2011,30.04,-0.010925452
15/07/2011,30.37,0.042717105
14/07/2011,29.1,0.01071007
13/07/2011,28.79,0.013638959
12/07/2011,28.4,-0.006667861
11/07/2011,28.59,-0.034041451
08/07/2011,29.58,-0.023058666
07/07/2011,30.27,0.002646379
06/07/2011,30.19,-0.016100233
05/07/2011,30.68,-0.002279018
01/07/2011,30.75,0.01639381
30/06/2011,30.25,0.014316875
29/06/2011,29.82,0.005042875
28/06/2011,29.67,0.029761047
27/06/2011,28.8,0.008718451
24/06/2011,28.55,-0.023538643
23/06/2011,29.23,-0.003074298
22/06/2011,29.32,-0.002044294
21/06/2011,29.38,0.029007559
20/06/2011,28.54,0.008091513
17/06/2011,28.31,0
16/06/2011,28.31,-0.016118078
15/06/2011,28.77,-0.030128948
14/06/2011,29.65,0.025274569
13/06/2011,28.91,-0.014764217
10/06/2011,29.34,-0.0192411
09/06/2011,29.91,0.003684479
08/06/2011,29.8,-0.001006205
07/06/2011,29.83,0.003694379
06/06/2011,29.72,-0.024594128
03/06/2011,30.46,-0.003931853
02/06/2011,30.58,-0.003916454
01/06/2011,30.7,-0.022226716
31/05/2011,31.39,0.012502166
27/05/2011,31,0.00972455
26/05/2011,30.7,-0.011336154
25/05/2011,31.05,0.012639935
24/05/2011,30.66,0.0104919
23/05/2011,30.34,-0.013748171
20/05/2011,30.76,0.004235224
19/05/2011,30.63,0
18/05/2011,30.63,0.024455945
17/05/2011,29.89,0.003686949
16/05/2011,29.78,-0.015989681
13/05/2011,30.26,-0.008555498
12/05/2011,30.52,-0.010430342
11/05/2011,30.84,-0.028450057
10/05/2011,31.73,0.003472774
09/05/2011,31.62,0.024653081
06/05/2011,30.85,0.002921606
05/05/2011,30.76,-0.019955603
04/05/2011,31.38,-0.016435262
03/05/2011,31.9,-0.024769068
02/05/2011,32.7,-0.014270775
29/04/2011,33.17,0.015494765
28/04/2011,32.66,-0.002446484
27/04/2011,32.74,0.005820203
26/04/2011,32.55,0.016416661
25/04/2011,32.02,0.001562744
21/04/2011,31.97,0.005960802
20/04/2011,31.78,0.039472475
19/04/2011,30.55,0.008877257
18/04/2011,30.28,-0.02511138
15/04/2011,31.05,0.010359432
14/04/2011,30.73,0.012113424
13/04/2011,30.36,-0.001974334
12/04/2011,30.42,-0.00851069
11/04/2011,30.68,-0.004877265
08/04/2011,30.83,-0.006143916
07/04/2011,31.02,0.011021181
06/04/2011,30.68,-0.007792247
05/04/2011,30.92,-0.005804595
04/04/2011,31.1,-0.005771096
01/04/2011,31.28,0.003202052
31/03/2011,31.18,-0.00862212
30/03/2011,31.45,0.022508989
29/03/2011,30.75,0.003583649
28/03/2011,30.64,-0.01586564
25/03/2011,31.13,0.015539322
24/03/2011,30.65,0.006218315
23/03/2011,30.46,-0.001312336
22/03/2011,30.5,-0.008163311
21/03/2011,30.75,0.035079705
18/03/2011,29.69,0.002022927
17/03/2011,29.63,0.020802114
16/03/2011,29.02,-0.014369046
15/03/2011,29.44,-0.0121541
14/03/2011,29.8,-0.006022099
11/03/2011,29.98,0.020897289
10/03/2011,29.36,-0.016216572
09/03/2011,29.84,-0.006347107
08/03/2011,30.03,-0.008290547
07/03/2011,30.28,-0.01832512
04/03/2011,30.84,0.002272359
03/03/2011,30.77,0.012426582
02/03/2011,30.39,0.012249781
01/03/2011,30.02,-0.011262126
28/02/2011,30.36,0.003299244
25/02/2011,30.26,0.017670071
24/02/2011,29.73,-0.005701843
23/02/2011,29.9,0.00066912
22/02/2011,29.88,-0.016265919
18/02/2011,30.37,0.00959478
17/02/2011,30.08,0.080264363
16/02/2011,27.76,0.026648775
15/02/2011,27.03,0.000740192
14/02/2011,27.01,0.000740741
11/02/2011,26.99,-0.013615666
10/02/2011,27.36,0.004028572
09/02/2011,27.25,-0.017821894
08/02/2011,27.74,0.005784543
07/02/2011,27.58,0.004360472
04/02/2011,27.46,-0.005085372
03/02/2011,27.6,0.016807118
02/02/2011,27.14,-0.008438869
01/02/2011,27.37,0.013981096
31/01/2011,26.99,0.014555211
28/01/2011,26.6,-0.013813921
27/01/2011,26.97,0.003714715
26/01/2011,26.87,0.019542148
