Date,Close,F
26/06/2013,15.29,0.021150822
25/06/2013,14.97,0.020243606
24/06/2013,14.67,-0.022245609
21/06/2013,15,0.012072581
20/06/2013,14.82,-0.033181544
19/06/2013,15.32,-0.021311753
18/06/2013,15.65,0.006410278
17/06/2013,15.55,0.011643081
14/06/2013,15.37,-0.013570483
13/06/2013,15.58,0.013570483
12/06/2013,15.37,-0.00906742
11/06/2013,15.51,-0.012812475
10/06/2013,15.71,-0.001272265
07/06/2013,15.73,0.018608172
06/06/2013,15.44,0.012382042
05/06/2013,15.25,-0.034163812
04/06/2013,15.78,-0.006946665
03/06/2013,15.89,0.013303966
31/05/2013,15.68,-0.013933094
30/05/2013,15.9,0.017126965
29/05/2013,15.63,0.022647361
28/05/2013,15.28,0.032593507
24/05/2013,14.79,-0.001351352
23/05/2013,14.81,-0.01074557
22/05/2013,14.97,0.001336899
21/05/2013,14.95,-0.006666691
20/05/2013,15.05,-0.001991371
17/05/2013,15.08,0.029611854
16/05/2013,14.64,-0.002047084
15/05/2013,14.67,0.027645161
14/05/2013,14.27,0.018388071
13/05/2013,14.01,-0.007112406
10/05/2013,14.11,-0.006358199
09/05/2013,14.2,-0.000703978
08/05/2013,14.21,0.001408451
07/05/2013,14.19,0.007072165
06/05/2013,14.09,0.01862518
03/05/2013,13.83,0.030839448
02/05/2013,13.41,0.002239643
01/05/2013,13.38,-0.024364439
30/04/2013,13.71,0.003653639
29/04/2013,13.66,-0.000731797
26/04/2013,13.67,0.01473866
25/04/2013,13.47,0.010447856
24/04/2013,13.33,-0.002248034
23/04/2013,13.36,0.022711044
22/04/2013,13.06,0.010003931
19/04/2013,12.93,0.014018921
18/04/2013,12.75,-0.014018921
17/04/2013,12.93,-0.014587591
16/04/2013,13.12,0.013041995
15/04/2013,12.95,-0.043813654
12/04/2013,13.53,-0.001477105
11/04/2013,13.55,0.032248764
10/04/2013,13.12,0.024692613
09/04/2013,12.8,0.001563722
08/04/2013,12.78,0.026964362
05/04/2013,12.44,-0.016740128
04/04/2013,12.65,-0.002368734
03/04/2013,12.68,-0.025692344
02/04/2013,13.01,0.008490981
01/04/2013,12.9,-0.019194447
28/03/2013,13.15,-0.005309076
27/03/2013,13.22,-0.006784798
26/03/2013,13.31,0.00150376
25/03/2013,13.29,0.002259888
22/03/2013,13.26,0
21/03/2013,13.26,-0.007513183
20/03/2013,13.36,0.015083242
19/03/2013,13.16,-0.007570059
18/03/2013,13.26,-0.014227121
15/03/2013,13.45,0.001488096
14/03/2013,13.43,0.002236304
13/03/2013,13.4,0.000746547
12/03/2013,13.39,0.003741119
11/03/2013,13.34,0.027357329
08/03/2013,12.98,0.011623533
07/03/2013,12.83,-0.004665638
06/03/2013,12.89,0.001552795
05/03/2013,12.87,0.00936775
04/03/2013,12.75,0.011041122
01/03/2013,12.61,0
28/02/2013,12.61,-0.011825128
27/02/2013,12.76,0.033469259
26/02/2013,12.34,0.017164296
25/02/2013,12.13,-0.02844564
22/02/2013,12.48,0.007237667
21/02/2013,12.39,-0.016807118
20/02/2013,12.6,-0.030483017
19/02/2013,12.99,-0.002306806
15/02/2013,13.02,-0.006888661
14/02/2013,13.11,0.005353741
13/02/2013,13.04,-0.00306279
12/02/2013,13.08,-0.002290952
11/02/2013,13.11,0.000763068
08/02/2013,13.1,0.002292703
07/02/2013,13.07,-0.009897302
06/02/2013,13.2,0.001516301
05/02/2013,13.18,0.023024808
04/02/2013,12.88,-0.010810916
01/02/2013,13.02,0.005390849
31/01/2013,12.95,0.001545595
30/01/2013,12.93,-0.01611082
29/01/2013,13.14,-0.047557253
28/01/2013,13.78,0.007283353
25/01/2013,13.68,-0.013793322
24/01/2013,13.87,-0.000720721
23/01/2013,13.88,-0.020678099
22/01/2013,14.17,0.004243288
18/01/2013,14.11,-0.007765659
17/01/2013,14.22,0
16/01/2013,14.22,-0.005610113
15/01/2013,14.3,0.021916749
14/01/2013,13.99,-0.000714541
11/01/2013,14,0.012217184
10/01/2013,13.83,0.026375155
09/01/2013,13.47,0.008948606
08/01/2013,13.35,-0.005974626
07/01/2013,13.43,-0.010370463
04/01/2013,13.57,0.00813915
03/01/2013,13.46,0.019505495
02/01/2013,13.2,0.019121041
31/12/2012,12.95,0.006196767
28/12/2012,12.87,0.008583744
27/12/2012,12.76,-0.002348338
26/12/2012,12.79,0.030967143
24/12/2012,12.4,0.044525079
21/12/2012,11.86,0.007617472
20/12/2012,11.77,0.003404259
19/12/2012,11.73,0.005128216
18/12/2012,11.67,0.024285669
17/12/2012,11.39,0.025790669
14/12/2012,11.1,-0.01519922
13/12/2012,11.27,-0.017590603
12/12/2012,11.47,-0.001742161
11/12/2012,11.49,0.001742161
10/12/2012,11.47,-0.00087146
07/12/2012,11.48,0.021127546
06/12/2012,11.24,-0.006208446
05/12/2012,11.31,0
04/12/2012,11.31,-0.008802874
03/12/2012,11.41,-0.003499566
30/11/2012,11.45,-0.006962604
29/11/2012,11.53,0.024584206
28/11/2012,11.25,0.01342302
27/11/2012,11.1,-0.000900495
26/11/2012,11.11,0.000900495
23/11/2012,11.1,0.016349138
21/11/2012,10.92,0.00643089
20/11/2012,10.85,0.001845019
19/11/2012,10.83,0.030944804
16/11/2012,10.5,-0.006644543
15/11/2012,10.57,-0.009416265
14/11/2012,10.67,-0.030459207
13/11/2012,11,0.002730999
12/11/2012,10.97,0.003652972
09/11/2012,10.93,0.002748513
08/11/2012,10.9,-0.014572207
07/11/2012,11.06,-0.032031208
06/11/2012,11.42,0.014998076
05/11/2012,11.25,0.007136516
02/11/2012,11.17,-0.007136516
01/11/2012,11.25,0.008032172
31/10/2012,11.16,0.07438372
26/10/2012,10.36,-0.002891568
25/10/2012,10.39,0.021401595
24/10/2012,10.17,0.016857117
23/10/2012,10,-0.016857117
22/10/2012,10.17,-0.000982801
19/10/2012,10.18,-0.024261258
18/10/2012,10.43,0.001919386
17/10/2012,10.41,0.010622987
16/10/2012,10.3,0.00779731
15/10/2012,10.22,0.009832921
12/10/2012,10.12,-0.001974334
11/10/2012,10.14,0.015904908
10/10/2012,9.98,-0.011952334
09/10/2012,10.1,0.004962789
08/10/2012,10.05,-0.010885808
05/10/2012,10.16,0.004933409
04/10/2012,10.11,0.016958012
03/10/2012,9.94,0.015205564
02/10/2012,9.79,-0.014199022
01/10/2012,9.93,0.007074309
28/09/2012,9.86,-0.016096927
27/09/2012,10.02,0.000998502
26/09/2012,10.01,-0.007960241
25/09/2012,10.09,-0.022538926
24/09/2012,10.32,-0.007722046
21/09/2012,10.4,-0.003838776
20/09/2012,10.44,-0.014265577
19/09/2012,10.59,0.016183123
18/09/2012,10.42,0.002883231
17/09/2012,10.39,-0.013384521
14/09/2012,10.53,0.018208457
13/09/2012,10.34,0.012652237
12/09/2012,10.21,0.005893927
11/09/2012,10.15,0.003948672
10/09/2012,10.11,-0.002962965
07/09/2012,10.14,0.021935077
06/09/2012,9.92,0.035919716
05/09/2012,9.57,0.016860252
04/09/2012,9.41,0.007466701
31/08/2012,9.34,0.003217161
30/08/2012,9.31,-0.001073537
29/08/2012,9.32,-0.002143624
28/08/2012,9.34,-0.005339041
27/08/2012,9.39,-0.010593319
24/08/2012,9.49,0.004223871
23/08/2012,9.45,-0.004223871
22/08/2012,9.49,-0.004206105
21/08/2012,9.53,-0.010438508
20/08/2012,9.63,0
17/08/2012,9.63,0.004162337
16/08/2012,9.59,0.010482276
15/08/2012,9.49,0.005282632
14/08/2012,9.44,0.004246291
13/08/2012,9.4,0.005333346
10/08/2012,9.35,0.001070091
09/08/2012,9.34,-0.001070091
08/08/2012,9.35,0.004287252
07/08/2012,9.31,0.017335212
06/08/2012,9.15,0.006578971
03/08/2012,9.09,0.018878962
02/08/2012,8.92,-0.013363228
01/08/2012,9.04,-0.021882711
31/07/2012,9.24,0.015267472
30/07/2012,9.1,0.011049836
27/07/2012,9,0.00445435
26/07/2012,8.96,-0.001115449
25/07/2012,8.97,-0.009983444
24/07/2012,9.06,-0.012068166
23/07/2012,9.17,-0.004352564
20/07/2012,9.21,-0.015086493
19/07/2012,9.35,-0.00320342
18/07/2012,9.38,0.004273511
17/07/2012,9.34,0.008602204
16/07/2012,9.26,-0.001079331
13/07/2012,9.27,0.015217685
12/07/2012,9.13,-0.02166932
11/07/2012,9.33,-0.002141328
10/07/2012,9.35,-0.010638398
09/07/2012,9.45,-0.005277057
06/07/2012,9.5,-0.007341407
05/07/2012,9.57,-0.003129893
03/07/2012,9.6,0.022117805
02/07/2012,9.39,-0.021075596
29/06/2012,9.59,-0.050823945
28/06/2012,10.09,0.006961739
27/06/2012,10.02,0.000998502
26/06/2012,10.01,0
25/06/2012,10.01,-0.017822254
22/06/2012,10.19,-0.007820177
21/06/2012,10.27,-0.036332868
20/06/2012,10.65,0.008486614
19/06/2012,10.56,0.021053409
18/06/2012,10.34,-0.000966651
15/06/2012,10.35,-0.005780363
14/06/2012,10.41,0.010622987
13/06/2012,10.3,-0.019231362
12/06/2012,10.5,0.004773279
11/06/2012,10.45,-0.01989644
08/06/2012,10.66,0.010372559
07/06/2012,10.55,-0.00189394
06/06/2012,10.57,0.036612953
05/06/2012,10.19,0.014829733
04/06/2012,10.04,-0.00793655
01/06/2012,10.12,-0.042559614
31/05/2012,10.56,-0.00942514
30/05/2012,10.66,-0.016744577
29/05/2012,10.84,0.022388995
25/05/2012,10.6,0.000943842
24/05/2012,10.59,0.017143277
23/05/2012,10.41,0.021360035
22/05/2012,10.19,-0.000980873
21/05/2012,10.2,0.018803127
18/05/2012,10.01,0
17/05/2012,10.01,-0.014873849
16/05/2012,10.16,0.000984737
15/05/2012,10.15,-0.016610055
14/05/2012,10.32,-0.024881666
11/05/2012,10.58,-0.012212458
10/05/2012,10.71,0.001869159
09/05/2012,10.69,0.007511772
08/05/2012,10.61,-0.004701466
07/05/2012,10.66,-0.000937647
04/05/2012,10.67,-0.023159905
03/05/2012,10.92,-0.016349138
02/05/2012,11.1,-0.01164366
01/05/2012,11.23,-0.004442477
30/04/2012,11.28,-0.027973852
27/04/2012,11.6,-0.023009111
26/04/2012,11.87,0.011864546
25/04/2012,11.73,0.029413885
24/04/2012,11.39,0.003518034
23/04/2012,11.35,-0.00527242
20/04/2012,11.41,-0.021674017
19/04/2012,11.66,-0.011087534
18/04/2012,11.79,-0.010126669
17/04/2012,11.91,0.002522069
16/04/2012,11.88,-0.003361348
13/04/2012,11.92,-0.012505373
12/04/2012,12.07,0.013344652
11/04/2012,11.91,0.010126669
10/04/2012,11.79,-0.035822239
09/04/2012,12.22,-0.020251806
05/04/2012,12.47,-0.003202565
04/04/2012,12.51,-0.010338064
03/04/2012,12.64,0.001583532
02/04/2012,12.62,0.011155494
30/03/2012,12.48,-0.001601281
29/03/2012,12.5,0.014504686
28/03/2012,12.32,0
27/03/2012,12.32,-0.012903405
26/03/2012,12.48,0.012903405
23/03/2012,12.32,0
22/03/2012,12.32,-0.020089064
21/03/2012,12.57,0.002389487
20/03/2012,12.54,-0.007151401
19/03/2012,12.63,0.009546612
16/03/2012,12.51,-0.030698987
15/03/2012,12.9,0.001551591
14/03/2012,12.88,0.014073727
13/03/2012,12.7,0.021489088
12/03/2012,12.43,-0.011995346
09/03/2012,12.58,0.009584738
08/03/2012,12.46,0.017814236
07/03/2012,12.24,0.012330612
06/03/2012,12.09,-0.030144849
05/03/2012,12.46,-0.020652045
02/03/2012,12.72,0.004728141
01/03/2012,12.66,0.022365149
29/02/2012,12.38,0.01055633
28/02/2012,12.25,-0.004073325
27/02/2012,12.3,0.005707313
24/02/2012,12.23,-0.013804523
23/02/2012,12.4,0.00972455
22/02/2012,12.28,-0.020153846
21/02/2012,12.53,-0.017405503
17/02/2012,12.75,0.000784621
16/02/2012,12.74,0.028664383
15/02/2012,12.38,-0.008045096
14/02/2012,12.48,-0.004796172
13/02/2012,12.54,0.008006448
10/02/2012,12.44,-0.019897194
09/02/2012,12.69,-0.011751017
08/02/2012,12.84,-0.003110422
07/02/2012,12.88,-0.00619197
06/02/2012,12.96,0.013204075
03/02/2012,12.79,0.042321685
02/02/2012,12.26,-0.005693387
01/02/2012,12.33,-0.007272759
31/01/2012,12.42,0.010522153
30/01/2012,12.29,0.006530635
27/01/2012,12.21,-0.046408327
26/01/2012,12.79,-0.010886577
25/01/2012,12.93,0.008543741
24/01/2012,12.82,0.012559035
23/01/2012,12.66,0.005544569
20/01/2012,12.59,-0.001587302
19/01/2012,12.61,0.021644131
18/01/2012,12.34,0.026274089
17/01/2012,12.02,-0.001662511
13/01/2012,12.04,-0.008271346
12/01/2012,12.14,0.005782751
11/01/2012,12.07,0.022623504
10/01/2012,11.8,0
09/01/2012,11.8,0.007656354
06/01/2012,11.71,0.01030052
05/01/2012,11.59,0.025339932
04/01/2012,11.3,0.01515856
03/01/2012,11.13,0.033808611
30/12/2011,10.76,0.007462721
29/12/2011,10.68,0.015094626
28/12/2011,10.52,-0.027193424
27/12/2011,10.81,-0.012867825
23/12/2011,10.95,0.000913659
22/12/2011,10.94,0.025927378
21/12/2011,10.66,0.031446136
20/12/2011,10.33,0.030469187
19/12/2011,10.02,-0.02269461
16/12/2011,10.25,0
15/12/2011,10.25,0.009804
14/12/2011,10.15,-0.031994973
13/12/2011,10.48,-0.034696401
12/12/2011,10.85,-0.016453753
09/12/2011,11.03,0.025713079
08/12/2011,10.75,-0.030235927
07/12/2011,11.08,0.002711253
06/12/2011,11.05,-0.005415176
05/12/2011,11.11,0.019082814
02/12/2011,10.9,0.02885263
01/12/2011,10.59,-0.000943842
30/11/2011,10.6,0.059269408
29/11/2011,9.99,-0.0010005
28/11/2011,10,0.025317808
25/11/2011,9.75,-0.008171649
23/11/2011,9.83,-0.0261059
22/11/2011,10.09,0.0039722
21/11/2011,10.05,-0.004962789
18/11/2011,10.1,-0.006906786
17/11/2011,10.17,-0.037631068
16/11/2011,10.56,-0.028933423
15/11/2011,10.87,-0.013705103
14/11/2011,11.02,-0.010830431
11/11/2011,11.14,0.013556466
10/11/2011,10.99,-0.004539272
09/11/2011,11.04,-0.050341755
08/11/2011,11.61,0.034168896
07/11/2011,11.22,-0.004446428
04/11/2011,11.27,-0.004426745
03/11/2011,11.32,0.015131575
02/11/2011,11.15,0.006297817
01/11/2011,11.08,-0.052736296
31/10/2011,11.68,-0.027028672
28/10/2011,12,-0.006644543
27/10/2011,12.08,0.017536984
26/10/2011,11.87,-0.046098697
25/10/2011,12.43,-0.006415419
24/10/2011,12.51,0.020186394
21/10/2011,12.26,0.046753089
20/10/2011,11.7,0.012037979
19/10/2011,11.56,-0.018852315
18/10/2011,11.78,0.032789823
17/10/2011,11.4,-0.013937508
14/10/2011,11.56,0.019214565
13/10/2011,11.34,-0.00352113
12/10/2011,11.38,0.012378584
11/10/2011,11.24,0.002672607
10/10/2011,11.21,0.047497512
07/10/2011,10.69,-0.027677043
06/10/2011,10.99,0.03991249
05/10/2011,10.56,0.046520016
04/10/2011,10.08,0.073040166
03/10/2011,9.37,-0.031515213
30/09/2011,9.67,-0.033556784
29/09/2011,10,0.007024615
28/09/2011,9.93,-0.018953186
27/09/2011,10.12,0.003960401
26/09/2011,10.08,0.022067094
23/09/2011,9.86,0.024641904
22/09/2011,9.62,-0.035736319
21/09/2011,9.97,-0.044146452
20/09/2011,10.42,-0.011450507
19/09/2011,10.54,-0.007561473
16/09/2011,10.62,-0.000941177
15/09/2011,10.63,0.029596432
14/09/2011,10.32,0.01464155
13/09/2011,10.17,0.005917177
12/09/2011,10.11,0.005952399
09/09/2011,10.05,-0.028447235
08/09/2011,10.34,-0.021053409
07/09/2011,10.56,0.032726694
06/09/2011,10.22,-0.019380452
02/09/2011,10.42,-0.040438044
01/09/2011,10.85,-0.024580209
31/08/2011,11.12,0.022738588
30/08/2011,10.87,-0.005504601
29/08/2011,10.93,0.049705496
26/08/2011,10.4,0.011605546
25/08/2011,10.28,-0.016401718
24/08/2011,10.45,0.01348768
23/08/2011,10.31,0.029529705
22/08/2011,10.01,0.002000001
19/08/2011,9.99,-0.038296285
18/08/2011,10.38,-0.067964726
17/08/2011,11.11,-0.009852296
16/08/2011,11.22,-0.011519844
15/08/2011,11.35,0.025882748
12/08/2011,11.06,0.010909199
11/08/2011,10.94,0.049658914
10/08/2011,10.41,-0.046912917
09/08/2011,10.91,0.094119322
08/08/2011,9.93,-0.087682518
05/08/2011,10.84,-0.001843318
04/08/2011,10.86,-0.070219866
03/08/2011,11.65,-0.017021688
02/08/2011,11.85,-0.041328195
01/08/2011,12.35,0.011400775
29/07/2011,12.21,-0.00896867
28/07/2011,12.32,-0.004050228
27/07/2011,12.37,-0.045049103
26/07/2011,12.94,-0.017618227
25/07/2011,13.17,-0.010574117
22/07/2011,13.31,0.002256488
21/07/2011,13.28,0.015174798
20/07/2011,13.08,-0.000764234
19/07/2011,13.09,0.014621269
18/07/2011,12.9,-0.014621269
15/07/2011,13.09,0
14/07/2011,13.09,-0.013657268
13/07/2011,13.27,0.011368065
12/07/2011,13.12,-0.015128882
11/07/2011,13.32,-0.04118229
08/07/2011,13.88,-0.017143277
07/07/2011,14.12,0.011396135
06/07/2011,13.96,-0.0099787
05/07/2011,14.1,0.005689916
01/07/2011,14.02,0.01654119
30/06/2011,13.79,0.02719756
29/06/2011,13.42,0.006728997
28/06/2011,13.33,-0.00970519
27/06/2011,13.46,0.016479774
24/06/2011,13.24,-0.01722244
23/06/2011,13.47,0.008199822
22/06/2011,13.36,0.002998503
21/06/2011,13.32,0.028943376
20/06/2011,12.94,0.013224619
17/06/2011,12.77,-0.004687509
16/06/2011,12.83,-0.02463558
15/06/2011,13.15,-0.021069252
14/06/2011,13.43,0.021829997
13/06/2011,13.14,-0.015855372
10/06/2011,13.35,-0.033152207
09/06/2011,13.8,0.007272759
08/06/2011,13.7,-0.018083675
07/06/2011,13.95,0.002871502
06/06/2011,13.91,-0.007163354
03/06/2011,14.01,-0.012061161
02/06/2011,14.18,-0.003519891
01/06/2011,14.23,-0.047350183
31/05/2011,14.92,0.021681066
27/05/2011,14.6,0.002743486
26/05/2011,14.56,-0.001372684
25/05/2011,14.58,-0.00547197
24/05/2011,14.66,-0.009504484
23/05/2011,14.8,-0.01342302
20/05/2011,15,-0.00796817
19/05/2011,15.12,0
18/05/2011,15.12,0.009970172
17/05/2011,14.97,-0.010631329
16/05/2011,15.13,0.003310165
13/05/2011,15.08,-0.011865663
12/05/2011,15.26,0.007234494
11/05/2011,15.15,0
10/05/2011,15.15,0.004631169
09/05/2011,15.08,-0.001987414
06/05/2011,15.11,0.001987414
05/05/2011,15.08,-0.004631169
04/05/2011,15.15,-0.015067432
03/05/2011,15.38,-0.004541039
02/05/2011,15.45,-0.001293661
29/04/2011,15.47,-0.001937359
28/04/2011,15.5,-0.005148017
27/04/2011,15.58,-0.00512165
26/04/2011,15.66,0.007692346
25/04/2011,15.54,0.007103679
21/04/2011,15.43,0.022281394
20/04/2011,15.09,0.028909576
19/04/2011,14.66,0.002732242
18/04/2011,14.62,-0.00613708
15/04/2011,14.71,-0.006775094
14/04/2011,14.81,-0.01141335
13/04/2011,14.98,0.004683849
12/04/2011,14.91,0.003359089
11/04/2011,14.86,-0.031138654
08/04/2011,15.33,-0.012961944
07/04/2011,15.53,-0.01279608
06/04/2011,15.73,-0.003807111
05/04/2011,15.79,0.01531619
04/04/2011,15.55,0.025400258
01/04/2011,15.16,0.016628251
31/03/2011,14.91,0.003359089
30/03/2011,14.86,0.001346802
29/03/2011,14.84,-0.001346802
28/03/2011,14.86,-0.010043606
25/03/2011,15.01,-0.001996673
24/03/2011,15.04,0.049754725
23/03/2011,14.31,-0.002094242
22/03/2011,14.34,-0.017283527
21/03/2011,14.59,0.006877606
18/03/2011,14.49,0.016000341
17/03/2011,14.26,0.005625894
16/03/2011,14.18,-0.033972071
15/03/2011,14.67,0.025545055
14/03/2011,14.3,-0.004187026
11/03/2011,14.36,0.021112677
10/03/2011,14.06,-0.016226106
09/03/2011,14.29,-0.012517549
08/03/2011,14.47,0.03230618
07/03/2011,14.01,-0.028844772
04/03/2011,14.42,-0.023304687
03/03/2011,14.76,0.006798123
02/03/2011,14.66,0
01/03/2011,14.66,-0.026255295
28/02/2011,15.05,-0.001328021
25/02/2011,15.07,0.024858519
24/02/2011,14.7,-0.010825546
23/02/2011,14.86,-0.024594128
22/02/2011,15.23,-0.034842234
18/02/2011,15.77,-0.012602561
17/02/2011,15.97,-0.004996887
16/02/2011,16.05,-0.003110422
15/02/2011,16.1,0.000621311
14/02/2011,16.09,-0.017863117
11/02/2011,16.38,0.026602249
10/02/2011,15.95,-0.008739132
09/02/2011,16.09,-0.009279374
08/02/2011,16.24,0.008037138
07/02/2011,16.11,0.02450641
04/02/2011,15.72,-0.002541297
03/02/2011,15.76,0.023107575
02/02/2011,15.4,-0.031322471
01/02/2011,15.89,-0.003768849
31/01/2011,15.95,-0.019864092
28/01/2011,16.27,-0.144001892
27/01/2011,18.79,0.022605914
26/01/2011,18.37,0.026477002
25/01/2011,17.89,-0.00223339
24/01/2011,17.93,-0.001114827
