Date,Close,AMZN
25/10/2013,363.39,0.089709339
24/10/2013,332.21,0.016541343
23/10/2013,326.76,-0.017534197
22/10/2013,332.54,0.018513989
21/10/2013,326.44,-0.007598798
18/10/2013,328.93,0.056791873
17/10/2013,310.77,0.000901394
16/10/2013,310.49,0.013260257
15/10/2013,306.4,-0.013936379
14/10/2013,310.7,-0.000611335
11/10/2013,310.89,0.018570153
10/10/2013,305.17,0.023003997
09/10/2013,298.23,-0.016626593
08/10/2013,303.23,-0.022177474
07/10/2013,310.03,-0.02864742
04/10/2013,319.04,0.013506043
03/10/2013,314.76,-0.018103033
02/10/2013,320.51,-0.001371871
01/10/2013,320.95,0.026232979
30/09/2013,312.64,-0.01072149
27/09/2013,316.01,-0.006654811
26/09/2013,318.12,0.017344316
25/09/2013,312.65,-0.004722559
24/09/2013,314.13,0.008439678
23/09/2013,311.49,-0.01545035
20/09/2013,316.34,0.013622108
19/09/2013,312.06,9.614E-05
18/09/2013,312.03,0.025512581
17/09/2013,304.17,0.027024619
16/09/2013,296.06,-0.006262858
13/09/2013,297.92,-0.003150242
12/09/2013,298.86,-0.002606518
11/09/2013,299.64,-0.002400001
10/09/2013,300.36,0.002166415
09/09/2013,299.71,0.012928971
06/09/2013,295.86,0.005966524
05/09/2013,294.1,0.001565318
04/09/2013,293.64,0.01662012
03/09/2013,288.8,0.027450915
30/08/2013,280.98,-0.010620321
29/08/2013,283.98,0.008487214
28/08/2013,281.58,0.002311071
27/08/2013,280.93,-0.018620279
26/08/2013,286.21,-0.013189598
23/08/2013,290.01,0.00096595
22/08/2013,289.73,0.017970186
21/08/2013,284.57,-0.008816486
20/08/2013,287.09,0.005308573
19/08/2013,285.57,0.002629781
16/08/2013,284.82,-0.005776417
15/08/2013,286.47,-0.016857151
14/08/2013,291.34,-0.008986751
13/08/2013,293.97,-0.009210101
12/08/2013,296.69,-0.001919354
09/08/2013,297.26,0.005126487
08/08/2013,295.74,-0.003948373
07/08/2013,296.91,-0.012850292
06/08/2013,300.75,-0.000797687
05/08/2013,300.99,-0.010641211
02/08/2013,304.21,-0.004460633
01/08/2013,305.57,0.01433799
31/07/2013,301.22,-0.003942818
30/07/2013,302.41,-0.012128133
29/07/2013,306.1,-0.019123393
26/07/2013,312.01,0.027983172
25/07/2013,303.4,0.014809183
24/07/2013,298.94,-0.007066696
23/07/2013,301.06,-0.00800613
22/07/2013,303.48,-0.00574988
19/07/2013,305.23,0.003676113
18/07/2013,304.11,-0.014948059
17/07/2013,308.69,0.005913332
16/07/2013,306.87,0.000978091
15/07/2013,306.57,-0.003191561
12/07/2013,307.55,0.025989177
11/07/2013,299.66,0.024765197
10/07/2013,292.33,0.002740385
09/07/2013,291.53,0.003229577
08/07/2013,290.59,0.016341197
05/07/2013,285.88,0.006492276
03/07/2013,284.03,0.001056785
02/07/2013,283.73,0.005761464
01/07/2013,282.1,0.015756234
28/06/2013,277.69,0.000504286
27/06/2013,277.55,-7.20565E-05
26/06/2013,277.57,0.01994026
25/06/2013,272.09,0.005454224
24/06/2013,270.61,-0.010110938
21/06/2013,273.36,-0.000292612
20/06/2013,273.44,-0.017114268
19/06/2013,278.16,-0.012859157
18/06/2013,281.76,0.013218727
17/06/2013,278.06,0.014745308
14/06/2013,273.99,-0.006548097
13/06/2013,275.79,0.015051612
12/06/2013,271.67,-0.011382683
11/06/2013,274.78,-0.022632971
10/06/2013,281.07,0.015055667
07/06/2013,276.87,0.033195631
06/06/2013,267.83,0.002467291
05/06/2013,267.17,0.005517307
04/06/2013,265.7,-0.004431266
03/06/2013,266.88,-0.008655479
31/05/2013,269.2,0.008842846
30/05/2013,266.83,0.004883923
29/05/2013,265.53,-0.006606383
28/05/2013,267.29,0.020982567
24/05/2013,261.74,-0.000229209
23/05/2013,261.8,-0.004421076
22/05/2013,262.96,-0.022188869
21/05/2013,268.86,0.004585368
20/05/2013,267.63,-0.00844609
17/05/2013,269.9,0.021647975
16/05/2013,264.12,-0.009195814
15/05/2013,266.56,-0.006618207
14/05/2013,268.33,0.014338509
13/05/2013,264.51,0.003332453
10/05/2013,263.63,0.013249779
09/05/2013,260.16,0.00570505
08/05/2013,258.68,0.003679251
07/05/2013,257.73,0.007829429
06/05/2013,255.72,-0.009070269
03/05/2013,258.05,0.021544116
02/05/2013,252.55,0.017253513
01/05/2013,248.23,-0.02223022
30/04/2013,253.81,0.016165579
29/04/2013,249.74,-0.020097793
26/04/2013,254.81,-0.075161424
25/04/2013,274.7,0.021786392
24/04/2013,268.78,-0.000446362
23/04/2013,268.9,0.02009646
22/04/2013,263.55,0.01233146
19/04/2013,260.32,0.003463274
18/04/2013,259.42,-0.030297295
17/04/2013,267.4,-0.018305621
16/04/2013,272.34,0.017109627
15/04/2013,267.72,-0.019053833
12/04/2013,272.87,0.011129242
11/04/2013,269.85,0.019004724
10/04/2013,264.77,0.013804863
09/04/2013,261.14,0.008421669
08/04/2013,258.95,0.013490864
05/04/2013,255.48,-0.013992766
04/04/2013,259.08,0.000193009
03/04/2013,259.03,-0.016426137
02/04/2013,263.32,0.006515177
01/04/2013,261.61,-0.018481874
28/03/2013,266.49,0.004475458
27/03/2013,265.3,0.018988033
26/03/2013,260.31,0.016617662
25/03/2013,256.02,-0.006734556
22/03/2013,257.75,0.017060319
21/03/2013,253.39,-0.015235182
20/03/2013,257.28,0.00338726
19/03/2013,256.41,-0.005755412
18/03/2013,257.89,-0.015124107
15/03/2013,261.82,-0.014861142
14/03/2013,265.74,-0.034616281
13/03/2013,275.1,0.003532222
12/03/2013,274.13,0.010598409
11/03/2013,271.24,-0.010817259
08/03/2013,274.19,0.001131242
07/03/2013,273.88,0.000328665
06/03/2013,273.79,-0.006552865
05/03/2013,275.59,0.00903961
04/03/2013,273.11,0.027356257
01/03/2013,265.74,0.005547079
28/02/2013,264.27,0.003867157
27/02/2013,263.25,0.014887093
26/02/2013,259.36,-0.001964448
25/02/2013,259.87,-0.021131971
22/02/2013,265.42,-0.001957242
21/02/2013,265.94,-0.001765756
20/02/2013,266.41,-0.012459129
19/02/2013,269.75,0.017426213
15/02/2013,265.09,-0.015533784
14/02/2013,269.24,-0.000853892
13/02/2013,269.47,0.040787978
12/02/2013,258.7,0.005776217
11/02/2013,257.21,-0.018260774
08/02/2013,261.95,0.00658779
07/02/2013,260.23,-0.007617991
06/02/2013,262.22,-0.017652742
05/02/2013,266.89,0.026231884
04/02/2013,259.98,-0.019125121
01/02/2013,265,-0.001885015
31/01/2013,265.5,-0.026977447
30/01/2013,272.76,0.046565408
29/01/2013,260.35,-0.058518903
28/01/2013,276.04,-0.028393244
25/01/2013,283.99,0.037783667
24/01/2013,273.46,0.019758015
23/01/2013,268.11,-0.007728071
22/01/2013,270.19,-0.00711773
18/01/2013,272.12,0.006044987
17/01/2013,270.48,0.005747036
16/01/2013,268.93,-0.010983229
15/01/2013,271.9,-0.003047943
14/01/2013,272.73,0.01771922
11/01/2013,267.94,0.009751052
10/01/2013,265.34,-0.003799211
09/01/2013,266.35,-0.000112627
08/01/2013,266.38,-0.007778066
07/01/2013,268.46,0.035294882
04/01/2013,259.15,0.002588723
03/01/2013,258.48,0.004536738
02/01/2013,257.31,0.025346707
31/12/2012,250.87,0.022942242
28/12/2012,245.18,-0.012685331
27/12/2012,248.31,-0.001287882
26/12/2012,248.63,-0.039393955
24/12/2012,258.62,0.00659505
21/12/2012,256.92,-0.017669531
20/12/2012,261.5,0.013513459
19/12/2012,257.99,-0.009298086
18/12/2012,260.4,0.025435976
17/12/2012,253.86,0.018567276
14/12/2012,249.19,-0.008232802
13/12/2012,251.25,-0.002027793
12/12/2012,251.76,0.004259137
11/12/2012,250.69,0.01171622
10/12/2012,247.77,-0.021955217
07/12/2012,253.27,-0.000394758
06/12/2012,253.37,-0.002325903
05/12/2012,253.96,0.00580513
04/12/2012,252.49,0.008591597
03/12/2012,250.33,-0.006847433
30/11/2012,252.05,0.003099422
29/11/2012,251.27,0.016694477
28/11/2012,247.11,0.015127401
27/11/2012,243.4,-0.000903454
26/11/2012,243.62,0.015470836
23/11/2012,239.88,0.007742082
21/11/2012,238.03,0.018016214
20/11/2012,233.78,0.017562858
19/11/2012,229.71,0.019695541
16/11/2012,225.23,0.020770995
15/11/2012,220.6,-0.010596424
14/11/2012,222.95,-0.016238818
13/11/2012,226.6,0.000573863
12/11/2012,226.47,0.000706745
09/11/2012,226.31,-0.004584939
08/11/2012,227.35,-0.020505279
07/11/2012,232.06,-0.023424264
06/11/2012,237.56,0.013689845
05/11/2012,234.33,0.008184298
02/11/2012,232.42,0.001205442
01/11/2012,232.14,-0.003225601
31/10/2012,232.89,-0.02271233
26/10/2012,238.24,0.066465606
25/10/2012,222.92,-0.024679483
24/10/2012,228.49,-0.025152579
23/10/2012,234.31,0.002264523
22/10/2012,233.78,-0.026258421
19/10/2012,240,-0.020006855
18/10/2012,244.85,-0.010724399
17/10/2012,247.49,0.014447884
16/10/2012,243.94,-0.000983365
15/10/2012,244.18,0.007481434
12/10/2012,242.36,-0.007645234
11/10/2012,244.22,-0.003147935
10/10/2012,244.99,-0.02407617
09/10/2012,250.96,-0.031766131
08/10/2012,259.06,0.002125317
05/10/2012,258.51,-0.007553313
04/10/2012,260.47,0.017622796
03/10/2012,255.92,0.021006853
02/10/2012,250.6,-0.005610727
01/10/2012,252.01,-0.009124547
28/09/2012,254.32,-0.008886164
27/09/2012,256.59,0.027339434
26/09/2012,249.67,-0.011112774
25/09/2012,252.46,-0.009226103
24/09/2012,254.8,-0.010424285
21/09/2012,257.47,-0.012888964
20/09/2012,260.81,-0.00333021
19/09/2012,261.68,0.011260039
18/09/2012,258.75,0.00290276
17/09/2012,258,-0.01259477
14/09/2012,261.27,0.003950073
13/09/2012,260.24,0.017873196
12/09/2012,255.63,-0.000156464
11/09/2012,255.67,-0.005538668
10/09/2012,257.09,-0.007942238
07/09/2012,259.14,0.030402718
06/09/2012,251.38,0.020740293
05/09/2012,246.22,-0.006719313
04/09/2012,247.88,-0.001572106
31/08/2012,248.27,0.008291418
30/08/2012,246.22,-0.003648603
29/08/2012,247.12,0.004095458
28/08/2012,246.11,0.008938288
27/08/2012,243.92,-0.007433764
24/08/2012,245.74,0.018647602
23/08/2012,241.2,-0.007846416
22/08/2012,243.1,0.015128255
21/08/2012,239.45,-0.003751568
20/08/2012,240.35,-0.003405885
17/08/2012,241.17,-0.001574412
16/08/2012,241.55,0.017245766
15/08/2012,237.42,0.017977153
14/08/2012,233.19,0.003221445
13/08/2012,232.44,-0.001332789
10/08/2012,232.75,-0.005612577
09/08/2012,234.06,-0.001366237
08/08/2012,234.38,-0.009258146
07/08/2012,236.56,0.010923496
06/08/2012,233.99,-0.004179467
03/08/2012,234.97,0.017862985
02/08/2012,230.81,-0.005530366
01/08/2012,232.09,-0.005199952
31/07/2012,233.3,-0.011887909
30/07/2012,236.09,-0.005196353
27/07/2012,237.32,0.075736442
26/07/2012,220.01,0.013545258
25/07/2012,217.05,-0.027223386
24/07/2012,223.04,-0.013228119
23/07/2012,226.01,-0.010037504
20/07/2012,228.29,0.009329822
19/07/2012,226.17,0.039226019
18/07/2012,217.47,0.002486189
17/07/2012,216.93,0.004250018
16/07/2012,216.01,-0.010957752
13/07/2012,218.39,0.013971409
12/07/2012,215.36,-0.013879825
11/07/2012,218.37,-0.005161361
10/07/2012,219.5,-0.024970367
09/07/2012,225.05,0
06/07/2012,225.05,-0.0088917
05/07/2012,227.06,-0.01081944
03/07/2012,229.53,0.000915332
02/07/2012,229.32,0.004238868
29/06/2012,228.35,0.031315106
28/06/2012,221.31,-0.019287735
27/06/2012,225.62,4.43233E-05
26/06/2012,225.61,0.024862167
25/06/2012,220.07,-0.009452165
22/06/2012,222.16,0.007182738
21/06/2012,220.57,-0.011046349
20/06/2012,223.02,-0.004518518
19/06/2012,224.03,0.006134027
18/06/2012,222.66,0.019546664
15/06/2012,218.35,0.018022669
14/06/2012,214.45,-0.001304814
13/06/2012,214.73,-0.007839539
12/06/2012,216.42,-0.000369583
11/06/2012,216.5,-0.00910393
08/06/2012,218.48,-0.001463593
07/06/2012,218.8,0.005315749
06/06/2012,217.64,0.020564726
05/06/2012,213.21,-0.00635843
04/06/2012,214.57,0.030040812
01/06/2012,208.22,-0.022274328
31/05/2012,212.91,0.017435416
30/05/2012,209.23,-0.026040436
29/05/2012,214.75,0.00869896
25/05/2012,212.89,-0.010978084
24/05/2012,215.24,-0.00943316
23/05/2012,217.28,0.009015109
22/05/2012,215.33,-0.012827788
21/05/2012,218.11,0.019724688
18/05/2012,213.85,-0.020870242
17/05/2012,218.36,-0.025768796
16/05/2012,224.06,-0.001471736
15/05/2012,224.39,0.006527789
14/05/2012,222.93,-0.021083314
11/05/2012,227.68,0.004357689
10/05/2012,226.69,0.016501364
09/05/2012,222.98,-0.004117442
08/05/2012,223.9,-0.005611737
07/05/2012,225.16,0.005209853
04/05/2012,223.99,-0.024083733
03/05/2012,229.45,-0.003480534
02/05/2012,230.25,0.000912468
01/05/2012,230.04,-0.008053037
30/04/2012,231.9,0.022017238
27/04/2012,226.85,0.146225369
26/04/2012,195.99,0.00804287
25/04/2012,194.42,0.02126136
24/04/2012,190.33,0.011041663
23/04/2012,188.24,-0.009201059
20/04/2012,189.98,-0.005878048
19/04/2012,191.1,0.000156998
18/04/2012,191.07,0.014125571
17/04/2012,188.39,0.0154594
16/04/2012,185.5,-0.015830901
13/04/2012,188.46,-0.01176329
12/04/2012,190.69,0.014366697
11/04/2012,187.97,0.005280716
10/04/2012,186.98,-0.0258164
09/04/2012,191.87,-0.013048391
05/04/2012,194.39,0.002059839
04/04/2012,193.99,-0.028809309
03/04/2012,199.66,0.008096396
02/04/2012,198.05,-0.022269744
30/03/2012,202.51,-0.01031646
29/03/2012,204.61,0.017005117
28/03/2012,201.16,-0.021053409
27/03/2012,205.44,0.012588641
26/03/2012,202.87,0.039360714
23/03/2012,195.04,0.013628128
22/03/2012,192.4,0.003488406
21/03/2012,191.73,-0.003124514
20/03/2012,192.33,0.036049954
19/03/2012,185.52,0.002536634
16/03/2012,185.05,0.003356071
15/03/2012,184.43,0.011835749
14/03/2012,182.26,-0.01270291
13/03/2012,184.59,0.006522117
12/03/2012,183.39,-0.005058345
09/03/2012,184.32,-0.017851856
08/03/2012,187.64,0.020840258
07/03/2012,183.77,0.01469083
06/03/2012,181.09,0.004593892
05/03/2012,180.26,0.005339873
02/03/2012,179.3,-0.004118668
01/03/2012,180.04,0.001945904
29/02/2012,179.69,-0.022615066
28/02/2012,183.8,0.029091556
27/02/2012,178.53,-0.003355145
24/02/2012,179.13,0.001340707
23/02/2012,178.89,-0.009402801
22/02/2012,180.58,-0.009260346
21/02/2012,182.26,-0.001315934
17/02/2012,182.5,0.014182287
16/02/2012,179.93,-0.024918962
15/02/2012,184.47,-0.036356028
14/02/2012,191.3,-0.001514796
13/02/2012,191.59,0.03208718
10/02/2012,185.54,0.003022781
09/02/2012,184.98,-0.002699348
08/02/2012,185.48,0.006979226
07/02/2012,184.19,0.005716946
06/02/2012,183.14,-0.024487497
03/02/2012,187.68,0.032271344
02/02/2012,181.72,0.012514699
01/02/2012,179.46,-0.08017129
31/01/2012,194.44,0.011847315
30/01/2012,192.15,-0.01661888
27/01/2012,195.37,0.01054835
26/01/2012,193.32,0.02896928
25/01/2012,187.8,0.00426895
24/01/2012,187,0.004878189
23/01/2012,186.09,-0.025676441
20/01/2012,190.93,-0.018268192
19/01/2012,194.45,0.026102709
18/01/2012,189.44,0.041935544
17/01/2012,181.66,0.017996487
13/01/2012,178.42,0.014054133
12/01/2012,175.93,-0.016740802
11/01/2012,178.9,-0.002456455
10/01/2012,179.34,0.004358766
09/01/2012,178.56,-0.022428052
06/01/2012,182.61,0.027762596
05/01/2012,177.61,0.00056319
04/01/2012,177.51,-0.008526444
03/01/2012,179.03,0.033683927
30/12/2011,173.1,-0.004380915
29/12/2011,173.86,-0.000172538
28/12/2011,173.89,-0.013593995
27/12/2011,176.27,-0.005713493
23/12/2011,177.28,-0.009822986
22/12/2011,179.03,0.026488616
21/12/2011,174.35,-0.045794983
20/12/2011,182.52,0.017632072
19/12/2011,179.33,-0.010704781
16/12/2011,181.26,0
15/12/2011,181.26,0.005809627
14/12/2011,180.21,-0.00166334
13/12/2011,180.51,-0.048708382
12/12/2011,189.52,-0.018351057
09/12/2011,193.03,0.013298415
08/12/2011,190.48,-0.025092037
07/12/2011,195.32,0.017195952
06/12/2011,191.99,-0.021895113
05/12/2011,196.24,0.001070691
02/12/2011,196.03,-0.005595701
01/12/2011,197.13,0.02485876
30/11/2011,192.29,0.020490367
29/11/2011,188.39,-0.030116774
28/11/2011,194.15,0.062428979
25/11/2011,182.4,-0.035492026
23/11/2011,188.99,-0.017570536
22/11/2011,192.34,0.016195747
21/11/2011,189.25,-0.040845244
18/11/2011,197.14,-0.036751634
17/11/2011,204.52,-0.035873334
16/11/2011,211.99,-0.027175838
15/11/2011,217.83,-0.005037102
14/11/2011,218.93,0.007059069
11/11/2011,217.39,0.030830598
10/11/2011,210.79,-0.002037867
09/11/2011,211.22,-0.031548946
08/11/2011,217.99,0.004551837
07/11/2011,217,0.002399189
04/11/2011,216.48,-0.00832629
03/11/2011,218.29,0.012306855
02/11/2011,215.62,0.016459738
01/11/2011,212.1,-0.006625808
31/10/2011,213.51,-0.017687252
28/10/2011,217.32,0.049715496
27/10/2011,206.78,0.041370231
26/10/2011,198.4,-0.135325397
25/10/2011,227.15,-0.045020082
24/10/2011,237.61,0.011981769
21/10/2011,234.78,0.004995847
20/10/2011,233.61,0.008943603
19/10/2011,231.53,-0.051966846
18/10/2011,243.88,0.006375867
17/10/2011,242.33,-0.017913124
14/10/2011,246.71,0.043746361
13/10/2011,236.15,-0.002790936
12/10/2011,236.81,0.005632148
11/10/2011,235.48,0.017823951
10/10/2011,231.32,0.028857855
07/10/2011,224.74,0.014476443
06/10/2011,221.51,0.009115503
05/10/2011,219.5,0.032410244
04/10/2011,212.5,0.002450058
03/10/2011,211.98,-0.019850725
30/09/2011,216.23,-0.028314746
29/09/2011,222.44,-0.032160241
28/09/2011,229.71,0.024234531
27/09/2011,224.21,-0.02484381
26/09/2011,229.85,0.027523459
23/09/2011,223.61,0.001700833
22/09/2011,223.23,-0.03797424
21/09/2011,231.87,-0.00593397
20/09/2011,233.25,-0.035545074
19/09/2011,241.69,0.009937918
16/09/2011,239.3,0.05373761
15/09/2011,226.78,0.018738726
14/09/2011,222.57,0.013752761
13/09/2011,219.53,0.013621252
12/09/2011,216.56,0.024162877
09/09/2011,211.39,-0.027390024
08/09/2011,217.26,-0.012078105
07/09/2011,219.9,0.017061504
06/09/2011,216.18,0.029003863
02/09/2011,210,-0.012022675
01/09/2011,212.54,-0.012577018
31/08/2011,215.23,0.020228309
30/08/2011,210.92,0.021033234
29/08/2011,206.53,0.035784991
26/08/2011,199.27,0.037009079
25/08/2011,192.03,-0.008813827
24/08/2011,193.73,0.00092956
23/08/2011,193.55,0.086339941
22/08/2011,177.54,-0.007798732
19/08/2011,178.93,-0.019865088
18/08/2011,182.52,-0.070897697
17/08/2011,195.93,-0.008892109
16/08/2011,197.68,-0.026310082
15/08/2011,202.95,0.003207899
12/08/2011,202.3,0.019668183
11/08/2011,198.36,0.021555524
10/08/2011,194.13,-0.054920869
09/08/2011,205.09,0.057138337
08/08/2011,193.7,-0.045416483
05/08/2011,202.7,0.006036933
04/08/2011,201.48,-0.041226916
03/08/2011,209.96,-0.008253142
02/08/2011,211.7,-0.04443944
01/08/2011,221.32,-0.005407367
29/07/2011,222.52,-0.006182538
28/07/2011,223.9,0.006182538
27/07/2011,222.52,0.038200202
26/07/2011,214.18,0.00322679
25/07/2011,213.49,-0.014092929
22/07/2011,216.52,0.015405326
21/07/2011,213.21,-0.010915306
20/07/2011,215.55,-0.011577353
19/07/2011,218.06,0.030403422
18/07/2011,211.53,-0.006314818
15/07/2011,212.87,0.011766231
14/07/2011,210.38,-0.014721413
13/07/2011,213.5,0.010689245
12/07/2011,211.23,-0.006229668
11/07/2011,212.55,-0.026601388
08/07/2011,218.28,0.007080164
07/07/2011,216.74,0.011835007
06/07/2011,214.19,0.004679685
05/07/2011,213.19,0.017507781
01/07/2011,209.49,0.024156931
30/06/2011,204.49,0.001517117
29/06/2011,204.18,0.009003086
28/06/2011,202.35,0.005450955
27/06/2011,201.25,0.044192056
24/06/2011,192.55,-0.008326701
23/06/2011,194.16,0.013116132
22/06/2011,191.63,-0.013476594
21/06/2011,194.23,0.034091533
20/06/2011,187.72,0.007217546
17/06/2011,186.37,0.014702173
16/06/2011,183.65,-0.012607369
15/06/2011,185.98,-0.021174383
14/06/2011,189.96,0.019508924
13/06/2011,186.29,-0.001287485
10/06/2011,186.53,-0.016746358
09/06/2011,189.68,0.008630557
08/06/2011,188.05,0.002662408
07/06/2011,187.55,0.00996686
06/06/2011,185.69,-0.014064027
03/06/2011,188.32,-0.027909762
02/06/2011,193.65,0.006475868
01/06/2011,192.4,-0.022052347
31/05/2011,196.69,0.013100848
27/05/2011,194.13,-0.004471521
26/05/2011,195,0.014150936
25/05/2011,192.26,-0.005239552
24/05/2011,193.27,-0.015148304
23/05/2011,196.22,-0.012308004
20/05/2011,198.65,-0.000754812
19/05/2011,198.8,0.008638817
18/05/2011,197.09,0.011635753
17/05/2011,194.81,0.011876624
16/05/2011,192.51,-0.050888039
13/05/2011,202.56,-0.017179778
12/05/2011,206.07,0.008234911
11/05/2011,204.38,0.002155173
10/05/2011,203.94,0.015516445
09/05/2011,200.8,0.016064603
06/05/2011,197.6,0.002482837
05/05/2011,197.11,-0.014405407
04/05/2011,199.97,0.007630176
03/05/2011,198.45,-0.013712556
02/05/2011,201.19,0.027104934
29/04/2011,195.81,0.003786333
28/04/2011,195.07,-0.007965322
27/04/2011,196.63,0.075670108
26/04/2011,182.3,-0.01696984
25/04/2011,185.42,-0.002531579
21/04/2011,185.89,0.010926115
20/04/2011,183.87,0.027849273
19/04/2011,178.82,0.002687873
18/04/2011,178.34,-0.009320564
15/04/2011,180.01,-0.010004782
14/04/2011,181.82,-0.002581639
13/04/2011,182.29,0.009978857
12/04/2011,180.48,-0.019533157
11/04/2011,184.04,-0.003633902
08/04/2011,184.71,-0.001082193
07/04/2011,184.91,0.011695404
06/04/2011,182.76,-0.013748349
05/04/2011,185.29,0.012763935
04/04/2011,182.94,0.015479418
01/04/2011,180.13,0
31/03/2011,180.13,0.003949386
30/03/2011,179.42,0.027117242
29/03/2011,174.62,0.030644605
28/03/2011,169.35,-0.009579011
25/03/2011,170.98,-0.00070159
24/03/2011,171.1,0.034365191
23/03/2011,165.32,0.016589793
22/03/2011,162.6,-0.011738946
21/03/2011,164.52,0.016547537
18/03/2011,161.82,0.005266594
17/03/2011,160.97,-0.022907625
16/03/2011,164.7,-0.002304568
15/03/2011,165.08,-0.009945533
14/03/2011,166.73,-0.008004822
11/03/2011,168.07,0.011549753
10/03/2011,166.14,-0.017363723
09/03/2011,169.05,0.012859616
08/03/2011,166.89,-0.013037063
07/03/2011,169.08,-0.015202054
04/03/2011,171.67,-0.006502955
03/03/2011,172.79,0.004466235
02/03/2011,172.02,0.015111867
01/03/2011,169.44,-0.02246761
28/02/2011,173.29,-0.022538255
25/02/2011,177.24,-0.002873322
24/02/2011,177.75,0.006037882
23/02/2011,176.68,-0.02094728
22/02/2011,180.42,-0.033143773
18/02/2011,186.5,-0.006733312
17/02/2011,187.76,0.006090088
16/02/2011,186.62,-0.012831269
15/02/2011,189.03,-0.007326426
14/02/2011,190.42,0.006163267
11/02/2011,189.25,0.016193823
10/02/2011,186.21,0.004898936
09/02/2011,185.3,0.012162165
08/02/2011,183.06,0.036889771
07/02/2011,176.43,0.002838008
04/02/2011,175.93,0.012698947
03/02/2011,173.71,0.001036747
02/02/2011,173.53,0.008216688
01/02/2011,172.11,0.014455263
31/01/2011,169.64,-0.00880339
