Date,Close,PCLN
20/11/2013,1147.09,0.025311326
19/11/2013,1118.42,-0.008467119
18/11/2013,1127.93,-0.010231802
15/11/2013,1139.53,0.001835773
14/11/2013,1137.44,0.011708452
13/11/2013,1124.2,0.022225236
12/11/2013,1099.49,0.002723147
11/11/2013,1096.5,0.021478449
08/11/2013,1073.2,0.048012885
07/11/2013,1022.89,-0.033786186
06/11/2013,1058.04,-0.022605587
05/11/2013,1082.23,0.01083251
04/11/2013,1070.57,0.01702293
01/11/2013,1052.5,-0.00126286
31/10/2013,1053.83,-0.013871442
30/10/2013,1068.55,-0.00090736
29/10/2013,1069.52,0.008799542
28/10/2013,1060.15,-0.010042318
25/10/2013,1070.85,-0.008878617
24/10/2013,1080.4,0.01344616
23/10/2013,1065.97,-0.009021354
22/10/2013,1075.63,-0.010597865
21/10/2013,1087.09,0.036382294
18/10/2013,1048.25,0.015478102
17/10/2013,1032.15,-0.002950639
16/10/2013,1035.2,0.01331272
15/10/2013,1021.51,0.00380553
14/10/2013,1017.63,0.006902496
11/10/2013,1010.63,-0.002529871
10/10/2013,1013.19,0.024134384
09/10/2013,989.03,-0.009158864
08/10/2013,998.13,-0.042706545
07/10/2013,1041.68,-0.019479191
04/10/2013,1062.17,0.01218118
03/10/2013,1049.31,-0.017074242
02/10/2013,1067.38,0.027651181
01/10/2013,1038.27,0.026665384
30/09/2013,1010.95,-0.003968573
27/09/2013,1014.97,0.003315934
26/09/2013,1011.61,0.014226719
25/09/2013,997.32,-0.008655729
24/09/2013,1005.99,0.009217391
23/09/2013,996.76,-0.006250739
20/09/2013,1003.01,0.002385671
19/09/2013,1000.62,0.005541902
18/09/2013,995.09,0.025289722
17/09/2013,970.24,0.002580007
16/09/2013,967.74,0.000951121
13/09/2013,966.82,-0.003067218
12/09/2013,969.79,-0.01206359
11/09/2013,981.56,0.004144851
10/09/2013,977.5,0.012186486
09/09/2013,965.66,0.00676433
06/09/2013,959.15,0.001408488
05/09/2013,957.8,0.005601376
04/09/2013,952.45,0.010151622
03/09/2013,942.83,0.004571169
30/08/2013,938.53,-0.002256304
29/08/2013,940.65,0.006441796
28/08/2013,934.61,-0.001058705
27/08/2013,935.6,-0.014789622
26/08/2013,949.54,-0.004927076
23/08/2013,954.23,0.002182147
22/08/2013,952.15,0.012629967
21/08/2013,940.2,0.007933965
20/08/2013,932.77,-0.000385873
19/08/2013,933.13,-0.007409814
16/08/2013,940.07,0.001362529
15/08/2013,938.79,-0.001288063
14/08/2013,940,-0.014374908
13/08/2013,953.61,-0.004613872
12/08/2013,958.02,-0.012314008
09/08/2013,969.89,0.037973927
08/08/2013,933.75,0.006629692
07/08/2013,927.58,-0.00837382
06/08/2013,935.38,0.007296326
05/08/2013,928.58,0.022015762
02/08/2013,908.36,0.004424322
01/08/2013,904.35,0.032227146
31/07/2013,875.67,-0.012697827
30/07/2013,886.86,-0.001408475
29/07/2013,888.11,-0.013388039
26/07/2013,900.08,-0.013156342
25/07/2013,912,0.019911844
24/07/2013,894.02,-0.001977864
23/07/2013,895.79,-0.005221944
22/07/2013,900.48,0.004663933
19/07/2013,896.29,-0.003686199
18/07/2013,899.6,-0.007839356
17/07/2013,906.68,0.005119625
16/07/2013,902.05,-0.010597163
15/07/2013,911.66,-0.00953038
12/07/2013,920.39,0.010968352
11/07/2013,910.35,0.020004328
10/07/2013,892.32,-0.005297937
09/07/2013,897.06,0.009441799
08/07/2013,888.63,0.038392365
05/07/2013,855.16,0.011478698
03/07/2013,845.4,0.005146887
02/07/2013,841.06,0.000392439
01/07/2013,840.73,0.016864979
28/06/2013,826.67,0.005190848
27/06/2013,822.39,0.003447124
26/06/2013,819.56,0.012264368
25/06/2013,809.57,0.005648543
24/06/2013,805.01,-0.009937909
21/06/2013,813.05,-0.003241773
20/06/2013,815.69,-0.015642804
19/06/2013,828.55,-0.007538948
18/06/2013,834.82,0.011178415
17/06/2013,825.54,0.011929782
14/06/2013,815.75,0.001140706
13/06/2013,814.82,0.008528941
12/06/2013,807.9,-0.006809293
11/06/2013,813.42,-0.01225525
10/06/2013,823.45,0.008537158
07/06/2013,816.45,0.013006008
06/06/2013,805.9,0.012988818
05/06/2013,795.5,-0.004002038
04/06/2013,798.69,-0.004908491
03/06/2013,802.62,-0.001630824
31/05/2013,803.93,-0.004480389
30/05/2013,807.54,0.019090347
29/05/2013,792.27,-0.01510739
28/05/2013,804.33,0.003998884
24/05/2013,801.12,-0.003090884
23/05/2013,803.6,0.006955442
22/05/2013,798.03,-0.034400155
21/05/2013,825.96,-0.019827316
20/05/2013,842.5,0.034831074
17/05/2013,813.66,0.016830866
16/05/2013,800.08,-0.007061798
15/05/2013,805.75,0.018298577
14/05/2013,791.14,0.017468473
13/05/2013,777.44,0.015594833
10/05/2013,765.41,0.03714555
09/05/2013,737.5,0.00302831
08/05/2013,735.27,0.013997161
07/05/2013,725.05,-0.00228688
06/05/2013,726.71,0.002673135
03/05/2013,724.77,0.023480893
02/05/2013,707.95,0.019815058
01/05/2013,694.06,-0.00277688
30/04/2013,695.99,-0.004930425
29/04/2013,699.43,-0.002513174
26/04/2013,701.19,-0.014202914
25/04/2013,711.22,0.014759266
24/04/2013,700.8,-0.002209316
23/04/2013,702.35,0.016480182
22/04/2013,690.87,0.010622608
19/04/2013,683.57,-0.009377025
18/04/2013,690.01,-0.026867309
17/04/2013,708.8,-0.016649563
16/04/2013,720.7,0.013016216
15/04/2013,711.38,-0.043637337
12/04/2013,743.11,0.012348678
11/04/2013,733.99,0.0207175
10/04/2013,718.94,0.032241481
09/04/2013,696.13,-0.00057444
08/04/2013,696.53,0.004633635
05/04/2013,693.31,-0.01152982
04/04/2013,701.35,0.003756959
03/04/2013,698.72,-0.010237661
02/04/2013,705.91,0.014482977
01/04/2013,695.76,0.010983404
28/03/2013,688.16,-0.009689017
27/03/2013,694.86,0.000388643
26/03/2013,694.59,-0.001510542
25/03/2013,695.64,-0.003257869
22/03/2013,697.91,0.020146857
21/03/2013,683.99,-0.005234889
20/03/2013,687.58,0.005000995
19/03/2013,684.15,-0.018335585
18/03/2013,696.81,-0.02366966
15/03/2013,713.5,0.00049066
14/03/2013,713.15,-0.00333175
13/03/2013,715.53,-0.009057012
12/03/2013,722.04,-0.004187663
11/03/2013,725.07,0.005740028
08/03/2013,720.92,0.002625093
07/03/2013,719.03,0.000180815
06/03/2013,718.9,0.000681829
05/03/2013,718.41,0.006143469
04/03/2013,714.01,0.026093434
01/03/2013,695.62,0.009402624
28/02/2013,689.11,-0.009819432
27/02/2013,695.91,0.025350601
26/02/2013,678.49,0.010296158
25/02/2013,671.54,-0.019407204
22/02/2013,684.7,0.002002881
21/02/2013,683.33,-0.007101588
20/02/2013,688.2,-0.021945738
19/02/2013,703.47,0.001721526
15/02/2013,702.26,-0.004773143
14/02/2013,705.62,0.002057045
13/02/2013,704.17,0.001122518
12/02/2013,703.38,0.010389592
11/02/2013,696.11,-0.006757653
08/02/2013,700.83,0.014574249
07/02/2013,690.69,-0.004924944
06/02/2013,694.1,0.003651667
05/02/2013,691.57,0.01791624
04/02/2013,679.29,-0.009187887
01/02/2013,685.56,0.000131288
31/01/2013,685.47,-0.013936599
30/01/2013,695.09,-0.007453201
29/01/2013,700.29,-0.006674899
28/01/2013,704.98,-0.019441545
25/01/2013,718.82,0.056180164
24/01/2013,679.55,0.010785644
23/01/2013,672.26,0.00147373
22/01/2013,671.27,-0.002157755
18/01/2013,672.72,0.004215676
17/01/2013,669.89,0.003064896
16/01/2013,667.84,0.00674587
15/01/2013,663.35,0.000648435
14/01/2013,662.92,0.011271272
11/01/2013,655.49,0.002856905
10/01/2013,653.62,0.003110613
09/01/2013,651.59,-0.008907554
08/01/2013,657.42,6.08458E-05
07/01/2013,657.38,0.013739026
04/01/2013,648.41,-0.000493393
03/01/2013,648.73,0.016051559
02/01/2013,638.4,0.028616734
31/12/2012,620.39,0.018727109
28/12/2012,608.88,-0.001886932
27/12/2012,610.03,0.012636262
26/12/2012,602.37,-0.024548051
24/12/2012,617.34,-0.002491467
21/12/2012,618.88,-0.01912502
20/12/2012,630.83,0.005723113
19/12/2012,627.23,-0.008746296
18/12/2012,632.74,0.02540129
17/12/2012,616.87,0.005412843
14/12/2012,613.54,0.000750029
13/12/2012,613.08,-0.018824123
12/12/2012,624.73,0.00241997
11/12/2012,623.22,-0.004386885
10/12/2012,625.96,-0.051588797
07/12/2012,659.1,-0.007617703
06/12/2012,664.14,-0.000135504
05/12/2012,664.23,0.000632511
04/12/2012,663.81,-0.005992764
03/12/2012,667.8,0.006927202
30/11/2012,663.19,-0.003837679
29/11/2012,665.74,0.011618288
28/11/2012,658.05,0.032903802
27/11/2012,636.75,-0.005075437
26/11/2012,639.99,-0.002995556
23/11/2012,641.91,0.003636396
21/11/2012,639.58,0.006273743
20/11/2012,635.58,0.015986638
19/11/2012,625.5,0.01728685
16/11/2012,614.78,-0.004446976
15/11/2012,617.52,0.001815353
14/11/2012,616.4,-0.022315658
13/11/2012,630.31,-0.004937735
12/11/2012,633.43,0.012006815
09/11/2012,625.87,-0.003190457
08/11/2012,627.87,-0.010677498
07/11/2012,634.61,-0.016084629
06/11/2012,644.9,0.01580103
05/11/2012,634.79,7.87693E-05
02/11/2012,634.74,0.079725043
01/11/2012,586.1,0.021261804
31/10/2012,573.77,-0.009868016
26/10/2012,579.46,0.037970675
25/10/2012,557.87,-0.010343014
24/10/2012,563.67,-0.009481757
23/10/2012,569.04,0.003238755
22/10/2012,567.2,0.011882733
19/10/2012,560.5,-0.038293913
18/10/2012,582.38,-0.026868856
17/10/2012,598.24,0.000785947
16/10/2012,597.77,-0.005422147
15/10/2012,601.02,0.013180894
12/10/2012,593.15,-0.008377522
11/10/2012,598.14,-0.007113436
10/10/2012,602.41,-0.025372171
09/10/2012,617.89,-0.020932021
08/10/2012,630.96,-0.001472859
05/10/2012,631.89,-0.004972661
04/10/2012,635.04,0.019430437
03/10/2012,622.82,0.010556147
02/10/2012,616.28,-0.013826219
01/10/2012,624.86,0.009309273
28/09/2012,619.07,-0.018326524
27/09/2012,630.52,0.013460099
26/09/2012,622.09,-0.015408969
25/09/2012,631.75,0.000902663
24/09/2012,631.18,-0.007843301
21/09/2012,636.15,0.003748272
20/09/2012,633.77,-0.008265289
19/09/2012,639.03,-0.00265675
18/09/2012,640.73,-0.004080748
17/09/2012,643.35,0.009165996
14/09/2012,637.48,0.016688012
13/09/2012,626.93,0.011196062
12/09/2012,619.95,0.003538797
11/09/2012,617.76,0.015398973
10/09/2012,608.32,-0.021515299
07/09/2012,621.55,0.02864216
06/09/2012,604,0.014710317
05/09/2012,595.18,-0.002868961
04/09/2012,596.89,-0.01278462
31/08/2012,604.57,0.001605735
30/08/2012,603.6,0.000646332
29/08/2012,603.21,0.021939489
28/08/2012,590.12,0.002918917
27/08/2012,588.4,-0.008090906
24/08/2012,593.18,-0.000589866
23/08/2012,593.53,0.004204063
22/08/2012,591.04,0.008973548
21/08/2012,585.76,-0.001450054
20/08/2012,586.61,-0.003692396
17/08/2012,588.78,0.003385595
16/08/2012,586.79,0.019757979
15/08/2012,575.31,0.018685246
14/08/2012,564.66,0.00472193
13/08/2012,562,-0.00206193
10/08/2012,563.16,0.001599403
09/08/2012,562.26,-0.000106707
08/08/2012,562.32,-0.189727554
07/08/2012,679.8,0.021831162
06/08/2012,665.12,0.001700386
03/08/2012,663.99,0.022818964
02/08/2012,649.01,0.009334505
01/08/2012,642.98,-0.02875911
31/07/2012,661.74,-0.030948404
30/07/2012,682.54,-0.002122164
27/07/2012,683.99,0.084893707
26/07/2012,628.32,-0.004319661
25/07/2012,631.04,-0.053289589
24/07/2012,665.58,-0.00528963
23/07/2012,669.11,-0.006093991
20/07/2012,673.2,0.000787595
19/07/2012,672.67,0.025582003
18/07/2012,655.68,0.012754864
17/07/2012,647.37,0.015003005
16/07/2012,637.73,-0.008151964
13/07/2012,642.95,0.006037319
12/07/2012,639.08,-0.011791012
11/07/2012,646.66,-0.003072626
10/07/2012,648.65,-0.024698253
09/07/2012,664.87,-0.010160727
06/07/2012,671.66,-0.01476407
05/07/2012,681.65,-0.012972052
03/07/2012,690.55,0.014131677
02/07/2012,680.86,0.024291729
29/06/2012,664.52,0.032174029
28/06/2012,643.48,-0.015971727
27/06/2012,653.84,-0.003846746
26/06/2012,656.36,0.007201811
25/06/2012,651.65,-0.023252452
22/06/2012,666.98,0.014193631
21/06/2012,657.58,-0.019934415
20/06/2012,670.82,-0.013753705
19/06/2012,680.11,0.009766554
18/06/2012,673.5,0.0211425
15/06/2012,659.41,0.029377444
14/06/2012,640.32,-0.009605147
13/06/2012,646.5,-0.000742184
12/06/2012,646.98,0.008178894
11/06/2012,641.71,-0.004121088
08/06/2012,644.36,0.012823192
07/06/2012,636.15,-0.009947996
06/06/2012,642.51,0.035937134
05/06/2012,619.83,0.005322044
04/06/2012,616.54,0.009844909
01/06/2012,610.5,-0.024257049
31/05/2012,625.49,-0.019426694
30/05/2012,637.76,-0.031303683
29/05/2012,658.04,0.007872375
25/05/2012,652.88,-0.024345871
24/05/2012,668.97,-0.006184404
23/05/2012,673.12,0.01956258
22/05/2012,660.08,0.003642549
21/05/2012,657.68,0.039829097
18/05/2012,632,-0.02099638
17/05/2012,645.41,-0.025742254
16/05/2012,662.24,-0.000135893
15/05/2012,662.33,-0.001282525
14/05/2012,663.18,-0.018243855
11/05/2012,675.39,-0.008433518
10/05/2012,681.11,-0.054067994
09/05/2012,718.95,0.003832357
08/05/2012,716.2,-0.02951
07/05/2012,737.65,0.002144234
04/05/2012,736.07,-0.018387919
03/05/2012,749.73,-0.014999057
02/05/2012,761.06,0.007769309
01/05/2012,755.17,-0.00745391
30/04/2012,760.82,-0.001720346
27/04/2012,762.13,0.038603161
26/04/2012,733.27,0.011963211
25/04/2012,724.55,0.056117336
24/04/2012,685.01,-0.020217306
23/04/2012,699,-0.015853636
20/04/2012,710.17,-0.009822477
19/04/2012,717.18,-0.02075416
18/04/2012,732.22,0.023281124
17/04/2012,715.37,0.018866487
16/04/2012,702,-0.046181963
13/04/2012,735.18,-0.009436012
12/04/2012,742.15,0.01709606
11/04/2012,729.57,-0.015896121
10/04/2012,741.26,-0.031197542
09/04/2012,764.75,0.010449965
05/04/2012,756.8,0.014507475
04/04/2012,745.9,0.003061391
03/04/2012,743.62,0.032320607
02/04/2012,719.97,0.003436597
30/03/2012,717.5,-0.003533818
29/03/2012,720.04,0.002558684
28/03/2012,718.2,-0.014719868
27/03/2012,728.85,-0.008946619
26/03/2012,735.4,0.028146012
23/03/2012,714.99,0.00420469
22/03/2012,711.99,0.011782793
21/03/2012,703.65,0.010256354
20/03/2012,696.47,-0.000660256
19/03/2012,696.93,0.031231818
16/03/2012,675.5,0.027388694
15/03/2012,657.25,0.00993892
14/03/2012,650.75,-0.004660655
13/03/2012,653.79,0.004353365
12/03/2012,650.95,0.005391264
09/03/2012,647.45,-0.009790514
08/03/2012,653.82,0.018867028
07/03/2012,641.6,0.018658021
06/03/2012,629.74,-0.020355457
05/03/2012,642.69,-0.004920269
02/03/2012,645.86,0.013310878
01/03/2012,637.32,0.016293446
29/02/2012,627.02,-0.009112765
28/02/2012,632.76,0.067361898
27/02/2012,591.54,0.001912095
24/02/2012,590.41,0.005111192
23/02/2012,587.4,-0.000544625
22/02/2012,587.72,0.005066239
21/02/2012,584.75,0.003820886
17/02/2012,582.52,0.019414047
16/02/2012,571.32,0.001786935
15/02/2012,570.3,-0.011575737
14/02/2012,576.94,0.010086403
13/02/2012,571.15,0.046792686
10/02/2012,545.04,0.009049335
09/02/2012,540.13,0.003263795
08/02/2012,538.37,0.017198521
07/02/2012,529.19,-0.014147639
06/02/2012,536.73,-0.018917064
03/02/2012,546.98,0.024334802
02/02/2012,533.83,-0.00387014
01/02/2012,535.9,0.012033297
31/01/2012,529.49,0.013461559
30/01/2012,522.41,-0.006582297
27/01/2012,525.86,0.002284584
26/01/2012,524.66,-0.007008509
25/01/2012,528.35,0.008782659
24/01/2012,523.73,0.010962433
23/01/2012,518.02,-0.001080455
20/01/2012,518.58,-0.014339977
19/01/2012,526.07,0.013858007
18/01/2012,518.83,0.040554602
17/01/2012,498.21,0.032185842
13/01/2012,482.43,0.013039899
12/01/2012,476.18,-0.003186986
11/01/2012,477.7,-0.013680331
10/01/2012,484.28,0.017077345
09/01/2012,476.08,-0.008845821
06/01/2012,480.31,-0.012208901
05/01/2012,486.21,0.010960487
04/01/2012,480.91,-0.008777979
03/01/2012,485.15,0.036609676
30/12/2011,467.71,-0.017569409
29/12/2011,476,0.001261299
28/12/2011,475.4,-0.018362142
27/12/2011,484.21,0.005134906
23/12/2011,481.73,0.004243729
22/12/2011,479.69,0.015462168
21/12/2011,472.33,-0.016295692
20/12/2011,480.09,0.043334226
19/12/2011,459.73,0.00578093
16/12/2011,457.08,0.025908127
15/12/2011,445.39,0.000449146
14/12/2011,445.19,-0.038556126
13/12/2011,462.69,-0.027078236
12/12/2011,475.39,-0.009108771
09/12/2011,479.74,0.00058382
08/12/2011,479.46,-0.01002343
07/12/2011,484.29,0.010774557
06/12/2011,479.1,-0.010216884
05/12/2011,484.02,-0.005069563
02/12/2011,486.48,-0.004000375
01/12/2011,488.43,0.005213905
30/11/2011,485.89,0.048255207
29/11/2011,463,-0.020310693
28/11/2011,472.5,0.028595457
25/11/2011,459.18,-0.011583852
23/11/2011,464.53,-0.034986648
22/11/2011,481.07,0.007134543
21/11/2011,477.65,-0.039550801
18/11/2011,496.92,-0.032626221
17/11/2011,513.4,-0.047416487
16/11/2011,538.33,-0.015647926
15/11/2011,546.82,0.022975058
14/11/2011,534.4,0.002041754
11/11/2011,533.31,0.009324999
10/11/2011,528.36,-0.015381885
09/11/2011,536.55,-0.029926963
08/11/2011,552.85,0.0826387
07/11/2011,509,-0.008548816
04/11/2011,513.37,0.003238774
03/11/2011,511.71,0.035951552
02/11/2011,493.64,0.009403118
01/11/2011,489.02,-0.037526726
31/10/2011,507.72,-0.030950696
28/10/2011,523.68,0.005994866
27/10/2011,520.55,0.049056264
26/10/2011,495.63,-0.018847553
25/10/2011,505.06,-0.028805364
24/10/2011,519.82,0.047995974
21/10/2011,495.46,0.044659121
20/10/2011,473.82,-0.010873095
19/10/2011,479,-0.029234449
18/10/2011,493.21,0.000730179
17/10/2011,492.85,-0.012661715
14/10/2011,499.13,0.010796761
13/10/2011,493.77,0.016808148
12/10/2011,485.54,-0.015774745
11/10/2011,493.26,0.019261477
10/10/2011,483.85,0.033883735
07/10/2011,467.73,-0.00390488
06/10/2011,469.56,0.052217318
05/10/2011,445.67,0.003754205
04/10/2011,444,-0.003933694
03/10/2011,445.75,-0.008288605
30/09/2011,449.46,-0.06160571
29/09/2011,478.02,-0.041128211
28/09/2011,498.09,-0.025823613
27/09/2011,511.12,-0.004820885
26/09/2011,513.59,-0.00198405
23/09/2011,514.61,0.017722827
22/09/2011,505.57,-0.049583861
21/09/2011,531.27,-0.011174555
20/09/2011,537.24,0.010835802
19/09/2011,531.45,0.01131602
16/09/2011,525.47,0.002801416
15/09/2011,524,-0.010554789
14/09/2011,529.56,0.012407649
13/09/2011,523.03,-0.011103831
12/09/2011,528.87,0.015472575
09/09/2011,520.75,-0.033313124
08/09/2011,538.39,-0.006941066
07/09/2011,542.14,0.015690387
06/09/2011,533.7,0.010377816
02/09/2011,528.19,-0.003119007
01/09/2011,529.84,-0.013907074
31/08/2011,537.26,0.003804271
30/08/2011,535.22,0.026908642
29/08/2011,521.01,0.034245108
26/08/2011,503.47,0.040348725
25/08/2011,483.56,-0.004003885
24/08/2011,485.5,0.018480741
23/08/2011,476.61,0.065662363
22/08/2011,446.32,-0.005875339
19/08/2011,448.95,-0.021702862
18/08/2011,458.8,-0.069559407
17/08/2011,491.85,-0.01105989
16/08/2011,497.32,-0.033670285
15/08/2011,514.35,0.022095134
12/08/2011,503.11,0.005880787
11/08/2011,500.16,0.002722833
10/08/2011,498.8,-0.03664971
09/08/2011,517.42,0.024296495
08/08/2011,505,-0.044177941
05/08/2011,527.81,0.088016031
04/08/2011,483.34,-0.076889775
03/08/2011,521.97,0.007017303
02/08/2011,518.32,-0.038862985
01/08/2011,538.86,0.002248006
29/07/2011,537.65,0.028984802
28/07/2011,522.29,0.009774008
27/07/2011,517.21,-0.031328689
26/07/2011,533.67,0.007372473
25/07/2011,529.75,-0.001169679
22/07/2011,530.37,0.008254652
21/07/2011,526.01,-0.007462439
20/07/2011,529.95,-0.014146098
19/07/2011,537.5,0.039543742
18/07/2011,516.66,-0.011239966
15/07/2011,522.5,0.005334779
14/07/2011,519.72,-0.023860674
13/07/2011,532.27,0.006975633
12/07/2011,528.57,-0.014984508
11/07/2011,536.55,-0.028659994
08/07/2011,552.15,0.008749567
07/07/2011,547.34,0.020693513
06/07/2011,536.13,0.001418572
05/07/2011,535.37,0.019940859
01/07/2011,524.8,0.024829341
30/06/2011,511.93,0.015849752
29/06/2011,503.88,0.016972627
28/06/2011,495.4,0.016896076
27/06/2011,487.1,0.008514901
24/06/2011,482.97,-0.014450851
23/06/2011,490,0.019245232
22/06/2011,480.66,-0.014355747
21/06/2011,487.61,0.060945114
20/06/2011,458.78,-0.007751388
17/06/2011,462.35,0.001385192
16/06/2011,461.71,-0.020281975
15/06/2011,471.17,-0.020066017
14/06/2011,480.72,-0.002928807
13/06/2011,482.13,-0.022660432
10/06/2011,493.18,-0.020053866
09/06/2011,503.17,0.004960911
08/06/2011,500.68,-0.010806621
07/06/2011,506.12,0.006442108
06/06/2011,502.87,-0.009755982
03/06/2011,507.8,-0.009759234
02/06/2011,512.78,0.011217564
01/06/2011,507.06,-0.015906425
31/05/2011,515.19,0.027051805
27/05/2011,501.44,-0.007292268
26/05/2011,505.11,0.012550966
25/05/2011,498.81,0.01594408
24/05/2011,490.92,-0.021641418
23/05/2011,501.66,-0.036060047
20/05/2011,520.08,-0.003876495
19/05/2011,522.1,0.007150576
18/05/2011,518.38,0.02733896
17/05/2011,504.4,0.002024252
16/05/2011,503.38,-0.033655849
13/05/2011,520.61,-0.006414145
12/05/2011,523.96,0.005684498
11/05/2011,520.99,-0.014311958
10/05/2011,528.5,-0.001323627
09/05/2011,529.2,0.019404747
06/05/2011,519.03,-0.028377973
05/05/2011,533.97,-0.006700724
04/05/2011,537.56,-0.004732441
03/05/2011,540.11,-0.028365777
02/05/2011,555.65,0.015671516
29/04/2011,547.01,-0.005505738
28/04/2011,550.03,0.01942272
27/04/2011,539.45,0.003267916
26/04/2011,537.69,-0.012236752
25/04/2011,544.31,0.000661607
21/04/2011,543.95,0.023436393
20/04/2011,531.35,0.011013661
19/04/2011,525.53,0.016790025
18/04/2011,516.78,-0.006346166
15/04/2011,520.07,0.014370067
14/04/2011,512.65,-0.004204549
13/04/2011,514.81,0.005199875
12/04/2011,512.14,-0.00060512
11/04/2011,512.45,0.011047234
08/04/2011,506.82,-0.004017019
07/04/2011,508.86,0.005102806
06/04/2011,506.27,-0.02085669
05/04/2011,516.94,-0.003186777
04/04/2011,518.59,0.009182196
01/04/2011,513.85,0.014525537
31/03/2011,506.44,0.004829589
30/03/2011,504,0.024727831
29/03/2011,491.69,0.015784191
28/03/2011,483.99,-0.006199878
25/03/2011,487,0.022825261
24/03/2011,476.01,0.020695444
23/03/2011,466.26,0.02290872
22/03/2011,455.7,-0.002695508
21/03/2011,456.93,0.016305369
18/03/2011,449.54,-0.005877608
17/03/2011,452.19,-0.008302641
16/03/2011,455.96,-0.011730212
15/03/2011,461.34,-0.004908383
14/03/2011,463.61,0.000906344
11/03/2011,463.19,-0.002630446
10/03/2011,464.41,-0.008811007
09/03/2011,468.52,-0.001194539
08/03/2011,469.08,0.005108104
07/03/2011,466.69,-0.00521469
04/03/2011,469.13,0.009294225
03/03/2011,464.79,0.034161992
02/03/2011,449.18,0.008832696
01/03/2011,445.23,-0.019241843
28/02/2011,453.88,-0.013458859
25/02/2011,460.03,-0.005008846
24/02/2011,462.34,0.081884679
23/02/2011,425.99,-0.018121621
22/02/2011,433.78,-0.03432948
18/02/2011,448.93,-0.014023676
17/02/2011,455.27,-0.006065867
16/02/2011,458.04,0.001835585
15/02/2011,457.2,0.000415659
14/02/2011,457.01,0.003551078
11/02/2011,455.39,-8.78329E-05
10/02/2011,455.43,0.009530815
09/02/2011,451.11,0.018705936
08/02/2011,442.75,0.01261452
