Date,Close,NTAP
28/01/2011,54.03,-0.023775809
27/01/2011,55.33,0.00289593
26/01/2011,55.17,0.027006326
25/01/2011,53.7,-0.033870515
24/01/2011,55.55,-0.003952574
21/01/2011,55.77,-0.008036475
20/01/2011,56.22,-0.0247707
19/01/2011,57.63,-0.023324673
18/01/2011,58.99,-0.008272184
14/01/2011,59.48,0.014564186
13/01/2011,58.62,-0.005274364
12/01/2011,58.93,0.011091318
11/01/2011,58.28,0.001030043
10/01/2011,58.22,0.01767504
07/01/2011,57.2,-0.005057121
06/01/2011,57.49,-0.006588096
05/01/2011,57.87,0.008503305
04/01/2011,57.38,-0.000522694
03/01/2011,57.41,0.043612856
31/12/2010,54.96,0.001092299
30/12/2010,54.9,0.00346684
29/12/2010,54.71,0
28/12/2010,54.71,-0.005650247
27/12/2010,55.02,0.00418906
23/12/2010,54.79,-0.004734168
22/12/2010,55.05,-0.004711861
21/12/2010,55.31,-0.000722935
20/12/2010,55.35,0.028403192
17/12/2010,53.8,0.001674263
16/12/2010,53.71,0.01955317
15/12/2010,52.67,-0.015448687
14/12/2010,53.49,-0.038328704
13/12/2010,55.58,0.026065451
10/12/2010,54.15,-0.007359739
09/12/2010,54.55,-0.01057632
08/12/2010,55.13,0.02758542
07/12/2010,53.63,0.006735292
06/12/2010,53.27,-0.014906182
03/12/2010,54.07,0.004262818
02/12/2010,53.84,0.03112578
01/12/2010,52.19,0.024438765
30/11/2010,50.93,0
29/11/2010,50.93,-0.002353404
26/11/2010,51.05,-0.006638056
24/11/2010,51.39,0.010563479
23/11/2010,50.85,-0.026585441
22/11/2010,52.22,0.014660756
19/11/2010,51.46,-0.031748698
18/11/2010,53.12,0.075644138
17/11/2010,49.25,-0.067516317
16/11/2010,52.69,-0.023261225
15/11/2010,53.93,-0.003332102
12/11/2010,54.11,-0.024282343
11/11/2010,55.44,-0.025993986
10/11/2010,56.9,0.004756461
09/11/2010,56.63,0.011723047
08/11/2010,55.97,0.015666117
05/11/2010,55.1,0.003090069
04/11/2010,54.93,0.02171598
03/11/2010,53.75,0.002794599
02/11/2010,53.6,0.005988042
01/11/2010,53.28,0.000563222
29/10/2010,53.25,0.008297238
28/10/2010,52.81,-0.005099643
27/10/2010,53.08,0.014612652
26/10/2010,52.31,0.007868767
25/10/2010,51.9,-0.001347839
22/10/2010,51.97,0.019625618
21/10/2010,50.96,-0.013836331
20/10/2010,51.67,0.01305171
19/10/2010,51,0.013820556
18/10/2010,50.3,-0.000596244
15/10/2010,50.33,-0.001191422
14/10/2010,50.39,0.015398764
13/10/2010,49.62,0.017278609
12/10/2010,48.77,0.015081373
11/10/2010,48.04,-0.014876307
08/10/2010,48.76,0.009892908
07/10/2010,48.28,0.012085998
06/10/2010,47.7,-0.065324376
05/10/2010,50.92,0.031723358
04/10/2010,49.33,0.014086178
01/10/2010,48.64,-0.023367923
30/09/2010,49.79,-0.020279025
29/09/2010,50.81,-0.003732447
28/09/2010,51,0.032077658
27/09/2010,49.39,-0.020044768
24/09/2010,50.39,0.042568243
23/09/2010,48.29,-0.003307838
22/09/2010,48.45,0.005173317
21/09/2010,48.2,-0.030042108
20/09/2010,49.67,0.012764837
17/09/2010,49.04,0.007368024
16/09/2010,48.68,-0.012655813
15/09/2010,49.3,0.02422619
14/09/2010,48.12,0.000415714
13/09/2010,48.1,0.037492478
10/09/2010,46.33,0
09/09/2010,46.33,-0.002156103
08/09/2010,46.43,0.036184191
07/09/2010,44.78,0.016436259
03/09/2010,44.05,0.022498653
02/09/2010,43.07,0.027302237
01/09/2010,41.91,0.037189849
31/08/2010,40.38,-0.003707828
30/08/2010,40.53,-0.022445441
27/08/2010,41.45,0.043388615
26/08/2010,39.69,0.009874748
25/08/2010,39.3,-0.005582354
24/08/2010,39.52,-0.023259771
23/08/2010,40.45,-0.001975797
20/08/2010,40.53,-0.004185652
19/08/2010,40.7,0.034494797
18/08/2010,39.32,0.01718652
17/08/2010,38.65,0.000258766
16/08/2010,38.64,0.013024409
13/08/2010,38.14,0.014791606
12/08/2010,37.58,-0.091237842
11/08/2010,41.17,-0.012551456
10/08/2010,41.69,-0.028843607
09/08/2010,42.91,-0.00465009
06/08/2010,43.11,-0.014050675
05/08/2010,43.72,-0.020600615
04/08/2010,44.63,0.017175563
03/08/2010,43.87,-0.002958919
02/08/2010,44,0.039402548
30/07/2010,42.3,-0.002832863
29/07/2010,42.42,-0.01752586
28/07/2010,43.17,-0.013345803
27/07/2010,43.75,-0.006379607
26/07/2010,44.03,0.021116231
23/07/2010,43.11,0.026799911
22/07/2010,41.97,0.05233468
21/07/2010,39.83,-0.038902
20/07/2010,41.41,0.009462645
19/07/2010,41.02,0.012757779
16/07/2010,40.5,-0.005662948
15/07/2010,40.73,0.010117298
14/07/2010,40.32,0.019029117
13/07/2010,39.56,0.015283028
12/07/2010,38.96,0.005146692
09/07/2010,38.76,-0.003348361
08/07/2010,38.89,-0.01809197
07/07/2010,39.6,0.06467321
06/07/2010,37.12,-0.00026936
02/07/2010,37.13,-0.026051447
01/07/2010,38.11,0.021215328
30/06/2010,37.31,-0.01806158
29/06/2010,37.99,-0.046292657
28/06/2010,39.79,0.000754243
25/06/2010,39.76,0.003527341
24/06/2010,39.62,-0.012042293
23/06/2010,40.1,0.008263475
22/06/2010,39.77,-0.018929581
21/06/2010,40.53,-0.016881135
18/06/2010,41.22,-0.013494181
17/06/2010,41.78,0.018845689
16/06/2010,41,-0.009225606
15/06/2010,41.38,0.035920221
14/06/2010,39.92,-0.001751971
11/06/2010,39.99,0.038230956
10/06/2010,38.49,0.025790903
09/06/2010,37.51,0.003204275
08/06/2010,37.39,0.009674894
07/06/2010,37.03,-0.022694873
04/06/2010,37.88,-0.026056711
03/06/2010,38.88,-0.001798793
02/06/2010,38.95,0.034742948
01/06/2010,37.62,-0.001593626
28/05/2010,37.68,-0.012920417
27/05/2010,38.17,0.162965946
26/05/2010,32.43,-0.020147202
25/05/2010,33.09,0.021072699
24/05/2010,32.4,-0.013184309
21/05/2010,32.83,0.00825819
20/05/2010,32.56,-0.029952322
19/05/2010,33.55,0.000298107
18/05/2010,33.54,-0.012444605
17/05/2010,33.96,0.006202944
14/05/2010,33.75,0.00148258
13/05/2010,33.7,-0.010332195
12/05/2010,34.05,0.017479337
11/05/2010,33.46,-0.013948883
10/05/2010,33.93,0.075264868
07/05/2010,31.47,-0.047775835
06/05/2010,33.01,-0.031606686
05/05/2010,34.07,0.001468645
04/05/2010,34.02,-0.024965012
03/05/2010,34.88,0.006038839
30/04/2010,34.67,-0.033189828
29/04/2010,35.84,0.008687178
28/04/2010,35.53,0.019324273
27/04/2010,34.85,-0.029405568
26/04/2010,35.89,-0.007771341
23/04/2010,36.17,0.022931654
22/04/2010,35.35,0.004536441
21/04/2010,35.19,0.014887192
20/04/2010,34.67,-0.003455229
19/04/2010,34.79,-0.010294629
16/04/2010,35.15,-0.014685381
15/04/2010,35.67,-0.005312469
14/04/2010,35.86,0.033171007
13/04/2010,34.69,-0.007180844
12/04/2010,34.94,-0.016745105
09/04/2010,35.53,0.019611258
08/04/2010,34.84,-0.008004617
07/04/2010,35.12,0.008291684
06/04/2010,34.83,0.001724138
05/04/2010,34.77,0.014776453
01/04/2010,34.26,0.051508391
31/03/2010,32.54,-0.000921517
30/03/2010,32.57,0.000921517
29/03/2010,32.54,-0.005821987
26/03/2010,32.73,0.003366491
25/03/2010,32.62,-0.016720256
24/03/2010,33.17,0.013048281
23/03/2010,32.74,-0.006090153
22/03/2010,32.94,0.014679163
19/03/2010,32.46,-0.025548835
18/03/2010,33.3,0.007838448
17/03/2010,33.04,-0.004529677
16/03/2010,33.19,0.01121054
15/03/2010,32.82,-0.002738477
12/03/2010,32.91,-0.012381254
11/03/2010,33.32,0.004210533
10/03/2010,33.18,0.019169916
09/03/2010,32.55,0.001229634
08/03/2010,32.51,0.014250551
05/03/2010,32.05,0.021763988
04/03/2010,31.36,0.003833871
03/03/2010,31.24,0.004813101
02/03/2010,31.09,-0.011830674
01/03/2010,31.46,0.047186238
26/02/2010,30.01,0
25/02/2010,30.01,0.006016061
24/02/2010,29.83,-0.002343882
23/02/2010,29.9,-0.024447864
22/02/2010,30.64,-0.020992213
19/02/2010,31.29,-0.012387009
18/02/2010,31.68,-0.012547216
17/02/2010,32.08,-0.006834447
16/02/2010,32.3,0.026350333
12/02/2010,31.46,-0.002539684
11/02/2010,31.54,0.025041437
10/02/2010,30.76,-0.008094588
09/02/2010,31.01,0.015927527
08/02/2010,30.52,0.004597709
05/02/2010,30.38,0.016260521
04/02/2010,29.89,-0.037108181
03/02/2010,31.02,0.001613164
02/02/2010,30.97,0.028161651
01/02/2010,30.11,0.033088772
29/01/2010,29.13,-0.023410738
28/01/2010,29.82,-0.036547277
27/01/2010,30.93,0.000646831
26/01/2010,30.91,-0.000646831
25/01/2010,30.93,0.004861458
22/01/2010,30.78,-0.031972033
21/01/2010,31.78,-0.022402928
20/01/2010,32.5,-0.024317308
19/01/2010,33.3,0.00451468
15/01/2010,33.15,-0.014970339
14/01/2010,33.65,-0.002374593
13/01/2010,33.73,0.038687206
12/01/2010,32.45,-0.014987282
11/01/2010,32.94,-0.018051032
08/01/2010,33.54,0.008082666
07/01/2010,33.27,-0.002401682
06/01/2010,33.35,-0.007170631
05/01/2010,33.59,-0.0177048
04/01/2010,34.19,-0.004959893
31/12/2009,34.36,-0.005224976
30/12/2009,34.54,0.020179073
29/12/2009,33.85,-0.0047156
28/12/2009,34.01,-0.00440077
24/12/2009,34.16,0.00911637
23/12/2009,33.85,0.013682545
22/12/2009,33.39,-0.004184107
21/12/2009,33.53,0.008987478
18/12/2009,33.23,-0.0178949
17/12/2009,33.83,0.005037794
16/12/2009,33.66,0.003571432
15/12/2009,33.54,0.005381179
14/12/2009,33.36,0.013581015
11/12/2009,32.91,-0.004245003
10/12/2009,33.05,-0.018585667
09/12/2009,33.67,0.009549461
08/12/2009,33.35,0.00782665
07/12/2009,33.09,0.01063355
04/12/2009,32.74,0.038292616
03/12/2009,31.51,-0.006011725
02/12/2009,31.7,0.001578532
01/12/2009,31.65,0.026898836
30/11/2009,30.81,-0.000648929
27/11/2009,30.83,-0.019910741
25/11/2009,31.45,0.016349138
24/11/2009,30.94,0.001293661
23/11/2009,30.9,0.014998651
20/11/2009,30.44,-0.012730709
19/11/2009,30.83,0.040038433
18/11/2009,29.62,-0.003370411
17/11/2009,29.72,0.002020883
16/11/2009,29.66,-0.001684353
13/11/2009,29.71,0.027642094
12/11/2009,28.9,-0.009641948
11/11/2009,29.18,-0.004786334
10/11/2009,29.32,-0.017579898
09/11/2009,29.84,0.050165104
06/11/2009,28.38,-0.013648506
05/11/2009,28.77,0.039345851
04/11/2009,27.66,-0.005048694
03/11/2009,27.8,0.007220248
02/11/2009,27.6,0.020128767
30/10/2009,27.05,-0.023384332
29/10/2009,27.69,0.02560491
28/10/2009,26.99,-0.033160262
27/10/2009,27.9,-0.026177653
26/10/2009,28.64,-0.003833425
23/10/2009,28.75,-0.012443991
22/10/2009,29.11,0.019775146
21/10/2009,28.54,-0.000700525
20/10/2009,28.56,-0.014943805
19/10/2009,28.99,0.010402313
16/10/2009,28.69,-0.020356059
15/10/2009,29.28,-0.007485574
14/10/2009,29.5,0.01743932
13/10/2009,28.99,0.021971241
12/10/2009,28.36,-0.016783611
09/10/2009,28.84,0.045035087
08/10/2009,27.57,0.04185021
07/10/2009,26.44,-0.014642649
06/10/2009,26.83,0.001118777
05/10/2009,26.8,0.034545094
02/10/2009,25.89,-0.005777024
01/10/2009,26.04,-0.024280404
30/09/2009,26.68,0.020065031
29/09/2009,26.15,-0.006099905
28/09/2009,26.31,0.014162916
25/09/2009,25.94,-0.00192567
24/09/2009,25.99,-0.010715755
23/09/2009,26.27,0.010715755
22/09/2009,25.99,0.013948308
21/09/2009,25.63,0.034938051
18/09/2009,24.75,0
17/09/2009,24.75,-0.010050336
16/09/2009,25,0.011263192
15/09/2009,24.72,0.009347762
14/09/2009,24.49,0.008611905
11/09/2009,24.28,-0.015123934
10/09/2009,24.65,0.03467124
09/09/2009,23.81,0.009282767
08/09/2009,23.59,0.011082807
04/09/2009,23.33,0.037114061
03/09/2009,22.48,0.006247231
02/09/2009,22.34,0.008541297
01/09/2009,22.15,-0.026727649
31/08/2009,22.75,-0.024746216
28/08/2009,23.32,0.012079526
27/08/2009,23.04,0.035339366
26/08/2009,22.24,0.014493007
25/08/2009,21.92,-0.0004561
24/08/2009,21.93,-0.002277387
21/08/2009,21.98,0.019757132
20/08/2009,21.55,-0.060324317
19/08/2009,22.89,0.001749017
18/08/2009,22.85,0.013659609
17/08/2009,22.54,-0.045531385
14/08/2009,23.59,-0.020143358
13/08/2009,24.07,0.013383721
12/08/2009,23.75,0.024724192
11/08/2009,23.17,0.006060625
10/08/2009,23.03,-0.001735358
07/08/2009,23.07,0.010019687
06/08/2009,22.84,-0.002186749
05/08/2009,22.89,-0.006965635
04/08/2009,23.05,0.023706115
03/08/2009,22.51,0.002223706
31/07/2009,22.46,-0.02592982
30/07/2009,23.05,-0.004329011
29/07/2009,23.15,-0.017555578
28/07/2009,23.56,0.022752645
27/07/2009,23.03,0.001738375
24/07/2009,22.99,-0.000869565
23/07/2009,23.01,0.028208129
22/07/2009,22.37,-0.00534999
21/07/2009,22.49,0.053425167
20/07/2009,21.32,-0.009337136
17/07/2009,21.52,0.002791998
16/07/2009,21.46,0.025485098
15/07/2009,20.92,0.042476485
14/07/2009,20.05,0.000998004
13/07/2009,20.03,0.041800173
10/07/2009,19.21,0.01046582
09/07/2009,19.01,0.033158118
08/07/2009,18.39,0.016447739
07/07/2009,18.09,-0.041153614
06/07/2009,18.85,-0.005818583
02/07/2009,18.96,-0.042845263
01/07/2009,19.79,0.00354341
30/06/2009,19.72,-0.003037977
29/06/2009,19.78,0.01939826
26/06/2009,19.4,-0.002059733
25/06/2009,19.44,0.017121041
24/06/2009,19.11,0.016886945
23/06/2009,18.79,-0.006366069
22/06/2009,18.91,-0.033284404
19/06/2009,19.55,0.037523944
18/06/2009,18.83,-0.015806441
17/06/2009,19.13,-0.007810506
16/06/2009,19.28,-0.02762324
15/06/2009,19.82,-0.016016358
12/06/2009,20.14,0.010983635
11/06/2009,19.92,0.038377695
10/06/2009,19.17,-0.017067909
09/06/2009,19.5,0.027028672
08/06/2009,18.98,0.008465659
05/06/2009,18.82,-0.002123143
04/06/2009,18.86,0.015495902
03/06/2009,18.57,-0.040628115
02/06/2009,19.34,-0.067475002
01/06/2009,20.69,0.059236026
29/05/2009,19.5,0.028610534
28/05/2009,18.95,-0.014147472
27/05/2009,19.22,-0.036274731
26/05/2009,19.93,0.076619905
22/05/2009,18.46,0.031923459
21/05/2009,17.88,0.030666798
20/05/2009,17.34,-0.041237133
19/05/2009,18.07,0.021253596
18/05/2009,17.69,0.006806606
15/05/2009,17.57,0.009148148
14/05/2009,17.41,0.020308212
13/05/2009,17.06,-0.011075601
12/05/2009,17.25,0.018724947
11/05/2009,16.93,-0.033113685
08/05/2009,17.5,0.006305553
07/05/2009,17.39,-0.04717326
06/05/2009,18.23,-0.005470473
05/05/2009,18.33,-0.03062286
04/05/2009,18.9,0.026811257
01/05/2009,18.4,0.005449605
30/04/2009,18.3,0.018197359
29/04/2009,17.97,0.030510841
28/04/2009,17.43,-0.029397255
27/04/2009,17.95,-0.03718307
24/04/2009,18.63,0.014598799
23/04/2009,18.36,-0.025807884
22/04/2009,18.84,0.043390755
21/04/2009,18.04,0.013955013
20/04/2009,17.79,0.011305943
17/04/2009,17.59,-0.021373142
16/04/2009,17.97,0.029937282
15/04/2009,17.44,0.020272921
14/04/2009,17.09,0.021887889
13/04/2009,16.72,-0.014252023
09/04/2009,16.96,0.019649337
08/04/2009,16.63,0.105160095
07/04/2009,14.97,-0.039297787
06/04/2009,15.57,-0.035334906
03/04/2009,16.13,0.02702018
02/04/2009,15.7,0.019293203
01/04/2009,15.4,0.037041272
31/03/2009,14.84,0.011521646
30/03/2009,14.67,-0.028227681
27/03/2009,15.09,-0.049767943
26/03/2009,15.86,0.03856519
25/03/2009,15.26,-0.015604998
24/03/2009,15.5,-0.032373503
23/03/2009,16.01,0.075887289
20/03/2009,14.84,-0.053783453
19/03/2009,15.66,-0.023352276
18/03/2009,16.03,0.076462101
17/03/2009,14.85,0.028690492
16/03/2009,14.43,-0.042068618
13/03/2009,15.05,0.003994679
12/03/2009,14.99,0.029105269
11/03/2009,14.56,0.053609451
10/03/2009,13.8,0.097341226
09/03/2009,12.52,-0.029899946
06/03/2009,12.9,-0.013092216
05/03/2009,13.07,-0.039014701
04/03/2009,13.59,0.020818596
03/03/2009,13.31,0.031288321
02/03/2009,12.9,-0.041008024
27/02/2009,13.44,0.020293819
26/02/2009,13.17,-0.040183978
25/02/2009,13.71,0.012477226
24/02/2009,13.54,0.037626711
23/02/2009,13.04,-0.085924386
20/02/2009,14.21,-0.016748472
19/02/2009,14.45,-0.047306117
18/02/2009,15.15,-0.028629151
17/02/2009,15.59,-0.032810514
13/02/2009,16.11,-0.017841138
12/02/2009,16.4,0.075985907
11/02/2009,15.2,0.017922816
10/02/2009,14.93,-0.087792496
09/02/2009,16.3,0.009864445
06/02/2009,16.14,0.048883105
05/02/2009,15.37,0.021039566
04/02/2009,15.05,-0.017128218
03/02/2009,15.31,0.007868893
02/02/2009,15.19,0.02398516
30/01/2009,14.83,-0.072179517
29/01/2009,15.94,-0.019876431
28/01/2009,16.26,0.054340595
27/01/2009,15.4,0.036367644
26/01/2009,14.85,-0.031159299
23/01/2009,15.32,0.065409222
22/01/2009,14.35,0.023978582
21/01/2009,14.01,0.029701568
20/01/2009,13.6,-0.092632802
16/01/2009,14.92,0.04524418
15/01/2009,14.26,0.032065448
14/01/2009,13.81,-0.000723851
13/01/2009,13.82,-0.025715703
12/01/2009,14.18,-0.039410562
09/01/2009,14.75,-0.024113693
08/01/2009,15.11,0.080594371
07/01/2009,13.94,-0.048995103
06/01/2009,14.64,0.017223988
05/01/2009,14.39,
