Date,Close,MDLZ
10/12/2013,34.06,-0.018327786
09/12/2013,34.69,-0.011464729
06/12/2013,35.09,0.019859625
05/12/2013,34.4,0.003786228
04/12/2013,34.27,0.010855322
03/12/2013,33.9,0.013662226
02/12/2013,33.44,-0.002687772
29/11/2013,33.53,-0.013331556
27/11/2013,33.98,0.002652131
26/11/2013,33.89,0.008296344
25/11/2013,33.61,-0.008296344
22/11/2013,33.89,0.001180986
21/11/2013,33.85,0.010692113
20/11/2013,33.49,-0.006844246
19/11/2013,33.72,-0.007092228
18/11/2013,33.96,-0.002646671
15/11/2013,34.05,-0.003225336
14/11/2013,34.16,0.025197717
13/11/2013,33.31,0.026773732
12/11/2013,32.43,0.001851852
11/11/2013,32.37,-0.009531202
08/11/2013,32.68,0.018218815
07/11/2013,32.09,-0.041208333
06/11/2013,33.44,0
05/11/2013,33.44,-0.005070854
04/11/2013,33.61,0.000595238
01/11/2013,33.59,-0.001784652
31/10/2013,33.65,-0.005630479
30/10/2013,33.84,-0.00177148
29/10/2013,33.9,0.009782203
28/10/2013,33.57,0.002684565
25/10/2013,33.48,0.006893479
24/10/2013,33.25,0.004219416
23/10/2013,33.11,-0.004520122
22/10/2013,33.26,0.023423124
21/10/2013,32.49,0.001231907
18/10/2013,32.45,0.004942858
17/10/2013,32.29,0.026676617
16/10/2013,31.44,0.028389003
15/10/2013,30.56,-0.003919012
14/10/2013,30.68,-0.005525774
11/10/2013,30.85,-0.011281344
10/10/2013,31.2,0.019091342
09/10/2013,30.61,-0.002610116
08/10/2013,30.69,-0.002278276
07/10/2013,30.76,-0.003245702
04/10/2013,30.86,0.010423547
03/10/2013,30.54,-0.003595363
02/10/2013,30.65,-0.006504088
01/10/2013,30.85,-0.018307882
30/09/2013,31.42,-0.012021657
27/09/2013,31.8,-0.005331673
26/09/2013,31.97,-0.004058067
25/09/2013,32.1,0.001558847
24/09/2013,32.05,0.003125003
23/09/2013,31.95,-0.010895049
20/09/2013,32.3,-0.019620495
19/09/2013,32.94,0.006395636
18/09/2013,32.73,0.023181381
17/09/2013,31.98,0.003759403
16/09/2013,31.86,0.009777715
13/09/2013,31.55,0.008914418
12/09/2013,31.27,-0.000639386
11/09/2013,31.29,0.008021862
10/09/2013,31.04,-0.002252616
09/09/2013,31.11,0.005479466
06/09/2013,30.94,0.006485107
05/09/2013,30.74,-0.004543987
04/09/2013,30.88,0.002918763
03/09/2013,30.79,0.003904984
30/08/2013,30.67,-0.000977676
29/08/2013,30.7,0.004897969
28/08/2013,30.55,-0.004897969
27/08/2013,30.7,-0.00032568
26/08/2013,30.71,-0.019668537
23/08/2013,31.32,0.007049052
22/08/2013,31.1,0.018825613
21/08/2013,30.52,-0.007507788
20/08/2013,30.75,0.002931121
19/08/2013,30.66,-0.009737175
16/08/2013,30.96,-0.006760045
15/08/2013,31.17,-0.013701027
14/08/2013,31.6,-0.015075662
13/08/2013,32.08,0.006253929
12/08/2013,31.88,-0.00874459
09/08/2013,32.16,-0.016651634
08/08/2013,32.7,0.045035753
07/08/2013,31.26,-0.019011979
06/08/2013,31.86,0.002828856
05/08/2013,31.77,-0.005336695
02/08/2013,31.94,0.007227054
01/08/2013,31.71,0.013972917
31/07/2013,31.27,0.007060363
30/07/2013,31.05,-0.017874718
29/07/2013,31.61,0.000949517
26/07/2013,31.58,0.014030842
25/07/2013,31.14,0.010978476
24/07/2013,30.8,-0.009049836
23/07/2013,31.08,0.012301871
22/07/2013,30.7,0.000325786
19/07/2013,30.69,0.003590668
18/07/2013,30.58,0.002619517
17/07/2013,30.5,0.020872051
16/07/2013,29.87,-0.010324821
15/07/2013,30.18,-0.005946499
12/07/2013,30.36,0.006277899
11/07/2013,30.17,0.03439314
10/07/2013,29.15,0.003780723
09/07/2013,29.04,0.010036423
08/07/2013,28.75,-0.001042934
05/07/2013,28.78,0.006973529
03/07/2013,28.58,-0.006973529
02/07/2013,28.78,-0.009337782
01/07/2013,29.05,0.018062318
28/06/2013,28.53,-0.021498748
27/06/2013,29.15,0.01034492
26/06/2013,28.85,0.008004219
25/06/2013,28.62,-0.000698568
24/06/2013,28.64,-0.007305651
21/06/2013,28.85,0.017835759
20/06/2013,28.34,-0.041132461
19/06/2013,29.53,-0.032319988
18/06/2013,30.5,0.00525971
17/06/2013,30.34,0.017623066
14/06/2013,29.81,-0.005352974
13/06/2013,29.97,0.014790186
12/06/2013,29.53,-0.009101698
11/06/2013,29.8,0.007409936
10/06/2013,29.58,-0.009421335
07/06/2013,29.86,0.019273631
06/06/2013,29.29,-0.006126636
05/06/2013,29.47,-0.003387537
04/06/2013,29.57,-0.005732607
03/06/2013,29.74,0.008780874
31/05/2013,29.48,-0.004062294
30/05/2013,29.6,-0.022713067
29/05/2013,30.28,-0.032491487
28/05/2013,31.28,0.010605917
24/05/2013,30.95,-0.009006172
23/05/2013,31.23,-0.017143277
22/05/2013,31.77,0.024212715
21/05/2013,31.01,0.006795043
20/05/2013,30.8,-0.022472856
17/05/2013,31.5,0.001270648
16/05/2013,31.46,-0.001270648
15/05/2013,31.5,0.010210682
14/05/2013,31.18,0.011288622
13/05/2013,30.83,0.006508321
10/05/2013,30.63,0.00163372
09/05/2013,30.58,-0.011057023
08/05/2013,30.92,-0.01572309
07/05/2013,31.41,0.008312068
06/05/2013,31.15,-0.01844836
03/05/2013,31.73,0.009817973
02/05/2013,31.42,-0.001272265
01/05/2013,31.46,0.000317914
30/04/2013,31.45,-0.005390849
29/04/2013,31.62,0.001899336
26/04/2013,31.56,-0.003795071
25/04/2013,31.68,0.006968669
24/04/2013,31.46,-0.012634407
23/04/2013,31.86,0.010411831
22/04/2013,31.53,-0.0050617
19/04/2013,31.69,0.051476002
18/04/2013,30.1,0.009345862
17/04/2013,29.82,-0.026800612
16/04/2013,30.63,0.014469177
15/04/2013,30.19,-0.011853942
12/04/2013,30.55,0.006568168
11/04/2013,30.35,0.003961709
10/04/2013,30.23,0.003313456
09/04/2013,30.13,-0.00066357
08/04/2013,30.15,0.003988041
05/04/2013,30.03,-0.008290547
04/04/2013,30.28,-0.000330196
03/04/2013,30.29,-0.016697065
02/04/2013,30.8,0.003903713
01/04/2013,30.68,0.001957586
28/03/2013,30.62,0.008856873
27/03/2013,30.35,0.001978892
26/03/2013,30.29,0.013628265
25/03/2013,29.88,0.005032723
22/03/2013,29.73,0.0401495
21/03/2013,28.56,-0.004541493
20/03/2013,28.69,0.012274396
19/03/2013,28.34,0.001059135
18/03/2013,28.31,-0.003526097
15/03/2013,28.41,-0.004214969
14/03/2013,28.53,0.002105264
13/03/2013,28.47,0.009174376
12/03/2013,28.21,-0.007768401
11/03/2013,28.43,-0.005262247
08/03/2013,28.58,0.001050236
07/03/2013,28.55,0.001051341
06/03/2013,28.52,0.000350693
05/03/2013,28.51,0.008100062
04/03/2013,28.28,0.016759173
01/03/2013,27.81,0.006131669
28/02/2013,27.64,0.002535774
27/02/2013,27.57,0.022744928
26/02/2013,26.95,0.017215994
25/02/2013,26.49,-0.010514554
22/02/2013,26.77,-0.00186602
21/02/2013,26.82,-0.007799482
20/02/2013,27.03,0.002593074
19/02/2013,26.96,0.008941937
15/02/2013,26.72,0.005629589
14/02/2013,26.57,-0.04345308
13/02/2013,27.75,0.002525709
12/02/2013,27.68,-0.002525709
11/02/2013,27.75,-0.000360295
08/02/2013,27.76,-0.010035927
07/02/2013,28.04,0.001427552
06/02/2013,28,0.001787311
05/02/2013,27.95,0.002507614
04/02/2013,27.88,-0.012121361
01/02/2013,28.22,0.015354703
31/01/2013,27.79,0.002161384
30/01/2013,27.73,-0.003599716
29/01/2013,27.83,0.000718907
28/01/2013,27.81,0.001079331
25/01/2013,27.78,-0.001798238
24/01/2013,27.83,0.001438332
23/01/2013,27.79,0.008310798
22/01/2013,27.56,-0.018692133
18/01/2013,28.08,0.000712504
17/01/2013,28.06,0.008589888
16/01/2013,27.82,0.003961828
15/01/2013,27.71,0.008334892
14/01/2013,27.48,0.002185793
11/01/2013,27.42,0.004019739
10/01/2013,27.31,0.00956593
09/01/2013,27.05,0.013772784
08/01/2013,26.68,0.000749906
07/01/2013,26.66,-0.002996257
04/01/2013,26.74,0.003746726
03/01/2013,26.64,-0.001125493
02/01/2013,26.67,0.046823595
31/12/2012,25.45,0.007493626
28/12/2012,25.26,-0.003951013
27/12/2012,25.36,-0.001182266
26/12/2012,25.39,-0.010967599
24/12/2012,25.67,-0.003499906
21/12/2012,25.76,-0.011962327
20/12/2012,26.07,0.004999049
19/12/2012,25.94,0.001929385
18/12/2012,25.89,-0.006160974
17/12/2012,26.05,0.000383951
14/12/2012,26.04,-0.002301497
13/12/2012,26.1,0.002301497
12/12/2012,26.04,-0.003450262
11/12/2012,26.13,0.007297901
10/12/2012,25.94,0.013975383
07/12/2012,25.58,0.002348338
06/12/2012,25.52,0.00117624
05/12/2012,25.49,-0.010148409
04/12/2012,25.75,0.003111632
03/12/2012,25.67,-0.008533799
30/11/2012,25.89,0.004257796
29/11/2012,25.78,0.004665638
28/11/2012,25.66,0.015315438
27/11/2012,25.27,-0.009452611
26/11/2012,25.51,-0.004302764
23/11/2012,25.62,0.008230499
21/11/2012,25.41,-0.005103053
20/11/2012,25.54,-0.011290757
19/11/2012,25.83,0.010507978
16/11/2012,25.56,0.017762456
15/11/2012,25.11,-0.001591723
14/11/2012,25.15,-0.023188306
13/11/2012,25.74,-0.00851069
12/11/2012,25.96,-0.002308581
09/11/2012,26.02,-0.00345291
08/11/2012,26.11,-0.005347606
07/11/2012,26.25,-0.009101314
06/11/2012,26.49,0.003024577
05/11/2012,26.41,0.004934533
02/11/2012,26.28,-0.019593694
01/11/2012,26.8,0.00937214
31/10/2012,26.55,-0.001881468
26/10/2012,26.6,0.0048992
25/10/2012,26.47,-0.002264152
24/10/2012,26.53,-0.005638053
23/10/2012,26.68,-0.011922645
22/10/2012,27,-0.000370302
19/10/2012,27.01,-0.015065506
18/10/2012,27.42,-0.001093494
17/10/2012,27.45,0.010252745
16/10/2012,27.17,-0.001838574
15/10/2012,27.22,0
12/10/2012,27.22,-0.000734484
11/10/2012,27.24,-0.00036704
10/10/2012,27.25,-0.004028572
09/10/2012,27.36,-0.006920443
08/10/2012,27.55,-0.009393133
05/10/2012,27.81,-0.008949406
04/10/2012,28.06,0.008230499
03/10/2012,27.83,-0.006447014
02/10/2012,28.01,-0.417412964
01/10/2012,42.52,0.027902132
28/09/2012,41.35,0.003634165
27/09/2012,41.2,-0.001697587
26/09/2012,41.27,-0.002178386
25/09/2012,41.36,-0.006506831
24/09/2012,41.63,-0.003596695
21/09/2012,41.78,0.004317589
20/09/2012,41.6,0.018438174
19/09/2012,40.84,0.01008991
18/09/2012,40.43,0.018220896
17/09/2012,39.7,-0.005776733
14/09/2012,39.93,-0.004996263
13/09/2012,40.13,0.013800244
12/09/2012,39.58,-0.004788919
11/09/2012,39.77,-0.011002862
10/09/2012,40.21,0.005486298
07/09/2012,39.99,-0.056394042
06/09/2012,42.31,0.015242019
05/09/2012,41.67,-0.004071374
04/09/2012,41.84,0.007918458
31/08/2012,41.51,0.003861941
30/08/2012,41.35,-0.007709024
29/08/2012,41.67,-0.004549272
28/08/2012,41.86,0.003110422
27/08/2012,41.73,-0.003349285
24/08/2012,41.87,0.014191459
23/08/2012,41.28,0.006562182
22/08/2012,41.01,-0.002435462
21/08/2012,41.11,0.008304884
20/08/2012,40.77,0.006644543
17/08/2012,40.5,-0.004926118
16/08/2012,40.7,0
15/08/2012,40.7,-0.004901971
14/08/2012,40.9,-0.002442004
13/08/2012,41,0.001953126
10/08/2012,40.92,-0.003658987
09/08/2012,41.07,-0.000730194
08/08/2012,41.1,0.005611824
07/08/2012,40.87,0.006628231
06/08/2012,40.6,0.002219209
03/08/2012,40.51,0.039526857
02/08/2012,38.94,-0.011489977
01/08/2012,39.39,-0.008091068
31/07/2012,39.71,0.005302373
30/07/2012,39.5,0.00202737
27/07/2012,39.42,0.001015229
26/07/2012,39.38,0.01380743
25/07/2012,38.84,-0.004623692
24/07/2012,39.02,-0.004602412
23/07/2012,39.2,-0.024194729
20/07/2012,40.16,-0.00099552
19/07/2012,40.2,0.005737823
18/07/2012,39.97,0.00426226
17/07/2012,39.8,0.005542972
16/07/2012,39.58,-0.003279105
13/07/2012,39.71,0.015224856
12/07/2012,39.11,-0.006625916
11/07/2012,39.37,-0.001015486
10/07/2012,39.41,0.00968901
09/07/2012,39.03,0.001281887
06/07/2012,38.98,-0.002306215
05/07/2012,39.07,-0.003576907
03/07/2012,39.21,0.008451837
02/07/2012,38.88,0.006709703
29/06/2012,38.62,0.024110183
28/06/2012,37.7,0.007722046
27/06/2012,37.41,-0.009312293
26/06/2012,37.76,-0.022260969
25/06/2012,38.61,-0.006196767
22/06/2012,38.85,0.00128783
21/06/2012,38.8,-0.005654089
20/06/2012,39.02,0.000512689
19/06/2012,39,0.000512952
18/06/2012,38.98,0.008760685
15/06/2012,38.64,-0.002068253
14/06/2012,38.72,0.007257678
13/06/2012,38.44,0.001301575
12/06/2012,38.39,0.006533409
11/06/2012,38.14,-0.002618488
08/06/2012,38.24,0.00235633
07/06/2012,38.15,0.004466052
06/06/2012,37.98,0.010055655
05/06/2012,37.6,-0.001328904
04/06/2012,37.65,0.002127095
01/06/2012,37.57,-0.01846044
31/05/2012,38.27,-0.003651543
30/05/2012,38.41,-0.006228933
29/05/2012,38.65,0.002072003
25/05/2012,38.57,-0.003106396
24/05/2012,38.69,0.007523709
23/05/2012,38.4,-0.010620486
22/05/2012,38.81,0.00568477
21/05/2012,38.59,0.002594708
18/05/2012,38.49,0.003643939
17/05/2012,38.35,-0.006756782
16/05/2012,38.61,-0.005424267
15/05/2012,38.82,-0.005651184
14/05/2012,39.04,0
11/05/2012,39.04,-0.000512164
10/05/2012,39.06,0.004876181
09/05/2012,38.87,-0.007688403
08/05/2012,39.17,-0.002295041
07/05/2012,39.26,0.000254745
04/05/2012,39.25,-0.008625117
03/05/2012,39.59,-0.002774627
02/05/2012,39.7,-0.001510194
01/05/2012,39.76,-0.00276278
30/04/2012,39.87,0.011858345
27/04/2012,39.4,0.01020417
26/04/2012,39,0.006688988
25/04/2012,38.74,0.009857408
24/04/2012,38.36,0.009692283
23/04/2012,37.99,-0.014373696
20/04/2012,38.54,0.008861147
19/04/2012,38.2,-0.001046573
18/04/2012,38.24,-0.006256538
17/04/2012,38.48,0.023666632
16/04/2012,37.58,0.006139082
13/04/2012,37.35,0.005638356
12/04/2012,37.14,0.007296344
11/04/2012,36.87,-0.004060095
10/04/2012,37.02,-0.01527975
09/04/2012,37.59,-0.01190018
05/04/2012,38.04,-0.004720701
04/04/2012,38.22,-0.001829827
03/04/2012,38.29,-0.002347725
02/04/2012,38.38,0.009687208
30/03/2012,38.01,0.005275665
29/03/2012,37.81,-0.004222756
28/03/2012,37.97,-0.010218876
27/03/2012,38.36,-0.007013927
26/03/2012,38.63,0.009885616
23/03/2012,38.25,0.001046299
22/03/2012,38.21,-0.002613697
21/03/2012,38.31,-0.001043569
20/03/2012,38.35,0
19/03/2012,38.35,-0.000781963
16/03/2012,38.38,0.002086594
15/03/2012,38.3,0.003400029
14/03/2012,38.17,-0.00912772
13/03/2012,38.52,0.010438508
12/03/2012,38.12,0.004469575
09/03/2012,37.95,0.001054574
08/03/2012,37.91,0.002112491
07/03/2012,37.83,-0.011563861
06/03/2012,38.27,-0.002088228
05/03/2012,38.35,0.002610968
02/03/2012,38.25,0.006294277
01/03/2012,38.01,-0.001577287
29/02/2012,38.07,0.001840411
28/02/2012,38,0.00237123
27/02/2012,37.91,0.000791661
24/02/2012,37.88,-0.002636437
23/02/2012,37.98,-0.000263262
22/02/2012,37.99,-0.015151805
21/02/2012,38.57,0.014625489
17/02/2012,38.01,-0.006032805
16/02/2012,38.24,-0.001306677
15/02/2012,38.29,-0.005469476
14/02/2012,38.5,0.002600782
13/02/2012,38.4,-0.004676548
10/02/2012,38.58,-0.001554002
09/02/2012,38.64,0.002591346
08/02/2012,38.54,0.000778715
07/02/2012,38.51,-0.004921652
06/02/2012,38.7,-0.00464038
03/02/2012,38.88,0.007745972
02/02/2012,38.58,0.002855291
01/02/2012,38.47,0.004428821
31/01/2012,38.3,0.003138078
30/01/2012,38.18,-0.007566898
27/01/2012,38.47,-0.00337356
26/01/2012,38.6,0.005976372
25/01/2012,38.37,0.001826008
24/01/2012,38.3,-0.004428821
23/01/2012,38.47,-0.005185389
20/01/2012,38.67,-0.000775494
19/01/2012,38.7,-0.000516662
18/01/2012,38.72,0.015354889
17/01/2012,38.13,0.009486237
13/01/2012,37.77,-0.011843802
12/01/2012,38.22,0.007616583
11/01/2012,37.93,-0.002369981
10/01/2012,38.02,0.007921879
09/01/2012,37.72,0.00451708
06/01/2012,37.55,-0.005047162
05/01/2012,37.74,0.009317251
04/01/2012,37.39,0.003214575
03/01/2012,37.27,-0.0024119
30/12/2011,37.36,-0.008528836
29/12/2011,37.68,0.011209085
28/12/2011,37.26,-0.011739729
27/12/2011,37.7,-0.001060445
23/12/2011,37.74,0.011459153
22/12/2011,37.31,-0.001071524
21/12/2011,37.35,0.011850395
20/12/2011,36.91,0.018871065
19/12/2011,36.22,-0.007426798
16/12/2011,36.49,0.000822481
15/12/2011,36.46,0.008262234
14/12/2011,36.16,-0.00331309
13/12/2011,36.28,-0.003851449
12/12/2011,36.42,-0.007658681
09/12/2011,36.7,0.015099806
08/12/2011,36.15,-0.005517255
07/12/2011,36.35,-0.004391992
06/12/2011,36.51,0
05/12/2011,36.51,0.000273935
02/12/2011,36.5,0
01/12/2011,36.5,0.009635312
30/11/2011,36.15,0.022944487
29/11/2011,35.33,0.012532206
28/11/2011,34.89,0.016471981
25/11/2011,34.32,0.002625822
23/11/2011,34.23,-0.009305098
22/11/2011,34.55,0.007262196
21/11/2011,34.3,-0.013609592
18/11/2011,34.77,-0.005449605
17/11/2011,34.96,-0.006273189
16/11/2011,35.18,-0.008491418
15/11/2011,35.48,0.001410239
14/11/2011,35.43,-0.003943667
11/11/2011,35.57,0.01244712
10/11/2011,35.13,0.010588166
09/11/2011,34.76,-0.020501857
08/11/2011,35.48,0.004236696
07/11/2011,35.33,0.004254722
04/11/2011,35.18,-0.016911339
03/11/2011,35.78,0.032379994
02/11/2011,34.64,0.00231214
01/11/2011,34.56,-0.017780795
31/10/2011,35.18,-0.006234081
28/10/2011,35.4,-0.001975449
27/10/2011,35.47,0.012767942
26/10/2011,35.02,0.002573268
25/10/2011,34.93,-0.009970172
24/10/2011,35.28,0.002270149
21/10/2011,35.2,0.003985203
20/10/2011,35.06,0.006007742
19/10/2011,34.85,-0.011128664
18/10/2011,35.24,0.013426855
17/10/2011,34.77,-0.013143046
14/10/2011,35.23,0.010844855
13/10/2011,34.85,0.007199455
12/10/2011,34.6,0.005797118
11/10/2011,34.4,0.00291121
10/10/2011,34.3,0.015868684
07/10/2011,33.76,0.005941788
06/10/2011,33.56,0.020166221
05/10/2011,32.89,0.000912548
04/10/2011,32.86,-0.006672758
03/10/2011,33.08,-0.015001781
30/09/2011,33.58,-0.026448794
29/09/2011,34.48,0.007276993
28/09/2011,34.23,-0.020243606
27/09/2011,34.93,0.019367566
26/09/2011,34.26,0.01588736
23/09/2011,33.72,0.000296604
22/09/2011,33.71,-0.012382234
21/09/2011,34.13,-0.011362103
20/09/2011,34.52,-0.010087994
19/09/2011,34.87,-0.005434019
16/09/2011,35.06,0.003142411
15/09/2011,34.95,0.012089957
14/09/2011,34.53,0.008726059
13/09/2011,34.23,-0.000584112
12/09/2011,34.25,-0.007562572
09/09/2011,34.51,-0.015811742
08/09/2011,35.06,0.008018371
07/09/2011,34.78,0.020331807
06/09/2011,34.08,-0.005559634
02/09/2011,34.27,-0.015634366
01/09/2011,34.81,-0.006014625
31/08/2011,35.02,0.008891497
30/08/2011,34.71,0.004041576
29/08/2011,34.57,0.0180974
26/08/2011,33.95,0.010065212
25/08/2011,33.61,-0.017986627
24/08/2011,34.22,0.003806182
23/08/2011,34.09,0.015967223
22/08/2011,33.55,0.002985077
19/08/2011,33.45,-0.01070483
18/08/2011,33.81,-0.021071895
17/08/2011,34.53,0.009310512
16/08/2011,34.21,-0.013645153
15/08/2011,34.68,0.008106588
12/08/2011,34.4,0.00875918
11/08/2011,34.1,0.038868869
10/08/2011,32.8,-0.042381753
09/08/2011,34.22,0.015015739
08/08/2011,33.71,-0.033832331
05/08/2011,34.87,0.031757949
04/08/2011,33.78,-0.015276443
03/08/2011,34.3,0.004675637
02/08/2011,34.14,-0.005841138
01/08/2011,34.34,-0.001164144
29/07/2011,34.38,-0.006089623
28/07/2011,34.59,0.001736112
27/07/2011,34.53,-0.01094481
26/07/2011,34.91,-0.003431516
25/07/2011,35.03,-0.011354082
22/07/2011,35.43,-0.00112835
21/07/2011,35.47,0.005938092
20/07/2011,35.26,0.000283648
19/07/2011,35.25,0.00198779
18/07/2011,35.18,-0.005386264
15/07/2011,35.37,0
14/07/2011,35.37,0.000282765
13/07/2011,35.36,-0.001130582
12/07/2011,35.4,-0.003102527
11/07/2011,35.51,-0.005616415
08/07/2011,35.71,-0.00614184
07/07/2011,35.93,0.002229034
06/07/2011,35.85,0.006436289
05/07/2011,35.62,0.004220009
01/07/2011,35.47,0.006789276
30/06/2011,35.23,0.011418908
29/06/2011,34.83,0.008650573
28/06/2011,34.53,0.000869187
27/06/2011,34.5,-0.002894358
24/06/2011,34.6,0.009875189
23/06/2011,34.26,-0.011607791
22/06/2011,34.66,-0.004318418
21/06/2011,34.81,0.000287315
20/06/2011,34.8,0.009237941
17/06/2011,34.48,0.005234092
16/06/2011,34.3,0.008196767
15/06/2011,34.02,-0.007029906
14/06/2011,34.26,0.00409477
13/06/2011,34.12,0.009718822
10/06/2011,33.79,-0.012645368
09/06/2011,34.22,0.004686593
08/06/2011,34.06,0.000587372
07/06/2011,34.04,-0.000587372
06/06/2011,34.06,-0.001173709
03/06/2011,34.1,-0.009340406
02/06/2011,34.42,-0.008966076
01/06/2011,34.73,-0.006886684
31/05/2011,34.97,0.006310979
27/05/2011,34.75,0.003748022
26/05/2011,34.62,0.005503272
25/05/2011,34.43,-0.012698583
24/05/2011,34.87,-0.003149609
23/05/2011,34.98,-0.007121523
20/05/2011,35.23,0.006835686
19/05/2011,34.99,0.003148707
18/05/2011,34.88,0.001434515
17/05/2011,34.83,0.008361012
16/05/2011,34.54,-0.010082182
13/05/2011,34.89,0.004020683
12/05/2011,34.75,0.013909236
11/05/2011,34.27,0.001460067
10/05/2011,34.22,0.005273965
09/05/2011,34.04,-0.001174398
06/05/2011,34.08,0.020454248
05/05/2011,33.39,-0.013682545
04/05/2011,33.85,-0.000590667
03/05/2011,33.87,0.002364766
02/05/2011,33.79,0.005936497
29/04/2011,33.59,-0.000297663
28/04/2011,33.6,0.000893256
27/04/2011,33.57,0.005376357
26/04/2011,33.39,0.009629927
25/04/2011,33.07,-0.009330391
21/04/2011,33.38,-0.005377963
20/04/2011,33.56,0.004778982
19/04/2011,33.4,0.005403796
18/04/2011,33.22,-0.004205473
15/04/2011,33.36,0.012366317
14/04/2011,32.95,0.016832838
13/04/2011,32.4,0.008057062
12/04/2011,32.14,0.003428397
11/04/2011,32.03,0.011303103
08/04/2011,31.67,-0.003467301
07/04/2011,31.78,0.000944436
06/04/2011,31.75,0.00822269
05/04/2011,31.49,-0.000634921
04/04/2011,31.51,-0.00316857
01/04/2011,31.61,0.007940331
31/03/2011,31.36,-0.003819228
30/03/2011,31.48,0.006693252
29/03/2011,31.27,-0.00637554
28/03/2011,31.47,0.006695386
25/03/2011,31.26,-0.000639591
24/03/2011,31.28,0.005449605
23/03/2011,31.11,0.002574832
22/03/2011,31.03,0.004521972
21/03/2011,30.89,-0.003232065
18/03/2011,30.99,0.007449427
17/03/2011,30.76,-0.002921606
16/03/2011,30.85,-0.009035234
15/03/2011,31.13,-0.007361211
14/03/2011,31.36,-0.010783485
11/03/2011,31.7,0.006329135
10/03/2011,31.5,-0.005382315
09/03/2011,31.67,0.006970877
08/03/2011,31.45,0.003822878
07/03/2011,31.33,-0.007947904
04/03/2011,31.58,-0.007256697
03/03/2011,31.81,0.010110671
02/03/2011,31.49,-0.001903554
01/03/2011,31.55,-0.009149772
28/02/2011,31.84,0.004091272
25/02/2011,31.71,-0.002205073
24/02/2011,31.78,0.003151594
23/02/2011,31.68,0.006650856
22/02/2011,31.47,0.017954955
18/02/2011,30.91,0.002267207
17/02/2011,30.84,0.001297859
16/02/2011,30.8,0.004229712
15/02/2011,30.67,0.005886217
14/02/2011,30.49,-0.005560112
11/02/2011,30.66,-0.014570437
10/02/2011,31.11,-0.004170014
09/02/2011,31.24,0.003527341
08/02/2011,31.13,0.008387146
07/02/2011,30.87,-0.010312692
04/02/2011,31.19,0.014532793
03/02/2011,30.74,0.005872774
02/02/2011,30.56,-0.003593014
01/02/2011,30.67,0.003265842
31/01/2011,30.57,0.001309329
28/01/2011,30.53,-0.000327493
27/01/2011,30.54,-0.015917179
26/01/2011,31.03,-0.004822385
25/01/2011,31.18,-0.007985987
