Date,Close,QCOM
20/01/2012,57.73,-0.004666041
19/01/2012,58,0.007094069
18/01/2012,57.59,0.007844545
17/01/2012,57.14,0.010556045
13/01/2012,56.54,0.003721099
12/01/2012,56.33,0.012684404
11/01/2012,55.62,-0.002334562
10/01/2012,55.75,-0.002865845
09/01/2012,55.91,-0.004461505
06/01/2012,56.16,0.001782214
05/01/2012,56.06,0.004111186
04/01/2012,55.83,0.010081093
03/01/2012,55.27,0.010366556
30/12/2011,54.7,-0.002738477
29/12/2011,54.85,0.009341583
28/12/2011,54.34,-0.009706147
27/12/2011,54.87,0.004383569
23/12/2011,54.63,0.004586743
22/12/2011,54.38,0.016501719
21/12/2011,53.49,-0.011524291
20/12/2011,54.11,0.041314939
19/12/2011,51.92,-0.013202143
16/12/2011,52.61,0.001141118
15/12/2011,52.55,-0.010411831
14/12/2011,53.1,-0.020319461
13/12/2011,54.19,-0.010828774
12/12/2011,54.78,-0.007275405
09/12/2011,55.18,0.020321065
08/12/2011,54.07,-0.007003346
07/12/2011,54.45,-0.00695464
06/12/2011,54.83,0.006220291
05/12/2011,54.49,0.002756595
02/12/2011,54.34,-0.007151401
01/12/2011,54.73,-0.001278189
30/11/2011,54.8,0.03132496
29/11/2011,53.11,-0.015507083
28/11/2011,53.94,0.039324538
25/11/2011,51.86,-0.003272695
23/11/2011,52.03,-0.046013187
22/11/2011,54.48,0.003862074
21/11/2011,54.27,-0.025469814
18/11/2011,55.67,-0.012673083
17/11/2011,56.38,-0.0088293
16/11/2011,56.88,-0.009100518
15/11/2011,57.4,0.005240187
14/11/2011,57.1,0.008441837
11/11/2011,56.62,0.025218183
10/11/2011,55.21,-0.003615987
09/11/2011,55.41,-0.028817362
08/11/2011,57.03,0.001930672
07/11/2011,56.92,0.007406135
04/11/2011,56.5,0.006926588
03/11/2011,56.11,0.07261477
02/11/2011,52.18,0.039880187
01/11/2011,50.14,-0.02870258
31/10/2011,51.6,-0.031100475
28/10/2011,53.23,-0.005433269
27/10/2011,53.52,0.036533743
26/10/2011,51.6,-0.013857035
25/10/2011,52.32,-0.024356911
24/10/2011,53.61,0.030107358
21/10/2011,52.02,0.000192252
20/10/2011,52.01,-0.011280112
19/10/2011,52.6,-0.036584894
18/10/2011,54.56,0.017005955
17/10/2011,53.64,-0.024674424
14/10/2011,54.98,0.030845552
13/10/2011,53.31,0.024111277
12/10/2011,52.04,0.007522458
11/10/2011,51.65,-0.008482796
10/10/2011,52.09,0.036360534
07/10/2011,50.23,-0.012660901
06/10/2011,50.87,0.00196773
05/10/2011,50.77,0.026748102
04/10/2011,49.43,0.036674897
03/10/2011,47.65,-0.020357994
30/09/2011,48.63,-0.030379007
29/09/2011,50.13,-0.018381781
28/09/2011,51.06,-0.014002563
27/09/2011,51.78,0.023447733
26/09/2011,50.58,0.005749991
23/09/2011,50.29,0.005183425
22/09/2011,50.03,-0.032060962
21/09/2011,51.66,-0.027681447
20/09/2011,53.11,-0.010488952
19/09/2011,53.67,-0.003719551
16/09/2011,53.87,0.004465124
15/09/2011,53.63,0.010496816
14/09/2011,53.07,0.01423309
13/09/2011,52.32,0.017935106
12/09/2011,51.39,0.019452426
09/09/2011,50.4,-0.022561035
08/09/2011,51.55,-0.002712129
07/09/2011,51.69,0.044302281
06/09/2011,49.45,-0.00464038
02/09/2011,49.68,-0.027398974
01/09/2011,51.06,-0.007803395
31/08/2011,51.46,0.00428433
30/08/2011,51.24,0.006264703
29/08/2011,50.92,0.039660716
26/08/2011,48.94,0.041511852
25/08/2011,46.95,-0.020658408
24/08/2011,47.93,-0.002708617
23/08/2011,48.06,0.035150771
22/08/2011,46.4,-0.002582868
19/08/2011,46.52,-0.030276474
18/08/2011,47.95,-0.061862891
17/08/2011,51.01,-0.001175549
16/08/2011,51.07,-0.00371348
15/08/2011,51.26,0.014937385
12/08/2011,50.5,0.018991076
11/08/2011,49.55,0.047317989
10/08/2011,47.26,-0.05415631
09/08/2011,49.89,0.053521725
08/08/2011,47.29,-0.075918856
05/08/2011,51.02,-0.004497905
04/08/2011,51.25,-0.047255887
03/08/2011,53.73,0.01349093
02/08/2011,53.01,-0.020723228
01/08/2011,54.12,-0.012121361
29/07/2011,54.78,-0.003826187
28/07/2011,54.99,0.007300635
27/07/2011,54.59,-0.035097636
26/07/2011,56.54,-0.004764014
25/07/2011,56.81,-0.011376687
22/07/2011,57.46,0.009090972
21/07/2011,56.94,-0.006302542
20/07/2011,57.3,0.005600295
19/07/2011,56.98,0.03028915
18/07/2011,55.28,0.005805532
15/07/2011,54.96,0.000728067
14/07/2011,54.92,-0.021079963
13/07/2011,56.09,-0.007637014
12/07/2011,56.52,-0.029977846
11/07/2011,58.24,-0.019048195
08/07/2011,59.36,0.001686057
07/07/2011,59.26,0.009494815
06/07/2011,58.7,0.009585832
05/07/2011,58.14,0.004481993
01/07/2011,57.88,0.019011648
30/06/2011,56.79,0.02423929
29/06/2011,55.43,-0.00036075
28/06/2011,55.45,0.012704345
27/06/2011,54.75,0.010280979
24/06/2011,54.19,-0.014109258
23/06/2011,54.96,0.017806804
22/06/2011,53.99,-0.008116628
21/06/2011,54.43,0.01760772
20/06/2011,53.48,0.014882068
17/06/2011,52.69,-0.005677532
16/06/2011,52.99,-0.020730969
15/06/2011,54.1,-0.026989238
14/06/2011,55.58,0.02145927
13/06/2011,54.4,-0.003669729
10/06/2011,54.6,-0.022993681
09/06/2011,55.87,-0.007666972
08/06/2011,56.3,-0.003723078
07/06/2011,56.51,0.00053102
06/06/2011,56.48,-0.009866183
03/06/2011,57.04,-0.013236
02/06/2011,57.8,0.011309385
01/06/2011,57.15,-0.024884643
31/05/2011,58.59,0.02139119
27/05/2011,57.35,0.003143558
26/05/2011,57.17,0.003153471
25/05/2011,56.99,0.012003675
24/05/2011,56.31,-0.001242346
23/05/2011,56.38,-0.017581325
20/05/2011,57.38,0.001395187
19/05/2011,57.3,0.014945333
18/05/2011,56.45,0.00177305
17/05/2011,56.35,-0.00619197
16/05/2011,56.7,-0.007380107
13/05/2011,57.12,-0.003844142
12/05/2011,57.34,0.013166169
11/05/2011,56.59,-0.005638781
10/05/2011,56.91,0.004402578
09/05/2011,56.66,0.001589685
06/05/2011,56.57,0.00780838
05/05/2011,56.13,0.000891186
04/05/2011,56.08,-0.007284389
03/05/2011,56.49,-0.013189323
02/05/2011,57.24,0.002623985
29/04/2011,57.09,-0.008546315
28/04/2011,57.58,-0.010366368
27/04/2011,58.18,0.016638165
26/04/2011,57.22,0.007015111
25/04/2011,56.82,-0.002109705
21/04/2011,56.94,0.029767816
20/04/2011,55.27,0.034045058
19/04/2011,53.42,0.002436511
18/04/2011,53.29,0.002818756
15/04/2011,53.14,0.010213821
14/04/2011,52.6,-0.001519757
13/04/2011,52.68,0.008195986
12/04/2011,52.25,-0.021770855
11/04/2011,53.4,-0.004297867
08/04/2011,53.63,0.007486466
07/04/2011,53.23,-0.005806891
06/04/2011,53.54,0.018093219
05/04/2011,52.58,-0.010029415
04/04/2011,53.11,-0.025284857
01/04/2011,54.47,-0.006587398
31/03/2011,54.83,0.005853318
30/03/2011,54.51,0.011068182
29/03/2011,53.91,0.03261671
28/03/2011,52.18,-0.010864493
25/03/2011,52.75,-0.018221599
24/03/2011,53.72,0.023925037
23/03/2011,52.45,-0.00076234
22/03/2011,52.49,-0.021485938
21/03/2011,53.63,0.036457427
18/03/2011,51.71,-0.011727521
17/03/2011,52.32,0.035405371
16/03/2011,50.5,-0.048318577
15/03/2011,53,-0.009015839
14/03/2011,53.48,-0.002427866
11/03/2011,53.61,-0.007988895
10/03/2011,54.04,-0.017608672
09/03/2011,55,-0.038346205
08/03/2011,57.15,-0.007495895
07/03/2011,57.58,-0.009850594
04/03/2011,58.15,-0.011796017
03/03/2011,58.84,0.030017779
02/03/2011,57.1,-0.016328311
01/03/2011,58.04,-0.026187519
28/02/2011,59.58,0.009443578
25/02/2011,59.02,0.020887594
24/02/2011,57.8,0.013762085
23/02/2011,57.01,-0.021345713
22/02/2011,58.24,-0.016180205
18/02/2011,59.19,0.003215165
17/02/2011,59,0.007827163
16/02/2011,58.54,-0.001706776
15/02/2011,58.64,0.0080473
14/02/2011,58.17,0.00984719
11/02/2011,57.6,0.0104713
10/02/2011,57,0.013956591
09/02/2011,56.21,0.001958864
08/02/2011,56.1,0.018530709
07/02/2011,55.07,-0.002901181
04/02/2011,55.23,0.004536801
03/02/2011,54.98,0.018170639
02/02/2011,53.99,-0.01998783
01/02/2011,55.08,0.017398113
31/01/2011,54.13,0.007230958
28/01/2011,53.74,-0.021355745
27/01/2011,54.9,0.056965568
