Date,Close,WDC
04/10/2013,65.03,0.013624611
03/10/2013,64.15,-0.006061096
02/10/2013,64.54,0.007777298
01/10/2013,64.04,0.010044027
30/09/2013,63.4,0.001262626
27/09/2013,63.32,0
26/09/2013,63.32,-0.032779634
25/09/2013,65.43,0.011528834
24/09/2013,64.68,0.022040752
23/09/2013,63.27,-0.006459258
20/09/2013,63.68,-0.0110878
19/09/2013,64.39,0.001709801
18/09/2013,64.28,-0.012522387
17/09/2013,65.09,0.001076013
16/09/2013,65.02,0.010202593
13/09/2013,64.36,-0.001862776
12/09/2013,64.48,-0.020872458
11/09/2013,65.84,-0.003789893
10/09/2013,66.09,0.010495191
09/09/2013,65.4,0.006288847
06/09/2013,64.99,-0.001691137
05/09/2013,65.1,0.003847638
04/09/2013,64.85,0.024823693
03/09/2013,63.26,0.020118833
30/08/2013,62,0.020861252
29/08/2013,60.72,-0.028253219
28/08/2013,62.46,0.016465263
27/08/2013,61.44,-0.053244515
26/08/2013,64.8,-0.009675266
23/08/2013,65.43,-0.028179368
22/08/2013,67.3,0.013915089
21/08/2013,66.37,0.020857877
20/08/2013,65,0.012384059
19/08/2013,64.2,-0.0062112
16/08/2013,64.6,-0.021743316
15/08/2013,66.02,-0.036730023
14/08/2013,68.49,0.001168736
13/08/2013,68.41,0.003514427
12/08/2013,68.17,0.009876987
09/08/2013,67.5,0.01162284
08/08/2013,66.72,0.047576872
07/08/2013,63.62,-0.01311699
06/08/2013,64.46,-0.005260727
05/08/2013,64.8,-0.00554018
02/08/2013,65.16,-0.019453501
01/08/2013,66.44,0.031496259
31/07/2013,64.38,-0.010967902
30/07/2013,65.09,0.039005649
29/07/2013,62.6,-0.000479118
26/07/2013,62.63,-0.014267839
25/07/2013,63.53,-0.061059708
24/07/2013,67.53,-0.004432631
23/07/2013,67.83,-0.032775556
22/07/2013,70.09,0.004289397
19/07/2013,69.79,0.002008033
18/07/2013,69.65,0.015919294
17/07/2013,68.55,0.009674658
16/07/2013,67.89,-0.005142155
15/07/2013,68.24,0.005584144
12/07/2013,67.86,0.012455677
11/07/2013,67.02,-0.003128494
10/07/2013,67.23,0.015439114
09/07/2013,66.2,0.014914293
08/07/2013,65.22,0.01094592
05/07/2013,64.51,0.020357734
03/07/2013,63.21,0.000474721
02/07/2013,63.18,0.001901141
01/07/2013,63.06,0.015501709
28/06/2013,62.09,-0.008499771
27/06/2013,62.62,0.030976287
26/06/2013,60.71,0.010764367
25/06/2013,60.06,0.025633781
24/06/2013,58.54,-0.027795944
21/06/2013,60.19,-0.021368334
20/06/2013,61.49,-0.033267101
19/06/2013,63.57,-0.017155755
18/06/2013,64.67,0.00030931
