Date,Close,VZ
27/03/2013,48.94,-0.01097349
26/03/2013,49.48,0.006488263
25/03/2013,49.16,0.002851907
22/03/2013,49.02,0.004498065
21/03/2013,48.8,0.004106782
20/03/2013,48.6,-0.007175838
19/03/2013,48.95,0.004094172
18/03/2013,48.75,0.015087607
15/03/2013,48.02,-0.009533751
14/03/2013,48.48,0.011201113
13/03/2013,47.94,-0.008722797
12/03/2013,48.36,0.011438203
11/03/2013,47.81,-0.003132508
08/03/2013,47.96,0.01005876
07/03/2013,47.48,0.004221197
06/03/2013,47.28,-0.008634359
05/03/2013,47.69,0.01223644
04/03/2013,47.11,0.008312954
01/03/2013,46.72,0.004075073
28/02/2013,46.53,0.003875974
27/02/2013,46.35,0.004974597
26/02/2013,46.12,0.008710856
25/02/2013,45.72,0.007023734
22/02/2013,45.4,0.006186498
21/02/2013,45.12,0.004442477
20/02/2013,44.92,0.009393941
19/02/2013,44.5,0.00224972
15/02/2013,44.4,0.001577821
14/02/2013,44.33,-0.004276878
13/02/2013,44.52,0.001798562
12/02/2013,44.44,0.002703922
11/02/2013,44.32,-0.000676666
08/02/2013,44.35,-0.0024772
07/02/2013,44.46,-0.006501536
06/02/2013,44.75,0.004254849
05/02/2013,44.56,0.000898069
04/02/2013,44.52,-0.000898069
01/02/2013,44.56,0.021550114
31/01/2013,43.61,0
30/01/2013,43.61,0.002525544
29/01/2013,43.5,0.016924016
28/01/2013,42.77,0.002340825
25/01/2013,42.67,0.001876613
24/01/2013,42.59,-0.004684946
23/01/2013,42.79,-0.003499362
22/01/2013,42.94,0.009358983
18/01/2013,42.54,0.009684734
17/01/2013,42.13,0.014825714
16/01/2013,41.51,-0.011020715
15/01/2013,41.97,-0.014664407
14/01/2013,42.59,-0.016533151
11/01/2013,43.3,-0.006675131
10/01/2013,43.59,0.013627651
09/01/2013,43,-0.002322881
08/01/2013,43.1,-0.036226766
07/01/2013,44.69,0.008765086
04/01/2013,44.3,0.005432336
03/01/2013,44.06,-0.004754905
02/01/2013,44.27,0.022847693
31/12/2012,43.27,0.008587728
28/12/2012,42.9,-0.013429236
27/12/2012,43.48,0.000690211
26/12/2012,43.45,-0.002069204
24/12/2012,43.54,-0.000688784
21/12/2012,43.57,-0.005493262
20/12/2012,43.81,0.009863596
19/12/2012,43.38,-0.01123221
18/12/2012,43.87,-0.005682479
17/12/2012,44.12,-0.002037813
14/12/2012,44.21,-0.006987519
13/12/2012,44.52,-0.006046374
12/12/2012,44.79,0.007844935
11/12/2012,44.44,0.009268745
10/12/2012,44.03,-0.00859345
07/12/2012,44.41,-0.000900293
06/12/2012,44.45,0.00790518
05/12/2012,44.1,0.009798415
04/12/2012,43.67,-0.009798415
03/12/2012,44.1,-0.000453412
30/11/2012,44.12,0.002496314
29/11/2012,44.01,0.010277583
28/11/2012,43.56,0.013404407
27/11/2012,42.98,-0.007417744
26/11/2012,43.3,-0.010567523
23/11/2012,43.76,0.013806018
21/11/2012,43.16,0.007908857
20/11/2012,42.82,0.000233563
19/11/2012,42.81,0.033490839
16/11/2012,41.4,-0.007220248
15/11/2012,41.7,-0.012866511
14/11/2012,42.24,-0.00707717
13/11/2012,42.54,-0.000470035
12/11/2012,42.56,-0.001877935
09/11/2012,42.64,0.000703812
08/11/2012,42.61,-0.013520019
07/11/2012,43.19,-0.02537569
06/11/2012,44.3,0.002259888
05/11/2012,44.2,-0.007213737
02/11/2012,44.52,-0.013830245
01/11/2012,45.14,0.011138453
31/10/2012,44.64,-0.002014099
26/10/2012,44.73,0.010789046
25/10/2012,44.25,0.00045208
24/10/2012,44.23,0.003624013
23/10/2012,44.07,-0.015758993
22/10/2012,44.77,-0.008673467
19/10/2012,45.16,-0.013635575
18/10/2012,45.78,0.023426486
17/10/2012,44.72,0.014414664
16/10/2012,44.08,-0.009483024
15/10/2012,44.5,-0.002693
12/10/2012,44.62,-0.012914898
11/10/2012,45.2,-0.012750228
10/10/2012,45.78,-0.007182532
09/10/2012,46.11,-0.009926711
08/10/2012,46.57,-0.010254309
05/10/2012,47.05,-0.004453406
04/10/2012,47.26,0.020954369
03/10/2012,46.28,0.009116625
02/10/2012,45.86,0.00109087
01/10/2012,45.81,0.005252803
28/09/2012,45.57,-0.004160742
27/09/2012,45.76,0.003721953
26/09/2012,45.59,-0.000657823
25/09/2012,45.62,-0.001314348
24/09/2012,45.68,0.00087604
21/09/2012,45.64,0.003292003
20/09/2012,45.49,0.00484796
19/09/2012,45.27,0.007984074
18/09/2012,44.91,0.007375159
17/09/2012,44.58,0.001122209
14/09/2012,44.53,-0.023305904
13/09/2012,45.58,0.015253971
12/09/2012,44.89,0.014585696
11/09/2012,44.24,0.004077016
10/09/2012,44.06,0.007746678
07/09/2012,43.72,-0.009787264
06/09/2012,44.15,0.00795911
05/09/2012,43.8,0.002285715
04/09/2012,43.7,0.01754431
31/08/2012,42.94,0.00396687
30/08/2012,42.77,-0.007454029
29/08/2012,43.09,0.009794854
28/08/2012,42.67,-0.002106989
27/08/2012,42.76,-0.009542723
24/08/2012,43.17,0.021541456
23/08/2012,42.25,-0.008719273
22/08/2012,42.62,-0.006315072
21/08/2012,42.89,-0.018709404
20/08/2012,43.7,-0.008204239
17/08/2012,44.06,-0.001360853
16/08/2012,44.12,-0.001585325
15/08/2012,44.19,-0.00316313
14/08/2012,44.33,0.001354402
13/08/2012,44.27,-0.007426612
10/08/2012,44.6,0.005846655
09/08/2012,44.34,0.003615006
08/08/2012,44.18,-0.006542607
07/08/2012,44.47,-0.004934958
06/08/2012,44.69,0.005159854
03/08/2012,44.46,-0.00359228
02/08/2012,44.62,-0.013136112
01/08/2012,45.21,0.00154953
31/07/2012,45.14,0.00421801
30/07/2012,44.95,0.001112966
27/07/2012,44.9,0.009847886
26/07/2012,44.46,0.016784245
25/07/2012,43.72,-0.001142988
24/07/2012,43.77,-0.013164058
23/07/2012,44.35,-0.003151736
20/07/2012,44.49,-0.001123217
19/07/2012,44.54,-0.029859567
18/07/2012,45.89,0.005024587
17/07/2012,45.66,0.00857808
16/07/2012,45.27,0.00132626
13/07/2012,45.21,0.012016166
12/07/2012,44.67,-0.005135659
11/07/2012,44.9,0.004464293
10/07/2012,44.7,-0.000894454
09/07/2012,44.74,0.007178138
06/07/2012,44.42,-0.010525234
05/07/2012,44.89,-0.001335708
03/07/2012,44.95,0.000445038
02/07/2012,44.93,0.010965758
29/06/2012,44.44,0.010632382
28/06/2012,43.97,0.004330491
27/06/2012,43.78,-0.001369551
26/06/2012,43.84,0.00434336
25/06/2012,43.65,-0.006849342
22/06/2012,43.95,0.014207388
21/06/2012,43.33,0.000692601
20/06/2012,43.3,-0.00988173
19/06/2012,43.73,-0.002055969
18/06/2012,43.82,0.006180631
15/06/2012,43.55,-0.00458191
14/06/2012,43.75,0.017524082
13/06/2012,42.99,0.001163738
12/06/2012,42.94,0.008888947
11/06/2012,42.56,0.002823531
08/06/2012,42.44,0.01903007
07/06/2012,41.64,-0.003117135
06/06/2012,41.77,0.013740122
05/06/2012,41.2,-0.003392298
04/06/2012,41.34,0.007527048
01/06/2012,41.03,-0.014757737
31/05/2012,41.64,0.005297388
30/05/2012,41.42,-0.007935595
29/05/2012,41.75,0.00721157
25/05/2012,41.45,0.001448576
24/05/2012,41.39,0.002661185
23/05/2012,41.28,-0.002661185
22/05/2012,41.39,0.001208752
21/05/2012,41.34,-0.004585503
18/05/2012,41.53,0.003860077
17/05/2012,41.37,0.011915035
16/05/2012,40.88,-0.00414989
15/05/2012,41.05,0.003905302
14/05/2012,40.89,-0.006581377
11/05/2012,41.16,0.01493113
10/05/2012,40.55,0.007425777
09/05/2012,40.25,-0.007425777
08/05/2012,40.55,0.00049334
07/05/2012,40.53,0.00668402
04/05/2012,40.26,-0.009394383
03/05/2012,40.64,0.000984737
02/05/2012,40.6,0.000985707
01/05/2012,40.56,0.004447746
30/04/2012,40.38,0.003721627
27/04/2012,40.23,0.002239643
26/04/2012,40.14,0.016579129
25/04/2012,39.48,-0.000506457
24/04/2012,39.5,0.0238259
23/04/2012,38.57,-0.004139721
20/04/2012,38.73,0.015088736
19/04/2012,38.15,0.012927235
18/04/2012,37.66,-0.002122017
17/04/2012,37.74,0.008248018
16/04/2012,37.43,0.004552157
13/04/2012,37.26,-0.007753013
12/04/2012,37.55,0.004537576
11/04/2012,37.38,0.015637957
10/04/2012,36.8,-0.017775852
09/04/2012,37.46,-0.005324826
05/04/2012,37.66,-0.019198486
04/04/2012,38.39,-0.001821731
03/04/2012,38.46,-0.001558847
02/04/2012,38.52,0.007557039
30/03/2012,38.23,0.004193977
29/03/2012,38.07,-0.004978394
28/03/2012,38.26,-0.01040051
27/03/2012,38.66,-0.017182113
26/03/2012,39.33,-0.002285715
23/03/2012,39.42,-0.006069821
22/03/2012,39.66,-0.00302115
21/03/2012,39.78,0.003777866
20/03/2012,39.63,-0.000504541
19/03/2012,39.65,0.002019693
16/03/2012,39.57,0.000758438
15/03/2012,39.54,0.001771928
14/03/2012,39.47,-0.000253325
13/03/2012,39.48,0.004060919
12/03/2012,39.32,0.005610828
09/03/2012,39.1,-0.003064354
08/03/2012,39.22,0.008964076
07/03/2012,38.87,0.004641576
06/03/2012,38.69,-0.007980477
05/03/2012,39,0.008497541
02/03/2012,38.67,0.006225701
01/03/2012,38.43,0.00836169
29/02/2012,38.11,-0.001049043
28/02/2012,38.15,0.000524384
27/02/2012,38.13,-0.000262226
24/02/2012,38.14,0.000262226
23/02/2012,38.13,-0.002095888
22/02/2012,38.21,-0.007301206
21/02/2012,38.49,0.000779727
17/02/2012,38.46,0.010717656
16/02/2012,38.05,0.005798646
15/02/2012,37.83,-0.005535799
14/02/2012,38.04,-0.002363136
13/02/2012,38.13,0.011606567
10/02/2012,37.69,-0.00608387
09/02/2012,37.92,0
08/02/2012,37.92,0
07/02/2012,37.92,-0.005784923
06/02/2012,38.14,0.007896856
03/02/2012,37.84,0.00742709
02/02/2012,37.56,-0.006369448
01/02/2012,37.8,0.003710579
31/01/2012,37.66,0.001328551
30/01/2012,37.61,0.01069243
27/01/2012,37.21,-0.003487596
26/01/2012,37.34,-0.009329669
25/01/2012,37.69,-0.00264971
24/01/2012,37.79,-0.016012942
23/01/2012,38.4,-0.01473466
20/01/2012,38.97,-0.000769527
19/01/2012,39,-0.000256377
18/01/2012,39.01,-0.000256312
17/01/2012,39.02,0.002566078
13/01/2012,38.92,0
12/01/2012,38.92,0.000514007
11/01/2012,38.9,0.008519478
10/01/2012,38.57,0.005198868
09/01/2012,38.37,0.001043025
06/01/2012,38.33,-0.015789121
05/01/2012,38.94,-0.006909816
04/01/2012,39.21,-0.013174754
03/01/2012,39.73,-0.009768393
30/12/2011,40.12,0.00174629
29/12/2011,40.05,0.007267292
28/12/2011,39.76,-0.005768041
27/12/2011,39.99,0.000250094
23/12/2011,39.98,0.017409296
22/12/2011,39.29,0.001528273
21/12/2011,39.23,0.000509944
20/12/2011,39.21,0.01490264
19/12/2011,38.63,-0.003875473
16/12/2011,38.78,0.009326492
15/12/2011,38.42,0.004173193
14/12/2011,38.26,0
13/12/2011,38.26,-0.002349564
12/12/2011,38.35,-0.002083877
09/12/2011,38.43,0.016264787
08/12/2011,37.81,-0.013137341
07/12/2011,38.31,-0.000260994
06/12/2011,38.32,0.007070869
05/12/2011,38.05,0.005270104
02/12/2011,37.85,0.002115843
01/12/2011,37.77,0.001059603
30/11/2011,37.73,0.029587957
29/11/2011,36.63,0.010428195
28/11/2011,36.25,0.025140989
25/11/2011,35.35,0
23/11/2011,35.35,-0.023484445
22/11/2011,36.19,0.003321343
21/11/2011,36.07,-0.010754274
18/11/2011,36.46,-0.006560986
17/11/2011,36.7,0.001363327
16/11/2011,36.65,-0.015970024
15/11/2011,37.24,0.00646554
14/11/2011,37,-0.013956211
11/11/2011,37.52,0.005076831
10/11/2011,37.33,0.011856781
09/11/2011,36.89,-0.016933613
08/11/2011,37.52,0.004808986
07/11/2011,37.34,0.004563154
04/11/2011,37.17,-0.007504726
03/11/2011,37.45,0.017508865
02/11/2011,36.8,0.00900784
01/11/2011,36.47,-0.013887221
31/10/2011,36.98,-0.017424379
28/10/2011,37.63,-0.000796919
27/10/2011,37.66,0.022828976
26/10/2011,36.81,0.01698671
25/10/2011,36.19,-0.020241391
24/10/2011,36.93,-0.013181092
21/10/2011,37.42,0.008588351
20/10/2011,37.1,0.001348618
19/10/2011,37.05,-0.005115101
18/10/2011,37.24,0.008088478
17/10/2011,36.94,-0.010502318
14/10/2011,37.33,0.008338986
13/10/2011,37.02,0.009499325
12/10/2011,36.67,0.004646721
11/10/2011,36.5,-0.01089929
10/10/2011,36.9,0.020258016
07/10/2011,36.16,0.006937727
06/10/2011,35.91,0.003906255
05/10/2011,35.77,-0.017459221
04/10/2011,36.4,0.001649712
03/10/2011,36.34,-0.012578782
30/09/2011,36.8,-0.009465926
29/09/2011,37.15,0.00837956
28/09/2011,36.84,-0.0013563
27/09/2011,36.89,0.014471242
26/09/2011,36.36,0.013289232
23/09/2011,35.88,0.008115338
22/09/2011,35.59,-0.006999889
21/09/2011,35.84,-0.015778874
20/09/2011,36.41,0.003576837
19/09/2011,36.28,-0.012054941
16/09/2011,36.72,0.014538728
15/09/2011,36.19,0.0164372
14/09/2011,35.6,0.002812941
13/09/2011,35.5,0.007067167
12/09/2011,35.25,0.000283728
09/09/2011,35.24,-0.003964888
08/09/2011,35.38,-0.006760589
07/09/2011,35.62,0.011293175
06/09/2011,35.22,-0.009607308
02/09/2011,35.56,-0.008958627
01/09/2011,35.88,-0.008050009
31/08/2011,36.17,-0.003863139
30/08/2011,36.31,0.0046929
29/08/2011,36.14,0.010570335
26/08/2011,35.76,-0.000279603
25/08/2011,35.77,-0.019380452
24/08/2011,36.47,0.014082795
23/08/2011,35.96,0.032215275
22/08/2011,34.82,0.003164104
19/08/2011,34.71,-0.010318234
18/08/2011,35.07,-0.015280433
17/08/2011,35.61,0.020712898
16/08/2011,34.88,-0.004862014
15/08/2011,35.05,0.021630259
12/08/2011,34.3,-0.009286196
11/08/2011,34.62,0.028121361
10/08/2011,33.66,-0.018543578
09/08/2011,34.29,0.034716437
08/08/2011,33.12,-0.056638284
05/08/2011,35.05,0.003715883
04/08/2011,34.92,-0.029625527
03/08/2011,35.97,0.013434291
02/08/2011,35.49,-0.010650325
01/08/2011,35.87,0.016301654
29/07/2011,35.29,-0.010429975
28/07/2011,35.66,-0.015305711
27/07/2011,36.21,-0.001931301
26/07/2011,36.28,0.001655173
25/07/2011,36.22,-0.014254627
22/07/2011,36.74,-0.02233978
21/07/2011,37.57,0.006408567
20/07/2011,37.33,0.00969052
19/07/2011,36.97,0.007057575
18/07/2011,36.71,-0.002991978
15/07/2011,36.82,-0.001628223
14/07/2011,36.88,-0.001625576
13/07/2011,36.94,-0.004052417
12/07/2011,37.09,-0.000808516
11/07/2011,37.12,-0.009651549
08/07/2011,37.48,0.001602137
07/07/2011,37.42,-0.00320171
06/07/2011,37.54,-0.007431032
05/07/2011,37.82,0.000528961
01/07/2011,37.8,0.015194215
30/06/2011,37.23,0.013793322
29/06/2011,36.72,0.004093334
28/06/2011,36.57,0.004659458
27/06/2011,36.4,0.011049836
24/06/2011,36,-0.001387925
23/06/2011,36.05,0.003055982
22/06/2011,35.94,-0.001390241
21/06/2011,35.99,0.009491975
20/06/2011,35.65,0.0039348
17/06/2011,35.51,0.007632546
16/06/2011,35.24,0.003411032
15/06/2011,35.12,-0.013012913
14/06/2011,35.58,-0.001404297
13/06/2011,35.63,0.012426028
10/06/2011,35.19,-0.013548048
09/06/2011,35.67,-0.006427296
08/06/2011,35.9,0.014590607
07/06/2011,35.38,0.004816556
06/06/2011,35.21,-0.011857846
03/06/2011,35.63,-0.015042066
02/06/2011,36.17,-0.002760907
01/06/2011,36.27,-0.018033276
31/05/2011,36.93,0.007065247
27/05/2011,36.67,0.001637555
26/05/2011,36.61,0.005752652
25/05/2011,36.4,-0.013642776
24/05/2011,36.9,0.001355932
23/05/2011,36.85,-0.008108153
20/05/2011,37.15,-0.004565605
19/05/2011,37.32,0.006181984
18/05/2011,37.09,-0.000539084
17/05/2011,37.11,0.003779702
16/05/2011,36.97,-0.007813592
13/05/2011,37.26,-0.004552157
12/05/2011,37.43,0.004552157
11/05/2011,37.26,-0.008285494
10/05/2011,37.57,0.008822407
09/05/2011,37.24,-0.001073537
06/05/2011,37.28,0.004301082
05/05/2011,37.12,-0.014708114
04/05/2011,37.67,-0.003445081
03/05/2011,37.8,0.006369448
02/05/2011,37.56,-0.005840208
29/04/2011,37.78,-0.012886437
28/04/2011,38.27,0.000522739
27/04/2011,38.25,0.016341956
26/04/2011,37.63,0.017153999
25/04/2011,36.99,0.002165089
21/04/2011,36.91,-0.023562
20/04/2011,37.79,0.014661065
19/04/2011,37.24,-0.001877935
18/04/2011,37.31,-0.014369593
15/04/2011,37.85,0.003705669
14/04/2011,37.71,0.000530504
13/04/2011,37.69,0.001327493
12/04/2011,37.64,-0.005563665
11/04/2011,37.85,0.003440522
08/04/2011,37.72,-0.001059884
07/04/2011,37.76,-0.002380639
06/04/2011,37.85,-0.013905511
05/04/2011,38.38,-0.00597482
04/04/2011,38.61,0.003632594
01/04/2011,38.47,-0.001817946
31/03/2011,38.54,0.002077923
30/03/2011,38.46,0.004429975
29/03/2011,38.29,0.01420329
28/03/2011,37.75,0.012260282
25/03/2011,37.29,0.002954212
24/03/2011,37.18,0.005393756
23/03/2011,36.98,0.000811579
22/03/2011,36.95,0.013349878
21/03/2011,36.46,0.017151181
18/03/2011,35.84,0.014332127
17/03/2011,35.33,0.029587107
16/03/2011,34.3,-0.016481507
15/03/2011,34.87,-0.008850879
14/03/2011,35.18,-0.018865828
11/03/2011,35.85,-0.015225208
10/03/2011,36.4,-0.006844654
09/03/2011,36.65,0.004649263
08/03/2011,36.48,0.012967488
07/03/2011,36.01,-0.001942018
04/03/2011,36.08,-0.007730574
03/03/2011,36.36,0.000550206
02/03/2011,36.34,0.008844723
01/03/2011,36.02,-0.02467907
28/02/2011,36.92,0.026068152
25/02/2011,35.97,0.010901575
24/02/2011,35.58,-0.006443502
23/02/2011,35.81,-0.005291754
22/02/2011,36,-0.017075601
18/02/2011,36.62,0.00685028
17/02/2011,36.37,0.005514213
16/02/2011,36.17,-0.007985723
15/02/2011,36.46,0.015478474
14/02/2011,35.9,-0.013556716
11/02/2011,36.39,-0.000824063
10/02/2011,36.42,-0.007113573
09/02/2011,36.68,0.009312584
08/02/2011,36.34,0.008844723
07/02/2011,36.02,-0.008018846
04/02/2011,36.31,-0.001925988
03/02/2011,36.38,0.006065638
02/02/2011,36.16,-0.003037418
01/02/2011,36.27,0.018083675
31/01/2011,35.62,-0.000280702
28/01/2011,35.63,-0.023850271
27/01/2011,36.49,0.002469476
