Date,Close,TJX
09/02/2011,49.37,-0.009474922
08/02/2011,49.84,0.001003714
07/02/2011,49.79,0.001809228
04/02/2011,49.7,0.003830264
03/02/2011,49.51,0.049264928
02/02/2011,47.13,-0.017040488
01/02/2011,47.94,0.011538993
31/01/2011,47.39,-0.006729784
28/01/2011,47.71,-0.018688252
27/01/2011,48.61,0.000411523
26/01/2011,48.59,0.000617602
25/01/2011,48.56,0.021018358
24/01/2011,47.55,0.006752505
21/01/2011,47.23,0.004456241
20/01/2011,47.02,0.005972714
19/01/2011,46.74,0.012053525
18/01/2011,46.18,0.004557794
14/01/2011,45.97,0.00983722
13/01/2011,45.52,-0.008095439
12/01/2011,45.89,0.004586663
11/01/2011,45.68,0.002191542
10/01/2011,45.58,-0.001534583
07/01/2011,45.65,0.002851817
06/01/2011,45.52,0.056951674
05/01/2011,43,-0.013398214
04/01/2011,43.58,-0.005263772
03/01/2011,43.81,-0.013152117
31/12/2010,44.39,-0.007630199
30/12/2010,44.73,0.002238139
29/12/2010,44.63,0.005617361
28/12/2010,44.38,0.001352875
27/12/2010,44.32,-0.003828402
23/12/2010,44.49,0.002926282
22/12/2010,44.36,0.003387155
21/12/2010,44.21,0.007264504
20/12/2010,43.89,0.010305828
17/12/2010,43.44,-0.008253142
16/12/2010,43.8,-0.001368926
15/12/2010,43.86,-0.013587166
14/12/2010,44.46,0.007903394
13/12/2010,44.11,-0.021530323
10/12/2010,45.07,0.002443631
09/12/2010,44.96,0.005576015
08/12/2010,44.71,-0.003349339
07/12/2010,44.86,-0.002893714
06/12/2010,44.99,-0.006646015
03/12/2010,45.29,0.016923138
02/12/2010,44.53,-0.023525275
01/12/2010,45.59,-0.000438596
30/11/2010,45.61,0.007040733
29/11/2010,45.29,-0.023135034
26/11/2010,46.35,-0.003015944
24/11/2010,46.49,0.014080163
23/11/2010,45.84,-0.009336731
22/11/2010,46.27,0.003897796
19/11/2010,46.09,0.005657108
18/11/2010,45.83,0.009426793
17/11/2010,45.4,0.008183171
16/11/2010,45.03,-0.014769364
15/11/2010,45.7,-0.001967429
12/11/2010,45.79,0.000873935
11/11/2010,45.75,0.001969151
10/11/2010,45.66,0.003949972
09/11/2010,45.48,-0.012455094
08/11/2010,46.05,-0.022332902
05/11/2010,47.09,0.004682852
04/11/2010,46.87,0.00106735
03/11/2010,46.82,0.010304943
02/11/2010,46.34,0.01063032
01/11/2010,45.85,-0.00087203
29/10/2010,45.89,-0.011913928
28/10/2010,46.44,0.003451255
27/10/2010,46.28,0.003680056
26/10/2010,46.11,0.009150391
25/10/2010,45.69,0.018332926
22/10/2010,44.86,0
21/10/2010,44.86,-0.002226676
20/10/2010,44.96,0.00893661
19/10/2010,44.56,-0.014260491
18/10/2010,45.2,0.003768153
15/10/2010,45.03,0.011165815
14/10/2010,44.53,0.002023155
13/10/2010,44.44,-0.008514504
12/10/2010,44.82,-0.003785774
11/10/2010,44.99,0.007138107
08/10/2010,44.67,0.011709208
07/10/2010,44.15,-0.009243669
06/10/2010,44.56,-0.003360595
05/10/2010,44.71,0.003585036
04/10/2010,44.55,0.000224492
01/10/2010,44.54,-0.002018617
30/09/2010,44.63,-0.007144482
29/09/2010,44.95,-0.005988706
28/09/2010,45.22,0.008661909
27/09/2010,44.83,-0.004895426
24/09/2010,45.05,0.019953582
23/09/2010,44.16,0.014828605
22/09/2010,43.51,0.013419914
21/09/2010,42.93,-0.004879759
20/09/2010,43.14,0.007678921
17/09/2010,42.81,0.00046729
16/09/2010,42.79,0.006094721
15/09/2010,42.53,0.007315667
14/09/2010,42.22,0.023727896
13/09/2010,41.23,0.002914746
10/09/2010,41.11,-0.000486381
09/09/2010,41.13,-0.003155725
08/09/2010,41.26,0.007785927
07/09/2010,40.94,-0.022939555
03/09/2010,41.89,0.010559253
02/09/2010,41.45,0.013602347
01/09/2010,40.89,0.029786268
31/08/2010,39.69,-0.017730518
30/08/2010,40.4,-0.017907997
27/08/2010,41.13,0.013955423
26/08/2010,40.56,-0.012982424
25/08/2010,41.09,0.008554372
24/08/2010,40.74,-0.016553445
23/08/2010,41.42,-0.0086539
20/08/2010,41.78,-0.003583805
19/08/2010,41.93,-0.003808622
18/08/2010,42.09,0.007392427
17/08/2010,41.78,0.009861776
16/08/2010,41.37,0.011425917
13/08/2010,40.9,-0.020329839
12/08/2010,41.74,-0.001436438
11/08/2010,41.8,-0.020834087
10/08/2010,42.68,-0.007004465
09/08/2010,42.98,0.030713494
06/08/2010,41.68,-0.007648221
05/08/2010,42,0.020688734
04/08/2010,41.14,0.002921132
03/08/2010,41.02,-0.023371742
02/08/2010,41.99,0.011256256
30/07/2010,41.52,0.014311948
29/07/2010,40.93,-0.016957771
28/07/2010,41.63,-0.015019951
27/07/2010,42.26,-0.016428438
26/07/2010,42.96,0.001863933
23/07/2010,42.88,0.014801163
22/07/2010,42.25,0.012863446
21/07/2010,41.71,-0.007880638
20/07/2010,42.04,0.015340665
19/07/2010,41.4,0.003872222
16/07/2010,41.24,-0.038996858
15/07/2010,42.88,0.009607572
14/07/2010,42.47,-0.007038978
13/07/2010,42.77,0.018405428
12/07/2010,41.99,0.006450865
09/07/2010,41.72,0.004564572
08/07/2010,41.53,-0.046574739
07/07/2010,43.51,0.025370848
06/07/2010,42.42,0.001179384
02/07/2010,42.37,-0.012664334
01/07/2010,42.91,0.022626466
30/06/2010,41.95,-0.001905216
29/06/2010,42.03,-0.027919702
28/06/2010,43.22,0.00185271
25/06/2010,43.14,-0.02291576
24/06/2010,44.14,-0.012830789
23/06/2010,44.71,0.00515754
22/06/2010,44.48,-0.013399039
21/06/2010,45.08,-0.019332764
18/06/2010,45.96,0.001306336
17/06/2010,45.9,-0.008676844
16/06/2010,46.3,-0.006887673
15/06/2010,46.62,0.011650617
14/06/2010,46.08,0.000651254
11/06/2010,46.05,-0.003684842
10/06/2010,46.22,0.026305769
09/06/2010,45.02,0.005568563
08/06/2010,44.77,0.018030689
07/06/2010,43.97,-0.011756862
04/06/2010,44.49,-0.039877516
03/06/2010,46.3,0.003895266
02/06/2010,46.12,0.018602134
01/06/2010,45.27,-0.004188257
28/05/2010,45.46,-0.012025946
27/05/2010,46.01,0.033369575
26/05/2010,44.5,-0.018920987
25/05/2010,45.35,0.031357552
24/05/2010,43.95,-0.000682361
21/05/2010,43.98,0.01235431
20/05/2010,43.44,0.005771689
19/05/2010,43.19,-0.011281344
18/05/2010,43.68,-0.035312339
17/05/2010,45.25,0
14/05/2010,45.25,-0.002427989
13/05/2010,45.36,-0.024821653
12/05/2010,46.5,0.016479124
11/05/2010,45.74,-0.000437158
10/05/2010,45.76,0.04674898
07/05/2010,43.67,-0.021744911
06/05/2010,44.63,-0.037167555
05/05/2010,46.32,0.014132206
04/05/2010,45.67,-0.03168027
03/05/2010,47.14,0.017116379
30/04/2010,46.34,-0.019870326
29/04/2010,47.27,0.01213168
28/04/2010,46.7,-0.006403437
27/04/2010,47,-0.018759113
26/04/2010,47.89,-0.002502608
23/04/2010,48.01,0.00668759
22/04/2010,47.69,0.017557299
21/04/2010,46.86,0.018740452
20/04/2010,45.99,0.01093146
19/04/2010,45.49,-0.004168044
16/04/2010,45.68,-0.012400899
15/04/2010,46.25,-0.001944055
14/04/2010,46.34,0.004108558
13/04/2010,46.15,0.01176997
12/04/2010,45.61,0.017249433
09/04/2010,44.83,0.00022309
08/04/2010,44.82,0.004472279
07/04/2010,44.62,-0.001791313
06/04/2010,44.7,0.007860793
05/04/2010,44.35,0.037679624
01/04/2010,42.71,0.004458531
31/03/2010,42.52,-0.015865942
30/03/2010,43.2,-0.001850139
29/03/2010,43.28,-0.001154601
26/03/2010,43.33,-0.004375367
25/03/2010,43.52,0.006685904
24/03/2010,43.23,-0.006915657
23/03/2010,43.53,-0.002065405
22/03/2010,43.62,0.01478087
19/03/2010,42.98,-0.004179249
18/03/2010,43.16,0.001391143
17/03/2010,43.1,-0.003011702
16/03/2010,43.23,0.008362418
15/03/2010,42.87,0.017412205
12/03/2010,42.13,0.008581697
11/03/2010,41.77,-0.002391202
10/03/2010,41.87,0.005028144
09/03/2010,41.66,0.002884617
08/03/2010,41.54,0.000240761
05/03/2010,41.53,0.011868857
04/03/2010,41.04,-0.00291971
03/03/2010,41.16,0.001945526
02/03/2010,41.08,-0.01426006
01/03/2010,41.67,0.000960384
26/02/2010,41.63,-0.00263884
25/02/2010,41.74,0.029911044
24/02/2010,40.51,0.033382445
23/02/2010,39.18,-0.004837692
22/02/2010,39.37,0.005603683
19/02/2010,39.15,0.001533743
18/02/2010,39.09,0.007704198
17/02/2010,38.79,0.008283765
16/02/2010,38.47,0.023140659
12/02/2010,37.59,0.001863933
11/02/2010,37.52,-0.002395848
10/02/2010,37.61,-0.007944957
09/02/2010,37.91,0.003170412
08/02/2010,37.79,-0.013666441
05/02/2010,38.31,0.004185201
04/02/2010,38.15,-0.015863029
03/02/2010,38.76,-0.012052973
02/02/2010,39.23,0.018783519
01/02/2010,38.5,0.012808958
29/01/2010,38.01,-0.005771265
28/01/2010,38.23,-0.004176461
27/01/2010,38.39,0.008107799
26/01/2010,38.08,0.028501064
25/01/2010,37.01,0.007322067
22/01/2010,36.74,-0.002989539
21/01/2010,36.85,-0.01508243
20/01/2010,37.41,-0.01248522
19/01/2010,37.88,0.015698074
15/01/2010,37.29,-0.013583908
14/01/2010,37.8,-0.012357197
13/01/2010,38.27,0.003402699
12/01/2010,38.14,-0.009134867
11/01/2010,38.49,-0.001557633
08/01/2010,38.55,-0.013142825
07/01/2010,39.06,0.049866012
06/01/2010,37.16,0.004044768
05/01/2010,37.01,0.026558714
04/01/2010,36.04,-0.014051753
31/12/2009,36.55,-0.008445766
30/12/2009,36.86,0.001629107
29/12/2009,36.8,-0.003526384
28/12/2009,36.93,0.003526384
24/12/2009,36.8,-0.007849546
23/12/2009,37.09,0.003781744
22/12/2009,36.95,-0.005936337
21/12/2009,37.17,0.010547765
18/12/2009,36.78,0.001360359
17/12/2009,36.73,-0.012983683
16/12/2009,37.21,-0.018901135
15/12/2009,37.92,-0.005784923
14/12/2009,38.14,0.019860311
11/12/2009,37.39,-0.012755953
10/12/2009,37.87,0.020003334
09/12/2009,37.12,0.008386361
08/12/2009,36.81,-0.004066699
07/12/2009,36.96,0.014443636
04/12/2009,36.43,-0.023868776
03/12/2009,37.31,-0.028535622
02/12/2009,38.39,-0.003380578
01/12/2009,38.52,0.003641096
30/11/2009,38.38,-0.006233786
27/11/2009,38.62,-0.011584632
25/11/2009,39.07,0.007708157
24/11/2009,38.77,0.002065583
23/11/2009,38.69,-0.002839078
20/11/2009,38.8,-0.00770222
19/11/2009,39.1,-0.001022495
18/11/2009,39.14,0.005893675
17/11/2009,38.91,-0.015555586
16/11/2009,39.52,0.013758179
13/11/2009,38.98,0.006434201
12/11/2009,38.73,-0.010530468
11/11/2009,39.14,-0.001021451
10/11/2009,39.18,0.000255265
09/11/2009,39.17,0.021678268
06/11/2009,38.33,0.001827915
05/11/2009,38.26,-0.001044932
04/11/2009,38.3,-0.004168844
03/11/2009,38.46,0.003385861
02/11/2009,38.33,0.025899968
30/10/2009,37.35,-0.029285829
29/10/2009,38.46,0.016251996
28/10/2009,37.84,-0.030194902
27/10/2009,39,-0.029309829
26/10/2009,40.16,0.009507202
23/10/2009,39.78,-0.011000111
22/10/2009,40.22,0.022122571
21/10/2009,39.34,0.014853026
20/10/2009,38.76,-0.007710138
19/10/2009,39.06,0.019387967
16/10/2009,38.31,0.005496677
15/10/2009,38.1,0.004999353
14/10/2009,37.91,0.00608548
13/10/2009,37.68,-0.004765696
12/10/2009,37.86,0.001321528
09/10/2009,37.81,0.00583556
08/10/2009,37.59,-0.012688513
07/10/2009,38.07,-0.009932126
06/10/2009,38.45,0.032243808
05/10/2009,37.23,0.025848263
02/10/2009,36.28,-0.01341567
01/10/2009,36.77,-0.010281476
30/09/2009,37.15,0.004045859
29/09/2009,37,-0.009147225
28/09/2009,37.34,0.013209519
25/09/2009,36.85,-0.018018506
24/09/2009,37.52,-0.0026617
23/09/2009,37.62,-0.020782018
22/09/2009,38.41,0.008628632
21/09/2009,38.08,0.001050972
18/09/2009,38.04,0.007917698
17/09/2009,37.74,-0.004230572
16/09/2009,37.9,0.016762399
15/09/2009,37.27,0.008081941
14/09/2009,36.97,0.009239196
11/09/2009,36.63,0.010152371
10/09/2009,36.26,-0.004951867
09/09/2009,36.44,0.009374207
08/09/2009,36.1,-0.002489972
04/09/2009,36.19,0.012232568
03/09/2009,35.75,0.026071185
02/09/2009,34.83,-0.014536383
01/09/2009,35.34,-0.017113617
31/08/2009,35.95,-0.016004757
28/08/2009,36.53,-0.01817492
27/08/2009,37.2,0.016260521
26/08/2009,36.6,-0.001092299
25/08/2009,36.64,0.034993851
24/08/2009,35.38,-0.013475779
21/08/2009,35.86,0.006434489
20/08/2009,35.63,0.017554245
19/08/2009,35.01,0.019614127
18/08/2009,34.33,-0.030127081
17/08/2009,35.38,0.008230499
14/08/2009,35.09,-0.007665048
13/08/2009,35.36,-0.014598799
12/08/2009,35.88,0.022263848
11/08/2009,35.09,-0.002277257
10/08/2009,35.17,-0.008775711
07/08/2009,35.48,0.018203005
06/08/2009,34.84,-0.040776069
05/08/2009,36.29,0.014712271
04/08/2009,35.76,-0.021577601
03/08/2009,36.54,0.008520046
31/07/2009,36.23,-0.010707034
30/07/2009,36.62,0.00685028
29/07/2009,36.37,0.003304878
28/07/2009,36.25,0.009702086
27/07/2009,35.9,0.000557258
24/07/2009,35.88,0
23/07/2009,35.88,0.017147293
22/07/2009,35.27,-0.002831259
21/07/2009,35.37,-0.006762494
20/07/2009,35.61,0.011580415
17/07/2009,35.2,-0.005665738
16/07/2009,35.4,0.030400965
15/07/2009,34.34,0.016441944
14/07/2009,33.78,0.02336135
13/07/2009,33,0.034528708
10/07/2009,31.88,-0.006877176
09/07/2009,32.1,0.031648211
08/07/2009,31.1,0.026720391
07/07/2009,30.28,-0.020268755
06/07/2009,30.9,0.03624779
02/07/2009,29.8,-0.048150778
01/07/2009,31.27,-0.006057726
30/06/2009,31.46,0.002864875
29/06/2009,31.37,0.000956785
26/06/2009,31.34,-0.014885469
25/06/2009,31.81,0.050945897
24/06/2009,30.23,-0.00165262
23/06/2009,30.28,-0.0163777
22/06/2009,30.78,-0.002271622
19/06/2009,30.85,0.006177877
18/06/2009,30.66,-0.005204956
17/06/2009,30.82,0.036007193
16/06/2009,29.73,-0.02162786
15/06/2009,30.38,-0.011454879
12/06/2009,30.73,0.025710052
11/06/2009,29.95,-0.018197359
10/06/2009,30.5,-0.015937888
09/06/2009,30.99,0.006149882
08/06/2009,30.8,0.009132484
05/06/2009,30.52,0.002296212
04/06/2009,30.45,-0.009153382
03/06/2009,30.73,0.002280503
02/06/2009,30.66,-0.001955035
01/06/2009,30.72,0.040184719
29/05/2009,29.51,0.023312677
28/05/2009,28.83,-0.013094605
27/05/2009,29.21,-0.006483558
26/05/2009,29.4,0.038839833
22/05/2009,28.28,0.002478316
21/05/2009,28.21,-0.003538574
20/05/2009,28.31,-0.025114679
19/05/2009,29.03,0.038270424
18/05/2009,27.94,0.040166042
15/05/2009,26.84,-0.000372509
14/05/2009,26.85,-0.027549952
13/05/2009,27.6,-0.02256947
12/05/2009,28.23,0.013552276
11/05/2009,27.85,-0.007512108
08/05/2009,28.06,-0.020808368
07/05/2009,28.65,0.004547848
06/05/2009,28.52,-0.018757063
05/05/2009,29.06,0.001377411
04/05/2009,29.02,0.040434406
01/05/2009,27.87,-0.003581666
30/04/2009,27.97,0.011145181
29/04/2009,27.66,-0.010429873
28/04/2009,27.95,0.034580334
27/04/2009,27,-0.040999756
24/04/2009,28.13,0.021197129
23/04/2009,27.54,-0.00903675
22/04/2009,27.79,-0.011804823
21/04/2009,28.12,0.029228131
20/04/2009,27.31,-0.037021299
17/04/2009,28.34,0.025010235
16/04/2009,27.64,0.022316639
15/04/2009,27.03,0.004077856
14/04/2009,26.92,-0.01365083
13/04/2009,27.29,-0.010570538
09/04/2009,27.58,0.032427307
08/04/2009,26.7,0.036228938
07/04/2009,25.75,-0.007351552
06/04/2009,25.94,-0.028128042
03/04/2009,26.68,0.020447513
02/04/2009,26.14,0.020093412
01/04/2009,25.62,-0.000780336
31/03/2009,25.64,-0.00389257
30/03/2009,25.74,-0.030606827
27/03/2009,26.54,-0.016072108
26/03/2009,26.97,0.044350645
25/03/2009,25.8,-0.005411687
24/03/2009,25.94,0.017892348
23/03/2009,25.48,0.0323059
20/03/2009,24.67,-0.017678243
19/03/2009,25.11,-0.005955944
18/03/2009,25.26,0.025256905
17/03/2009,24.63,0.026745063
16/03/2009,23.98,-0.035235107
13/03/2009,24.84,0.010115401
12/03/2009,24.59,0.034757326
11/03/2009,23.75,0.024292693
10/03/2009,23.18,0.065516854
09/03/2009,21.71,0.010185273
06/03/2009,21.49,-0.000930233
05/03/2009,21.51,-0.008333382
04/03/2009,21.69,0.012059515
03/03/2009,21.43,-0.026250644
02/03/2009,22,-0.012198028
27/02/2009,22.27,-0.009385544
26/02/2009,22.48,-0.028072019
25/02/2009,23.12,0.070786372
24/02/2009,21.54,0.03543957
23/02/2009,20.79,-0.024234971
20/02/2009,21.3,-0.002344667
19/02/2009,21.35,-0.00093633
18/02/2009,21.37,-0.00280374
17/02/2009,21.43,-0.009751644
13/02/2009,21.64,-0.013768001
12/02/2009,21.94,0.005026284
11/02/2009,21.83,0.004591376
10/02/2009,21.73,-0.034821515
09/02/2009,22.5,-0.014122035
06/02/2009,22.82,0.033871331
05/02/2009,22.06,0.102041762
04/02/2009,19.92,0.005537391
03/02/2009,19.81,0.017312041
02/02/2009,19.47,0.002571357
30/01/2009,19.42,-0.031925691
29/01/2009,20.05,-0.040083567
28/01/2009,20.87,0.029664222
27/01/2009,20.26,0.001481848
26/01/2009,20.23,0.015442399
23/01/2009,19.92,-0.014453279
22/01/2009,20.21,0.012447261
21/01/2009,19.96,0.021778526
20/01/2009,19.53,-0.055763575
16/01/2009,20.65,0.022032715
15/01/2009,20.2,0.031173967
14/01/2009,19.58,-0.037588991
13/01/2009,20.33,-0.015133313
12/01/2009,20.64,-0.007722046
09/01/2009,20.8,-0.032634724
08/01/2009,21.49,-0.010185273
07/01/2009,21.71,0
06/01/2009,21.71,0.014849461
05/01/2009,21.39,
