Date,Close,RHI
11/02/2013,35.36,-0.002824063
08/02/2013,35.46,-0.002534856
07/02/2013,35.55,-0.008682312
06/02/2013,35.86,0.006995971
05/02/2013,35.61,0.021860345
04/02/2013,34.84,-0.018484815
01/02/2013,35.49,0.007069166
31/01/2013,35.24,-0.014088709
30/01/2013,35.74,0.063829949
29/01/2013,33.53,-0.010089106
28/01/2013,33.87,0.005922434
25/01/2013,33.67,-0.009753291
24/01/2013,34,0.012727714
23/01/2013,33.57,-0.012727714
22/01/2013,34,0
18/01/2013,34,0.008565995
17/01/2013,33.71,0.016148676
16/01/2013,33.17,-0.010794708
15/01/2013,33.53,0.008085087
14/01/2013,33.26,0.011490904
11/01/2013,32.88,0.004266998
10/01/2013,32.74,-0.001221001
09/01/2013,32.78,0.004892976
08/01/2013,32.62,-0.00122549
07/01/2013,32.66,-0.022704169
04/01/2013,33.41,0.015990686
03/01/2013,32.88,0.009780029
02/01/2013,32.56,0.022989518
31/12/2012,31.82,0.012014055
28/12/2012,31.44,-0.007288893
27/12/2012,31.67,0.001580029
26/12/2012,31.62,0.005072934
24/12/2012,31.46,-0.003807111
21/12/2012,31.58,0.002219053
20/12/2012,31.51,0.016640384
19/12/2012,30.99,0.017250224
18/12/2012,30.46,0.019894555
17/12/2012,29.86,0.004026851
14/12/2012,29.74,0.007424941
13/12/2012,29.52,-0.003381809
12/12/2012,29.62,-0.003370411
11/12/2012,29.72,0.010145505
10/12/2012,29.42,0.00545332
07/12/2012,29.26,0.022115621
06/12/2012,28.62,0.01018446
05/12/2012,28.33,-0.002467831
04/12/2012,28.4,0.004234304
03/12/2012,28.28,0.000707464
30/11/2012,28.26,0.013537791
29/11/2012,27.88,0.00107662
28/11/2012,27.85,0.004678792
27/11/2012,27.72,-0.008620743
26/11/2012,27.96,0.018044517
23/11/2012,27.46,0.008411094
21/11/2012,27.23,0.00885288
20/11/2012,26.99,-0.002590196
19/11/2012,27.06,0.016018223
16/11/2012,26.63,-0.007109478
15/11/2012,26.82,0.002987306
14/11/2012,26.74,-0.009676294
13/11/2012,27,0.011922645
12/11/2012,26.68,-0.002246351
09/11/2012,26.74,-0.008193714
08/11/2012,26.96,-0.011432911
07/11/2012,27.27,-0.025702772
06/11/2012,27.98,0.016576956
05/11/2012,27.52,-0.003627135
02/11/2012,27.62,-0.002531189
01/11/2012,27.69,0.029316867
31/10/2012,26.89,0.00409913
26/10/2012,26.78,-0.010770763
25/10/2012,27.07,0.01189163
24/10/2012,26.75,-0.003358839
23/10/2012,26.84,0.00111836
22/10/2012,26.81,-0.015911529
19/10/2012,27.24,0.049285882
18/10/2012,25.93,0.006577698
17/10/2012,25.76,0.010144449
16/10/2012,25.5,0.007874056
15/10/2012,25.3,0.002374358
12/10/2012,25.24,-0.00671276
11/10/2012,25.41,0.001575424
10/10/2012,25.37,-0.004718845
09/10/2012,25.49,-0.025945308
08/10/2012,26.16,-0.006477447
05/10/2012,26.33,0.003424009
04/10/2012,26.24,0.01342817
03/10/2012,25.89,-0.003470217
02/10/2012,25.98,-0.013002095
01/10/2012,26.32,-0.011709293
28/09/2012,26.63,-0.004496074
27/09/2012,26.75,0.016585378
26/09/2012,26.31,-0.003036055
25/09/2012,26.39,-0.02062702
24/09/2012,26.94,0.006703936
21/09/2012,26.76,0.009386215
20/09/2012,26.51,-0.015347484
19/09/2012,26.92,-0.006664223
18/09/2012,27.1,0.002216477
17/09/2012,27.04,-0.015048917
14/09/2012,27.45,0.019125261
13/09/2012,26.93,0.002230484
12/09/2012,26.87,-0.01257413
11/09/2012,27.21,0.002207506
10/09/2012,27.15,0.001474383
07/09/2012,27.11,0.001846041
06/09/2012,27.06,0.050010421
05/09/2012,25.74,-0.008895824
04/09/2012,25.97,-0.012626914
31/08/2012,26.3,-0.007953081
30/08/2012,26.51,-0.020534602
29/08/2012,27.06,0.021666892
28/08/2012,26.48,-0.012758147
27/08/2012,26.82,-0.044840754
24/08/2012,28.05,-0.005333346
23/08/2012,28.2,0.006760389
22/08/2012,28.01,-0.025728291
21/08/2012,28.74,-0.008661062
20/08/2012,28.99,-0.00206754
17/08/2012,29.05,0.001722653
16/08/2012,29,0.018444929
15/08/2012,28.47,0.010238395
14/08/2012,28.18,-0.008128689
13/08/2012,28.41,0.005293819
10/08/2012,28.26,0.003544846
09/08/2012,28.16,0.017915205
08/08/2012,27.66,-0.003608809
07/08/2012,27.76,0.015245304
06/08/2012,27.34,-0.006925488
03/08/2012,27.53,0.028368084
02/08/2012,26.76,-0.002239643
01/08/2012,26.82,-0.00705929
31/07/2012,27.01,-0.006274241
30/07/2012,27.18,0.004424786
27/07/2012,27.06,0.026588348
26/07/2012,26.35,0.009149892
25/07/2012,26.11,-0.045300652
24/07/2012,27.32,-0.019572934
23/07/2012,27.86,-0.010000083
20/07/2012,28.14,-0.028378152
19/07/2012,28.95,0.01146443
18/07/2012,28.62,0.011243969
17/07/2012,28.3,0.004959273
16/07/2012,28.16,0
13/07/2012,28.16,0.017192401
12/07/2012,27.68,-0.021091041
11/07/2012,28.27,0.002479194
10/07/2012,28.2,-0.002832863
09/07/2012,28.28,-0.007749246
06/07/2012,28.5,-0.024607029
05/07/2012,29.21,0.005148458
03/07/2012,29.06,0.020160572
02/07/2012,28.48,-0.00315513
29/06/2012,28.57,0.044006385
28/06/2012,27.34,-0.007288662
27/06/2012,27.54,0.013894191
26/06/2012,27.16,-0.004775032
25/06/2012,27.29,-0.030316288
22/06/2012,28.13,0.000355556
21/06/2012,28.12,-0.032881591
20/06/2012,29.06,-0.011972094
19/06/2012,29.41,0.013349505
18/06/2012,29.02,0.005528694
15/06/2012,28.86,0.016771882
14/06/2012,28.38,0.013123082
13/06/2012,28.01,-0.014531533
12/06/2012,28.42,0.023136821
11/06/2012,27.77,-0.01819854
08/06/2012,28.28,0.028696374
07/06/2012,27.48,-0.003994921
06/06/2012,27.59,0.02830551
05/06/2012,26.82,0.019578939
04/06/2012,26.3,-0.011342277
01/06/2012,26.6,-0.066181907
31/05/2012,28.42,0.001760874
30/05/2012,28.37,-0.02883646
29/05/2012,29.2,0.022511773
25/05/2012,28.55,-0.006284937
24/05/2012,28.73,0
23/05/2012,28.73,-0.003127718
22/05/2012,28.82,0.000694203
21/05/2012,28.8,0.024605811
18/05/2012,28.1,-0.003906949
17/05/2012,28.21,-0.018961242
16/05/2012,28.75,-0.00796817
15/05/2012,28.98,-0.006534847
14/05/2012,29.17,-0.008873778
11/05/2012,29.43,0.018519048
10/05/2012,28.89,0.00625002
09/05/2012,28.71,-0.022728251
08/05/2012,29.37,-0.007462721
07/05/2012,29.59,0.000676133
04/05/2012,29.57,-0.015769493
03/05/2012,30.04,-0.010266691
02/05/2012,30.35,0.011932525
01/05/2012,29.99,0.006355599
30/04/2012,29.8,-0.026818359
27/04/2012,30.61,0.009519192
26/04/2012,30.32,-0.0055912
25/04/2012,30.49,0.055635449
24/04/2012,28.84,0.012561226
23/04/2012,28.48,-0.016713481
20/04/2012,28.96,0.003805575
19/04/2012,28.85,-0.027352132
18/04/2012,29.65,-0.011068367
17/04/2012,29.98,0.029792318
16/04/2012,29.1,0.000343702
13/04/2012,29.09,-0.015012223
12/04/2012,29.53,0.024684147
11/04/2012,28.81,0.015037877
10/04/2012,28.38,-0.022989518
09/04/2012,29.04,-0.023818751
05/04/2012,29.74,-0.008037552
04/04/2012,29.98,-0.02079626
03/04/2012,30.61,-0.005863209
02/04/2012,30.79,0.016042249
30/03/2012,30.3,0.004962789
29/03/2012,30.15,-0.01154176
28/03/2012,30.5,-0.008163311
27/03/2012,30.75,-0.007451841
26/03/2012,30.98,0.017584302
23/03/2012,30.44,0.00857808
22/03/2012,30.18,-0.009234894
21/03/2012,30.46,-0.003604788
20/03/2012,30.57,-0.01106062
