Date,Close,DE
30/04/2013,89.3,0.005277057
29/04/2013,88.83,0.038325021
26/04/2013,85.49,-0.006296663
25/04/2013,86.03,0.010634047
24/04/2013,85.12,0.00400236
23/04/2013,84.78,0.011388023
22/04/2013,83.82,0.004304167
19/04/2013,83.46,0.010721057
18/04/2013,82.57,0.000121117
17/04/2013,82.56,-0.007481633
16/04/2013,83.18,0.002768918
15/04/2013,82.95,-0.037735863
12/04/2013,86.14,-0.016578782
11/04/2013,87.58,0.005495778
10/04/2013,87.1,0.004833707
09/04/2013,86.68,0.002310003
08/04/2013,86.48,0.009293747
05/04/2013,85.68,-0.000116707
04/04/2013,85.69,0.01044059
03/04/2013,84.8,0.009002667
02/04/2013,84.04,-0.012299114
01/04/2013,85.08,-0.010522721
28/03/2013,85.98,-0.01695249
27/03/2013,87.45,0.002175034
26/03/2013,87.26,0.004364312
25/03/2013,86.88,-0.009622067
22/03/2013,87.72,0.009506973
21/03/2013,86.89,-0.009734945
20/03/2013,87.74,-0.031745137
19/03/2013,90.57,-0.013707106
18/03/2013,91.82,-0.004563737
15/03/2013,92.24,0.000433745
14/03/2013,92.2,0.009371323
13/03/2013,91.34,0.005379013
12/03/2013,90.85,-0.006473225
11/03/2013,91.44,0.006143065
08/03/2013,90.88,0.012289111
07/03/2013,89.77,0.005585359
06/03/2013,89.27,-0.009365661
05/03/2013,90.11,0.024035299
04/03/2013,87.97,0.000909815
01/03/2013,87.89,0.000682905
28/02/2013,87.83,0.000113863
27/02/2013,87.82,0.015144851
26/02/2013,86.5,0.011043414
25/02/2013,85.55,-0.018300256
22/02/2013,87.13,0.00080372
21/02/2013,87.06,-0.013349505
20/02/2013,88.23,-0.023965313
19/02/2013,90.37,0.006884327
15/02/2013,89.75,-0.009095005
14/02/2013,90.57,-0.001213793
13/02/2013,90.68,-0.035638757
12/02/2013,93.97,0.007906024
11/02/2013,93.23,0.004515166
08/02/2013,92.81,0.006919695
07/02/2013,92.17,-0.005625894
06/02/2013,92.69,-0.007523681
05/02/2013,93.39,0.002573176
04/02/2013,93.15,-0.015974781
01/02/2013,94.65,0.006253001
31/01/2013,94.06,-0.009312237
30/01/2013,94.94,-0.001157956
29/01/2013,95.05,0.011214675
28/01/2013,93.99,0.005547864
25/01/2013,93.47,0.002463715
24/01/2013,93.24,0.005053503
23/01/2013,92.77,0.001186432
22/01/2013,92.66,0.018517031
18/01/2013,90.96,0.009499685
17/01/2013,90.1,0.006011373
16/01/2013,89.56,-0.00189637
15/01/2013,89.73,-0.001447742
14/01/2013,89.86,0.002674394
11/01/2013,89.62,-0.003230661
10/01/2013,89.91,0.00949887
09/01/2013,89.06,0.015616477
08/01/2013,87.68,-0.010438034
07/01/2013,88.6,-0.000789756
04/01/2013,88.67,0.010201857
03/01/2013,87.77,-0.002503415
02/01/2013,87.99,0.018004041
31/12/2012,86.42,0.021876055
28/12/2012,84.55,-0.016306303
27/12/2012,85.94,-0.006726223
26/12/2012,86.52,0.00486619
24/12/2012,86.1,-0.00104475
21/12/2012,86.19,-0.006476257
20/12/2012,86.75,0.007637158
19/12/2012,86.09,-0.008904366
18/12/2012,86.86,0.005657234
17/12/2012,86.37,0.005107382
14/12/2012,85.93,0.004432011
13/12/2012,85.55,-0.008149056
12/12/2012,86.25,0.009552729
11/12/2012,85.43,-0.004088552
10/12/2012,85.78,0.004088552
07/12/2012,85.43,0.008227597
06/12/2012,84.73,0.005799862
05/12/2012,84.24,0.008823236
04/12/2012,83.5,0.003358928
03/12/2012,83.22,-0.009924156
30/11/2012,84.05,-0.00959098
29/11/2012,84.86,0.00697691
28/11/2012,84.27,-0.001541472
27/11/2012,84.4,-0.000710648
26/11/2012,84.46,0.005818457
23/11/2012,83.97,0.013669278
21/11/2012,82.83,-0.037440696
20/11/2012,85.99,-0.003019045
19/11/2012,86.25,0.01166194
16/11/2012,85.25,-0.001640882
15/11/2012,85.39,0.007641253
14/11/2012,84.74,-0.011148387
13/11/2012,85.69,0.000116707
12/11/2012,85.68,0.016356192
09/11/2012,84.29,0.008339338
08/11/2012,83.59,-0.006439326
07/11/2012,84.13,-0.02314619
06/11/2012,86.1,0.002442004
05/11/2012,85.89,0.003382125
02/11/2012,85.6,-0.014727465
01/11/2012,86.87,0.016598373
31/10/2012,85.44,-0.000351062
26/10/2012,85.47,0.009167906
25/10/2012,84.69,0.004497049
24/10/2012,84.31,-0.008503653
23/10/2012,85.03,-0.010063272
22/10/2012,85.89,0.010533805
19/10/2012,84.99,-0.021764025
18/10/2012,86.86,0.012162077
17/10/2012,85.81,0.014674208
16/10/2012,84.56,0.015853482
15/10/2012,83.23,0.009537104
12/10/2012,82.44,0.000849463
11/10/2012,82.37,0.014429206
10/10/2012,81.19,-0.006629045
09/10/2012,81.73,-0.012644545
08/10/2012,82.77,-0.000120809
05/10/2012,82.78,-0.000603828
04/10/2012,82.83,0.011169231
03/10/2012,81.91,-0.003777498
02/10/2012,82.22,-0.004611099
01/10/2012,82.6,0.00157509
28/09/2012,82.47,0.004496574
27/09/2012,82.1,0.008439901
26/09/2012,81.41,-0.002943704
25/09/2012,81.65,-0.015796197
24/09/2012,82.95,0.003018415
21/09/2012,82.7,0.004970008
20/09/2012,82.29,0.003774279
19/09/2012,81.98,0.008206305
18/09/2012,81.31,0.003572972
17/09/2012,81.02,-0.012023209
14/09/2012,82,0.020078275
13/09/2012,80.37,0.019854887
12/09/2012,78.79,0.006877256
11/09/2012,78.25,0.013638914
10/09/2012,77.19,-0.013255454
07/09/2012,78.22,0.015200602
06/09/2012,77.04,0.029239539
05/09/2012,74.82,0.009399828
04/09/2012,74.12,-0.013268304
31/08/2012,75.11,0.007751977
30/08/2012,74.53,0.002821634
29/08/2012,74.32,0.006885871
28/08/2012,73.81,-0.019587425
27/08/2012,75.27,-0.018428849
24/08/2012,76.67,0.007199455
23/08/2012,76.12,-0.011883914
22/08/2012,77.03,-0.008016593
21/08/2012,77.65,-0.003086025
20/08/2012,77.89,0.012271678
17/08/2012,76.94,0.0187608
16/08/2012,75.51,0.005444539
15/08/2012,75.1,-0.064829757
14/08/2012,80.13,0.00462819
13/08/2012,79.76,0.004901663
10/08/2012,79.37,0.00873147
09/08/2012,78.68,-0.006208446
08/08/2012,79.17,0.002529406
07/08/2012,78.97,0.006861526
06/08/2012,78.43,0.011799547
03/08/2012,77.51,0.014293383
02/08/2012,76.41,-0.014551381
01/08/2012,77.53,0.009199935
31/07/2012,76.82,-0.006487631
30/07/2012,77.32,-0.010037403
27/07/2012,78.1,0.040102023
26/07/2012,75.03,0.017478262
25/07/2012,73.73,-0.00189702
24/07/2012,73.87,-0.017179325
23/07/2012,75.15,-0.009667029
20/07/2012,75.88,0.002507094
19/07/2012,75.69,0.000396432
18/07/2012,75.66,-0.003693936
17/07/2012,75.94,-0.011000635
16/07/2012,76.78,-0.009075649
13/07/2012,77.48,-0.010016778
12/07/2012,78.26,0.001278609
11/07/2012,78.16,-0.005613692
10/07/2012,78.6,-0.024258086
09/07/2012,80.53,-0.002108789
06/07/2012,80.7,-0.01573674
05/07/2012,81.98,0.003176545
03/07/2012,81.72,0.015662897
02/07/2012,80.45,-0.005207054
29/06/2012,80.87,0.033061901
28/06/2012,78.24,0.002047084
27/06/2012,78.08,0.027000602
26/06/2012,76,0.021142999
25/06/2012,74.41,-0.014939587
22/06/2012,75.53,0.006242135
21/06/2012,75.06,-0.023697791
20/06/2012,76.86,-0.002209371
19/06/2012,77.03,0.028174586
18/06/2012,74.89,-0.006123555
15/06/2012,75.35,0.008529973
14/06/2012,74.71,0.019462704
13/06/2012,73.27,-0.010724327
12/06/2012,74.06,0.020737442
11/06/2012,72.54,-0.024107398
08/06/2012,74.31,0.010824081
07/06/2012,73.51,0
06/06/2012,73.51,0.025628297
05/06/2012,71.65,0.014904663
04/06/2012,70.59,-0.013088639
01/06/2012,71.52,-0.032329661
31/05/2012,73.87,-0.025923419
30/05/2012,75.81,-0.006311658
29/05/2012,76.29,0.015188828
25/05/2012,75.14,-0.007028741
24/05/2012,75.67,-0.003693448
23/05/2012,75.95,0.013520885
22/05/2012,74.93,-0.005058584
21/05/2012,75.31,0.028554129
18/05/2012,73.19,0.003010402
17/05/2012,72.97,-0.016446174
16/05/2012,74.18,-0.032363567
15/05/2012,76.62,-0.009223839
14/05/2012,77.33,-0.022251557
11/05/2012,79.07,0.001392141
10/05/2012,78.96,-0.001139169
09/05/2012,79.05,-0.018673392
08/05/2012,80.54,0.003981095
07/05/2012,80.22,-0.005841792
04/05/2012,80.69,-0.022062422
03/05/2012,82.49,-0.011330883
02/05/2012,83.43,0.001079331
01/05/2012,83.34,0.011828744
30/04/2012,82.36,-0.006414545
27/04/2012,82.89,0.00714332
26/04/2012,82.3,0.010504555
25/04/2012,81.44,0.005664342
24/04/2012,80.98,0.012300584
23/04/2012,79.99,-0.011435799
20/04/2012,80.91,0.006447635
19/04/2012,80.39,-0.006818349
18/04/2012,80.94,0.000494315
17/04/2012,80.9,0.016576687
16/04/2012,79.57,0.001257545
13/04/2012,79.47,0.001637177
12/04/2012,79.34,0.022819525
11/04/2012,77.55,0.013501438
10/04/2012,76.51,-0.037706442
09/04/2012,79.45,-0.029516032
05/04/2012,81.83,0.007605532
04/04/2012,81.21,-0.006627417
03/04/2012,81.75,-0.00536783
02/04/2012,82.19,0.015819816
30/03/2012,80.9,0.005080871
29/03/2012,80.49,0.001616413
28/03/2012,80.36,-0.025068897
27/03/2012,82.4,-0.004601049
26/03/2012,82.78,0.023714594
23/03/2012,80.84,0.005084652
22/03/2012,80.43,-0.019210048
21/03/2012,81.99,-0.004866782
20/03/2012,82.39,-0.009302393
19/03/2012,83.16,-0.000721241
16/03/2012,83.22,0.019168366
15/03/2012,81.64,0.000612633
14/03/2012,81.59,-0.00085758
13/03/2012,81.66,0.027310536
12/03/2012,79.46,-0.00889563
09/03/2012,80.17,-0.002616009
08/03/2012,80.38,0.014662836
07/03/2012,79.21,0
06/03/2012,79.21,-0.032541371
05/03/2012,81.83,-0.00548414
02/03/2012,82.28,-0.009675934
01/03/2012,83.08,0.001807121
29/02/2012,82.93,-0.00481175
28/02/2012,83.33,-0.00071977
27/02/2012,83.39,0.001440058
24/02/2012,83.27,-0.009918227
23/02/2012,84.1,-0.003205321
22/02/2012,84.37,0.002135739
21/02/2012,84.19,0.003808168
17/02/2012,83.87,0.009102949
16/02/2012,83.11,-0.013979557
15/02/2012,84.28,-0.055053421
14/02/2012,89.05,0.004163625
13/02/2012,88.68,0.012824326
10/02/2012,87.55,-0.004330985
09/02/2012,87.93,-0.006461509
08/02/2012,88.5,0.006347788
07/02/2012,87.94,0.001365499
06/02/2012,87.82,-0.006582705
03/02/2012,88.4,0.01114788
02/02/2012,87.42,0.005735934
01/02/2012,86.92,0.008898192
31/01/2012,86.15,-0.01451973
30/01/2012,87.41,-0.006613479
27/01/2012,87.99,0.003757477
26/01/2012,87.66,-0.001140121
25/01/2012,87.76,0.015386685
24/01/2012,86.42,-0.005538902
23/01/2012,86.9,-0.001609751
20/01/2012,87.04,0.001149558
19/01/2012,86.94,0.008316056
18/01/2012,86.22,0.015310297
17/01/2012,84.91,0.002948637
13/01/2012,84.66,0.002602012
12/01/2012,84.44,-0.000710311
11/01/2012,84.5,0.008915364
10/01/2012,83.75,0.012253878
09/01/2012,82.73,0.005211186
06/01/2012,82.3,0.00805177
05/01/2012,81.64,0.014434894
04/01/2012,80.47,0.01452022
03/01/2012,79.31,0.025023647
30/12/2011,77.35,-0.003097976
29/12/2011,77.59,0.008672632
28/12/2011,76.92,-0.019568081
27/12/2011,78.44,-0.003182081
23/12/2011,78.69,0.011888922
22/12/2011,77.76,0.010861239
21/12/2011,76.92,0.003646787
20/12/2011,76.64,0.041017734
19/12/2011,73.56,-0.001222743
16/12/2011,73.65,-0.00094999
15/12/2011,73.72,-0.001220091
14/12/2011,73.81,-0.018922929
13/12/2011,75.22,-0.022998583
12/12/2011,76.97,-0.017642593
09/12/2011,78.34,0.018812564
08/12/2011,76.88,-0.026062198
07/12/2011,78.91,0.00673917
06/12/2011,78.38,0.003066703
05/12/2011,78.14,0.005775541
02/12/2011,77.69,-0.013297728
01/12/2011,78.73,-0.006583136
30/11/2011,79.25,0.043981555
29/11/2011,75.84,-0.008664883
28/11/2011,76.5,0.038102384
25/11/2011,73.64,-0.014559438
23/11/2011,74.72,0.038193404
22/11/2011,71.92,-0.010511853
21/11/2011,72.68,-0.021640858
18/11/2011,74.27,-0.010047643
17/11/2011,75.02,-0.018620545
16/11/2011,76.43,0.001309243
15/11/2011,76.33,0.021585954
14/11/2011,74.7,-0.014486266
11/11/2011,75.79,0.029593108
10/11/2011,73.58,0.010932057
09/11/2011,72.78,-0.038411838
08/11/2011,75.63,0.006366914
07/11/2011,75.15,-0.003188524
04/11/2011,75.39,-0.004499743
03/11/2011,75.73,0.022163791
02/11/2011,74.07,0.005007793
01/11/2011,73.7,-0.029413885
31/10/2011,75.9,-0.035845204
28/10/2011,78.67,0.011891963
27/10/2011,77.74,0.050251226
26/10/2011,73.93,0.011016772
25/10/2011,73.12,-0.019368114
24/10/2011,74.55,0.031614569
21/10/2011,72.23,0.042132327
20/10/2011,69.25,0.002023707
19/10/2011,69.11,-0.014651224
18/10/2011,70.13,0.008017223
17/10/2011,69.57,-0.025824364
14/10/2011,71.39,0.022523794
13/10/2011,69.8,-0.017749845
12/10/2011,71.05,-0.008827914
11/10/2011,71.68,0.032613127
10/10/2011,69.38,0.054499716
07/10/2011,65.7,-0.0131551
06/10/2011,66.57,0.006177975
05/10/2011,66.16,0.041351155
04/10/2011,63.48,0.028116868
03/10/2011,61.72,-0.045141879
30/09/2011,64.57,-0.052345861
29/09/2011,68.04,0.009154058
28/09/2011,67.42,-0.030097232
27/09/2011,69.48,0.015081492
26/09/2011,68.44,0.014274394
23/09/2011,67.47,-0.016463697
22/09/2011,68.59,-0.059843891
21/09/2011,72.82,-0.042479505
20/09/2011,75.98,-0.015799767
19/09/2011,77.19,-0.010695289
16/09/2011,78.02,-0.007915272
15/09/2011,78.64,0.017315895
14/09/2011,77.29,0.009489834
13/09/2011,76.56,0.020053442
12/09/2011,75.04,-0.00292748
09/09/2011,75.26,-0.026227572
08/09/2011,77.26,-0.02669209
07/09/2011,79.35,0.028246494
06/09/2011,77.14,-0.011471415
02/09/2011,78.03,-0.02355732
01/09/2011,79.89,-0.011573771
31/08/2011,80.82,0.008823769
30/08/2011,80.11,0.015092728
29/08/2011,78.91,0.037179963
26/08/2011,76.03,0.039846978
25/08/2011,73.06,-0.027539537
24/08/2011,75.1,0.033029532
23/08/2011,72.66,0.037295785
22/08/2011,70,0.01424382
19/08/2011,69.01,-0.016384385
18/08/2011,70.15,-0.056936642
17/08/2011,74.26,-0.012046726
16/08/2011,75.16,-0.017671566
15/08/2011,76.5,0.020202707
12/08/2011,74.97,0.020074773
11/08/2011,73.48,0.077652625
10/08/2011,67.99,-0.04233284
09/08/2011,70.93,0.056254865
08/08/2011,67.05,-0.080352417
05/08/2011,72.66,0.003446615
04/08/2011,72.41,-0.062369688
03/08/2011,77.07,0.003249077
02/08/2011,76.82,-0.02443223
01/08/2011,78.72,0.002671248
29/07/2011,78.51,-0.011146411
28/07/2011,79.39,-0.00037781
27/07/2011,79.42,-0.018463598
26/07/2011,80.9,-0.012163059
25/07/2011,81.89,0.007969147
22/07/2011,81.24,-0.012963371
21/07/2011,82.3,0.022362401
20/07/2011,80.48,-0.004957868
19/07/2011,80.88,0.01344307
18/07/2011,79.8,-0.023408091
15/07/2011,81.69,0.00318784
14/07/2011,81.43,-0.005633128
13/07/2011,81.89,0.002935064
12/07/2011,81.65,-0.022285045
11/07/2011,83.49,-0.030898685
08/07/2011,86.11,-0.003824983
07/07/2011,86.44,0.021634475
06/07/2011,84.59,-0.002951073
05/07/2011,84.84,0.003542335
01/07/2011,84.54,0.025032746
30/06/2011,82.45,0.000242601
29/06/2011,82.43,0.005840143
28/06/2011,81.95,0.015494653
27/06/2011,80.69,0.008838048
24/06/2011,79.98,-0.021644528
23/06/2011,81.73,0.001959584
22/06/2011,81.57,-0.00684181
21/06/2011,82.13,0.025527004
20/06/2011,80.06,0.019295636
17/06/2011,78.53,-0.009379029
16/06/2011,79.27,-0.011788449
15/06/2011,80.21,-0.022071052
14/06/2011,82,0.022195732
13/06/2011,80.2,-0.019753729
10/06/2011,81.8,-0.002442004
09/06/2011,82,0.025192738
08/06/2011,79.96,-0.015511883
07/06/2011,81.21,-0.00601561
06/06/2011,81.7,-0.0061013
03/06/2011,82.2,-0.02439585
02/06/2011,84.23,0.017606299
01/06/2011,82.76,-0.039332244
31/05/2011,86.08,0.003957635
27/05/2011,85.74,0.009374336
26/05/2011,84.94,0.002711466
25/05/2011,84.71,0.014986008
24/05/2011,83.45,0.004684412
23/05/2011,83.06,-0.020142508
20/05/2011,84.75,-0.015106558
19/05/2011,86.04,-0.00533211
18/05/2011,86.5,-0.005303829
17/05/2011,86.96,-0.013364754
16/05/2011,88.13,0.004663074
13/05/2011,87.72,-0.029651768
12/05/2011,90.36,-0.010239561
11/05/2011,91.29,-0.034452756
10/05/2011,94.49,0.018047369
09/05/2011,92.8,0.013779852
06/05/2011,91.53,-0.000109248
05/05/2011,91.54,-0.016145987
04/05/2011,93.03,-0.020744321
03/05/2011,94.98,-0.025057193
02/05/2011,97.39,-0.001128842
29/04/2011,97.5,0.016442126
28/04/2011,95.91,-0.008823434
27/04/2011,96.76,-0.002477293
26/04/2011,97,0.023785807
25/04/2011,94.72,-0.005579843
21/04/2011,95.25,0.01438113
20/04/2011,93.89,0.016213379
19/04/2011,92.38,0.009243718
18/04/2011,91.53,-0.024071538
15/04/2011,93.76,-0.0052125
14/04/2011,94.25,0.007134141
13/04/2011,93.58,0.001390152
12/04/2011,93.45,-0.016345089
11/04/2011,94.99,-0.009847136
08/04/2011,95.93,-0.00561332
07/04/2011,96.47,-0.005581987
06/04/2011,97.01,-0.012293977
05/04/2011,98.21,-0.010433116
04/04/2011,99.24,0.006469897
01/04/2011,98.6,0.017494947
31/03/2011,96.89,0.02550572
30/03/2011,94.45,0.005307868
29/03/2011,93.95,0.006942618
28/03/2011,93.3,-0.010024612
25/03/2011,94.24,0.010775162
24/03/2011,93.23,0.019495906
23/03/2011,91.43,0.004164846
22/03/2011,91.05,-0.00613163
21/03/2011,91.61,0.016620271
18/03/2011,90.1,0.008023221
17/03/2011,89.38,0.028023843
16/03/2011,86.91,-0.008820723
15/03/2011,87.68,0.000570418
14/03/2011,87.63,-0.001824194
11/03/2011,87.79,0.00273754
10/03/2011,87.55,-0.025597609
09/03/2011,89.82,-0.018640588
08/03/2011,91.51,0.012535902
07/03/2011,90.37,-0.021673353
04/03/2011,92.35,-0.003027357
03/03/2011,92.63,0.033815935
02/03/2011,89.55,0.005486829
01/03/2011,89.06,-0.01216465
28/02/2011,90.15,-0.003764398
25/02/2011,90.49,0.017614725
24/02/2011,88.91,0.007337618
23/02/2011,88.26,-0.030572503
22/02/2011,91,-0.043017385
18/02/2011,95,-0.002733104
17/02/2011,95.26,-0.006278798
16/02/2011,95.86,0.023644758
15/02/2011,93.62,-0.012103343
14/02/2011,94.76,-0.006940821
11/02/2011,95.42,0.009476748
10/02/2011,94.52,0.006048726
09/02/2011,93.95,0.004908247
08/02/2011,93.49,-0.006928557
07/02/2011,94.14,0.009928024
04/02/2011,93.21,-0.002892498
03/02/2011,93.48,-0.006504261
02/02/2011,94.09,0.012082478
01/02/2011,92.96,0.022409292
31/01/2011,90.9,0.022135379
28/01/2011,88.91,-0.02301508
27/01/2011,90.98,-0.000109908
