Date,Close,EFX
26/01/2011,36.4,0.004957322
25/01/2011,36.22,0.003041617
24/01/2011,36.11,0.003884578
21/01/2011,35.97,-0.00249896
20/01/2011,36.06,-0.013223333
19/01/2011,36.54,-0.010616678
18/01/2011,36.93,0.001626017
14/01/2011,36.87,0.012829438
13/01/2011,36.4,0.005509656
12/01/2011,36.2,0.008043311
11/01/2011,35.91,-0.001669449
10/01/2011,35.97,-0.006650066
07/01/2011,36.21,0.000276205
06/01/2011,36.2,0.000276281
05/01/2011,36.19,0.009997306
04/01/2011,35.83,-0.01137795
03/01/2011,36.24,0.017817843
31/12/2010,35.6,-0.010895484
30/12/2010,35.99,0.002503827
29/12/2010,35.9,0.009797139
28/12/2010,35.55,-0.011745101
27/12/2010,35.97,0.013152561
23/12/2010,35.5,-0.001688714
22/12/2010,35.56,-0.007284986
21/12/2010,35.82,0.000837872
20/12/2010,35.79,-0.001675042
17/12/2010,35.85,0.00559442
16/12/2010,35.65,0.019544596
15/12/2010,34.96,-0.003426617
14/12/2010,35.08,-0.002277905
13/12/2010,35.16,-0.005672165
10/12/2010,35.36,0.002265007
09/12/2010,35.28,-0.001699236
08/12/2010,35.34,-0.003107786
07/12/2010,35.45,0.001128987
06/12/2010,35.41,-0.00253843
03/12/2010,35.5,-0.008135828
02/12/2010,35.79,0.015486724
01/12/2010,35.24,0.018039143
30/11/2010,34.61,-0.012918222
29/11/2010,35.06,0.003714821
26/11/2010,34.93,-0.004285109
24/11/2010,35.08,0.028333783
23/11/2010,34.1,-0.009921295
22/11/2010,34.44,-0.010686022
19/11/2010,34.81,0.001149756
18/11/2010,34.77,0.012152927
17/11/2010,34.35,0.010829902
16/11/2010,33.98,-0.011411975
15/11/2010,34.37,0.001747234
12/11/2010,34.31,-0.013030444
11/11/2010,34.76,-0.002011784
10/11/2010,34.83,0.013585987
09/11/2010,34.36,-0.00984659
08/11/2010,34.7,-0.001152074
05/11/2010,34.74,-0.005740544
04/11/2010,34.94,0.018486951
03/11/2010,34.3,0.007902866
02/11/2010,34.03,0.012121361
01/11/2010,33.62,0.014681912
29/10/2010,33.13,0.013369996
28/10/2010,32.69,0.008293704
27/10/2010,32.42,-0.01924605
26/10/2010,33.05,0.000908128
25/10/2010,33.02,0.009126927
22/10/2010,32.72,0.001223242
21/10/2010,32.68,0.00767935
20/10/2010,32.43,0.010851137
19/10/2010,32.08,-0.009308165
18/10/2010,32.38,0.008684918
15/10/2010,32.1,0.006563549
14/10/2010,31.89,-0.002818226
13/10/2010,31.98,0.017984394
12/10/2010,31.41,-0.000954654
11/10/2010,31.44,-0.003492621
08/10/2010,31.55,0.003174606
07/10/2010,31.45,0.00127267
06/10/2010,31.41,-0.000318319
05/10/2010,31.42,0.021879895
04/10/2010,30.74,-0.011964573
01/10/2010,31.11,-0.002888784
30/09/2010,31.2,0.003531871
29/09/2010,31.09,0.001931746
28/09/2010,31.03,0.010366144
27/09/2010,30.71,-0.004872512
24/09/2010,30.86,0.028930354
23/09/2010,29.98,-0.007311432
22/09/2010,30.2,-0.010540282
21/09/2010,30.52,-0.000982479
20/09/2010,30.55,0.017834026
17/09/2010,30.01,0.011731323
16/09/2010,29.66,-0.003365873
15/09/2010,29.76,-0.006030169
14/09/2010,29.94,-0.010631329
13/09/2010,30.26,0.012637348
10/09/2010,29.88,0.006042314
09/09/2010,29.7,-0.009716947
08/09/2010,29.99,0.005349394
07/09/2010,29.83,-0.016622723
03/09/2010,30.33,-0.002962965
02/09/2010,30.42,0.006265478
01/09/2010,30.23,0.025462012
31/08/2010,29.47,-0.001695203
30/08/2010,29.52,-0.012455977
27/08/2010,29.89,0.019595222
26/08/2010,29.31,-0.006122468
25/08/2010,29.49,0.008513588
24/08/2010,29.24,-0.012912174
23/08/2010,29.62,-0.017071544
20/08/2010,30.13,-0.014170611
19/08/2010,30.56,-0.009120584
18/08/2010,30.84,-0.001943635
17/08/2010,30.9,0.020929476
16/08/2010,30.26,0.001984784
13/08/2010,30.2,0
12/08/2010,30.2,-0.008572423
11/08/2010,30.46,-0.038323801
10/08/2010,31.65,-0.017849229
09/08/2010,32.22,0.015324772
06/08/2010,31.73,-0.004716248
05/08/2010,31.88,0.004716248
04/08/2010,31.73,0.008227895
03/08/2010,31.47,-0.014198062
02/08/2010,31.92,0.018337536
30/07/2010,31.34,-0.00127551
29/07/2010,31.38,0.036674563
28/07/2010,30.25,-0.018018506
27/07/2010,30.8,-0.013864481
26/07/2010,31.23,0.024636578
23/07/2010,30.47,0.01055767
22/07/2010,30.15,0.026892377
21/07/2010,29.35,-0.014208629
20/07/2010,29.77,0.016938074
19/07/2010,29.27,0.003079558
16/07/2010,29.18,-0.02102485
15/07/2010,29.8,-0.006688988
14/07/2010,30,0.01241002
13/07/2010,29.63,0.030149594
12/07/2010,28.75,-0.006932437
09/07/2010,28.95,0.006237026
08/07/2010,28.77,0.009078275
07/07/2010,28.51,0.025938566
06/07/2010,27.78,-0.010741242
02/07/2010,28.08,-0.004618946
01/07/2010,28.21,0.00533145
30/06/2010,28.06,-0.006040168
29/06/2010,28.23,-0.038225641
28/06/2010,29.33,0.013386162
25/06/2010,28.94,-0.007573186
24/06/2010,29.16,-0.009896003
23/06/2010,29.45,-0.003051367
22/06/2010,29.54,-0.011109355
21/06/2010,29.87,-0.014623059
18/06/2010,30.31,0.002642882
17/06/2010,30.23,-0.0056078
16/06/2010,30.4,0.000987329
15/06/2010,30.37,0.024667917
14/06/2010,29.63,-0.001686057
11/06/2010,29.68,0.003713084
10/06/2010,29.57,0.031955992
09/06/2010,28.64,-0.004876359
08/06/2010,28.78,0.009425799
07/06/2010,28.51,-0.013586692
04/06/2010,28.9,-0.029323615
03/06/2010,29.76,-0.002349389
02/06/2010,29.83,0.016562826
01/06/2010,29.34,-0.030544412
28/05/2010,30.25,-0.011830568
27/05/2010,30.61,0.021797428
26/05/2010,29.95,0.011754963
25/05/2010,29.6,-0.00471858
24/05/2010,29.74,-0.005031035
21/05/2010,29.89,-0.007333366
20/05/2010,30.11,-0.0495648
19/05/2010,31.64,-0.011001211
18/05/2010,31.99,-0.007164024
17/05/2010,32.22,-0.004335714
14/05/2010,32.36,-0.013505423
13/05/2010,32.8,-0.013325455
12/05/2010,33.24,0.012715884
11/05/2010,32.82,-0.004559971
10/05/2010,32.97,0.043074048
07/05/2010,31.58,-0.004738597
06/05/2010,31.73,-0.041968516
05/05/2010,33.09,-0.005124352
04/05/2010,33.26,-0.018764512
03/05/2010,33.89,0.008593919
30/04/2010,33.6,0.002085506
29/04/2010,33.53,-0.050308616
28/04/2010,35.26,-0.003962643
27/04/2010,35.4,-0.014860781
26/04/2010,35.93,-0.00027828
23/04/2010,35.94,0.000835073
22/04/2010,35.91,0.017983064
21/04/2010,35.27,0.001986662
20/04/2010,35.2,0.009419222
19/04/2010,34.87,0.001147776
16/04/2010,34.83,-0.023550528
15/04/2010,35.66,-0.004476784
14/04/2010,35.82,0.006160759
13/04/2010,35.6,0.005633818
12/04/2010,35.4,-0.004790766
09/04/2010,35.57,-0.000843052
08/04/2010,35.6,0.004504512
07/04/2010,35.44,-0.009827399
06/04/2010,35.79,-0.004460559
05/04/2010,35.95,0.006138412
01/04/2010,35.73,-0.001957221
31/03/2010,35.8,-0.010558587
30/03/2010,36.18,-0.006062295
29/03/2010,36.4,0.008552956
26/03/2010,36.09,0.005278523
25/03/2010,35.9,0.001393728
24/03/2010,35.85,-0.000278901
23/03/2010,35.86,-0.00139334
22/03/2010,35.91,0.010638398
19/03/2010,35.53,-0.005053352
18/03/2010,35.71,0.015806143
17/03/2010,35.15,0.014326893
16/03/2010,34.65,0.026317308
15/03/2010,33.75,0.007136516
12/03/2010,33.51,0.00658685
11/03/2010,33.29,0.002406016
10/03/2010,33.21,0.005132087
09/03/2010,33.04,0
08/03/2010,33.04,-0.009038929
05/03/2010,33.34,0.017854915
04/03/2010,32.75,0.002751875
03/03/2010,32.66,-0.003362375
02/03/2010,32.77,0.003362375
01/03/2010,32.66,0.012323015
26/02/2010,32.26,-0.001239158
25/02/2010,32.3,0
24/02/2010,32.3,0.018435142
23/02/2010,31.71,-0.008165875
22/02/2010,31.97,-0.00093794
19/02/2010,32,-0.000312451
18/02/2010,32.01,-0.014883996
17/02/2010,32.49,0.016447229
16/02/2010,31.96,0.016404153
12/02/2010,31.44,-0.005076153
11/02/2010,31.6,0.007942854
10/02/2010,31.35,-0.003820444
09/02/2010,31.47,0.009257847
08/02/2010,31.18,-0.012430439
05/02/2010,31.57,-0.004740094
04/02/2010,31.72,-0.040771552
03/02/2010,33.04,-0.01023797
02/02/2010,33.38,-0.000598982
01/02/2010,33.4,0.042819997
29/01/2010,32,0.008473297
28/01/2010,31.73,-0.013149845
27/01/2010,32.15,0.017571836
26/01/2010,31.59,-0.008196767
25/01/2010,31.85,0.013274531
22/01/2010,31.43,-0.005710675
21/01/2010,31.61,-0.005048922
20/01/2010,31.77,-0.005023558
19/01/2010,31.93,0.005968292
15/01/2010,31.74,-0.007532992
14/01/2010,31.98,0.006588259
13/01/2010,31.77,0.010123465
12/01/2010,31.45,-0.00602316
11/01/2010,31.64,-0.009437
08/01/2010,31.94,0.000313136
07/01/2010,31.93,0.004079717
06/01/2010,31.8,0.010749392
05/01/2010,31.46,-0.000317813
04/01/2010,31.47,0.018602204
31/12/2009,30.89,-0.016693807
30/12/2009,31.41,-0.002861232
29/12/2009,31.5,0.005092309
28/12/2009,31.34,-0.001594134
24/12/2009,31.39,0.004150046
23/12/2009,31.26,-0.00319387
22/12/2009,31.36,0.016396445
21/12/2009,30.85,0.013050756
18/12/2009,30.45,0.009569451
17/12/2009,30.16,-0.009569451
16/12/2009,30.45,0.001643386
15/12/2009,30.4,-0.00623055
14/12/2009,30.59,0.01084645
11/12/2009,30.26,0.005301537
10/12/2009,30.1,0.004995847
09/12/2009,29.95,0.001336452
08/12/2009,29.91,-0.008986581
07/12/2009,30.18,0.006648961
04/12/2009,29.98,0.016140229
03/12/2009,29.5,0.001696353
02/12/2009,29.45,0.007840504
01/12/2009,29.22,0.019699963
30/11/2009,28.65,-0.005916147
27/11/2009,28.82,-0.025014153
25/11/2009,29.55,0.004409029
24/11/2009,29.42,0.004428554
23/11/2009,29.29,0.017565459
20/11/2009,28.78,-0.001388889
19/11/2009,28.82,-0.009324882
18/11/2009,29.09,-0.006510217
17/11/2009,29.28,-0.003069056
16/11/2009,29.37,0.008891987
13/11/2009,29.11,0.003785928
12/11/2009,29,-0.004129393
11/11/2009,29.12,0.000343466
10/11/2009,29.11,-0.001373155
09/11/2009,29.15,0.022550826
06/11/2009,28.5,-0.001052078
05/11/2009,28.53,0.031330437
04/11/2009,27.65,0.003623192
03/11/2009,27.55,-0.003261463
02/11/2009,27.64,0.009451179
30/10/2009,27.38,-0.021677149
29/10/2009,27.98,0.011502643
28/10/2009,27.66,-0.018270256
27/10/2009,28.17,-0.013749556
26/10/2009,28.56,-0.011834458
23/10/2009,28.9,0.009386476
22/10/2009,28.63,0.006306959
21/10/2009,28.45,-0.005957614
20/10/2009,28.62,-0.010773345
19/10/2009,28.93,0.003462607
16/10/2009,28.83,-0.007946146
15/10/2009,29.06,0.023325688
14/10/2009,28.39,0.012404908
13/10/2009,28.04,-0.009229742
12/10/2009,28.3,0.001414427
09/10/2009,28.26,0.001770852
08/10/2009,28.21,0.007472015
07/10/2009,28,-0.010657294
06/10/2009,28.3,0.010657294
05/10/2009,28,0.006808842
02/10/2009,27.81,-0.018172601
01/10/2009,28.32,-0.028543532
30/09/2009,29.14,0.000686577
29/09/2009,29.12,0.003784625
28/09/2009,29.01,0.013884291
25/09/2009,28.61,-0.001048035
24/09/2009,28.64,-0.010765862
23/09/2009,28.95,-0.003792454
22/09/2009,29.06,0.009334554
21/09/2009,28.79,-0.000347283
18/09/2009,28.8,0.028528084
17/09/2009,27.99,0.008251168
16/09/2009,27.76,0.013418152
15/09/2009,27.39,-0.005824552
14/09/2009,27.55,0.005459522
11/09/2009,27.4,0.008797711
10/09/2009,27.16,0.005538135
09/09/2009,27.01,0.001482031
08/09/2009,26.97,-0.001852195
04/09/2009,27.02,-0.008109149
03/09/2009,27.24,0.031701331
02/09/2009,26.39,-0.012052877
01/09/2009,26.71,-0.034225972
31/08/2009,27.64,0.001085973
28/08/2009,27.61,-0.005778275
27/08/2009,27.77,-0.004670388
26/08/2009,27.9,0.003950445
25/08/2009,27.79,-0.004308804
24/08/2009,27.91,-0.00214746
21/08/2009,27.97,0.022781676
20/08/2009,27.34,0.006973785
19/08/2009,27.15,0.006651909
18/08/2009,26.97,0.010436174
17/08/2009,26.69,-0.024793129
14/08/2009,27.36,-0.005103912
13/08/2009,27.5,-0.003267384
12/08/2009,27.59,0.01865794
11/08/2009,27.08,-0.014663019
10/08/2009,27.48,-0.008695707
07/08/2009,27.72,0.035245939
06/08/2009,26.76,-0.007816902
05/08/2009,26.97,0.001112966
04/08/2009,26.94,0.022143896
03/08/2009,26.35,0.011450507
31/07/2009,26.05,-0.00650471
30/07/2009,26.22,0.004587164
29/07/2009,26.1,-0.001531394
28/07/2009,26.14,0.015420506
27/07/2009,25.74,0.005453851
24/07/2009,25.6,-0.019726031
23/07/2009,26.11,-0.026083505
22/07/2009,26.8,0.011257155
21/07/2009,26.5,0.001510574
20/07/2009,26.46,0.028754137
17/07/2009,25.71,-0.010062004
16/07/2009,25.97,0.006567534
15/07/2009,25.8,0.009345862
14/07/2009,25.56,-0.001173021
13/07/2009,25.59,0.009028521
10/07/2009,25.36,-0.001182266
09/07/2009,25.39,0.003551
08/07/2009,25.3,0.005151587
07/07/2009,25.17,-0.025496576
06/07/2009,25.82,0.01561312
02/07/2009,25.42,-0.038206461
01/07/2009,26.41,0.011807412
30/06/2009,26.1,-0.006872879
29/06/2009,26.28,0.008022966
26/06/2009,26.07,-0.008022966
25/06/2009,26.28,0.020373567
24/06/2009,25.75,0.008188777
23/06/2009,25.54,0.007072721
22/06/2009,25.36,-0.029145253
19/06/2009,26.11,-0.002295334
18/06/2009,26.17,-0.003813887
17/06/2009,26.27,0.004960896
16/06/2009,26.14,-0.010276018
15/06/2009,26.41,-0.032777608
12/06/2009,27.29,-0.000366367
11/06/2009,27.3,-0.004385972
10/06/2009,27.42,0.016176823
09/06/2009,26.98,0.0123067
08/06/2009,26.65,0.019705071
05/06/2009,26.13,-0.031270207
04/06/2009,26.96,-0.003702337
03/06/2009,27.06,-0.009196313
02/06/2009,27.31,0.000366233
01/06/2009,27.3,0.002934705
29/05/2009,27.22,0.018165467
28/05/2009,26.73,-0.029126483
27/05/2009,27.52,-0.027241828
26/05/2009,28.28,0.029060341
22/05/2009,27.47,-0.014097468
21/05/2009,27.86,-0.029705154
20/05/2009,28.7,-0.001392758
19/05/2009,28.74,0.010844955
18/05/2009,28.43,0.030716701
15/05/2009,27.57,-0.002535774
14/05/2009,27.64,0.008356089
13/05/2009,27.41,-0.036888695
12/05/2009,28.44,-0.005610113
11/05/2009,28.6,-0.016299997
08/05/2009,29.07,0.018400103
07/05/2009,28.54,-0.013918109
06/05/2009,28.94,-0.000345483
05/05/2009,28.95,0
04/05/2009,28.95,0.001728609
01/05/2009,28.9,-0.008956312
30/04/2009,29.16,0.003091193
29/04/2009,29.07,0.017349498
28/04/2009,28.57,-0.013212988
27/04/2009,28.95,0.004847655
24/04/2009,28.81,0.011520463
23/04/2009,28.48,0.077354377
22/04/2009,26.36,-0.006428459
21/04/2009,26.53,0.013662452
20/04/2009,26.17,-0.041906618
17/04/2009,27.29,-0.011657691
16/04/2009,27.61,0.022711599
15/04/2009,26.99,0.008931954
14/04/2009,26.75,-0.024373437
13/04/2009,27.41,0.018781624
09/04/2009,26.9,0.040976901
08/04/2009,25.82,0.015219806
07/04/2009,25.43,-0.038570149
06/04/2009,26.43,-0.007163084
03/04/2009,26.62,0.018961509
02/04/2009,26.12,0.04342556
01/04/2009,25.01,0.022645529
31/03/2009,24.45,0.015663964
30/03/2009,24.07,-0.025026947
27/03/2009,24.68,-0.014081906
26/03/2009,25.03,0.042438029
25/03/2009,23.99,0.017238182
24/03/2009,23.58,-0.022227797
23/03/2009,24.11,0.076247899
20/03/2009,22.34,-0.010242797
19/03/2009,22.57,0.005330977
18/03/2009,22.45,0.023891152
17/03/2009,21.92,0.02728493
16/03/2009,21.33,-0.005143804
13/03/2009,21.44,0.013618431
12/03/2009,21.15,0.021506205
11/03/2009,20.7,-0.002412546
10/03/2009,20.75,0.047369487
09/03/2009,19.79,-0.021000772
06/03/2009,20.21,-0.024439144
05/03/2009,20.71,-0.064508342
04/03/2009,22.09,0.039709742
03/03/2009,21.23,0.029638881
02/03/2009,20.61,-0.04227654
27/02/2009,21.5,-0.013398214
26/02/2009,21.79,-0.01412646
25/02/2009,22.1,0.009090972
24/02/2009,21.9,0.046259123
23/02/2009,20.91,-0.019887019
20/02/2009,21.33,-0.034104688
19/02/2009,22.07,-0.008122788
18/02/2009,22.25,-0.008503072
17/02/2009,22.44,-0.033307198
13/02/2009,23.2,-0.021322769
12/02/2009,23.7,0.002957957
11/02/2009,23.63,0.002542374
10/02/2009,23.57,-0.042365139
09/02/2009,24.59,0.001628002
06/02/2009,24.55,-0.028906067
05/02/2009,25.27,0.003567893
04/02/2009,25.18,0.006774284
03/02/2009,25.01,0.013687814
02/02/2009,24.67,-0.002024702
30/01/2009,24.72,-0.024376831
29/01/2009,25.33,-0.032242063
28/01/2009,26.16,0.045755782
27/01/2009,24.99,0.020210874
26/01/2009,24.49,0.015638179
23/01/2009,24.11,-0.024581328
22/01/2009,24.71,-0.021618136
21/01/2009,25.25,0.017176376
20/01/2009,24.82,-0.019944817
16/01/2009,25.32,-0.001578532
15/01/2009,25.36,0
14/01/2009,25.36,-0.039433018
13/01/2009,26.38,-0.016168805
12/01/2009,26.81,-0.010020496
09/01/2009,27.08,-0.033409062
08/01/2009,28,0.014388737
07/01/2009,27.6,-0.026105541
06/01/2009,28.33,0.02176714
05/01/2009,27.72,
