Date,Close,GD
09/09/2013,85.28,0.008360367
06/09/2013,84.57,-0.004954009
05/09/2013,84.99,0
04/09/2013,84.99,0.007558794
03/09/2013,84.35,0.01312668
30/08/2013,83.25,-0.003956128
29/08/2013,83.58,0.008772513
28/08/2013,82.85,-0.000723938
27/08/2013,82.91,-0.015914186
26/08/2013,84.24,-0.004382595
23/08/2013,84.61,0.001300929
22/08/2013,84.5,0.00939309
21/08/2013,83.71,-0.004767021
20/08/2013,84.11,-0.000475455
19/08/2013,84.15,0.00476475
16/08/2013,83.75,-0.000716161
15/08/2013,83.81,-0.017504882
14/08/2013,85.29,-0.008290082
13/08/2013,86,0.002678001
12/08/2013,85.77,-0.01331886
09/08/2013,86.92,-0.001149822
08/08/2013,87.02,0
07/08/2013,87.02,-0.003670571
06/08/2013,87.34,-0.00399932
05/08/2013,87.69,0.002283367
02/08/2013,87.49,0.007802679
01/08/2013,86.81,0.017078545
31/07/2013,85.34,-0.003625947
30/07/2013,85.65,0.007382702
29/07/2013,85.02,-0.00983154
26/07/2013,85.86,0.000699056
25/07/2013,85.8,0.005727326
24/07/2013,85.31,0.015117803
23/07/2013,84.03,-0.002377274
22/07/2013,84.23,-0.002016249
19/07/2013,84.4,0.008089504
18/07/2013,83.72,0.009481019
17/07/2013,82.93,-0.000964204
16/07/2013,83.01,-0.006603854
15/07/2013,83.56,0.011555256
12/07/2013,82.6,0.001817632
11/07/2013,82.45,0.022693399
10/07/2013,80.6,0.009223548
09/07/2013,79.86,0.001754606
08/07/2013,79.72,0.00377027
05/07/2013,79.42,0.013691897
03/07/2013,78.34,0.003452468
02/07/2013,78.07,-0.011968567
01/07/2013,79.01,0.008643755
28/06/2013,78.33,-0.004331217
27/06/2013,78.67,0.009964313
26/06/2013,77.89,0.019053133
25/06/2013,76.42,-0.000784827
24/06/2013,76.48,0.003667806
21/06/2013,76.2,-0.000393623
20/06/2013,76.23,-0.01652285
19/06/2013,77.5,-0.017269377
18/06/2013,78.85,0.005978521
17/06/2013,78.38,0.004859966
14/06/2013,78,-0.000897033
13/06/2013,78.07,-0.002941743
12/06/2013,78.3,0.001661661
11/06/2013,78.17,-0.005231272
10/06/2013,78.58,-0.006848473
07/06/2013,79.12,0.016181789
06/06/2013,77.85,0.01514298
05/06/2013,76.68,-0.006888064
04/06/2013,77.21,-0.004651772
03/06/2013,77.57,0.006077474
31/05/2013,77.1,-0.016082688
30/05/2013,78.35,0.010521011
29/05/2013,77.53,-0.004375811
28/05/2013,77.87,0.006829483
24/05/2013,77.34,0.005185389
23/05/2013,76.94,-0.006219248
22/05/2013,77.42,-0.007207238
21/05/2013,77.98,-0.007919316
20/05/2013,78.6,0.003951819
17/05/2013,78.29,0.02784613
16/05/2013,76.14,-0.006153866
15/05/2013,76.61,-0.000391517
14/05/2013,76.64,0.018967903
13/05/2013,75.2,-0.006626929
10/05/2013,75.7,0.005962257
09/05/2013,75.25,-0.002256588
08/05/2013,75.42,0.002921261
07/05/2013,75.2,-0.000664673
06/05/2013,75.25,0.000132899
03/05/2013,75.24,0.010420936
02/05/2013,74.46,0.009174376
01/05/2013,73.78,-0.002436714
30/04/2013,73.96,0.009236686
29/04/2013,73.28,-0.000272889
26/04/2013,73.3,-0.003132877
25/04/2013,73.53,0.024784416
24/04/2013,71.73,0.066725026
23/04/2013,67.1,0.010938897
22/04/2013,66.37,-0.009447472
19/04/2013,67,0.015189404
18/04/2013,65.99,-0.006645546
17/04/2013,66.43,-0.029077853
16/04/2013,68.39,0.002928689
15/04/2013,68.19,-0.034732218
12/04/2013,70.6,-0.010286852
11/04/2013,71.33,0.026565949
10/04/2013,69.46,0.001873334
09/04/2013,69.33,0.00361246
08/04/2013,69.08,-0.006924436
05/04/2013,69.56,0.027251231
04/04/2013,67.69,-0.010288157
03/04/2013,68.39,0.020533996
02/04/2013,67,-0.017165263
01/04/2013,68.16,-0.033896661
28/03/2013,70.51,0.003551897
27/03/2013,70.26,-0.000569152
26/03/2013,70.3,0.011013485
25/03/2013,69.53,0.003457718
22/03/2013,69.29,0.005789566
21/03/2013,68.89,-0.012263012
20/03/2013,69.74,-0.00257769
19/03/2013,69.92,0.003294896
18/03/2013,69.69,-0.003151865
15/03/2013,69.91,0.003726
14/03/2013,69.65,-0.006582737
13/03/2013,70.11,0.019297834
12/03/2013,68.77,-0.005655057
11/03/2013,69.16,0.003911631
08/03/2013,68.89,0.016834182
07/03/2013,67.74,0.000886132
06/03/2013,67.68,0.000147765
05/03/2013,67.67,0.009353494
04/03/2013,67.04,-0.010239757
01/03/2013,67.73,-0.003537218
28/02/2013,67.97,-0.008496975
27/02/2013,68.55,0.024214973
26/02/2013,66.91,0.003293416
25/02/2013,66.69,-0.009402353
22/02/2013,67.32,0.012405809
21/02/2013,66.49,-0.001803156
20/02/2013,66.61,-0.006285564
19/02/2013,67.03,0.009443224
15/02/2013,66.4,0.002714524
14/02/2013,66.22,0.001662511
13/02/2013,66.11,-0.008585037
12/02/2013,66.68,0.000299985
11/02/2013,66.66,-0.002397364
08/02/2013,66.82,0.000748559
07/02/2013,66.77,0.007516572
06/02/2013,66.27,0.017198506
05/02/2013,65.14,0.008788893
04/02/2013,64.57,-0.020084999
01/02/2013,65.88,-0.006354992
31/01/2013,66.3,-0.031621428
30/01/2013,68.43,-0.01191182
29/01/2013,69.25,-0.010914944
28/01/2013,70.01,-0.013478249
25/01/2013,70.96,0.004519782
24/01/2013,70.64,-0.011401348
23/01/2013,71.45,0.010410899
22/01/2013,70.71,0.000707364
18/01/2013,70.66,-0.005081886
17/01/2013,71.02,0.017327518
16/01/2013,69.8,-0.011112808
15/01/2013,70.58,0.003264035
14/01/2013,70.35,-0.0055284
11/01/2013,70.74,-0.01278197
10/01/2013,71.65,0.013630507
09/01/2013,70.68,0.003827349
08/01/2013,70.41,-0.020384483
07/01/2013,71.86,0.011054475
04/01/2013,71.07,-0.005892273
03/01/2013,71.49,0.003924322
02/01/2013,71.21,0.027621346
31/12/2012,69.27,0.020270472
28/12/2012,67.88,-0.016654877
27/12/2012,69.02,-0.000289729
26/12/2012,69.04,-0.006208958
24/12/2012,69.47,-0.013298258
21/12/2012,70.4,0.001706
20/12/2012,70.28,0.010872782
19/12/2012,69.52,0.007363059
18/12/2012,69.01,0.014743716
17/12/2012,68,0.007528266
14/12/2012,67.49,-0.007528266
13/12/2012,68,-0.013148473
12/12/2012,68.9,-0.001015449
11/12/2012,68.97,0.010494193
10/12/2012,68.25,0.015653007
07/12/2012,67.19,0.007319474
06/12/2012,66.7,-0.002695016
05/12/2012,66.88,0.006600684
04/12/2012,66.44,0.011352578
03/12/2012,65.69,-0.012255241
30/11/2012,66.5,-0.000451026
29/11/2012,66.53,0.012401853
28/11/2012,65.71,0.011479425
27/11/2012,64.96,-0.001538225
26/11/2012,65.06,-0.005365231
23/11/2012,65.41,0.01618283
21/11/2012,64.36,0.009523138
20/11/2012,63.75,-0.00250666
19/11/2012,63.91,0.02824688
16/11/2012,62.13,-0.00016094
15/11/2012,62.14,-0.000965096
14/11/2012,62.2,-0.024614184
13/11/2012,63.75,-0.006722452
12/11/2012,64.18,-0.004198094
09/11/2012,64.45,0.001863644
08/11/2012,64.33,-0.034528331
07/11/2012,66.59,-0.039313123
06/11/2012,69.26,0.012933407
05/11/2012,68.37,-0.006414951
02/11/2012,68.81,-0.008825927
01/11/2012,69.42,0.019491526
31/10/2012,68.08,0.011226115
26/10/2012,67.32,-0.004298532
25/10/2012,67.61,-0.00265879
24/10/2012,67.79,0.023583183
23/10/2012,66.21,-0.014097414
22/10/2012,67.15,-0.000297796
19/10/2012,67.17,-0.020774228
18/10/2012,68.58,0.013505784
17/10/2012,67.66,0.006524341
16/10/2012,67.22,0.015894772
15/10/2012,66.16,0.000907304
12/10/2012,66.1,0.007745502
11/10/2012,65.59,0.006577462
10/10/2012,65.16,-0.011899454
09/10/2012,65.94,-0.007704548
08/10/2012,66.45,-0.012561852
05/10/2012,67.29,0.0070092
04/10/2012,66.82,0.005402174
03/10/2012,66.46,-0.012559974
02/10/2012,67.3,-0.001781473
01/10/2012,67.42,0.019470437
28/09/2012,66.12,-0.00512899
27/09/2012,66.46,-0.002254453
26/09/2012,66.61,0.002103998
25/09/2012,66.47,0.001505571
24/09/2012,66.37,0.003320257
21/09/2012,66.15,-0.001963302
20/09/2012,66.28,-0.00346412
19/09/2012,66.51,-0.002102734
18/09/2012,66.65,0.000450214
17/09/2012,66.62,-0.002398802
14/09/2012,66.78,0.009932362
13/09/2012,66.12,0.00378817
12/09/2012,65.87,-0.001668563
11/09/2012,65.98,-0.005139845
10/09/2012,66.32,-0.013181737
07/09/2012,67.2,0.007168489
06/09/2012,66.72,0.029507844
05/09/2012,64.78,0.002008809
04/09/2012,64.65,-0.013214698
31/08/2012,65.51,0.002904535
30/08/2012,65.32,-0.00808116
29/08/2012,65.85,0.001367677
28/08/2012,65.76,0.002131223
27/08/2012,65.62,-0.007136922
24/08/2012,66.09,0.007289326
23/08/2012,65.61,-0.010461774
22/08/2012,66.3,-0.003463077
21/08/2012,66.53,0.006030472
20/08/2012,66.13,0.006523576
17/08/2012,65.7,0.005188475
16/08/2012,65.36,0.01790724
15/08/2012,64.2,0.006406772
14/08/2012,63.79,0.007079397
13/08/2012,63.34,-0.003781914
10/08/2012,63.58,0.00236202
09/08/2012,63.43,-0.007851799
08/08/2012,63.93,0.000469373
07/08/2012,63.9,0.014502146
06/08/2012,62.98,-0.001903554
03/08/2012,63.1,0.017747688
02/08/2012,61.99,-0.016954981
01/08/2012,63.05,-0.006166515
31/07/2012,63.44,-0.000472776
30/07/2012,63.47,-0.005655946
27/07/2012,63.83,0.014677136
26/07/2012,62.9,0.014411779
25/07/2012,62,-0.022329476
24/07/2012,63.4,-0.00816844
23/07/2012,63.92,-0.016293323
20/07/2012,64.97,-0.015577591
19/07/2012,65.99,0.002883377
18/07/2012,65.8,0.017013208
17/07/2012,64.69,0.010098742
16/07/2012,64.04,-0.012723213
13/07/2012,64.86,0.020876284
12/07/2012,63.52,-0.006121027
11/07/2012,63.91,-0.008103519
10/07/2012,64.43,-0.009576842
09/07/2012,65.05,-0.002916573
06/07/2012,65.24,-0.015211732
05/07/2012,66.24,0.001057322
03/07/2012,66.17,0.001663768
02/07/2012,66.06,0.001514922
29/06/2012,65.96,0.043377308
28/06/2012,63.16,-0.000949517
27/06/2012,63.22,0.01997031
26/06/2012,61.97,-0.004026094
25/06/2012,62.22,-0.016576726
22/06/2012,63.26,0.00015809
21/06/2012,63.25,-0.021892978
20/06/2012,64.65,-0.008317978
19/06/2012,65.19,0.006617954
18/06/2012,64.76,-0.001542972
15/06/2012,64.86,0.01319178
14/06/2012,64.01,0.008156908
13/06/2012,63.49,-0.01002986
12/06/2012,64.13,0.006099964
11/06/2012,63.74,-0.005007835
08/06/2012,64.06,0.00579258
07/06/2012,63.69,0.001099678
06/06/2012,63.62,0.026116134
05/06/2012,61.98,0.000322737
04/06/2012,61.96,-0.01219136
01/06/2012,62.72,-0.020358945
31/05/2012,64.01,0.002816022
30/05/2012,63.83,-0.008113635
29/05/2012,64.35,0.012037979
25/05/2012,63.58,0.003781914
24/05/2012,63.34,-0.019852156
23/05/2012,64.61,0.002169198
22/05/2012,64.47,-0.001240118
21/05/2012,64.55,0.018923076
18/05/2012,63.34,-0.005981444
17/05/2012,63.72,-0.022960984
16/05/2012,65.2,-0.008095973
15/05/2012,65.73,-0.008634455
14/05/2012,66.3,-0.003463077
11/05/2012,66.53,-0.000150297
10/05/2012,66.54,0.002106214
09/05/2012,66.4,-0.016874887
08/05/2012,67.53,0.001630234
07/05/2012,67.42,0.0055031
04/05/2012,67.05,-0.016272548
03/05/2012,68.15,-0.001319745
02/05/2012,68.24,0.003817359
01/05/2012,67.98,0.007085946
30/04/2012,67.5,-0.001184483
27/04/2012,67.58,0.007873472
26/04/2012,67.05,-0.007577482
25/04/2012,67.56,-0.036335926
24/04/2012,70.06,0.011340106
23/04/2012,69.27,-0.007048868
20/04/2012,69.76,0.011969283
19/04/2012,68.93,-0.008954421
18/04/2012,69.55,-0.004733567
17/04/2012,69.88,0.009778623
16/04/2012,69.2,0.004635003
13/04/2012,68.88,-0.011260405
12/04/2012,69.66,0.004460118
11/04/2012,69.35,-0.001872795
10/04/2012,69.48,-0.019102505
09/04/2012,70.82,-0.013743029
05/04/2012,71.8,-0.011493584
04/04/2012,72.63,-0.006450307
03/04/2012,73.1,-0.013452204
02/04/2012,74.09,0.009629152
30/03/2012,73.38,0.009998029
29/03/2012,72.65,-0.006448537
28/03/2012,73.12,-0.00586352
27/03/2012,73.55,-0.00488269
26/03/2012,73.91,0.015406945
23/03/2012,72.78,0.007308865
22/03/2012,72.25,-0.000415139
21/03/2012,72.28,-0.000829761
20/03/2012,72.34,-0.008808204
19/03/2012,72.98,0.001096792
16/03/2012,72.9,-0.006017524
15/03/2012,73.34,0.003277796
14/03/2012,73.1,0.000273635
13/03/2012,73.08,0.018506259
12/03/2012,71.74,-0.000557414
09/03/2012,71.78,-0.003199113
08/03/2012,72.01,0.010610179
07/03/2012,71.25,0.005629853
06/03/2012,70.85,-0.023021596
05/03/2012,72.5,-0.002066828
02/03/2012,72.65,-0.003846687
01/03/2012,72.93,-0.004105096
29/02/2012,73.23,0.006713734
28/02/2012,72.74,0.003442818
27/02/2012,72.49,0.001242322
24/02/2012,72.4,0.025176155
23/02/2012,70.6,0.002836881
22/02/2012,70.4,-0.010315926
21/02/2012,71.13,0.003520882
17/02/2012,70.88,0.006510993
16/02/2012,70.42,0.005268041
15/02/2012,70.05,-0.001569075
14/02/2012,70.16,0.000570288
13/02/2012,70.12,-0.002563739
10/02/2012,70.3,-0.007793167
09/02/2012,70.85,-0.010390433
08/02/2012,71.59,0.004059072
07/02/2012,71.3,0.002106003
06/02/2012,71.15,0.009035781
03/02/2012,70.51,0.010980502
02/02/2012,69.74,0.000430262
01/02/2012,69.71,0.007921119
31/01/2012,69.16,-0.000144582
30/01/2012,69.17,-0.016915541
27/01/2012,70.35,-0.016354516
26/01/2012,71.51,-0.000838692
25/01/2012,71.57,0.003218812
24/01/2012,71.34,-0.005591292
23/01/2012,71.74,-0.010124211
20/01/2012,72.47,0.003594143
19/01/2012,72.21,0.008204176
18/01/2012,71.62,0.00237646
17/01/2012,71.45,0.01196776
13/01/2012,70.6,-0.004804305
12/01/2012,70.94,0.012054319
11/01/2012,70.09,0.002285389
10/01/2012,69.93,0.02256061
09/01/2012,68.37,0.011030335
06/01/2012,67.62,0.003258779
05/01/2012,67.4,-0.010625838
04/01/2012,68.12,0.001763151
03/01/2012,68,0.023660058
30/12/2011,66.41,-0.007650229
29/12/2011,66.92,0.014600997
28/12/2011,65.95,-0.009206917
27/12/2011,66.56,0.003009331
23/12/2011,66.36,0.003320758
22/12/2011,66.14,0.020776794
21/12/2011,64.78,-0.000925783
20/12/2011,64.84,0.037396345
19/12/2011,62.46,-0.011777949
16/12/2011,63.2,-0.001581028
15/12/2011,63.3,0.001422813
14/12/2011,63.21,-0.004577389
13/12/2011,63.5,-0.007999415
12/12/2011,64.01,-0.016424292
09/12/2011,65.07,0.014239522
08/12/2011,64.15,-0.023265821
07/12/2011,65.66,-0.003041365
06/12/2011,65.86,0.003193676
05/12/2011,65.65,-0.001065692
02/12/2011,65.72,-0.011798654
01/12/2011,66.5,0.006638528
30/11/2011,66.06,0.033400565
29/11/2011,63.89,-0.00265729
28/11/2011,64.06,0.0468174
25/11/2011,61.13,0.008048003
23/11/2011,60.64,-0.047973145
22/11/2011,63.62,0.008682666
21/11/2011,63.07,-0.012134732
18/11/2011,63.84,0.006600684
17/11/2011,63.42,-0.024915646
16/11/2011,65.02,-0.014808301
15/11/2011,65.99,0.010358051
14/11/2011,65.31,-0.006258129
11/11/2011,65.72,0.036254939
10/11/2011,63.38,0.00664875
09/11/2011,62.96,-0.033885668
08/11/2011,65.13,0.014382062
07/11/2011,64.2,0.011751017
04/11/2011,63.45,-0.002832863
03/11/2011,63.63,0.026757449
02/11/2011,61.95,0.008429293
01/11/2011,61.43,-0.04394912
31/10/2011,64.19,-0.019744587
28/10/2011,65.47,-0.002136101
27/10/2011,65.61,0.026565269
26/10/2011,63.89,-0.021216437
25/10/2011,65.26,-0.005653617
24/10/2011,65.63,0.00473464
21/10/2011,65.32,0.033785419
20/10/2011,63.15,0.010826407
19/10/2011,62.47,-0.00271761
18/10/2011,62.64,0.027678387
17/10/2011,60.93,-0.018053674
14/10/2011,62.04,0.003714175
13/10/2011,61.81,-0.011421342
12/10/2011,62.52,0.016774587
11/10/2011,61.48,-0.003247811
10/10/2011,61.68,0.035143433
07/10/2011,59.55,0.010126669
06/10/2011,58.95,0.021259158
05/10/2011,57.71,0.010451236
04/10/2011,57.11,0.02553783
03/10/2011,55.67,-0.021678177
30/09/2011,56.89,-0.022422074
29/09/2011,58.18,0.012800728
28/09/2011,57.44,-0.014689627
27/09/2011,58.29,0.025014332
26/09/2011,56.85,0.016494122
23/09/2011,55.92,0.000894534
22/09/2011,55.87,-0.024749363
21/09/2011,57.27,-0.039039369
20/09/2011,59.55,-0.010357593
19/09/2011,60.17,-0.007121004
16/09/2011,60.6,-0.01017904
15/09/2011,61.22,0.022465431
14/09/2011,59.86,0.014640564
13/09/2011,58.99,0.001526847
12/09/2011,58.9,-0.001696353
09/09/2011,59,-0.023451661
08/09/2011,60.4,-0.015606066
07/09/2011,61.35,0.017263067
06/09/2011,60.3,-0.01055767
02/09/2011,60.94,-0.034830996
01/09/2011,63.1,-0.015411533
31/08/2011,64.08,0.002030775
30/08/2011,63.95,0.014808084
29/08/2011,63.01,0.027839919
26/08/2011,61.28,0.021108963
25/08/2011,60,-0.016529302
24/08/2011,61,0.024729499
23/08/2011,59.51,0.022259011
22/08/2011,58.2,0.012622282
19/08/2011,57.47,-0.013137613
18/08/2011,58.23,-0.06079634
17/08/2011,61.88,-0.002582313
16/08/2011,62.04,-0.011697914
15/08/2011,62.77,0.025656914
12/08/2011,61.18,-0.005379424
11/08/2011,61.51,0.052226398
10/08/2011,58.38,-0.066912371
09/08/2011,62.42,0.026295948
08/08/2011,60.8,-0.058144769
05/08/2011,64.44,0.019113852
04/08/2011,63.22,-0.041517735
03/08/2011,65.9,-0.003937609
02/08/2011,66.16,-0.020199684
01/08/2011,67.51,-0.009288677
29/07/2011,68.14,0.005739952
28/07/2011,67.75,-0.012905297
27/07/2011,68.63,-0.024326496
26/07/2011,70.32,-0.011734071
25/07/2011,71.15,0.004931324
22/07/2011,70.8,-0.010816991
21/07/2011,71.57,0.02303826
20/07/2011,69.94,0.00014299
19/07/2011,69.93,0.006743694
18/07/2011,69.46,-0.012873873
15/07/2011,70.36,-0.014252693
14/07/2011,71.37,-0.017775777
13/07/2011,72.65,-0.004532041
12/07/2011,72.98,-0.010359962
11/07/2011,73.74,-0.012399081
08/07/2011,74.66,-0.01251181
07/07/2011,75.6,0.012913712
06/07/2011,74.63,-0.003611319
05/07/2011,74.9,-0.01207632
01/07/2011,75.81,0.017162664
30/06/2011,74.52,0.008354718
29/06/2011,73.9,0.002167435
28/06/2011,73.74,0.006530635
27/06/2011,73.26,0.01332895
24/06/2011,72.29,-0.008402832
23/06/2011,72.9,-0.006290189
22/06/2011,73.36,-0.000545108
21/06/2011,73.4,0.008620153
20/06/2011,72.77,0.015231532
17/06/2011,71.67,0.005456467
16/06/2011,71.28,0.006050817
15/06/2011,70.85,0.005803683
14/06/2011,70.44,0.011422169
13/06/2011,69.64,0.003884618
10/06/2011,69.37,-0.016016358
09/06/2011,70.49,0.001277593
08/06/2011,70.4,-0.003686379
07/06/2011,70.66,-0.000565931
06/06/2011,70.7,0.001415428
03/06/2011,70.6,-0.011547798
02/06/2011,71.42,-0.005306534
01/06/2011,71.8,-0.03314918
31/05/2011,74.22,0.040698495
27/05/2011,71.26,0.014986849
26/05/2011,70.2,-0.00468984
25/05/2011,70.53,-0.005937252
24/05/2011,70.95,-0.0061824
23/05/2011,71.39,-0.022712512
20/05/2011,73.03,-0.01157184
19/05/2011,73.88,-0.001622938
18/05/2011,74,0.006779687
17/05/2011,73.5,-0.010017682
16/05/2011,74.24,-0.001749546
13/05/2011,74.37,-0.005898931
12/05/2011,74.81,0.000936142
11/05/2011,74.74,0.003350536
10/05/2011,74.49,-0.001073393
09/05/2011,74.57,0.00174485
06/05/2011,74.44,0.010126327
05/05/2011,73.69,-0.00027137
04/05/2011,73.71,-0.008107057
03/05/2011,74.31,0.009736385
02/05/2011,73.59,0.010518504
29/04/2011,72.82,0.017594137
28/04/2011,71.55,-0.016219944
27/04/2011,72.72,0.001100716
26/04/2011,72.64,0.006907059
25/04/2011,72.14,-0.001523652
21/04/2011,72.25,-0.001659522
20/04/2011,72.37,0.018267258
19/04/2011,71.06,0.003806843
18/04/2011,70.79,-0.015280314
15/04/2011,71.88,0.005860209
14/04/2011,71.46,-0.00488589
13/04/2011,71.81,-0.015339208
12/04/2011,72.92,-0.011318045
11/04/2011,73.75,-0.010252349
08/04/2011,74.51,-0.00588788
07/04/2011,74.95,0.0028058
06/04/2011,74.74,0.001874917
05/04/2011,74.6,0.016625374
04/04/2011,73.37,-0.053730012
01/04/2011,77.42,0.011170398
31/03/2011,76.56,0.007341407
30/03/2011,76,-0.003546336
29/03/2011,76.27,0.004467813
28/03/2011,75.93,-0.007609588
25/03/2011,76.51,-0.004434019
24/03/2011,76.85,0.008100384
23/03/2011,76.23,0.002495568
22/03/2011,76.04,0.004349266
21/03/2011,75.71,0.017723164
18/03/2011,74.38,0.005662682
17/03/2011,73.96,0.002843411
16/03/2011,73.75,-0.014537879
15/03/2011,74.83,-0.008648846
14/03/2011,75.48,-0.008574685
11/03/2011,76.13,0.01029848
10/03/2011,75.35,-0.021401723
09/03/2011,76.98,0.005470901
08/03/2011,76.56,0.014604562
07/03/2011,75.45,-0.011464842
04/03/2011,76.32,-0.017405297
03/03/2011,77.66,0.033386619
02/03/2011,75.11,0.000532694
01/03/2011,75.07,-0.013890031
28/02/2011,76.12,0.002367488
25/02/2011,75.94,-0.002236107
24/02/2011,76.11,0.008709477
23/02/2011,75.45,-0.01015371
22/02/2011,76.22,-0.024494194
18/02/2011,78.11,0.010424134
17/02/2011,77.3,0.003239394
16/02/2011,77.05,-0.007370564
15/02/2011,77.62,0.009709443
14/02/2011,76.87,-0.007516884
11/02/2011,77.45,0.00245621
10/02/2011,77.26,-0.008249596
09/02/2011,77.9,0.000642055
08/02/2011,77.85,0.018277779
07/02/2011,76.44,0.010785321
04/02/2011,75.62,-0.000528821
03/02/2011,75.66,-0.005535799
02/02/2011,76.08,0.000657419
01/02/2011,76.03,0.008320724
31/01/2011,75.4,0.016986966
28/01/2011,74.13,-0.027541154
27/01/2011,76.2,0.020684906
