Date,Close,PPG
26/01/2011,84.79,0.014373354
25/01/2011,83.58,0.003235667
24/01/2011,83.31,0.014021746
21/01/2011,82.15,0.009663093
20/01/2011,81.36,-0.017423529
19/01/2011,82.79,-0.004819867
18/01/2011,83.19,0.000601214
14/01/2011,83.14,0.00724291
13/01/2011,82.54,-0.005678058
12/01/2011,83.01,0.011876048
11/01/2011,82.03,-0.006682486
10/01/2011,82.58,0.003153429
07/01/2011,82.32,-0.015429429
06/01/2011,83.6,-0.003582093
05/01/2011,83.9,0.005617657
04/01/2011,83.43,-0.014989574
03/01/2011,84.69,0.007347746
31/12/2010,84.07,0.002620297
30/12/2010,83.85,-0.004284191
29/12/2010,84.21,0.004284191
28/12/2010,83.85,0.009947946
27/12/2010,83.02,0.002653481
23/12/2010,82.8,0.001934237
22/12/2010,82.64,0.001937985
21/12/2010,82.48,0.001455958
20/12/2010,82.36,0.004258691
17/12/2010,82.01,0.006729089
16/12/2010,81.46,-0.007825914
15/12/2010,82.1,0.009423064
14/12/2010,81.33,0.010754786
13/12/2010,80.46,-0.005453658
10/12/2010,80.9,0.010562385
09/12/2010,80.05,0.002626807
08/12/2010,79.84,-0.007611241
07/12/2010,80.45,0.006234434
06/12/2010,79.95,-0.010575526
03/12/2010,80.8,0.007578147
02/12/2010,80.19,0.004123717
01/12/2010,79.86,0.024079227
30/11/2010,77.96,0.002054443
29/11/2010,77.8,0.002187481
26/11/2010,77.63,-0.002058938
24/11/2010,77.79,0.024332734
23/11/2010,75.92,-0.018660423
22/11/2010,77.35,-0.000387772
19/11/2010,77.38,-0.00219454
18/11/2010,77.55,0.019137471
17/11/2010,76.08,0.00659372
16/11/2010,75.58,-0.016793887
15/11/2010,76.86,0.001041396
12/11/2010,76.78,-0.0171739
11/11/2010,78.11,0.001152886
10/11/2010,78.02,-0.003071413
09/11/2010,78.26,-0.010549828
08/11/2010,79.09,-0.007306659
05/11/2010,79.67,0.006801034
04/11/2010,79.13,0.015794495
03/11/2010,77.89,0.003214817
02/11/2010,77.64,0.012572261
01/11/2010,76.67,-0.000391211
29/10/2010,76.7,0.001304632
28/10/2010,76.6,-0.002216862
27/10/2010,76.77,-0.006880017
26/10/2010,77.3,-0.000388023
25/10/2010,77.33,0.011706689
22/10/2010,76.43,-0.003135208
21/10/2010,76.67,-0.010251177
20/10/2010,77.46,0.022059238
19/10/2010,75.77,-0.014543329
18/10/2010,76.88,0.001431826
15/10/2010,76.77,0.005747893
14/10/2010,76.33,0.001179786
13/10/2010,76.24,0.009753603
12/10/2010,75.5,0.006644543
11/10/2010,75,-0.002796087
08/10/2010,75.21,0.00881416
07/10/2010,74.55,-0.002812941
06/10/2010,74.76,0.010217889
05/10/2010,74,0.024071184
04/10/2010,72.24,-0.011697649
01/10/2010,73.09,0.003975603
30/09/2010,72.8,-0.001372684
29/09/2010,72.9,-0.003286774
28/09/2010,73.14,0.004934221
27/09/2010,72.78,-0.001921758
24/09/2010,72.92,0.020365045
23/09/2010,71.45,-0.008778709
22/09/2010,72.08,-0.001524919
21/09/2010,72.19,-0.006489495
20/09/2010,72.66,0.008430704
17/09/2010,72.05,-0.00249515
16/09/2010,72.23,0.008341491
15/09/2010,71.63,0.004056801
14/09/2010,71.34,-0.004196397
13/09/2010,71.64,0.012218395
10/09/2010,70.77,0.020845986
09/09/2010,69.31,0.003034465
08/09/2010,69.1,0.011937833
07/09/2010,68.28,-0.024592589
03/09/2010,69.98,0.015263075
02/09/2010,68.92,0.011088529
01/09/2010,68.16,0.034782221
31/08/2010,65.83,0.005330909
30/08/2010,65.48,-0.024439291
27/08/2010,67.1,0.026885776
26/08/2010,65.32,0.002759468
25/08/2010,65.14,0.014379838
24/08/2010,64.21,-0.012382142
23/08/2010,65.01,-0.005981154
20/08/2010,65.4,-0.002900987
19/08/2010,65.59,-0.024993773
18/08/2010,67.25,-0.007259829
17/08/2010,67.74,0.018324535
16/08/2010,66.51,0.003011597
13/08/2010,66.31,-0.008110588
12/08/2010,66.85,-0.002987306
11/08/2010,67.05,-0.033583331
10/08/2010,69.34,-0.006182178
09/08/2010,69.77,0.0031582
06/08/2010,69.55,-0.01001439
05/08/2010,70.25,-0.008927998
04/08/2010,70.88,0.012207391
03/08/2010,70.02,-0.015587676
02/08/2010,71.12,0.023473587
30/07/2010,69.47,0.009400604
29/07/2010,68.82,-0.000290571
28/07/2010,68.84,0.000581226
27/07/2010,68.8,0.00875918
26/07/2010,68.2,0.00809721
23/07/2010,67.65,0.024692613
22/07/2010,66,0.018349139
21/07/2010,64.8,0.002472189
20/07/2010,64.64,0.039282596
19/07/2010,62.15,-0.004975534
16/07/2010,62.46,-0.033688059
15/07/2010,64.6,0.001239158
14/07/2010,64.52,-0.012476096
13/07/2010,65.33,0.024011687
12/07/2010,63.78,-0.013084299
09/07/2010,64.62,0.005742237
08/07/2010,64.25,0.018536503
07/07/2010,63.07,0.040610612
06/07/2010,60.56,-0.000165112
02/07/2010,60.57,-0.00789348
01/07/2010,61.05,0.010538546
30/06/2010,60.41,-0.00971921
29/06/2010,61,-0.030513304
28/06/2010,62.89,-0.000953592
25/06/2010,62.95,-0.002538475
24/06/2010,63.11,-0.031045314
23/06/2010,65.1,-0.006736094
22/06/2010,65.54,-0.019192127
21/06/2010,66.81,0.002247697
18/06/2010,66.66,0.007529022
17/06/2010,66.16,-0.00572722
16/06/2010,66.54,0.014532499
15/06/2010,65.58,0.023294536
14/06/2010,64.07,-0.011020678
11/06/2010,64.78,0.022795679
10/06/2010,63.32,0.022519517
09/06/2010,61.91,-0.003547247
08/06/2010,62.13,0.026255075
07/06/2010,60.52,-0.02076765
04/06/2010,61.79,-0.034516349
03/06/2010,63.96,-0.011966885
02/06/2010,64.73,0.034418421
01/06/2010,62.54,-0.024169884
28/05/2010,64.07,-0.015794692
27/05/2010,65.09,0.05089716
26/05/2010,61.86,-0.005802724
25/05/2010,62.22,0.011151631
24/05/2010,61.53,-0.018677085
21/05/2010,62.69,0.018189636
20/05/2010,61.56,-0.044480013
19/05/2010,64.36,-0.019540586
18/05/2010,65.63,-0.007438364
17/05/2010,66.12,0.015700345
14/05/2010,65.09,-0.025632707
13/05/2010,66.78,-0.01279589
12/05/2010,67.64,0.018050762
11/05/2010,66.43,-0.00988624
10/05/2010,67.09,0.050438563
07/05/2010,63.79,-0.014937262
06/05/2010,64.75,-0.041149354
05/05/2010,67.47,-0.014712638
04/05/2010,68.47,-0.04022009
03/05/2010,71.28,0.012848747
30/04/2010,70.37,-0.012287422
29/04/2010,71.24,0.018702727
28/04/2010,69.92,0.013825105
27/04/2010,68.96,-0.025201792
26/04/2010,70.72,-0.007747063
23/04/2010,71.27,0.014415173
22/04/2010,70.25,-0.003410548
21/04/2010,70.49,0.001135557
20/04/2010,70.41,0.002986987
19/04/2010,70.2,0.01492565
16/04/2010,69.16,-0.00820798
15/04/2010,69.73,0.003160014
14/04/2010,69.51,0.002592914
13/04/2010,69.33,0.006366683
12/04/2010,68.89,0.003052994
09/04/2010,68.68,0.010980273
08/04/2010,67.93,0.007091181
07/04/2010,67.45,-0.0022214
06/04/2010,67.6,0.010110107
05/04/2010,66.92,0.006295928
01/04/2010,66.5,0.016679689
31/03/2010,65.4,-0.009889773
30/03/2010,66.05,0.00440028
29/03/2010,65.76,-0.004703035
26/03/2010,66.07,0.021108156
25/03/2010,64.69,-0.011374239
24/03/2010,65.43,-0.009431162
23/03/2010,66.05,0.008667278
22/03/2010,65.48,0.008434986
19/03/2010,64.93,0.002930518
18/03/2010,64.74,-0.017759193
17/03/2010,65.9,0.019305027
16/03/2010,64.64,0.002323241
15/03/2010,64.49,0.005130209
12/03/2010,64.16,0.013652625
11/03/2010,63.29,-0.006457224
10/03/2010,63.7,0.012161565
09/03/2010,62.93,-0.009804
08/03/2010,63.55,0.004099659
05/03/2010,63.29,0.006022205
04/03/2010,62.91,-0.000476758
03/03/2010,62.94,0.005416614
02/03/2010,62.6,0.003520567
01/03/2010,62.38,0.013557341
26/02/2010,61.54,0.007830383
25/02/2010,61.06,-0.016889002
24/02/2010,62.1,0.010522153
23/02/2010,61.45,-0.010038944
22/02/2010,62.07,-0.006583725
19/02/2010,62.48,0.005939499
18/02/2010,62.11,0.004841843
17/02/2010,61.81,0.006329649
16/02/2010,61.42,0.017408881
12/02/2010,60.36,0.002156067
11/02/2010,60.23,0.008001376
10/02/2010,59.75,0.009923553
09/02/2010,59.16,0.025335145
08/02/2010,57.68,-0.011377471
05/02/2010,58.34,0.010510995
04/02/2010,57.73,-0.025313477
03/02/2010,59.21,-0.012253615
02/02/2010,59.94,0.007031671
01/02/2010,59.52,0.014213437
29/01/2010,58.68,-0.005607968
28/01/2010,59.01,-0.008437445
27/01/2010,59.51,-0.007700072
26/01/2010,59.97,-0.018340043
25/01/2010,61.08,0.019174141
22/01/2010,59.92,0.013779415
21/01/2010,59.1,-0.065965168
20/01/2010,63.13,-0.017274299
19/01/2010,64.23,0.03452988
15/01/2010,62.05,-0.011855313
14/01/2010,62.79,0.021246574
13/01/2010,61.47,0.010466163
12/01/2010,60.83,-0.013876641
11/01/2010,61.68,-0.001134246
08/01/2010,61.75,-0.001941434
07/01/2010,61.87,0.00453589
06/01/2010,61.59,0.015544778
05/01/2010,60.64,0.000659848
04/01/2010,60.6,0.034584612
31/12/2009,58.54,-0.012224261
30/12/2009,59.26,-0.001686057
29/12/2009,59.36,-0.007217824
28/12/2009,59.79,0.003686331
24/12/2009,59.57,0.004542786
23/12/2009,59.3,0.007277683
22/12/2009,58.87,0.010930937
21/12/2009,58.23,0.007757991
18/12/2009,57.78,-0.00913091
17/12/2009,58.31,-0.016498376
16/12/2009,59.28,0.007960073
15/12/2009,58.81,-0.014852594
14/12/2009,59.69,0.019966822
11/12/2009,58.51,-0.0090175
10/12/2009,59.04,-0.00675222
09/12/2009,59.44,0.010145505
08/12/2009,58.84,-0.025007597
07/12/2009,60.33,-0.000828432
04/12/2009,60.38,0.01317015
03/12/2009,59.59,-0.015981695
02/12/2009,60.55,0.010626034
01/12/2009,59.91,0.008044287
30/11/2009,59.43,0.001684069
27/11/2009,59.33,-0.022334262
25/11/2009,60.67,0.01360791
24/11/2009,59.85,-0.011297678
23/11/2009,60.53,0.02137333
20/11/2009,59.25,-0.003874342
19/11/2009,59.48,-0.017168519
18/11/2009,60.51,-0.012318461
17/11/2009,61.26,-0.002771214
16/11/2009,61.43,0.017571681
13/11/2009,60.36,0.002156067
12/11/2009,60.23,-0.015649772
11/11/2009,61.18,0.003438399
10/11/2009,60.97,0.001641497
09/11/2009,60.87,0.034598588
06/11/2009,58.8,-0.006610754
05/11/2009,59.19,0.026188916
04/11/2009,57.66,-0.005534431
03/11/2009,57.98,0.008487104
02/11/2009,57.49,0.018610088
30/10/2009,56.43,-0.034486176
29/10/2009,58.41,0.020059466
28/10/2009,57.25,-0.030109801
27/10/2009,59,0.013480283
26/10/2009,58.21,-0.019226454
23/10/2009,59.34,-0.02233054
22/10/2009,60.68,0.016784773
21/10/2009,59.67,-0.025481193
20/10/2009,61.21,-0.012339822
19/10/2009,61.97,0.010870554
16/10/2009,61.3,-0.012644033
15/10/2009,62.08,0.008899015
14/10/2009,61.53,0.014570119
13/10/2009,60.64,0.008778524
12/10/2009,60.11,0.006007026
09/10/2009,59.75,0.008909868
08/10/2009,59.22,0.023060207
07/10/2009,57.87,-0.002761003
06/10/2009,58.03,0.00847976
05/10/2009,57.54,0.022496555
02/10/2009,56.26,-0.005318219
01/10/2009,56.56,-0.02875514
30/09/2009,58.21,-0.009063764
29/09/2009,58.74,-0.000340426
28/09/2009,58.76,0.019071105
25/09/2009,57.65,-0.014978329
24/09/2009,58.52,-0.009015966
23/09/2009,59.05,-0.017958022
22/09/2009,60.12,0.007178063
21/09/2009,59.69,0.000670354
18/09/2009,59.65,0.006222168
17/09/2009,59.28,-0.010237565
16/09/2009,59.89,0.008046984
15/09/2009,59.41,0.025572481
14/09/2009,57.91,0.010589458
11/09/2009,57.3,0.00542481
10/09/2009,56.99,0.009343391
09/09/2009,56.46,0.019133351
08/09/2009,55.39,0.009067889
04/09/2009,54.89,0.014312171
03/09/2009,54.11,0.003332102
02/09/2009,53.93,-0.002777522
01/09/2009,54.08,-0.024115162
31/08/2009,55.4,-0.009700094
28/08/2009,55.94,0.01349791
27/08/2009,55.19,0.026624174
26/08/2009,53.74,-0.010182445
25/08/2009,54.29,0.002582074
24/08/2009,54.15,-0.007359739
21/08/2009,54.55,0.025999607
20/08/2009,53.15,-0.005254281
19/08/2009,53.43,0.009024314
18/08/2009,52.95,-0.000377644
17/08/2009,52.97,-0.0299418
14/08/2009,54.58,-0.023896865
13/08/2009,55.9,0.006640965
12/08/2009,55.53,0.00686667
11/08/2009,55.15,0.001088534
10/08/2009,55.09,-0.019948545
07/08/2009,56.2,0.000711997
06/08/2009,56.16,-0.016774473
05/08/2009,57.11,0.001226457
04/08/2009,57.04,0.0038644
03/08/2009,56.82,0.032555191
31/07/2009,55,0.010785225
30/07/2009,54.41,0.047614601
29/07/2009,51.88,-0.012831738
28/07/2009,52.55,-0.004935469
27/07/2009,52.81,0.004745193
24/07/2009,52.56,0.001713796
23/07/2009,52.47,0.03332996
22/07/2009,50.75,0.006325382
21/07/2009,50.43,-0.000396511
20/07/2009,50.45,0.01779869
17/07/2009,49.56,0.00586868
16/07/2009,49.27,0.066502427
15/07/2009,46.1,0.043673127
14/07/2009,44.13,0.012770983
13/07/2009,43.57,0.038128815
10/07/2009,41.94,-0.004045217
09/07/2009,42.11,0.006910548
08/07/2009,41.82,0.004793873
07/07/2009,41.62,-0.033084303
06/07/2009,43.02,0.020430439
02/07/2009,42.15,-0.037942408
01/07/2009,43.78,-0.002737228
30/06/2009,43.9,0.000911577
29/06/2009,43.86,0.006633903
26/06/2009,43.57,-0.006177803
25/06/2009,43.84,0.020044445
24/06/2009,42.97,0.034567836
23/06/2009,41.51,-0.003607074
22/06/2009,41.66,-0.027463847
19/06/2009,42.82,-0.002798509
18/06/2009,42.94,-0.0069622
17/06/2009,43.24,0.003939294
16/06/2009,43.07,-0.020908286
15/06/2009,43.98,-0.025812229
12/06/2009,45.13,-0.007065607
11/06/2009,45.45,0.00441015
10/06/2009,45.25,-0.00594912
09/06/2009,45.52,0.027392872
08/06/2009,44.29,-0.016792066
05/06/2009,45.04,0.000888494
04/06/2009,45,0.008928631
03/06/2009,44.6,-0.022831536
02/06/2009,45.63,-0.008945189
01/06/2009,46.04,0.034695779
29/05/2009,44.47,0.008581805
28/05/2009,44.09,0.006370898
27/05/2009,43.81,-0.027244734
26/05/2009,45.02,0.008700557
22/05/2009,44.63,0.013535059
21/05/2009,44.03,-0.032841106
20/05/2009,45.5,0.01863408
19/05/2009,44.66,0.013072082
18/05/2009,44.08,0.043585944
15/05/2009,42.2,-0.004963962
14/05/2009,42.41,0.012337049
13/05/2009,41.89,-0.042072108
12/05/2009,43.69,0.003439187
11/05/2009,43.54,-0.026740773
08/05/2009,44.72,0.022386463
07/05/2009,43.73,-0.049084133
06/05/2009,45.93,0.003489644
05/05/2009,45.77,-0.015823458
04/05/2009,46.5,0.054808236
01/05/2009,44.02,-0.000681276
30/04/2009,44.05,-0.001587842
29/04/2009,44.12,0.020147202
28/04/2009,43.24,-0.018105227
27/04/2009,44.03,-0.031961599
24/04/2009,45.46,0.045221967
23/04/2009,43.45,-0.014395313
22/04/2009,44.08,0.010032004
21/04/2009,43.64,0.010365174
20/04/2009,43.19,-0.047477271
17/04/2009,45.29,-0.017943589
16/04/2009,46.11,0.036889881
15/04/2009,44.44,0.007000141
14/04/2009,44.13,-0.022407391
13/04/2009,45.13,0.003551613
09/04/2009,44.97,0.04782332
08/04/2009,42.87,0.001634178
07/04/2009,42.8,-0.033769144
06/04/2009,44.27,-0.006529349
03/04/2009,44.56,0.057977209
02/04/2009,42.05,0.063318497
01/04/2009,39.47,0.067329339
31/03/2009,36.9,0.000813339
30/03/2009,36.87,0.001900367
27/03/2009,36.8,-0.050600119
26/03/2009,38.71,0.048428566
25/03/2009,36.88,0.00789442
24/03/2009,36.59,-0.011142934
23/03/2009,37,0.063890083
20/03/2009,34.71,-0.011173301
19/03/2009,35.1,0.003138824
18/03/2009,34.99,0.029584524
17/03/2009,33.97,0.030790057
16/03/2009,32.94,-0.001819837
13/03/2009,33,-0.039803294
12/03/2009,34.34,0.042534293
11/03/2009,32.91,0.006707342
10/03/2009,32.69,0.102678957
09/03/2009,29.5,0.002715548
06/03/2009,29.42,0.032472629
05/03/2009,28.48,-0.082201137
04/03/2009,30.92,0.03689483
03/03/2009,29.8,-0.008021433
02/03/2009,30.04,-0.033390991
27/02/2009,31.06,-0.01216015
26/02/2009,31.44,-0.01702974
25/02/2009,31.98,-0.015513808
24/02/2009,32.48,0.04405999
23/02/2009,31.08,-0.0498927
20/02/2009,32.67,-0.022996475
19/02/2009,33.43,-0.019550386
18/02/2009,34.09,-0.008470914
17/02/2009,34.38,-0.051860324
13/02/2009,36.21,-0.019418086
12/02/2009,36.92,-0.011847204
11/02/2009,37.36,-0.000802676
10/02/2009,37.39,-0.0488029
09/02/2009,39.26,0.003572344
06/02/2009,39.12,0.038035322
05/02/2009,37.66,0.032108518
04/02/2009,36.47,-0.014427908
03/02/2009,37,-0.013156318
02/02/2009,37.49,-0.002397763
30/01/2009,37.58,-0.046786079
29/01/2009,39.38,-0.038116459
28/01/2009,40.91,0.044485096
27/01/2009,39.13,0.007181359
26/01/2009,38.85,-0.009223739
23/01/2009,39.21,-0.002038217
22/01/2009,39.29,-0.029343798
21/01/2009,40.46,0.021484713
20/01/2009,39.6,-0.045176138
16/01/2009,41.43,0.000482859
15/01/2009,41.41,0.027915623
14/01/2009,40.27,-0.034894354
13/01/2009,41.7,-0.020883531
12/01/2009,42.58,-0.016998896
09/01/2009,43.31,-0.020114964
08/01/2009,44.19,0.024047878
07/01/2009,43.14,-0.042878293
06/01/2009,45.03,0.0396383
05/01/2009,43.28,
