Date,Close,MNST
27/01/2011,55.65,-0.006269613
26/01/2011,56,0.012578782
25/01/2011,55.3,0.008353054
24/01/2011,54.84,-0.015201161
21/01/2011,55.68,0.011924261
20/01/2011,55.02,0.013909448
19/01/2011,54.26,-0.013364043
18/01/2011,54.99,0.009134152
14/01/2011,54.49,0.024899094
13/01/2011,53.15,-0.001128244
12/01/2011,53.21,-0.001126972
11/01/2011,53.27,-0.005055717
10/01/2011,53.54,0.002992894
07/01/2011,53.38,-0.004485989
06/01/2011,53.62,0.031447941
05/01/2011,51.96,-0.006330956
04/01/2011,52.29,-0.023810649
03/01/2011,53.55,0.024001908
31/12/2010,52.28,-0.009139439
30/12/2010,52.76,0.002467028
29/12/2010,52.63,0.001901864
28/12/2010,52.53,-0.013801145
27/12/2010,53.26,-0.00561694
23/12/2010,53.56,-0.007811087
22/12/2010,53.98,0.002596922
21/12/2010,53.84,0.020263357
20/12/2010,52.76,0.000189555
17/12/2010,52.75,0.039243462
16/12/2010,50.72,0.004545013
15/12/2010,50.49,-0.010834342
14/12/2010,51.04,0.038750604
13/12/2010,49.1,0.000611185
10/12/2010,49.07,-0.020773158
09/12/2010,50.1,-0.018588631
08/12/2010,51.04,-0.036549558
07/12/2010,52.94,0
06/12/2010,52.94,0.003595424
03/12/2010,52.75,-0.003595424
02/12/2010,52.94,0.008155569
01/12/2010,52.51,-0.013430638
30/11/2010,53.22,0.001692525
29/11/2010,53.13,-0.023438573
26/11/2010,54.39,0.006825965
24/11/2010,54.02,0.029112771
23/11/2010,52.47,-0.008161761
22/11/2010,52.9,0.00075643
19/11/2010,52.86,0.051432699
18/11/2010,50.21,0.007396336
17/11/2010,49.84,0.004222385
16/11/2010,49.63,-0.000402901
15/11/2010,49.65,-0.010020124
12/11/2010,50.15,0.006000018
11/11/2010,49.85,0.00543097
10/11/2010,49.58,-0.009434979
09/11/2010,50.05,-0.018214719
08/11/2010,50.97,-0.011120981
05/11/2010,51.54,0.008182395
04/11/2010,51.12,-0.003319991
03/11/2010,51.29,0.001365721
02/11/2010,51.22,-0.005063302
01/11/2010,51.48,0.005258557
29/10/2010,51.21,-0.003314166
28/10/2010,51.38,0.009386068
27/10/2010,50.9,-0.010164278
26/10/2010,51.42,-0.003300653
25/10/2010,51.59,-0.001743004
22/10/2010,51.68,0.027264609
21/10/2010,50.29,-0.00099374
20/10/2010,50.34,0.012191617
19/10/2010,49.73,-0.005414633
18/10/2010,50,-0.003194891
15/10/2010,50.16,-0.011299555
14/10/2010,50.73,0.044541368
13/10/2010,48.52,0.013696002
12/10/2010,47.86,0.010502092
11/10/2010,47.36,0.003595985
08/10/2010,47.19,0.005737982
07/10/2010,46.92,-0.013968481
06/10/2010,47.58,0.012690526
05/10/2010,46.98,0.028280352
04/10/2010,45.67,-0.027854548
01/10/2010,46.96,0.007266542
30/09/2010,46.62,-0.004280828
29/09/2010,46.82,-0.00935381
28/09/2010,47.26,0.001482266
27/09/2010,47.19,0.019904349
24/09/2010,46.26,0.017004988
23/09/2010,45.48,0.002862492
22/09/2010,45.35,-0.007031451
21/09/2010,45.67,-0.004369681
20/09/2010,45.87,0.00853864
17/09/2010,45.48,-0.008320609
16/09/2010,45.86,-0.006520345
15/09/2010,46.16,-0.005401331
14/09/2010,46.41,0.003669729
13/09/2010,46.24,0.007815932
10/09/2010,45.88,-0.007599646
09/09/2010,46.23,-0.010115227
08/09/2010,46.7,-0.018037624
07/09/2010,47.55,0.005905944
03/09/2010,47.27,0.022896047
02/09/2010,46.2,0.011100343
01/09/2010,45.69,0.014328472
31/08/2010,45.04,0.002000223
30/08/2010,44.95,-0.018296554
27/08/2010,45.78,0.019186827
26/08/2010,44.91,0.001113958
25/08/2010,44.86,-0.011304565
24/08/2010,45.37,-0.016178753
23/08/2010,46.11,0.007838054
20/08/2010,45.75,0.003284075
19/08/2010,45.6,0.004175371
18/08/2010,45.41,0.007293656
17/08/2010,45.08,0.015875124
16/08/2010,44.37,0.00135318
13/08/2010,44.31,-0.008539378
12/08/2010,44.69,0.001791714
11/08/2010,44.61,-0.015348983
10/08/2010,45.3,-0.003085742
09/08/2010,45.44,0.016643011
06/08/2010,44.69,0.073815401
05/08/2010,41.51,-0.004806546
04/08/2010,41.71,-0.004067478
03/08/2010,41.88,-0.000716076
02/08/2010,41.91,0.000477327
30/07/2010,41.89,0.003108191
29/07/2010,41.76,-0.002391773
28/07/2010,41.86,-0.028263775
27/07/2010,43.06,-0.004171501
26/07/2010,43.24,0.005333346
23/07/2010,43.01,0.001628854
22/07/2010,42.94,0.010299717
21/07/2010,42.5,0.005426461
20/07/2010,42.27,0.027826214
19/07/2010,41.11,0.000486618
16/07/2010,41.09,-0.023332387
15/07/2010,42.06,0.006918792
14/07/2010,41.77,0.005762321
13/07/2010,41.53,0.002410802
12/07/2010,41.43,-0.030895994
09/07/2010,42.73,0.016279704
08/07/2010,42.04,0.008360254
07/07/2010,41.69,0.022560084
06/07/2010,40.76,0.015826245
02/07/2010,40.12,0.021414095
01/07/2010,39.27,0.00408268
30/06/2010,39.11,-0.010681689
29/06/2010,39.53,-0.022264835
28/06/2010,40.42,0.017218142
25/06/2010,39.73,0.002015622
24/06/2010,39.65,0.011414201
23/06/2010,39.2,-0.006610754
22/06/2010,39.46,-0.012841672
21/06/2010,39.97,0.011069295
18/06/2010,39.53,0.008893465
17/06/2010,39.18,0.00588764
16/06/2010,38.95,-0.008436711
15/06/2010,39.28,0.01075004
14/06/2010,38.86,-0.001799718
11/06/2010,38.93,0.003860512
10/06/2010,38.78,0.00984719
09/06/2010,38.4,0.011524486
08/06/2010,37.96,-0.027028672
07/06/2010,39,-0.015519966
04/06/2010,39.61,-0.003024958
03/06/2010,39.73,0.010882051
02/06/2010,39.3,0.021605779
01/06/2010,38.46,-0.015224136
28/05/2010,39.05,-0.005363313
27/05/2010,39.26,0.031042327
26/05/2010,38.06,0.014023249
25/05/2010,37.53,-0.018218326
24/05/2010,38.22,-0.001829827
21/05/2010,38.29,-0.00935801
20/05/2010,38.65,-0.021753897
19/05/2010,39.5,-0.009323489
18/05/2010,39.87,0.022832042
17/05/2010,38.97,-0.000769527
14/05/2010,39,-0.006899222
13/05/2010,39.27,-0.026386755
12/05/2010,40.32,0.008718451
11/05/2010,39.97,0.034876896
10/05/2010,38.6,0.032919365
07/05/2010,37.35,-0.130111898
06/05/2010,42.54,-0.014237608
05/05/2010,43.15,-0.006928434
04/05/2010,43.45,-0.008707663
03/05/2010,43.83,-0.007274413
30/04/2010,44.15,-0.005871742
29/04/2010,44.41,0.036459386
28/04/2010,42.82,0.006090438
27/04/2010,42.56,-0.011215071
26/04/2010,43.04,-0.000928936
23/04/2010,43.08,0.041712208
22/04/2010,41.32,0.001937985
21/04/2010,41.24,0
20/04/2010,41.24,-0.006043775
19/04/2010,41.49,-0.003128387
16/04/2010,41.62,-0.004315519
15/04/2010,41.8,-0.012363448
14/04/2010,42.32,0.0047371
13/04/2010,42.12,0.002139038
12/04/2010,42.03,-0.010178807
09/04/2010,42.46,0.011369142
08/04/2010,41.98,-0.013486541
07/04/2010,42.55,-0.024835906
06/04/2010,43.62,0.000917431
05/04/2010,43.58,0.001837391
01/04/2010,43.5,0.002762433
31/03/2010,43.38,0.001384083
30/03/2010,43.32,0.006252191
29/03/2010,43.05,-0.003246756
26/03/2010,43.19,-0.003697716
25/03/2010,43.35,0.004856062
24/03/2010,43.14,-0.005317317
23/03/2010,43.37,0.011362441
22/03/2010,42.88,-0.001165365
19/03/2010,42.93,0.017150661
18/03/2010,42.2,-0.008964438
17/03/2010,42.58,0.008964438
16/03/2010,42.2,0.005465144
15/03/2010,41.97,-0.001428572
12/03/2010,42.03,0.015344343
11/03/2010,41.39,0.01239836
10/03/2010,40.88,-0.000733586
09/03/2010,40.91,-0.005849395
08/03/2010,41.15,-0.00629847
05/03/2010,41.41,-0.008416546
04/03/2010,41.76,0.008658063
03/03/2010,41.4,-0.009376196
02/03/2010,41.79,-0.00143472
01/03/2010,41.85,0.006472515
26/02/2010,41.58,0.028542003
25/02/2010,40.41,0.006953095
24/02/2010,40.13,0.005998518
23/02/2010,39.89,-0.016410115
22/02/2010,40.55,-0.007371041
19/02/2010,40.85,0.008357964
18/02/2010,40.51,0.025754643
17/02/2010,39.48,0.010951338
16/02/2010,39.05,-0.004598884
12/02/2010,39.23,0.002807915
11/02/2010,39.12,0.013899838
10/02/2010,38.58,-0.004138651
09/02/2010,38.74,0.01011813
08/02/2010,38.35,-0.011150122
05/02/2010,38.78,0.019529328
04/02/2010,38.03,-0.023646678
03/02/2010,38.94,-0.003588827
02/02/2010,39.08,-0.003830933
01/02/2010,39.23,0.020083064
29/01/2010,38.45,-0.012149561
28/01/2010,38.92,-0.014032632
27/01/2010,39.47,0.006099129
26/01/2010,39.23,-0.00584574
25/01/2010,39.46,-0.004298907
22/01/2010,39.63,-0.022456033
21/01/2010,40.53,-0.006639641
20/01/2010,40.8,-0.003913899
19/01/2010,40.96,0.012529337
15/01/2010,40.45,-0.001729036
14/01/2010,40.52,-0.00098668
13/01/2010,40.56,0.01440303
12/01/2010,39.98,-0.00772397
11/01/2010,40.29,0
08/01/2010,40.29,0.004976373
07/01/2010,40.09,-0.003983077
06/01/2010,40.25,0.020583056
05/01/2010,39.43,0.003811464
04/01/2010,39.28,0.022658024
31/12/2009,38.4,-0.013450798
30/12/2009,38.92,-0.005381179
29/12/2009,39.13,0.001790511
28/12/2009,39.06,0.013661767
24/12/2009,38.53,0.001038691
23/12/2009,38.49,0.024725089
22/12/2009,37.55,0.009364617
21/12/2009,37.2,0.005390849
18/12/2009,37,0.024625047
17/12/2009,36.1,-0.006350981
16/12/2009,36.33,0.027345454
15/12/2009,35.35,-0.015995851
14/12/2009,35.92,0.015995851
11/12/2009,35.35,-0.007328105
10/12/2009,35.61,0.017564191
09/12/2009,34.99,-0.002853883
08/12/2009,35.09,-0.005683448
07/12/2009,35.29,-0.005087631
04/12/2009,35.47,0.004804305
03/12/2009,35.3,-0.010146648
02/12/2009,35.66,0.00056101
01/12/2009,35.64,0.018978052
30/11/2009,34.97,0.006023251
27/11/2009,34.76,-0.006880761
25/11/2009,35,0
24/11/2009,35,-0.019802627
23/11/2009,35.7,0.007874056
20/11/2009,35.42,0.008790642
19/11/2009,35.11,0.003709521
18/11/2009,34.98,-0.012782449
17/11/2009,35.43,-0.004786719
16/11/2009,35.6,0.01272102
13/11/2009,35.15,0.024187761
12/11/2009,34.31,-0.013893132
11/11/2009,34.79,0.008950543
10/11/2009,34.48,0.002613621
09/11/2009,34.39,-0.002033407
06/11/2009,34.46,-0.070577995
05/11/2009,36.98,0.008145579
04/11/2009,36.68,0.001091108
03/11/2009,36.64,0.005199081
02/11/2009,36.45,0.00826451
30/10/2009,36.15,-0.020534602
29/10/2009,36.9,0.006525309
28/10/2009,36.66,-0.02078628
27/10/2009,37.43,-0.005594793
26/10/2009,37.64,0.005060605
23/10/2009,37.45,-0.00319915
22/10/2009,37.57,0.01420745
21/10/2009,37.04,-0.012609154
20/10/2009,37.51,-0.010079661
19/10/2009,37.89,0.006354271
16/10/2009,37.65,-0.001061853
15/10/2009,37.69,-0.005820122
14/10/2009,37.91,0.009807898
13/10/2009,37.54,0.009905047
12/10/2009,37.17,0.005665738
09/10/2009,36.96,-0.000540979
08/10/2009,36.98,0.008418244
07/10/2009,36.67,0.003551431
06/10/2009,36.54,0.016000341
05/10/2009,35.96,-0.008032172
02/10/2009,36.25,0.010259344
01/10/2009,35.88,-0.023686043
30/09/2009,36.74,-0.000544218
29/09/2009,36.76,0.007920293
28/09/2009,36.47,0.014360921
25/09/2009,35.95,0.017962874
24/09/2009,35.31,-0.001415028
23/09/2009,35.36,-0.019048195
22/09/2009,36.04,0.001110494
21/09/2009,36,0.029028387
18/09/2009,34.97,0.010636869
17/09/2009,34.6,0.0404006
16/09/2009,33.23,0.025912134
15/09/2009,32.38,0.000926927
14/09/2009,32.35,-0.018984036
11/09/2009,32.97,-0.013556466
10/09/2009,33.42,0.027299238
09/09/2009,32.52,-0.019790568
08/09/2009,33.17,0.03341307
04/09/2009,32.08,-0.002801558
03/09/2009,32.17,0.00686216
02/09/2009,31.95,0.002507052
01/09/2009,31.87,-0.024485959
31/08/2009,32.66,-0.004886998
28/08/2009,32.82,0.006112488
27/08/2009,32.62,0.007384649
26/08/2009,32.38,-0.008303907
25/08/2009,32.65,-0.008842869
24/08/2009,32.94,-0.004543397
21/08/2009,33.09,0.008193036
20/08/2009,32.82,0.024365122
19/08/2009,32.03,0.001875001
18/08/2009,31.97,0.006905238
17/08/2009,31.75,-0.026726264
14/08/2009,32.61,-0.008853668
13/08/2009,32.9,-0.001215067
12/08/2009,32.94,-0.015065063
11/08/2009,33.44,-0.022180415
10/08/2009,34.19,-0.054082615
07/08/2009,36.09,0.162404842
06/08/2009,30.68,-0.035855313
05/08/2009,31.8,-0.02607224
04/08/2009,32.64,0.012020487
03/08/2009,32.25,0.03920831
31/07/2009,31.01,0.037120373
30/07/2009,29.88,0.020284671
29/07/2009,29.28,-0.012220111
28/07/2009,29.64,0.011196046
27/07/2009,29.31,-0.011870582
24/07/2009,29.66,-0.015058006
23/07/2009,30.11,0.034119168
22/07/2009,29.1,-0.002059733
21/07/2009,29.16,-0.013962427
20/07/2009,29.57,0.003048267
17/07/2009,29.48,0.002037352
16/07/2009,29.42,-0.009135574
15/07/2009,29.69,0.019041718
14/07/2009,29.13,0.004472741
13/07/2009,29,0.014938614
10/07/2009,28.57,-0.005236528
09/07/2009,28.72,0.015792572
08/07/2009,28.27,-0.020655382
07/07/2009,28.86,-0.026668247
06/07/2009,29.64,-0.017723253
02/07/2009,30.17,-0.033249477
01/07/2009,31.19,0.010636684
30/06/2009,30.86,-0.009353398
29/06/2009,31.15,-0.019708203
26/06/2009,31.77,0.023890291
25/06/2009,31.02,0.020518551
24/06/2009,30.39,-0.005905529
23/06/2009,30.57,0.023164504
22/06/2009,29.87,-0.029685557
19/06/2009,30.77,0.002277535
18/06/2009,30.7,0.017746111
17/06/2009,30.16,-0.014483466
16/06/2009,30.6,-0.002610968
15/06/2009,30.68,-0.0184084
12/06/2009,31.25,-0.036139047
11/06/2009,32.4,-0.009522419
10/06/2009,32.71,-0.038679683
09/06/2009,34,0.015113638
08/06/2009,33.49,0.034323795
05/06/2009,32.36,-0.121758094
04/06/2009,36.55,0.003837724
03/06/2009,36.41,-0.006024115
02/06/2009,36.63,0.013744032
01/06/2009,36.13,-0.015108102
29/05/2009,36.68,-0.043740306
28/05/2009,38.32,-0.033614454
27/05/2009,39.63,-0.018500528
26/05/2009,40.37,0.026607995
22/05/2009,39.31,-0.01163392
21/05/2009,39.77,-0.033868025
20/05/2009,41.14,-0.009435173
19/05/2009,41.53,-0.020496428
18/05/2009,42.39,-0.005176482
15/05/2009,42.61,-0.004449135
14/05/2009,42.8,0.001870908
13/05/2009,42.72,-0.020619287
12/05/2009,43.61,0.00367563
11/05/2009,43.45,0.020930997
08/05/2009,42.55,0.111515993
07/05/2009,38.06,-0.039412699
06/05/2009,39.59,-0.050724807
05/05/2009,41.65,-0.005268211
04/05/2009,41.87,0.018804797
01/05/2009,41.09,0.008063575
30/04/2009,40.76,-0.010008627
29/04/2009,41.17,0.029080413
28/04/2009,39.99,0.002754478
27/04/2009,39.88,-0.000250721
24/04/2009,39.89,0.010331451
23/04/2009,39.48,0.060830443
22/04/2009,37.15,0.00675222
21/04/2009,36.9,0.008163311
20/04/2009,36.6,-0.0130295
17/04/2009,37.08,0.013302762
16/04/2009,36.59,0.021268582
15/04/2009,35.82,0.002235887
14/04/2009,35.74,-0.02487003
13/04/2009,36.64,-0.011667477
09/04/2009,37.07,0.027346522
08/04/2009,36.07,0.015084085
07/04/2009,35.53,-0.032399345
06/04/2009,36.7,-0.012994227
03/04/2009,37.18,0.002154013
02/04/2009,37.1,0.024281646
01/04/2009,36.21,0.005816385
31/03/2009,36,0.013986242
30/03/2009,35.5,-0.011761547
27/03/2009,35.92,-0.022299616
26/03/2009,36.73,0.038295467
25/03/2009,35.35,-0.026519349
24/03/2009,36.3,-0.00658981
23/03/2009,36.54,0.043059489
20/03/2009,35,-0.010798627
19/03/2009,35.38,-0.017094433
18/03/2009,35.99,-0.021713097
17/03/2009,36.78,0.022268961
16/03/2009,35.97,-0.027962348
13/03/2009,36.99,0.014157601
12/03/2009,36.47,0.025831182
11/03/2009,35.54,-0.021434363
10/03/2009,36.31,0.013586789
09/03/2009,35.82,0.013208004
06/03/2009,35.35,0.032780393
05/03/2009,34.21,-0.027675447
04/03/2009,35.17,0.035893868
03/03/2009,33.93,0.02658063
02/03/2009,33.04,-0.007237667
27/02/2009,33.28,0.070646883
26/02/2009,31.01,-0.045698829
25/02/2009,32.46,-0.029744226
24/02/2009,33.44,0.041831775
23/02/2009,32.07,-0.057262348
20/02/2009,33.96,-0.014906019
19/02/2009,34.47,-0.021808612
18/02/2009,35.23,0.028503441
17/02/2009,34.24,-0.030205086
13/02/2009,35.29,0.021192087
12/02/2009,34.55,-0.007784384
11/02/2009,34.82,0.008073862
10/02/2009,34.54,-0.026287228
09/02/2009,35.46,-0.020101179
06/02/2009,36.18,0.031160416
05/02/2009,35.07,0.01464912
04/02/2009,34.56,-0.001156738
03/02/2009,34.6,0.027246449
02/02/2009,33.67,0.005061794
30/01/2009,33.5,-0.043231031
29/01/2009,34.98,-0.005132603
28/01/2009,35.16,0.01634445
27/01/2009,34.59,0.021330246
26/01/2009,33.86,0.026939672
23/01/2009,32.96,-0.003634165
22/01/2009,33.08,-0.007529022
21/01/2009,33.33,0.016029377
20/01/2009,32.8,-0.025881673
16/01/2009,33.66,0.045897738
15/01/2009,32.15,0.043547322
14/01/2009,30.78,-0.033858233
13/01/2009,31.84,0.021909116
12/01/2009,31.15,-0.027234109
09/01/2009,32.01,-0.020408872
08/01/2009,32.67,-0.00974726
07/01/2009,32.99,-0.028978876
06/01/2009,33.96,-0.017224189
05/01/2009,34.55,
