Date,Close,DHI
02/02/2011,12.23,-0.013804523
01/02/2011,12.4,0.000806777
31/01/2011,12.39,-0.008838949
28/01/2011,12.5,-0.024497472
27/01/2011,12.81,-0.033016435
26/01/2011,13.24,0.017524258
25/01/2011,13.01,0.005395003
24/01/2011,12.94,0.019509007
21/01/2011,12.69,-0.017187923
20/01/2011,12.91,0.005436907
19/01/2011,12.84,-0.037451836
18/01/2011,13.33,-0.012672551
14/01/2011,13.5,0.031605339
13/01/2011,13.08,-0.002290952
12/01/2011,13.11,0.000763068
11/01/2011,13.1,0.034164813
10/01/2011,12.66,-0.02803922
07/01/2011,13.02,0.014700458
06/01/2011,12.83,0.034089706
05/01/2011,12.4,0.031956837
04/01/2011,12.01,-0.027106382
03/01/2011,12.34,0.033789782
31/12/2010,11.93,-0.0066834
30/12/2010,12.01,0.007521974
29/12/2010,11.92,0.01011813
28/12/2010,11.8,-0.030052345
27/12/2010,12.16,0.020773493
23/12/2010,11.91,-0.030593539
22/12/2010,12.28,0.030593539
21/12/2010,11.91,0.008431753
20/12/2010,11.81,0.036210853
17/12/2010,11.39,0.012367649
16/12/2010,11.25,0.016129382
15/12/2010,11.07,-0.017017876
14/12/2010,11.26,-0.008841791
13/12/2010,11.36,0.019556179
10/12/2010,11.14,0.003597126
09/12/2010,11.1,-0.00896867
08/12/2010,11.2,-0.021202208
07/12/2010,11.44,0.016747857
06/12/2010,11.25,0.012522525
03/12/2010,11.11,0.017249633
02/12/2010,10.92,0.036367644
01/12/2010,10.53,0.047651212
30/11/2010,10.04,0.017077261
29/11/2010,9.87,-0.012084739
26/11/2010,9.99,-0.005988042
24/11/2010,10.05,-0.00099453
23/11/2010,10.06,-0.034199718
22/11/2010,10.41,-0.006701796
19/11/2010,10.48,-0.016091213
18/11/2010,10.65,-0.002812941
17/11/2010,10.68,-0.03133897
16/11/2010,11.02,0.004547529
15/11/2010,10.97,-0.048051948
12/11/2010,11.51,-0.055757684
11/11/2010,12.17,0.009909247
10/11/2010,12.05,0.025211419
09/11/2010,11.75,-0.022718689
08/11/2010,12.02,0.003333336
05/11/2010,11.98,0.017684671
04/11/2010,11.77,0.074957951
03/11/2010,10.92,-0.012739026
02/11/2010,11.06,0.051959739
01/11/2010,10.5,0.006688988
29/10/2010,10.43,0.002880463
28/10/2010,10.4,-0.01715962
27/10/2010,10.58,0.003787883
26/10/2010,10.54,-0.01319529
25/10/2010,10.68,0.006575881
22/10/2010,10.61,-0.00188324
21/10/2010,10.63,0.02476317
20/10/2010,10.37,-0.000963855
19/10/2010,10.38,-0.015296665
18/10/2010,10.54,0.004755121
15/10/2010,10.49,-0.017013643
14/10/2010,10.67,-0.0102565
13/10/2010,10.78,0.00558141
12/10/2010,10.72,0.016933613
11/10/2010,10.54,-0.019728211
08/10/2010,10.75,0.010285271
07/10/2010,10.64,-0.015851148
06/10/2010,10.81,-0.002771364
05/10/2010,10.84,-0.01283244
04/10/2010,10.98,-0.009066245
01/10/2010,11.08,-0.003603608
30/09/2010,11.12,-0.001796946
29/09/2010,11.14,-0.010714388
28/09/2010,11.26,0.019731582
27/09/2010,11.04,0.010929071
24/09/2010,10.92,0.027856955
23/09/2010,10.62,-0.025105921
22/09/2010,10.89,-0.008230499
21/09/2010,10.98,-0.006354992
20/09/2010,11.05,0.040633475
17/09/2010,10.61,0.000942952
16/09/2010,10.6,-0.035221435
15/09/2010,10.98,-0.009968365
14/09/2010,11.09,-0.011654099
13/09/2010,11.22,0.014362904
10/09/2010,11.06,0.00725956
09/09/2010,10.98,0.005479466
08/09/2010,10.92,-0.002743486
07/09/2010,10.95,-0.023466781
03/09/2010,11.21,0.020730801
02/09/2010,10.98,0.024897552
01/09/2010,10.71,0.042925045
31/08/2010,10.26,-0.00291971
30/08/2010,10.29,-0.017341475
27/08/2010,10.47,0.029071815
26/08/2010,10.17,-0.025244059
25/08/2010,10.43,0.045105685
24/08/2010,9.97,-0.001002506
23/08/2010,9.98,-0.028643934
20/08/2010,10.27,-0.015459245
19/08/2010,10.43,-0.018052747
18/08/2010,10.62,0.014224991
17/08/2010,10.47,0.028089014
16/08/2010,10.18,-0.005876608
13/08/2010,10.24,0.002933987
12/08/2010,10.21,-0.031809911
11/08/2010,10.54,-0.027142518
10/08/2010,10.83,-0.021014935
09/08/2010,11.06,0.042480995
06/08/2010,10.6,0.017126965
05/08/2010,10.42,-0.005741643
04/08/2010,10.48,-0.011385322
03/08/2010,10.6,-0.059514128
02/08/2010,11.25,0.020656325
30/07/2010,11.02,0.012785562
29/07/2010,10.88,0.022305758
28/07/2010,10.64,-0.040521197
27/07/2010,11.08,-0.008089932
26/07/2010,11.17,0.029066533
23/07/2010,10.85,0.02803922
22/07/2010,10.55,0.03373814
21/07/2010,10.2,-0.018456085
20/07/2010,10.39,0.041263221
19/07/2010,9.97,-0.01295484
16/07/2010,10.1,-0.050203592
15/07/2010,10.62,0.026719147
14/07/2010,10.34,-0.0086664
13/07/2010,10.43,0.032150845
12/07/2010,10.1,-0.014742282
09/07/2010,10.25,0.04489532
08/07/2010,9.8,-0.040005335
07/07/2010,10.2,0.041026264
06/07/2010,9.79,0.008205174
02/07/2010,9.71,-0.014315173
01/07/2010,9.85,0.002032521
30/06/2010,9.83,-0.013138137
29/06/2010,9.96,-0.039375165
28/06/2010,10.36,-0.010561788
25/06/2010,10.47,-0.010451402
24/06/2010,10.58,0.010451402
23/06/2010,10.47,0.02416744
22/06/2010,10.22,-0.030830958
21/06/2010,10.54,-0.019728211
18/06/2010,10.75,-0.017520042
17/06/2010,10.94,-0.027053047
16/06/2010,11.24,-0.013256933
15/06/2010,11.39,0.028497031
14/06/2010,11.07,-0.017017876
11/06/2010,11.26,-0.003546103
10/06/2010,11.3,0.069625183
09/06/2010,10.54,-0.028065453
08/06/2010,10.84,-0.004601941
07/06/2010,10.89,-0.040491361
04/06/2010,11.34,-0.03806688
03/06/2010,11.78,-0.029278545
02/06/2010,12.13,0.030127802
01/06/2010,11.77,-0.035062022
28/05/2010,12.19,-0.012230075
27/05/2010,12.34,0.027106382
26/05/2010,12.01,-0.007465817
25/05/2010,12.1,0.003311261
24/05/2010,12.06,-0.016447739
21/05/2010,12.26,0.009836145
20/05/2010,12.14,-0.042731209
19/05/2010,12.67,-0.027249642
18/05/2010,13.02,-0.021277398
17/05/2010,13.3,0.014388737
14/05/2010,13.11,-0.026347026
13/05/2010,13.46,-0.042188074
12/05/2010,14.04,0.014347448
11/05/2010,13.84,-0.007199455
10/05/2010,13.94,0.065208281
07/05/2010,13.06,-0.044185398
06/05/2010,13.65,-0.035268139
05/05/2010,14.14,-0.034066555
04/05/2010,14.63,-0.022973983
03/05/2010,14.97,0.018881208
30/04/2010,14.69,0.031112084
29/04/2010,14.24,0.044515605
28/04/2010,13.62,0.015538603
27/04/2010,13.41,-0.034448258
26/04/2010,13.88,-0.020678099
23/04/2010,14.17,0.034461414
22/04/2010,13.69,0.053255928
21/04/2010,12.98,0.017094433
20/04/2010,12.76,0.033469259
19/04/2010,12.34,-0.002428168
16/04/2010,12.37,-0.018422628
15/04/2010,12.6,-0.003960401
14/04/2010,12.65,0.037861953
13/04/2010,12.18,0.012391732
12/04/2010,12.03,-0.009102256
09/04/2010,12.14,0.01076615
08/04/2010,12.01,0.0066834
07/04/2010,11.93,-0.04827113
06/04/2010,12.52,-0.005575482
05/04/2010,12.59,0.006374524
01/04/2010,12.51,-0.007168489
31/03/2010,12.6,-0.015748357
30/03/2010,12.8,-0.01780922
29/03/2010,13.03,-0.007645297
26/03/2010,13.13,0.01226069
25/03/2010,12.97,0.009295187
24/03/2010,12.85,0.007028533
23/03/2010,12.76,0.000784006
22/03/2010,12.75,0.019002947
19/03/2010,12.51,-0.019786953
18/03/2010,12.76,-0.010136539
17/03/2010,12.89,-0.010802574
16/03/2010,13.03,0.014689093
15/03/2010,12.84,-0.012384059
12/03/2010,13,0.003081667
11/03/2010,12.96,-0.003850602
10/03/2010,13.01,-0.006130287
09/03/2010,13.09,0.009980889
08/03/2010,12.96,0.006968669
05/03/2010,12.87,0.029970697
04/03/2010,12.49,-0.006384698
03/03/2010,12.57,0.007987263
02/03/2010,12.47,-0.007191401
01/03/2010,12.56,0.016051709
26/02/2010,12.36,0.000809389
25/02/2010,12.35,0.000810045
24/02/2010,12.34,-0.018467004
23/02/2010,12.57,-0.027463476
22/02/2010,12.92,-0.00231929
19/02/2010,12.95,0.013214339
18/02/2010,12.78,-0.026256335
17/02/2010,13.12,-0.007593051
16/02/2010,13.22,0.011411307
12/02/2010,13.07,-0.003818256
11/02/2010,13.12,0.020793972
10/02/2010,12.85,-0.0100659
09/02/2010,12.98,0.004633213
08/02/2010,12.92,0.019539504
05/02/2010,12.67,-0.041737124
04/02/2010,13.21,-0.003023434
03/02/2010,13.25,0.003023434
02/02/2010,13.21,0.103595735
01/02/2010,11.91,0.010126669
29/01/2010,11.79,0
28/01/2010,11.79,0.010230268
27/01/2010,11.67,0.033104068
26/01/2010,11.29,-0.00706093
25/01/2010,11.37,0.015064529
22/01/2010,11.2,-0.030771659
21/01/2010,11.55,-0.048996286
20/01/2010,12.13,-0.016353594
19/01/2010,12.33,0.015529532
15/01/2010,12.14,-0.009020151
14/01/2010,12.25,-0.01378214
13/01/2010,12.42,0.017052788
12/01/2010,12.21,-0.002453989
11/01/2010,12.24,0.00573537
08/01/2010,12.17,-0.008183352
07/01/2010,12.27,0.050993078
06/01/2010,11.66,0.008613318
05/01/2010,11.56,0.035214906
04/01/2010,11.16,0.026329256
31/12/2009,10.87,-0.010979067
30/12/2009,10.99,0.005474466
29/12/2009,10.93,-0.002740979
28/12/2009,10.96,-0.014493007
24/12/2009,11.12,0
23/12/2009,11.12,-0.002694209
22/12/2009,11.15,0.037464409
21/12/2009,10.74,0.019746763
18/12/2009,10.53,0.026950621
17/12/2009,10.25,-0.003894844
16/12/2009,10.29,0.047770276
15/12/2009,9.81,-0.026158433
14/12/2009,10.07,0.021074538
11/12/2009,9.86,-0.003037977
10/12/2009,9.89,0.005068435
09/12/2009,9.84,-0.001015744
08/12/2009,9.85,-0.005063302
07/12/2009,9.9,-0.020000667
04/12/2009,10.1,0.009950331
03/12/2009,10,-0.003992021
02/12/2009,10.04,-0.037149922
01/12/2009,10.42,0.013526776
30/11/2009,10.28,-0.024977283
27/11/2009,10.54,-0.011320876
25/11/2009,10.66,0.007532992
24/11/2009,10.58,-0.007532992
23/11/2009,10.66,0.027581396
20/11/2009,10.37,-0.166608915
19/11/2009,12.25,-0.009748249
18/11/2009,12.37,0.018768401
17/11/2009,12.14,-0.013906155
16/11/2009,12.31,0.030517832
13/11/2009,11.94,0.006722714
12/11/2009,11.86,-0.041294058
11/11/2009,12.36,0.055731677
10/11/2009,11.69,-0.036947947
09/11/2009,12.13,0.008278193
06/11/2009,12.03,0.016764852
05/11/2009,11.83,0.022223137
04/11/2009,11.57,0.031609304
03/11/2009,11.21,0.026210267
02/11/2009,10.92,-0.003656311
30/10/2009,10.96,-0.037605147
29/10/2009,11.38,0.02311214
28/10/2009,11.12,-0.060201341
27/10/2009,11.81,-0.010109606
26/10/2009,11.93,-0.04025184
23/10/2009,12.42,-0.022293917
22/10/2009,12.7,0.042628086
21/10/2009,12.17,0.006595242
20/10/2009,12.09,-0.013147272
19/10/2009,12.25,0.004089985
16/10/2009,12.2,-0.018676954
15/10/2009,12.43,0.013770975
14/10/2009,12.26,0.039090216
13/10/2009,11.79,0.018836173
12/10/2009,11.57,-0.011173301
09/10/2009,11.7,0.013769581
08/10/2009,11.54,0.076510536
07/10/2009,10.69,-0.024030731
06/10/2009,10.95,0.014719677
05/10/2009,10.79,0.024391453
02/10/2009,10.53,-0.044575625
01/10/2009,11.01,-0.035686213
30/09/2009,11.41,-0.039524045
29/09/2009,11.87,0.008460287
28/09/2009,11.77,0.01713838
25/09/2009,11.57,-0.030640695
24/09/2009,11.93,-0.042664387
23/09/2009,12.45,-0.035506688
22/09/2009,12.9,-0.010794245
21/09/2009,13.04,-0.015975996
18/09/2009,13.25,0.004538586
17/09/2009,13.19,-0.032814279
16/09/2009,13.63,0.049634247
15/09/2009,12.97,0.033715463
14/09/2009,12.54,-0.011890747
11/09/2009,12.69,-0.033323502
10/09/2009,13.12,0.010728072
09/09/2009,12.98,0.002313923
08/09/2009,12.95,0.039375165
04/09/2009,12.45,0.015378692
03/09/2009,12.26,0.010660208
02/09/2009,12.13,-0.062320482
01/09/2009,12.91,-0.037998492
31/08/2009,13.41,-0.022853925
28/08/2009,13.72,0.01394518
27/08/2009,13.53,-0.01903425
26/08/2009,13.79,0.055155558
25/08/2009,13.05,0.029551139
24/08/2009,12.67,0.000789578
21/08/2009,12.66,0.03373814
20/08/2009,12.24,0.024815169
19/08/2009,11.94,-0.023179846
18/08/2009,12.22,0.027376243
17/08/2009,11.89,-0.043610366
14/08/2009,12.42,-0.041787712
13/08/2009,12.95,-0.037883318
12/08/2009,13.45,0.025603808
11/08/2009,13.11,0.024711682
10/08/2009,12.79,-0.055506455
07/08/2009,13.52,0.075246535
06/08/2009,12.54,-0.004773279
05/08/2009,12.6,0.022472856
04/08/2009,12.32,0.047370718
03/08/2009,11.75,0.013710583
31/07/2009,11.59,0.01740688
30/07/2009,11.39,0.019504164
29/07/2009,11.17,-0.020381742
28/07/2009,11.4,-0.003502631
27/07/2009,11.44,0.027471821
24/07/2009,11.13,-0.003587448
23/07/2009,11.17,0.073350735
22/07/2009,10.38,0.054441944
21/07/2009,9.83,-0.02113818
20/07/2009,10.04,0.014042357
17/07/2009,9.9,0.026613649
16/07/2009,9.64,0.028408012
15/07/2009,9.37,0.053711539
14/07/2009,8.88,0.040212196
13/07/2009,8.53,0.003523198
10/07/2009,8.5,-0.022106776
09/07/2009,8.69,0.033941233
08/07/2009,8.4,-0.010657294
07/07/2009,8.49,-0.032447806
06/07/2009,8.77,-0.036937607
02/07/2009,9.1,-0.026031839
01/07/2009,9.34,-0.002139038
30/06/2009,9.36,-0.019048195
29/06/2009,9.54,-0.006269613
26/06/2009,9.6,0.003129893
25/06/2009,9.57,0.047067511
24/06/2009,9.13,-0.002188185
23/06/2009,9.15,-0.003273325
22/06/2009,9.18,-0.022618089
19/06/2009,9.39,0.005339041
18/06/2009,9.34,-0.035755649
17/06/2009,9.68,0.017718025
16/06/2009,9.51,0.012698583
15/06/2009,9.39,-0.018987912
12/06/2009,9.57,-0.002087683
11/06/2009,9.59,-0.003123376
10/06/2009,9.62,-0.007250161
09/06/2009,9.69,0.003100778
08/06/2009,9.66,0.047703798
05/06/2009,9.21,-0.021483103
04/06/2009,9.41,0.026926775
03/06/2009,9.16,-0.050037047
02/06/2009,9.63,0.040259674
01/06/2009,9.25,0.004333701
29/05/2009,9.21,0.058116911
28/05/2009,8.69,-0.059202098
27/05/2009,9.22,-0.02675387
26/05/2009,9.47,0.049793836
22/05/2009,9.01,-0.015418808
21/05/2009,9.15,-0.053204036
20/05/2009,9.65,-0.031619156
19/05/2009,9.96,0.018237588
18/05/2009,9.78,0.084226636
15/05/2009,8.99,-0.01873333
14/05/2009,9.16,0.015401845
13/05/2009,9.02,-0.049739982
12/05/2009,9.48,-0.036254618
11/05/2009,9.83,-0.017146159
08/05/2009,10,0.021223636
07/05/2009,9.79,-0.097258323
06/05/2009,10.79,-0.135036284
05/05/2009,12.35,-0.088292607
04/05/2009,13.49,0.087483218
01/05/2009,12.36,-0.054322682
30/04/2009,13.05,0.005378422
29/04/2009,12.98,0.01240326
28/04/2009,12.82,-0.00233736
27/04/2009,12.85,-0.010836019
24/04/2009,12.99,0.078440195
23/04/2009,12.01,-0.000832293
22/04/2009,12.02,0.011715615
21/04/2009,11.88,0.067911206
20/04/2009,11.1,-0.10590091
17/04/2009,12.34,0.06184092
16/04/2009,11.6,0.038669141
15/04/2009,11.16,0.079221659
14/04/2009,10.31,-0.038996858
13/04/2009,10.72,0.007490672
09/04/2009,10.64,0.083259027
08/04/2009,9.79,-0.041026264
07/04/2009,10.2,-0.07641623
06/04/2009,11.01,-0.046148384
03/04/2009,11.53,0.047966566
02/04/2009,10.99,0.08148445
01/04/2009,10.13,0.043375433
31/03/2009,9.7,-0.037434821
30/03/2009,10.07,-0.070910925
27/03/2009,10.81,-0.011039671
26/03/2009,10.93,0.082944138
25/03/2009,10.06,0.056223288
24/03/2009,9.51,-0.039180269
23/03/2009,9.89,0.166870261
20/03/2009,8.37,-0.058020912
19/03/2009,8.87,-0.022297468
18/03/2009,9.07,0.074362436
17/03/2009,8.42,0.0474253
16/03/2009,8.03,-0.055704472
13/03/2009,8.49,0.009467526
12/03/2009,8.41,0.048730713
11/03/2009,8.01,0.013828002
10/03/2009,7.9,0.136791674
09/03/2009,6.89,-0.005788728
06/03/2009,6.93,-0.011477888
05/03/2009,7.01,-0.093882628
04/03/2009,7.7,0.050610001
03/03/2009,7.32,-0.095061763
02/03/2009,8.05,-0.04849435
27/02/2009,8.45,-0.002364067
26/02/2009,8.47,-0.050643733
25/02/2009,8.91,0.001122965
24/02/2009,8.9,0.105360516
23/02/2009,8.01,0.049914391
20/02/2009,7.62,0.010554188
19/02/2009,7.54,-0.112760127
18/02/2009,8.44,-0.055313638
17/02/2009,8.92,-0.00447428
13/02/2009,8.96,0.056239718
12/02/2009,8.47,-0.002358492
11/02/2009,8.49,0.038420091
10/02/2009,8.17,-0.100083459
09/02/2009,9.03,-0.012108018
06/02/2009,9.14,0.124506903
05/02/2009,8.07,0.070587344
04/02/2009,7.52,0.013387081
03/02/2009,7.42,0.194252284
02/02/2009,6.11,0.024856292
30/01/2009,5.96,-0.033006296
29/01/2009,6.16,-0.129260924
28/01/2009,7.01,0.091039711
27/01/2009,6.4,-0.01242252
26/01/2009,6.48,0.015552413
23/01/2009,6.38,0.051458297
22/01/2009,6.06,-0.042009408
21/01/2009,6.32,0.040360603
20/01/2009,6.07,-0.110618497
16/01/2009,6.78,0.026907453
15/01/2009,6.6,0.004555817
14/01/2009,6.57,-0.091567194
13/01/2009,7.2,-0.00415801
12/01/2009,7.23,-0.086088868
09/01/2009,7.88,-0.033690023
08/01/2009,8.15,0.07382486
07/01/2009,7.57,-0.055248474
06/01/2009,8,0
05/01/2009,8,
