Date,Close,ARG
24/01/2011,63.27,-0.009125299
21/01/2011,63.85,0.004709585
20/01/2011,63.55,-0.002828412
19/01/2011,63.73,0.003772996
18/01/2011,63.49,-0.003616072
14/01/2011,63.72,0.003931132
13/01/2011,63.47,-0.002517704
12/01/2011,63.63,0.002045151
11/01/2011,63.5,-0.001416319
10/01/2011,63.59,-0.000785978
07/01/2011,63.64,-0.000157122
06/01/2011,63.65,0.003462389
05/01/2011,63.43,-0.00078796
04/01/2011,63.48,-0.00157406
03/01/2011,63.58,0.017772604
31/12/2010,62.46,-0.002238926
30/12/2010,62.6,0.002238926
29/12/2010,62.46,0.000160115
28/12/2010,62.45,-0.002399042
27/12/2010,62.6,0.001278773
23/12/2010,62.52,0.017425417
22/12/2010,61.44,-0.028559618
21/12/2010,63.22,0.004915573
20/12/2010,62.91,-0.002064312
17/12/2010,63.04,-0.002534856
16/12/2010,63.2,-0.002054849
15/12/2010,63.33,-0.003939805
14/12/2010,63.58,0.00125905
13/12/2010,63.5,0.001576044
10/12/2010,63.4,0.024913457
09/12/2010,61.84,-0.064649689
08/12/2010,65.97,0.007149951
07/12/2010,65.5,0.005971995
06/12/2010,65.11,-0.01750825
03/12/2010,66.26,0.039244861
02/12/2010,63.71,0.028175362
01/12/2010,61.94,0.013654308
30/11/2010,61.1,-0.010582109
29/11/2010,61.75,0.00226978
26/11/2010,61.61,-0.007438585
24/11/2010,62.07,0.001128395
23/11/2010,62,-0.061004056
22/11/2010,65.9,-0.015807631
19/11/2010,66.95,-0.006698946
18/11/2010,67.4,0.009690721
17/11/2010,66.75,0.007518832
16/11/2010,66.25,-0.014237783
15/11/2010,67.2,-0.004306191
12/11/2010,67.49,-0.005614672
11/11/2010,67.87,0.010516279
10/11/2010,67.16,-0.012576921
09/11/2010,68.01,-0.008929284
08/11/2010,68.62,0.000874763
05/11/2010,68.56,-0.00058326
04/11/2010,68.6,-0.010296661
03/11/2010,69.31,-0.016030113
02/11/2010,70.43,-0.008060568
01/11/2010,71,0.001550497
29/10/2010,70.89,0.001411632
28/10/2010,70.79,-0.000141253
27/10/2010,70.8,-0.000564812
26/10/2010,70.84,0.012071438
25/10/2010,69.99,-0.001998288
22/10/2010,70.13,-0.000285144
21/10/2010,70.15,0.001712085
20/10/2010,70.03,0.001143021
19/10/2010,69.95,0.001860199
18/10/2010,69.82,0.001576722
15/10/2010,69.71,0.000861079
14/10/2010,69.65,-0.002294566
13/10/2010,69.81,-0.001574465
12/10/2010,69.92,0.002004296
11/10/2010,69.78,0.028048049
08/10/2010,67.85,-0.010555735
07/10/2010,68.57,-0.002330664
06/10/2010,68.73,0.005983236
05/10/2010,68.32,0.001025115
04/10/2010,68.25,-0.000732333
01/10/2010,68.3,0.005137626
30/09/2010,67.95,-0.000735565
29/09/2010,68,-0.000588062
28/09/2010,68.04,0.002943776
27/09/2010,67.84,-0.001620149
24/09/2010,67.95,0.004720469
23/09/2010,67.63,-0.001329886
22/09/2010,67.72,0.001034203
21/09/2010,67.65,-0.001477105
20/09/2010,67.75,0.00073828
17/09/2010,67.7,0.005925943
16/09/2010,67.3,0.002082404
15/09/2010,67.16,0.035000921
14/09/2010,64.85,0.003398211
13/09/2010,64.63,-0.006016216
10/09/2010,65.02,0.002926456
09/09/2010,64.83,0.003708859
08/09/2010,64.59,-0.017800071
07/09/2010,65.75,-0.013895406
03/09/2010,66.67,0.007830186
02/09/2010,66.15,-0.000755572
01/09/2010,66.2,0.006060625
31/08/2010,65.8,-0.008775968
30/08/2010,66.38,-0.005108952
27/08/2010,66.72,0.006616565
26/08/2010,66.28,0
25/08/2010,66.28,-0.002561593
24/08/2010,66.45,-0.001203189
23/08/2010,66.53,0.004217509
20/08/2010,66.25,0
19/08/2010,66.25,-0.005269113
18/08/2010,66.6,0.004816385
17/08/2010,66.28,0.005294619
16/08/2010,65.93,0.01497583
13/08/2010,64.95,-0.002460404
12/08/2010,65.11,-0.004138254
11/08/2010,65.38,-0.009135265
10/08/2010,65.98,0.002731827
09/08/2010,65.8,-0.002731827
06/08/2010,65.98,0.001972238
05/08/2010,65.85,0.003498901
04/08/2010,65.62,0.005348015
03/08/2010,65.27,-0.006566413
02/08/2010,65.7,0.00626004
30/07/2010,65.29,0
29/07/2010,65.29,-0.003211257
28/07/2010,65.5,-0.002439769
27/07/2010,65.66,0.001371638
26/07/2010,65.57,0.001373522
23/07/2010,65.48,0.004898969
22/07/2010,65.16,0.006621011
21/07/2010,64.73,-0.006621011
20/07/2010,65.16,0.004923087
19/07/2010,64.84,0.001543448
16/07/2010,64.74,-0.004008021
15/07/2010,65,-0.000615195
14/07/2010,65.04,0.000922935
13/07/2010,64.98,0.002002619
12/07/2010,64.85,-0.000770713
09/07/2010,64.9,0.015997856
08/07/2010,63.87,0.005809862
07/07/2010,63.5,0.00790518
06/07/2010,63,0.006848796
02/07/2010,62.57,0.008506592
01/07/2010,62.04,-0.002575661
30/06/2010,62.2,0.002092219
29/06/2010,62.07,-0.011692293
28/06/2010,62.8,-0.002067924
25/06/2010,62.93,0.010543229
24/06/2010,62.27,-0.007200607
23/06/2010,62.72,-0.000478202
22/06/2010,62.75,-0.007462129
21/06/2010,63.22,-0.008505328
18/06/2010,63.76,0.000941472
17/06/2010,63.7,0.004720701
16/06/2010,63.4,0.000157741
15/06/2010,63.39,0.010147542
14/06/2010,62.75,-0.003976148
11/06/2010,63,0
10/06/2010,63,0.01342302
09/06/2010,62.16,-0.002891568
08/06/2010,62.34,0.007244659
07/06/2010,61.89,-0.007725775
04/06/2010,62.37,-0.009732825
03/06/2010,62.98,0.002862142
02/06/2010,62.8,0.012820688
01/06/2010,62,-0.007552056
28/05/2010,62.47,-0.013672709
27/05/2010,63.33,0.017521952
26/05/2010,62.23,0
25/05/2010,62.23,0.003541536
24/05/2010,62.01,0.005011731
21/05/2010,61.7,0.031445508
20/05/2010,59.79,-0.035811974
19/05/2010,61.97,-0.013623097
18/05/2010,62.82,0.00494695
17/05/2010,62.51,0.006741599
14/05/2010,62.09,-0.015343117
13/05/2010,63.05,-0.010727347
12/05/2010,63.73,0.006928071
11/05/2010,63.29,-0.002682447
10/05/2010,63.46,0.028287943
07/05/2010,61.69,0.007811268
06/05/2010,61.21,-0.039559967
05/05/2010,63.68,-0.001882649
04/05/2010,63.8,-0.006717201
03/05/2010,64.23,0.012218197
30/04/2010,63.45,-0.003618347
29/04/2010,63.68,0.0018862
28/04/2010,63.56,0.011233407
27/04/2010,62.85,-0.003177127
26/04/2010,63.05,-0.002692644
23/04/2010,63.22,-0.003631487
22/04/2010,63.45,-0.003147131
21/04/2010,63.65,-0.00376353
20/04/2010,63.89,0.001879994
19/04/2010,63.77,-0.008587765
16/04/2010,64.32,-0.001243008
15/04/2010,64.4,0.003110422
14/04/2010,64.2,0.001870908
13/04/2010,64.08,0.001092982
12/04/2010,64.01,-0.000780823
09/04/2010,64.06,0.003440191
08/04/2010,63.84,0.001253919
07/04/2010,63.76,0.00141254
06/04/2010,63.67,-0.003918807
05/04/2010,63.92,-0.000625587
01/04/2010,63.96,0.005330002
31/03/2010,63.62,-0.005642648
30/03/2010,63.98,0.002033952
29/03/2010,63.85,-0.003751763
26/03/2010,64.09,0.004065046
25/03/2010,63.83,0.001254115
24/03/2010,63.75,-0.008123775
23/03/2010,64.27,-0.003727291
22/03/2010,64.51,0.009500889
19/03/2010,63.9,-0.004060602
18/03/2010,64.16,-0.00528526
17/03/2010,64.5,0.003416683
16/03/2010,64.28,0.003272305
15/03/2010,64.07,-0.006688988
12/03/2010,64.5,0.002017538
11/03/2010,64.37,-0.006194847
10/03/2010,64.77,0.003557347
09/03/2010,64.54,-0.003711727
08/03/2010,64.78,-0.013035995
05/03/2010,65.63,0.000914634
04/03/2010,65.57,-0.002132847
03/03/2010,65.71,0.002743068
02/03/2010,65.53,0.008120783
01/03/2010,65,0.013319076
26/02/2010,64.14,0.004218427
25/02/2010,63.87,0.008174861
24/02/2010,63.35,-0.000315657
23/02/2010,63.37,-0.003308392
22/02/2010,63.58,0.00078672
19/02/2010,63.53,0.006316143
18/02/2010,63.13,0.003014201
17/02/2010,62.94,0.028688511
16/02/2010,61.16,-0.010571783
12/02/2010,61.81,0.001619171
11/02/2010,61.71,0.006503031
10/02/2010,61.31,-0.000652209
09/02/2010,61.35,0.013125701
08/02/2010,60.55,-0.006748441
05/02/2010,60.96,0.336767556
04/02/2010,43.53,-0.016405016
03/02/2010,44.25,-0.009222875
02/02/2010,44.66,-0.002236637
01/02/2010,44.76,0.057473871
29/01/2010,42.26,-0.102683011
28/01/2010,46.83,-0.015257766
27/01/2010,47.55,-0.012123894
26/01/2010,48.13,-0.007245658
25/01/2010,48.48,0.007661286
22/01/2010,48.11,-0.016287341
21/01/2010,48.9,-0.001838799
20/01/2010,48.99,0.001634321
19/01/2010,48.91,0.013586047
15/01/2010,48.25,-0.001863547
14/01/2010,48.34,-0.010904336
13/01/2010,48.87,0.014842573
12/01/2010,48.15,-0.009302393
11/01/2010,48.6,0.00826451
08/01/2010,48.2,0.00083022
07/01/2010,48.16,-0.001659751
06/01/2010,48.24,0.00041468
05/01/2010,48.22,-0.003519308
04/01/2010,48.39,0.01646042
31/12/2009,47.6,-0.013770299
30/12/2009,48.26,-0.000414336
29/12/2009,48.28,0.002488595
28/12/2009,48.16,0.007921659
24/12/2009,47.78,0.003984487
23/12/2009,47.59,0.004633538
22/12/2009,47.37,0.008480017
21/12/2009,46.97,0.007908559
18/12/2009,46.6,-0.002143624
17/12/2009,46.7,-0.021606433
16/12/2009,47.72,0.009897943
15/12/2009,47.25,-0.018868484
14/12/2009,48.15,0.015909902
11/12/2009,47.39,-0.004001269
10/12/2009,47.58,-0.001679967
09/12/2009,47.66,0.022062838
08/12/2009,46.62,0.000429092
07/12/2009,46.6,-0.004496314
04/12/2009,46.81,0.00685962
03/12/2009,46.49,-0.011123109
02/12/2009,47.01,0.007687418
01/12/2009,46.65,0.008611463
30/11/2009,46.25,0.002814769
27/11/2009,46.12,-0.019326348
25/11/2009,47.02,0.001489837
24/11/2009,46.95,-0.007215651
23/11/2009,47.29,0.005087991
20/11/2009,47.05,0.002979994
19/11/2009,46.91,-0.008279423
18/11/2009,47.3,-0.016771882
17/11/2009,48.1,-0.002076844
16/11/2009,48.2,0.016525844
13/11/2009,47.41,-0.005888555
12/11/2009,47.69,-0.011259502
11/11/2009,48.23,-0.001657344
10/11/2009,48.31,0.001657344
09/11/2009,48.23,0.034380693
06/11/2009,46.6,0.001288383
05/11/2009,46.54,0.031208206
04/11/2009,45.11,-0.000221656
03/11/2009,45.12,0.000443361
02/11/2009,45.1,0.016544084
30/10/2009,44.36,-0.036737922
29/10/2009,46.02,0.001522236
28/10/2009,45.95,-0.052152555
27/10/2009,48.41,-0.006177944
26/10/2009,48.71,-0.012850763
23/10/2009,49.34,-0.021652811
22/10/2009,50.42,0.019425864
21/10/2009,49.45,-0.01644642
20/10/2009,50.27,-0.007530753
19/10/2009,50.65,0.003956484
16/10/2009,50.45,-0.00118859
15/10/2009,50.51,0.017172946
14/10/2009,49.65,0.025498577
13/10/2009,48.4,0.001861235
12/10/2009,48.31,-0.003512763
09/10/2009,48.48,0.004548282
08/10/2009,48.26,0.005193738
07/10/2009,48.01,-0.002911816
06/10/2009,48.15,0.011488377
05/10/2009,47.6,0.006322466
02/10/2009,47.3,0.009345862
01/10/2009,46.86,-0.031715354
30/09/2009,48.37,-0.006388481
29/09/2009,48.68,0.001438997
28/09/2009,48.61,0.025207042
25/09/2009,47.4,-0.012995362
24/09/2009,48.02,-0.018364284
23/09/2009,48.91,-0.026232335
22/09/2009,50.21,0.010410504
21/09/2009,49.69,-0.003014169
18/09/2009,49.84,0.014348028
17/09/2009,49.13,0.000407166
16/09/2009,49.11,0.03480774
15/09/2009,47.43,0.025193476
14/09/2009,46.25,0.011744372
11/09/2009,45.71,-0.012176711
10/09/2009,46.27,0.00476604
09/09/2009,46.05,0.002827011
08/09/2009,45.92,0.008090128
04/09/2009,45.55,0.013259863
03/09/2009,44.95,0.007592712
02/09/2009,44.61,-0.010258788
01/09/2009,45.07,-0.031235476
31/08/2009,46.5,0.010810916
28/08/2009,46,0.000434877
27/08/2009,45.98,-0.001304065
26/08/2009,46.04,-0.005847337
25/08/2009,46.31,0.005630158
24/08/2009,46.05,-0.003035562
21/08/2009,46.19,0.035926729
20/08/2009,44.56,-0.005594733
19/08/2009,44.81,0.014159131
18/08/2009,44.18,0.00955204
17/08/2009,43.76,-0.035690018
14/08/2009,45.35,-0.014883181
13/08/2009,46.03,0.008289751
12/08/2009,45.65,0.015230401
11/08/2009,44.96,-0.003109041
10/08/2009,45.1,-0.003320424
07/08/2009,45.25,0.010887787
06/08/2009,44.76,-0.006901953
05/08/2009,45.07,-0.011032769
04/08/2009,45.57,0.007046935
03/08/2009,45.25,0.014917342
31/07/2009,44.58,0.008560539
30/07/2009,44.2,0.037105305
29/07/2009,42.59,-0.006319506
28/07/2009,42.86,-0.004423241
27/07/2009,43.05,0.029705154
24/07/2009,41.79,0.009859404
23/07/2009,41.38,0.030673488
22/07/2009,40.13,0.011024917
21/07/2009,39.69,-0.002767645
20/07/2009,39.8,0.014170278
17/07/2009,39.24,-0.01567668
16/07/2009,39.86,0.021042734
15/07/2009,39.03,0.013932114
14/07/2009,38.49,0
13/07/2009,38.49,0.027658816
10/07/2009,37.44,-0.013529852
09/07/2009,37.95,0.010862473
08/07/2009,37.54,-0.023431373
07/07/2009,38.43,-0.019328008
06/07/2009,39.18,-0.0002552
02/07/2009,39.19,-0.032880362
01/07/2009,40.5,-0.000740467
30/06/2009,40.53,-0.02123844
29/06/2009,41.4,0.012884583
26/06/2009,40.87,0.002449781
25/06/2009,40.77,0.021820851
24/06/2009,39.89,-0.001002255
23/06/2009,39.93,0.005524876
22/06/2009,39.71,-0.036592463
19/06/2009,41.19,0.012213146
18/06/2009,40.69,0.021361965
17/06/2009,39.83,-0.001505269
16/06/2009,39.89,-0.01813489
15/06/2009,40.62,-0.005401437
12/06/2009,40.84,-0.013618888
11/06/2009,41.4,-0.001448226
10/06/2009,41.46,-0.019348508
09/06/2009,42.27,0.008553153
08/06/2009,41.91,-0.013744292
05/06/2009,42.49,-0.026476233
04/06/2009,43.63,0.003213961
03/06/2009,43.49,-0.038123484
02/06/2009,45.18,0.014042357
01/06/2009,44.55,0.052771142
29/05/2009,42.26,0.005219466
28/05/2009,42.04,0.001666469
27/05/2009,41.97,-0.013724778
26/05/2009,42.55,0.010869672
22/05/2009,42.09,-0.002373043
21/05/2009,42.19,-0.025969409
20/05/2009,43.3,0.005558143
19/05/2009,43.06,0.009567218
18/05/2009,42.65,0.03168063
15/05/2009,41.32,0.021774561
14/05/2009,40.43,0.00272446
13/05/2009,40.32,-0.051714833
12/05/2009,42.46,0.003066402
11/05/2009,42.33,-0.013841863
08/05/2009,42.92,0.004670723
07/05/2009,42.72,-0.005835003
06/05/2009,42.97,-0.017303466
05/05/2009,43.72,-0.010919126
04/05/2009,44.2,0.051055171
01/05/2009,42,-0.026317308
30/04/2009,43.12,0.013542117
29/04/2009,42.54,0.029340208
28/04/2009,41.31,0.003880674
27/04/2009,41.15,-0.004122717
24/04/2009,41.32,0.05165001
23/04/2009,39.24,0.00306279
22/04/2009,39.12,0.039363873
21/04/2009,37.61,0.021772127
20/04/2009,36.8,-0.053437733
17/04/2009,38.82,-0.000257566
16/04/2009,38.83,0.024242032
15/04/2009,37.9,0.006618158
14/04/2009,37.65,-0.034459165
13/04/2009,38.97,-0.007923364
09/04/2009,39.28,0.053332031
08/04/2009,37.24,0.019797257
07/04/2009,36.51,-0.016300279
06/04/2009,37.11,-0.02659024
03/04/2009,38.11,0.051693877
02/04/2009,36.19,0.048983606
01/04/2009,34.46,0.019042614
31/03/2009,33.81,0.027892047
30/03/2009,32.88,-0.04548265
27/03/2009,34.41,-0.03203019
26/03/2009,35.53,0.063019833
25/03/2009,33.36,0.016014846
24/03/2009,32.83,-0.024967457
23/03/2009,33.66,0.033225648
20/03/2009,32.56,-0.050602024
19/03/2009,34.25,-0.011033794
18/03/2009,34.63,0.039763742
17/03/2009,33.28,0.03081861
16/03/2009,32.27,0.003103665
13/03/2009,32.17,0.017244509
12/03/2009,31.62,0.036391071
11/03/2009,30.49,0.058065583
10/03/2009,28.77,0.054646696
09/03/2009,27.24,0.005521825
06/03/2009,27.09,-0.033039854
05/03/2009,28,-0.045041651
04/03/2009,29.29,0.030857016
03/03/2009,28.4,-0.010856349
02/03/2009,28.71,-0.069944468
27/02/2009,30.79,0.001299968
26/02/2009,30.75,-0.034205029
25/02/2009,31.82,-0.058292626
24/02/2009,33.73,0.027654302
23/02/2009,32.81,-0.069744392
20/02/2009,35.18,-0.00198779
19/02/2009,35.25,-0.033201543
18/02/2009,36.44,-0.013357156
17/02/2009,36.93,-0.041374238
13/02/2009,38.49,0.01176023
12/02/2009,38.04,0.019644911
11/02/2009,37.3,-0.003211994
10/02/2009,37.42,-0.054348484
09/02/2009,39.51,0.011198895
06/02/2009,39.07,0.043684205
05/02/2009,37.4,0.007514797
04/02/2009,37.12,0.002967762
03/02/2009,37.01,0.012780595
02/02/2009,36.54,0.034241341
30/01/2009,35.31,-0.084672195
29/01/2009,38.43,0.029845078
28/01/2009,37.3,0.011052815
27/01/2009,36.89,-0.0123924
26/01/2009,37.35,-0.005872948
23/01/2009,37.57,-0.011117108
22/01/2009,37.99,-0.009692283
21/01/2009,38.36,0.035286855
20/01/2009,37.03,-0.053114481
16/01/2009,39.05,-0.030267128
15/01/2009,40.25,0.039787333
14/01/2009,38.68,-0.029046628
13/01/2009,39.82,0.046783139
12/01/2009,38,-0.013072082
09/01/2009,38.5,0.008608375
08/01/2009,38.17,-0.003400029
07/01/2009,38.3,-0.052141499
06/01/2009,40.35,0.024841323
05/01/2009,39.36,
