Date,Close,FTR
03/01/2014,4.7,0.006403437
02/01/2014,4.67,0.004291852
31/12/2013,4.65,-0.010695289
30/12/2013,4.7,0
27/12/2013,4.7,0
26/12/2013,4.7,0
24/12/2013,4.7,0.002129926
23/12/2013,4.69,0
20/12/2013,4.69,-0.00849262
19/12/2013,4.73,0.006362694
18/12/2013,4.7,-0.016878038
17/12/2013,4.78,0.082836006
16/12/2013,4.4,-0.009049836
13/12/2013,4.44,-0.00224972
12/12/2013,4.45,-0.017817843
11/12/2013,4.53,-0.017505918
10/12/2013,4.61,0.008714652
09/12/2013,4.57,0.002190581
06/12/2013,4.56,0.028923039
05/12/2013,4.43,-0.046314782
04/12/2013,4.64,-0.002152853
03/12/2013,4.65,0.006472515
02/12/2013,4.62,-0.012903405
29/11/2013,4.68,-0.002134473
27/11/2013,4.69,0.010718216
26/11/2013,4.64,-0.006444705
25/11/2013,4.67,-0.006403437
22/11/2013,4.7,-0.021053409
21/11/2013,4.8,-0.008298803
20/11/2013,4.84,-0.02851517
19/11/2013,4.98,0.016194686
18/11/2013,4.9,0
15/11/2013,4.9,0.016461277
14/11/2013,4.82,0.008333382
13/11/2013,4.78,0.016878038
12/11/2013,4.7,-0.004246291
11/11/2013,4.72,0.006376217
08/11/2013,4.69,0.010718216
07/11/2013,4.64,-0.017094433
06/11/2013,4.72,0.052185753
05/11/2013,4.48,0.00447428
04/11/2013,4.46,0.00224467
01/11/2013,4.45,0.009029407
31/10/2013,4.41,-0.004524895
30/10/2013,4.43,-0.013453118
29/10/2013,4.49,0
28/10/2013,4.49,0.002229655
25/10/2013,4.48,0.01348335
24/10/2013,4.42,0
23/10/2013,4.42,-0.01348335
22/10/2013,4.48,0.00447428
21/10/2013,4.46,-0.002239643
18/10/2013,4.47,0.006734032
17/10/2013,4.44,0.006779687
16/10/2013,4.41,0.00911168
15/10/2013,4.37,-0.002285715
14/10/2013,4.38,-0.006825965
11/10/2013,4.41,0.022936785
10/10/2013,4.31,0.021102776
09/10/2013,4.22,0
08/10/2013,4.22,-0.014117882
07/10/2013,4.28,0
04/10/2013,4.28,0.011751017
03/10/2013,4.23,-0.01408474
02/10/2013,4.29,0.00936775
01/10/2013,4.25,0.016607736
30/09/2013,4.18,-0.025975486
27/09/2013,4.29,-0.00232829
26/09/2013,4.3,0.00232829
25/09/2013,4.29,-0.006968669
24/09/2013,4.32,0.009302393
23/09/2013,4.28,0.023641763
20/09/2013,4.18,-0.030626658
19/09/2013,4.31,-0.013825105
18/09/2013,4.37,0.006888661
17/09/2013,4.34,0.004618946
16/09/2013,4.32,-0.006920443
13/09/2013,4.35,-0.009153382
12/09/2013,4.39,0.009153382
11/09/2013,4.35,0.004608303
10/09/2013,4.33,0
09/09/2013,4.33,0.011614532
06/09/2013,4.28,-0.018519048
05/09/2013,4.36,-0.020432039
04/09/2013,4.45,0.015855372
03/09/2013,4.38,0.011481182
30/08/2013,4.33,-0.029581224
29/08/2013,4.46,0.006749182
28/08/2013,4.43,-0.008988825
27/08/2013,4.47,-0.017738824
26/08/2013,4.55,0
23/08/2013,4.55,0.011049836
22/08/2013,4.5,-0.008849615
21/08/2013,4.54,0.015538603
20/08/2013,4.47,0
19/08/2013,4.47,-0.030839448
16/08/2013,4.61,-0.015070253
15/08/2013,4.68,-0.006389798
14/08/2013,4.71,-0.006349228
13/08/2013,4.74,0.019169916
12/08/2013,4.65,0.021739987
09/08/2013,4.55,-0.008752791
08/08/2013,4.59,-0.004347833
07/08/2013,4.61,0.010905233
06/08/2013,4.56,0
05/08/2013,4.56,0.015469922
02/08/2013,4.49,0.020248161
01/08/2013,4.4,0.009132484
31/07/2013,4.36,0.009216655
30/07/2013,4.32,0.006968669
29/07/2013,4.29,0.004672906
26/07/2013,4.27,0.002344667
25/07/2013,4.26,-0.004683849
24/07/2013,4.28,0.007034027
23/07/2013,4.25,-0.01169604
22/07/2013,4.3,0.007001195
19/07/2013,4.27,0.016529302
18/07/2013,4.2,0.014388737
17/07/2013,4.14,0.009708814
16/07/2013,4.1,0.004889985
15/07/2013,4.08,0.012330612
12/07/2013,4.03,-0.002478316
11/07/2013,4.04,0.004962789
10/07/2013,4.02,0.007490672
09/07/2013,3.99,-0.012453461
08/07/2013,4.04,0.014962873
05/07/2013,3.98,0.005037794
03/07/2013,3.96,-0.005037794
02/07/2013,3.98,-0.010000083
01/07/2013,4.02,-0.007434978
28/06/2013,4.05,0.01242252
27/06/2013,4,0.017654935
26/06/2013,3.93,-0.015151805
25/06/2013,3.99,0.048790164
24/06/2013,3.8,-0.031090587
21/06/2013,3.92,0.007682496
20/06/2013,3.89,-0.030382084
19/06/2013,4.01,-0.007453451
18/06/2013,4.04,-0.009852296
17/06/2013,4.08,-0.03373814
14/06/2013,4.22,-0.004728141
13/06/2013,4.24,0.021454935
12/06/2013,4.15,0.026863642
11/06/2013,4.04,-0.024451096
10/06/2013,4.14,-0.004819286
07/06/2013,4.16,0.009661911
06/06/2013,4.12,0.017136282
05/06/2013,4.05,-0.026798193
04/06/2013,4.16,0
03/06/2013,4.16,0.00240674
31/05/2013,4.15,-0.028505493
30/05/2013,4.27,0.004694844
29/05/2013,4.25,-0.01169604
28/05/2013,4.3,-0.022989518
24/05/2013,4.4,0.002275314
23/05/2013,4.39,0.030060067
22/05/2013,4.26,-0.020906685
21/05/2013,4.35,0.006920443
