Date,Close,CF
06/12/2013,233.09,-0.010795693
05/12/2013,235.62,-0.006135118
04/12/2013,237.07,0.101491985
03/12/2013,214.19,-0.013079964
02/12/2013,217.01,-0.001703539
29/11/2013,217.38,0.004056427
27/11/2013,216.5,0.010027008
26/11/2013,214.34,0.003271184
25/11/2013,213.64,-0.007229003
22/11/2013,215.19,0.002652336
21/11/2013,214.62,0.000745782
20/11/2013,214.46,-9.32531E-05
19/11/2013,214.48,-0.00849607
18/11/2013,216.31,-0.011902441
15/11/2013,218.9,0.000868353
14/11/2013,218.71,0.006007677
13/11/2013,217.4,-0.004039668
12/11/2013,218.28,-0.010119053
11/11/2013,220.5,0.005183479
08/11/2013,219.36,0.03999417
07/11/2013,210.76,-0.004166673
06/11/2013,211.64,0.010162979
05/11/2013,209.5,-0.038072634
04/11/2013,217.63,0.012437454
01/11/2013,214.94,-0.00306592
31/10/2013,215.6,-0.003565066
30/10/2013,216.37,0.000693497
29/10/2013,216.22,-0.009848669
28/10/2013,218.36,0.040848709
25/10/2013,209.62,-0.002430019
24/10/2013,210.13,-0.011450868
23/10/2013,212.55,-0.015267472
22/10/2013,215.82,-0.000694782
21/10/2013,215.97,0.003757572
18/10/2013,215.16,0.026467285
17/10/2013,209.54,0.002867523
16/10/2013,208.94,0.018256967
15/10/2013,205.16,-0.00447428
14/10/2013,206.08,0.007451999
11/10/2013,204.55,-0.011519801
10/10/2013,206.92,0.002225556
09/10/2013,206.46,-0.010886952
08/10/2013,208.72,-0.027595779
07/10/2013,214.56,-0.008446702
04/10/2013,216.38,0.021346475
03/10/2013,211.81,-0.00981897
02/10/2013,213.9,0.013792673
01/10/2013,210.97,0.000663822
30/09/2013,210.83,0.001661485
27/09/2013,210.48,-0.00884522
26/09/2013,212.35,-0.007786886
25/09/2013,214.01,0.028580822
24/09/2013,207.98,0.000432828
23/09/2013,207.89,-0.00134596
20/09/2013,208.17,0.00989653
19/09/2013,206.12,-0.00426027
18/09/2013,207,0.030608628
17/09/2013,200.76,0.000398565
16/09/2013,200.68,0.034730113
13/09/2013,193.83,-0.00283352
12/09/2013,194.38,-0.019512069
11/09/2013,198.21,0.002626928
10/09/2013,197.69,0.009555346
09/09/2013,195.81,0.00830774
06/09/2013,194.19,0.008688961
05/09/2013,192.51,0.001455529
04/09/2013,192.23,0.003126142
03/09/2013,191.63,0.006754483
30/08/2013,190.34,0.005320422
29/08/2013,189.33,-0.002953433
28/08/2013,189.89,-0.018574124
27/08/2013,193.45,-0.018539914
26/08/2013,197.07,0.014155639
23/08/2013,194.3,0.001957654
22/08/2013,193.92,0.015172275
21/08/2013,191,0.016416743
20/08/2013,187.89,0.007425446
19/08/2013,186.5,-0.007159298
16/08/2013,187.84,-0.014009163
15/08/2013,190.49,0.012891815
14/08/2013,188.05,-0.01047407
13/08/2013,190.03,-0.000473497
12/08/2013,190.12,0.009884585
09/08/2013,188.25,-0.019255645
08/08/2013,191.91,0.010634218
07/08/2013,189.88,0.00179221
06/08/2013,189.54,-0.018556317
05/08/2013,193.09,-0.001293896
02/08/2013,193.34,-0.013562316
01/08/2013,195.98,-0.000153065
31/07/2013,196.01,-0.006255583
30/07/2013,197.24,-0.025330483
29/07/2013,202.3,0.111254713
26/07/2013,181,0.004873736
25/07/2013,180.12,0.002000668
24/07/2013,179.76,-0.006874403
23/07/2013,181,-0.00863663
22/07/2013,182.57,-0.007367219
19/07/2013,183.92,0.005233331
18/07/2013,182.96,-0.003546393
17/07/2013,183.61,0.013378126
16/07/2013,181.17,-0.022702203
15/07/2013,185.33,0.006441682
12/07/2013,184.14,-0.018349139
11/07/2013,187.55,0.036432814
10/07/2013,180.84,-0.001988731
09/07/2013,181.2,0.024129857
08/07/2013,176.88,0.008117435
05/07/2013,175.45,0.002453849
03/07/2013,175.02,0.018336442
02/07/2013,171.84,0.00911967
01/07/2013,170.28,-0.007139126
28/06/2013,171.5,-0.022371782
27/06/2013,175.38,-0.008516488
26/06/2013,176.88,0.011485883
25/06/2013,174.86,-0.008371586
24/06/2013,176.33,-0.035324007
21/06/2013,182.67,-0.009534519
20/06/2013,184.42,-0.028597047
19/06/2013,189.77,0.006025388
18/06/2013,188.63,0.020080458
17/06/2013,184.88,0.001732352
14/06/2013,184.56,-0.005834701
13/06/2013,185.64,0.011594647
12/06/2013,183.5,-0.022949884
11/06/2013,187.76,-0.031558943
10/06/2013,193.78,-0.003297272
07/06/2013,194.42,0.007952534
06/06/2013,192.88,0.005562935
05/06/2013,191.81,-0.011455948
04/06/2013,194.02,0.002373705
03/06/2013,193.56,0.01352356
31/05/2013,190.96,-0.019293203
30/05/2013,194.68,0.003499026
29/05/2013,194,0.026746266
28/05/2013,188.88,0.01144817
24/05/2013,186.73,-0.01144817
23/05/2013,188.88,-0.000211752
22/05/2013,188.92,0.0020665
21/05/2013,188.53,-0.015526219
20/05/2013,191.48,0.005026189
17/05/2013,190.52,-0.001206494
16/05/2013,190.75,0.003308218
15/05/2013,190.12,-0.014101659
14/05/2013,192.82,0.005981968
13/05/2013,191.67,-0.017070557
10/05/2013,194.97,-0.000102575
09/05/2013,194.99,0.022194326
08/05/2013,190.71,0.018629806
07/05/2013,187.19,0.005732517
06/05/2013,186.12,0.011455869
03/05/2013,184,0.000217415
