Date,Close,TWC
07/01/2014,134.9,0.006470108
06/01/2014,134.03,0.004711522
03/01/2014,133.4,-0.003292923
02/01/2014,133.84,-0.012326584
31/12/2013,135.5,0.004141405
30/12/2013,134.94,0.003563478
27/12/2013,134.46,0.008439499
26/12/2013,133.33,-0.005311005
24/12/2013,134.04,0.011555617
23/12/2013,132.5,0.000301932
20/12/2013,132.46,-0.009616904
19/12/2013,133.74,-0.00559223
18/12/2013,134.49,0.01091518
17/12/2013,133.03,0.007091158
16/12/2013,132.09,0.005161302
13/12/2013,131.41,0.002666973
12/12/2013,131.06,-0.003351618
11/12/2013,131.5,-0.002733902
10/12/2013,131.86,0.010827403
09/12/2013,130.44,-0.004283972
06/12/2013,131,-0.011611712
05/12/2013,132.53,0.002493107
04/12/2013,132.2,-0.014568103
03/12/2013,134.14,-0.019709071
02/12/2013,136.81,-0.010253517
29/11/2013,138.22,0.010326613
27/11/2013,136.8,0.001755927
26/11/2013,136.56,0.033810652
25/11/2013,132.02,-0.006794017
22/11/2013,132.92,0.095114593
21/11/2013,120.86,0.006724528
20/11/2013,120.05,-0.018241602
19/11/2013,122.26,0.005988779
18/11/2013,121.53,0.005362828
15/11/2013,120.88,0.000496483
14/11/2013,120.82,0.005644105
13/11/2013,120.14,0.01475794
12/11/2013,118.38,-0.006399483
11/11/2013,119.14,-0.016152212
08/11/2013,121.08,0.023735027
07/11/2013,118.24,-0.016523756
06/11/2013,120.21,0.001998502
05/11/2013,119.97,-0.026161413
04/11/2013,123.15,-0.002919
01/11/2013,123.51,0.027581162
31/10/2013,120.15,0.027593195
30/10/2013,116.88,-0.010722594
29/10/2013,118.14,-0.004897418
28/10/2013,118.72,-0.006046374
25/10/2013,119.44,-0.000418533
24/10/2013,119.49,0.006549142
23/10/2013,118.71,-0.006800177
22/10/2013,119.52,0.009837385
21/10/2013,118.35,0.001268231
18/10/2013,118.2,-0.003631301
17/10/2013,118.63,0.009996695
16/10/2013,117.45,0.007349204
15/10/2013,116.59,0.016517866
14/10/2013,114.68,-0.009632565
11/10/2013,115.79,-0.009968287
10/10/2013,116.95,0.058814589
09/10/2013,110.27,0.004271375
08/10/2013,109.8,-0.011049836
07/10/2013,111.02,-0.015817317
04/10/2013,112.79,0.011861901
03/10/2013,111.46,-0.011241085
02/10/2013,112.72,-0.000532151
01/10/2013,112.78,0.010517968
30/09/2013,111.6,-0.005094528
27/09/2013,112.17,0.000267487
26/09/2013,112.14,0.011660371
25/09/2013,110.84,-0.006474843
24/09/2013,111.56,-0.009101517
23/09/2013,112.58,-0.008931394
20/09/2013,113.59,-0.003164281
19/09/2013,113.95,-0.008302429
18/09/2013,114.9,0.012171246
17/09/2013,113.51,0.010538998
16/09/2013,112.32,0.009931634
13/09/2013,111.21,0.005861946
12/09/2013,110.56,0.001176524
11/09/2013,110.43,0.00272035
10/09/2013,110.13,0.005189142
09/09/2013,109.56,0.004482466
06/09/2013,109.07,0.001559848
05/09/2013,108.9,-0.009231819
04/09/2013,109.91,0.006023015
03/09/2013,109.25,0.01754431
30/08/2013,107.35,-0.002604895
29/08/2013,107.63,-0.003709547
28/08/2013,108.03,0.003152237
27/08/2013,107.69,-0.004724637
26/08/2013,108.2,-0.004886379
23/08/2013,108.73,-0.002113097
22/08/2013,108.96,0.00746169
21/08/2013,108.15,-0.006543501
20/08/2013,108.86,0.001194908
19/08/2013,108.73,-0.011067017
16/08/2013,109.94,-0.002452874
15/08/2013,110.21,-0.02296271
14/08/2013,112.77,-0.009092175
13/08/2013,113.8,0.004844757
12/08/2013,113.25,-0.015334364
09/08/2013,115,0.002089137
08/08/2013,114.76,8.71422E-05
07/08/2013,114.75,0.004279296
06/08/2013,114.26,-0.018727789
05/08/2013,116.42,-0.005823929
02/08/2013,117.1,-0.004940806
01/08/2013,117.68,0.031156781
31/07/2013,114.07,-0.008119833
30/07/2013,115,-0.001998003
29/07/2013,115.23,-0.01396093
26/07/2013,116.85,-0.00316145
25/07/2013,117.22,-0.000596989
24/07/2013,117.29,0
23/07/2013,117.29,0.010800722
22/07/2013,116.03,-0.003784951
19/07/2013,116.47,0.022225066
18/07/2013,113.91,0.004928286
17/07/2013,113.35,-0.000264632
16/07/2013,113.38,-0.01323014
15/07/2013,114.89,-0.002347317
12/07/2013,115.16,-0.001735208
11/07/2013,115.36,0.013175881
10/07/2013,113.85,-0.001842833
09/07/2013,114.06,0.018404342
08/07/2013,111.98,-0.003387718
05/07/2013,112.36,-0.000800676
03/07/2013,112.45,0.026858139
02/07/2013,109.47,-0.01342911
01/07/2013,110.95,-0.013695779
28/06/2013,112.48,0.038609236
27/06/2013,108.22,0.043242837
26/06/2013,103.64,0.042073098
25/06/2013,99.37,-0.003816799
24/06/2013,99.75,-0.0206377
21/06/2013,101.83,0.014042952
20/06/2013,100.41,-0.020503429
19/06/2013,102.49,-0.005060838
18/06/2013,103.01,0.016838381
17/06/2013,101.29,-0.025729906
14/06/2013,103.93,0.077808124
13/06/2013,96.15,0.023679086
12/06/2013,93.9,-0.02190945
11/06/2013,95.98,0.002503652
10/06/2013,95.74,0.008496406
07/06/2013,94.93,0.002848253
06/06/2013,94.66,0.018014664
05/06/2013,92.97,-0.024018158
04/06/2013,95.23,0.000630252
03/06/2013,95.17,-0.003566188
31/05/2013,95.51,-0.01434536
30/05/2013,96.89,0.009019811
29/05/2013,96.02,-0.002600241
28/05/2013,96.27,0.012964113
24/05/2013,95.03,-0.010468011
23/05/2013,96.03,0.00490632
22/05/2013,95.56,-0.015059744
21/05/2013,97.01,0.003821332
20/05/2013,96.64,-0.01346441
17/05/2013,97.95,0.007480693
16/05/2013,97.22,-0.020564707
15/05/2013,99.24,0.010840489
14/05/2013,98.17,0
13/05/2013,98.17,0.001325111
10/05/2013,98.04,0.001020512
09/05/2013,97.94,-0.003872419
08/05/2013,98.32,0.007657396
07/05/2013,97.57,0.01382891
06/05/2013,96.23,-0.001142442
03/05/2013,96.34,0.007397023
02/05/2013,95.63,0.013263352
01/05/2013,94.37,0.005099342
30/04/2013,93.89,-0.003614718
29/04/2013,94.23,0.008526109
26/04/2013,93.43,0.013360828
25/04/2013,92.19,-0.00584038
24/04/2013,92.73,0.003024087
23/04/2013,92.45,0.00151548
22/04/2013,92.31,0.011220772
19/04/2013,91.28,0.007036089
18/04/2013,90.64,-0.014458083
17/04/2013,91.96,-0.011998198
16/04/2013,93.07,0.006359493
15/04/2013,92.48,-0.012785562
12/04/2013,93.67,0.000854427
11/04/2013,93.59,-0.006815062
