Date,Close,CMS
22/07/2013,28.36,-0.004222385
19/07/2013,28.48,0.000702494
18/07/2013,28.46,0.012374208
17/07/2013,28.11,-0.000355682
16/07/2013,28.12,-0.003904175
15/07/2013,28.23,0.011041964
12/07/2013,27.92,0.005026941
11/07/2013,27.78,0.008676844
10/07/2013,27.54,0.003273325
09/07/2013,27.45,0.010620865
08/07/2013,27.16,0.017081737
05/07/2013,26.7,0.00337648
03/07/2013,26.61,-0.003001878
02/07/2013,26.69,0.002250564
01/07/2013,26.63,-0.020075024
28/06/2013,27.17,-0.01279959
27/06/2013,27.52,0.003275708
26/06/2013,27.43,0.015800439
25/06/2013,27,0.01492565
24/06/2013,26.6,0.007547206
21/06/2013,26.4,0.017192401
20/06/2013,25.95,-0.034094211
19/06/2013,26.85,-0.026462404
18/06/2013,27.57,0.006185212
17/06/2013,27.4,0
14/06/2013,27.4,0.00732604
13/06/2013,27.2,0.025317808
12/06/2013,26.52,-0.016455121
11/06/2013,26.96,-0.00702276
10/06/2013,27.15,0.004059795
07/06/2013,27.04,0.004076344
06/06/2013,26.93,0.022152211
05/06/2013,26.34,-0.010949704
04/06/2013,26.63,-0.013057451
03/06/2013,26.98,0.001112553
31/05/2013,26.95,-0.008865961
30/05/2013,27.19,0.003684603
29/05/2013,27.09,-0.015748357
28/05/2013,27.52,-0.000363306
24/05/2013,27.53,-0.01514088
23/05/2013,27.95,-0.013504114
22/05/2013,28.33,-0.016801235
21/05/2013,28.81,-0.005193018
20/05/2013,28.96,-0.004822607
17/05/2013,29.1,0.015235752
16/05/2013,28.66,-0.010067782
15/05/2013,28.95,0.011813897
14/05/2013,28.61,0.008776605
13/05/2013,28.36,-0.002113421
10/05/2013,28.42,0.001760874
09/05/2013,28.37,-0.021273688
08/05/2013,28.98,-0.010298752
