Date,Close,AEP
09/04/2013,49,-0.004682896
08/04/2013,49.23,0.010618846
05/04/2013,48.71,0.00102701
04/04/2013,48.66,0.01157516
03/04/2013,48.1,-0.004977198
02/04/2013,48.34,-0.003304423
01/04/2013,48.5,-0.002676826
28/03/2013,48.63,0.009919486
27/03/2013,48.15,0.002495323
26/03/2013,48.03,0.007733344
25/03/2013,47.66,-0.004187611
22/03/2013,47.86,0.004817268
21/03/2013,47.63,-0.008987415
20/03/2013,48.06,0.007518832
19/03/2013,47.7,0.000209666
18/03/2013,47.69,-0.004393772
15/03/2013,47.9,0.004603482
14/03/2013,47.68,0.005046268
13/03/2013,47.44,0.003166898
12/03/2013,47.29,-0.001901342
11/03/2013,47.38,-0.002318964
08/03/2013,47.49,0.002107927
07/03/2013,47.39,-0.005681236
06/03/2013,47.66,0
05/03/2013,47.66,0.004205221
04/03/2013,47.46,0.015928976
01/03/2013,46.71,-0.00171123
28/02/2013,46.79,0.002782238
27/02/2013,46.66,0.007097567
26/02/2013,46.33,0.014129134
25/02/2013,45.68,-0.010886239
22/02/2013,46.18,0.017916145
21/02/2013,45.36,-0.004618946
20/02/2013,45.57,0.000219467
19/02/2013,45.56,0.009482925
15/02/2013,45.13,0.008008942
14/02/2013,44.77,-0.003567451
13/02/2013,44.93,0.000667928
12/02/2013,44.9,0.003793377
11/02/2013,44.73,0.00358343
08/02/2013,44.57,0.001571798
07/02/2013,44.5,-0.001796139
06/02/2013,44.58,-0.006038261
05/02/2013,44.85,-0.003338901
04/02/2013,45,-0.005319161
01/02/2013,45.24,-0.001104606
31/01/2013,45.29,0.003982306
30/01/2013,45.11,0.001997116
29/01/2013,45.02,0.011842391
28/01/2013,44.49,0.000674536
25/01/2013,44.46,0.006091389
24/01/2013,44.19,0.002038737
23/01/2013,44.1,0.001815706
22/01/2013,44.02,0.011653279
18/01/2013,43.51,0.007150301
17/01/2013,43.2,0.001853569
16/01/2013,43.12,-0.000927214
15/01/2013,43.16,-0.001851852
14/01/2013,43.24,0
11/01/2013,43.24,-0.007143711
10/01/2013,43.55,0.008995563
09/01/2013,43.16,0.000231723
08/01/2013,43.15,-0.00508554
07/01/2013,43.37,-0.004141745
04/01/2013,43.55,-0.001606057
03/01/2013,43.62,-0.000687522
02/01/2013,43.65,0.022472856
31/12/2012,42.68,0.011073267
28/12/2012,42.21,-0.01013562
27/12/2012,42.64,-0.003511651
26/12/2012,42.79,-0.009536065
24/12/2012,43.2,-0.005770356
21/12/2012,43.45,-0.003446299
20/12/2012,43.6,0.002066354
19/12/2012,43.51,-0.009151288
18/12/2012,43.91,0.008691729
17/12/2012,43.53,0.01597811
14/12/2012,42.84,-0.002331547
13/12/2012,42.94,-0.01249727
12/12/2012,43.48,0.000920387
11/12/2012,43.44,0.001612718
10/12/2012,43.37,0.002308404
07/12/2012,43.27,0
06/12/2012,43.27,0.001619059
05/12/2012,43.2,0.019872074
04/12/2012,42.35,0.00165426
03/12/2012,42.28,-0.008713113
30/11/2012,42.65,0.011081099
29/11/2012,42.18,0.007137789
28/11/2012,41.88,0.010320504
27/11/2012,41.45,-0.000723502
26/11/2012,41.48,0.010907877
23/11/2012,41.03,0.000975372
21/11/2012,40.99,-0.004624567
20/11/2012,41.18,-0.00653518
19/11/2012,41.45,-0.001687357
16/11/2012,41.52,0.013579258
15/11/2012,40.96,-0.005356721
14/11/2012,41.18,-0.003877853
13/11/2012,41.34,0.00169471
12/11/2012,41.27,-0.012760496
09/11/2012,41.8,-0.005725206
08/11/2012,42.04,-0.000713352
07/11/2012,42.07,-0.029279525
06/11/2012,43.32,-0.003916604
05/11/2012,43.49,-0.016872265
02/11/2012,44.23,-0.003610927
01/11/2012,44.39,-0.001125746
31/10/2012,44.44,0.011087341
26/10/2012,43.95,0.00091054
25/10/2012,43.91,0.00205175
24/10/2012,43.82,-0.018091855
23/10/2012,44.62,-0.007368572
22/10/2012,44.95,-0.000667186
19/10/2012,44.98,-0.006426615
18/10/2012,45.27,0.005537726
17/10/2012,45.02,0.01027024
16/10/2012,44.56,0.001122713
15/10/2012,44.51,0.008800689
12/10/2012,44.12,-0.002716163
11/10/2012,44.24,0.003623192
10/10/2012,44.08,-0.007908752
09/10/2012,44.43,0.001576754
08/10/2012,44.36,0.003160987
05/10/2012,44.22,-0.005412733
04/10/2012,44.46,0.000449944
03/10/2012,44.44,0.006094139
02/10/2012,44.17,0.005903741
01/10/2012,43.91,-0.000682982
28/09/2012,43.94,0.002734733
27/09/2012,43.82,-0.012247828
26/09/2012,44.36,0
25/09/2012,44.36,-0.002026799
24/09/2012,44.45,0.009948081
21/09/2012,44.01,0.000909298
20/09/2012,43.97,0.003189069
19/09/2012,43.83,0.007097912
18/09/2012,43.52,-0.001148238
17/09/2012,43.57,-0.002063511
14/09/2012,43.66,-0.006847778
13/09/2012,43.96,0.010519191
12/09/2012,43.5,0.001610492
11/09/2012,43.43,0.000921447
10/09/2012,43.39,-0.001611975
07/09/2012,43.46,-0.001379628
06/09/2012,43.52,0.013183954
05/09/2012,42.95,-0.004413993
04/09/2012,43.14,0.00348311
31/08/2012,42.99,0.004429428
30/08/2012,42.8,-0.004196789
29/08/2012,42.98,0.002096193
28/08/2012,42.89,0.001866978
27/08/2012,42.81,0.000233618
24/08/2012,42.8,0.004683849
23/08/2012,42.6,-0.000234714
22/08/2012,42.61,-0.000938306
21/08/2012,42.65,-0.010727715
20/08/2012,43.11,0.00092829
17/08/2012,43.07,-0.004170534
16/08/2012,43.25,0.002083093
15/08/2012,43.16,-0.004853817
14/08/2012,43.37,-0.002073017
13/08/2012,43.46,-0.002068728
10/08/2012,43.55,0.004141745
09/08/2012,43.37,0.023799537
08/08/2012,42.35,0.00592068
07/08/2012,42.1,-0.006864745
06/08/2012,42.39,0.00118022
03/08/2012,42.34,0.012357572
02/08/2012,41.82,-0.008571481
01/08/2012,42.18,-0.001421464
31/07/2012,42.24,-0.00778214
30/07/2012,42.57,0.003529831
27/07/2012,42.42,0.011141516
26/07/2012,41.95,0.017554857
25/07/2012,41.22,-0.005323022
24/07/2012,41.44,-0.006014694
23/07/2012,41.69,-0.005740269
20/07/2012,41.93,-0.001668057
19/07/2012,42,0.002145156
18/07/2012,41.91,0
17/07/2012,41.91,0.001193745
16/07/2012,41.86,0.004069425
13/07/2012,41.69,0.008430738
12/07/2012,41.34,0.005579153
11/07/2012,41.11,0.001947894
10/07/2012,41.03,0.003662561
09/07/2012,40.88,-0.001955035
06/07/2012,40.96,-0.00195122
05/07/2012,41.04,0.000731261
03/07/2012,41.01,0.014491227
02/07/2012,40.42,0.012948388
29/06/2012,39.9,-0.000751597
28/06/2012,39.93,0.005021351
27/06/2012,39.73,0.008594593
26/06/2012,39.39,0.005600829
25/06/2012,39.17,-0.002040297
22/06/2012,39.25,0.003828977
21/06/2012,39.1,-0.013716242
20/06/2012,39.64,-0.00954062
19/06/2012,40.02,-0.001248595
18/06/2012,40.07,0.003249597
15/06/2012,39.94,0.002506895
14/06/2012,39.84,0.003268388
13/06/2012,39.71,-0.000503525
12/06/2012,39.73,0.004035314
11/06/2012,39.57,-0.003783584
08/06/2012,39.72,0.006060625
07/06/2012,39.48,0
06/06/2012,39.48,0.014285957
05/06/2012,38.92,0.0129301
04/06/2012,38.42,0.000781148
01/06/2012,38.39,-0.003120939
31/05/2012,38.51,0.008082432
30/05/2012,38.2,-0.007043201
29/05/2012,38.47,0.006258169
25/05/2012,38.23,0.006560842
24/05/2012,37.98,0.005015188
23/05/2012,37.79,-0.007119345
22/05/2012,38.06,0.006061423
21/05/2012,37.83,0.002116963
18/05/2012,37.75,0.008512954
17/05/2012,37.43,-0.004531528
16/05/2012,37.6,-0.000531773
15/05/2012,37.62,-0.01686914
14/05/2012,38.26,-0.004953732
11/05/2012,38.45,0.002343446
10/05/2012,38.36,0.003656311
09/05/2012,38.22,0.00261986
08/05/2012,38.12,-0.010438508
07/05/2012,38.52,-0.001556421
04/05/2012,38.58,0.000777907
03/05/2012,38.55,-0.006464147
02/05/2012,38.8,-0.002059733
01/05/2012,38.88,0.001029336
30/04/2012,38.84,0.003611043
27/04/2012,38.7,0.00232829
26/04/2012,38.61,0.003112843
25/04/2012,38.49,0.005732168
24/04/2012,38.27,0.005765215
23/04/2012,38.05,-0.007331795
20/04/2012,38.33,0.011545654
19/04/2012,37.89,-0.002898935
18/04/2012,38,0.000263193
17/04/2012,37.99,0.006072626
16/04/2012,37.76,0.011988954
13/04/2012,37.31,-0.001606856
12/04/2012,37.37,0.00267953
11/04/2012,37.27,0.001342462
10/04/2012,37.22,-0.015727367
09/04/2012,37.81,-0.004749349
05/04/2012,37.99,-0.01541104
04/04/2012,38.58,-0.005170642
03/04/2012,38.78,-0.00257533
02/04/2012,38.88,0.007745972
30/03/2012,38.58,0.007806441
29/03/2012,38.28,0.0028777
28/03/2012,38.17,-0.012496908
27/03/2012,38.65,0.004148308
26/03/2012,38.49,0.000259841
23/03/2012,38.48,0.00468873
22/03/2012,38.3,0.001829348
21/03/2012,38.23,-0.005478036
20/03/2012,38.44,0.000780742
19/03/2012,38.41,-0.008296651
16/03/2012,38.73,0.008296651
15/03/2012,38.41,0.002867946
14/03/2012,38.3,-0.01939298
13/03/2012,39.05,0.009520206
12/03/2012,38.68,0.012225409
09/03/2012,38.21,0.00052356
08/03/2012,38.19,-0.001046846
07/03/2012,38.23,0.001046846
06/03/2012,38.19,-0.001831263
05/03/2012,38.26,0.00787199
02/03/2012,37.96,0.00607744
01/03/2012,37.73,0.003185561
29/02/2012,37.61,-0.009263001
28/02/2012,37.96,-0.007087574
27/02/2012,38.23,0.013165014
24/02/2012,37.73,-0.004759396
23/02/2012,37.91,-0.049656503
22/02/2012,39.84,-0.000752729
21/02/2012,39.87,0.003517592
17/02/2012,39.73,-0.004520349
16/02/2012,39.91,0.007797801
15/02/2012,39.6,-0.006042314
14/02/2012,39.84,0.003268388
13/02/2012,39.71,0.010378526
10/02/2012,39.3,-0.001779586
09/02/2012,39.37,0.001525166
08/02/2012,39.31,-0.014396006
07/02/2012,39.88,0.006793333
06/02/2012,39.61,0.000757671
03/02/2012,39.58,0.000252685
02/02/2012,39.57,0.004305439
01/02/2012,39.4,-0.00405269
31/01/2012,39.56,0.002531006
30/01/2012,39.46,-0.012341172
27/01/2012,39.95,-0.032749449
26/01/2012,41.28,-0.002419551
25/01/2012,41.38,0.017306952
24/01/2012,40.67,-0.003191361
23/01/2012,40.8,-0.005133858
20/01/2012,41.01,-0.002192182
19/01/2012,41.1,-0.010648697
18/01/2012,41.54,0.002651562
17/01/2012,41.43,0.001449276
13/01/2012,41.37,0.000483559
12/01/2012,41.35,0.002906275
11/01/2012,41.23,-0.000727361
10/01/2012,41.26,0.006809365
09/01/2012,40.98,0.004647189
06/01/2012,40.79,-0.003914857
05/01/2012,40.95,0.001221747
04/01/2012,40.9,0.003183546
03/01/2012,40.77,-0.013158085
30/12/2011,41.31,-0.005552217
29/12/2011,41.54,0.006278697
28/12/2011,41.28,-0.008923247
27/12/2011,41.65,0.001922615
23/12/2011,41.57,0.004822773
22/12/2011,41.37,0.012649159
21/12/2011,40.85,0.022528493
20/12/2011,39.94,0.016408294
19/12/2011,39.29,-0.00937309
16/12/2011,39.66,-0.002015114
15/12/2011,39.74,0.026001975
14/12/2011,38.72,-0.018931238
13/12/2011,39.46,0.003554205
12/12/2011,39.32,-0.010373275
09/12/2011,39.73,0.011136536
08/12/2011,39.29,-0.011388204
07/12/2011,39.74,0
06/12/2011,39.74,0.006817347
05/12/2011,39.47,0.005589445
02/12/2011,39.25,-0.009382597
01/12/2011,39.62,-0.001513241
30/11/2011,39.68,0.036442318
29/11/2011,38.26,0.012360447
28/11/2011,37.79,0.015735756
25/11/2011,37.2,0.002691792
23/11/2011,37.1,-0.012056409
22/11/2011,37.55,-0.013227706
21/11/2011,38.05,-0.013314385
18/11/2011,38.56,0.00598259
17/11/2011,38.33,-0.007796297
16/11/2011,38.63,-0.015157644
15/11/2011,39.22,0.003831912
14/11/2011,39.07,-0.011451964
11/11/2011,39.52,0.017356229
10/11/2011,38.84,0.010612239
09/11/2011,38.43,-0.019838342
08/11/2011,39.2,-0.014184635
07/11/2011,39.76,0.001510194
04/11/2011,39.7,-0.004272974
03/11/2011,39.87,0.013128187
02/11/2011,39.35,0.01639801
01/11/2011,38.71,-0.014617519
31/10/2011,39.28,-0.003557818
28/10/2011,39.42,-0.007581537
27/10/2011,39.72,0.023434593
26/10/2011,38.8,0.003873472
25/10/2011,38.65,-0.010296101
24/10/2011,39.05,-0.00204656
21/10/2011,39.13,0.004353957
20/10/2011,38.96,0.012656762
19/10/2011,38.47,-0.002336753
18/10/2011,38.56,0.006504511
17/10/2011,38.31,-0.009094515
14/10/2011,38.66,0.009094515
13/10/2011,38.31,0.002613697
12/10/2011,38.21,-0.002352635
11/10/2011,38.3,-0.007284111
10/10/2011,38.58,0.022013468
07/10/2011,37.74,0.003184716
06/10/2011,37.62,0.015537414
05/10/2011,37.04,0.010312167
04/10/2011,36.66,-0.013277529
03/10/2011,37.15,-0.023148566
30/09/2011,38.02,-0.01176638
29/09/2011,38.47,0.020218622
28/09/2011,37.7,-0.005291018
27/09/2011,37.9,0.003435975
26/09/2011,37.77,0.008508427
23/09/2011,37.45,0.009928969
22/09/2011,37.08,-0.009928969
21/09/2011,37.45,-0.022704249
20/09/2011,38.31,0.020570346
19/09/2011,37.53,0.000266489
16/09/2011,37.52,-0.003193191
15/09/2011,37.64,0.004793618
14/09/2011,37.46,0.008848429
13/09/2011,37.13,0.00026936
12/09/2011,37.12,0.008658063
09/09/2011,36.8,-0.023896962
08/09/2011,37.69,-0.014487281
07/09/2011,38.24,0.002880714
06/09/2011,38.13,0.003941668
02/09/2011,37.98,-0.010216199
01/09/2011,38.37,-0.006753272
31/08/2011,38.63,0.004670481
30/08/2011,38.45,0.005215136
29/08/2011,38.25,0.018203906
26/08/2011,37.56,-0.000798403
25/08/2011,37.59,-0.016359204
24/08/2011,38.21,0.01769023
23/08/2011,37.54,0.013408621
22/08/2011,37.04,-0.000539811
19/08/2011,37.06,-0.005382144
18/08/2011,37.26,-0.015182073
17/08/2011,37.83,0.017062531
16/08/2011,37.19,-0.008034323
15/08/2011,37.49,0.04724428
12/08/2011,35.76,-0.000279603
11/08/2011,35.77,0.042839217
10/08/2011,34.27,-0.022790544
09/08/2011,35.06,0.033350923
08/08/2011,33.91,-0.066453525
05/08/2011,36.24,0.005811556
04/08/2011,36.03,-0.029803983
03/08/2011,37.12,0
02/08/2011,37.12,-0.019475072
01/08/2011,37.85,0.026504028
29/07/2011,36.86,-0.008105962
28/07/2011,37.16,-0.014161893
27/07/2011,37.69,-0.000265287
26/07/2011,37.7,-0.001060445
25/07/2011,37.74,0.000795229
22/07/2011,37.71,-0.008187026
21/07/2011,38.02,0.011108287
20/07/2011,37.6,0.005600761
19/07/2011,37.39,0.007516814
18/07/2011,37.11,-0.009920982
15/07/2011,37.48,-0.002398402
14/07/2011,37.57,-0.010590515
13/07/2011,37.97,-0.004991472
12/07/2011,38.16,0.006309169
11/07/2011,37.92,-0.01127585
08/07/2011,38.35,-0.004423059
07/07/2011,38.52,0.000519346
06/07/2011,38.5,-0.000259707
05/07/2011,38.51,0.00860613
01/07/2011,38.18,0.013182369
30/06/2011,37.68,0.00292359
29/06/2011,37.57,0.003733338
28/06/2011,37.43,0.003479195
27/06/2011,37.3,0.005376357
24/06/2011,37.1,-0.005376357
23/06/2011,37.3,-0.007478667
22/06/2011,37.58,-0.007951274
21/06/2011,37.88,-0.000791661
20/06/2011,37.91,0.007147615
17/06/2011,37.64,0.007734403
16/06/2011,37.35,0.011308683
15/06/2011,36.93,-0.010505147
14/06/2011,37.32,0.005104108
13/06/2011,37.13,0.00026936
10/06/2011,37.12,-0.009117789
09/06/2011,37.46,-0.005324826
08/06/2011,37.66,0.002392664
07/06/2011,37.57,-0.000266134
06/06/2011,37.58,0.00186443
03/06/2011,37.51,-0.01218881
02/06/2011,37.97,-0.001315963
01/06/2011,38.02,-0.004723179
31/05/2011,38.2,-0.003136437
27/05/2011,38.32,-0.001303951
26/05/2011,38.37,-0.004161254
25/05/2011,38.53,-0.008270918
24/05/2011,38.85,0.011911068
23/05/2011,38.39,-0.004159091
20/05/2011,38.55,0.001817474
19/05/2011,38.48,-0.006734032
18/05/2011,38.74,-0.002835419
17/05/2011,38.85,0.029517619
16/05/2011,37.72,0.003718464
13/05/2011,37.58,-0.001329611
12/05/2011,37.63,0.020674652
11/05/2011,36.86,0.000271334
10/05/2011,36.85,0.010091453
09/05/2011,36.48,0.004120319
06/05/2011,36.33,-0.009042396
05/05/2011,36.66,0.000545703
04/05/2011,36.64,-0.008425108
03/05/2011,36.95,0.011158096
02/05/2011,36.54,0.001643386
29/04/2011,36.48,0.002744992
28/04/2011,36.38,0.004131668
27/04/2011,36.23,0.009707468
26/04/2011,35.88,0.008115338
25/04/2011,35.59,0.002813733
21/04/2011,35.49,-0.001126443
20/04/2011,35.53,0.011321944
19/04/2011,35.13,-0.005110744
18/04/2011,35.31,-0.004239091
15/04/2011,35.46,0.008211854
14/04/2011,35.17,0.007133716
13/04/2011,34.92,0.009495108
12/04/2011,34.59,-0.005477886
11/04/2011,34.78,-0.015123701
08/04/2011,35.31,-0.004521059
07/04/2011,35.47,-0.002815317
06/04/2011,35.57,0.007619622
05/04/2011,35.3,-0.004240289
04/04/2011,35.45,-0.001972665
01/04/2011,35.52,0.010755835
31/03/2011,35.14,-0.010192614
30/03/2011,35.5,0.011331566
29/03/2011,35.1,0.011749669
28/03/2011,34.69,-0.000576369
25/03/2011,34.71,-0.002876872
24/03/2011,34.81,0.008945378
23/03/2011,34.5,0.009903955
22/03/2011,34.16,0.002931694
21/03/2011,34.06,0.007367059
18/03/2011,33.81,0.00623055
17/03/2011,33.6,-0.019452426
16/03/2011,34.26,-0.019081238
15/03/2011,34.92,-0.011955736
14/03/2011,35.34,-0.013211717
11/03/2011,35.81,0.001676915
10/03/2011,35.75,-0.015267472
09/03/2011,36.3,0.008854513
08/03/2011,35.98,0.010336731
07/03/2011,35.61,0.007894036
04/03/2011,35.33,-0.017674748
03/03/2011,35.96,0.01034251
02/03/2011,35.59,0.008181736
01/03/2011,35.3,-0.013506114
28/02/2011,35.78,0.014072847
25/02/2011,35.28,0.004830241
24/02/2011,35.11,-0.007660699
23/02/2011,35.38,-0.006479809
22/02/2011,35.61,-0.004203453
18/02/2011,35.76,-0.002513617
17/02/2011,35.85,0.002234014
16/02/2011,35.77,-0.001675978
15/02/2011,35.83,0.008689613
14/02/2011,35.52,-0.00952655
11/02/2011,35.86,0.006995971
10/02/2011,35.61,-0.003644012
09/02/2011,35.74,-0.002515022
08/02/2011,35.83,-0.005843901
07/02/2011,36.04,0.011722155
04/02/2011,35.62,-0.005599119
03/02/2011,35.82,0.003635859
02/02/2011,35.69,-0.007258547
01/02/2011,35.95,0.007538776
31/01/2011,35.68,-0.00503216
28/01/2011,35.86,-0.02288177
27/01/2011,36.69,0.007660776
26/01/2011,36.41,-0.00684278
