Date,Close,IP
09/02/2011,29.64,-0.001685488
08/02/2011,29.69,0.011858516
07/02/2011,29.34,0.004098366
04/02/2011,29.22,-0.001367989
03/02/2011,29.26,-0.00375235
02/02/2011,29.37,-0.006786589
01/02/2011,29.57,0.02361102
31/01/2011,28.88,0.015352709
28/01/2011,28.44,-0.025686938
27/01/2011,29.18,0.008950146
26/01/2011,28.92,0.010078278
25/01/2011,28.63,-0.00626743
24/01/2011,28.81,0.031737502
21/01/2011,27.91,0.01661888
20/01/2011,27.45,-0.024470455
19/01/2011,28.13,-0.006378477
18/01/2011,28.31,-0.012636181
14/01/2011,28.67,-0.006951714
13/01/2011,28.87,0.003469816
12/01/2011,28.77,0.020365872
11/01/2011,28.19,0.002486238
10/01/2011,28.12,0.004633763
07/01/2011,27.99,0.003579102
06/01/2011,27.89,-0.00892385
05/01/2011,28.14,0.012156031
04/01/2011,27.8,-0.00788252
03/01/2011,28.02,0.02823206
31/12/2010,27.24,0.001837223
30/12/2010,27.19,-0.001102739
29/12/2010,27.22,0.004049334
28/12/2010,27.11,0.000738007
27/12/2010,27.09,0.002957488
23/12/2010,27.01,0.000740741
22/12/2010,26.99,0.00706454
21/12/2010,26.8,0.021116923
20/12/2010,26.24,0.011498785
17/12/2010,25.94,0.01828489
16/12/2010,25.47,-0.010933338
15/12/2010,25.75,-0.030595121
14/12/2010,26.55,-0.005259216
13/12/2010,26.69,-0.005976858
10/12/2010,26.85,0.0063516
09/12/2010,26.68,0.006015056
08/12/2010,26.52,-0.004889985
07/12/2010,26.65,0.009804
06/12/2010,26.39,0.005700186
03/12/2010,26.24,0.01265597
02/12/2010,25.91,0.016342776
01/12/2010,25.49,0.020611114
30/11/2010,24.97,-0.012733956
29/11/2010,25.29,0.006744719
26/11/2010,25.12,-0.01892801
24/11/2010,25.6,0.039033231
23/11/2010,24.62,-0.030796275
22/11/2010,25.39,0.023511743
19/11/2010,24.8,-0.001611604
18/11/2010,24.84,0.014598799
17/11/2010,24.48,-0.005296407
16/11/2010,24.61,-0.026860705
15/11/2010,25.28,-0.015309426
12/11/2010,25.67,-0.026524715
11/11/2010,26.36,0.015290818
10/11/2010,25.96,0.00851069
09/11/2010,25.74,-0.029098531
08/11/2010,26.5,0.002266718
05/11/2010,26.44,0.009882255
04/11/2010,26.18,0.039342951
03/11/2010,25.17,0.012392723
02/11/2010,24.86,-0.009209274
01/11/2010,25.09,-0.007544209
29/10/2010,25.28,0.031748698
28/10/2010,24.49,-0.018208069
27/10/2010,24.94,0.0438505
26/10/2010,23.87,-0.003763333
25/10/2010,23.96,0.011754963
22/10/2010,23.68,0.006779687
21/10/2010,23.52,-0.00508907
20/10/2010,23.64,0.023107575
19/10/2010,23.1,-0.039886492
18/10/2010,24.04,0.021442907
15/10/2010,23.53,0.018010778
14/10/2010,23.11,-0.002161228
13/10/2010,23.16,0.019181059
12/10/2010,22.72,0.014631163
11/10/2010,22.39,0.008972694
08/10/2010,22.19,0.010874597
07/10/2010,21.95,-0.018059182
06/10/2010,22.35,0.00358584
05/10/2010,22.27,0.034257746
04/10/2010,21.52,-0.038290913
01/10/2010,22.36,0.027659891
30/09/2010,21.75,0.014821948
29/09/2010,21.43,0.000933707
28/09/2010,21.41,-0.014375392
27/09/2010,21.72,-0.005051675
24/09/2010,21.83,0.044972449
23/09/2010,20.87,-0.022739019
22/09/2010,21.35,-0.029536065
21/09/2010,21.99,0.000909918
20/09/2010,21.97,-0.065618957
17/09/2010,23.46,0.029413885
16/09/2010,22.78,-0.005253953
15/09/2010,22.9,0.009653432
14/09/2010,22.68,-0.016616036
13/09/2010,23.06,0.029485084
10/09/2010,22.39,0.015301829
09/09/2010,22.05,0.021545642
08/09/2010,21.58,-0.019729936
07/09/2010,22.01,-0.017117535
03/09/2010,22.39,0.018026626
02/09/2010,21.99,0.018820845
01/09/2010,21.58,0.053295199
31/08/2010,20.46,0.024240613
30/08/2010,19.97,-0.02032288
27/08/2010,20.38,0.024839827
26/08/2010,19.88,-0.021891421
25/08/2010,20.32,-0.010768582
24/08/2010,20.54,-0.02262431
23/08/2010,21.01,-0.009474254
20/08/2010,21.21,-0.003294896
19/08/2010,21.28,-0.02734817
18/08/2010,21.87,-0.00547197
17/08/2010,21.99,0.01835756
16/08/2010,21.59,-0.01288559
13/08/2010,21.87,0
12/08/2010,21.87,0
11/08/2010,21.87,-0.046457662
10/08/2010,22.91,-0.033479522
09/08/2010,23.69,-0.015497692
06/08/2010,24.06,-0.023414502
05/08/2010,24.63,0.003660773
04/08/2010,24.54,0.001223242
03/08/2010,24.51,-0.026968831
02/08/2010,25.18,0.039697395
30/07/2010,24.2,0.004555817
29/07/2010,24.09,-0.001244555
28/07/2010,24.12,-0.055244847
27/07/2010,25.49,-0.000392234
26/07/2010,25.5,0.020602947
23/07/2010,24.98,0.015735648
22/07/2010,24.59,0.045765058
21/07/2010,23.49,-0.033078168
20/07/2010,24.28,0.051553451
19/07/2010,23.06,0.012216557
16/07/2010,22.78,-0.034939935
15/07/2010,23.59,-0.008442431
14/07/2010,23.79,-0.014604891
13/07/2010,24.14,0.034558854
12/07/2010,23.32,-0.014897062
09/07/2010,23.67,0.022213643
08/07/2010,23.15,0.000864304
07/07/2010,23.13,0.03519941
06/07/2010,22.33,-0.011576265
02/07/2010,22.59,-0.015374781
01/07/2010,22.94,0.013605652
30/06/2010,22.63,0.010662029
29/06/2010,22.39,-0.069022646
28/06/2010,23.99,-0.024702779
25/06/2010,24.59,0.036021282
24/06/2010,23.72,-0.06052542
23/06/2010,25.2,0.034312145
22/06/2010,24.35,-0.077417246
21/06/2010,26.31,0.022291469
18/06/2010,25.73,0.008195168
17/06/2010,25.52,-0.005470901
16/06/2010,25.66,-0.020826052
15/06/2010,26.2,0.044885583
14/06/2010,25.05,0.030397477
11/06/2010,24.3,0.054112947
10/06/2010,23.02,0.051247569
09/06/2010,21.87,0.010572381
08/06/2010,21.64,0.02621873
07/06/2010,21.08,-0.039530839
04/06/2010,21.93,-0.064453018
03/06/2010,23.39,0.018119564
02/06/2010,22.97,0.032296547
01/06/2010,22.24,-0.043552077
28/05/2010,23.23,-0.022558948
27/05/2010,23.76,0.061624701
26/05/2010,22.34,0.004936066
25/05/2010,22.23,0.02182897
24/05/2010,21.75,-0.024075658
21/05/2010,22.28,0.023615993
20/05/2010,21.76,-0.034330381
19/05/2010,22.52,-0.018042294
18/05/2010,22.93,-0.028800615
17/05/2010,23.6,-0.007598179
14/05/2010,23.78,-0.022042897
13/05/2010,24.31,-0.025184109
12/05/2010,24.93,0.026007155
11/05/2010,24.29,-0.020375603
10/05/2010,24.79,0.068013693
07/05/2010,23.16,-0.007741974
06/05/2010,23.34,-0.059060821
05/05/2010,24.76,-0.010046297
04/05/2010,25.01,-0.063138101
03/05/2010,26.64,-0.003746726
30/04/2010,26.74,-0.046043939
29/04/2010,28,0.029723101
28/04/2010,27.18,0.004794403
27/04/2010,27.05,-0.049054191
26/04/2010,28.41,-0.007713923
23/04/2010,28.63,0.00912287
22/04/2010,28.37,0.007074667
21/04/2010,28.17,0.026984908
20/04/2010,27.42,-0.000729129
19/04/2010,27.44,-0.014831164
16/04/2010,27.85,-0.00893661
15/04/2010,28.1,0
14/04/2010,28.1,0.03145027
13/04/2010,27.23,0.003310652
12/04/2010,27.14,-0.012085846
09/04/2010,27.47,0.001821826
08/04/2010,27.42,0.015065506
07/04/2010,27.01,0.041578173
06/04/2010,25.91,0.015950542
05/04/2010,25.5,0.010248414
01/04/2010,25.24,0.025277173
31/03/2010,24.61,-0.026069253
30/03/2010,25.26,0.00436422
29/03/2010,25.15,0.006382152
26/03/2010,24.99,-0.008764996
25/03/2010,25.21,-0.038900276
24/03/2010,26.21,0.001909491
23/03/2010,26.16,0.004213758
22/03/2010,26.05,0.008868383
19/03/2010,25.82,-0.022971914
18/03/2010,26.42,-0.022456033
17/03/2010,27.02,0.06261587
16/03/2010,25.38,0.018692133
15/03/2010,24.91,-0.017114846
12/03/2010,25.34,0.00554018
11/03/2010,25.2,0.003577821
10/03/2010,25.11,0.000796813
09/03/2010,25.09,-0.006356795
08/03/2010,25.25,-0.003952574
05/03/2010,25.35,0.014703225
04/03/2010,24.98,-0.00876849
03/03/2010,25.2,0.006768889
02/03/2010,25.03,0.03454926
01/03/2010,24.18,0.042667507
26/02/2010,23.17,-0.030601623
25/02/2010,23.89,-0.000418498
24/02/2010,23.9,-0.004591951
23/02/2010,24.01,0.000833333
22/02/2010,23.99,-0.010779541
19/02/2010,24.25,0.000825083
18/02/2010,24.23,0.021694635
17/02/2010,23.71,-0.01631494
16/02/2010,24.1,0.06559025
12/02/2010,22.57,0.008900815
11/02/2010,22.37,-0.001786512
10/02/2010,22.41,-0.022502604
09/02/2010,22.92,0.018050237
08/02/2010,22.51,-0.00708281
05/02/2010,22.67,0.023204968
04/02/2010,22.15,-0.023204968
03/02/2010,22.67,-0.057844352
02/02/2010,24.02,0.005008358
01/02/2010,23.9,0.042304962
29/01/2010,22.91,-0.006959576
28/01/2010,23.07,-0.034508216
27/01/2010,23.88,-0.024406589
26/01/2010,24.47,-0.00122524
25/01/2010,24.5,0.002861232
22/01/2010,24.43,-0.000818331
21/01/2010,24.45,-0.072177978
20/01/2010,26.28,-0.025546092
19/01/2010,26.96,0.033185549
15/01/2010,26.08,-0.005735057
14/01/2010,26.23,-0.014759019
13/01/2010,26.62,-0.002251408
12/01/2010,26.68,0.002627136
11/01/2010,26.61,-0.011953822
08/01/2010,26.93,0.006332672
07/01/2010,26.76,-0.038846951
06/01/2010,27.82,-0.011436865
05/01/2010,28.14,0.034710643
04/01/2010,27.18,0.014826068
31/12/2009,26.78,-0.016663966
30/12/2009,27.23,0.000367309
29/12/2009,27.22,-0.002201836
28/12/2009,27.28,-0.006212335
24/12/2009,27.45,-0.007621158
23/12/2009,27.66,0.009444313
22/12/2009,27.4,0.014335846
21/12/2009,27.01,0.013042853
18/12/2009,26.66,0.017786656
17/12/2009,26.19,-0.010634358
16/12/2009,26.47,0.012927937
15/12/2009,26.13,-0.008004617
14/12/2009,26.34,0.021101876
11/12/2009,25.79,0.000775795
10/12/2009,25.77,-0.016929993
09/12/2009,26.21,0.018094815
08/12/2009,25.74,-0.006196767
07/12/2009,25.9,0.001545595
04/12/2009,25.86,0.014803543
03/12/2009,25.48,-0.020587249
02/12/2009,26.01,0
01/12/2009,26.01,0.021765336
30/11/2009,25.45,0.02385799
27/11/2009,24.85,-0.032465242
25/11/2009,25.67,0.020862792
24/11/2009,25.14,-0.003177127
23/11/2009,25.22,0.013171214
20/11/2009,24.89,-0.002808427
19/11/2009,24.96,-0.022971307
18/11/2009,25.54,0.01379876
17/11/2009,25.19,-0.008302084
16/11/2009,25.4,0.023502376
13/11/2009,24.81,0.015025663
12/11/2009,24.44,-0.02145397
11/11/2009,24.97,0.002405775
10/11/2009,24.91,-0.002806175
09/11/2009,24.98,0.041689731
06/11/2009,23.96,0.005020931
05/11/2009,23.84,0.03848273
04/11/2009,22.94,-0.004349724
03/11/2009,23.04,0.020610245
02/11/2009,22.57,0.011586582
30/10/2009,22.31,-0.040839924
29/10/2009,23.24,0.062589761
28/10/2009,21.83,-0.035991289
27/10/2009,22.63,-0.013605652
26/10/2009,22.94,-0.033436462
23/10/2009,23.72,-0.02744455
22/10/2009,24.38,0.025338843
21/10/2009,23.77,-0.024518161
20/10/2009,24.36,-0.013050756
19/10/2009,24.68,0.021294826
16/10/2009,24.16,-0.047291091
15/10/2009,25.33,0.037406332
14/10/2009,24.4,0.035457312
13/10/2009,23.55,0.007672672
12/10/2009,23.37,0.008163311
09/10/2009,23.18,-0.002585094
08/10/2009,23.24,0.062589761
07/10/2009,21.83,-0.015003691
06/10/2009,22.16,0.017755987
05/10/2009,21.77,0.017609352
02/10/2009,21.39,0.001871783
01/10/2009,21.35,-0.040390988
30/09/2009,22.23,-0.024001152
29/09/2009,22.77,0.026703856
28/09/2009,22.17,0.02096704
25/09/2009,21.71,0.01625297
24/09/2009,21.36,-0.054215052
23/09/2009,22.55,-0.013653592
22/09/2009,22.86,0.00790518
21/09/2009,22.68,-0.020079243
18/09/2009,23.14,-0.040649119
17/09/2009,24.1,-0.041452501
16/09/2009,25.12,0.007592444
15/09/2009,24.93,0.031373524
14/09/2009,24.16,0.028975363
11/09/2009,23.47,-0.01689943
10/09/2009,23.87,0.022025456
09/09/2009,23.35,0.009466508
08/09/2009,23.13,0.030285396
04/09/2009,22.44,0.013459153
03/09/2009,22.14,0.01089929
02/09/2009,21.9,0.004576667
01/09/2009,21.8,-0.051407967
31/08/2009,22.95,0.025150234
28/08/2009,22.38,0.003581024
27/08/2009,22.3,0.038395941
26/08/2009,21.46,-0.000465875
25/08/2009,21.47,0.027864849
24/08/2009,20.88,-0.014265577
21/08/2009,21.18,0.047374736
20/08/2009,20.2,0.002974717
19/08/2009,20.14,0.01854225
18/08/2009,19.77,0.02044016
17/08/2009,19.37,-0.031506671
14/08/2009,19.99,-0.040201492
13/08/2009,20.81,0.032229352
12/08/2009,20.15,0.040511869
11/08/2009,19.35,-0.011816218
10/08/2009,19.58,-0.030183378
07/08/2009,20.18,0.038388552
06/08/2009,19.42,-0.014822658
05/08/2009,19.71,-0.005565408
04/08/2009,19.82,0.038050863
03/08/2009,19.08,0.014252023
31/07/2009,18.81,0.003728367
30/07/2009,18.74,0.018853238
29/07/2009,18.39,-0.001086957
28/07/2009,18.41,-0.004876737
27/07/2009,18.5,-0.011821739
24/07/2009,18.72,0.030371098
23/07/2009,18.16,0.026221865
22/07/2009,17.69,0.007945558
21/07/2009,17.55,0.062299813
20/07/2009,16.49,0.014661228
17/07/2009,16.25,0.006792246
16/07/2009,16.14,0.006838696
15/07/2009,16.03,0.0511948
14/07/2009,15.23,0.026615011
13/07/2009,14.83,0.009485166
10/07/2009,14.69,0.012328923
09/07/2009,14.51,0.018783161
08/07/2009,14.24,0.017712117
07/07/2009,13.99,-0.052900294
06/07/2009,14.75,-0.006083155
02/07/2009,14.84,-0.030526591
01/07/2009,15.3,0.011173301
30/06/2009,15.13,0.048063396
29/06/2009,14.42,0.032420035
26/06/2009,13.96,-0.033113275
25/06/2009,14.43,0.033113275
24/06/2009,13.96,0.065111751
23/06/2009,13.08,0.042958577
22/06/2009,12.53,-0.092913055
19/06/2009,13.75,-0.0286758
18/06/2009,14.15,0.022151674
17/06/2009,13.84,-0.063680133
16/06/2009,14.75,-0.028076711
15/06/2009,15.17,-0.041322858
12/06/2009,15.81,0.017225306
11/06/2009,15.54,-0.012787898
10/06/2009,15.74,0.074499017
09/06/2009,14.61,-0.007500888
08/06/2009,14.72,0.016438726
05/06/2009,14.48,-0.010305828
04/06/2009,14.63,0.041876321
03/06/2009,14.03,-0.030188323
02/06/2009,14.46,-0.010320009
01/06/2009,14.61,0.016563526
29/05/2009,14.37,0.006983269
28/05/2009,14.27,0.034941166
27/05/2009,13.78,-0.082161707
26/05/2009,14.96,0.044421379
22/05/2009,14.31,0.025479085
21/05/2009,13.95,-0.008565363
20/05/2009,14.07,-0.016913722
19/05/2009,14.31,0.050153777
18/05/2009,13.61,0.085876493
15/05/2009,12.49,-0.00080032
14/05/2009,12.5,0.035834453
13/05/2009,12.06,-0.114275879
12/05/2009,13.52,-0.034887259
11/05/2009,14,-0.025389234
08/05/2009,14.36,0.084987597
07/05/2009,13.19,-0.058883822
06/05/2009,13.99,0.030481315
05/05/2009,13.57,-0.04185315
04/05/2009,14.15,0.081693068
01/05/2009,13.04,0.02957414
30/04/2009,12.66,0.149684627
29/04/2009,10.9,0.045995907
28/04/2009,10.41,-0.00765554
27/04/2009,10.49,-0.034663892
24/04/2009,10.86,0.12124205
23/04/2009,9.62,0.018888285
22/04/2009,9.44,0.072479573
21/04/2009,8.78,0.123494073
20/04/2009,7.76,-0.128039536
17/04/2009,8.82,0.00796817
16/04/2009,8.75,-0.005698021
15/04/2009,8.8,0.197896769
14/04/2009,7.22,-0.087472951
13/04/2009,7.88,0.007643349
09/04/2009,7.82,0.0867789
08/04/2009,7.17,0.044198213
07/04/2009,6.86,-0.079818417
06/04/2009,7.43,-0.068903141
03/04/2009,7.96,-0.008755528
02/04/2009,8.03,0.06961573
01/04/2009,7.49,0.061960627
31/03/2009,7.04,-0.048519565
30/03/2009,7.39,-0.088025747
27/03/2009,8.07,-0.036500402
26/03/2009,8.37,0.021739987
25/03/2009,8.19,-0.116289586
24/03/2009,9.2,0.118734575
23/03/2009,8.17,0.143195001
20/03/2009,7.08,-0.046905149
19/03/2009,7.42,-0.046091107
18/03/2009,7.77,0.067890336
17/03/2009,7.26,0.137079593
16/03/2009,6.33,0.025601398
13/03/2009,6.17,0.051549234
12/03/2009,5.86,0.068870987
11/03/2009,5.47,0.105970086
10/03/2009,4.92,0.11170399
09/03/2009,4.4,0.073059571
06/03/2009,4.09,-0.019371066
05/03/2009,4.17,-0.104640832
04/03/2009,4.63,-0.023480268
03/03/2009,4.74,-0.077117303
02/03/2009,5.12,-0.105555809
27/02/2009,5.69,-0.024306752
26/02/2009,5.83,-0.032070259
25/02/2009,6.02,-0.072088849
24/02/2009,6.47,0.117976254
23/02/2009,5.75,-0.062362242
20/02/2009,6.12,-0.017814236
19/02/2009,6.23,-0.037799776
18/02/2009,6.47,-0.007698267
17/02/2009,6.52,-0.055196709
13/02/2009,6.89,-0.056432461
12/02/2009,7.29,0.013812374
11/02/2009,7.19,-0.073710516
10/02/2009,7.74,-0.047928467
09/02/2009,8.12,0.014888612
06/02/2009,8,0.025317808
05/02/2009,7.8,-0.012739026
04/02/2009,7.9,-0.029927421
03/02/2009,8.14,0.006161449
02/02/2009,8.09,-0.119841073
30/01/2009,9.12,-0.142808403
29/01/2009,10.52,-0.099449544
28/01/2009,11.62,0.040391794
27/01/2009,11.16,0.0392924
26/01/2009,10.73,-0.009276504
23/01/2009,10.83,0.004627496
22/01/2009,10.78,0.011194147
21/01/2009,10.66,0.0923128
20/01/2009,9.72,-0.113659318
16/01/2009,10.89,0.018536212
15/01/2009,10.69,0.000935892
14/01/2009,10.68,-0.050215935
13/01/2009,11.23,0.001782532
12/01/2009,11.21,-0.042782605
09/01/2009,11.7,-0.014425367
08/01/2009,11.87,0.016136231
07/01/2009,11.68,-0.069449388
06/01/2009,12.52,0.042420716
05/01/2009,12,
