Date,Close,C
17/12/2013,50.69,-0.004134271
16/12/2013,50.9,-0.001374301
13/12/2013,50.97,0.001177856
12/12/2013,50.91,0.003936238
11/12/2013,50.71,-0.020108047
10/12/2013,51.74,-0.007125692
09/12/2013,52.11,0.011969255
06/12/2013,51.49,0.008386202
05/12/2013,51.06,-0.019011242
04/12/2013,52.04,-0.001727945
03/12/2013,52.13,-0.009355677
02/12/2013,52.62,-0.005685064
29/11/2013,52.92,-0.002453526
27/11/2013,53.05,0.00075429
26/11/2013,53.01,-0.005268121
25/11/2013,53.29,0.016651283
22/11/2013,52.41,0.013059529
21/11/2013,51.73,0.018732255
20/11/2013,50.77,-0.007847794
19/11/2013,51.17,0.007453938
18/11/2013,50.79,0.00770831
15/11/2013,50.4,0.003776965
14/11/2013,50.21,0.004391225
13/11/2013,49.99,0.009446357
12/11/2013,49.52,-0.01304061
11/11/2013,50.17,0.004594954
08/11/2013,49.94,0.032356063
07/11/2013,48.35,-0.005568747
06/11/2013,48.62,0.004948464
05/11/2013,48.38,-0.005154119
04/11/2013,48.63,-0.002259424
01/11/2013,48.74,-0.000820345
31/10/2013,48.78,-0.022500189
30/10/2013,49.89,-0.006592772
29/10/2013,50.22,0.001394839
28/10/2013,50.15,0.001796228
25/10/2013,50.06,-0.001796228
24/10/2013,50.15,-0.000797289
23/10/2013,50.19,-0.011292839
22/10/2013,50.76,-0.005305052
21/10/2013,51.03,-0.002348797
18/10/2013,51.15,0.000586682
17/10/2013,51.12,0.005492364
16/10/2013,50.84,0.03972438
15/10/2013,48.86,-0.015031768
14/10/2013,49.6,0.007690789
11/10/2013,49.22,-0.001015332
10/10/2013,49.27,0.027156575
09/10/2013,47.95,0.005856532
08/10/2013,47.67,-0.010641728
07/10/2013,48.18,-0.01972937
04/10/2013,49.14,0.015173553
03/10/2013,48.4,-0.006384534
02/10/2013,48.71,0.002260817
01/10/2013,48.6,0.001853569
30/09/2013,48.51,-0.007802914
27/09/2013,48.89,-0.000817829
26/09/2013,48.93,-0.006721687
25/09/2013,49.26,0.006108754
24/09/2013,48.96,-0.012382174
23/09/2013,49.57,-0.032549013
20/09/2013,51.21,-0.014346892
19/09/2013,51.95,-0.00499233
18/09/2013,52.21,0.019534515
17/09/2013,51.2,0.003913899
16/09/2013,51,0.010050336
13/09/2013,50.49,0.004565765
12/09/2013,50.26,-0.009307919
11/09/2013,50.73,-0.007071332
10/09/2013,51.09,0.019767396
09/09/2013,50.09,0.017521342
06/09/2013,49.22,-0.012919033
05/09/2013,49.86,0.005228244
04/09/2013,49.6,0.004647881
03/09/2013,49.37,0.021290466
30/08/2013,48.33,-0.002892564
29/08/2013,48.47,0.003306471
28/08/2013,48.31,0.001450026
27/08/2013,48.24,-0.027802281
26/08/2013,49.6,-0.004626379
23/08/2013,49.83,-0.001604171
22/08/2013,49.91,0.015141099
21/08/2013,49.16,-0.015341439
20/08/2013,49.92,0.011889309
19/08/2013,49.33,-0.020466204
16/08/2013,50.35,-0.010078141
15/08/2013,50.86,-0.014251095
14/08/2013,51.59,-0.003482976
13/08/2013,51.77,0.016947907
12/08/2013,50.9,-0.008217616
09/08/2013,51.32,-0.008923435
08/08/2013,51.78,0.005422167
07/08/2013,51.5,0.000388425
06/08/2013,51.48,-0.026642688
05/08/2013,52.87,-0.002455843
02/08/2013,53,0.002645004
01/08/2013,52.86,0.013714501
31/07/2013,52.14,0.006928434
30/07/2013,51.78,0.002707408
29/07/2013,51.64,-0.010977481
26/07/2013,52.21,-0.008582107
25/07/2013,52.66,0.008965248
24/07/2013,52.19,-0.01313429
23/07/2013,52.88,-0.002266718
22/07/2013,53,0.012339976
19/07/2013,52.35,-0.006473747
18/07/2013,52.69,0.017228604
17/07/2013,51.79,-0.000772052
16/07/2013,51.83,0.000385951
15/07/2013,51.81,0.019489995
12/07/2013,50.81,0.0152705
11/07/2013,50.04,0.008227196
10/07/2013,49.63,-0.01161872
09/07/2013,50.21,0.013837582
08/07/2013,49.52,0.020194465
05/07/2013,48.53,0.017879894
03/07/2013,47.67,-0.010018869
02/07/2013,48.15,-0.00207469
01/07/2013,48.25,0.005820012
28/06/2013,47.97,-0.006441581
27/06/2013,48.28,0.013974573
26/06/2013,47.61,0.012895221
25/06/2013,47,0.033754827
24/06/2013,45.44,-0.030985038
21/06/2013,46.87,-0.021737692
20/06/2013,47.9,-0.033463042
19/06/2013,49.53,-0.009644439
18/06/2013,50.01,0.013082606
17/06/2013,49.36,0.002840335
14/06/2013,49.22,-0.021506205
13/06/2013,50.29,0.017046437
12/06/2013,49.44,-0.010262692
11/06/2013,49.95,-0.038874153
10/06/2013,51.93,0.006374985
07/06/2013,51.6,0.015034941
06/06/2013,50.83,0.015863906
05/06/2013,50.03,-0.023702472
04/06/2013,51.23,-0.014148894
03/06/2013,51.96,-0.000577201
31/05/2013,51.99,-0.024321929
30/05/2013,53.27,0.018759432
29/05/2013,52.28,0.009416808
28/05/2013,51.79,0.024827783
24/05/2013,50.52,-0.000197922
23/05/2013,50.53,-0.009258413
22/05/2013,51,-0.012858155
21/05/2013,51.66,0.001162115
20/05/2013,51.6,0.00291121
17/05/2013,51.45,0.016461277
16/05/2013,50.61,-0.01432099
15/05/2013,51.34,0.024648788
14/05/2013,50.09,0.023635077
13/05/2013,48.92,0.003481113
10/05/2013,48.75,0.003081667
09/05/2013,48.6,-0.01409769
08/05/2013,49.29,0.024231165
07/05/2013,48.11,0.013181486
06/05/2013,47.48,0.01079947
03/05/2013,46.97,0.009196942
02/05/2013,46.54,0.014500849
01/05/2013,45.87,-0.017075958
30/04/2013,46.66,-0.003423195
29/04/2013,46.82,-0.002133562
26/04/2013,46.92,-0.004041269
25/04/2013,47.11,-0.000212247
24/04/2013,47.12,0.014105812
23/04/2013,46.46,0.028601447
22/04/2013,45.15,0.002661346
19/04/2013,45.03,-0.001331558
18/04/2013,45.09,-0.014312696
17/04/2013,45.74,-0.019914078
16/04/2013,46.66,0.039117847
15/04/2013,44.87,0.002007809
12/04/2013,44.78,-0.002007809
11/04/2013,44.87,-0.004225515
10/04/2013,45.06,0.026308431
09/04/2013,43.89,0.007547206
08/04/2013,43.56,0.012706651
05/04/2013,43.01,0.005595725
04/04/2013,42.77,0.006332846
03/04/2013,42.5,-0.037182438
02/04/2013,44.11,0.007281033
01/04/2013,43.79,-0.010223876
28/03/2013,44.24,-0.004960551
27/03/2013,44.46,-0.00828765
26/03/2013,44.83,0.007613113
25/03/2013,44.49,-0.016496139
22/03/2013,45.23,0
21/03/2013,45.23,-0.018835423
20/03/2013,46.09,0.00653028
19/03/2013,45.79,-0.009779498
18/03/2013,46.24,-0.021819047
15/03/2013,47.26,-0.004222979
14/03/2013,47.46,0.010378151
13/03/2013,46.97,0.000425894
12/03/2013,46.95,-0.013749556
11/03/2013,47.6,0.019516954
08/03/2013,46.68,0.036653318
07/03/2013,45,0.009377162
06/03/2013,44.58,0.022228178
05/03/2013,43.6,0.015253358
04/03/2013,42.94,0.01951855
01/03/2013,42.11,0.003330165
28/02/2013,41.97,-0.004516827
27/02/2013,42.16,0.020851564
26/02/2013,41.29,0.003396413
25/02/2013,41.15,-0.039080503
22/02/2013,42.79,0.010336009
21/02/2013,42.35,-0.02033493
20/02/2013,43.22,-0.029185838
19/02/2013,44.5,0.014942547
15/02/2013,43.84,-0.0108894
14/02/2013,44.32,0.007246409
13/02/2013,44,-0.007923075
12/02/2013,44.35,0.027430291
11/02/2013,43.15,0.010951991
08/02/2013,42.68,-0.004441854
07/02/2013,42.87,-0.00418995
06/02/2013,43.05,0.003024313
05/02/2013,42.92,0.016680758
04/02/2013,42.21,-0.019007964
01/02/2013,43.02,0.02019322
31/01/2013,42.16,0.004993471
30/01/2013,41.95,-0.004993471
29/01/2013,42.16,-0.004260361
28/01/2013,42.34,-0.013372633
25/01/2013,42.91,0.002566796
24/01/2013,42.8,0.018392407
23/01/2013,42.02,0.005727939
22/01/2013,41.78,0.00287632
18/01/2013,41.66,0.010132777
17/01/2013,41.24,-0.029624718
16/01/2013,42.48,-0.002116403
15/01/2013,42.57,0.008255737
14/01/2013,42.22,-0.002838223
11/01/2013,42.34,-0.011506526
10/01/2013,42.83,0.018617246
09/01/2013,42.04,-0.00994091
08/01/2013,42.46,-0.000235488
07/01/2013,42.47,0.000942285
04/01/2013,42.43,0.024816353
03/01/2013,41.39,0.003388193
02/01/2013,41.25,0.041832606
31/12/2012,39.56,0.014000483
28/12/2012,39.01,-0.006133421
27/12/2012,39.25,-0.00761425
26/12/2012,39.55,0.004307621
24/12/2012,39.38,-0.002789402
21/12/2012,39.49,-0.017072973
20/12/2012,40.17,0.018086401
19/12/2012,39.45,-0.000253453
18/12/2012,39.46,0.007887078
17/12/2012,39.15,0.040396372
14/12/2012,37.6,0.008278856
13/12/2012,37.29,-0.006415419
12/12/2012,37.53,0.014222701
11/12/2012,37,-0.005121995
10/12/2012,37.19,-0.012027407
07/12/2012,37.64,0.016609008
06/12/2012,37.02,0.015242538
05/12/2012,36.46,0.061362003
04/12/2012,34.29,0.002043498
03/12/2012,34.22,-0.010175985
30/11/2012,34.57,-0.018343879
29/11/2012,35.21,0.003984069
28/11/2012,35.07,0.000855798
27/11/2012,35.04,-0.01501232
26/11/2012,35.57,-0.012849339
23/11/2012,36.03,0.007242371
21/11/2012,35.77,-0.006409385
20/11/2012,36,-0.002773927
19/11/2012,36.1,0.031516396
16/11/2012,34.98,-0.006553664
15/11/2012,35.21,0.005410806
14/11/2012,35.02,-0.032034209
13/11/2012,36.16,-0.007164539
12/11/2012,36.42,0.013545473
09/11/2012,35.93,-0.001946337
08/11/2012,36,-0.001387925
07/11/2012,36.05,-0.064971853
06/11/2012,38.47,0.030349341
05/11/2012,37.32,-0.007474674
02/11/2012,37.6,-0.009265453
01/11/2012,37.95,0.014866215
31/10/2012,37.39,0.021355049
26/10/2012,36.6,-0.021889808
25/10/2012,37.41,0.002944722
24/10/2012,37.3,0.011052815
23/10/2012,36.89,-0.022249946
22/10/2012,37.72,0.014957544
19/10/2012,37.16,-0.033345243
18/10/2012,38.42,-0.000260247
17/10/2012,38.43,0.03118646
16/10/2012,37.25,0.015965702
15/10/2012,36.66,0.05350667
12/10/2012,34.75,-0.021916346
11/10/2012,35.52,0.010755835
10/10/2012,35.14,0.015486401
09/10/2012,34.6,-0.005188827
08/10/2012,34.78,0.000287563
05/10/2012,34.77,-0.005449605
04/10/2012,34.96,0.026080876
03/10/2012,34.06,0.023768201
02/10/2012,33.26,0.015452512
01/10/2012,32.75,0.00091645
28/09/2012,32.72,-0.007611545
27/09/2012,32.97,0.014050323
26/09/2012,32.51,-0.010708378
25/09/2012,32.86,-0.018990774
24/09/2012,33.49,-0.005360346
21/09/2012,33.67,-0.004149384
20/09/2012,33.81,-0.010884061
19/09/2012,34.18,0.007046418
18/09/2012,33.94,-0.003529415
17/09/2012,34.06,-0.021206314
14/09/2012,34.79,0.009820992
13/09/2012,34.45,0.041487431
12/09/2012,33.05,0.011870479
11/09/2012,32.66,0.025741846
10/09/2012,31.83,-0.007511772
07/09/2012,32.07,0.030070314
06/09/2012,31.12,0.044349524
05/09/2012,29.77,0.002354129
04/09/2012,29.7,-0.000336644
31/08/2012,29.71,0.002021564
30/08/2012,29.65,-0.008730747
29/08/2012,29.91,0.0192411
28/08/2012,29.34,-0.011858516
27/08/2012,29.69,-0.00470431
24/08/2012,29.83,0.008078132
23/08/2012,29.59,-0.029962295
22/08/2012,30.49,-0.007840615
21/08/2012,30.73,0.024708883
20/08/2012,29.98,0.032200715
17/08/2012,29.03,0.007260187
16/08/2012,28.82,0.00277971
15/08/2012,28.74,-0.001043297
14/08/2012,28.77,-0.000347524
13/08/2012,28.78,-0.004160894
10/08/2012,28.9,0.001385042
09/08/2012,28.86,0
08/08/2012,28.86,-0.001038961
