Date,Close,HIG
09/02/2011,29.44,-0.023498899
08/02/2011,30.14,0.012687983
07/02/2011,29.76,0.017969631
04/02/2011,29.23,0.017950085
03/02/2011,28.71,0.027544114
02/02/2011,27.93,-0.028936387
01/02/2011,28.75,0.03432143
31/01/2011,27.78,0.003245
28/01/2011,27.69,-0.034779943
27/01/2011,28.67,0.020793701
26/01/2011,28.08,0.008224613
25/01/2011,27.85,0.005039607
24/01/2011,27.71,-0.005757483
21/01/2011,27.87,0.017007828
20/01/2011,27.4,-0.003642991
19/01/2011,27.5,-0.034313588
18/01/2011,28.46,-0.000702494
14/01/2011,28.48,0.007047246
13/01/2011,28.28,0.00425231
12/01/2011,28.16,0.008201151
11/01/2011,27.93,0.012610508
10/01/2011,27.58,-0.006505263
07/01/2011,27.76,-0.00251844
06/01/2011,27.83,-0.018159659
05/01/2011,28.34,0.01421488
04/01/2011,27.94,0.006103053
03/01/2011,27.77,0.047188998
31/12/2010,26.49,0.006818208
30/12/2010,26.31,-0.00795007
29/12/2010,26.52,-0.004139235
28/12/2010,26.63,-0.010459565
27/12/2010,26.91,0.007834399
23/12/2010,26.7,-0.02697374
22/12/2010,27.43,0.011734641
21/12/2010,27.11,0.022380643
20/12/2010,26.51,0.012908304
17/12/2010,26.17,0.012690038
16/12/2010,25.84,0.01560094
15/12/2010,25.44,-0.00938974
14/12/2010,25.68,0.003901683
13/12/2010,25.58,-0.006235406
10/12/2010,25.74,0.018824085
09/12/2010,25.26,0.010346292
08/12/2010,25,0.034591445
07/12/2010,24.15,0.006647303
06/12/2010,23.99,0.002086377
03/12/2010,23.94,-0.003336117
02/12/2010,24.02,0.03215167
01/12/2010,23.26,0.043943801
30/11/2010,22.26,-0.016043125
29/11/2010,22.62,-0.006609409
26/11/2010,22.77,-0.013089192
24/11/2010,23.07,0.021025742
23/11/2010,22.59,-0.026213821
22/11/2010,23.19,-0.016253566
19/11/2010,23.57,-0.008028778
18/11/2010,23.76,0.003372684
17/11/2010,23.68,0.002536999
16/11/2010,23.62,-0.021776405
15/11/2010,24.14,-0.010712917
12/11/2010,24.4,-0.038195598
11/11/2010,25.35,-0.023778162
10/11/2010,25.96,0.021020626
09/11/2010,25.42,-0.031748698
08/11/2010,26.24,-0.006836335
05/11/2010,26.42,0.00645531
04/11/2010,26.25,0.0262462
03/11/2010,25.57,0.087829431
02/11/2010,23.42,-0.012306542
01/11/2010,23.71,-0.010071424
29/10/2010,23.95,-0.003750786
28/10/2010,24.04,-0.02058533
27/10/2010,24.54,-0.018171306
26/10/2010,24.99,0.016949558
25/10/2010,24.57,0.025557863
22/10/2010,23.95,-0.010384309
21/10/2010,24.2,0.019191244
20/10/2010,23.74,0.008885186
19/10/2010,23.53,-0.030552701
18/10/2010,24.26,0.022088833
15/10/2010,23.73,-0.025381017
14/10/2010,24.34,-0.00696011
13/10/2010,24.51,0.004907985
12/10/2010,24.39,0.014870162
11/10/2010,24.03,0.005006268
08/10/2010,23.91,0.021988201
07/10/2010,23.39,-0.014852809
06/10/2010,23.74,-0.001262892
05/10/2010,23.77,0.022119149
04/10/2010,23.25,-0.007285226
01/10/2010,23.42,0.020272422
30/09/2010,22.95,-0.01685069
29/09/2010,23.34,-0.004275338
28/09/2010,23.44,0.040928655
27/09/2010,22.5,-0.00840899
24/09/2010,22.69,0.037723377
23/09/2010,21.85,-0.021282216
22/09/2010,22.32,-0.036943515
21/09/2010,23.16,0.009980556
20/09/2010,22.93,0.018930788
17/09/2010,22.5,-0.009290047
16/09/2010,22.71,-0.011383661
15/09/2010,22.97,-0.005643601
14/09/2010,23.1,-0.015464226
13/09/2010,23.46,0.021978907
10/09/2010,22.95,0.027386871
09/09/2010,22.33,0.005838777
08/09/2010,22.2,0.026473477
07/09/2010,21.62,-0.040340843
03/09/2010,22.51,0.03342678
02/09/2010,21.77,0.015274539
01/09/2010,21.44,0.061061984
31/08/2010,20.17,0.02917712
30/08/2010,19.59,-0.036586391
27/08/2010,20.32,0.062440985
26/08/2010,19.09,-0.021762517
25/08/2010,19.51,0.011340328
24/08/2010,19.29,-0.040137468
23/08/2010,20.08,-0.002486945
20/08/2010,20.13,-0.011360952
19/08/2010,20.36,-0.04042899
18/08/2010,21.2,0.008526816
17/08/2010,21.02,0.032884975
16/08/2010,20.34,-0.026202372
13/08/2010,20.88,0.010108389
12/08/2010,20.67,-0.009150076
11/08/2010,20.86,-0.078344977
10/08/2010,22.56,-0.012772691
09/08/2010,22.85,0.014991462
06/08/2010,22.51,-0.007523824
05/08/2010,22.68,-0.049881363
04/08/2010,23.84,0.016920877
03/08/2010,23.44,-0.028597407
02/08/2010,24.12,0.02987809
30/07/2010,23.41,0.004709921
29/07/2010,23.3,0.021254324
28/07/2010,22.81,-0.020825048
27/07/2010,23.29,-0.004711938
26/07/2010,23.4,-0.00128123
23/07/2010,23.43,0.016785417
22/07/2010,23.04,0.057618078
21/07/2010,21.75,-0.018675104
20/07/2010,22.16,0.012715884
19/07/2010,21.88,0.005040102
16/07/2010,21.77,-0.045350083
15/07/2010,22.78,-0.019991974
14/07/2010,23.24,-0.029675768
13/07/2010,23.94,0.03355592
12/07/2010,23.15,-0.016281422
09/07/2010,23.53,0.037233738
08/07/2010,22.67,0.011535177
07/07/2010,22.41,0.034963834
06/07/2010,21.64,-0.00322953
02/07/2010,21.71,-0.006427938
01/07/2010,21.85,-0.012733233
30/06/2010,22.13,-0.001354708
29/06/2010,22.16,-0.063804949
28/06/2010,23.62,-0.018872441
25/06/2010,24.07,0.015069352
24/06/2010,23.71,-0.038068312
23/06/2010,24.63,0.005292095
22/06/2010,24.5,-0.011363759
21/06/2010,24.78,-0.013627465
18/06/2010,25.12,0.007191401
17/06/2010,24.94,-0.002802805
16/06/2010,25.01,-0.020186714
15/06/2010,25.52,0.025398191
14/06/2010,24.88,0.035593858
11/06/2010,24.01,0.004591951
10/06/2010,23.9,0.049752971
09/06/2010,22.74,-0.000439657
08/06/2010,22.75,0.020426998
07/06/2010,22.29,-0.05583657
04/06/2010,23.57,-0.064485486
03/06/2010,25.14,-0.013826015
02/06/2010,25.49,0.042474333
01/06/2010,24.43,-0.025860027
28/05/2010,25.07,-0.017790546
27/05/2010,25.52,0.068097616
26/05/2010,23.84,-0.014574482
25/05/2010,24.19,0.010806423
24/05/2010,23.93,-0.015754886
21/05/2010,24.31,0.027947596
20/05/2010,23.64,-0.072596073
19/05/2010,25.42,0.007106228
18/05/2010,25.24,-0.028126854
17/05/2010,25.96,-0.009584125
14/05/2010,26.21,-0.021887666
13/05/2010,26.79,-0.019956316
12/05/2010,27.33,0.021824428
11/05/2010,26.74,-0.010416761
10/05/2010,27.02,0.065772937
07/05/2010,25.3,-0.029597176
06/05/2010,26.06,-0.045752261
05/05/2010,27.28,-0.013833493
04/05/2010,27.66,-0.046963617
03/05/2010,28.99,0.014593727
30/04/2010,28.57,-0.036767584
29/04/2010,29.64,0.024591403
28/04/2010,28.92,0.016385237
27/04/2010,28.45,-0.040301648
26/04/2010,29.62,0.002027713
23/04/2010,29.56,0.023965543
22/04/2010,28.86,0.003818786
21/04/2010,28.75,-0.00069541
20/04/2010,28.77,0.041517405
19/04/2010,27.6,0.02123844
16/04/2010,27.02,-0.027378969
15/04/2010,27.77,-0.013591053
14/04/2010,28.15,0.006772437
13/04/2010,27.96,0.002506716
12/04/2010,27.89,-0.003936309
09/04/2010,28,-0.019452426
08/04/2010,28.55,0.001752849
07/04/2010,28.5,-0.018425691
06/04/2010,29.03,-0.010621995
05/04/2010,29.34,0.015802459
01/04/2010,28.88,0.016056191
31/03/2010,28.42,0.013461061
30/03/2010,28.04,-0.004980444
29/03/2010,28.18,0.007479999
26/03/2010,27.97,0.004299541
25/03/2010,27.85,-0.010359085
24/03/2010,28.14,0.010000083
23/03/2010,27.86,0.008289829
22/03/2010,27.63,0.013481713
19/03/2010,27.26,-0.021053409
18/03/2010,27.84,-0.026233337
17/03/2010,28.58,0.047286746
16/03/2010,27.26,0.016272548
15/03/2010,26.82,0.002613405
12/03/2010,26.75,-0.019985861
11/03/2010,27.29,0.001099908
10/03/2010,27.26,0.025261373
09/03/2010,26.58,-0.013081854
08/03/2010,26.93,0.002602716
05/03/2010,26.86,0.019169916
04/03/2010,26.35,0.038295145
03/03/2010,25.36,-0.01409577
02/03/2010,25.72,0.036022102
01/03/2010,24.81,0.01789393
26/02/2010,24.37,0.00123178
25/02/2010,24.34,0.000410931
24/02/2010,24.33,0.019925939
23/02/2010,23.85,-0.03946258
22/02/2010,24.81,0.01912571
19/02/2010,24.34,0.008250872
18/02/2010,24.14,0.002488595
17/02/2010,24.08,0.005413297
16/02/2010,23.95,0.021097829
12/02/2010,23.45,0.017638659
11/02/2010,23.04,-0.001301236
10/02/2010,23.07,0.032154279
09/02/2010,22.34,-0.04891805
08/02/2010,23.46,-0.00297936
05/02/2010,23.53,0.014555051
04/02/2010,23.19,-0.058211953
03/02/2010,24.58,-0.032422292
02/02/2010,25.39,0.040182183
01/02/2010,24.39,0.016536135
29/01/2010,23.99,-0.009541661
28/01/2010,24.22,-0.030095805
27/01/2010,24.96,0.022281659
26/01/2010,24.41,-0.010189613
25/01/2010,24.66,0.002029633
22/01/2010,24.61,-0.037875765
21/01/2010,25.56,-0.053696508
20/01/2010,26.97,-0.01873333
19/01/2010,27.48,0.025803127
15/01/2010,26.78,-0.017765086
14/01/2010,27.26,-0.021053409
13/01/2010,27.84,0.026202372
12/01/2010,27.12,0.035657747
11/01/2010,26.17,-0.001908762
08/01/2010,26.22,-0.011376687
07/01/2010,26.52,0.015197861
06/01/2010,26.12,0.016599493
05/01/2010,25.69,0.073898394
04/01/2010,23.86,0.02546827
31/12/2009,23.26,-0.018739901
30/12/2009,23.7,-0.010910725
29/12/2009,23.96,0.010910725
28/12/2009,23.7,0.000844238
24/12/2009,23.68,0.014462183
23/12/2009,23.34,-0.004275338
22/12/2009,23.44,0.012017312
21/12/2009,23.16,-0.014148146
18/12/2009,23.49,0.008980176
17/12/2009,23.28,-0.035861257
16/12/2009,24.13,0.020938788
15/12/2009,23.63,-0.02548707
14/12/2009,24.24,0.004962789
11/12/2009,24.12,0.003738322
10/12/2009,24.03,0.011299555
09/12/2009,23.76,-0.001682086
08/12/2009,23.8,-0.005029348
07/12/2009,23.92,-0.030873001
04/12/2009,24.67,0.017996396
03/12/2009,24.23,-0.042817526
02/12/2009,25.29,0.032552603
01/12/2009,24.48,0.000817327
30/11/2009,24.46,0.030720556
27/11/2009,23.72,-0.056549272
25/11/2009,25.1,-0.001194505
24/11/2009,25.13,-0.008321823
23/11/2009,25.34,0.01350835
20/11/2009,25,-0.012718772
19/11/2009,25.32,-0.025347428
18/11/2009,25.97,0.023374652
17/11/2009,25.37,0.002762978
16/11/2009,25.3,0.024811197
13/11/2009,24.68,-0.005253599
12/11/2009,24.81,-0.034465681
11/11/2009,25.68,0.026836654
10/11/2009,25,-0.01350835
09/11/2009,25.34,0.050587358
06/11/2009,24.09,-0.001244555
05/11/2009,24.12,-0.013179762
04/11/2009,24.44,-0.054928251
03/11/2009,25.82,0.039902588
02/11/2009,24.81,0.011757687
30/10/2009,24.52,-0.045833884
29/10/2009,25.67,0.098158018
28/10/2009,23.27,-0.034631839
27/10/2009,24.09,-0.00950224
26/10/2009,24.32,-0.062943912
23/10/2009,25.9,-0.037883318
22/10/2009,26.9,0.036340108
21/10/2009,25.94,-0.025125037
20/10/2009,26.6,-0.033638359
19/10/2009,27.51,0.002183407
16/10/2009,27.45,-0.028019074
15/10/2009,28.23,-0.007762918
14/10/2009,28.45,0.067236945
13/10/2009,26.6,-0.070044949
12/10/2009,28.53,-0.02287002
09/10/2009,29.19,-0.000342524
08/10/2009,29.2,0.020062935
07/10/2009,28.62,0.010537505
06/10/2009,28.32,0.07590228
05/10/2009,26.25,0.044399816
02/10/2009,25.11,0.004790428
01/10/2009,24.99,-0.058668988
30/09/2009,26.5,-0.03485707
29/09/2009,27.44,-0.042103971
28/09/2009,28.62,0.102182095
25/09/2009,25.84,-0.012307848
24/09/2009,26.16,-0.026034294
23/09/2009,26.85,-0.016620881
22/09/2009,27.3,0.019604845
21/09/2009,26.77,-0.016302695
18/09/2009,27.21,-0.004766279
17/09/2009,27.34,-0.0295517
16/09/2009,28.16,0.101579793
15/09/2009,25.44,-0.012111889
14/09/2009,25.75,0.044875506
11/09/2009,24.62,-0.015316704
10/09/2009,25,0.082946921
09/09/2009,23.01,0.025529556
08/09/2009,22.43,0.009856711
04/09/2009,22.21,0.019091489
03/09/2009,21.79,0.04170199
02/09/2009,20.9,-0.006200831
01/09/2009,21.03,-0.120368584
31/08/2009,23.72,-0.018379799
28/08/2009,24.16,0.021758181
27/08/2009,23.64,0.029186621
26/08/2009,22.96,0.014919101
25/08/2009,22.62,0.071933911
24/08/2009,21.05,0.02355312
21/08/2009,20.56,0.035647339
20/08/2009,19.84,0.036965194
19/08/2009,19.12,-0.009888189
18/08/2009,19.31,0.043393051
17/08/2009,18.49,-0.051644774
14/08/2009,19.47,-0.009202519
13/08/2009,19.65,0.007662873
12/08/2009,19.5,0.068992871
11/08/2009,18.2,-0.021739987
10/08/2009,18.6,-0.028618805
07/08/2009,19.14,0.072581929
06/08/2009,17.8,0.075838076
05/08/2009,16.5,0.01342302
04/08/2009,16.28,-0.003066546
03/08/2009,16.33,-0.00975023
31/07/2009,16.49,-0.029870799
30/07/2009,16.99,0.127244963
29/07/2009,14.96,0.013459153
28/07/2009,14.76,-0.076283305
27/07/2009,15.93,0.058821478
24/07/2009,15.02,0.043544294
23/07/2009,14.38,0.15623909
22/07/2009,12.3,0.017220598
21/07/2009,12.09,0.007472015
20/07/2009,12,0.011735256
17/07/2009,11.86,-0.015063046
16/07/2009,12.04,0.012536729
15/07/2009,11.89,0.061571243
14/07/2009,11.18,-0.011560822
13/07/2009,11.31,0.072409083
10/07/2009,10.52,-0.022557347
09/07/2009,10.76,0.055410544
08/07/2009,10.18,-0.058194768
07/07/2009,10.79,-0.035506688
06/07/2009,11.18,-0.000894055
02/07/2009,11.19,-0.067382997
01/07/2009,11.97,0.008389311
30/06/2009,11.87,-0.019191244
29/06/2009,12.1,0.019191244
26/06/2009,11.87,-0.019191244
25/06/2009,12.1,0.041338657
24/06/2009,11.61,0.031498667
23/06/2009,11.25,0.024292693
22/06/2009,10.98,-0.117580627
19/06/2009,12.35,0.03041747
18/06/2009,11.98,0.067324814
17/06/2009,11.2,-0.06398033
16/06/2009,11.94,0.037547073
15/06/2009,11.5,-0.118748753
12/06/2009,12.95,-0.083659563
11/06/2009,14.08,0.026629857
10/06/2009,13.71,-0.040734463
09/06/2009,14.28,-0.03509132
08/06/2009,14.79,-0.007409936
05/06/2009,14.9,-0.002011399
04/06/2009,14.93,0.003354582
03/06/2009,14.88,-0.054279423
02/06/2009,15.71,0.03431868
01/06/2009,15.18,0.056925937
29/05/2009,14.34,0.001395674
28/05/2009,14.32,-0.027549952
27/05/2009,14.72,-0.004744163
26/05/2009,14.79,-0.01543137
22/05/2009,15.02,-0.026282722
21/05/2009,15.42,-0.017995344
20/05/2009,15.7,-0.024537249
19/05/2009,16.09,-0.019692944
18/05/2009,16.41,0.116869376
15/05/2009,14.6,-0.010221554
14/05/2009,14.75,0.160725922
13/05/2009,12.56,-0.144320906
12/05/2009,14.51,-0.09837546
11/05/2009,16.01,-0.126007846
08/05/2009,18.16,0.139211433
07/05/2009,15.8,0.047303927
06/05/2009,15.07,0.164824564
05/05/2009,12.78,0.015773198
04/05/2009,12.58,0.175034973
01/05/2009,10.56,-0.082661653
30/04/2009,11.47,0.05280869
29/04/2009,10.88,0.109658956
28/04/2009,9.75,0.016546396
27/04/2009,9.59,0
24/04/2009,9.59,-0.024718045
23/04/2009,9.83,0.015377033
22/04/2009,9.68,-0.047411804
21/04/2009,10.15,0.108100994
20/04/2009,9.11,-0.204753756
17/04/2009,11.18,0.026281531
16/04/2009,10.89,0.005524876
15/04/2009,10.83,0.071766798
14/04/2009,10.08,-0.136997601
13/04/2009,11.56,0.068004729
09/04/2009,10.8,0.118825245
08/04/2009,9.59,0.126554448
07/04/2009,8.45,-0.107606512
06/04/2009,9.41,0.073862764
03/04/2009,8.74,0.097257154
02/04/2009,7.93,0.03333642
01/04/2009,7.67,-0.023196916
31/03/2009,7.85,0.017995344
30/03/2009,7.71,-0.199254766
27/03/2009,9.41,-0.009518845
26/03/2009,9.5,0.023430252
25/03/2009,9.28,0.025096789
24/03/2009,9.05,-0.027249642
23/03/2009,9.3,0.19923803
20/03/2009,7.62,-0.049914391
19/03/2009,8.01,-0.100856004
18/03/2009,8.86,0.21723553
17/03/2009,7.13,0.084846185
16/03/2009,6.55,-0.072143121
13/03/2009,7.04,0.135156088
12/03/2009,6.15,0.126356266
11/03/2009,5.42,0.043362118
10/03/2009,5.19,0.235746723
09/03/2009,4.1,0.124512948
06/03/2009,3.62,-0.131803381
05/03/2009,4.13,-0.218775672
04/03/2009,5.14,0.104496211
03/03/2009,4.63,-0.098642536
02/03/2009,5.11,-0.177089367
27/02/2009,6.1,-0.16022121
26/02/2009,7.16,0.016901811
25/02/2009,7.04,-0.129082591
24/02/2009,8.01,0.181572774
23/02/2009,6.68,-0.016332954
20/02/2009,6.79,-0.129657921
19/02/2009,7.73,-0.281192757
18/02/2009,10.24,0.025718529
17/02/2009,9.98,-0.221940423
13/02/2009,12.46,-0.006400022
12/02/2009,12.54,-0.079674587
11/02/2009,13.58,0.039809988
10/02/2009,13.05,-0.14126007
09/02/2009,15.03,0.170022255
06/02/2009,12.68,-0.174006324
05/02/2009,15.09,0.035067653
04/02/2009,14.57,-0.002741606
03/02/2009,14.61,-0.034312145
02/02/2009,15.12,0.138836445
30/01/2009,13.16,-0.157185584
29/01/2009,15.4,-0.139761942
28/01/2009,17.71,0.193793089
27/01/2009,14.59,0.037713967
26/01/2009,14.05,-0.003552402
23/01/2009,14.1,0.146379535
22/01/2009,12.18,-0.102153408
21/01/2009,13.49,0.158732447
20/01/2009,11.51,-0.181452369
16/01/2009,13.8,0.044451763
15/01/2009,13.2,-0.043726862
14/01/2009,13.79,-0.113017853
13/01/2009,15.44,0.043686629
12/01/2009,14.78,-0.205946458
09/01/2009,18.16,-0.017467693
08/01/2009,18.48,0.03132985
07/01/2009,17.91,-0.094243676
06/01/2009,19.68,0.132950841
05/01/2009,17.23,
