Date,Close,CME
19/09/2013,73.86,0.041183103
18/09/2013,70.88,-0.014983127
17/09/2013,71.95,0.003062363
16/09/2013,71.73,-0.008606383
13/09/2013,72.35,-0.005100997
12/09/2013,72.72,0.000412626
11/09/2013,72.69,-0.00740135
10/09/2013,73.23,0.009604904
09/09/2013,72.53,0.001379691
06/09/2013,72.43,-0.012894555
05/09/2013,73.37,-0.00380901
04/09/2013,73.65,0.018085162
03/09/2013,72.33,0.017011007
30/08/2013,71.11,0.009040887
29/08/2013,70.47,-0.004248095
28/08/2013,70.77,0.003822472
27/08/2013,70.5,-0.020219728
26/08/2013,71.94,-0.008856964
23/08/2013,72.58,-0.001101625
22/08/2013,72.66,0.00510522
21/08/2013,72.29,-0.001382361
20/08/2013,72.39,0.001244039
19/08/2013,72.3,-0.014418375
16/08/2013,73.35,-0.01997637
15/08/2013,74.83,0.011829685
14/08/2013,73.95,-0.006604243
13/08/2013,74.44,0.039596926
12/08/2013,71.55,-0.00848937
09/08/2013,72.16,-0.00083114
08/08/2013,72.22,0.004718954
07/08/2013,71.88,-0.007070106
06/08/2013,72.39,0.004569063
05/08/2013,72.06,-0.003325024
02/08/2013,72.3,0.001799682
01/08/2013,72.17,-0.025851128
31/07/2013,74.06,-0.001079622
30/07/2013,74.14,-0.002828475
29/07/2013,74.35,0.007424941
26/07/2013,73.8,-0.000541859
25/07/2013,73.84,0.002848039
24/07/2013,73.63,-0.000678841
23/07/2013,73.68,-0.000542741
22/07/2013,73.72,-0.013875079
19/07/2013,74.75,-0.021833484
18/07/2013,76.4,0.004854697
17/07/2013,76.03,-0.003413869
16/07/2013,76.29,-0.010820782
15/07/2013,77.12,-0.002848636
12/07/2013,77.34,0.0076579
11/07/2013,76.75,0.003916454
10/07/2013,76.45,-0.003264776
09/07/2013,76.7,-0.007662873
08/07/2013,77.29,-0.004131704
05/07/2013,77.61,0.024786033
03/07/2013,75.71,0.006759021
02/07/2013,75.2,-0.01727022
01/07/2013,76.51,0.007346222
28/06/2013,75.95,-0.007476916
27/06/2013,76.52,0.002748153
26/06/2013,76.31,-0.00091689
25/06/2013,76.38,0.004198379
24/06/2013,76.06,-0.009551921
21/06/2013,76.79,-0.003899147
20/06/2013,77.09,0.014766685
19/06/2013,75.96,-0.017228304
18/06/2013,77.28,0.011583392
17/06/2013,76.39,0.027875444
14/06/2013,74.29,0.002021155
13/06/2013,74.14,0.025407732
12/06/2013,72.28,-0.001520703
11/06/2013,72.39,-0.00852825
10/06/2013,73.01,0.013930299
07/06/2013,72,0.043719707
06/06/2013,68.92,-0.0050655
05/06/2013,69.27,0.001444669
04/06/2013,69.17,0.005799639
03/06/2013,68.77,0.01228984
31/05/2013,67.93,-0.026869673
30/05/2013,69.78,0.031443638
29/05/2013,67.62,0.032006338
28/05/2013,65.49,0.014612273
24/05/2013,64.54,0.006372913
23/05/2013,64.13,0.016667052
22/05/2013,63.07,-0.019625404
21/05/2013,64.32,-0.014508666
20/05/2013,65.26,0.001380051
17/05/2013,65.17,0.014528849
16/05/2013,64.23,0.002962503
15/05/2013,64.04,0.005166352
14/05/2013,63.71,0.013272434
13/05/2013,62.87,0.005582597
10/05/2013,62.52,0.028554828
09/05/2013,60.76,0.00098798
08/05/2013,60.7,0.003630966
07/05/2013,60.48,-0.00790518
06/05/2013,60.96,0.00526317
03/05/2013,60.64,0.003965636
02/05/2013,60.4,0.00448022
01/05/2013,60.13,-0.012067259
30/04/2013,60.86,0.000328677
29/04/2013,60.84,0.001151221
26/04/2013,60.77,-0.0042693
25/04/2013,61.03,0.014191657
24/04/2013,60.17,0.005165387
23/04/2013,59.86,-0.006991871
22/04/2013,60.28,0.021293453
19/04/2013,59.01,0.008167478
18/04/2013,58.53,-0.003411226
17/04/2013,58.73,-0.012184954
16/04/2013,59.45,0.010313727
15/04/2013,58.84,-0.027490836
12/04/2013,60.48,-0.00511257
11/04/2013,60.79,0.009420779
10/04/2013,60.22,0.00432685
09/04/2013,59.96,-0.004824899
08/04/2013,60.25,0.013535172
05/04/2013,59.44,-0.009543815
04/04/2013,60.01,-0.000499792
03/04/2013,60.04,-0.009283886
02/04/2013,60.6,-0.005430771
01/04/2013,60.93,-0.007847024
28/03/2013,61.41,0.000814531
27/03/2013,61.36,-0.003254152
26/03/2013,61.56,0.004395611
25/03/2013,61.29,-0.005369796
22/03/2013,61.62,0.011260829
21/03/2013,60.93,-0.017892475
20/03/2013,62.03,0.014451823
19/03/2013,61.14,-0.023279422
18/03/2013,62.58,-0.008908745
15/03/2013,63.14,0.000950721
14/03/2013,63.08,0.008917257
13/03/2013,62.52,0.000319949
12/03/2013,62.5,-0.001438964
11/03/2013,62.59,0.004002247
08/03/2013,62.34,0.009833238
07/03/2013,61.73,-0.004525626
06/03/2013,62.01,0.006146897
05/03/2013,61.63,0.012244051
04/03/2013,60.88,0.015894374
01/03/2013,59.92,0.004180958
28/02/2013,59.67,-0.005848458
27/02/2013,60.02,0.017479437
26/02/2013,58.98,0.020555708
25/02/2013,57.78,-0.00913091
22/02/2013,58.31,0.011903876
21/02/2013,57.62,-0.006918049
20/02/2013,58.02,-0.015901848
19/02/2013,58.95,0.007321051
15/02/2013,58.52,0.001367989
14/02/2013,58.44,0.020398287
13/02/2013,57.26,0.001048401
12/02/2013,57.2,0.004731455
11/02/2013,56.93,-0.005954483
08/02/2013,57.27,0.006481585
07/02/2013,56.9,0.00299217
06/02/2013,56.73,-0.042280476
05/02/2013,59.18,0.015324666
04/02/2013,58.28,-0.012956199
01/02/2013,59.04,0.020534602
31/01/2013,57.84,-0.004829261
30/01/2013,58.12,0.003447091
29/01/2013,57.92,0.004499056
28/01/2013,57.66,-0.000693481
25/01/2013,57.7,0.007305651
24/01/2013,57.28,0.007535302
23/01/2013,56.85,0.004230572
22/01/2013,56.61,0.019802627
18/01/2013,55.5,0.000360425
17/01/2013,55.48,0.0125149
16/01/2013,54.79,0.000912992
15/01/2013,54.74,0.007518143
14/01/2013,54.33,0.005722212
11/01/2013,54.02,0.013042853
10/01/2013,53.32,0.008664586
09/01/2013,52.86,-0.00075643
08/01/2013,52.9,-0.011091382
07/01/2013,53.49,-0.00522097
04/01/2013,53.77,0.041969513
03/01/2013,51.56,0.004276003
02/01/2013,51.34,0.013136156
31/12/2012,50.67,0.010913889
28/12/2012,50.12,-0.004578489
27/12/2012,50.35,-0.007912999
26/12/2012,50.75,-0.001575114
24/12/2012,50.83,0.001772177
21/12/2012,50.74,-0.012923618
20/12/2012,51.4,-0.023648127
19/12/2012,52.63,0.004188887
18/12/2012,52.41,0.015381961
17/12/2012,51.61,0.007390154
14/12/2012,51.23,0.000390472
13/12/2012,51.21,-0.030576365
12/12/2012,52.8,-0.002459095
11/12/2012,52.93,-0.021124255
10/12/2012,54.06,-0.016511107
07/12/2012,54.96,-0.001272843
06/12/2012,55.03,0.005649218
05/12/2012,54.72,0.001280059
04/12/2012,54.65,-0.016694273
03/12/2012,55.57,0.005413221
30/11/2012,55.27,0.00217352
29/11/2012,55.15,0.004543397
28/11/2012,54.9,0.011173301
27/11/2012,54.29,-0.017890218
26/11/2012,55.27,0.011464051
23/11/2012,54.64,0.003850743
21/11/2012,54.43,-0.00311841
20/11/2012,54.6,0.002751033
19/11/2012,54.45,0.003864206
16/11/2012,54.24,0.002954212
15/11/2012,54.08,0.009661911
14/11/2012,53.56,-0.007440511
13/11/2012,53.96,-0.007017573
12/11/2012,54.34,0.000552232
09/11/2012,54.31,-0.007703633
08/11/2012,54.73,-0.015231482
07/11/2012,55.57,-0.014293615
06/11/2012,56.37,0.004088531
05/11/2012,56.14,0.007688907
02/11/2012,55.71,-0.01354986
01/11/2012,56.47,0.009608615
31/10/2012,55.93,0.009160369
26/10/2012,55.42,0.007607354
25/10/2012,55,-0.027792017
24/10/2012,56.55,0.001238609
23/10/2012,56.48,-0.002828856
22/10/2012,56.64,0.002474811
19/10/2012,56.5,-0.020323054
18/10/2012,57.66,-0.003980966
17/10/2012,57.89,0.006933638
16/10/2012,57.49,0.011018913
15/10/2012,56.86,0.008655004
12/10/2012,56.37,-0.003718464
11/10/2012,56.58,-0.005991207
10/10/2012,56.92,-0.00087804
09/10/2012,56.97,-0.009434032
08/10/2012,57.51,-0.000173868
05/10/2012,57.52,-0.000173837
04/10/2012,57.53,0.008027966
03/10/2012,57.07,-0.000700648
02/10/2012,57.11,0.000175116
01/10/2012,57.1,-0.003321972
28/09/2012,57.29,-0.001918215
27/09/2012,57.4,0.002092781
26/09/2012,57.28,0.002797205
25/09/2012,57.12,-0.013217584
24/09/2012,57.88,-0.00189868
