Date,Close,AES
21/01/2011,12.86,-0.00465478
20/01/2011,12.92,0.013245227
19/01/2011,12.75,-0.015564517
18/01/2011,12.95,-0.003084043
14/01/2011,12.99,0.004629638
13/01/2011,12.93,-0.000773096
12/01/2011,12.94,-0.015337724
11/01/2011,13.14,0.013022015
10/01/2011,12.97,-0.001540832
07/01/2011,12.99,0
06/01/2011,12.99,0.017081161
05/01/2011,12.77,0.013401856
04/01/2011,12.6,0.004773279
03/01/2011,12.54,0.029128273
31/12/2010,12.18,-0.001640689
30/12/2010,12.2,0.004106782
29/12/2010,12.15,0.004950505
28/12/2010,12.09,-0.006595242
27/12/2010,12.17,-0.004918043
23/12/2010,12.23,-0.010573502
22/12/2010,12.36,0.019608471
21/12/2010,12.12,0.030153038
20/12/2010,11.76,0.027587957
17/12/2010,11.44,0.011428696
16/12/2010,11.31,0.010666768
15/12/2010,11.19,-0.010666768
14/12/2010,11.31,-0.007048487
13/12/2010,11.39,0
10/12/2010,11.39,0.003518034
09/12/2010,11.35,0
08/12/2010,11.35,-0.007023734
07/12/2010,11.43,-0.005235614
06/12/2010,11.49,0.007863736
03/12/2010,11.4,0.011469027
02/12/2010,11.27,0.031548358
01/12/2010,10.92,0.010124339
30/11/2010,10.81,-0.004614683
29/11/2010,10.86,-0.006424988
26/11/2010,10.93,0.002748513
24/11/2010,10.9,0.000917852
23/11/2010,10.89,-0.034299391
22/11/2010,11.27,0.001776199
19/11/2010,11.25,-0.019366802
18/11/2010,11.47,-0.003481292
17/11/2010,11.51,0.003481292
16/11/2010,11.47,-0.007815932
15/11/2010,11.56,0.008688152
12/11/2010,11.46,-0.020726131
11/11/2010,11.7,0
10/11/2010,11.7,0.001710864
09/11/2010,11.68,-0.006825965
08/11/2010,11.76,0
05/11/2010,11.76,-0.016027336
04/11/2010,11.95,0.004192878
03/11/2010,11.9,-0.005029348
02/11/2010,11.96,0.010929071
01/11/2010,11.83,-0.00925543
29/10/2010,11.94,-0.001673641
28/10/2010,11.96,0.00755354
27/10/2010,11.87,-0.020017349
26/10/2010,12.11,-0.017192401
25/10/2010,12.32,0.000812018
22/10/2010,12.31,0.010616678
21/10/2010,12.18,-0.005730675
20/10/2010,12.25,0.005730675
19/10/2010,12.18,-0.022728251
18/10/2010,12.46,0.011299555
15/10/2010,12.32,0.003252035
14/10/2010,12.28,-0.019355443
13/10/2010,12.52,0.017728103
12/10/2010,12.3,0.006525309
11/10/2010,12.22,0.020670434
08/10/2010,11.97,0.014303988
07/10/2010,11.8,0.004246291
06/10/2010,11.75,0.005975263
05/10/2010,11.68,0.02689967
04/10/2010,11.37,-0.014840953
01/10/2010,11.54,0.016601517
30/09/2010,11.35,-0.003518034
29/09/2010,11.39,-0.007870613
28/09/2010,11.48,0.007870613
27/09/2010,11.39,0.003518034
24/09/2010,11.35,0.023173943
23/09/2010,11.09,-0.014324327
22/09/2010,11.25,-0.0114893
21/09/2010,11.38,0
20/09/2010,11.38,0.044931187
17/09/2010,10.88,-0.001836548
16/09/2010,10.9,-0.007312647
15/09/2010,10.98,-0.018945086
14/09/2010,11.19,0.002684565
13/09/2010,11.16,0.009905529
10/09/2010,11.05,-0.005415176
09/09/2010,11.11,0.0081338
08/09/2010,11.02,0.001816531
07/09/2010,11,-0.012646962
03/09/2010,11.14,0.019030932
02/09/2010,10.93,0.025012883
01/09/2010,10.66,0.040196799
31/08/2010,10.24,-0.015504187
30/08/2010,10.4,-0.019048195
27/08/2010,10.6,0.019048195
26/08/2010,10.4,-0.002880463
25/08/2010,10.43,0.015459245
24/08/2010,10.27,-0.018331435
23/08/2010,10.46,0.005752652
20/08/2010,10.4,-0.01715962
19/08/2010,10.58,-0.029797363
18/08/2010,10.9,-0.002748513
17/08/2010,10.93,0.025012883
16/08/2010,10.66,0.003759403
13/08/2010,10.62,0.002828856
12/08/2010,10.59,-0.001886793
11/08/2010,10.61,-0.050539004
10/08/2010,11.16,0.00809721
09/08/2010,11.07,0.038678855
06/08/2010,10.65,-0.001876173
05/08/2010,10.67,0.012258522
04/08/2010,10.54,0.008575565
03/08/2010,10.45,-0.029233576
02/08/2010,10.76,0.042721257
30/07/2010,10.31,-0.002905571
29/07/2010,10.34,-0.020105991
28/07/2010,10.55,-0.015052025
27/07/2010,10.71,0.02266386
26/07/2010,10.47,0.000955566
23/07/2010,10.46,0.006714654
22/07/2010,10.39,0.035263203
21/07/2010,10.03,-0.021697104
20/07/2010,10.25,0.017716999
19/07/2010,10.07,0.008977616
16/07/2010,9.98,-0.02180463
15/07/2010,10.2,-0.000979912
14/07/2010,10.21,-0.001956948
13/07/2010,10.23,-0.001953126
12/07/2010,10.25,0.001953126
09/07/2010,10.23,0.043963123
08/07/2010,9.79,-0.007124712
07/07/2010,9.86,0.102434892
06/07/2010,8.9,-0.024418527
02/07/2010,9.12,0.003294896
01/07/2010,9.09,-0.016366977
30/06/2010,9.24,-0.001081666
29/06/2010,9.25,-0.054692915
28/06/2010,9.77,-0.009169703
25/06/2010,9.86,0.018424267
24/06/2010,9.68,-0.034521194
23/06/2010,10.02,-0.014859114
22/06/2010,10.17,-0.035735333
21/06/2010,10.54,0.002850358
18/06/2010,10.51,-0.008526816
17/06/2010,10.6,-0.004705891
16/06/2010,10.65,-0.009345862
15/06/2010,10.75,0.035024877
14/06/2010,10.38,0
11/06/2010,10.38,0.001928641
10/06/2010,10.36,0.055569851
09/06/2010,9.8,0.0102565
08/06/2010,9.7,0.009321663
07/06/2010,9.61,0.001041125
04/06/2010,9.6,-0.039821494
03/06/2010,9.99,0.014113137
02/06/2010,9.85,0.039342548
01/06/2010,9.47,-0.081098117
28/05/2010,10.27,0.003902444
27/05/2010,10.23,0.030771659
26/05/2010,9.92,0.029669695
25/05/2010,9.63,0.029506883
24/05/2010,9.35,-0.028467921
21/05/2010,9.62,0.042469227
20/05/2010,9.22,-0.063046085
19/05/2010,9.82,-0.018163971
18/05/2010,10,-0.035367144
17/05/2010,10.36,-0.028546182
14/05/2010,10.66,-0.02226437
13/05/2010,10.9,-0.019082814
12/05/2010,11.11,0.029225824
11/05/2010,10.79,0.013059887
10/05/2010,10.65,0.074035747
07/05/2010,9.89,-0.079653739
06/05/2010,10.71,-0.034865917
05/05/2010,11.09,-0.045822994
04/05/2010,11.61,-0.038027396
03/05/2010,12.06,0.04407493
30/04/2010,11.54,-0.013769581
29/04/2010,11.7,0.001710864
28/04/2010,11.68,0.002571797
27/04/2010,11.65,-0.04202299
26/04/2010,12.15,-0.017945017
23/04/2010,12.37,0.002428168
22/04/2010,12.34,0.00568876
21/04/2010,12.27,0.027263151
20/04/2010,11.94,0.032343245
19/04/2010,11.56,0
16/04/2010,11.56,-0.018003058
15/04/2010,11.77,0.011965955
14/04/2010,11.63,0.032331344
13/04/2010,11.26,-0.001774623
12/04/2010,11.28,0
09/04/2010,11.28,0
08/04/2010,11.28,-0.010582109
07/04/2010,11.4,-0.035333275
06/04/2010,11.81,0.017941532
05/04/2010,11.6,0.026202372
01/04/2010,11.3,0.026907453
31/03/2010,11,-0.006343474
30/03/2010,11.07,-0.015240098
29/03/2010,11.24,0.03439253
26/03/2010,10.86,0.00925076
25/03/2010,10.76,-0.023876249
24/03/2010,11.02,-0.018876965
23/03/2010,11.23,-0.003555559
22/03/2010,11.27,-0.016718383
19/03/2010,11.46,-0.008688152
18/03/2010,11.56,-0.017153079
17/03/2010,11.76,-0.010152371
16/03/2010,11.88,0.026440773
15/03/2010,11.57,-0.00774864
12/03/2010,11.66,0.005159083
11/03/2010,11.6,0.029748475
10/03/2010,11.26,-0.012356733
09/03/2010,11.4,-0.007863736
08/03/2010,11.49,-0.00780238
05/03/2010,11.58,0.022708399
04/03/2010,11.32,-0.017513582
03/03/2010,11.52,0.024605811
02/03/2010,11.24,0.006247231
01/03/2010,11.17,-0.045502162
26/02/2010,11.69,-0.000855066
25/02/2010,11.7,-0.00851069
24/02/2010,11.8,0.00254561
23/02/2010,11.77,-0.019352729
22/02/2010,12,-0.014888612
19/02/2010,12.18,0.012391732
18/02/2010,12.03,0
17/02/2010,12.03,0.015075662
16/02/2010,11.85,0.006773946
12/02/2010,11.77,-0.015177357
11/02/2010,11.95,0.00083717
10/02/2010,11.94,-0.015787615
09/02/2010,12.13,0.031828482
08/02/2010,11.75,0.001703578
05/02/2010,11.73,-0.009333967
04/02/2010,11.84,-0.085743682
03/02/2010,12.9,-0.016910472
02/02/2010,13.12,0.017685967
01/02/2010,12.89,0.020376881
29/01/2010,12.63,-0.003951013
28/01/2010,12.68,-0.015649772
27/01/2010,12.88,-0.014643807
26/01/2010,13.07,-0.02568117
25/01/2010,13.41,0.029514061
22/01/2010,13.02,-0.026526754
21/01/2010,13.37,-0.025112102
20/01/2010,13.71,-0.030174703
19/01/2010,14.13,0.006389798
15/01/2010,14.04,-0.003554927
14/01/2010,14.09,0.000709975
13/01/2010,14.08,0.026629857
12/01/2010,13.71,-0.011602741
11/01/2010,13.87,0.006509969
08/01/2010,13.78,0.027963559
07/01/2010,13.4,0.000746547
06/01/2010,13.39,-0.010401282
05/01/2010,13.53,-0.010294209
04/01/2010,13.67,0.026688018
31/12/2009,13.31,-0.026688018
30/12/2009,13.67,-0.000731261
29/12/2009,13.68,-0.018827493
28/12/2009,13.94,0.003593249
24/12/2009,13.89,-0.000719683
23/12/2009,13.9,0.017416986
22/12/2009,13.66,-0.013091096
21/12/2009,13.84,0.005797118
18/12/2009,13.76,-0.00072648
17/12/2009,13.77,-0.016565017
16/12/2009,14,0.023853679
15/12/2009,13.67,0.015481327
14/12/2009,13.46,0.028637978
11/12/2009,13.08,0.026337696
10/12/2009,12.74,0.000785238
09/12/2009,12.73,-0.010937609
08/12/2009,12.87,-0.032112851
07/12/2009,13.29,-0.005253295
04/12/2009,13.36,0.027315811
03/12/2009,13,-0.004604766
02/12/2009,13.06,-0.006106889
01/12/2009,13.14,0.030914363
30/11/2009,12.74,-0.003134799
27/11/2009,12.78,-0.032335381
25/11/2009,13.2,0.042559614
24/11/2009,12.65,-0.014908083
23/11/2009,12.84,0.014908083
20/11/2009,12.65,-0.015686596
19/11/2009,12.85,-0.033668061
18/11/2009,13.29,-0.000752163
17/11/2009,13.3,-0.026707819
16/11/2009,13.66,0.019963694
13/11/2009,13.39,0.024954036
12/11/2009,13.06,-0.039780104
11/11/2009,13.59,-0.016058739
10/11/2009,13.81,-0.007933687
09/11/2009,13.92,-0.007871239
06/11/2009,14.03,0.0121909
05/11/2009,13.86,0.041242959
04/11/2009,13.3,-0.000751597
03/11/2009,13.31,0.007541514
02/11/2009,13.21,0.010654591
30/10/2009,13.07,-0.03532874
29/10/2009,13.54,0.055422152
28/10/2009,12.81,-0.070085171
27/10/2009,13.74,-0.006528859
26/10/2009,13.83,-0.027809279
23/10/2009,14.22,-0.050730548
22/10/2009,14.96,-0.009976804
21/10/2009,15.11,0.01870462
20/10/2009,14.83,-0.022008224
19/10/2009,15.16,0.025385465
16/10/2009,14.78,-0.012773283
15/10/2009,14.97,-0.002002003
14/10/2009,15,0.014775286
13/10/2009,14.78,-0.00472495
12/10/2009,14.85,0.002697237
09/10/2009,14.81,-0.001349528
08/10/2009,14.83,0
07/10/2009,14.83,0.003377241
06/10/2009,14.78,0.005427422
05/10/2009,14.7,0.064629228
02/10/2009,13.78,-0.00362188
01/10/2009,13.83,-0.069137474
30/09/2009,14.82,-0.02794593
29/09/2009,15.24,0.022562337
28/09/2009,14.9,0.039704051
25/09/2009,14.32,-0.019364367
24/09/2009,14.6,-0.021681066
23/09/2009,14.92,-0.017276177
22/09/2009,15.18,0.036904557
21/09/2009,14.63,0.016540694
18/09/2009,14.39,0.002783579
17/09/2009,14.35,-0.04363337
16/09/2009,14.99,0.018176199
15/09/2009,14.72,-0.004744163
14/09/2009,14.79,0.044236653
11/09/2009,14.15,0.000706964
10/09/2009,14.14,0.002832863
09/09/2009,14.1,0.022231106
08/09/2009,13.79,0.021254006
04/09/2009,13.5,0.016430541
03/09/2009,13.28,0.006800177
02/09/2009,13.19,-0.004538586
01/09/2009,13.25,-0.031206098
31/08/2009,13.67,-0.018123004
28/08/2009,13.92,0.000718649
27/08/2009,13.91,-0.022744406
26/08/2009,14.23,0.015581052
25/08/2009,14.01,-0.028844772
24/08/2009,14.42,0.011157717
21/08/2009,14.26,0.023413627
20/08/2009,13.93,0.015190165
19/08/2009,13.72,0.000729129
18/08/2009,13.71,0.021379362
17/08/2009,13.42,-0.02719756
14/08/2009,13.79,-0.009382963
13/08/2009,13.92,0.0028777
12/08/2009,13.88,0.032957945
11/08/2009,13.43,-0.040136726
10/08/2009,13.98,0.007178782
07/08/2009,13.88,0.054787942
06/08/2009,13.14,0.003812433
05/08/2009,13.09,-0.003812433
04/08/2009,13.14,-0.004555817
03/08/2009,13.2,0.031553214
31/07/2009,12.79,-0.003901683
30/07/2009,12.84,0.05031001
29/07/2009,12.21,-0.021070472
28/07/2009,12.47,-0.040083952
27/07/2009,12.98,-0.006144413
24/07/2009,13.06,0.043025799
23/07/2009,12.51,0.037463665
22/07/2009,12.05,-0.016461277
21/07/2009,12.25,-0.004886003
20/07/2009,12.31,0.031355704
17/07/2009,11.93,-0.013322429
16/07/2009,12.09,-0.001652893
15/07/2009,12.11,0.0438889
14/07/2009,11.59,0.011279946
13/07/2009,11.46,0.024736244
10/07/2009,11.18,0.001790511
09/07/2009,11.16,0.013532006
08/07/2009,11.01,0.010041161
07/07/2009,10.9,-0.0199825
06/07/2009,11.12,-0.015172089
02/07/2009,11.29,-0.040786564
01/07/2009,11.76,0.012837147
30/06/2009,11.61,0.013004084
29/06/2009,11.46,0.05285601
26/06/2009,10.87,-0.022738588
25/06/2009,11.12,0.049779862
24/06/2009,10.58,0.094082201
23/06/2009,9.63,0.050037047
22/06/2009,9.16,-0.062421106
19/06/2009,9.75,0.014463062
18/06/2009,9.61,-0.008290203
17/06/2009,9.69,-0.029488664
16/06/2009,9.98,-0.009970172
15/06/2009,10.08,-0.058755462
12/06/2009,10.69,0.025581689
11/06/2009,10.42,0.029213372
10/06/2009,10.12,0.004952957
09/06/2009,10.07,-0.016740913
08/06/2009,10.24,-0.006812678
05/06/2009,10.31,-0.011571971
04/06/2009,10.43,0.039105667
03/06/2009,10.03,-0.047697605
02/06/2009,10.52,-0.015094626
01/06/2009,10.68,0.066788241
29/05/2009,9.99,0.049240716
28/05/2009,9.51,0.06966908
27/05/2009,8.87,-0.013438052
26/05/2009,8.99,0.042027764
22/05/2009,8.62,-0.006936444
21/05/2009,8.68,-0.020525236
20/05/2009,8.86,-0.07499439
19/05/2009,9.55,0.05709682
18/05/2009,9.02,0.053513051
15/05/2009,8.55,-0.067822596
14/05/2009,9.15,0.089099995
13/05/2009,8.37,-0.071458964
12/05/2009,8.99,-0.003331486
11/05/2009,9.02,-0.064399931
08/05/2009,9.62,0.167054085
07/05/2009,8.14,-0.010995835
06/05/2009,8.23,0.001215806
05/05/2009,8.22,0.013472341
04/05/2009,8.11,0.047989006
01/05/2009,7.73,0.089248383
30/04/2009,7.07,0.043359393
29/04/2009,6.77,0.028466342
28/04/2009,6.58,0.004569696
27/04/2009,6.55,-0.05495072
24/04/2009,6.92,0.033801895
23/04/2009,6.69,-0.001493652
22/04/2009,6.7,-0.022141126
21/04/2009,6.85,0.043258049
20/04/2009,6.56,-0.057751057
17/04/2009,6.95,0.029199155
16/04/2009,6.75,0.030077455
15/04/2009,6.55,0.004590674
14/04/2009,6.52,0.00153492
13/04/2009,6.51,-0.037683434
09/04/2009,6.76,0.046942759
08/04/2009,6.45,0.052518034
07/04/2009,6.12,-0.025807884
06/04/2009,6.28,0.001593626
03/04/2009,6.27,0.00159617
02/04/2009,6.26,0.055843736
01/04/2009,5.92,0.018755878
31/03/2009,5.81,0.027925026
30/03/2009,5.65,-0.086421232
27/03/2009,6.16,-0.014504686
26/03/2009,6.25,0.019386714
25/03/2009,6.13,-0.058607427
24/03/2009,6.5,-0.043648765
23/03/2009,6.79,0.056032824
20/03/2009,6.42,-0.027651531
19/03/2009,6.6,-0.028381293
18/03/2009,6.79,0.057591671
17/03/2009,6.41,-0.024654562
16/03/2009,6.57,0.06768909
13/03/2009,6.14,0.01476647
12/03/2009,6.05,0.079078985
11/03/2009,5.59,0.051387452
10/03/2009,5.31,0.078317893
09/03/2009,4.91,-0.039925462
06/03/2009,5.11,0.021761492
05/03/2009,5,-0.098939948
04/03/2009,5.52,0.036904557
03/03/2009,5.32,-0.051293294
02/03/2009,5.6,-0.117783036
27/02/2009,6.3,-0.099629841
26/02/2009,6.96,0.068377297
25/02/2009,6.5,-0.048057295
24/02/2009,6.82,0.066691374
23/02/2009,6.38,-0.050430854
20/02/2009,6.71,-0.084275397
19/02/2009,7.3,0.029189008
18/02/2009,7.09,-0.012614043
17/02/2009,7.18,-0.075102305
13/02/2009,7.74,-0.021726094
12/02/2009,7.91,0.001265022
11/02/2009,7.9,-0.020050797
10/02/2009,8.06,-0.024511031
09/02/2009,8.26,-0.038009326
06/02/2009,8.58,0.04043357
05/02/2009,8.24,-0.007255171
04/02/2009,8.3,0.020694591
03/02/2009,8.13,0.018622512
02/02/2009,7.98,0.00881063
30/01/2009,7.91,-0.052935435
29/01/2009,8.34,-0.038805574
28/01/2009,8.67,0
27/01/2009,8.67,0.023338282
26/01/2009,8.47,0.023896
23/01/2009,8.27,0.014616582
22/01/2009,8.15,-0.012195273
21/01/2009,8.25,0.024541109
20/01/2009,8.05,-0.061428099
16/01/2009,8.56,0.075186915
15/01/2009,7.94,-0.026104652
14/01/2009,8.15,-0.040871073
13/01/2009,8.49,-0.042657764
12/01/2009,8.86,-0.046314782
09/01/2009,9.28,0.001078167
08/01/2009,9.27,0.026231012
07/01/2009,9.03,-0.039092926
06/01/2009,9.39,0.028079599
05/01/2009,9.13,
