Date,Close,YUM
26/01/2011,47.77,-0.004803184
25/01/2011,48,-0.00623055
24/01/2011,48.3,0.000621311
21/01/2011,48.27,-0.007635988
20/01/2011,48.64,-0.013274983
19/01/2011,49.29,0.000811853
18/01/2011,49.25,0.029047258
14/01/2011,47.84,-0.021915287
13/01/2011,48.9,-0.00509945
12/01/2011,49.15,-0.00243853
11/01/2011,49.27,-0.006473824
10/01/2011,49.59,0.001412572
07/01/2011,49.52,0.012394754
06/01/2011,48.91,0.006975818
05/01/2011,48.57,0.004746681
04/01/2011,48.34,-0.015395973
03/01/2011,49.09,0.000815162
31/12/2010,49.05,-0.005286714
30/12/2010,49.31,-0.005863933
29/12/2010,49.6,0.00748764
28/12/2010,49.23,-0.005873435
27/12/2010,49.52,-0.002823152
23/12/2010,49.66,-0.008621607
22/12/2010,50.09,0.001398462
21/12/2010,50.02,0.008028947
20/12/2010,49.62,-0.008628527
17/12/2010,50.05,0.00059958
16/12/2010,50.02,0.013687814
15/12/2010,49.34,-0.002429151
14/12/2010,49.46,-0.000202163
13/12/2010,49.47,-0.015843107
10/12/2010,50.26,0.012009752
09/12/2010,49.66,-0.012208698
08/12/2010,50.27,-0.002979444
07/12/2010,50.42,0.010166538
06/12/2010,49.91,-0.013137132
03/12/2010,50.57,-0.007289954
02/12/2010,50.94,0.010458901
01/12/2010,50.41,0.006567841
30/11/2010,50.08,0.001198801
29/11/2010,50.02,-0.00059958
26/11/2010,50.05,-0.010138244
24/11/2010,50.56,0.017155817
23/11/2010,49.7,-0.018736845
22/11/2010,50.64,-0.002957707
19/11/2010,50.79,0.004736539
18/11/2010,50.55,0.018165985
17/11/2010,49.64,0.007278641
16/11/2010,49.28,-0.036657491
15/11/2010,51.12,0.006476325
12/11/2010,50.79,-0.021619305
11/11/2010,51.9,0.009875189
10/11/2010,51.39,0.014306956
09/11/2010,50.66,-0.020127695
08/11/2010,51.69,0.006988963
05/11/2010,51.33,-0.002918006
04/11/2010,51.48,0.012509936
03/11/2010,50.84,0.005918344
02/11/2010,50.54,0.014750118
01/11/2010,49.8,0.004830927
29/10/2010,49.56,0.006071664
28/10/2010,49.26,0.004476101
27/10/2010,49.04,-0.015579475
26/10/2010,49.81,-0.001404354
25/10/2010,49.88,0.006234309
22/10/2010,49.57,0.015655499
21/10/2010,48.8,0.007404394
20/10/2010,48.44,0.015604186
19/10/2010,47.69,-0.019313237
18/10/2010,48.62,-0.00471941
15/10/2010,48.85,0.008841427
14/10/2010,48.42,0.009545621
13/10/2010,47.96,0.001251826
12/10/2010,47.9,0.006703
11/10/2010,47.58,-0.001470125
08/10/2010,47.65,0.009276896
07/10/2010,47.21,-0.003172256
06/10/2010,47.36,0.011894788
05/10/2010,46.8,0.008152802
04/10/2010,46.42,-0.001291712
01/10/2010,46.48,0.009077218
30/09/2010,46.06,-0.004765008
29/09/2010,46.28,-0.003451255
28/09/2010,46.44,0.001508458
27/09/2010,46.37,-0.002799614
24/09/2010,46.5,0.014731636
23/09/2010,45.82,-0.014086266
22/09/2010,46.47,0.000645786
21/09/2010,46.44,-0.003010108
20/09/2010,46.58,0.017979473
17/09/2010,45.75,-0.001528885
16/09/2010,45.82,-0.002180075
15/09/2010,45.92,0.008748962
14/09/2010,45.52,-0.000439271
13/09/2010,45.54,0.022652534
10/09/2010,44.52,0.015163808
09/09/2010,43.85,-0.014939164
08/09/2010,44.51,0.005180775
07/09/2010,44.28,-0.001579601
03/09/2010,44.35,0.01133799
02/09/2010,43.85,0.028920466
01/09/2010,42.6,0.021353124
31/08/2010,41.7,0
30/08/2010,41.7,-0.014758659
27/08/2010,42.32,-0.000944733
26/08/2010,42.36,0.000944733
25/08/2010,42.32,0.017400034
24/08/2010,41.59,-0.007664708
23/08/2010,41.91,-0.009735326
20/08/2010,42.32,0.009735326
19/08/2010,41.91,-0.006184606
18/08/2010,42.17,0.003563372
17/08/2010,42.02,0.026282405
16/08/2010,40.93,0.001956469
13/08/2010,40.85,-0.003665245
12/08/2010,41,-0.00365186
11/08/2010,41.15,-0.029688558
10/08/2010,42.39,-0.007052215
09/08/2010,42.69,0.00776018
06/08/2010,42.36,-0.001179663
05/08/2010,42.41,0.015684732
04/08/2010,41.75,0.008660146
03/08/2010,41.39,-0.01558224
02/08/2010,42.04,0.017759046
30/07/2010,41.3,-0.000726129
29/07/2010,41.33,-0.00458661
28/07/2010,41.52,-0.010064787
27/07/2010,41.94,-0.004757383
26/07/2010,42.14,0.012416587
23/07/2010,41.62,0.010870985
22/07/2010,41.17,0.032336521
21/07/2010,39.86,-0.031850612
20/07/2010,41.15,0.028344473
19/07/2010,40,-0.001748471
16/07/2010,40.07,-0.027810332
15/07/2010,41.2,0.00486619
14/07/2010,41,-0.017168842
13/07/2010,41.71,0.020344611
12/07/2010,40.87,0.014789523
09/07/2010,40.27,0.007227446
08/07/2010,39.98,0.006776284
07/07/2010,39.71,0.025763445
06/07/2010,38.7,0.004402441
02/07/2010,38.53,-0.014429521
01/07/2010,39.09,0.001279918
30/06/2010,39.04,-0.008417343
29/06/2010,39.37,-0.028791574
28/06/2010,40.52,-0.010800301
25/06/2010,40.96,-0.000244111
24/06/2010,40.97,-0.010682306
23/06/2010,41.41,-0.013909097
22/06/2010,41.99,-0.018872936
21/06/2010,42.79,0.007035676
18/06/2010,42.49,-0.002115905
17/06/2010,42.58,-0.00351659
16/06/2010,42.73,-0.015097256
15/06/2010,43.38,0.02805233
14/06/2010,42.18,0.004276557
11/06/2010,42,-0.001189768
10/06/2010,42.05,0.020178441
09/06/2010,41.21,0.007795411
08/06/2010,40.89,0.027772675
07/06/2010,39.77,-0.02703873
04/06/2010,40.86,-0.025611451
03/06/2010,41.92,0.012240642
02/06/2010,41.41,0.022467368
01/06/2010,40.49,-0.01129678
28/05/2010,40.95,-0.010929071
27/05/2010,41.4,0.034651458
26/05/2010,39.99,0.00050025
25/05/2010,39.97,0.005267791
24/05/2010,39.76,-0.009761059
21/05/2010,40.15,0.012783731
20/05/2010,39.64,-0.030068112
19/05/2010,40.85,-0.0061013
18/05/2010,41.1,-0.000729661
17/05/2010,41.13,0.013708905
14/05/2010,40.57,-0.02170023
13/05/2010,41.46,-0.022655076
12/05/2010,42.41,0.014248638
11/05/2010,41.81,-0.006437023
10/05/2010,42.08,0.060490957
07/05/2010,39.61,-0.011546313
06/05/2010,40.07,-0.031686306
05/05/2010,41.36,-0.007707167
04/05/2010,41.68,-0.032805302
03/05/2010,43.07,0.01520675
30/04/2010,42.42,-0.008216973
29/04/2010,42.77,0.009868501
28/04/2010,42.35,-0.010102283
27/04/2010,42.78,-0.026754363
26/04/2010,43.94,0.011444391
23/04/2010,43.44,0.006003251
22/04/2010,43.18,0.001622436
21/04/2010,43.11,0.000231992
20/04/2010,43.1,0.009792571
19/04/2010,42.68,-0.000468494
16/04/2010,42.7,-0.001871783
15/04/2010,42.78,0.026049306
14/04/2010,41.68,0.012554486
13/04/2010,41.16,0.009275146
12/04/2010,40.78,0.001963673
09/04/2010,40.7,0.015600168
08/04/2010,40.07,-0.001994516
07/04/2010,40.15,0.008755528
06/04/2010,39.8,-0.006012042
05/04/2010,40.04,0.021202208
01/04/2010,39.2,0.022443867
31/03/2010,38.33,-0.001303611
30/03/2010,38.38,0.005224672
29/03/2010,38.18,-0.002354481
26/03/2010,38.27,0.005765215
25/03/2010,38.05,0.003422407
24/03/2010,37.92,-0.008664883
23/03/2010,38.25,0.002617803
22/03/2010,38.15,0.005519793
19/03/2010,37.94,-0.005519793
18/03/2010,38.15,-0.012762252
17/03/2010,38.64,0.026486405
16/03/2010,37.63,-0.001327845
15/03/2010,37.68,0.005588837
12/03/2010,37.47,0.004547286
11/03/2010,37.3,0.011323928
10/03/2010,36.88,0.007621158
09/03/2010,36.6,0.033053974
08/03/2010,35.41,0.015367405
05/03/2010,34.87,0.024678274
04/03/2010,34.02,0.001470805
03/03/2010,33.97,-0.00323292
02/03/2010,34.08,0.005885832
01/03/2010,33.88,0.004733737
26/02/2010,33.72,0.000593296
25/02/2010,33.7,-0.000296692
24/02/2010,33.71,0.003863878
23/02/2010,33.58,-0.002973538
22/02/2010,33.68,-0.003260711
19/02/2010,33.79,0.003557668
18/02/2010,33.67,0.000297044
17/02/2010,33.66,0.001784122
16/02/2010,33.6,0.007168489
12/02/2010,33.36,-0.000898876
11/02/2010,33.39,0.006912124
10/02/2010,33.16,0.002717803
09/02/2010,33.07,0.010640015
08/02/2010,32.72,-0.007914805
05/02/2010,32.98,-0.012654583
04/02/2010,33.4,-0.056459567
03/02/2010,35.34,-0.01349093
02/02/2010,35.82,0.011229764
01/02/2010,35.42,0.034758633
29/01/2010,34.21,-0.003792856
28/01/2010,34.34,-0.013593846
27/01/2010,34.81,0.013885094
26/01/2010,34.33,0.001457514
25/01/2010,34.28,-0.000291673
22/01/2010,34.29,-0.019636785
21/01/2010,34.97,-0.005134067
20/01/2010,35.15,-0.014124529
19/01/2010,35.65,-0.000560853
15/01/2010,35.67,-0.016956626
14/01/2010,36.28,0.01080792
13/01/2010,35.89,-0.002782417
12/01/2010,35.99,0.018791746
11/01/2010,35.32,0.017133486
08/01/2010,34.72,0.00028806
07/01/2010,34.71,-0.00028806
06/01/2010,34.72,-0.007174661
05/01/2010,34.97,-0.003425639
04/01/2010,35.09,0.003425639
31/12/2009,34.97,-0.006839582
30/12/2009,35.21,-0.00028397
29/12/2009,35.22,0.00170503
28/12/2009,35.16,-0.006237616
24/12/2009,35.38,-0.000565131
23/12/2009,35.4,0.009650941
22/12/2009,35.06,0.001712818
21/12/2009,35,0.014098924
18/12/2009,34.51,0.004647118
17/12/2009,34.35,-0.006673462
16/12/2009,34.58,-0.000289143
15/12/2009,34.59,-0.006914461
14/12/2009,34.83,0.010679853
11/12/2009,34.46,0.004653877
10/12/2009,34.3,-0.00755159
09/12/2009,34.56,0.013106348
08/12/2009,34.11,0.000293212
07/12/2009,34.1,0.002054896
04/12/2009,34.03,-0.031812978
03/12/2009,35.13,-0.005393909
02/12/2009,35.32,0.000849738
01/12/2009,35.29,0.000566893
30/11/2009,35.27,-0.003679076
27/11/2009,35.4,-0.008718941
25/11/2009,35.71,0.003928176
24/11/2009,35.57,-0.008398706
23/11/2009,35.87,0.00391062
20/11/2009,35.73,0.002241525
19/11/2009,35.65,-0.007266661
18/11/2009,35.91,-0.00416841
17/11/2009,36.06,0.00416841
16/11/2009,35.91,0.017416171
13/11/2009,35.29,0.000566893
12/11/2009,35.27,-0.013237765
11/11/2009,35.74,0.004486827
10/11/2009,35.58,-0.006164211
09/11/2009,35.8,0.016049901
06/11/2009,35.23,0.012280606
05/11/2009,34.8,0.029452486
04/11/2009,33.79,0.021840808
03/11/2009,33.06,-0.001813237
02/11/2009,33.12,0.005146069
30/10/2009,32.95,-0.023692816
29/10/2009,33.74,0.007138638
28/10/2009,33.5,-0.012164517
27/10/2009,33.91,-0.002650568
26/10/2009,34,-0.008493242
23/10/2009,34.29,-0.020494295
22/10/2009,35,0.012940511
21/10/2009,34.55,-0.016363219
20/10/2009,35.12,-0.019735628
19/10/2009,35.82,0.016040867
16/10/2009,35.25,-0.003115709
15/10/2009,35.36,0.015676536
14/10/2009,34.81,-0.003155029
13/10/2009,34.92,-0.011955736
12/10/2009,35.34,0.009667405
09/10/2009,35,0.013809195
08/10/2009,34.52,0.004354775
07/10/2009,34.37,-0.014155949
06/10/2009,34.86,0.000286903
05/10/2009,34.85,0.050010421
02/10/2009,33.15,0.0006035
01/10/2009,33.13,-0.018837453
30/09/2009,33.76,0.029458096
29/09/2009,32.78,-0.000914774
28/09/2009,32.81,0.009493258
25/09/2009,32.5,-0.019199127
24/09/2009,33.13,0.00605512
23/09/2009,32.93,-0.018056464
22/09/2009,33.53,-0.008020242
21/09/2009,33.8,-0.027430958
18/09/2009,34.74,0.015666117
17/09/2009,34.2,0.005571045
16/09/2009,34.01,0.011533471
15/09/2009,33.62,0.004770432
14/09/2009,33.46,0.001794796
11/09/2009,33.4,-0.00388466
10/09/2009,33.53,-0.002085506
09/09/2009,33.6,-0.017407137
08/09/2009,34.19,0.0043969
04/09/2009,34.04,0.013903493
03/09/2009,33.57,0.006275234
02/09/2009,33.36,-0.010733556
01/09/2009,33.72,-0.015595432
31/08/2009,34.25,-0.019373166
28/08/2009,34.92,0.000572902
27/08/2009,34.9,-0.003718008
26/08/2009,35.03,-0.003988609
25/08/2009,35.17,0.000568828
24/08/2009,35.15,-0.024449721
21/08/2009,36.02,0.020758109
20/08/2009,35.28,0.009970172
19/08/2009,34.93,0.002006019
18/08/2009,34.86,0.010380716
17/08/2009,34.5,-0.012672981
14/08/2009,34.94,-0.004568826
13/08/2009,35.1,-0.002844952
12/08/2009,35.2,0.001990616
11/08/2009,35.13,-0.039078375
10/08/2009,36.53,-0.000820906
07/08/2009,36.56,0.014047883
06/08/2009,36.05,-0.014047883
05/08/2009,36.56,0.008791265
04/08/2009,36.24,0.013892971
03/08/2009,35.74,0.007865209
31/07/2009,35.46,0.004522337
30/07/2009,35.3,0.03899411
29/07/2009,33.95,-0.00117751
28/07/2009,33.99,-0.001763669
27/07/2009,34.05,0.004415018
24/07/2009,33.9,0.005620485
23/07/2009,33.71,0.00089034
22/07/2009,33.68,0.008947271
21/07/2009,33.38,-0.009540919
20/07/2009,33.7,0.002674196
17/07/2009,33.61,-0.001189414
16/07/2009,33.65,-0.011816977
15/07/2009,34.05,-0.062057472
14/07/2009,36.23,0.015577506
13/07/2009,35.67,0.01953353
10/07/2009,34.98,-0.000571592
09/07/2009,35,-0.005982072
08/07/2009,35.21,0.020370809
07/07/2009,34.5,-0.010093813
06/07/2009,34.85,0.017366572
02/07/2009,34.25,-0.022232762
01/07/2009,35.02,0.04916145
30/06/2009,33.34,0.00060006
29/06/2009,33.32,0.002704735
26/06/2009,33.23,-0.012262753
25/06/2009,33.64,0.032324216
24/06/2009,32.57,-0.003677601
23/06/2009,32.69,-0.020887697
22/06/2009,33.38,-0.032422528
19/06/2009,34.48,0.012255771
18/06/2009,34.06,0.001469076
17/06/2009,34.01,0.004420222
16/06/2009,33.86,-0.019883696
15/06/2009,34.54,-0.013515662
12/06/2009,35.01,0.023408091
11/06/2009,34.2,-0.016529302
10/06/2009,34.77,-0.023871551
09/06/2009,35.61,-0.003644012
08/06/2009,35.74,-0.000559441
05/06/2009,35.76,-0.001397234
04/06/2009,35.81,-0.022913356
03/06/2009,36.64,0.005473467
02/06/2009,36.44,0.015208367
01/06/2009,35.89,0.035738347
29/05/2009,34.63,0.016009656
28/05/2009,34.08,-0.004099567
27/05/2009,34.22,-0.0211082
26/05/2009,34.95,0.031979469
22/05/2009,33.85,0.019087964
21/05/2009,33.21,-0.020858921
20/05/2009,33.91,-0.013474135
19/05/2009,34.37,-0.00290529
18/05/2009,34.47,0.03874505
15/05/2009,33.16,0.030309989
14/05/2009,32.17,0.017560815
13/05/2009,31.61,-0.041214199
12/05/2009,32.94,-0.022810113
11/05/2009,33.7,-0.006506974
08/05/2009,33.92,-0.000589449
07/05/2009,33.94,-0.040704133
06/05/2009,35.35,0.003968259
05/05/2009,35.21,0.033500101
04/05/2009,34.05,0.02829675
01/05/2009,33.1,-0.00752449
30/04/2009,33.35,-0.014585762
29/04/2009,33.84,0.000886918
28/04/2009,33.81,-0.021071895
27/04/2009,34.53,-0.009798349
24/04/2009,34.87,0.010087994
23/04/2009,34.52,0.072994411
22/04/2009,32.09,-0.002489886
21/04/2009,32.17,0.026458236
20/04/2009,31.33,-0.023344909
17/04/2009,32.07,0.007825991
16/04/2009,31.82,0.050268315
15/04/2009,30.26,0.025436445
14/04/2009,29.5,-0.016473729
13/04/2009,29.99,-0.009623436
09/04/2009,30.28,0.025080733
08/04/2009,29.53,0.025725994
07/04/2009,28.78,-0.036504138
06/04/2009,29.85,-0.015952482
03/04/2009,30.33,0.00994044
02/04/2009,30.03,0.059335077
01/04/2009,28.3,0.029403337
31/03/2009,27.48,-0.006528859
30/03/2009,27.66,-0.040040778
27/03/2009,28.79,-0.036491687
26/03/2009,29.86,0.049074866
25/03/2009,28.43,0.007059683
24/03/2009,28.23,-0.012671764
23/03/2009,28.59,0.071769921
20/03/2009,26.61,-0.018984378
19/03/2009,27.12,-0.018268685
18/03/2009,27.62,0.008727328
17/03/2009,27.38,0.027023669
16/03/2009,26.65,-0.0123067
13/03/2009,26.98,0.009309321
12/03/2009,26.73,0.051037356
11/03/2009,25.4,0.018276234
10/03/2009,24.94,0.06074993
09/03/2009,23.47,-0.042950108
06/03/2009,24.5,-0.006103783
05/03/2009,24.65,-0.042103121
04/03/2009,25.71,0.043727157
03/03/2009,24.61,-0.014121679
02/03/2009,24.96,-0.05153365
27/02/2009,26.28,-0.015855372
26/02/2009,26.7,-0.037851294
25/02/2009,27.73,-0.013254717
24/02/2009,28.1,0.023403408
23/02/2009,27.45,-0.024470455
20/02/2009,28.13,-0.017618497
19/02/2009,28.63,-0.010769602
18/02/2009,28.94,0.010769602
17/02/2009,28.63,-0.017656682
13/02/2009,29.14,-0.011600267
12/02/2009,29.48,0.017451256
11/02/2009,28.97,0.002419217
10/02/2009,28.9,-0.04697603
09/02/2009,30.29,0.006957126
06/02/2009,30.08,0.026614338
05/02/2009,29.29,0.041476584
04/02/2009,28.1,-0.006031595
03/02/2009,28.27,0.025072947
02/02/2009,27.57,-0.037377549
30/01/2009,28.62,-0.03197797
29/01/2009,29.55,-0.022420213
28/01/2009,30.22,0.037078734
27/01/2009,29.12,0.017319449
26/01/2009,28.62,-0.015944879
23/01/2009,29.08,-0.020422766
22/01/2009,29.68,0.019048195
21/01/2009,29.12,0.015922801
20/01/2009,28.66,-0.04269045
16/01/2009,29.91,0.012109129
15/01/2009,29.55,0.029186621
14/01/2009,28.7,-0.040626854
13/01/2009,29.89,-0.02085823
12/01/2009,30.52,-0.003271184
09/01/2009,30.62,-0.028016645
08/01/2009,31.49,-0.004752108
07/01/2009,31.64,-0.036311204
06/01/2009,32.81,-0.001827041
05/01/2009,32.87,
