Date,Close,TAP
12/04/2013,51.91,0.008706643
11/04/2013,51.46,0.008979174
10/04/2013,51,0.020402807
09/04/2013,49.97,-0.006979787
08/04/2013,50.32,0.003184716
05/04/2013,50.16,-0.016999816
04/04/2013,51.02,0
03/04/2013,51.02,-0.024396176
02/04/2013,52.28,0.007295099
01/04/2013,51.9,0.058928085
28/03/2013,48.93,0.009033114
27/03/2013,48.49,-0.015957785
26/03/2013,49.27,0.013897628
25/03/2013,48.59,-0.00758589
22/03/2013,48.96,0.008203491
21/03/2013,48.56,-0.007181728
20/03/2013,48.91,0.022328817
19/03/2013,47.83,-0.003547953
18/03/2013,48,-0.009537704
15/03/2013,48.46,0.001858929
14/03/2013,48.37,-0.008850526
13/03/2013,48.8,0.014656058
12/03/2013,48.09,-0.009725891
11/03/2013,48.56,0.02481103
08/03/2013,47.37,0.016817852
07/03/2013,46.58,0
06/03/2013,46.58,-0.008337836
05/03/2013,46.97,0.037969633
04/03/2013,45.22,-0.000442184
01/03/2013,45.24,0.023030643
28/02/2013,44.21,-0.013033892
27/02/2013,44.79,-0.00467759
26/02/2013,45,-0.023716527
25/02/2013,46.08,-0.008643096
22/02/2013,46.48,0.043757668
21/02/2013,44.49,-0.002469414
20/02/2013,44.6,-0.011148387
19/02/2013,45.1,0.035431891
15/02/2013,43.53,-0.010057228
14/02/2013,43.97,-0.014674606
13/02/2013,44.62,0.009005014
12/02/2013,44.22,0.003851823
11/02/2013,44.05,-0.008139317
08/02/2013,44.41,0.002254284
07/02/2013,44.31,0.004523871
06/02/2013,44.11,-0.010598814
05/02/2013,44.58,0.009918927
04/02/2013,44.14,-0.027484693
01/02/2013,45.37,0.004196583
31/01/2013,45.18,-0.009033883
30/01/2013,45.59,0.001536604
29/01/2013,45.52,0.008383018
28/01/2013,45.14,0.000443164
25/01/2013,45.12,-0.007727161
24/01/2013,45.47,0.013506239
23/01/2013,44.86,-0.009318905
22/01/2013,45.28,0.009764836
18/01/2013,44.84,0.01414959
17/01/2013,44.21,0.016419981
16/01/2013,43.49,0.009472174
15/01/2013,43.08,0.004187026
14/01/2013,42.9,0.004907125
11/01/2013,42.69,0.008232435
10/01/2013,42.34,0.005447024
09/01/2013,42.11,0.006671457
08/01/2013,41.83,-0.003102998
07/01/2013,41.96,-0.018652412
04/01/2013,42.75,-0.004434597
03/01/2013,42.94,-0.013876263
02/01/2013,43.54,0.017375625
31/12/2012,42.79,0.001871346
28/12/2012,42.71,-0.010481056
27/12/2012,43.16,-0.000926355
26/12/2012,43.2,-0.001850139
24/12/2012,43.28,-0.001846723
21/12/2012,43.36,-0.00345344
20/12/2012,43.51,0.001379945
19/12/2012,43.45,-0.009391891
18/12/2012,43.86,0.008471716
17/12/2012,43.49,0.010401111
14/12/2012,43.04,-0.002552502
13/12/2012,43.15,0.000927429
12/12/2012,43.11,-0.011989998
11/12/2012,43.63,0.005285546
10/12/2012,43.4,0.009026794
07/12/2012,43.01,0.011928571
06/12/2012,42.5,0.002355714
05/12/2012,42.4,0.015448911
04/12/2012,41.75,0.005524212
03/12/2012,41.52,0.001446132
30/11/2012,41.46,0.009938271
29/11/2012,41.05,0.017199441
28/11/2012,40.35,0.002978409
27/11/2012,40.23,-0.006442044
26/11/2012,40.49,-0.000493827
23/11/2012,40.51,0.0106714
21/11/2012,40.08,-0.001994019
20/11/2012,40.16,-0.002983592
19/11/2012,40.28,0.011234671
16/11/2012,39.83,0.00326921
15/11/2012,39.7,0.002774627
14/11/2012,39.59,-0.020748151
13/11/2012,40.42,-0.008621805
12/11/2012,40.77,-0.010006185
09/11/2012,41.18,0.006822639
08/11/2012,40.9,-0.016970104
07/11/2012,41.6,-0.037740328
06/11/2012,43.2,0.006036703
05/11/2012,42.94,-0.008579763
02/11/2012,43.31,0.00254306
01/11/2012,43.2,0.001389854
31/10/2012,43.14,-0.007390334
26/10/2012,43.46,-0.007792843
25/10/2012,43.8,0.006643021
24/10/2012,43.51,-0.00983427
23/10/2012,43.94,-0.000455063
22/10/2012,43.96,-0.00159109
19/10/2012,44.03,-0.012862639
18/10/2012,44.6,-0.012920652
17/10/2012,45.18,0.012696462
16/10/2012,44.61,0.00246886
15/10/2012,44.5,0.0067644
12/10/2012,44.2,-0.002485596
11/10/2012,44.31,0.00316456
10/10/2012,44.17,-0.002938851
09/10/2012,44.3,-0.011000223
08/10/2012,44.79,0.003354582
05/10/2012,44.64,0.000896459
04/10/2012,44.6,0.018328378
03/10/2012,43.79,0.011714846
02/10/2012,43.28,0.010685351
01/10/2012,42.82,-0.050767701
28/09/2012,45.05,-0.006637193
27/09/2012,45.35,0.005306225
26/09/2012,45.11,-0.00155056
25/09/2012,45.18,-0.002431747
24/09/2012,45.29,-0.006821459
21/09/2012,45.6,-0.001095891
20/09/2012,45.65,-0.002843707
19/09/2012,45.78,-0.001527884
18/09/2012,45.85,0.004590674
17/09/2012,45.64,-0.005026784
14/09/2012,45.87,-0.002830088
13/09/2012,46,0.016217756
12/09/2012,45.26,-0.001986536
11/09/2012,45.35,0.003091875
10/09/2012,45.21,-0.007272759
07/09/2012,45.54,-0.004163477
06/09/2012,45.73,0.018985118
05/09/2012,44.87,0.007830894
04/09/2012,44.52,-0.000449135
31/08/2012,44.54,0.012425326
30/08/2012,43.99,-0.002043829
29/08/2012,44.08,-0.003171011
28/08/2012,44.22,-0.002935533
27/08/2012,44.35,0.001805462
24/08/2012,44.27,0.003167423
23/08/2012,44.13,0.000226629
22/08/2012,44.12,-0.002942177
21/08/2012,44.25,0.000226014
20/08/2012,44.24,-0.002032292
17/08/2012,44.33,0.001354402
16/08/2012,44.27,0.010445145
15/08/2012,43.81,0.008711655
14/08/2012,43.43,-0.005739885
13/08/2012,43.68,-0.011155494
10/08/2012,44.17,0.003174606
09/08/2012,44.03,0.00159109
08/08/2012,43.96,0.023942212
07/08/2012,42.92,0.01407813
06/08/2012,42.32,0.005687219
03/08/2012,42.08,0.023077947
02/08/2012,41.12,-0.040510662
01/08/2012,42.82,0.011745496
31/07/2012,42.32,-0.006359696
30/07/2012,42.59,0.007305323
27/07/2012,42.28,0.023451661
26/07/2012,41.3,0.026498116
25/07/2012,40.22,-0.006690646
24/07/2012,40.49,-0.006891487
23/07/2012,40.77,-0.013884037
20/07/2012,41.34,-0.000725426
19/07/2012,41.37,-0.002655403
