Date,Close,MO
31/07/2013,35.06,-0.014160531
30/07/2013,35.56,-0.003088589
29/07/2013,35.67,-0.006427296
26/07/2013,35.9,-0.000278513
25/07/2013,35.91,0.009513222
24/07/2013,35.57,-0.011738536
23/07/2013,35.99,-0.024428277
22/07/2013,36.88,-0.007294372
19/07/2013,37.15,0.004045859
18/07/2013,37,-0.000540395
17/07/2013,37.02,-0.005656581
16/07/2013,37.23,0.004846536
15/07/2013,37.05,0.003514942
12/07/2013,36.92,0.001626457
11/07/2013,36.86,0.009814692
10/07/2013,36.5,0.006321307
09/07/2013,36.27,0.006361521
08/07/2013,36.04,0.015378466
05/07/2013,35.49,0
03/07/2013,35.49,0.000845666
02/07/2013,35.46,0.002258612
01/07/2013,35.38,0.011084382
28/06/2013,34.99,-0.013060947
27/06/2013,35.45,0.005090509
26/06/2013,35.27,0.009686685
25/06/2013,34.93,0.0086257
24/06/2013,34.63,-0.0086257
21/06/2013,34.93,0.017035203
20/06/2013,34.34,-0.024451096
19/06/2013,35.19,-0.026914997
18/06/2013,36.15,0.010008424
17/06/2013,35.79,0.005884843
14/06/2013,35.58,-0.005046268
13/06/2013,35.76,0.004484312
12/06/2013,35.6,-0.015607898
11/06/2013,36.16,-0.001933969
10/06/2013,36.23,0.002210556
07/06/2013,36.15,0.009449765
06/06/2013,35.81,0.002796422
05/06/2013,35.71,-0.013904562
04/06/2013,36.21,-0.006880445
03/06/2013,36.46,0.009922904
31/05/2013,36.1,-0.009099746
30/05/2013,36.43,-0.000274461
29/05/2013,36.44,-0.017140945
28/05/2013,37.07,-0.000539374
24/05/2013,37.09,0.006220439
23/05/2013,36.86,-0.001084599
22/05/2013,36.9,-0.000541859
21/05/2013,36.92,-0.011311728
20/05/2013,37.34,-0.002674513
17/05/2013,37.44,0.006968669
16/05/2013,37.18,-0.007502715
15/05/2013,37.46,0.010735476
14/05/2013,37.06,0.003784811
13/05/2013,36.92,0.006521762
10/05/2013,36.68,0.009037443
09/05/2013,36.35,-0.004665852
08/05/2013,36.52,0.001370051
07/05/2013,36.47,0.01075131
06/05/2013,36.08,-0.0118475
03/05/2013,36.51,-0.003827233
02/05/2013,36.65,0.009044875
01/05/2013,36.32,-0.005217642
30/04/2013,36.51,-0.002735231
29/04/2013,36.61,0.014859932
26/04/2013,36.07,0.003610614
25/04/2013,35.94,0.011473471
24/04/2013,35.53,0
23/04/2013,35.53,0.007061179
22/04/2013,35.28,0.007396904
19/04/2013,35.02,0.009756175
18/04/2013,34.68,-0.013176931
17/04/2013,35.14,-0.006806606
16/04/2013,35.38,0.016241987
15/04/2013,34.81,-0.031111106
12/04/2013,35.91,0.00810853
11/04/2013,35.62,-0.001122335
10/04/2013,35.66,0.005060455
09/04/2013,35.48,0.00621998
08/04/2013,35.26,0.011983025
05/04/2013,34.84,-0.009142921
04/04/2013,35.16,0.009717138
03/04/2013,34.82,-0.010854148
02/04/2013,35.2,0.025900728
01/04/2013,34.3,-0.00262047
28/03/2013,34.39,-0.000581395
27/03/2013,34.41,0.001454123
26/03/2013,34.36,0.014068227
25/03/2013,33.88,-0.000885086
22/03/2013,33.91,0.001475579
21/03/2013,33.86,-0.005301927
20/03/2013,34.04,0.010335246
19/03/2013,33.69,0.006551542
18/03/2013,33.47,-0.006254674
15/03/2013,33.68,-0.003556613
14/03/2013,33.8,-0.003838776
13/03/2013,33.93,-0.00675579
12/03/2013,34.16,-0.002923124
11/03/2013,34.26,0.007617968
08/03/2013,34,0.001177163
07/03/2013,33.96,-0.004993401
06/03/2013,34.13,-0.003217788
05/03/2013,34.24,0.009094972
04/03/2013,33.93,0.013052692
01/03/2013,33.49,-0.001789977
28/02/2013,33.55,-0.015380368
27/02/2013,34.07,-0.006728122
26/02/2013,34.3,-0.010152371
25/02/2013,34.65,-0.01915165
22/02/2013,35.32,0.003403293
21/02/2013,35.2,0.008845827
20/02/2013,34.89,0.003445309
19/02/2013,34.77,0.011279946
15/02/2013,34.38,0.007884404
14/02/2013,34.11,-0.019451912
13/02/2013,34.78,0.003456225
12/02/2013,34.66,-0.002593288
11/02/2013,34.75,0.001728111
08/02/2013,34.69,0.002308803
07/02/2013,34.61,0.014258935
06/02/2013,34.12,-0.001756955
05/02/2013,34.18,0.008520692
04/02/2013,33.89,-0.009105658
01/02/2013,34.2,0.015321455
31/01/2013,33.68,-0.000593648
30/01/2013,33.7,0
29/01/2013,33.7,0
28/01/2013,33.7,0.007446051
25/01/2013,33.45,0.00119653
24/01/2013,33.41,0.012044711
23/01/2013,33.01,-0.004232171
22/01/2013,33.15,-0.003613373
18/01/2013,33.27,0.008451605
17/01/2013,32.99,0.006385912
16/01/2013,32.78,0
15/01/2013,32.78,-0.006385912
14/01/2013,32.99,0.001820389
11/01/2013,32.93,0.007009018
10/01/2013,32.7,0.024769068
09/01/2013,31.9,-0.007495351
08/01/2013,32.14,-0.009907202
07/01/2013,32.46,-0.00246154
04/01/2013,32.54,-0.000614439
03/01/2013,32.56,0.000614439
02/01/2013,32.54,0.034389134
31/12/2012,31.44,0.011194743
28/12/2012,31.09,-0.009921669
27/12/2012,31.4,0.002551022
26/12/2012,31.32,-0.010797183
24/12/2012,31.66,-0.005983328
21/12/2012,31.85,-0.025113706
20/12/2012,32.66,0.008301354
19/12/2012,32.39,-0.00615576
18/12/2012,32.59,-0.012198992
17/12/2012,32.99,-0.005139845
14/12/2012,33.16,-0.003011143
13/12/2012,33.26,0.000300707
12/12/2012,33.25,0.008760062
11/12/2012,32.96,-0.013859818
10/12/2012,33.42,-0.001494992
07/12/2012,33.47,0.00870223
06/12/2012,33.18,-0.003610112
05/12/2012,33.3,-0.00568949
04/12/2012,33.49,-0.005063302
03/12/2012,33.66,-0.004446428
30/11/2012,33.81,0.007123806
29/11/2012,33.57,0.004777555
28/11/2012,33.41,0.00781254
27/11/2012,33.15,-0.001808319
26/11/2012,33.21,-0.00809721
23/11/2012,33.48,0.018692133
21/11/2012,32.86,0.000304368
20/11/2012,32.85,0.008867204
19/11/2012,32.56,0.041385216
16/11/2012,31.24,0.024300564
15/11/2012,30.49,-0.009791201
14/11/2012,30.79,-0.012586902
13/11/2012,31.18,0.002569044
12/11/2012,31.1,-0.012144604
09/11/2012,31.48,0.006373508
08/11/2012,31.28,-0.003828977
07/11/2012,31.4,-0.01705125
06/11/2012,31.94,0.001880289
05/11/2012,31.88,0.005662173
02/11/2012,31.7,-0.008481282
01/11/2012,31.97,0.005331673
31/10/2012,31.8,0.001258653
26/10/2012,31.76,-0.010648394
25/10/2012,32.1,-0.000934143
24/10/2012,32.13,-0.006823848
23/10/2012,32.35,-0.017466355
22/10/2012,32.92,0.008848265
19/10/2012,32.63,-0.013999011
18/10/2012,33.09,-0.012314317
17/10/2012,33.5,0.007189965
16/10/2012,33.26,0.002709621
15/10/2012,33.17,0.001508523
12/10/2012,33.12,0.012456488
11/10/2012,32.71,-0.019077036
10/10/2012,33.34,-0.005384398
09/10/2012,33.52,-0.013629841
08/10/2012,33.98,-0.000588408
05/10/2012,34,0
04/10/2012,34,-0.001469508
03/10/2012,34.05,0.009442384
02/10/2012,33.73,0.002671814
01/10/2012,33.64,0.007459381
28/09/2012,33.39,-0.01515856
27/09/2012,33.9,-0.007933052
26/09/2012,34.17,0.004693467
25/09/2012,34.01,-0.0058634
24/09/2012,34.21,0.004394324
21/09/2012,34.06,0.013300033
20/09/2012,33.61,0.013780925
19/09/2012,33.15,-0.004214335
18/09/2012,33.29,0.002406016
17/09/2012,33.21,0.008163311
14/09/2012,32.94,-0.026068892
13/09/2012,33.81,0.01519922
12/09/2012,33.3,-0.032208427
11/09/2012,34.39,-0.001743173
10/09/2012,34.45,0.005238662
07/09/2012,34.27,-0.009294287
06/09/2012,34.59,0.009878058
05/09/2012,34.25,-0.00437
04/09/2012,34.4,0.012873203
31/08/2012,33.96,-0.014035318
30/08/2012,34.44,-0.004345943
29/08/2012,34.59,0.002315486
28/08/2012,34.51,0.007270644
27/08/2012,34.26,0.005267791
24/08/2012,34.08,0.018658915
23/08/2012,33.45,-0.013953024
22/08/2012,33.92,-0.01463298
21/08/2012,34.42,-0.021839949
20/08/2012,35.18,-0.006516527
17/08/2012,35.41,0.000282446
16/08/2012,35.4,0.007656354
15/08/2012,35.13,-0.008785659
14/08/2012,35.44,0.006510993
13/08/2012,35.21,0.007125582
10/08/2012,34.96,0.006888661
09/08/2012,34.72,-0.008317845
08/08/2012,35.01,0.001715266
07/08/2012,34.95,-0.023750056
06/08/2012,35.79,-0.003625719
03/08/2012,35.92,0.010072833
02/08/2012,35.56,-0.013130514
01/08/2012,36.03,0.001666667
31/07/2012,35.97,-0.005268278
30/07/2012,36.16,0.00721624
27/07/2012,35.9,0.007549316
26/07/2012,35.63,0.006476159
25/07/2012,35.4,-0.004790766
24/07/2012,35.57,0.002251619
23/07/2012,35.49,-0.011764842
20/07/2012,35.91,-0.000835073
19/07/2012,35.94,0.000556638
18/07/2012,35.92,0.003067059
17/07/2012,35.81,0.006162484
16/07/2012,35.59,-0.000842578
13/07/2012,35.62,0.014136509
12/07/2012,35.12,-0.005678607
11/07/2012,35.32,-0.003109543
10/07/2012,35.43,0.007649846
09/07/2012,35.16,0.005418522
06/07/2012,34.97,0.002290296
05/07/2012,34.89,-0.002862051
03/07/2012,34.99,0.000857756
02/07/2012,34.96,0.011797001
29/06/2012,34.55,0.015165062
28/06/2012,34.03,0.000881964
27/06/2012,34,0.009753291
26/06/2012,33.67,-0.0014839
25/06/2012,33.72,-0.004438534
22/06/2012,33.87,-0.000590319
21/06/2012,33.89,-0.000589971
20/06/2012,33.91,-0.000294855
19/06/2012,33.92,0.002065812
18/06/2012,33.85,0.002366165
15/06/2012,33.77,0.002668645
14/06/2012,33.68,0.012248099
13/06/2012,33.27,-0.00479761
12/06/2012,33.43,0.014158995
11/06/2012,32.96,0.001518142
08/06/2012,32.91,0.004873601
07/06/2012,32.75,0.005204359
06/06/2012,32.58,0.024232313
05/06/2012,31.8,-0.004079717
04/06/2012,31.93,0.007544833
01/06/2012,31.69,-0.015654672
31/05/2012,32.19,0.005295138
30/05/2012,32.02,-0.003429466
29/05/2012,32.13,0.000622665
25/05/2012,32.11,-0.004660565
24/05/2012,32.26,0.016880676
23/05/2012,31.72,-0.00126024
22/05/2012,31.76,-0.002829746
21/05/2012,31.85,0.005351815
18/05/2012,31.68,0.001263424
17/05/2012,31.64,-0.006929162
16/05/2012,31.86,0.003458579
15/05/2012,31.75,0.001891552
14/05/2012,31.69,-0.003150601
11/05/2012,31.79,0.001889169
10/05/2012,31.73,-0.00063012
09/05/2012,31.75,-0.015935347
08/05/2012,32.26,0.00186162
07/05/2012,32.2,-0.007117468
04/05/2012,32.43,-0.003693448
03/05/2012,32.55,0.005545301
02/05/2012,32.37,-0.001543448
01/05/2012,32.42,0.006498553
30/04/2012,32.21,0.00248679
27/04/2012,32.13,0.006244166
26/04/2012,31.93,0.007544833
25/04/2012,31.69,-0.000315507
24/04/2012,31.7,-0.001890955
23/04/2012,31.76,-0.004084845
20/04/2012,31.89,0.00345532
19/04/2012,31.78,0.003783107
18/04/2012,31.66,0.001580528
17/04/2012,31.61,0.007302779
16/04/2012,31.38,-0.003499288
13/04/2012,31.49,0.0057325
12/04/2012,31.31,0.003198979
11/04/2012,31.21,0.008365557
10/04/2012,30.95,-0.006762222
09/04/2012,31.16,-0.006397974
05/04/2012,31.36,0.008003885
04/04/2012,31.11,0.000643087
03/04/2012,31.09,-0.002248997
02/04/2012,31.16,0.009350382
30/03/2012,30.87,0.00911168
29/03/2012,30.59,0.002290952
28/03/2012,30.52,-0.002944547
27/03/2012,30.61,-0.00163212
26/03/2012,30.66,0.008516265
23/03/2012,30.4,0.008589415
22/03/2012,30.14,-0.00033173
21/03/2012,30.15,0.00066357
20/03/2012,30.13,0.000664011
19/03/2012,30.11,0.00266046
16/03/2012,30.03,0
15/03/2012,30.03,0.002667557
14/03/2012,29.95,-0.004995847
13/03/2012,30.1,-0.011232361
12/03/2012,30.44,-0.000656814
09/03/2012,30.46,0
08/03/2012,30.46,0.011889176
07/03/2012,30.1,0.000664673
06/03/2012,30.08,-0.005966209
05/03/2012,30.26,0.00996355
02/03/2012,29.96,-0.002000668
01/03/2012,30.02,-0.002661346
29/02/2012,30.1,0.002661346
28/02/2012,30.02,-0.000333056
27/02/2012,30.03,0.001332889
24/02/2012,29.99,0.009716947
23/02/2012,29.7,0.00168492
22/02/2012,29.65,0.001012317
21/02/2012,29.62,-0.001012317
17/02/2012,29.65,0.003716848
16/02/2012,29.54,0.009865703
15/02/2012,29.25,-0.000683527
14/02/2012,29.27,0.001367522
13/02/2012,29.23,0.000684463
10/02/2012,29.21,-0.0030764
09/02/2012,29.3,0.015824204
08/02/2012,28.84,0.000693722
07/02/2012,28.82,0.006265248
06/02/2012,28.64,-0.00695897
03/02/2012,28.84,0.0104567
02/02/2012,28.54,0.003861686
01/02/2012,28.43,0.00105578
31/01/2012,28.4,0.000352175
30/01/2012,28.39,0.008844919
27/01/2012,28.14,-0.018310371
26/01/2012,28.66,-0.000348857
25/01/2012,28.67,0.013696439
24/01/2012,28.28,-0.011601466
23/01/2012,28.61,-0.003140816
20/01/2012,28.7,0.003140816
19/01/2012,28.61,-0.01215926
18/01/2012,28.96,0.002073972
17/01/2012,28.9,-0.002073972
13/01/2012,28.96,0.004152255
12/01/2012,28.84,0
11/01/2012,28.84,-0.002424244
10/01/2012,28.91,0.014283469
09/01/2012,28.5,-0.007689657
06/01/2012,28.72,-0.003822767
05/01/2012,28.83,0.015027366
04/01/2012,28.4,-0.005617992
03/01/2012,28.56,-0.037454988
30/12/2011,29.65,-0.004710641
29/12/2011,29.79,0.002352547
28/12/2011,29.72,0
27/12/2011,29.72,-0.004029555
23/12/2011,29.84,0.000670466
22/12/2011,29.82,-0.016298382
21/12/2011,30.31,0.014957899
20/12/2011,29.86,0.017568019
19/12/2011,29.34,0.006839972
16/12/2011,29.14,0.001030043
15/12/2011,29.11,0.013139885
14/12/2011,28.73,-0.00900907
13/12/2011,28.99,0.004147949
12/12/2011,28.87,0.003122292
09/12/2011,28.78,0.008724536
08/12/2011,28.53,-0.010460346
07/12/2011,28.83,0.002430979
06/12/2011,28.76,0.018954586
05/12/2011,28.22,-0.006710249
02/12/2011,28.41,-0.00945882
01/12/2011,28.68,-0.000348614
30/11/2011,28.69,0.02613143
29/11/2011,27.95,0.012601427
28/11/2011,27.6,0.012762252
25/11/2011,27.25,0.004782058
23/11/2011,27.12,-0.00917606
22/11/2011,27.37,0.002560821
21/11/2011,27.3,-0.012377297
18/11/2011,27.64,0.003624506
17/11/2011,27.54,0.001453489
16/11/2011,27.5,-0.009770297
15/11/2011,27.77,0.005416153
14/11/2011,27.62,-0.005776189
11/11/2011,27.78,0.005414198
10/11/2011,27.63,0.016788715
09/11/2011,27.17,-0.017512305
08/11/2011,27.65,0.004712715
07/11/2011,27.52,0.00546549
04/11/2011,27.37,-0.003646977
03/11/2011,27.47,0.010245241
02/11/2011,27.19,0.003315531
01/11/2011,27.1,-0.016468808
31/10/2011,27.55,-0.000362911
28/10/2011,27.56,-0.00362188
27/10/2011,27.66,0.013833493
26/10/2011,27.28,0.010316967
25/10/2011,27,-0.011416069
24/10/2011,27.31,-0.005113232
21/10/2011,27.45,0.007312647
20/10/2011,27.25,-0.002565514
19/10/2011,27.32,-0.007657284
18/10/2011,27.53,0.004003645
17/10/2011,27.42,-0.00907612
14/10/2011,27.67,0.002170768
13/10/2011,27.61,-0.005778275
12/10/2011,27.77,-0.001079719
11/10/2011,27.8,0.006133882
10/10/2011,27.63,0.007264834
07/10/2011,27.43,0.017654008
06/10/2011,26.95,0.016838564
05/10/2011,26.5,-0.001508296
04/10/2011,26.54,-0.000753296
03/10/2011,26.56,-0.009368628
30/09/2011,26.81,0.013896937
29/09/2011,26.44,0.012942701
28/09/2011,26.1,-0.012185985
27/09/2011,26.42,0.016024761
26/09/2011,26,0.008885513
23/09/2011,25.77,0.002720033
22/09/2011,25.7,-0.016210313
21/09/2011,26.12,-0.031281993
20/09/2011,26.95,0.002972875
19/09/2011,26.87,-0.001115864
16/09/2011,26.9,0.001115864
15/09/2011,26.87,0.011980675
14/09/2011,26.55,0.014033987
13/09/2011,26.18,-0.013657268
12/09/2011,26.54,0.006426029
09/09/2011,26.37,-0.023980167
08/09/2011,27.01,0.000740741
07/09/2011,26.99,0.005945763
06/09/2011,26.83,0.004108316
02/09/2011,26.72,-0.013752307
01/09/2011,27.09,-0.003684603
31/08/2011,27.19,0.006271926
30/08/2011,27.02,0.008921992
29/08/2011,26.78,0.018086401
26/08/2011,26.3,0.01108786
25/08/2011,26.01,-0.017530937
24/08/2011,26.47,0.001512288
23/08/2011,26.43,0.021802355
22/08/2011,25.86,0.005817352
19/08/2011,25.71,0.000389029
18/08/2011,25.7,-0.011605546
17/08/2011,26,0.012384059
16/08/2011,25.68,-0.000778513
15/08/2011,25.7,0.019646997
12/08/2011,25.2,0.009569451
11/08/2011,24.96,0.024332101
10/08/2011,24.36,-0.033107586
09/08/2011,25.18,0.025745589
08/08/2011,24.54,-0.053552354
05/08/2011,25.89,0.015570575
04/08/2011,25.49,-0.033561491
03/08/2011,26.36,0.006851949
02/08/2011,26.18,0.00114657
01/08/2011,26.15,-0.005719749
29/07/2011,26.3,0.002665145
28/07/2011,26.23,0.004585411
27/07/2011,26.11,-0.001913144
26/07/2011,26.16,-0.003053437
25/07/2011,26.24,-0.004562746
22/07/2011,26.36,-0.008687496
21/07/2011,26.59,0.008308205
20/07/2011,26.37,-0.024350332
19/07/2011,27.02,0.015666117
18/07/2011,26.6,-0.003377748
15/07/2011,26.69,-0.005976858
14/07/2011,26.85,-0.00037237
13/07/2011,26.86,-0.001488096
12/07/2011,26.9,-0.00111462
11/07/2011,26.93,0.001486437
08/07/2011,26.89,-0.004082396
07/07/2011,27,0.006688988
06/07/2011,26.82,0.008236662
05/07/2011,26.6,0.002635048
01/07/2011,26.53,0.004533442
30/06/2011,26.41,0.011807412
29/06/2011,26.1,-0.009912395
28/06/2011,26.36,-0.015434148
27/06/2011,26.77,-0.000746826
24/06/2011,26.79,-0.002237137
23/06/2011,26.85,-0.012215588
22/06/2011,27.18,-0.004771527
21/06/2011,27.31,-0.000366099
20/06/2011,27.32,0.008823587
17/06/2011,27.08,0.005554541
16/06/2011,26.93,0.011953822
15/06/2011,26.61,-0.028160438
14/06/2011,27.37,0.016206616
13/06/2011,26.93,-0.002966261
10/06/2011,27.01,-0.016523233
09/06/2011,27.46,0.006210066
08/06/2011,27.29,0.006986607
07/06/2011,27.1,-0.005519793
06/06/2011,27.25,-0.012762252
03/06/2011,27.6,0.001087548
02/06/2011,27.57,-0.012615053
01/06/2011,27.92,-0.005001797
31/05/2011,28.06,0.004285721
27/05/2011,27.94,0.006103053
26/05/2011,27.77,-0.005028746
25/05/2011,27.91,-0.00035823
24/05/2011,27.92,0.002510312
23/05/2011,27.85,0.003957551
20/05/2011,27.74,-0.008614554
19/05/2011,27.98,0.003939128
18/05/2011,27.87,0.007563515
17/05/2011,27.66,0.006165024
16/05/2011,27.49,0.006569367
13/05/2011,27.31,-0.001463593
12/05/2011,27.35,0.010659906
11/05/2011,27.06,-0.004056801
10/05/2011,27.17,0.001104769
09/05/2011,27.14,0.006654368
06/05/2011,26.96,0.010440065
05/05/2011,26.68,-0.0063516
04/05/2011,26.85,-0.005571045
03/05/2011,27,0.008181526
02/05/2011,26.78,-0.002237972
29/04/2011,26.84,0.007104161
28/04/2011,26.65,0.001126338
27/04/2011,26.62,0.012474174
26/04/2011,26.29,0.008019902
25/04/2011,26.08,0.000767165
21/04/2011,26.06,-0.003447619
20/04/2011,26.15,-0.008756957
19/04/2011,26.38,-0.0064236
18/04/2011,26.55,-0.01717742
15/04/2011,27.01,0.004452698
14/04/2011,26.89,0.007840249
13/04/2011,26.68,-0.000749344
12/04/2011,26.7,0.0067644
11/04/2011,26.52,0.010614201
08/04/2011,26.24,0.00534965
07/04/2011,26.1,-0.006872879
06/04/2011,26.28,0.006489811
05/04/2011,26.11,0.006532204
04/04/2011,25.94,-0.001540832
01/04/2011,25.98,-0.001922708
31/03/2011,26.03,-0.003068664
30/03/2011,26.11,0.005376357
29/03/2011,25.97,-0.003075743
28/03/2011,26.05,0.008868383
25/03/2011,25.82,-0.004251214
24/03/2011,25.93,0.012417699
23/03/2011,25.61,0.007053321
22/03/2011,25.43,0.011071683
21/03/2011,25.15,0.014014243
18/03/2011,24.8,0.014622519
17/03/2011,24.44,0.006156391
16/03/2011,24.29,-0.017143277
15/03/2011,24.71,-0.011267725
14/03/2011,24.99,-0.002398083
11/03/2011,25.05,-0.023279805
10/03/2011,25.64,-0.006608382
09/03/2011,25.81,0.005828655
08/03/2011,25.66,0.010971897
07/03/2011,25.38,0.002366865
04/03/2011,25.32,-0.004728141
03/03/2011,25.44,0.015448911
02/03/2011,25.05,-0.002790514
01/03/2011,25.12,-0.009903032
28/02/2011,25.37,0.017094433
25/02/2011,24.94,0.00926492
24/02/2011,24.71,0
23/02/2011,24.71,-0.001213347
22/02/2011,24.74,-0.002018979
18/02/2011,24.79,0.002423265
17/02/2011,24.73,0.010160624
16/02/2011,24.48,0
15/02/2011,24.48,-0.000408413
14/02/2011,24.49,0.002043737
11/02/2011,24.44,0.014424318
10/02/2011,24.09,-0.002487563
09/02/2011,24.15,0.0008285
08/02/2011,24.13,0.002905169
07/02/2011,24.06,0.00249688
04/02/2011,24,-0.002081166
03/02/2011,24.05,0.015504187
02/02/2011,23.68,0.004231915
01/02/2011,23.58,0.002973033
31/01/2011,23.51,-0.011839462
28/01/2011,23.79,-0.005449605
27/01/2011,23.92,-0.014526091
26/01/2011,24.27,-0.000823723
25/01/2011,24.29,-0.005337726
24/01/2011,24.42,0.013605652
21/01/2011,24.09,0.002077707
