Date,Close,GILD
05/09/2013,61.07,-0.000654772
04/09/2013,61.11,0.003113991
03/09/2013,60.92,0.010727061
30/08/2013,60.27,-0.010891197
29/08/2013,60.93,0.008074527
28/08/2013,60.44,0.028530212
27/08/2013,58.74,-0.02819925
26/08/2013,60.42,0.012993686
23/08/2013,59.64,-0.004850725
22/08/2013,59.93,0.02090786
21/08/2013,58.69,0.011826344
20/08/2013,58,0.01144455
19/08/2013,57.34,0.007527388
16/08/2013,56.91,0.000351494
15/08/2013,56.89,-0.022250179
14/08/2013,58.17,-0.012980541
13/08/2013,58.93,0.000509208
12/08/2013,58.9,-0.005249356
09/08/2013,59.21,-0.001518859
08/08/2013,59.3,-0.015395217
07/08/2013,60.22,0.00399335
06/08/2013,59.98,-0.016042683
05/08/2013,60.95,-0.01304012
02/08/2013,61.75,-0.00404041
01/08/2013,62,0.00972455
31/07/2013,61.4,-0.005360201
30/07/2013,61.73,-0.004686877
29/07/2013,62.02,-0.008829016
26/07/2013,62.57,0.027709786
25/07/2013,60.86,0.016233585
24/07/2013,59.88,0.012773283
23/07/2013,59.12,-0.009930234
22/07/2013,59.71,-0.006510331
19/07/2013,60.1,0.031780903
18/07/2013,58.22,0.008105589
17/07/2013,57.75,0.010618953
16/07/2013,57.14,-0.009059295
15/07/2013,57.66,0.005565232
12/07/2013,57.34,0.026328935
11/07/2013,55.85,0.009354269
10/07/2013,55.33,0.017318818
09/07/2013,54.38,0.019684944
08/07/2013,53.32,0
05/07/2013,53.32,0.025452466
03/07/2013,51.98,-0.004798013
02/07/2013,52.23,0.011166847
01/07/2013,51.65,0.00738441
28/06/2013,51.27,0.005084094
27/06/2013,51.01,-0.005863973
26/06/2013,51.31,0.030272368
25/06/2013,49.78,0.017222592
24/06/2013,48.93,0.002045827
21/06/2013,48.83,-0.010592888
20/06/2013,49.35,-0.02501381
19/06/2013,50.6,-0.02613763
18/06/2013,51.94,0.017675511
17/06/2013,51.03,-0.023243347
14/06/2013,52.23,0.005375325
13/06/2013,51.95,0.015128295
12/06/2013,51.17,-0.024516236
11/06/2013,52.44,0
10/06/2013,52.44,-0.008544626
07/06/2013,52.89,0.029549349
06/06/2013,51.35,0.024244806
05/06/2013,50.12,-0.042958577
04/06/2013,52.32,-0.015174798
03/06/2013,53.12,-0.025280157
31/05/2013,54.48,-0.023940208
30/05/2013,55.8,0.003051245
29/05/2013,55.63,-0.009838198
28/05/2013,56.18,0.006607757
24/05/2013,55.81,0.005930469
23/05/2013,55.48,-0.008078313
22/05/2013,55.93,-0.009608615
21/05/2013,56.47,0.013011502
20/05/2013,55.74,-0.009996513
17/05/2013,56.3,0.024088887
16/05/2013,54.96,-0.025154039
15/05/2013,56.36,0.001953646
14/05/2013,56.25,0.03215595
13/05/2013,54.47,0.029624896
10/05/2013,52.88,0.001703417
09/05/2013,52.79,0.00779694
08/05/2013,52.38,-0.014216901
07/05/2013,53.13,-0.024173732
06/05/2013,54.43,-0.013141273
03/05/2013,55.15,0.055357466
02/05/2013,52.18,0.039880187
01/05/2013,50.14,-0.009922685
30/04/2013,50.64,-0.008847006
29/04/2013,51.09,-0.005660208
26/04/2013,51.38,-0.000972668
25/04/2013,51.43,0.016863145
24/04/2013,50.57,-0.05314051
23/04/2013,53.33,-0.013410519
22/04/2013,54.05,0.016415217
19/04/2013,53.17,0.044417568
18/04/2013,50.86,-0.021012446
17/04/2013,51.94,-0.001346802
16/04/2013,52.01,0.025904652
15/04/2013,50.68,-0.024365302
12/04/2013,51.93,0.005406462
11/04/2013,51.65,0.037881823
10/04/2013,49.73,0.029176812
09/04/2013,48.3,0.023037668
08/04/2013,47.2,-0.003595224
05/04/2013,47.37,-0.007780504
04/04/2013,47.74,0.002306806
03/04/2013,47.63,-0.011896206
02/04/2013,48.2,0.004574764
01/04/2013,47.98,-0.019810801
28/03/2013,48.94,0.025244461
27/03/2013,47.72,0.04194025
26/03/2013,45.76,0.017192401
25/03/2013,44.98,-0.011714135
22/03/2013,45.51,0.02154442
21/03/2013,44.54,0.000449135
20/03/2013,44.52,0.003149609
19/03/2013,44.38,-0.009419222
18/03/2013,44.8,-0.00822501
15/03/2013,45.17,-0.015596143
14/03/2013,45.88,0.000217984
13/03/2013,45.87,-0.006735495
12/03/2013,46.18,0.005210607
11/03/2013,45.94,0.011163517
08/03/2013,45.43,0.010621919
07/03/2013,44.95,-0.009961344
06/03/2013,45.4,0.00840527
05/03/2013,45.02,0.02587612
04/03/2013,43.87,0.009619863
01/03/2013,43.45,0.016943657
28/02/2013,42.72,-0.003971504
27/02/2013,42.89,0.015034345
26/02/2013,42.25,0.003794171
25/02/2013,42.09,-0.00851673
22/02/2013,42.45,0.021670094
21/02/2013,41.54,-0.008151568
20/02/2013,41.88,-0.009505775
19/02/2013,42.28,0.016213994
15/02/2013,41.6,0
14/02/2013,41.6,0.004819286
13/02/2013,41.4,0.013863775
12/02/2013,40.83,0.01058732
11/02/2013,40.4,-0.012300278
08/02/2013,40.9,0.013290868
07/02/2013,40.36,0.011212276
06/02/2013,39.91,-0.015662222
05/02/2013,40.54,0.02371258
04/02/2013,39.59,-0.024205798
01/02/2013,40.56,0.027748312
31/01/2013,39.45,-0.010088358
30/01/2013,39.85,-0.001253919
29/01/2013,39.9,0.011595794
28/01/2013,39.44,-0.699213933
25/01/2013,79.36,0.012170536
24/01/2013,78.4,0.020098589
23/01/2013,76.84,-0.013828976
22/01/2013,77.91,-0.004737828
18/01/2013,78.28,0.009627184
17/01/2013,77.53,0.004654178
16/01/2013,77.17,-0.002459071
15/01/2013,77.36,-0.005285902
14/01/2013,77.77,-0.003978189
11/01/2013,78.08,0.001794642
10/01/2013,77.94,0.00089853
09/01/2013,77.87,0.006053989
08/01/2013,77.4,0.006741016
07/01/2013,76.88,0.015203438
04/01/2013,75.72,0.010221102
03/01/2013,74.95,-0.001466569
02/01/2013,75.06,0.021682891
31/12/2012,73.45,0.014674884
28/12/2012,72.38,-0.003034904
27/12/2012,72.6,0.00165426
26/12/2012,72.48,-0.002480365
24/12/2012,72.66,-0.001650165
21/12/2012,72.78,-0.012018719
20/12/2012,73.66,-0.014689301
19/12/2012,74.75,-0.014608494
18/12/2012,75.85,0.005154991
17/12/2012,75.46,0.016299626
14/12/2012,74.24,-0.007113647
13/12/2012,74.77,-0.019338351
12/12/2012,76.23,-0.001441961
11/12/2012,76.34,0.02775927
10/12/2012,74.25,0.00445435
07/12/2012,73.92,0.001489204
06/12/2012,73.81,-0.00984167
05/12/2012,74.54,0.005110973
04/12/2012,74.16,-0.006049625
03/12/2012,74.61,-0.005213567
30/11/2012,75,-0.003992021
29/11/2012,75.3,0.005593303
28/11/2012,74.88,0.003076308
27/11/2012,74.65,-0.010924702
26/11/2012,75.47,-0.008575816
23/11/2012,76.12,0.007516354
21/11/2012,75.55,-0.003435521
20/11/2012,75.81,0.013144981
19/11/2012,74.82,0.005629287
16/11/2012,74.4,0.020504486
15/11/2012,72.89,0.008265648
14/11/2012,72.29,-0.005518016
13/11/2012,72.69,-0.016914876
12/11/2012,73.93,0.128577595
09/11/2012,65.01,0.002464193
08/11/2012,64.85,-0.009209582
07/11/2012,65.45,-0.030396562
06/11/2012,67.47,0.006393598
05/11/2012,67.04,0.000447594
02/11/2012,67.01,-0.007285736
01/11/2012,67.5,0.004752014
31/10/2012,67.18,0.001638734
26/10/2012,67.07,-0.004611388
25/10/2012,67.38,-0.014147009
24/10/2012,68.34,0.051493552
23/10/2012,64.91,-0.022394111
22/10/2012,66.38,-0.00315861
19/10/2012,66.59,-0.025208927
18/10/2012,68.29,-0.018426347
17/10/2012,69.56,0.017109305
16/10/2012,68.38,0.015623015
15/10/2012,67.32,-0.009167593
12/10/2012,67.94,0.001030852
11/10/2012,67.87,0.003542439
10/10/2012,67.63,-0.016861333
09/10/2012,68.78,-0.014864261
08/10/2012,69.81,0.005458215
05/10/2012,69.43,-0.003450758
04/10/2012,69.67,-0.004725433
03/10/2012,70,0.011783439
02/10/2012,69.18,0.02547349
01/10/2012,67.44,0.01659603
28/09/2012,66.33,-0.004662714
27/09/2012,66.64,0.008741578
26/09/2012,66.06,-0.018448217
25/09/2012,67.29,0.001933805
24/09/2012,67.16,-0.008894218
21/09/2012,67.76,0.006514681
20/09/2012,67.32,0.001635323
19/09/2012,67.21,0.006568168
18/09/2012,66.77,0.01463404
17/09/2012,65.8,0.059162925
14/09/2012,62.02,0.02912033
13/09/2012,60.24,0.008167393
12/09/2012,59.75,0.007391265
11/09/2012,59.31,-0.005883853
10/09/2012,59.66,0.006727237
07/09/2012,59.26,-0.003873689
06/09/2012,59.49,0.017807644
05/09/2012,58.44,0.007385177
04/09/2012,58.01,0.005531561
31/08/2012,57.69,0.003125003
30/08/2012,57.51,-0.004337649
29/08/2012,57.76,0.002253229
28/08/2012,57.63,0.007664208
27/08/2012,57.19,-0.00174703
24/08/2012,57.29,0.021881939
23/08/2012,56.05,-0.007642444
22/08/2012,56.48,-0.006001783
21/08/2012,56.82,0.005824745
20/08/2012,56.49,-0.004592025
17/08/2012,56.75,0.001057828
16/08/2012,56.69,-0.022327807
15/08/2012,57.97,0.006924037
14/08/2012,57.57,0.016462719
13/08/2012,56.63,-0.002469137
10/08/2012,56.77,-0.002287324
09/08/2012,56.9,0.001406965
08/08/2012,56.82,-0.012765759
07/08/2012,57.55,-0.001562636
06/08/2012,57.64,0.01344881
03/08/2012,56.87,-0.007358127
02/08/2012,57.29,0.066017475
01/08/2012,53.63,-0.012967948
31/07/2012,54.33,-0.023286481
30/07/2012,55.61,0.00198002
27/07/2012,55.5,0.071312161
26/07/2012,51.68,0.009526659
25/07/2012,51.19,0.001759703
24/07/2012,51.1,-0.015341596
23/07/2012,51.89,-0.022674116
20/07/2012,53.08,-0.012729487
19/07/2012,53.76,0.011411591
18/07/2012,53.15,0.006038894
17/07/2012,52.83,0.016990005
16/07/2012,51.94,0.014935783
13/07/2012,51.17,0.010016778
12/07/2012,50.66,-0.000197375
11/07/2012,50.67,-0.018187653
10/07/2012,51.6,0.001939865
09/07/2012,51.5,0.010540796
06/07/2012,50.96,-0.009763796
05/07/2012,51.46,-0.011976191
03/07/2012,52.08,0.008678099
02/07/2012,51.63,0.006802086
29/06/2012,51.28,0.024478127
28/06/2012,50.04,-0.023892932
27/06/2012,51.25,0.017319858
26/06/2012,50.37,0.001788376
25/06/2012,50.28,-0.004761914
22/06/2012,50.52,0.011947573
21/06/2012,49.92,-0.017080852
20/06/2012,50.78,0.000985125
19/06/2012,50.73,0.010303242
18/06/2012,50.21,-0.00159204
15/06/2012,50.29,0.003984863
14/06/2012,50.09,0.019555104
13/06/2012,49.12,-0.006088917
12/06/2012,49.42,-0.002425224
11/06/2012,49.54,-0.002016536
08/06/2012,49.64,0.012976662
07/06/2012,49,-0.004479747
06/06/2012,49.22,0.014530083
05/06/2012,48.51,-0.014326893
04/06/2012,49.21,0.011034031
01/06/2012,48.67,-0.025959681
31/05/2012,49.95,-0.010950831
30/05/2012,50.5,-0.009067675
29/05/2012,50.96,0.009265714
25/05/2012,50.49,-0.002571458
24/05/2012,50.62,0.008331728
23/05/2012,50.2,-0.005364074
22/05/2012,50.47,-0.00828734
21/05/2012,50.89,0.018844156
18/05/2012,49.94,-0.003198723
17/05/2012,50.1,-0.029112992
16/05/2012,51.58,-0.005606588
15/05/2012,51.87,-0.011310386
14/05/2012,52.46,0.011888922
11/05/2012,51.84,0.011446434
10/05/2012,51.25,0.01197384
09/05/2012,50.64,0.023577516
08/05/2012,49.46,-0.008856741
07/05/2012,49.9,-0.007387475
04/05/2012,50.27,-0.022035123
03/05/2012,51.39,-0.009489758
02/05/2012,51.88,0.00851728
01/05/2012,51.44,-0.01121218
30/04/2012,52.02,-0.002687658
27/04/2012,52.16,-0.010678973
26/04/2012,52.72,0.002849275
25/04/2012,52.57,0.004002674
24/04/2012,52.36,0.018310235
23/04/2012,51.41,0.008007073
20/04/2012,51,-0.024214258
19/04/2012,52.25,0.11422478
18/04/2012,46.61,-0.001500697
17/04/2012,46.68,0.01772253
16/04/2012,45.86,0.007661195
13/04/2012,45.51,-0.004603757
12/04/2012,45.72,0.006583302
11/04/2012,45.42,-0.007676318
10/04/2012,45.77,-0.017757071
09/04/2012,46.59,-0.024802543
05/04/2012,47.76,0.012006463
04/04/2012,47.19,-0.019100171
03/04/2012,48.1,-0.014038216
02/04/2012,48.78,-0.001638673
30/03/2012,48.86,0.022561238
29/03/2012,47.77,0.008197629
28/03/2012,47.38,-0.000211037
27/03/2012,47.39,0.003593704
26/03/2012,47.22,0.007866523
23/03/2012,46.85,0.004706898
22/03/2012,46.63,0.00710215
21/03/2012,46.3,-0.013302063
20/03/2012,46.92,-0.003191832
19/03/2012,47.07,0.007249499
16/03/2012,46.73,-0.009159719
15/03/2012,47.16,0.010658809
14/03/2012,46.66,-0.003209589
13/03/2012,46.81,0.013983233
12/03/2012,46.16,0.001517615
09/03/2012,46.09,-0.009501259
08/03/2012,46.53,0.022824597
07/03/2012,45.48,-0.008756623
06/03/2012,45.88,-0.007599646
05/03/2012,46.23,-0.016305875
02/03/2012,46.99,0.008119703
01/03/2012,46.61,0.02322405
29/02/2012,45.54,-0.010050336
28/02/2012,46,0.017765573
27/02/2012,45.19,-0.001547817
24/02/2012,45.26,0.00243336
23/02/2012,45.15,0.013827161
22/02/2012,44.53,-0.003586644
21/02/2012,44.69,-0.050397839
17/02/2012,47,-0.153725057
16/02/2012,54.81,-0.000182432
15/02/2012,54.82,0.004754077
14/02/2012,54.56,-0.006212335
13/02/2012,54.9,0.021169682
10/02/2012,53.75,0.000372162
09/02/2012,53.73,-0.010000083
08/02/2012,54.27,-0.014815086
07/02/2012,55.08,-0.017100588
06/02/2012,56.03,0.024023552
03/02/2012,54.7,0.103736809
02/02/2012,49.31,0.003250054
01/02/2012,49.15,0.005917781
31/01/2012,48.86,0.004307257
30/01/2012,48.65,-0.001437815
27/01/2012,48.72,0.002671875
26/01/2012,48.59,0.006193249
25/01/2012,48.29,0.012922231
24/01/2012,47.67,0.006313152
23/01/2012,47.37,-0.001476638
20/01/2012,47.44,0.00486002
19/01/2012,47.21,-0.006334481
18/01/2012,47.51,0.026662558
17/01/2012,46.26,0.030062604
13/01/2012,44.89,-0.000222742
12/01/2012,44.9,0.011198325
11/01/2012,44.4,0.003384098
10/01/2012,44.25,0.034954122
09/01/2012,42.73,-0.001169454
06/01/2012,42.78,0.00609615
05/01/2012,42.52,0.011828858
04/01/2012,42.02,0.003814978
03/01/2012,41.86,0.022467427
30/12/2011,40.93,0.009080931
29/12/2011,40.56,0.016656693
28/12/2011,39.89,0.000250721
27/12/2011,39.88,0.014904912
23/12/2011,39.29,0.015130434
22/12/2011,38.7,-0.003868477
21/12/2011,38.85,0.01792023
20/12/2011,38.16,0.018247234
19/12/2011,37.47,0.008307699
16/12/2011,37.16,-0.035165553
15/12/2011,38.49,-0.00699032
14/12/2011,38.76,0.004395611
13/12/2011,38.59,-0.010824848
12/12/2011,39.01,0
09/12/2011,39.01,0.00720353
08/12/2011,38.73,-0.017658808
07/12/2011,39.42,-0.009593611
06/12/2011,39.8,-0.008755528
05/12/2011,40.15,0.018856624
02/12/2011,39.4,-0.006829418
01/12/2011,39.67,-0.004527171
30/11/2011,39.85,0.014661537
29/11/2011,39.27,-0.013406044
28/11/2011,39.8,0.013151429
25/11/2011,39.28,-0.009123226
23/11/2011,39.64,0.022449922
22/11/2011,38.76,0.066673582
21/11/2011,36.26,-0.09515974
18/11/2011,39.88,0.006793333
17/11/2011,39.61,-0.014287748
16/11/2011,40.18,-0.012121361
15/11/2011,40.67,0.005176888
14/11/2011,40.46,-0.015207553
11/11/2011,41.08,0.02264991
10/11/2011,40.16,0.007247314
09/11/2011,39.87,-0.033299414
08/11/2011,41.22,0.00340219
07/11/2011,41.08,0.008802013
04/11/2011,40.72,-0.005143918
03/11/2011,40.93,-0.002440216
02/11/2011,41.03,-0.000487329
01/11/2011,41.05,-0.0147506
31/10/2011,41.66,-0.026762995
28/10/2011,42.79,0.016019188
27/10/2011,42.11,0.014832808
26/10/2011,41.49,0.010418023
25/10/2011,41.06,-0.022397083
24/10/2011,41.99,0.01246122
21/10/2011,41.47,0.011154335
20/10/2011,41.01,0.005133858
19/10/2011,40.8,0.000980873
18/10/2011,40.76,0.022327894
17/10/2011,39.86,-0.014198769
14/10/2011,40.43,-0.00518072
13/10/2011,40.64,0.008649504
12/10/2011,40.29,0.014752112
11/10/2011,39.7,-0.023647648
10/10/2011,40.65,0.033519897
07/10/2011,39.31,-0.008612009
06/10/2011,39.65,0.012690526
05/10/2011,39.15,0.032977154
04/10/2011,37.88,0.00184965
03/10/2011,37.81,-0.025846629
30/09/2011,38.8,-0.011531198
29/09/2011,39.25,0.001785032
28/09/2011,39.18,-0.021962261
27/09/2011,40.05,0.012562979
26/09/2011,39.55,0.02872729
23/09/2011,38.43,0.002344667
22/09/2011,38.34,-0.034101497
21/09/2011,39.67,-0.029066759
20/09/2011,40.84,0.01953332
19/09/2011,40.05,-0.008948606
16/09/2011,40.41,0.01470798
15/09/2011,39.82,0.011111225
14/09/2011,39.38,0.030160812
13/09/2011,38.21,0.006037556
12/09/2011,37.98,0.004486087
09/09/2011,37.81,-0.043980187
08/09/2011,39.51,-0.007313108
07/09/2011,39.8,0.029578903
06/09/2011,38.64,-0.004647568
02/09/2011,38.82,-0.019135678
01/09/2011,39.57,-0.00780369
31/08/2011,39.88,-0.005501389
30/08/2011,40.1,0.00776071
29/08/2011,39.79,0.027001131
26/08/2011,38.73,0.017450632
25/08/2011,38.06,-0.002361896
24/08/2011,38.15,-0.023061004
23/08/2011,39.04,0.031220017
22/08/2011,37.84,0.017057983
19/08/2011,37.2,-0.002416433
18/08/2011,37.29,-0.030633502
17/08/2011,38.45,-0.010349381
16/08/2011,38.85,0.041519363
15/08/2011,37.27,-0.004283808
12/08/2011,37.43,0.01507431
11/08/2011,36.87,0.042382745
10/08/2011,35.34,-0.076248133
09/08/2011,38.14,0.035222424
08/08/2011,36.82,-0.025209165
05/08/2011,37.76,0.008777819
04/08/2011,37.43,-0.059634048
03/08/2011,39.73,-0.017218142
02/08/2011,40.42,-0.026850527
01/08/2011,41.52,-0.020029282
29/07/2011,42.36,-0.018941289
28/07/2011,43.17,0.004643612
27/07/2011,42.97,0.019030294
26/07/2011,42.16,-0.011320876
25/07/2011,42.64,-0.01327917
22/07/2011,43.21,0.005337059
21/07/2011,42.98,0.028077815
20/07/2011,41.79,0.002155948
19/07/2011,41.7,0.021573979
18/07/2011,40.81,-0.004644917
15/07/2011,41,-0.006563777
14/07/2011,41.27,-0.008204679
13/07/2011,41.61,0.001443002
12/07/2011,41.55,0.006761678
11/07/2011,41.27,-0.02795547
08/07/2011,42.44,-0.005873387
07/07/2011,42.69,0.010360347
06/07/2011,42.25,0.016225601
05/07/2011,41.57,-0.00909968
01/07/2011,41.95,0.012956035
30/06/2011,41.41,0.000483092
29/06/2011,41.39,0.010687495
28/06/2011,40.95,0.018982451
27/06/2011,40.18,0.011766314
24/06/2011,39.71,-0.010521139
23/06/2011,40.13,0.001995511
22/06/2011,40.05,0.00375235
21/06/2011,39.9,-0.00500001
20/06/2011,40.1,0.014063517
17/06/2011,39.54,-0.00277813
16/06/2011,39.65,0
15/06/2011,39.65,-0.003273325
14/06/2011,39.78,-0.00451468
13/06/2011,39.96,-0.006734032
10/06/2011,40.23,-0.022853925
09/06/2011,41.16,0.000242984
08/06/2011,41.15,0.002920421
07/06/2011,41.03,0.002928975
06/06/2011,40.91,-0.003416304
03/06/2011,41.05,-0.00897302
02/06/2011,41.42,0.003385735
01/06/2011,41.28,-0.01108178
31/05/2011,41.74,0.013264393
27/05/2011,41.19,0.007065445
26/05/2011,40.9,0.010322038
25/05/2011,40.48,0.001483313
24/05/2011,40.42,-0.000247372
23/05/2011,40.43,-0.013512059
20/05/2011,40.98,0.019465934
19/05/2011,40.19,-0.003725324
18/05/2011,40.34,-0.003217426
17/05/2011,40.47,-0.0022214
16/05/2011,40.56,-0.015655897
13/05/2011,41.2,-0.002182084
12/05/2011,41.29,0.012673823
11/05/2011,40.77,-0.006600684
10/05/2011,41.04,-0.004861458
09/05/2011,41.24,0.00559272
06/05/2011,41.01,0.009555383
05/05/2011,40.62,-0.017328072
04/05/2011,41.33,-0.007952807
03/05/2011,41.66,0.024050716
02/05/2011,40.67,0.046040076
29/04/2011,38.84,-0.013045331
28/04/2011,39.35,-0.013629691
27/04/2011,39.89,0.009318793
26/04/2011,39.52,0.008130126
25/04/2011,39.2,0.003577821
21/04/2011,39.06,-0.04309284
20/04/2011,40.78,0.003685055
19/04/2011,40.63,0.007659086
18/04/2011,40.32,-0.033653505
15/04/2011,41.7,-0.003590668
14/04/2011,41.85,0.012019375
13/04/2011,41.35,0.005091537
12/04/2011,41.14,-0.002185262
11/04/2011,41.23,-0.000484966
08/04/2011,41.25,-0.006042314
07/04/2011,41.5,-0.005526867
06/04/2011,41.73,-0.002632525
05/04/2011,41.84,-0.0229189
04/04/2011,42.81,0.003510007
01/04/2011,42.66,0.004463769
31/03/2011,42.47,-0.000941398
30/03/2011,42.51,0.010879956
29/03/2011,42.05,0.007639092
28/03/2011,41.73,-0.008352274
25/03/2011,42.08,0.000951022
24/03/2011,42.04,0.017274902
23/03/2011,41.32,0.02152725
22/03/2011,40.44,0.004460974
21/03/2011,40.26,0.00273598
18/03/2011,40.15,-0.003977137
17/03/2011,40.31,0.011728144
16/03/2011,39.84,0.001255808
15/03/2011,39.79,-0.024085584
14/03/2011,40.76,-0.001715897
11/03/2011,40.83,-0.003667037
10/03/2011,40.98,-0.016217226
09/03/2011,41.65,0.009650256
08/03/2011,41.25,0.004616701
07/03/2011,41.06,0.008560649
04/03/2011,40.71,0.01784434
03/03/2011,39.99,0.024298842
02/03/2011,39.03,0.012115111
01/03/2011,38.56,-0.010833224
28/02/2011,38.98,-0.000769329
25/02/2011,39.01,0.005913374
24/02/2011,38.78,0.019792313
23/02/2011,38.02,-0.012805611
22/02/2011,38.51,-0.020306571
18/02/2011,39.3,0.000254485
17/02/2011,39.29,-0.002541943
16/02/2011,39.39,0.010206774
15/02/2011,38.99,0.011089733
14/02/2011,38.56,0.004418461
11/02/2011,38.39,0.001042481
10/02/2011,38.35,0.004180827
09/02/2011,38.19,-0.01558878
08/02/2011,38.79,0.010625991
07/02/2011,38.38,-0.010625991
04/02/2011,38.79,0.001547988
03/02/2011,38.73,-0.018673007
02/02/2011,39.46,0.024629259
01/02/2011,38.5,0.003121751
31/01/2011,38.38,0.004439229
28/01/2011,38.21,-0.018924738
27/01/2011,38.94,-0.018321123
26/01/2011,39.66,0.038555277
