Date,Close,HPQ
07/02/2011,48.14,0.014858492
04/02/2011,47.43,0.002321901
03/02/2011,47.32,0.009128606
02/02/2011,46.89,0.007922105
01/02/2011,46.52,0.018002872
31/01/2011,45.69,0.003947374
28/01/2011,45.51,-0.026668247
27/01/2011,46.74,-0.002990816
26/01/2011,46.88,-0.004257137
25/01/2011,47.08,-0.009933507
24/01/2011,47.55,0.006752505
21/01/2011,47.23,0.009573523
20/01/2011,46.78,0.009881928
19/01/2011,46.32,-0.000431686
18/01/2011,46.34,0.001944055
14/01/2011,46.25,0.013057857
13/01/2011,45.65,0.000219082
12/01/2011,45.64,0.004611845
11/01/2011,45.43,0.012626151
10/01/2011,44.86,-0.005113963
07/01/2011,45.09,0.004668231
06/01/2011,44.88,0.015267472
05/01/2011,44.2,0.012979802
04/01/2011,43.63,0.020609737
03/01/2011,42.74,0.015087509
31/12/2010,42.1,-0.003793271
30/12/2010,42.26,-0.001418775
29/12/2010,42.32,0.001655434
28/12/2010,42.25,0.01022966
27/12/2010,41.82,0.001914792
23/12/2010,41.74,0.006248518
22/12/2010,41.48,-0.010313079
21/12/2010,41.91,0.000477327
20/12/2010,41.89,-0.001669649
17/12/2010,41.96,0.000238351
16/12/2010,41.95,0.017312286
15/12/2010,41.23,-0.007490672
14/12/2010,41.54,-0.00264455
13/12/2010,41.65,-0.023022258
10/12/2010,42.62,0.001878817
09/12/2010,42.54,-0.002816903
08/12/2010,42.66,0.011078487
07/12/2010,42.19,-0.015522419
06/12/2010,42.85,-0.004191902
03/12/2010,43.03,-0.001857442
02/12/2010,43.11,0.012605209
01/12/2010,42.57,0.015148219
30/11/2010,41.93,-0.015852692
29/11/2010,42.6,-0.013986242
26/11/2010,43.2,-0.01242252
24/11/2010,43.74,-0.010235504
23/11/2010,44.19,0.021501286
22/11/2010,43.25,0.017728479
19/11/2010,42.49,0.019007462
18/11/2010,41.69,0.0174212
17/11/2010,40.97,-0.020056248
16/11/2010,41.8,-0.01754847
15/11/2010,42.54,0.00778765
12/11/2010,42.21,-0.020865837
11/11/2010,43.1,-0.024296405
10/11/2010,44.16,0.000906208
09/11/2010,44.12,-0.002942177
08/11/2010,44.25,0.012049708
05/11/2010,43.72,-0.007973616
04/11/2010,44.07,0.005917177
03/11/2010,43.81,0.020757203
02/11/2010,42.91,0.009836145
01/11/2010,42.49,0.010647208
29/10/2010,42.04,-0.014640167
28/10/2010,42.66,0.006349228
27/10/2010,42.39,-0.013124163
26/10/2010,42.95,0.001631132
25/10/2010,42.88,0.000233236
22/10/2010,42.87,0.011023918
21/10/2010,42.4,-0.009856921
20/10/2010,42.82,-0.000233508
19/10/2010,42.83,-0.011375631
18/10/2010,43.32,0.011609139
15/10/2010,42.82,0.016245207
14/10/2010,42.13,-0.001897084
13/10/2010,42.21,0.020584738
12/10/2010,41.35,0.003634165
11/10/2010,41.2,0.001214329
08/10/2010,41.15,0.008296778
07/10/2010,40.81,0.001716739
06/10/2010,40.74,-0.001716739
05/10/2010,40.81,0.004174346
04/10/2010,40.64,-0.003193714
01/10/2010,40.77,-0.031388381
30/09/2010,42.07,-0.010874812
29/09/2010,42.53,0.021628888
28/09/2010,41.62,0.008687313
27/09/2010,41.26,0.006809365
24/09/2010,40.98,0.020461702
23/09/2010,40.15,0.015056746
22/09/2010,39.55,-0.009311757
21/09/2010,39.92,0.013365474
20/09/2010,39.39,0.006367015
17/09/2010,39.14,-0.030446433
16/09/2010,40.35,0.018257353
15/09/2010,39.62,0.008364008
14/09/2010,39.29,0.026042467
13/09/2010,38.28,0
10/09/2010,38.28,-0.014008011
09/09/2010,38.82,0.000257632
08/09/2010,38.81,-0.028199506
07/09/2010,39.92,-0.010466081
03/09/2010,40.34,0.01649625
02/09/2010,39.68,0.011915466
01/09/2010,39.21,0.01957312
31/08/2010,38.45,-0.002856774
30/08/2010,38.56,0.01462931
27/08/2010,38,-0.005772779
26/08/2010,38.22,-0.000523149
25/08/2010,38.24,-0.003914921
24/08/2010,38.39,-0.016789753
23/08/2010,39.04,-0.020535644
20/08/2010,39.85,-0.022578803
19/08/2010,40.76,-0.014613022
18/08/2010,41.36,0.013142073
17/08/2010,40.82,0.006636377
16/08/2010,40.55,0.002469137
13/08/2010,40.45,0.0076933
12/08/2010,40.14,-0.015573173
11/08/2010,40.77,-0.037549538
10/08/2010,42.33,-0.006358199
09/08/2010,42.6,0.017762456
06/08/2010,41.85,-0.102129495
05/08/2010,46.35,-0.00902068
04/08/2010,46.77,-0.012536019
03/08/2010,47.36,-0.004214081
02/08/2010,47.56,0.032481488
30/07/2010,46.04,-0.008004369
29/07/2010,46.41,-0.015394788
28/07/2010,47.13,-0.00929257
27/07/2010,47.57,0.021245753
26/07/2010,46.57,0.009059596
23/07/2010,46.15,0.001734982
22/07/2010,46.07,0.01288931
21/07/2010,45.48,-0.024542442
20/07/2010,46.61,-0.001500697
19/07/2010,46.68,0.010336009
16/07/2010,46.2,-0.026064283
15/07/2010,47.42,0.001688477
14/07/2010,47.34,0.012113632
13/07/2010,46.77,0.023581406
12/07/2010,45.68,0.009457895
09/07/2010,45.25,-0.005069999
08/07/2010,45.48,0.011499463
07/07/2010,44.96,0.040627396
06/07/2010,43.17,0.008374089
02/07/2010,42.81,-0.001866978
01/07/2010,42.89,-0.009051936
30/06/2010,43.28,-0.023294043
29/06/2010,44.3,-0.039177302
28/06/2010,46.07,0.003261227
25/06/2010,45.92,0.000653524
24/06/2010,45.89,-0.021557205
23/06/2010,46.89,0.002562461
22/06/2010,46.77,-0.015698243
21/06/2010,47.51,-0.009844042
18/06/2010,47.98,-0.005404295
17/06/2010,48.24,0.00477923
16/06/2010,48.01,0.000625065
15/06/2010,47.98,0.023193112
14/06/2010,46.88,-0.00659086
11/06/2010,47.19,0.014729693
10/06/2010,46.5,0.023719967
09/06/2010,45.41,-0.010296947
08/06/2010,45.88,0.014047641
07/06/2010,45.24,-0.017746111
04/06/2010,46.05,-0.030580807
03/06/2010,47.48,0.004432725
02/06/2010,47.27,0.036406821
01/06/2010,45.58,-0.00938974
28/05/2010,46.01,-0.020011426
27/05/2010,46.94,0.026334351
26/05/2010,45.72,-0.00283936
25/05/2010,45.85,0.003495743
24/05/2010,45.69,-0.019291809
21/05/2010,46.58,0.013617416
20/05/2010,45.95,-0.022593753
19/05/2010,47,0.004478097
18/05/2010,46.79,-0.01548117
17/05/2010,47.52,0.001895735
14/05/2010,47.43,-0.026834684
13/05/2010,48.72,-0.017094433
12/05/2010,49.56,0.023271105
11/05/2010,48.42,-0.013946083
10/05/2010,49.1,0.049472678
07/05/2010,46.73,-0.033666129
06/05/2010,48.33,-0.052399655
05/05/2010,50.93,0.005710363
04/05/2010,50.64,-0.040063413
03/05/2010,52.71,0.014138562
30/04/2010,51.97,-0.017358567
29/04/2010,52.88,-0.007535831
28/04/2010,53.28,0.000563222
27/04/2010,53.25,-0.018789503
26/04/2010,54.26,0.006656829
23/04/2010,53.9,0.011006547
22/04/2010,53.31,-0.007289071
21/04/2010,53.7,0.002610481
20/04/2010,53.56,-0.001492538
19/04/2010,53.64,-0.002048609
16/04/2010,53.75,-0.008890594
15/04/2010,54.23,-0.005333346
14/04/2010,54.52,0.013665956
13/04/2010,53.78,-0.001857701
12/04/2010,53.88,0.000185615
09/04/2010,53.87,0.004465124
08/04/2010,53.63,0.006359917
07/04/2010,53.29,-0.010639391
06/04/2010,53.86,-0.000185649
05/04/2010,53.87,0.011763743
01/04/2010,53.24,0.001691889
31/03/2010,53.15,-0.002067476
30/03/2010,53.26,0.005459865
29/03/2010,52.97,-0.008459492
26/03/2010,53.42,-0.001496446
25/03/2010,53.5,0.008258305
24/03/2010,53.06,-0.001694756
23/03/2010,53.15,0.003770033
22/03/2010,52.95,0.008725397
19/03/2010,52.49,-0.004561878
18/03/2010,52.73,0.009527511
17/03/2010,52.23,-0.002294895
16/03/2010,52.35,-0.001336261
15/03/2010,52.42,0.001145257
12/03/2010,52.36,0.006514681
11/03/2010,52.02,0.004624286
10/03/2010,51.78,-0.001929385
09/03/2010,51.88,0.002895475
08/03/2010,51.73,-0.005782591
05/03/2010,52.03,0.010044512
04/03/2010,51.51,0.007991466
03/03/2010,51.1,-0.000391313
02/03/2010,51.12,-0.008182395
01/03/2010,51.54,0.01465872
26/02/2010,50.79,-0.002556289
25/02/2010,50.92,0.002556289
24/02/2010,50.79,0.013279355
23/02/2010,50.12,-0.00874062
22/02/2010,50.56,-0.004538735
19/02/2010,50.79,-0.000393701
18/02/2010,50.81,0.013673056
17/02/2010,50.12,0.013660317
16/02/2010,49.44,0.020021098
12/02/2010,48.46,-0.003296253
11/02/2010,48.62,0.012417378
10/02/2010,48.02,-0.0020803
09/02/2010,48.12,0.011075236
08/02/2010,47.59,0.005689616
05/02/2010,47.32,0.006147343
04/02/2010,47.03,-0.035509161
03/02/2010,48.73,0.002877108
02/02/2010,48.59,0.015764691
01/02/2010,47.83,0.016017202
29/01/2010,47.07,-0.015180557
28/01/2010,47.79,-0.034145645
27/01/2010,49.45,-0.00584738
26/01/2010,49.74,-0.006412848
25/01/2010,50.06,0.015501065
22/01/2010,49.29,-0.039774581
21/01/2010,51.29,-0.017778246
20/01/2010,52.21,-0.010289725
19/01/2010,52.75,0.005322195
15/01/2010,52.47,-0.00076205
14/01/2010,52.51,0.005538064
13/01/2010,52.22,0.004798934
12/01/2010,51.97,-0.008812318
11/01/2010,52.43,-0.003047041
08/01/2010,52.59,0.007443493
07/01/2010,52.2,0.000383215
06/01/2010,52.18,-0.009346754
05/01/2010,52.67,0.004185699
04/01/2010,52.45,0.018084371
31/12/2009,51.51,-0.027194322
30/12/2009,52.93,0.006824671
29/12/2009,52.57,-0.003607713
28/12/2009,52.76,-0.002082742
24/12/2009,52.87,0.007213395
23/12/2009,52.49,0.000571701
22/12/2009,52.46,0.008999582
21/12/2009,51.99,0.009469585
18/12/2009,51.5,0.018421058
17/12/2009,50.56,-0.01569891
16/12/2009,51.36,0.007230124
15/12/2009,50.99,0.00609818
14/12/2009,50.68,0.01250885
11/12/2009,50.05,-0.001796587
10/12/2009,50.14,0.003796588
09/12/2009,49.95,0.020427447
08/12/2009,48.94,-0.005501797
07/12/2009,49.21,-0.011717306
04/12/2009,49.79,0.016810522
03/12/2009,48.96,-0.000408413
02/12/2009,48.98,-0.012377149
01/12/2009,49.59,0.010745162
30/11/2009,49.06,-0.000203811
27/11/2009,49.07,-0.019774656
25/11/2009,50.05,-0.002793298
24/11/2009,50.19,-0.016401909
23/11/2009,51.02,0.019395027
20/11/2009,50.04,0.004406176
19/11/2009,49.82,-0.013160708
18/11/2009,50.48,-0.016503322
17/11/2009,51.32,0.009987354
16/11/2009,50.81,0.017871802
13/11/2009,49.91,0.00421645
12/11/2009,49.7,-0.006018072
11/11/2009,50,0.00080032
10/11/2009,49.96,-0.0006003
09/11/2009,49.99,0.016742701
06/11/2009,49.16,0.006325906
05/11/2009,48.85,0.022565909
04/11/2009,47.76,0.005248254
03/11/2009,47.51,-0.013588586
02/11/2009,48.16,0.01464155
30/10/2009,47.46,-0.018578971
29/10/2009,48.35,0.029809092
28/10/2009,46.93,-0.007853166
27/10/2009,47.3,-0.011769787
26/10/2009,47.86,-0.014520064
23/10/2009,48.56,0.004954593
22/10/2009,48.32,0.002071681
21/10/2009,48.22,-0.010726175
20/10/2009,48.74,0.005554998
19/10/2009,48.47,0.002065263
16/10/2009,48.37,0.007678776
15/10/2009,48,0.002294297
14/10/2009,47.89,0.025376705
13/10/2009,46.69,-0.007468295
12/10/2009,47.04,-0.007201895
09/10/2009,47.38,0.019608471
08/10/2009,46.46,-0.002150076
07/10/2009,46.56,-0.009618542
06/10/2009,47.01,0.020198366
05/10/2009,46.07,0.017296545
02/10/2009,45.28,-0.014906019
01/10/2009,45.96,-0.026834282
30/09/2009,47.21,-0.00486002
29/09/2009,47.44,-0.009232126
28/09/2009,47.88,0.018124838
25/09/2009,47.02,0.003195231
24/09/2009,46.87,-0.001279318
23/09/2009,46.93,-0.001703215
22/09/2009,47.01,0.014139053
21/09/2009,46.35,0.004324331
18/09/2009,46.15,0.009579869
17/09/2009,45.71,0.001532567
16/09/2009,45.64,0
15/09/2009,45.64,-0.001313773
14/09/2009,45.7,-0.008714652
11/09/2009,46.1,-0.008639363
10/09/2009,46.5,0.011245793
09/09/2009,45.98,0.011153751
08/09/2009,45.47,0.008170521
04/09/2009,45.1,0.014517285
03/09/2009,44.45,0.004509591
02/09/2009,44.25,0.008624656
01/09/2009,43.87,-0.022984338
31/08/2009,44.89,0.002900169
28/08/2009,44.76,-0.001116445
27/08/2009,44.81,0.007391679
26/08/2009,44.48,-0.004486324
25/08/2009,44.68,-0.002458926
24/08/2009,44.79,0.000223289
21/08/2009,44.78,0.018026626
20/08/2009,43.98,0.003416471
19/08/2009,43.83,-0.002961615
18/08/2009,43.96,0.019525141
17/08/2009,43.11,-0.022478011
14/08/2009,44.09,-0.005879709
13/08/2009,44.35,0.003840511
12/08/2009,44.18,0.018043198
11/08/2009,43.39,-0.006432368
10/08/2009,43.67,0.002981312
07/08/2009,43.54,0.031022896
06/08/2009,42.21,-0.024571261
05/08/2009,43.26,-0.003691744
04/08/2009,43.42,0.000921659
03/08/2009,43.38,0.00184587
31/07/2009,43.3,0.01371955
30/07/2009,42.71,0.012249859
29/07/2009,42.19,0.004989912
28/07/2009,41.98,0.003340495
27/07/2009,41.84,0.00287219
24/07/2009,41.72,0.001919386
23/07/2009,41.64,0.020379162
22/07/2009,40.8,0.005653204
21/07/2009,40.57,0.003456794
20/07/2009,40.43,0.011192755
17/07/2009,39.98,0.007784095
16/07/2009,39.67,0.021659657
15/07/2009,38.82,0.044241022
14/07/2009,37.14,-0.004298771
13/07/2009,37.3,0.001609874
10/07/2009,37.24,-0.001609874
09/07/2009,37.3,0.002415784
08/07/2009,37.21,0.009993331
07/07/2009,36.84,-0.023871323
06/07/2009,37.73,-0.003175446
02/07/2009,37.85,-0.021691691
01/07/2009,38.68,0.000775896
30/06/2009,38.65,-0.008501919
29/06/2009,38.98,0.035778722
26/06/2009,37.61,-0.013469106
25/06/2009,38.12,0.023892828
24/06/2009,37.22,-0.003754362
23/06/2009,37.36,-0.010119927
22/06/2009,37.74,-0.016033988
19/06/2009,38.35,0.02108115
18/06/2009,37.55,0.003468057
17/06/2009,37.42,0.015621109
16/06/2009,36.84,-0.006493529
15/06/2009,37.08,-0.018172601
12/06/2009,37.76,0.014135453
11/06/2009,37.23,0.011888819
10/06/2009,36.79,-0.001358142
09/06/2009,36.84,-0.015353837
08/06/2009,37.41,0.001605137
05/06/2009,37.35,0.034317093
04/06/2009,36.09,0.012827839
03/06/2009,35.63,-0.005876608
02/06/2009,35.84,-0.00445435
01/06/2009,36,0.04691692
29/05/2009,34.35,-0.010137668
28/05/2009,34.7,0.010428831
27/05/2009,34.34,-0.003778525
26/05/2009,34.47,0.009619663
22/05/2009,34.14,-0.002340551
21/05/2009,34.22,-0.013064491
20/05/2009,34.67,-0.053626883
19/05/2009,36.58,0.023510971
18/05/2009,35.73,0.020356937
15/05/2009,35.01,0.002287676
14/05/2009,34.93,0.02082806
13/05/2009,34.21,-0.022544307
12/05/2009,34.99,-0.001142531
11/05/2009,35.03,0.010041685
08/05/2009,34.68,0.004334641
07/05/2009,34.53,-0.050815335
06/05/2009,36.33,-0.012853999
05/05/2009,36.8,-0.009196711
04/05/2009,37.14,0.0168345
01/05/2009,36.52,0.014896827
30/04/2009,35.98,-0.01297823
29/04/2009,36.45,0.028664826
28/04/2009,35.42,-0.000846621
27/04/2009,35.45,-0.00982464
24/04/2009,35.8,0.029480593
23/04/2009,34.76,0.002304148
22/04/2009,34.68,-0.021395767
21/04/2009,35.43,0.021395767
20/04/2009,34.68,-0.045654589
17/04/2009,36.3,-0.008230499
16/04/2009,36.6,0.048995103
15/04/2009,34.85,0.021169415
14/04/2009,34.12,-0.011655144
13/04/2009,34.52,0.002610589
09/04/2009,34.43,0.040604185
08/04/2009,33.06,-0.00753356
07/04/2009,33.31,-0.013419018
06/04/2009,33.76,-0.011485916
03/04/2009,34.15,0.013561529
02/04/2009,33.69,0.024336487
01/04/2009,32.88,0.025255423
31/03/2009,32.06,-0.001869742
30/03/2009,32.12,-0.036979003
27/03/2009,33.33,0.003908016
26/03/2009,33.2,0.068240143
25/03/2009,31.01,0.012656343
24/03/2009,30.62,-0.01844414
23/03/2009,31.19,0.077987538
20/03/2009,28.85,-0.008628181
19/03/2009,29.1,0.003787231
18/03/2009,28.99,-0.025878189
17/03/2009,29.75,0.024843885
16/03/2009,29.02,-0.014708663
13/03/2009,29.45,0.003742137
12/03/2009,29.34,0.025195466
11/03/2009,28.61,0.056439056
10/03/2009,27.04,0.05746302
09/03/2009,25.53,-0.05524162
06/03/2009,26.98,-0.003699597
05/03/2009,27.08,-0.056357995
04/03/2009,28.65,0.016895861
03/03/2009,28.17,0.003556192
02/03/2009,28.07,-0.033628388
27/02/2009,29.03,-0.040835773
26/02/2009,30.24,0.003976148
25/02/2009,30.12,0.016739594
24/02/2009,29.62,0.01154512
23/02/2009,29.28,-0.064794636
20/02/2009,31.24,-0.004790046
19/02/2009,31.39,-0.082221331
18/02/2009,34.08,-0.007600154
17/02/2009,34.34,-0.043590436
13/02/2009,35.87,0.01771949
12/02/2009,35.24,0.004550634
11/02/2009,35.08,-0.003698966
10/02/2009,35.21,-0.031313713
09/02/2009,36.33,-0.014211772
06/02/2009,36.85,0.048939429
05/02/2009,35.09,-0.026435735
04/02/2009,36.03,-0.001940941
03/02/2009,36.1,0.040706581
02/02/2009,34.66,-0.002593288
30/01/2009,34.75,-0.033393029
29/01/2009,35.93,-0.040365447
28/01/2009,37.41,0.041479343
27/01/2009,35.89,0.008956119
26/01/2009,35.57,-0.006165939
23/01/2009,35.79,0.008417558
22/01/2009,35.49,0.010764976
21/01/2009,35.11,0.051728113
20/01/2009,33.34,-0.041997069
16/01/2009,34.77,-0.027795323
15/01/2009,35.75,0.010120975
14/01/2009,35.39,-0.012356237
13/01/2009,35.83,-0.031591695
12/01/2009,36.98,-0.013697005
09/01/2009,37.49,-0.003993084
08/01/2009,37.64,-0.005299429
07/01/2009,37.84,-0.038112195
06/01/2009,39.31,0.078835093
05/01/2009,36.33,
