Date,Close,JCI
07/08/2013,40.04,-0.009445758
06/08/2013,40.42,-0.012294229
05/08/2013,40.92,-0.009243559
02/08/2013,41.3,0.004367879
01/08/2013,41.12,0.0223789
31/07/2013,40.21,-0.006198111
30/07/2013,40.46,-0.015450951
29/07/2013,41.09,0.003168802
26/07/2013,40.96,-0.006570166
25/07/2013,41.23,0.003888219
24/07/2013,41.07,0.000243516
23/07/2013,41.06,0.003415471
22/07/2013,40.92,-0.000732869
19/07/2013,40.95,0.012779727
18/07/2013,40.43,0.079506946
17/07/2013,37.34,0.005101367
16/07/2013,37.15,-0.002419681
15/07/2013,37.24,0.008900935
12/07/2013,36.91,0.011170256
11/07/2013,36.5,0.012682828
10/07/2013,36.04,-0.005809949
09/07/2013,36.25,0.006920443
08/07/2013,36,0.010892441
05/07/2013,35.61,0.001967675
03/07/2013,35.54,-0.005611687
02/07/2013,35.74,-0.004745299
01/07/2013,35.91,0.003347283
28/06/2013,35.79,-0.0066834
27/06/2013,36.03,0.008641169
26/06/2013,35.72,0.010129518
25/06/2013,35.36,0.015963851
24/06/2013,34.8,-0.013982251
21/06/2013,35.29,-0.0019816
20/06/2013,35.36,-0.036923001
19/06/2013,36.69,-0.021569992
18/06/2013,37.49,-0.003727374
17/06/2013,37.63,0.001595745
14/06/2013,37.57,-0.008745253
13/06/2013,37.9,0.037091056
12/06/2013,36.52,-0.015217685
11/06/2013,37.08,-0.013394253
10/06/2013,37.58,-0.00106383
07/06/2013,37.62,0.023397598
06/06/2013,36.75,0.01204504
05/06/2013,36.31,-0.023139729
04/06/2013,37.16,-0.00964121
03/06/2013,37.52,0.004273511
31/05/2013,37.36,-0.011973005
30/05/2013,37.81,-0.005538719
29/05/2013,38.02,-0.001051525
28/05/2013,38.06,0.027435467
24/05/2013,37.03,-0.003773589
23/05/2013,37.17,-0.005633818
22/05/2013,37.38,-0.005070058
21/05/2013,37.57,-0.003188948
20/05/2013,37.69,0.003987776
17/05/2013,37.54,0.024539454
16/05/2013,36.63,-0.003270649
15/05/2013,36.75,-0.012708026
14/05/2013,37.22,0.010805075
13/05/2013,36.82,0.009551171
10/05/2013,36.47,0.006326524
09/05/2013,36.24,0.012774403
