Date,Close,FDX
19/07/2013,108.03,-0.005814775
18/07/2013,108.66,0.041335962
17/07/2013,104.26,0.007219553
16/07/2013,103.51,-0.001833889
15/07/2013,103.7,0.013690199
12/07/2013,102.29,-0.020417759
11/07/2013,104.4,0.013500687
10/07/2013,103,-0.001455251
09/07/2013,103.15,0.042783037
08/07/2013,98.83,-0.001314526
05/07/2013,98.96,0.012097947
03/07/2013,97.77,-0.005101011
02/07/2013,98.27,-0.006289329
01/07/2013,98.89,0.00313972
28/06/2013,98.58,-0.007981856
27/06/2013,99.37,0.010114378
26/06/2013,98.37,0.012068054
25/06/2013,97.19,0.013361844
24/06/2013,95.9,-0.005822433
21/06/2013,96.46,0.007805628
20/06/2013,95.71,-0.049232872
19/06/2013,100.54,0.010599039
18/06/2013,99.48,0.010814194
17/06/2013,98.41,-0.007188812
14/06/2013,99.12,-0.004630104
13/06/2013,99.58,0.021211533
12/06/2013,97.49,-0.00562575
11/06/2013,98.04,-0.006304037
10/06/2013,98.66,-0.011288167
07/06/2013,99.78,0.02990763
06/06/2013,96.84,-0.002578251
05/06/2013,97.09,-0.013199148
04/06/2013,98.38,0.006935972
03/06/2013,97.7,0.014017958
31/05/2013,96.34,-0.00186664
30/05/2013,96.52,-0.000310768
29/05/2013,96.55,0.000207168
28/05/2013,96.53,-0.013275214
24/05/2013,97.82,-0.013000386
23/05/2013,99.1,-0.005534605
22/05/2013,99.65,-0.024974046
21/05/2013,102.17,0.009736984
20/05/2013,101.18,0.011231048
17/05/2013,100.05,0.011156455
16/05/2013,98.94,-0.013452667
15/05/2013,100.28,-0.003980897
14/05/2013,100.68,0.018849566
13/05/2013,98.8,-0.013271862
10/05/2013,100.12,-0.003091501
09/05/2013,100.43,-0.01502153
08/05/2013,101.95,0.024123868
07/05/2013,99.52,0.03361747
06/05/2013,96.23,0.017929707
03/05/2013,94.52,0.023875659
02/05/2013,92.29,0.003147216
01/05/2013,92,-0.021612583
30/04/2013,94.01,0.002769495
29/04/2013,93.75,-0.00457618
26/04/2013,94.18,-0.001273345
25/04/2013,94.3,-0.001695275
24/04/2013,94.46,0.013750683
23/04/2013,93.17,0.007217137
22/04/2013,92.5,0.001189897
19/04/2013,92.39,0.005644213
18/04/2013,91.87,-0.02419603
17/04/2013,94.12,-0.010778927
16/04/2013,95.14,0.0045299
15/04/2013,94.71,-0.016960206
12/04/2013,96.33,-0.00341987
11/04/2013,96.66,-0.013257478
10/04/2013,97.95,0.027007695
09/04/2013,95.34,0.000944436
08/04/2013,95.25,-0.002621233
05/04/2013,95.5,-0.005013589
04/04/2013,95.98,-0.003120776
03/04/2013,96.28,-0.008686714
02/04/2013,97.12,-0.00677273
01/04/2013,97.78,-0.004286158
28/03/2013,98.2,0.005616558
27/03/2013,97.65,-0.000716589
26/03/2013,97.72,0.007189104
25/03/2013,97.02,-0.014936339
22/03/2013,98.48,0.020310474
21/03/2013,96.5,-0.026889112
20/03/2013,99.13,-0.071337208
19/03/2013,106.46,-0.007766121
18/03/2013,107.29,-0.016454429
15/03/2013,109.07,0.002110964
14/03/2013,108.84,0.008952116
13/03/2013,107.87,0.013439306
12/03/2013,106.43,-0.009165796
11/03/2013,107.41,-0.003624371
08/03/2013,107.8,0.007822726
07/03/2013,106.96,-0.010046596
06/03/2013,108.04,0.001203983
05/03/2013,107.91,0.019747027
04/03/2013,105.8,0.003977655
01/03/2013,105.38,-0.000474361
28/02/2013,105.43,-0.002936025
27/02/2013,105.74,0.02470207
26/02/2013,103.16,0.000484801
25/02/2013,103.11,-0.025943158
22/02/2013,105.82,0.008922698
21/02/2013,104.88,-0.007693442
20/02/2013,105.69,-0.015397919
19/02/2013,107.33,0.008514671
15/02/2013,106.42,-0.001314678
14/02/2013,106.56,0.003760817
13/02/2013,106.16,0.000376861
12/02/2013,106.12,0.0010371
11/02/2013,106.01,-0.003766128
08/02/2013,106.41,-0.005342344
07/02/2013,106.98,0.007600318
06/02/2013,106.17,0.010414788
05/02/2013,105.07,0.016118549
04/02/2013,103.39,0.006112073
01/02/2013,102.76,0.012830106
31/01/2013,101.45,0.000788877
30/01/2013,101.37,-0.011085609
29/01/2013,102.5,-0.004963272
28/01/2013,103.01,0.004280579
25/01/2013,102.57,0.008223248
24/01/2013,101.73,0.020758554
23/01/2013,99.64,-0.009588567
22/01/2013,100.6,0.007783694
18/01/2013,99.82,-0.001101377
17/01/2013,99.93,0.003910367
16/01/2013,99.54,0.008778625
15/01/2013,98.67,0.002536913
14/01/2013,98.42,0.010417825
11/01/2013,97.4,-0.003075348
10/01/2013,97.7,0.00956453
09/01/2013,96.77,0.017302912
08/01/2013,95.11,0.004108945
07/01/2013,94.72,-0.002003903
04/01/2013,94.91,0.003271598
03/01/2013,94.6,0.00370665
02/01/2013,94.25,0.027210368
31/12/2012,91.72,0.014606816
28/12/2012,90.39,-0.01220533
27/12/2012,91.5,-0.006210185
26/12/2012,92.07,-0.000760002
24/12/2012,92.14,-0.006490719
21/12/2012,92.74,-0.005698634
20/12/2012,93.27,0.000750791
19/12/2012,93.2,0.009053737
18/12/2012,92.36,0.014614722
17/12/2012,91.02,0.010270092
14/12/2012,90.09,0.004226925
13/12/2012,89.71,0
12/12/2012,89.71,-0.006001352
11/12/2012,90.25,-0.00309769
10/12/2012,90.53,0.013008133
07/12/2012,89.36,0.001119696
06/12/2012,89.26,-0.001902737
05/12/2012,89.43,0.011697355
04/12/2012,88.39,0.002945844
03/12/2012,88.13,-0.015760768
30/11/2012,89.53,-0.014085521
29/11/2012,90.8,0.014532398
28/11/2012,89.49,0.008866998
27/11/2012,88.7,0.002709417
26/11/2012,88.46,0.008286556
23/11/2012,87.73,0.000912305
21/11/2012,87.65,0.003428575
20/11/2012,87.35,0.004014918
19/11/2012,87,0.010050336
16/11/2012,86.13,-0.004748952
15/11/2012,86.54,-0.006679744
14/11/2012,87.12,-0.037621285
13/11/2012,90.46,0.0042096
12/11/2012,90.08,0.003893003
09/11/2012,89.73,-0.003337787
08/11/2012,90.03,-0.016305308
07/11/2012,91.51,-0.020336017
06/11/2012,93.39,0.005906692
05/11/2012,92.84,0.002156568
02/11/2012,92.64,-0.003986
01/11/2012,93.01,0.011027139
31/10/2012,91.99,0.014232778
26/10/2012,90.69,-0.004730222
25/10/2012,91.12,0.003187692
24/10/2012,90.83,-0.010513732
23/10/2012,91.79,0.00338299
22/10/2012,91.48,-0.006863146
19/10/2012,92.11,-0.014870964
18/10/2012,93.49,0.005792765
17/10/2012,92.95,0.011143081
16/10/2012,91.92,0.013912696
15/10/2012,90.65,0.00276167
12/10/2012,90.4,0.004434597
11/10/2012,90,0.000111117
10/10/2012,89.99,0.050246942
09/10/2012,85.58,-0.009188782
08/10/2012,86.37,-0.00115714
05/10/2012,86.47,-0.000693642
04/10/2012,86.53,0.010572274
03/10/2012,85.62,0.013167366
02/10/2012,84.5,-0.006134989
01/10/2012,85.02,0.004715878
28/09/2012,84.62,-0.01349865
27/09/2012,85.77,0.016220384
26/09/2012,84.39,-0.001775884
25/09/2012,84.54,-0.007307045
24/09/2012,85.16,0.009082929
21/09/2012,84.39,-0.009200348
20/09/2012,85.17,-0.020108773
19/09/2012,86.9,0.004035751
18/09/2012,86.55,-0.031055217
