Date,Close,HAL
05/06/2013,41.76,-0.005492551
04/06/2013,41.99,-0.009480991
03/06/2013,42.39,0.012820688
31/05/2013,41.85,-0.018466434
30/05/2013,42.63,-0.021810609
29/05/2013,43.57,0.004600882
28/05/2013,43.37,0.008102834
24/05/2013,43.02,-0.011555479
23/05/2013,43.52,-0.011423474
22/05/2013,44.02,-0.018233482
21/05/2013,44.83,-0.015933066
20/05/2013,45.55,0.006607954
17/05/2013,45.25,0.031427951
16/05/2013,43.85,-0.006365104
15/05/2013,44.13,-0.001584966
14/05/2013,44.2,0.014585491
13/05/2013,43.56,0.003910298
10/05/2013,43.39,-0.003910298
09/05/2013,43.56,-0.003208804
08/05/2013,43.7,0.006427938
07/05/2013,43.42,0.008325673
06/05/2013,43.06,0.011914637
03/05/2013,42.55,0.003531493
02/05/2013,42.4,0.007575794
01/05/2013,42.08,-0.016264354
30/04/2013,42.77,0.028458169
29/04/2013,41.57,0.024349876
26/04/2013,40.57,-0.004426962
25/04/2013,40.75,-0.004163101
24/04/2013,40.92,0.030519674
23/04/2013,39.69,0.010129233
22/04/2013,39.29,0.054392491
19/04/2013,37.21,-0.013347769
18/04/2013,37.71,0.000530504
17/04/2013,37.69,-0.05170446
16/04/2013,39.69,0.026293793
15/04/2013,38.66,-0.055346116
12/04/2013,40.86,-0.007558246
11/04/2013,41.17,0.019127606
10/04/2013,40.39,0.032204041
09/04/2013,39.11,0.018060346
08/04/2013,38.41,-0.004934434
05/04/2013,38.6,0.001555613
04/04/2013,38.54,-0.005434093
03/04/2013,38.75,-0.02899491
02/04/2013,39.89,-0.001002255
01/04/2013,39.93,-0.011949358
28/03/2013,40.41,-0.006167529
27/03/2013,40.66,0.013120624
26/03/2013,40.13,0.012033236
25/03/2013,39.65,0.01243513
22/03/2013,39.16,-0.007885072
21/03/2013,39.47,0.00076036
20/03/2013,39.44,-0.004553512
19/03/2013,39.62,-0.02763088
18/03/2013,40.73,-0.028320905
15/03/2013,41.9,-0.015158983
14/03/2013,42.54,0.01659199
13/03/2013,41.84,-0.002863964
12/03/2013,41.96,-0.000952835
11/03/2013,42,-0.00190295
08/03/2013,42.08,0.016050171
07/03/2013,41.41,0.014840316
06/03/2013,40.8,-0.004889985
05/03/2013,41,0.025693113
04/03/2013,39.96,-0.016627756
01/03/2013,40.63,-0.021427652
28/02/2013,41.51,0.005798518
27/02/2013,41.27,0.019080814
26/02/2013,40.49,0.015932625
25/02/2013,39.85,-0.031128996
22/02/2013,41.11,0.008304884
21/02/2013,40.77,-0.020634304
20/02/2013,41.62,-0.028190899
19/02/2013,42.81,0.0025728
15/02/2013,42.7,-0.014415502
14/02/2013,43.32,0.058952429
13/02/2013,40.84,0.003188231
12/02/2013,40.71,-0.003922535
11/02/2013,40.87,-0.00949721
08/02/2013,41.26,0.010476402
07/02/2013,40.83,0.012817528
06/02/2013,40.31,-0.014774955
05/02/2013,40.91,0.001222943
04/02/2013,40.86,-0.005369796
01/02/2013,41.08,0.009784814
31/01/2013,40.68,0.011869576
30/01/2013,40.2,-0.01677395
29/01/2013,40.88,0.014785878
28/01/2013,40.28,0.014000229
25/01/2013,39.72,0.049281221
24/01/2013,37.81,0.000529101
23/01/2013,37.79,-0.003697838
22/01/2013,37.93,0.011401423
18/01/2013,37.5,0.032523192
17/01/2013,36.3,0.001102536
16/01/2013,36.26,0.002208725
15/01/2013,36.18,0.007490672
14/01/2013,35.91,-0.019578731
11/01/2013,36.62,-0.007617012
10/01/2013,36.9,0.011447386
09/01/2013,36.48,0.007981328
08/01/2013,36.19,-0.012630591
07/01/2013,36.65,0
04/01/2013,36.65,0.009320243
03/01/2013,36.31,0.016662424
02/01/2013,35.71,0.028979301
31/12/2012,34.69,0.019796862
28/12/2012,34.01,-0.017199083
27/12/2012,34.6,-0.003174148
26/12/2012,34.71,0.005488964
24/12/2012,34.52,-0.005488964
21/12/2012,34.71,-0.012027636
20/12/2012,35.13,0.014912809
19/12/2012,34.61,-0.005474729
18/12/2012,34.8,0.03687863
17/12/2012,33.54,0.004482302
14/12/2012,33.39,-0.003587448
13/12/2012,33.51,-0.015986131
12/12/2012,34.05,0.001763669
11/12/2012,33.99,0.009756175
10/12/2012,33.66,-0.003558723
07/12/2012,33.78,0.00593826
06/12/2012,33.58,0.002385213
05/12/2012,33.5,0.013221346
04/12/2012,33.06,-0.000604778
03/12/2012,33.08,-0.008128902
30/11/2012,33.35,0.012977397
29/11/2012,32.92,0.015613359
28/11/2012,32.41,0.011481895
27/11/2012,32.04,0
26/11/2012,32.04,-0.001247661
23/11/2012,32.08,0.011916102
21/11/2012,31.7,-0.000315408
20/11/2012,31.71,0
19/11/2012,31.71,0.040217741
16/11/2012,30.46,0.003288395
15/11/2012,30.36,0.013596628
14/11/2012,29.95,-0.014584282
13/11/2012,30.39,-0.008519055
12/11/2012,30.65,0.002940698
09/11/2012,30.56,0.002621233
08/11/2012,30.48,-0.039561358
07/11/2012,31.71,-0.03257617
06/11/2012,32.76,0.014450674
05/11/2012,32.29,0.005590077
02/11/2012,32.11,-0.017595762
01/11/2012,32.68,0.012005685
31/10/2012,32.29,-0.003400838
26/10/2012,32.4,-0.015921953
25/10/2012,32.92,0.006399534
24/10/2012,32.71,-0.022968674
23/10/2012,33.47,-0.032047429
22/10/2012,34.56,-0.012079526
19/10/2012,34.98,-0.018972677
18/10/2012,35.65,0.009299771
17/10/2012,35.32,0.021752432
16/10/2012,34.56,0.021053409
15/10/2012,33.84,0.001182732
12/10/2012,33.8,-0.00501698
11/10/2012,33.97,0.013932343
10/10/2012,33.5,-0.010984228
09/10/2012,33.87,0.007111141
08/10/2012,33.63,0.006264003
05/10/2012,33.42,-0.016323259
04/10/2012,33.97,0.028667236
03/10/2012,33.01,-0.031606686
02/10/2012,34.07,0.011809998
01/10/2012,33.67,-0.000593824
28/09/2012,33.69,-0.015609211
27/09/2012,34.22,0.008805458
26/09/2012,33.92,-0.024750135
25/09/2012,34.77,-0.020496021
24/09/2012,35.49,-0.009813621
21/09/2012,35.84,-0.008058957
20/09/2012,36.13,-0.007719917
19/09/2012,36.41,-0.00438477
18/09/2012,36.57,-0.017618019
17/09/2012,37.22,-0.0058934
14/09/2012,37.44,0.027072579
13/09/2012,36.44,0.0196764
12/09/2012,35.73,0.01069228
11/09/2012,35.35,0.031028056
10/09/2012,34.27,0.000875785
07/09/2012,34.24,0.038099846
06/09/2012,32.96,0.016827688
05/09/2012,32.41,0.008054566
04/09/2012,32.15,-0.018795808
31/08/2012,32.76,-0.001525088
30/08/2012,32.81,-0.021110555
29/08/2012,33.51,-0.0168668
28/08/2012,34.08,-0.010798295
27/08/2012,34.45,0.005238662
24/08/2012,34.27,0.00350775
23/08/2012,34.15,-0.015112174
22/08/2012,34.67,-0.014034313
21/08/2012,35.16,0.004561011
20/08/2012,35,-0.003422707
17/08/2012,35.12,-0.005112195
16/08/2012,35.3,0.020607484
15/08/2012,34.58,-0.007777657
14/08/2012,34.85,-0.005437129
13/08/2012,35.04,-0.004271685
10/08/2012,35.19,0.003986338
09/08/2012,35.05,0.012344064
08/08/2012,34.62,0.006665725
07/08/2012,34.39,0.016713481
06/08/2012,33.82,0.001775674
03/08/2012,33.76,0.027020557
02/08/2012,32.86,-0.016599144
01/08/2012,33.41,0.00841604
31/07/2012,33.13,-0.012597647
30/07/2012,33.55,-0.002084265
27/07/2012,33.62,0.032036587
26/07/2012,32.56,0.039466444
25/07/2012,31.3,-0.007955491
24/07/2012,31.55,0.001268633
23/07/2012,31.51,0.023764766
20/07/2012,30.77,0.018367194
19/07/2012,30.21,0.001324942
18/07/2012,30.17,0.025853379
17/07/2012,29.4,0.013698844
16/07/2012,29,0.006920443
13/07/2012,28.8,0.013634191
12/07/2012,28.41,-0.004214969
11/07/2012,28.53,0.005976464
10/07/2012,28.36,-0.022316128
09/07/2012,29,-0.010291686
06/07/2012,29.3,-0.00883458
05/07/2012,29.56,-0.012773283
03/07/2012,29.94,0.045788661
02/07/2012,28.6,0.007369747
29/06/2012,28.39,0.024965633
28/06/2012,27.69,0.017486784
27/06/2012,27.21,0.018920987
26/06/2012,26.7,-0.010432285
25/06/2012,26.98,-0.02994017
22/06/2012,27.8,-0.019591009
21/06/2012,28.35,-0.042133304
20/06/2012,29.57,0.006105853
19/06/2012,29.39,0.014738913
18/06/2012,28.96,-0.016778343
15/06/2012,29.45,0.026493894
14/06/2012,28.68,0.016169069
13/06/2012,28.22,0.003194324
12/06/2012,28.13,0.022650618
11/06/2012,27.5,-0.016588913
08/06/2012,27.96,-0.006061705
07/06/2012,28.13,0.001067046
06/06/2012,28.1,-0.035655647
05/06/2012,29.12,-0.013642776
04/06/2012,29.52,-0.015128882
01/06/2012,29.97,-0.002998503
31/05/2012,30.06,-0.009930568
30/05/2012,30.36,-0.052922401
29/05/2012,32.01,0.020196332
25/05/2012,31.37,-0.001274291
24/05/2012,31.41,0.002869442
23/05/2012,31.32,0.017391743
22/05/2012,30.78,-0.012590965
21/05/2012,31.17,0.040594772
18/05/2012,29.93,-0.00233606
17/05/2012,30,-0.006644543
16/05/2012,30.2,-0.012504276
15/05/2012,30.58,-0.032177808
14/05/2012,31.58,-0.007885232
11/05/2012,31.83,-0.014967539
10/05/2012,32.31,-0.003398736
09/05/2012,32.42,-0.008293704
08/05/2012,32.69,0.008293704
07/05/2012,32.42,-0.003387224
04/05/2012,32.53,-0.045960935
03/05/2012,34.06,-0.012545752
02/05/2012,34.49,-0.01553541
01/05/2012,35.03,0.023394569
30/04/2012,34.22,0.029056298
27/04/2012,33.24,-0.006297817
26/04/2012,33.45,-0.00268697
25/04/2012,33.54,0.004781838
24/04/2012,33.38,0.012965657
23/04/2012,32.95,-0.010265791
20/04/2012,33.29,-0.020515065
19/04/2012,33.98,-0.00557595
18/04/2012,34.17,0.045196979
17/04/2012,32.66,0.01854194
16/04/2012,32.06,-0.01085787
13/04/2012,32.41,-0.023480268
12/04/2012,33.18,0.032157112
11/04/2012,32.13,0.004366819
10/04/2012,31.99,-0.012117594
09/04/2012,32.38,-0.011972514
05/04/2012,32.77,-0.006994099
04/04/2012,33,-0.018018506
03/04/2012,33.6,0.00447428
02/04/2012,33.45,0.007803161
30/03/2012,33.19,0.012735163
29/03/2012,32.77,0.008888947
28/03/2012,32.48,-0.010718216
27/03/2012,32.83,-0.024670325
26/03/2012,33.65,0.006858533
23/03/2012,33.42,0.013253206
22/03/2012,32.98,-0.034275446
21/03/2012,34.13,-0.018290537
20/03/2012,34.76,-0.006880761
19/03/2012,35,0.013229989
16/03/2012,34.54,0.018408117
15/03/2012,33.91,-0.007930722
14/03/2012,34.18,-0.033374789
13/03/2012,35.34,0.01827578
12/03/2012,34.7,-0.005173912
09/03/2012,34.88,0.00287109
08/03/2012,34.78,0.01652451
07/03/2012,34.21,0.002341236
06/03/2012,34.13,-0.027169301
05/03/2012,35.07,-0.0275608
02/03/2012,36.05,-0.012405397
01/03/2012,36.5,-0.002462718
29/02/2012,36.59,-0.029354471
28/02/2012,37.68,-0.001856026
27/02/2012,37.75,-0.019932472
24/02/2012,38.51,0.007820686
23/02/2012,38.21,-0.000784827
22/02/2012,38.24,0.032153693
21/02/2012,37.03,0.020186174
17/02/2012,36.29,0.018073619
16/02/2012,35.64,0.01157061
15/02/2012,35.23,-0.013252696
14/02/2012,35.7,-0.012249596
13/02/2012,36.14,0.002216067
10/02/2012,36.06,-0.019498078
09/02/2012,36.77,-0.006776012
08/02/2012,37.02,0.000540395
07/02/2012,37,-0.010752792
06/02/2012,37.4,0.015357974
03/02/2012,36.83,0.00790518
02/02/2012,36.54,-0.002732989
01/02/2012,36.64,-0.003813679
31/01/2012,36.78,0.002995237
30/01/2012,36.67,-0.011657988
27/01/2012,37.1,0.025663434
26/01/2012,36.16,-0.006889927
25/01/2012,36.41,0.001374193
24/01/2012,36.36,0.025628144
23/01/2012,35.44,-0.021217993
20/01/2012,36.2,-0.001380262
19/01/2012,36.25,0.035377075
18/01/2012,34.99,0.03282793
17/01/2012,33.86,-0.002359883
13/01/2012,33.94,-0.023009607
12/01/2012,34.73,-0.018542822
11/01/2012,35.38,-0.026497158
10/01/2012,36.33,0.026497158
09/01/2012,35.38,0.011370219
06/01/2012,34.98,0.012079526
05/01/2012,34.56,-0.016073825
04/01/2012,35.12,0.028008183
03/01/2012,34.15,-0.010486551
30/12/2011,34.51,0.021084236
29/12/2011,33.79,0.016110134
28/12/2011,33.25,-0.02641495
27/12/2011,34.14,0.010008915
23/12/2011,33.8,0.007722046
22/12/2011,33.54,-0.005648893
21/12/2011,33.73,0.015536614
20/12/2011,33.21,0.075336345
19/12/2011,30.8,-0.030692946
16/12/2011,31.76,0.015868311
15/12/2011,31.26,0.008352121
14/12/2011,31,-0.0273641
13/12/2011,31.86,-0.021733237
12/12/2011,32.56,-0.045626161
09/12/2011,34.08,0.028271486
08/12/2011,33.13,-0.008116684
07/12/2011,33.4,-0.062946686
06/12/2011,35.57,-0.039955721
05/12/2011,37.02,0.011956664
02/12/2011,36.58,0.004658181
01/12/2011,36.41,-0.010654383
30/11/2011,36.8,0.090079319
29/11/2011,33.63,0.025905063
28/11/2011,32.77,0.030047173
25/11/2011,31.8,-0.012500163
23/11/2011,32.2,-0.045531385
22/11/2011,33.7,-0.033842203
21/11/2011,34.86,-0.03106717
18/11/2011,35.96,-0.0295912
17/11/2011,37.04,-0.051563236
16/11/2011,39,0.002310359
15/11/2011,38.91,0.009814128
14/11/2011,38.53,-0.001556017
11/11/2011,38.59,0.034267981
10/11/2011,37.29,0.023332583
09/11/2011,36.43,-0.063800533
08/11/2011,38.83,0.021080807
07/11/2011,38.02,0.022879423
04/11/2011,37.16,-0.018398066
03/11/2011,37.85,0.034129337
02/11/2011,36.58,0.037036114
01/11/2011,35.25,-0.058135084
31/10/2011,37.36,-0.046288823
28/10/2011,39.13,0.004610664
27/10/2011,38.95,0.082377481
26/10/2011,35.87,0.021130523
25/10/2011,35.12,-0.005678607
24/10/2011,35.32,0.052903937
21/10/2011,33.5,-0.028543942
20/10/2011,34.47,0.017264511
19/10/2011,33.88,-0.040774768
18/10/2011,35.29,0.023220192
17/10/2011,34.48,-0.082093076
14/10/2011,37.43,0.066553195
13/10/2011,35.02,-0.001426737
12/10/2011,35.07,-0.011623093
11/10/2011,35.48,0.018203005
10/10/2011,34.84,0.044608335
07/10/2011,33.32,-0.03335118
06/10/2011,34.45,0.061968049
05/10/2011,32.38,0.05948645
04/10/2011,30.51,0.061854483
03/10/2011,28.68,-0.062182191
30/09/2011,30.52,-0.055135837
29/09/2011,32.25,-0.006798543
28/09/2011,32.47,-0.059482645
27/09/2011,34.46,0.021115154
26/09/2011,33.74,0.063314217
23/09/2011,31.67,-0.032616651
22/09/2011,32.72,-0.069929678
21/09/2011,35.09,-0.079143516
20/09/2011,37.98,-0.007345259
19/09/2011,38.26,-0.041469981
16/09/2011,39.88,-0.007743263
15/09/2011,40.19,0.020868136
14/09/2011,39.36,-0.003297403
13/09/2011,39.49,-0.001771031
12/09/2011,39.56,-0.002524616
09/09/2011,39.66,-0.0479974
08/09/2011,41.61,-0.015973638
07/09/2011,42.28,0.033917863
06/09/2011,40.87,-0.016260521
02/09/2011,41.54,-0.035008305
01/09/2011,43.02,-0.030898442
31/08/2011,44.37,0.021413119
30/08/2011,43.43,0.014378726
29/08/2011,42.81,0.032042613
26/08/2011,41.46,0.038854162
25/08/2011,39.88,-0.018139397
24/08/2011,40.61,0.010147346
23/08/2011,40.2,0.075141801
22/08/2011,37.29,-0.019913043
19/08/2011,38.04,-0.071268584
18/08/2011,40.85,-0.106705999
17/08/2011,45.45,-0.010287931
16/08/2011,45.92,-0.036562063
15/08/2011,47.63,0.046190146
12/08/2011,45.48,0.005512085
11/08/2011,45.23,0.043607948
10/08/2011,43.3,-0.03293881
09/08/2011,44.75,0.053235786
08/08/2011,42.43,-0.104205005
05/08/2011,47.09,-0.019765151
04/08/2011,48.03,-0.099597533
03/08/2011,53.06,0.007567195
02/08/2011,52.66,-0.033059318
01/08/2011,54.43,-0.005496533
29/07/2011,54.73,-0.002554746
28/07/2011,54.87,-0.002548236
27/07/2011,55.01,-0.027610216
26/07/2011,56.55,-0.012651724
25/07/2011,57.27,0.001223028
22/07/2011,57.2,0.004731455
21/07/2011,56.93,0.029592177
20/07/2011,55.27,-0.001988252
19/07/2011,55.38,0.041665013
18/07/2011,53.12,0.000753296
15/07/2011,53.08,0.023831077
14/07/2011,51.83,-0.015127143
13/07/2011,52.62,0.007630712
12/07/2011,52.22,-0.005157112
11/07/2011,52.49,-0.029101838
08/07/2011,54.04,-0.004799714
07/07/2011,54.3,0.030668073
06/07/2011,52.66,0.009731973
05/07/2011,52.15,0.01662838
01/07/2011,51.29,0.005670169
30/06/2011,51,0.023409123
29/06/2011,49.82,0.02294284
28/06/2011,48.69,0.051844732
27/06/2011,46.23,0.007817629
24/06/2011,45.87,-0.025824547
23/06/2011,47.07,-0.000849437
22/06/2011,47.11,-0.000424448
21/06/2011,47.13,0.014963939
20/06/2011,46.43,0.008869717
17/06/2011,46.02,-0.008007834
16/06/2011,46.39,-0.008158053
15/06/2011,46.77,-0.023664743
14/06/2011,47.89,0.021742281
13/06/2011,46.86,-0.024036578
10/06/2011,48,-0.020211041
09/06/2011,48.98,0.026690319
08/06/2011,47.69,-0.008560445
07/06/2011,48.1,0.00124818
06/06/2011,48.04,-0.045573387
03/06/2011,50.28,0.002588869
02/06/2011,50.15,0.022586159
01/06/2011,49.03,-0.022586159
31/05/2011,50.15,0
27/05/2011,50.15,-0.01011813
26/05/2011,50.66,0.015717025
25/05/2011,49.87,0.048689909
24/05/2011,47.5,0.028616089
23/05/2011,46.16,-0.021856452
20/05/2011,47.18,0.005952399
19/05/2011,46.9,-0.0012785
18/05/2011,46.96,0.035327111
17/05/2011,45.33,-0.002203615
16/05/2011,45.43,-0.012468717
13/05/2011,46,-0.013817146
12/05/2011,46.64,0.00451274
11/05/2011,46.43,-0.041347379
10/05/2011,48.39,0.00684295
09/05/2011,48.06,0.02934867
06/05/2011,46.67,-0.003849449
05/05/2011,46.85,-0.010615811
04/05/2011,47.35,-0.011339895
03/05/2011,47.89,-0.021279596
02/05/2011,48.92,-0.031390907
29/04/2011,50.48,0.004367686
28/04/2011,50.26,-0.004763804
27/04/2011,50.5,-0.009067675
26/04/2011,50.96,0.006496725
25/04/2011,50.63,0.002967068
21/04/2011,50.48,0.015974781
20/04/2011,49.68,0.013578079
19/04/2011,49.01,0.038902461
18/04/2011,47.14,0.006811435
15/04/2011,46.82,0.014630209
14/04/2011,46.14,0.013748171
13/04/2011,45.51,0.003742437
12/04/2011,45.34,-0.034467485
11/04/2011,46.93,-0.025248554
08/04/2011,48.13,-0.002075551
07/04/2011,48.23,-0.00372517
06/04/2011,48.41,-0.026901969
05/04/2011,49.73,0.004635703
04/04/2011,49.5,0.003237558
01/04/2011,49.34,-0.010082763
31/03/2011,49.84,0.006845205
30/03/2011,49.5,0.010152371
29/03/2011,49,0.022704794
28/03/2011,47.9,0.039604921
25/03/2011,46.04,0.001521574
24/03/2011,45.97,-0.009094909
23/03/2011,46.39,0.014985621
22/03/2011,45.7,-0.00065624
21/03/2011,45.73,0.034256019
18/03/2011,44.19,-0.003839643
17/03/2011,44.36,0.03253437
16/03/2011,42.94,-0.024613088
15/03/2011,44.01,-0.023578054
14/03/2011,45.06,0.013405026
11/03/2011,44.46,0.016098296
10/03/2011,43.75,-0.034152949
09/03/2011,45.27,-0.009891277
08/03/2011,45.72,-0.015625318
07/03/2011,46.44,-0.008576382
04/03/2011,46.84,-0.012728216
03/03/2011,47.44,0.023460236
02/03/2011,46.34,0.00021582
01/03/2011,46.33,-0.013080491
28/02/2011,46.94,-0.001915506
25/02/2011,47.03,0.031975072
24/02/2011,45.55,-0.03854498
23/02/2011,47.34,0.015755063
22/02/2011,46.6,-0.031889515
18/02/2011,48.11,-0.006629401
17/02/2011,48.43,0.019600294
16/02/2011,47.49,0.041928102
15/02/2011,45.54,-0.002193464
14/02/2011,45.64,0.022154207
11/02/2011,44.64,-0.003354582
10/02/2011,44.79,0.018932276
09/02/2011,43.95,-0.022942977
08/02/2011,44.97,-0.026551203
07/02/2011,46.18,0.005646052
04/02/2011,45.92,-0.018555009
03/02/2011,46.78,0.003640651
02/02/2011,46.61,0.023883028
01/02/2011,45.51,0.011269592
31/01/2011,45,0.025203854
28/01/2011,43.88,0.016312826
