Date,Close,MJN
06/11/2013,82.01,-0.000731351
05/11/2013,82.07,0.006233596
04/11/2013,81.56,-0.004770359
01/11/2013,81.95,0.003545019
31/10/2013,81.66,-0.006469354
30/10/2013,82.19,-0.007394421
29/10/2013,82.8,0.022225851
28/10/2013,80.98,-0.001357438
25/10/2013,81.09,0.009540993
24/10/2013,80.32,-0.025081226
23/10/2013,82.36,0.012461982
22/10/2013,81.34,0.011499354
21/10/2013,80.41,0.020098654
18/10/2013,78.81,-0.006702523
17/10/2013,79.34,0.005181031
16/10/2013,78.93,0.022680196
15/10/2013,77.16,0.022808696
14/10/2013,75.42,-0.017220274
11/10/2013,76.73,0.003263497
10/10/2013,76.48,0.02381695
09/10/2013,74.68,-0.005475075
08/10/2013,75.09,0
07/10/2013,75.09,-0.000399441
04/10/2013,75.12,0.014481347
03/10/2013,74.04,-0.00283229
02/10/2013,74.25,0.001347709
01/10/2013,74.15,-0.00148238
30/09/2013,74.26,-0.013110556
27/09/2013,75.24,-0.009392225
26/09/2013,75.95,0.004486679
25/09/2013,75.61,-0.007379135
24/09/2013,76.17,-0.010188176
23/09/2013,76.95,-0.006734904
20/09/2013,77.47,-0.003607786
19/09/2013,77.75,-0.009345264
18/09/2013,78.48,0.007931473
17/09/2013,77.86,0.02273268
16/09/2013,76.11,0.006194418
13/09/2013,75.64,0.011836032
12/09/2013,74.75,-0.002004678
11/09/2013,74.9,0.000534188
10/09/2013,74.86,-0.004930385
09/09/2013,75.23,0.006267105
06/09/2013,74.76,-0.002137895
05/09/2013,74.92,-0.002266517
04/09/2013,75.09,-0.002527101
03/09/2013,75.28,0.003326462
30/08/2013,75.03,0.007625965
29/08/2013,74.46,0.004846536
28/08/2013,74.1,-0.007528941
27/08/2013,74.66,-0.016735681
26/08/2013,75.92,-0.013475706
23/08/2013,76.95,0.007696861
22/08/2013,76.36,0.002228778
21/08/2013,76.19,-0.002097811
20/08/2013,76.35,-0.002354789
19/08/2013,76.53,0.005503159
16/08/2013,76.11,-0.003148369
15/08/2013,76.35,-0.005225355
14/08/2013,76.75,-0.005975596
13/08/2013,77.21,-0.004522848
12/08/2013,77.56,-0.003603608
09/08/2013,77.84,-0.003078504
08/08/2013,78.08,-0.012346622
07/08/2013,79.05,0.022774782
06/08/2013,77.27,-0.010043865
05/08/2013,78.05,0.026616307
02/08/2013,76,0.042468085
01/08/2013,72.84,0
31/07/2013,72.84,-0.002741981
30/07/2013,73.04,0.002055781
29/07/2013,72.89,-0.010779937
26/07/2013,73.68,-0.010396367
25/07/2013,74.45,0.052106604
24/07/2013,70.67,-0.013213574
23/07/2013,71.61,-0.015519225
22/07/2013,72.73,-0.007806655
19/07/2013,73.3,0.017616751
18/07/2013,72.02,-0.002773158
17/07/2013,72.22,-0.019335536
16/07/2013,73.63,-0.003389604
15/07/2013,73.88,-0.005264946
12/07/2013,74.27,0.001886793
11/07/2013,74.13,0.016046034
10/07/2013,72.95,0.037713967
09/07/2013,70.25,0.004136658
08/07/2013,69.96,0.009045937
05/07/2013,69.33,0.006947488
03/07/2013,68.85,-0.084223665
02/07/2013,74.9,-0.05872224
01/07/2013,79.43,0.002521116
28/06/2013,79.23,0.005949761
27/06/2013,78.76,0.000635042
26/06/2013,78.71,0.018076257
25/06/2013,77.3,0.004668058
24/06/2013,76.94,-0.016882932
21/06/2013,78.25,0.00179074
20/06/2013,78.11,-0.034230094
19/06/2013,80.83,-0.029379818
18/06/2013,83.24,0.002766919
17/06/2013,83.01,0.020200249
14/06/2013,81.35,-0.010759365
13/06/2013,82.23,0.011497191
12/06/2013,81.29,-0.00429633
11/06/2013,81.64,-0.005375043
10/06/2013,82.08,-0.006678429
07/06/2013,82.63,0.035099964
