Date,Close,COH
26/01/2011,54.04,0.017735926
25/01/2011,53.09,-0.005260204
24/01/2011,53.37,0.006956877
21/01/2011,53,-0.00714423
20/01/2011,53.38,-0.004858914
19/01/2011,53.64,-0.009278226
18/01/2011,54.14,-0.004423155
14/01/2011,54.38,0.009422703
13/01/2011,53.87,-0.008134635
12/01/2011,54.31,0.005909528
11/01/2011,53.99,0.009304124
10/01/2011,53.49,0.012415509
07/01/2011,52.83,-0.000945984
06/01/2011,52.88,0.006450411
05/01/2011,52.54,0.004960896
04/01/2011,52.28,-0.042687125
03/01/2011,54.56,-0.01365271
31/12/2010,55.31,-0.012576522
30/12/2010,56.01,0.009868206
29/12/2010,55.46,-0.00557405
28/12/2010,55.77,-0.001970444
27/12/2010,55.88,-0.000357846
23/12/2010,55.9,-0.005530297
22/12/2010,56.21,-0.031865441
21/12/2010,58.03,0.007784833
20/12/2010,57.58,-0.011225401
17/12/2010,58.23,0.005856028
16/12/2010,57.89,0.003634165
15/12/2010,57.68,0.001214329
14/12/2010,57.61,0.004697703
13/12/2010,57.34,-0.001394214
10/12/2010,57.42,0.005238357
09/12/2010,57.12,0.018553408
08/12/2010,56.07,-0.000356633
07/12/2010,56.09,0.003214288
06/12/2010,55.91,-0.012442393
03/12/2010,56.61,-0.004230572
02/12/2010,56.85,0.00387734
01/12/2010,56.63,0.001590528
30/11/2010,56.54,0.010311202
29/11/2010,55.96,0.00107277
26/11/2010,55.9,-0.0129745
24/11/2010,56.63,0.037054599
23/11/2010,54.57,-0.011840925
22/11/2010,55.22,0.013491545
19/11/2010,54.48,0.003493614
18/11/2010,54.29,0.033145998
17/11/2010,52.52,0.032510603
16/11/2010,50.84,-0.028695261
15/11/2010,52.32,0.014632529
12/11/2010,51.56,-0.021869277
11/11/2010,52.7,-0.000379435
10/11/2010,52.72,0.008954999
09/11/2010,52.25,-0.01462931
08/11/2010,53.02,0.001887862
05/11/2010,52.92,0.009874748
04/11/2010,52.4,0.036933255
03/11/2010,50.5,0.014761888
02/11/2010,49.76,-0.007208682
01/11/2010,50.12,0.002397125
29/10/2010,50,0.007024615
28/10/2010,49.65,-0.001006543
27/10/2010,49.7,-0.001608364
26/10/2010,49.78,0.112573647
25/10/2010,44.48,-0.001572504
22/10/2010,44.55,0.002922335
21/10/2010,44.42,0.006096891
20/10/2010,44.15,0.014372325
19/10/2010,43.52,-0.02831767
18/10/2010,44.77,0.000893855
15/10/2010,44.73,0.011919628
14/10/2010,44.2,-0.000678503
13/10/2010,44.23,-0.001355626
12/10/2010,44.29,0.008844598
11/10/2010,43.9,-0.010649245
08/10/2010,44.37,0.010649245
07/10/2010,43.9,0.009613258
06/10/2010,43.48,-0.00390222
05/10/2010,43.65,0.017331456
04/10/2010,42.9,-0.005115101
01/10/2010,43.12,0.003717476
30/09/2010,42.96,-0.00394936
29/09/2010,43.13,-0.013358098
28/09/2010,43.71,0.026427129
27/09/2010,42.57,0.003058466
24/09/2010,42.44,0.034275374
23/09/2010,41.01,-0.008981733
22/09/2010,41.38,-0.009620084
21/09/2010,41.78,0.001197462
20/09/2010,41.73,0.004322773
17/09/2010,41.55,0.001204094
16/09/2010,41.5,0.001205546
15/09/2010,41.45,0.01850552
14/09/2010,40.69,0.016353189
13/09/2010,40.03,0.027350401
10/09/2010,38.95,-0.003332055
09/09/2010,39.08,-0.005359206
08/09/2010,39.29,0.013065384
07/09/2010,38.78,-0.008729195
03/09/2010,39.12,0.024845999
02/09/2010,38.16,0.015049789
01/09/2010,37.59,0.047673469
31/08/2010,35.84,0.001955035
30/08/2010,35.77,-0.031643856
27/08/2010,36.92,0.007067167
26/08/2010,36.66,-0.031944737
25/08/2010,37.85,0.01517399
24/08/2010,37.28,-0.013852113
23/08/2010,37.8,0.013047715
20/08/2010,37.31,0.004028473
19/08/2010,37.16,-0.023930948
18/08/2010,38.06,0.004740594
17/08/2010,37.88,0.017039816
16/08/2010,37.24,-0.001877935
13/08/2010,37.31,-0.013312231
12/08/2010,37.81,0.002648307
11/08/2010,37.71,-0.036197156
10/08/2010,39.1,-0.003574168
09/08/2010,39.24,0.007161156
06/08/2010,38.96,0.005920985
05/08/2010,38.73,-0.014610025
04/08/2010,39.3,0.057607549
03/08/2010,37.1,-0.035221435
02/08/2010,38.43,0.038731632
30/07/2010,36.97,0.014165314
29/07/2010,36.45,-0.006290189
28/07/2010,36.68,-0.010036704
27/07/2010,37.05,-0.027158219
26/07/2010,38.07,0.018558327
23/07/2010,37.37,0.019454815
22/07/2010,36.65,0.043212298
21/07/2010,35.1,-0.004264399
20/07/2010,35.25,0.025281438
19/07/2010,34.37,-0.01128321
16/07/2010,34.76,-0.055670925
15/07/2010,36.75,-0.00054407
14/07/2010,36.77,-0.010550619
13/07/2010,37.16,0.030880989
12/07/2010,36.03,-0.012960336
09/07/2010,36.5,0.010465532
08/07/2010,36.12,0.001108033
07/07/2010,36.08,0.038999008
06/07/2010,34.7,-0.030369866
02/07/2010,35.77,-0.019106216
01/07/2010,36.46,-0.002465417
30/06/2010,36.55,-0.01250696
29/06/2010,37.01,-0.053142435
28/06/2010,39.03,-0.003325236
25/06/2010,39.16,-0.008138397
24/06/2010,39.48,-0.027973852
23/06/2010,40.6,-0.002705696
22/06/2010,40.71,-0.034998142
21/06/2010,42.16,-0.022283085
18/06/2010,43.11,-0.002085506
17/06/2010,43.2,-0.007150301
16/06/2010,43.51,-0.018445246
15/06/2010,44.32,0.023052487
14/06/2010,43.31,0.011611835
11/06/2010,42.81,0.015299816
10/06/2010,42.16,0.032544755
09/06/2010,40.81,0.023302988
08/06/2010,39.87,0.018223739
07/06/2010,39.15,-0.011176139
04/06/2010,39.59,-0.057901872
03/06/2010,41.95,0.008378266
02/06/2010,41.6,0.032493392
01/06/2010,40.27,-0.020644626
28/05/2010,41.11,-0.020227032
27/05/2010,41.95,0.063728361
26/05/2010,39.36,0.006883392
25/05/2010,39.09,0.008994022
24/05/2010,38.74,0.008034253
21/05/2010,38.43,0.016264787
20/05/2010,37.81,-0.026619526
19/05/2010,38.83,-0.011013045
18/05/2010,39.26,-0.023660807
17/05/2010,40.2,0.003488665
14/05/2010,40.06,-0.038442731
13/05/2010,41.63,-0.018327301
12/05/2010,42.4,0.022660481
11/05/2010,41.45,0.009209954
10/05/2010,41.07,0.070350361
07/05/2010,38.28,-0.021706279
06/05/2010,39.12,-0.04155792
05/05/2010,40.78,-0.02542202
04/05/2010,41.83,-0.028283761
03/05/2010,43.03,0.030198096
30/04/2010,41.75,-0.032055537
29/04/2010,43.11,0.017786568
28/04/2010,42.35,0.009013344
27/04/2010,41.97,-0.034885897
26/04/2010,43.46,-0.003674786
23/04/2010,43.62,0.009906774
22/04/2010,43.19,0.003479071
21/04/2010,43.04,0.023746267
20/04/2010,42.03,0.003575263
19/04/2010,41.88,-0.010215079
16/04/2010,42.31,-0.015944066
15/04/2010,42.99,0.008878563
14/04/2010,42.61,0.025432149
13/04/2010,41.54,0.008704117
12/04/2010,41.18,-0.003877853
09/04/2010,41.34,0.021269595
08/04/2010,40.47,-0.000494071
07/04/2010,40.49,-0.005909892
06/04/2010,40.73,0.004675781
05/04/2010,40.54,0.009915798
01/04/2010,40.14,0.01556647
31/03/2010,39.52,-0.009820046
30/03/2010,39.91,-0.00175241
29/03/2010,39.98,-0.008220248
26/03/2010,40.31,0.040759977
25/03/2010,38.7,0.001292825
24/03/2010,38.65,0.007792247
23/03/2010,38.35,0.00026079
22/03/2010,38.34,0.012862758
19/03/2010,37.85,-0.00605823
18/03/2010,38.08,-0.003931338
17/03/2010,38.23,0.010782484
16/03/2010,37.82,-0.006063021
15/03/2010,38.05,-0.005765215
12/03/2010,38.27,-0.005732168
11/03/2010,38.49,-0.00233554
10/03/2010,38.58,-0.007231436
09/03/2010,38.86,0.034292066
08/03/2010,37.55,-0.003721429
05/03/2010,37.69,0.013623825
04/03/2010,37.18,0.019280977
03/03/2010,36.47,-0.010908207
02/03/2010,36.87,-0.004060095
01/03/2010,37.02,0.015791235
26/02/2010,36.44,-0.006837166
25/02/2010,36.69,-0.013266744
24/02/2010,37.18,0.016816236
23/02/2010,36.56,0
22/02/2010,36.56,0.004935573
19/02/2010,36.38,-0.001647899
18/02/2010,36.44,0.010760209
17/02/2010,36.05,-0.003599616
16/02/2010,36.18,0.019819211
12/02/2010,35.47,0.00254058
11/02/2010,35.38,0.018542822
10/02/2010,34.73,0.00086418
09/02/2010,34.7,0.014806483
08/02/2010,34.19,-0.003795071
05/02/2010,34.32,-0.004361106
04/02/2010,34.47,-0.029161586
03/02/2010,35.49,-0.006739705
02/02/2010,35.73,0.012957928
01/02/2010,35.27,0.011119145
29/01/2010,34.88,0.000286738
28/01/2010,34.87,-0.004006874
27/01/2010,35.01,0.011491077
26/01/2010,34.61,0.015138571
25/01/2010,34.09,0.001467782
22/01/2010,34.04,-0.001761081
21/01/2010,34.1,-0.036001008
20/01/2010,35.35,-0.057708318
19/01/2010,37.45,0.017780641
15/01/2010,36.79,-0.019114864
14/01/2010,37.5,-0.020325366
13/01/2010,38.27,-0.008585977
12/01/2010,38.6,0.007280323
11/01/2010,38.32,0.02778324
08/01/2010,37.27,-0.005885517
07/01/2010,37.49,0.000533618
06/01/2010,37.47,0.019402387
05/01/2010,36.75,0.01204504
04/01/2010,36.31,-0.006040655
31/12/2009,36.53,-0.011972932
30/12/2009,36.97,0.004880704
29/12/2009,36.79,-0.010275915
28/12/2009,37.17,0.000538213
24/12/2009,37.15,0.002695419
23/12/2009,37.05,0.00568414
22/12/2009,36.84,-0.007302264
21/12/2009,37.11,0.020967412
18/12/2009,36.34,-0.006309169
17/12/2009,36.57,-0.003276006
16/12/2009,36.69,0.004644183
15/12/2009,36.52,-0.008995563
14/12/2009,36.85,0.027791031
11/12/2009,35.84,-0.003064496
10/12/2009,35.95,0.021651345
09/12/2009,35.18,-0.003121898
08/12/2009,35.29,-0.018251244
07/12/2009,35.94,-0.016282959
04/12/2009,36.53,0.021583572
03/12/2009,35.75,-0.001397624
02/12/2009,35.8,0.010671261
01/12/2009,35.42,0.01909706
30/11/2009,34.75,-0.015420066
27/11/2009,35.29,-0.014068887
25/11/2009,35.79,0.024322466
24/11/2009,34.93,0.004878758
23/11/2009,34.76,0.0283024
20/11/2009,33.79,-0.00383991
19/11/2009,33.92,-0.015213869
18/11/2009,34.44,-0.001160766
17/11/2009,34.48,-0.042861676
16/11/2009,35.99,0.012019711
13/11/2009,35.56,0.015873349
12/11/2009,35,-0.027893061
11/11/2009,35.99,0.028750571
10/11/2009,34.97,-0.003140616
09/11/2009,35.08,0.033626357
06/11/2009,33.92,-0.001178551
05/11/2009,33.96,0.047951294
04/11/2009,32.37,-0.013806018
03/11/2009,32.82,-0.012414997
02/11/2009,33.23,0.007855025
30/10/2009,32.97,0.003037669
29/10/2009,32.87,0.032151146
28/10/2009,31.83,-0.045448411
27/10/2009,33.31,-0.036549898
26/10/2009,34.55,0.009597282
23/10/2009,34.22,-0.017381666
22/10/2009,34.82,0.049450922
21/10/2009,33.14,-0.008114244
20/10/2009,33.41,-0.032393881
19/10/2009,34.51,0.011658541
16/10/2009,34.11,-0.017437233
15/10/2009,34.71,-0.013165617
14/10/2009,35.17,0.022427622
13/10/2009,34.39,-0.0031935
12/10/2009,34.5,0
09/10/2009,34.5,0.013129291
08/10/2009,34.05,0.018077244
07/10/2009,33.44,0.014761527
06/10/2009,32.95,0.021473218
05/10/2009,32.25,0.036953518
02/10/2009,31.08,-0.030732658
01/10/2009,32.05,-0.026783192
30/09/2009,32.92,-0.004848494
29/09/2009,33.08,0.014616582
28/09/2009,32.6,0.028942428
25/09/2009,31.67,-0.002522865
24/09/2009,31.75,-0.018721296
23/09/2009,32.35,-0.010761057
22/09/2009,32.7,-0.009435468
21/09/2009,33.01,-0.01860798
18/09/2009,33.63,0.021945868
17/09/2009,32.9,0.012848142
16/09/2009,32.48,0.007106472
15/09/2009,32.25,0.012480661
14/09/2009,31.85,0.012002671
11/09/2009,31.47,0.007335386
10/09/2009,31.24,-0.000959846
09/09/2009,31.27,0.027558885
08/09/2009,30.42,0.026312925
04/09/2009,29.63,0.02356264
03/09/2009,28.94,0.024839479
02/09/2009,28.23,-0.023456353
01/09/2009,28.9,0.02133321
31/08/2009,28.29,-0.034054715
28/08/2009,29.27,0.000683527
27/08/2009,29.25,-0.002049181
26/08/2009,29.31,0.001707359
25/08/2009,29.26,0.04294603
24/08/2009,28.03,-0.025362402
21/08/2009,28.75,0.000347887
20/08/2009,28.74,0.020032299
19/08/2009,28.17,0.00106553
18/08/2009,28.14,0.015398693
17/08/2009,27.71,-0.029863577
14/08/2009,28.55,-0.021483848
13/08/2009,29.17,-0.022373815
12/08/2009,29.83,-0.000670241
11/08/2009,29.85,0.005711422
10/08/2009,29.68,-0.023640189
07/08/2009,30.39,0.032099045
06/08/2009,29.43,0.004427046
05/08/2009,29.3,-0.000341239
04/08/2009,29.31,-0.019929726
03/08/2009,29.9,0.010422014
31/07/2009,29.59,0.014295683
30/07/2009,29.17,0.009645269
29/07/2009,28.89,0.029506883
28/07/2009,28.05,-0.013456294
27/07/2009,28.43,-0.030483829
24/07/2009,29.31,0.002733176
23/07/2009,29.23,0.028102456
22/07/2009,28.42,0.033634655
21/07/2009,27.48,0.015032364
20/07/2009,27.07,0.016387704
17/07/2009,26.63,0.016278989
16/07/2009,26.2,-0.004189684
15/07/2009,26.31,0.060315852
14/07/2009,24.77,0.037849026
13/07/2009,23.85,0.012233859
10/07/2009,23.56,-0.012653058
09/07/2009,23.86,-0.014149216
08/07/2009,24.2,0.007049583
07/07/2009,24.03,-0.046746979
06/07/2009,25.18,-0.024324463
02/07/2009,25.8,-0.046942759
01/07/2009,27.04,0.005934736
30/06/2009,26.88,0.01084731
29/06/2009,26.59,-0.012705702
26/06/2009,26.93,0.025955943
25/06/2009,26.24,0.034111835
24/06/2009,25.36,0.009110778
23/06/2009,25.13,-0.051571807
22/06/2009,26.46,0.008349195
19/06/2009,26.24,0.030962226
18/06/2009,25.44,-0.032104865
17/06/2009,26.27,0.00114264
16/06/2009,26.24,-0.0222357
15/06/2009,26.83,0.02681936
12/06/2009,26.12,-0.025327379
11/06/2009,26.79,-0.038804283
10/06/2009,27.85,-0.003226387
09/06/2009,27.94,0.040538689
08/06/2009,26.83,-0.00334884
05/06/2009,26.92,-0.000742666
04/06/2009,26.94,-0.027459166
03/06/2009,27.69,-0.007555352
02/06/2009,27.9,-0.016353013
01/06/2009,28.36,0.076552098
29/05/2009,26.27,0.033284806
28/05/2009,25.41,-0.001572946
27/05/2009,25.45,-0.002354789
26/05/2009,25.51,0.046538683
22/05/2009,24.35,0.010735033
21/05/2009,24.09,-0.02054304
20/05/2009,24.59,-0.016535969
19/05/2009,25,0.00040008
18/05/2009,24.99,0.076913023
15/05/2009,23.14,-0.00474241
14/05/2009,23.25,0.022619494
13/05/2009,22.73,-0.052282686
12/05/2009,23.95,-0.044905504
11/05/2009,25.05,-0.038375891
08/05/2009,26.03,0.004234848
07/05/2009,25.92,0.002317498
06/05/2009,25.86,0.017161108
05/05/2009,25.42,-0.002357565
04/05/2009,25.48,0.025036078
01/05/2009,24.85,0.014184635
30/04/2009,24.5,0.006962961
29/04/2009,24.33,0.035561162
28/04/2009,23.48,0.058763068
27/04/2009,22.14,-0.017017876
24/04/2009,22.52,0.012511334
23/04/2009,22.24,-0.024868067
22/04/2009,22.8,0.086054897
21/04/2009,20.92,0.137637051
20/04/2009,18.23,-0.057036507
17/04/2009,19.3,0.021472414
16/04/2009,18.89,0.03611279
15/04/2009,18.22,-0.001645188
14/04/2009,18.25,-0.011982714
13/04/2009,18.47,-0.020895483
09/04/2009,18.86,0.066307494
08/04/2009,17.65,0.041648587
07/04/2009,16.93,-0.053476379
06/04/2009,17.86,-0.043282571
03/04/2009,18.65,0.039928739
02/04/2009,17.92,0.052704063
01/04/2009,17,0.017804625
31/03/2009,16.7,0.019958328
30/03/2009,16.37,-0.065606979
27/03/2009,17.48,-0.015891367
26/03/2009,17.76,0.033202821
25/03/2009,17.18,0.02236703
24/03/2009,16.8,0.017412628
23/03/2009,16.51,0.093918054
20/03/2009,15.03,-0.037863531
19/03/2009,15.61,-0.012098206
18/03/2009,15.8,0.034119821
17/03/2009,15.27,0.062140177
16/03/2009,14.35,-0.023417048
13/03/2009,14.69,0.015780773
12/03/2009,14.46,0.033043428
11/03/2009,13.99,0.06192103
10/03/2009,13.15,0.114272096
09/03/2009,11.73,-0.005949869
06/03/2009,11.8,-0.039872391
05/03/2009,12.28,-0.085041468
04/03/2009,13.37,0.027295099
03/03/2009,13.01,0.000768935
02/03/2009,13,-0.072678379
27/02/2009,13.98,0.028293509
26/02/2009,13.59,-0.019672766
25/02/2009,13.86,-0.029152438
24/02/2009,14.27,0.065894263
23/02/2009,13.36,-0.028046119
20/02/2009,13.74,-0.000727537
19/02/2009,13.75,0.005835173
18/02/2009,13.67,-0.021708523
17/02/2009,13.97,0
13/02/2009,13.97,-0.022647819
12/02/2009,14.29,0.006318027
11/02/2009,14.2,-0.007716629
10/02/2009,14.31,-0.055720934
09/02/2009,15.13,-0.047751007
06/02/2009,15.87,0.062398406
05/02/2009,14.91,0.01827462
04/02/2009,14.64,-0.012220111
03/02/2009,14.82,0.059065447
02/02/2009,13.97,-0.044109355
30/01/2009,14.6,-0.016978337
29/01/2009,14.85,-0.035068099
28/01/2009,15.38,0.071410803
27/01/2009,14.32,-0.011111225
26/01/2009,14.48,0.00554018
23/01/2009,14.4,-0.002773927
22/01/2009,14.44,-0.01920498
21/01/2009,14.72,-0.075223421
20/01/2009,15.87,-0.06878281
16/01/2009,17,0.011239397
15/01/2009,16.81,0.046265098
14/01/2009,16.05,-0.068037067
13/01/2009,17.18,-0.004645769
12/01/2009,17.26,-0.048072586
09/01/2009,18.11,-0.143284887
08/01/2009,20.9,-0.031090587
07/01/2009,21.56,-0.016103408
06/01/2009,21.91,0.000456517
05/01/2009,21.9,
