Date,Close,UPS
06/05/2013,87.04,0.010974522
03/05/2013,86.09,0.008867168
02/05/2013,85.33,0.005994729
01/05/2013,84.82,-0.011953734
30/04/2013,85.84,-0.004996815
29/04/2013,86.27,0.006512408
26/04/2013,85.71,0.003389239
25/04/2013,85.42,0.022733634
24/04/2013,83.5,-0.002870129
23/04/2013,83.74,0.005748519
22/04/2013,83.26,0.003248123
19/04/2013,82.99,0.007498826
18/04/2013,82.37,-0.001819395
17/04/2013,82.52,-0.008447015
16/04/2013,83.22,0.009780915
15/04/2013,82.41,-0.020775289
12/04/2013,84.14,-0.002137007
11/04/2013,84.32,-0.002842257
10/04/2013,84.56,0.012016087
09/04/2013,83.55,0.003837395
08/04/2013,83.23,-0.003717699
05/04/2013,83.54,-0.001554931
04/04/2013,83.67,0.004071862
03/04/2013,83.33,-0.007055336
02/04/2013,83.92,-0.006532478
01/04/2013,84.47,-0.016787387
28/03/2013,85.9,0.005486502
27/03/2013,85.43,0.004575593
26/03/2013,85.04,0.005069271
25/03/2013,84.61,-0.00177127
22/03/2013,84.76,0.020983126
21/03/2013,83,-0.01233327
20/03/2013,84.03,-0.012418112
19/03/2013,85.08,-0.004105337
18/03/2013,85.43,-0.00046811
15/03/2013,85.47,-0.001870252
14/03/2013,85.63,0.005269025
13/03/2013,85.18,0.007660164
12/03/2013,84.53,-0.001772945
11/03/2013,84.68,0.002838223
08/03/2013,84.44,0.001659358
07/03/2013,84.3,-0.001540924
06/03/2013,84.43,0.004273004
05/03/2013,84.07,0.013652907
04/03/2013,82.93,0.000723764
01/03/2013,82.87,0.002658291
28/02/2013,82.65,-0.00217549
27/02/2013,82.83,0.010803042
26/02/2013,81.94,0
25/02/2013,81.94,-0.012130183
22/02/2013,82.94,0.003986716
21/02/2013,82.61,-0.014421594
20/02/2013,83.81,-0.011271401
19/02/2013,84.76,0.015216651
15/02/2013,83.48,0.009508406
14/02/2013,82.69,0.002300382
13/02/2013,82.5,0.002305686
12/02/2013,82.31,-0.004606069
11/02/2013,82.69,0.003755987
08/02/2013,82.38,0.007065445
07/02/2013,81.8,0.010939818
06/02/2013,80.91,0.00136046
05/02/2013,80.8,0.011075964
04/02/2013,79.91,-0.000750563
01/02/2013,79.97,0.008539547
31/01/2013,79.29,-0.02417262
30/01/2013,81.23,-0.011992312
29/01/2013,82.21,-0.003642549
28/01/2013,82.51,0.000727449
25/01/2013,82.45,0.00376694
24/01/2013,82.14,0.02215748
23/01/2013,80.34,-0.004223084
22/01/2013,80.68,0.005343951
18/01/2013,80.25,0.005748579
17/01/2013,79.79,0.001630606
16/01/2013,79.66,0.00415121
15/01/2013,79.33,0.001135145
14/01/2013,79.24,0.016798562
11/01/2013,77.92,-0.003586988
10/01/2013,78.2,0.015464226
09/01/2013,77,0.011231671
08/01/2013,76.14,-0.002754281
07/01/2013,76.35,-0.002877323
04/01/2013,76.57,0.002484473
03/01/2013,76.38,0.00091689
02/01/2013,76.31,0.034394219
31/12/2012,73.73,0.012281814
28/12/2012,72.83,-0.014720179
27/12/2012,73.91,-0.004724312
26/12/2012,74.26,-0.005104108
24/12/2012,74.64,-0.002675945
21/12/2012,74.84,-0.003867445
20/12/2012,75.13,-0.006368603
19/12/2012,75.61,0.007433991
18/12/2012,75.05,0.02277573
17/12/2012,73.36,0.006976295
14/12/2012,72.85,-0.006839972
13/12/2012,73.35,-0.001090067
12/12/2012,73.43,-0.004484008
11/12/2012,73.76,0.001085187
10/12/2012,73.68,0.006945891
07/12/2012,73.17,0.003285424
06/12/2012,72.93,-0.007785329
05/12/2012,73.5,0.00627817
04/12/2012,73.04,0.010598131
03/12/2012,72.27,-0.011556051
30/11/2012,73.11,-0.006136243
29/11/2012,73.56,0.011622473
28/11/2012,72.71,0.007593051
27/11/2012,72.16,-0.005803526
26/11/2012,72.58,0.008301099
23/11/2012,71.98,0.008090433
21/11/2012,71.4,0.000840689
20/11/2012,71.34,-0.001400757
19/11/2012,71.44,0.020077021
16/11/2012,70.02,-0.004417535
15/11/2012,70.33,0.000426652
14/11/2012,70.3,-0.021947983
13/11/2012,71.86,-0.006104347
12/11/2012,72.3,0.000691802
09/11/2012,72.25,-0.004694844
08/11/2012,72.59,-0.00563227
07/11/2012,73,-0.007777893
06/11/2012,73.57,0.001632431
05/11/2012,73.45,-0.000408358
02/11/2012,73.48,-0.005699568
01/11/2012,73.9,0.00883458
31/10/2012,73.25,0.003144872
26/10/2012,73.02,-0.002462045
25/10/2012,73.2,0.001093494
24/10/2012,73.12,-0.008307845
23/10/2012,73.73,0.029873513
22/10/2012,71.56,-0.010287871
19/10/2012,72.3,-0.017956757
18/10/2012,73.61,0.004356712
17/10/2012,73.29,0.002459018
16/10/2012,73.11,0.007137985
15/10/2012,72.59,0.00663444
12/10/2012,72.11,-0.002631398
11/10/2012,72.3,0.000553403
10/10/2012,72.26,-0.010462651
09/10/2012,73.02,-0.010083203
08/10/2012,73.76,0.008988212
05/10/2012,73.1,0.001779969
04/10/2012,72.97,-0.005739289
03/10/2012,73.39,0.018843828
02/10/2012,72.02,0.00013886
01/10/2012,72.01,0.006129007
28/09/2012,71.57,-0.006267866
27/09/2012,72.02,0.003337973
26/09/2012,71.78,-0.004031983
25/09/2012,72.07,0.00055517
24/09/2012,72.03,0.002084637
21/09/2012,71.88,-0.010104591
20/09/2012,72.61,-0.022604448
19/09/2012,74.27,0.01028565
18/09/2012,73.51,-0.00974693
17/09/2012,74.23,0.007436989
14/09/2012,73.68,-0.014150226
13/09/2012,74.73,0.014693262
12/09/2012,73.64,0.00135888
11/09/2012,73.54,0.006685338
10/09/2012,73.05,0.006179216
07/09/2012,72.6,0.009132484
06/09/2012,71.94,0
05/09/2012,71.94,-0.024170361
04/09/2012,73.7,-0.001491425
31/08/2012,73.81,-0.000135474
30/08/2012,73.82,-0.006481254
29/08/2012,74.3,-0.003895498
28/08/2012,74.59,-0.008942335
27/08/2012,75.26,-0.006093541
24/08/2012,75.72,0.000528402
23/08/2012,75.68,-0.006059826
22/08/2012,76.14,0.003157067
21/08/2012,75.9,-0.007089435
20/08/2012,76.44,-0.000653894
17/08/2012,76.49,0.001570064
16/08/2012,76.37,-0.002745997
15/08/2012,76.58,0.005236985
14/08/2012,76.18,0.000393882
13/08/2012,76.15,-0.001967859
10/08/2012,76.3,0.003544939
09/08/2012,76.03,0.003293594
08/08/2012,75.78,-0.004082445
07/08/2012,76.09,0.006196052
06/08/2012,75.62,-0.00184965
03/08/2012,75.76,0.010082335
02/08/2012,75,-0.001998003
01/08/2012,75.15,-0.006102433
31/07/2012,75.61,-0.008166536
30/07/2012,76.23,0.003021746
27/07/2012,76,0.014980064
26/07/2012,74.87,0.008046175
25/07/2012,74.27,-0.000942063
24/07/2012,74.34,-0.047418431
23/07/2012,77.95,-0.006393884
20/07/2012,78.45,-0.019190085
19/07/2012,79.97,-0.002996631
18/07/2012,80.21,0.011031828
17/07/2012,79.33,0.002018928
16/07/2012,79.17,-0.003404581
13/07/2012,79.44,0.010757555
12/07/2012,78.59,-0.003683245
11/07/2012,78.88,0.003810496
10/07/2012,78.58,-0.007859085
09/07/2012,79.2,-0.002144164
06/07/2012,79.37,-0.006780538
05/07/2012,79.91,0.005521409
03/07/2012,79.47,0.009863509
02/07/2012,78.69,-0.000889171
29/06/2012,78.76,0.02117228
28/06/2012,77.11,0.004158551
27/06/2012,76.79,0.005615424
26/06/2012,76.36,-0.001047121
25/06/2012,76.44,-0.01647783
22/06/2012,77.71,0.007880669
21/06/2012,77.1,-0.013782662
20/06/2012,78.17,0.000127934
19/06/2012,78.16,0.00474512
18/06/2012,77.79,0.00334793
15/06/2012,77.53,0.00206585
14/06/2012,77.37,0.014319432
13/06/2012,76.27,0.001049456
12/06/2012,76.19,0.004736228
11/06/2012,75.83,-0.010494652
08/06/2012,76.63,0.015253419
07/06/2012,75.47,0.006513815
06/06/2012,74.98,0.029505456
05/06/2012,72.8,-0.00260649
04/06/2012,72.99,-0.003555802
01/06/2012,73.25,-0.022809545
31/05/2012,74.94,0.004413247
30/05/2012,74.61,-0.011990551
29/05/2012,75.51,0.007577304
25/05/2012,74.94,-0.003197445
24/05/2012,75.18,0.002397125
23/05/2012,75,0.003205131
22/05/2012,74.76,0.001606426
21/05/2012,74.64,0.00820614
18/05/2012,74.03,-0.010481149
17/05/2012,74.81,-0.014728588
16/05/2012,75.92,-0.002105264
15/05/2012,76.08,-0.001707269
14/05/2012,76.21,-0.002882602
11/05/2012,76.43,-0.002352327
10/05/2012,76.61,-0.007023962
09/05/2012,77.15,-0.006588745
08/05/2012,77.66,-0.001801107
07/05/2012,77.8,0.000900148
04/05/2012,77.73,-0.004364577
03/05/2012,78.07,-0.004473137
02/05/2012,78.42,-0.000637389
01/05/2012,78.47,0.004214297
30/04/2012,78.14,-0.003831912
27/04/2012,78.44,0.002425172
26/04/2012,78.25,-0.017733207
25/04/2012,79.65,0.002388286
24/04/2012,79.46,0.005426223
23/04/2012,79.03,-0.015568425
20/04/2012,80.27,0.005120851
19/04/2012,79.86,-0.007857851
18/04/2012,80.49,0.002363332
17/04/2012,80.3,0.009258167
16/04/2012,79.56,0
13/04/2012,79.56,0.001761228
12/04/2012,79.42,0.00796414
11/04/2012,78.79,0.005855414
10/04/2012,78.33,-0.010919357
09/04/2012,79.19,-0.012424079
05/04/2012,80.18,0.003999006
04/04/2012,79.86,-0.008230499
03/04/2012,80.52,-0.001861158
02/04/2012,80.67,-0.000619617
30/03/2012,80.72,0.010836501
29/03/2012,79.85,-0.002376635
28/03/2012,80.04,-0.004363281
27/03/2012,80.39,-0.002236581
26/03/2012,80.57,0.010731323
23/03/2012,79.71,-0.007125475
22/03/2012,80.28,-0.002860876
21/03/2012,80.51,0.00149161
20/03/2012,80.39,-0.008916468
19/03/2012,81.11,0.033854788
16/03/2012,78.41,-0.0067366
15/03/2012,78.94,0.008907045
14/03/2012,78.24,-0.001660175
13/03/2012,78.37,0.008714652
12/03/2012,77.69,0.006845361
09/03/2012,77.16,0.005718757
08/03/2012,76.72,0.00942909
07/03/2012,76,0.005144791
06/03/2012,75.61,-0.009346478
05/03/2012,76.32,-0.002878453
02/03/2012,76.54,-0.004562349
01/03/2012,76.89,-0.001299714
29/02/2012,76.99,0.001689958
28/02/2012,76.86,0.001171646
27/02/2012,76.77,0.003523198
24/02/2012,76.5,-0.001828393
23/02/2012,76.64,0.009702449
22/02/2012,75.9,-0.006566012
21/02/2012,76.4,-0.004700975
17/02/2012,76.76,0
16/02/2012,76.76,0.000390905
15/02/2012,76.73,-0.004940208
14/02/2012,77.11,-0.000648214
13/02/2012,77.16,0.006109866
10/02/2012,76.69,0.001565967
09/02/2012,76.57,-0.004560566
08/02/2012,76.92,-0.00479866
07/02/2012,77.29,0.00479866
06/02/2012,76.92,0.002864212
03/02/2012,76.7,0.004180827
02/02/2012,76.38,-0.005223308
01/02/2012,76.78,0.014826749
31/01/2012,75.65,-0.006587639
30/01/2012,76.15,0.001445562
27/01/2012,76.04,0.00263366
26/01/2012,75.84,0.002905059
25/01/2012,75.62,0.008232685
24/01/2012,75,-0.001731833
23/01/2012,75.13,-0.003852545
20/01/2012,75.42,0.001459564
19/01/2012,75.31,0.005058584
18/01/2012,74.93,0.009790194
17/01/2012,74.2,0.000539229
13/01/2012,74.16,-0.007790503
12/01/2012,74.74,0.001740878
11/01/2012,74.61,0.005645176
10/01/2012,74.19,0.010024468
09/01/2012,73.45,-0.000408358
06/01/2012,73.48,0.004911333
05/01/2012,73.12,-0.009798663
04/01/2012,73.84,-0.004324331
03/01/2012,74.16,0.013166122
30/12/2011,73.19,-0.004634687
29/12/2011,73.53,0.010939532
28/12/2011,72.73,-0.010395388
27/12/2011,73.49,0.000272183
23/12/2011,73.47,0.006417718
22/12/2011,73,0.007286758
21/12/2011,72.47,-0.001241123
20/12/2011,72.56,0.024554805
19/12/2011,70.8,-0.013468217
16/12/2011,71.76,0.002930712
15/12/2011,71.55,0.01279995
14/12/2011,70.64,-0.005787298
13/12/2011,71.05,-0.011057569
12/12/2011,71.84,-0.008455245
09/12/2011,72.45,0.005952811
08/12/2011,72.02,-0.017753167
07/12/2011,73.31,0.020812549
06/12/2011,71.8,-0.002086957
05/12/2011,71.95,0.012306126
02/12/2011,71.07,-0.000843882
01/12/2011,71.13,-0.008678666
30/11/2011,71.75,0.047668842
29/11/2011,68.41,0.00248811
28/11/2011,68.24,0.02643064
25/11/2011,66.46,-0.006598704
23/11/2011,66.9,-0.0168968
22/11/2011,68.04,-0.002642009
21/11/2011,68.22,-0.013395658
18/11/2011,69.14,0.003041938
17/11/2011,68.93,-0.005497699
16/11/2011,69.31,-0.018015929
15/11/2011,70.57,0.004544817
14/11/2011,70.25,-0.007516167
11/11/2011,70.78,0.01279699
10/11/2011,69.88,0.012817919
09/11/2011,68.99,-0.036434939
08/11/2011,71.55,0.015351333
07/11/2011,70.46,0.006692798
04/11/2011,69.99,-0.008111037
03/11/2011,70.56,0.017297265
02/11/2011,69.35,0.010873612
01/11/2011,68.6,-0.023625415
31/10/2011,70.24,-0.01763963
28/10/2011,71.49,-0.000838926
27/10/2011,71.55,0.030797864
26/10/2011,69.38,0.000432495
25/10/2011,69.35,-0.021681066
24/10/2011,70.87,0.011495195
21/10/2011,70.06,0.012351155
20/10/2011,69.2,0.005506462
19/10/2011,68.82,-0.006228745
18/10/2011,69.25,0.018068392
17/10/2011,68.01,-0.013871873
14/10/2011,68.96,0.012696267
13/10/2011,68.09,-0.006878915
12/10/2011,68.56,0.008937134
11/10/2011,67.95,0.001325381
10/10/2011,67.86,0.023860362
07/10/2011,66.26,-0.003916257
06/10/2011,66.52,0.01438438
05/10/2011,65.57,0.02329813
04/10/2011,64.06,0.029143653
03/10/2011,62.22,-0.014836357
30/09/2011,63.15,-0.023784567
29/09/2011,64.67,0.023784567
28/09/2011,63.15,-0.013526472
27/09/2011,64.01,0.012576805
26/09/2011,63.21,0.019328131
23/09/2011,62,-0.002738183
22/09/2011,62.17,-0.034308954
21/09/2011,64.34,-0.028649987
20/09/2011,66.21,0.006211671
19/09/2011,65.8,-0.011934578
16/09/2011,66.59,0.006176114
15/09/2011,66.18,0.000302252
14/09/2011,66.16,0.022778635
13/09/2011,64.67,0.012447648
12/09/2011,63.87,-0.005464921
09/09/2011,64.22,-0.010532935
08/09/2011,64.9,-0.001385788
07/09/2011,64.99,0.009896478
06/09/2011,64.35,-0.019391189
02/09/2011,65.61,-0.016026953
01/09/2011,66.67,-0.010741562
31/08/2011,67.39,0.002377062
30/08/2011,67.23,0.00746495
29/08/2011,66.73,0.030893425
26/08/2011,64.7,0.01620478
25/08/2011,63.66,-0.018057776
24/08/2011,64.82,0.015234245
23/08/2011,63.84,0.029245568
22/08/2011,62,0.004850454
19/08/2011,61.7,-0.009356416
18/08/2011,62.28,-0.043976935
17/08/2011,65.08,-0.001842187
16/08/2011,65.2,-0.010375436
15/08/2011,65.88,0.010375436
12/08/2011,65.2,0.007389196
11/08/2011,64.72,0.043097191
10/08/2011,61.99,-0.033471282
09/08/2011,64.1,0.026879089
08/08/2011,62.4,-0.051381432
05/08/2011,65.69,0.007027221
04/08/2011,65.23,-0.030646221
03/08/2011,67.26,0.014677514
02/08/2011,66.28,-0.020015605
01/08/2011,67.62,-0.023386041
29/07/2011,69.22,0.001156404
28/07/2011,69.14,-0.015357317
27/07/2011,70.21,-0.019464648
26/07/2011,71.59,-0.033785141
25/07/2011,74.05,-0.001484381
22/07/2011,74.16,-0.003231021
21/07/2011,74.4,0.011898464
20/07/2011,73.52,0.001633542
19/07/2011,73.4,0.013441431
18/07/2011,72.42,-0.009072227
15/07/2011,73.08,-0.003824096
14/07/2011,73.36,-0.00081755
13/07/2011,73.42,0.00231813
12/07/2011,73.25,-0.006667145
11/07/2011,73.74,-0.011192889
08/07/2011,74.57,-0.010671036
07/07/2011,75.37,0.011610192
06/07/2011,74.5,0.009711433
05/07/2011,73.78,-0.002436714
01/07/2011,73.96,0.01402433
30/06/2011,72.93,0.013111774
29/06/2011,71.98,-0.00097202
28/06/2011,72.05,0.008502386
27/06/2011,71.44,0.004489345
24/06/2011,71.12,-0.002808202
23/06/2011,71.32,0.002948819
22/06/2011,71.11,0.006489865
21/06/2011,70.65,0.019293203
20/06/2011,69.3,0.001877664
17/06/2011,69.17,0.001736363
16/06/2011,69.05,-0.000868558
15/06/2011,69.11,-0.001445923
14/06/2011,69.21,0.010895728
13/06/2011,68.46,-0.000584112
10/06/2011,68.5,-0.01146685
09/06/2011,69.29,0.000433057
08/06/2011,69.26,-0.007049882
07/06/2011,69.75,-0.008707499
06/06/2011,70.36,-0.011165405
03/06/2011,71.15,-0.016310392
02/06/2011,72.32,0.000276587
01/06/2011,72.3,-0.016325213
31/05/2011,73.49,0.007237997
27/05/2011,72.96,-0.000137052
26/05/2011,72.97,0.002332443
25/05/2011,72.8,-0.001509849
24/05/2011,72.91,-0.008059602
23/05/2011,73.5,-0.007455134
20/05/2011,74.05,-0.003370411
19/05/2011,74.3,0.006210362
18/05/2011,73.84,0.005704212
17/05/2011,73.42,-0.005162354
16/05/2011,73.8,-0.004596466
13/05/2011,74.14,-0.002693967
12/05/2011,74.34,-0.004161359
11/05/2011,74.65,0.003757889
10/05/2011,74.37,0.009049836
09/05/2011,73.7,-0.005412733
06/05/2011,74.1,0.001891126
05/05/2011,73.96,-0.003913371
04/05/2011,74.25,-0.011249616
03/05/2011,75.09,0.002934118
02/05/2011,74.87,-0.001334757
29/04/2011,74.97,0.002136468
28/04/2011,74.81,0.007244464
27/04/2011,74.27,-0.00040385
26/04/2011,74.3,0.008922595
25/04/2011,73.64,0.006402855
21/04/2011,73.17,0.006306574
20/04/2011,72.71,0.010090624
19/04/2011,71.98,0.000833912
18/04/2011,71.92,-0.010924536
15/04/2011,72.71,0.004134515
14/04/2011,72.41,-0.002758242
13/04/2011,72.61,-0.00850252
12/04/2011,73.23,0.000273149
11/04/2011,73.21,-0.000546224
08/04/2011,73.25,-0.010186845
07/04/2011,74,-0.006331267
06/04/2011,74.47,0.004306291
05/04/2011,74.15,-0.007925355
04/04/2011,74.74,0.003484791
01/04/2011,74.48,0.002150538
31/03/2011,74.32,-0.002419031
30/03/2011,74.5,0.008763116
29/03/2011,73.85,0.004478531
28/03/2011,73.52,0.020335958
25/03/2011,72.04,-0.000832524
24/03/2011,72.1,0.00667968
23/03/2011,71.62,-0.005985958
22/03/2011,72.05,-0.010904932
21/03/2011,72.84,0.017170181
18/03/2011,71.6,-0.000139655
17/03/2011,71.61,0.017325597
16/03/2011,70.38,-0.02011461
15/03/2011,71.81,-0.019035057
14/03/2011,73.19,-0.012221771
11/03/2011,74.09,0.013315414
10/03/2011,73.11,-0.001913092
09/03/2011,73.25,0.005887605
08/03/2011,72.82,0.014106167
07/03/2011,71.8,-0.008874157
04/03/2011,72.44,-0.013982407
03/03/2011,73.46,0.016331935
02/03/2011,72.27,-0.001106348
01/03/2011,72.35,-0.019843279
28/02/2011,73.8,0.004617691
25/02/2011,73.46,-0.002990352
24/02/2011,73.68,0.002854232
23/02/2011,73.47,-0.015397387
22/02/2011,74.61,-0.024623961
18/02/2011,76.47,0.001832461
17/02/2011,76.33,0.008816427
16/02/2011,75.66,0.011431734
15/02/2011,74.8,0
14/02/2011,74.8,-0.006927819
11/02/2011,75.32,0.007328969
10/02/2011,74.77,0.00254436
09/02/2011,74.58,0.001476015
08/02/2011,74.47,0.002958582
07/02/2011,74.25,-0.001211387
04/02/2011,74.34,0.000672812
03/02/2011,74.29,0.003370865
02/02/2011,74.04,-0.007400962
01/02/2011,74.59,0.040632085
31/01/2011,71.62,0.012504554
28/01/2011,70.73,-0.030355993
27/01/2011,72.91,0.000548772
26/01/2011,72.87,0.000549073
