Date,Close,CSCO
21/06/2013,24.48,0.001635323
20/06/2013,24.44,-0.009772065
19/06/2013,24.68,-0.005656581
18/06/2013,24.82,0.004846536
17/06/2013,24.7,0.025006427
14/06/2013,24.09,-0.010735033
13/06/2013,24.35,0.014894773
12/06/2013,23.99,-0.003329175
11/06/2013,24.07,-0.011976191
10/06/2013,24.36,-0.005322428
07/06/2013,24.49,-0.002446983
06/06/2013,24.55,0.009412797
05/06/2013,24.32,-0.001643386
04/06/2013,24.36,-0.000820681
03/06/2013,24.38,0.010721752
31/05/2013,24.12,-0.010311496
30/05/2013,24.37,0.010311496
29/05/2013,24.12,0.009581411
28/05/2013,23.89,0.015183759
24/05/2013,23.53,0.00085034
23/05/2013,23.51,0.007257236
22/05/2013,23.34,-0.028301783
21/05/2013,24.01,0.002502086
20/05/2013,23.95,-0.012035837
17/05/2013,24.24,0.0145442
16/05/2013,23.89,0.118987193
15/05/2013,21.21,-0.002824861
14/05/2013,21.27,0
13/05/2013,21.27,0.008024589
10/05/2013,21.1,0.012878785
09/05/2013,20.83,0.005294838
08/05/2013,20.72,0.01654539
07/05/2013,20.38,-0.020879613
06/05/2013,20.81,-0.000960615
03/05/2013,20.83,0.004812329
02/05/2013,20.73,0.017027899
01/05/2013,20.38,-0.026151611
30/04/2013,20.92,-0.002863964
29/04/2013,20.98,0.014886229
26/04/2013,20.67,0.001452433
25/04/2013,20.64,0.012186356
24/04/2013,20.39,-0.025182929
23/04/2013,20.91,0.015421992
22/04/2013,20.59,0.006333761
19/04/2013,20.46,-0.00584797
18/04/2013,20.58,-0.002426597
17/04/2013,20.63,-0.02536628
16/04/2013,21.16,0.005212047
15/04/2013,21.05,-0.023011112
12/04/2013,21.54,-0.006939653
11/04/2013,21.69,0.010194713
10/04/2013,21.47,0.023563767
09/04/2013,20.97,0.019259141
08/04/2013,20.57,-0.001942691
05/04/2013,20.61,-0.020648993
04/04/2013,21.04,-0.007575794
03/04/2013,21.2,-0.000942952
02/04/2013,21.22,0.018549878
01/04/2013,20.83,-0.003354904
28/03/2013,20.9,0.003354904
27/03/2013,20.83,-0.000959693
26/03/2013,20.85,0
25/03/2013,20.85,0.004807702
22/03/2013,20.75,-0.00432797
21/03/2013,20.84,-0.039054599
20/03/2013,21.67,0.00694608
19/03/2013,21.52,-0.00694608
18/03/2013,21.67,-0.011926747
15/03/2013,21.93,0.015625318
14/03/2013,21.59,0.000463285
13/03/2013,21.58,-0.005545301
12/03/2013,21.7,-0.008260717
11/03/2013,21.88,0.002287807
08/03/2013,21.83,0.001375201
07/03/2013,21.8,0.003676475
06/03/2013,21.72,0.023289362
05/03/2013,21.22,0.02287993
04/03/2013,20.74,-0.004330052
01/03/2013,20.83,-0.001439194
28/02/2013,20.86,-0.001437126
27/02/2013,20.89,0.013494181
26/02/2013,20.61,-0.002423069
25/02/2013,20.66,-0.011549695
22/02/2013,20.9,0.006721101
21/02/2013,20.76,-0.016718804
20/02/2013,21.11,-0.016443875
19/02/2013,21.46,0.022144603
15/02/2013,20.99,0
14/02/2013,20.99,-0.007120847
13/02/2013,21.14,0.008074136
12/02/2013,20.97,-0.014204784
11/02/2013,21.27,0.005185022
08/02/2013,21.16,0.002839567
07/02/2013,21.1,-0.004256332
06/02/2013,21.19,0.005204649
05/02/2013,21.08,0.01241066
04/02/2013,20.82,-0.000480192
01/02/2013,20.83,0.012560552
31/01/2013,20.57,-0.000486027
30/01/2013,20.58,-0.009671255
29/01/2013,20.78,-0.013384521
28/01/2013,21.06,-0.004264399
25/01/2013,21.15,0.00616554
24/01/2013,21.02,0.019212887
23/01/2013,20.62,-0.012051243
22/01/2013,20.87,-0.007161644
18/01/2013,21.02,0.003335719
17/01/2013,20.95,-0.003811343
16/01/2013,21.03,0.002380387
15/01/2013,20.98,0.000476758
14/01/2013,20.97,0.023644045
11/01/2013,20.48,0.001955035
10/01/2013,20.44,0.006872879
09/01/2013,20.3,-0.00049249
08/01/2013,20.31,0.000985222
07/01/2013,20.29,-0.009320646
04/01/2013,20.48,0.001465918
03/01/2013,20.45,0.005393492
02/01/2013,20.34,0.034512052
31/12/2012,19.65,0.010230268
28/12/2012,19.45,-0.010230268
27/12/2012,19.65,-0.013646914
26/12/2012,19.92,0.00452831
24/12/2012,19.83,-0.006534328
21/12/2012,19.96,-0.013930574
20/12/2012,20.24,-0.001481116
19/12/2012,20.27,-0.005412067
18/12/2012,20.38,0.013336824
17/12/2012,20.11,0.012509545
14/12/2012,19.86,0.006060625
13/12/2012,19.74,0.000506714
12/12/2012,19.73,-0.002531006
11/12/2012,19.78,-0.000505433
10/12/2012,19.79,0.02300127
07/12/2012,19.34,-0.007212808
06/12/2012,19.48,0.013957321
05/12/2012,19.21,0.00208442
04/12/2012,19.17,0.007329876
03/12/2012,19.03,0.006325799
30/11/2012,18.91,-0.005274274
29/11/2012,19.01,0.009513814
28/11/2012,18.83,-0.006880154
27/11/2012,18.96,-0.005260401
26/11/2012,19.06,0.011609629
23/11/2012,18.84,0.019293203
21/11/2012,18.48,0.007604599
20/11/2012,18.34,0.002183407
19/11/2012,18.3,0.017085012
16/11/2012,17.99,0.002783191
15/11/2012,17.94,0.015730661
14/11/2012,17.66,0.046951538
13/11/2012,16.85,-0.000593296
12/11/2012,16.86,0.002375298
09/11/2012,16.82,-0.000594354
08/11/2012,16.83,-0.022327602
07/11/2012,17.21,-0.01556676
06/11/2012,17.48,0.004587164
05/11/2012,17.4,0.0028777
02/11/2012,17.35,-0.00917964
01/11/2012,17.51,0.020773973
31/10/2012,17.15,-0.008130126
26/10/2012,17.29,0.005218916
25/10/2012,17.2,-0.010410736
24/10/2012,17.38,-0.035607039
23/10/2012,18.01,-0.009944833
22/10/2012,18.19,0.008280478
19/10/2012,18.04,-0.031107556
18/10/2012,18.61,-0.00535907
17/10/2012,18.71,-0.007454774
16/10/2012,18.85,0.016043125
15/10/2012,18.55,0.007575794
12/10/2012,18.41,0.00818112
11/10/2012,18.26,-0.002734484
10/10/2012,18.31,-0.026409511
09/10/2012,18.8,-0.005305052
08/10/2012,18.9,0.002118645
05/10/2012,18.86,-0.002118645
04/10/2012,18.9,-0.001586043
03/10/2012,18.93,0.003174606
02/10/2012,18.87,-0.00896867
01/10/2012,19.04,-0.003146306
28/09/2012,19.1,0.015831465
27/09/2012,18.8,0.011771136
26/09/2012,18.58,-0.004832224
25/09/2012,18.67,-0.007470686
24/09/2012,18.81,-0.004773279
21/09/2012,18.9,-0.011049836
20/09/2012,19.11,-0.000523149
19/09/2012,19.12,0.003667806
18/09/2012,19.05,-0.005757671
17/09/2012,19.16,-0.017076741
14/09/2012,19.49,0.006692432
13/09/2012,19.36,0.014568416
12/09/2012,19.08,0.002098637
11/09/2012,19.04,-0.005760686
10/09/2012,19.15,-0.021183949
07/09/2012,19.56,-0.008653655
06/09/2012,19.73,0.042978398
05/09/2012,18.9,-0.005277057
04/09/2012,19,-0.004201687
31/08/2012,19.08,0.009478744
30/08/2012,18.9,-0.015748357
29/08/2012,19.2,-0.001041125
28/08/2012,19.22,-0.007257678
27/08/2012,19.36,0.008298803
24/08/2012,19.2,0.003652496
23/08/2012,19.13,-0.00469362
22/08/2012,19.22,0.003126631
21/08/2012,19.16,0.011548685
20/08/2012,18.94,-0.00631581
17/08/2012,19.06,0.002100841
16/08/2012,19.02,0.091898551
15/08/2012,17.35,0.010428831
14/08/2012,17.17,-0.009852296
13/08/2012,17.34,-0.011468016
10/08/2012,17.54,-0.009080653
09/08/2012,17.7,0.030983546
08/08/2012,17.16,0.001166181
07/08/2012,17.14,0.026605175
06/08/2012,16.69,0.02058184
03/08/2012,16.35,0.038022654
02/08/2012,15.74,-0.015132697
01/08/2012,15.98,0.001879111
31/07/2012,15.95,0.005028295
30/07/2012,15.87,0.011406968
27/07/2012,15.69,0.019955603
26/07/2012,15.38,-0.002597404
25/07/2012,15.42,0.019646997
24/07/2012,15.12,-0.060935809
23/07/2012,16.07,-0.017885151
20/07/2012,16.36,-0.019371066
19/07/2012,16.68,-0.001198322
18/07/2012,16.7,0.028547338
17/07/2012,16.23,0.002467614
16/07/2012,16.19,-0.007384649
13/07/2012,16.31,0.020440476
12/07/2012,15.98,-0.024723138
11/07/2012,16.38,-0.001829827
10/07/2012,16.41,-0.014519311
09/07/2012,16.65,-0.007181359
06/07/2012,16.77,-0.010086113
05/07/2012,16.94,-0.012320484
03/07/2012,17.15,0.004089985
02/07/2012,17.08,-0.005255487
29/06/2012,17.17,0.04101615
28/06/2012,16.48,-0.015055991
27/06/2012,16.73,-0.00536514
26/06/2012,16.82,-0.007109035
25/06/2012,16.94,-0.011153623
22/06/2012,17.13,0.011744116
21/06/2012,16.93,-0.03368495
20/06/2012,17.51,0.01902623
19/06/2012,17.18,0.002331003
18/06/2012,17.14,0.00233645
15/06/2012,17.1,0.010582109
14/06/2012,16.92,0.015485717
13/06/2012,16.66,-0.007772834
12/06/2012,16.79,0.018635947
11/06/2012,16.48,-0.015055991
08/06/2012,16.73,0.009006365
07/06/2012,16.58,-0.006612588
06/06/2012,16.69,0.034749001
05/06/2012,16.12,0.00062054
04/06/2012,16.11,0.009354605
01/06/2012,15.96,-0.022918315
31/05/2012,16.33,-0.003667486
30/05/2012,16.39,-0.012128711
29/05/2012,16.59,0.015796197
25/05/2012,16.33,-0.003667486
24/05/2012,16.39,-0.018138345
23/05/2012,16.69,-0.002393777
22/05/2012,16.73,0.003592818
21/05/2012,16.67,0.012070153
18/05/2012,16.47,-0.004845558
17/05/2012,16.55,-0.008423636
16/05/2012,16.69,0.009028048
15/05/2012,16.54,-0.010225653
14/05/2012,16.71,0.012041085
11/05/2012,16.51,-0.018007689
10/05/2012,16.81,-0.110818526
09/05/2012,18.78,0.003734333
08/05/2012,18.71,-0.019582526
07/05/2012,19.08,-0.002094242
04/05/2012,19.12,-0.030898442
03/05/2012,19.72,-0.006066753
02/05/2012,19.84,-0.007031671
01/05/2012,19.98,-0.00896867
30/04/2012,20.16,0.00896867
27/04/2012,19.98,0.019202207
26/04/2012,19.6,0.005628053
25/04/2012,19.49,0.003598051
24/04/2012,19.42,-0.013299429
23/04/2012,19.68,-0.011619226
20/04/2012,19.91,0
19/04/2012,19.91,-0.007505664
18/04/2012,20.06,-0.000996512
17/04/2012,20.08,0.017583975
16/04/2012,19.73,-0.006063687
13/04/2012,19.85,-0.010523775
12/04/2012,20.06,0.001996009
11/04/2012,20.02,0.023756487
10/04/2012,19.55,-0.020754984
09/04/2012,19.96,-0.012941943
05/04/2012,20.22,-0.006899978
04/04/2012,20.36,-0.022341872
03/04/2012,20.82,-0.017615309
02/04/2012,21.19,0.001889467
30/03/2012,21.15,0.005689916
29/03/2012,21.03,-0.002374734
28/03/2012,21.08,0.00809721
27/03/2012,20.91,0.003353297
26/03/2012,20.84,0.014986986
23/03/2012,20.53,0.007333203
22/03/2012,20.38,-0.005870858
21/03/2012,20.5,-0.003408818
20/03/2012,20.57,0.021125816
19/03/2012,20.14,0.005476738
16/03/2012,20.03,0.006009032
15/03/2012,19.91,-0.014460486
14/03/2012,20.2,-0.000989609
13/03/2012,20.22,0.019476271
12/03/2012,19.83,0.001514005
09/03/2012,19.8,0.006079046
08/03/2012,19.68,0.013814494
07/03/2012,19.41,-0.003599901
06/03/2012,19.48,-0.006141268
05/03/2012,19.6,-0.008130126
02/03/2012,19.76,-0.006054509
01/03/2012,19.88,0
29/02/2012,19.88,-0.015968403
28/02/2012,20.2,0.001486252
27/02/2012,20.17,0.001488465
24/02/2012,20.14,-0.004458764
23/02/2012,20.23,0.005452306
22/02/2012,20.12,-0.011857846
21/02/2012,20.36,0.003444038
17/02/2012,20.29,0.004940722
16/02/2012,20.19,0.013965314
15/02/2012,19.91,-0.008004045
14/02/2012,20.07,0.001995013
13/02/2012,20.03,0.006511418
10/02/2012,19.9,-0.005012542
09/02/2012,20,-0.021272135
08/02/2012,20.43,0.011321804
07/02/2012,20.2,0.000495172
06/02/2012,20.19,0.004965253
03/02/2012,20.09,0.014540241
02/02/2012,19.8,0
01/02/2012,19.8,0.007604599
31/01/2012,19.65,0.004590674
30/01/2012,19.56,0
27/01/2012,19.56,-0.013709278
26/01/2012,19.83,0
25/01/2012,19.83,0.000504414
24/01/2012,19.82,-0.000504414
23/01/2012,19.83,-0.00452831
20/01/2012,19.92,0.006547493
19/01/2012,19.79,0.012713113
18/01/2012,19.54,0.01184055
17/01/2012,19.31,0.013031198
13/01/2012,19.06,-0.004710817
12/01/2012,19.15,0.004186296
11/01/2012,19.07,0.012665077
10/01/2012,18.83,-0.007407441
09/01/2012,18.97,0.00634587
06/01/2012,18.85,-0.00370665
05/01/2012,18.92,-0.003692961
04/01/2012,18.99,0.01913934
03/01/2012,18.63,0.02996683
30/12/2011,18.08,-0.009358725
29/12/2011,18.25,0.004943707
28/12/2011,18.16,-0.02286436
27/12/2011,18.58,0.005937939
23/12/2011,18.47,0.018579769
22/12/2011,18.13,0.011650617
21/12/2011,17.92,-0.026976588
20/12/2011,18.41,0.039894487
19/12/2011,17.69,-0.014033348
16/12/2011,17.94,-0.005558658
15/12/2011,18.04,0.003331486
14/12/2011,17.98,-0.026887765
13/12/2011,18.47,-0.003243246
12/12/2011,18.53,-0.01871212
09/12/2011,18.88,0.016555785
08/12/2011,18.57,-0.022365149
07/12/2011,18.99,0.013786008
06/12/2011,18.73,-0.003198297
05/12/2011,18.79,0.012855024
02/12/2011,18.55,-0.001615944
01/12/2011,18.58,-0.003224076
30/11/2011,18.64,0.052875752
29/11/2011,17.68,-0.018493102
28/11/2011,18.01,0.028726278
25/11/2011,17.5,0.005156127
23/11/2011,17.41,-0.028872654
22/11/2011,17.92,-0.00445435
21/11/2011,18,-0.023065273
18/11/2011,18.42,-0.003252035
17/11/2011,18.48,-0.017167804
16/11/2011,18.8,-0.016878038
15/11/2011,19.12,0.00945882
14/11/2011,18.94,-0.004214969
11/11/2011,19.02,0.021791986
10/11/2011,18.61,0.055232148
09/11/2011,17.61,-0.038980436
08/11/2011,18.31,0.016520199
07/11/2011,18.01,-0.001109878
04/11/2011,18.03,-0.008285052
03/11/2011,18.18,0.018318581
02/11/2011,17.85,0.014672949
01/11/2011,17.59,-0.052060482
31/10/2011,18.53,-0.001617687
28/10/2011,18.56,0.006486509
27/10/2011,18.44,0.046055296
26/10/2011,17.61,-0.000567698
25/10/2011,17.62,0.004550634
24/10/2011,17.54,0.009163867
21/10/2011,17.38,0.0109923
20/10/2011,17.19,0.001746725
19/10/2011,17.16,-0.020191052
18/10/2011,17.51,0.019608471
17/10/2011,17.17,-0.021890275
14/10/2011,17.55,0.007434978
13/10/2011,17.42,0.009806828
12/10/2011,17.25,0.015187208
11/10/2011,16.99,-0.005868561
10/10/2011,17.09,0.02548286
07/10/2011,16.66,-0.005387622
06/10/2011,16.75,0.035859205
05/10/2011,16.16,0.036551013
04/10/2011,15.58,0.025350724
03/10/2011,15.19,-0.020202707
30/09/2011,15.5,-0.022329476
29/09/2011,15.85,0.000631114
28/09/2011,15.84,-0.014415793
27/09/2011,16.07,0.004990653
26/09/2011,15.99,0.024051792
23/09/2011,15.61,0.018100042
22/09/2011,15.33,-0.032726694
21/09/2011,15.84,-0.042638525
20/09/2011,16.53,0.001210654
19/09/2011,16.51,-0.006640531
16/09/2011,16.62,-0.003003907
15/09/2011,16.67,0.02060679
14/09/2011,16.33,-0.00122399
13/09/2011,16.35,0.016029936
12/09/2011,16.09,0.016922999
09/09/2011,15.82,-0.02927646
08/09/2011,16.29,0.025490967
07/09/2011,15.88,0.038515672
06/09/2011,15.28,-0.008471866
02/09/2011,15.41,-0.026258313
01/09/2011,15.82,0.009526906
31/08/2011,15.67,0.002555912
30/08/2011,15.63,-0.007013099
29/08/2011,15.74,0.027046079
26/08/2011,15.32,0.015789802
25/08/2011,15.08,-0.024886681
24/08/2011,15.46,0.001294499
23/08/2011,15.44,0.028244899
22/08/2011,15.01,-0.004652717
19/08/2011,15.08,0.004652717
18/08/2011,15.01,-0.054452855
17/08/2011,15.85,-0.009419222
16/08/2011,16,-0.001873244
15/08/2011,16.03,0.00249844
12/08/2011,15.99,0.004387346
11/08/2011,15.92,0.147992961
10/08/2011,13.73,-0.023750667
09/08/2011,14.06,0.008571481
08/08/2011,13.94,-0.069279774
05/08/2011,14.94,0.00806456
04/08/2011,14.82,-0.044217035
03/08/2011,15.49,0.001938611
02/08/2011,15.46,-0.023650831
01/08/2011,15.83,-0.008805088
29/07/2011,15.97,-0.002501565
28/07/2011,16.01,0.02018996
27/07/2011,15.69,-0.037527856
26/07/2011,16.29,0.000614062
25/07/2011,16.28,-0.010995835
22/07/2011,16.46,0.006705298
21/07/2011,16.35,0.032952935
20/07/2011,15.82,0.010165272
19/07/2011,15.66,0.014148146
18/07/2011,15.44,-0.009668138
15/07/2011,15.59,0.010316017
14/07/2011,15.43,-0.009032319
13/07/2011,15.57,-0.001924928
12/07/2011,15.6,0.010957248
11/07/2011,15.43,-0.019891577
08/07/2011,15.74,-0.010113866
07/07/2011,15.9,0.02161559
06/07/2011,15.56,-0.007044538
05/07/2011,15.67,-0.01205216
01/07/2011,15.86,0.015888482
30/06/2011,15.61,0.017447939
29/06/2011,15.34,0.013784268
28/06/2011,15.13,0.005301537
27/06/2011,15.05,0.00800538
24/06/2011,14.93,-0.035530053
23/06/2011,15.47,0.007135937
22/06/2011,15.36,-0.009718249
21/06/2011,15.51,0.024144729
20/06/2011,15.14,0.01129205
17/06/2011,14.97,-0.005329793
16/06/2011,15.05,0.014051753
15/06/2011,14.84,-0.016043125
14/06/2011,15.08,0.00132714
13/06/2011,15.06,-0.003976148
10/06/2011,15.12,-0.012487839
09/06/2011,15.31,0.000653381
08/06/2011,15.3,-0.013632149
07/06/2011,15.51,-0.03047855
06/06/2011,15.99,-0.00125
03/06/2011,16.01,-0.014879382
02/06/2011,16.25,-0.00796817
01/06/2011,16.38,-0.025317808
31/05/2011,16.8,0.020445691
27/05/2011,16.46,0.012840286
26/05/2011,16.25,0.003699141
25/05/2011,16.19,-0.004929154
24/05/2011,16.27,-0.004904976
23/05/2011,16.35,-0.010949014
20/05/2011,16.53,-0.007833725
19/05/2011,16.66,0.00060042
18/05/2011,16.65,0.000600781
17/05/2011,16.64,0.00240674
16/05/2011,16.6,-0.016726794
13/05/2011,16.88,-0.002957707
12/05/2011,16.93,-0.048987034
11/05/2011,17.78,-0.000562272
10/05/2011,17.79,0.0107376
09/05/2011,17.6,0.002275314
06/05/2011,17.56,0.004566218
05/05/2011,17.48,0.000572246
04/05/2011,17.47,0.00344037
03/05/2011,17.41,-0.009717138
02/05/2011,17.58,0.003418807
29/04/2011,17.52,0.013214786
28/04/2011,17.29,0.00580048
27/04/2011,17.19,-0.019015266
26/04/2011,17.52,0.024264622
25/04/2011,17.1,0.009400774
21/04/2011,16.94,0.000590493
20/04/2011,16.93,0.019082273
19/04/2011,16.61,-0.007198591
18/04/2011,16.73,-0.01777298
15/04/2011,17.03,-0.00818718
14/04/2011,17.17,-0.004648469
13/04/2011,17.25,-0.010954275
12/04/2011,17.44,-0.001718706
11/04/2011,17.47,-0.010250659
08/04/2011,17.65,-0.014623433
07/04/2011,17.91,-0.008893889
06/04/2011,18.07,0.048181606
05/04/2011,17.22,0.009334957
04/04/2011,17.06,0.001173021
01/04/2011,17.04,-0.006434652
31/03/2011,17.15,-0.01044093
30/03/2011,17.33,-0.006327315
29/03/2011,17.44,0.014438599
28/03/2011,17.19,-0.005221944
25/03/2011,17.28,-0.004618946
24/03/2011,17.36,-0.012593183
23/03/2011,17.58,0.007422244
22/03/2011,17.45,0.00344432
21/03/2011,17.39,0.014480415
18/03/2011,17.14,0.008201569
17/03/2011,17,-0.00293686
16/03/2011,17.05,-0.019745125
15/03/2011,17.39,-0.02610818
14/03/2011,17.85,-0.005586607
11/03/2011,17.95,0.001672707
10/03/2011,17.92,-0.011098893
09/03/2011,18.12,-0.005503591
08/03/2011,18.22,0.001098298
07/03/2011,18.2,-0.010929071
04/03/2011,18.4,-0.007040376
03/03/2011,18.53,0.001620308
02/03/2011,18.5,-0.003237995
01/03/2011,18.56,0
28/02/2011,18.56,-0.004301082
25/02/2011,18.64,0.015135424
24/02/2011,18.36,-0.002176279
23/02/2011,18.4,-0.010273137
22/02/2011,18.59,-0.013889112
18/02/2011,18.85,0.009059481
17/02/2011,18.68,0.005367699
16/02/2011,18.58,-0.004832224
15/02/2011,18.67,-0.007470686
14/02/2011,18.81,0.005865119
11/02/2011,18.7,-0.01169604
10/02/2011,18.92,-0.152639421
09/02/2011,22.04,0.00227118
08/02/2011,21.99,-0.001817356
07/02/2011,22.03,-0.000907441
04/02/2011,22.05,0.006369448
03/02/2011,21.91,0.013324341
02/02/2011,21.62,0.0069622
01/02/2011,21.47,0.015016706
31/01/2011,21.15,0.010456369
28/01/2011,20.93,-0.0240748
27/01/2011,21.44,0.000933271
26/01/2011,21.42,-0.005586607
