Date,Close,TWX
08/01/2014,66.76,-0.011023499
07/01/2014,67.5,-0.009730285
06/01/2014,68.16,-0.00745454
03/01/2014,68.67,-0.000873363
02/01/2014,68.73,-0.014301436
31/12/2013,69.72,0.000717412
30/12/2013,69.67,0.000430694
27/12/2013,69.64,-0.005156127
26/12/2013,70,0.008608375
24/12/2013,69.4,0.010283239
23/12/2013,68.69,0.005108382
20/12/2013,68.34,0.006459212
19/12/2013,67.9,0.004428052
18/12/2013,67.6,0.026988145
17/12/2013,65.8,-0.007871672
16/12/2013,66.32,0.011678301
13/12/2013,65.55,-0.004110533
12/12/2013,65.82,-0.009074472
11/12/2013,66.42,-0.0028565
10/12/2013,66.61,0.016957257
09/12/2013,65.49,-0.016356566
06/12/2013,66.57,0.01483078
05/12/2013,65.59,0.002289553
04/12/2013,65.44,-0.000305577
03/12/2013,65.46,-0.002288854
02/12/2013,65.61,-0.001522998
29/11/2013,65.71,0.001065855
27/11/2013,65.64,-0.001522302
26/11/2013,65.74,-0.013447358
25/11/2013,66.63,-0.005388428
22/11/2013,66.99,0.000597282
21/11/2013,66.95,0.018542779
20/11/2013,65.72,-0.008484899
19/11/2013,66.28,-0.008563111
18/11/2013,66.85,-0.01174822
15/11/2013,67.64,-0.011173301
14/11/2013,68.4,0.010434366
13/11/2013,67.69,0.01338509
12/11/2013,66.79,-0.010574229
11/11/2013,67.5,-0.002219757
08/11/2013,67.65,0.034130953
07/11/2013,65.38,-0.034722057
06/11/2013,67.69,-0.007945892
05/11/2013,68.23,-0.006428072
04/11/2013,68.67,-0.002036661
01/11/2013,68.81,0.001017812
31/10/2013,68.74,0.002913755
30/10/2013,68.54,-0.022077226
29/10/2013,70.07,-0.001283606
28/10/2013,70.16,-0.001424299
25/10/2013,70.26,-0.000711389
24/10/2013,70.31,0.006707125
23/10/2013,69.84,0.00157627
22/10/2013,69.73,0.011829336
21/10/2013,68.91,0.00261552
18/10/2013,68.73,0.011413645
17/10/2013,67.95,-0.000735565
16/10/2013,68,0.007824651
15/10/2013,67.47,-0.008412713
14/10/2013,68.04,0.001765226
11/10/2013,67.92,0.008873173
10/10/2013,67.32,0.041088172
09/10/2013,64.61,-0.006325717
08/10/2013,65.02,-0.010404011
07/10/2013,65.7,-0.011501337
04/10/2013,66.46,0.017761378
03/10/2013,65.29,-0.01625558
02/10/2013,66.36,-0.004810593
01/10/2013,66.68,0.013133255
30/09/2013,65.81,-0.00590866
27/09/2013,66.2,0.020295196
26/09/2013,64.87,0.013971044
25/09/2013,63.97,0.009739317
24/09/2013,63.35,-0.001734879
23/09/2013,63.46,-0.013149845
20/09/2013,64.3,-0.001554002
19/09/2013,64.4,0.016596592
18/09/2013,63.34,0.006970877
17/09/2013,62.9,0.002865788
16/09/2013,62.72,0.00255428
13/09/2013,62.56,-0.003828977
12/09/2013,62.8,-0.008246162
11/09/2013,63.32,0.006019343
10/09/2013,62.94,0.011184012
09/09/2013,62.24,0.012774044
06/09/2013,61.45,-0.002113306
05/09/2013,61.58,-0.006635939
04/09/2013,61.99,0.010214925
03/09/2013,61.36,0.013619047
30/08/2013,60.53,-0.007734754
29/08/2013,61,0.000327923
28/08/2013,60.98,-0.008653822
27/08/2013,61.51,-0.009385182
26/08/2013,62.09,-0.004339099
23/08/2013,62.36,-0.000160346
22/08/2013,62.37,0.017957289
21/08/2013,61.26,-0.010069924
20/08/2013,61.88,0.016785206
19/08/2013,60.85,-0.000164325
16/08/2013,60.86,-0.00573443
15/08/2013,61.21,-0.017971827
14/08/2013,62.32,-0.012438368
13/08/2013,63.1,-0.003638381
12/08/2013,63.33,-0.001104711
09/08/2013,63.4,-0.008481282
08/08/2013,63.94,0.00156519
07/08/2013,63.84,-0.00375235
06/08/2013,64.08,-0.006067697
05/08/2013,64.47,0.002795901
02/08/2013,64.29,0.019317444
01/08/2013,63.06,0.012767489
31/07/2013,62.26,0.003056385
