Date,Close,LOW
05/07/2013,42.78,0.010810916
03/07/2013,42.32,-0.001180777
02/07/2013,42.37,0.031406153
01/07/2013,41.06,0.003904349
28/06/2013,40.9,-0.006093864
27/06/2013,41.15,0.015181486
26/06/2013,40.53,0.025488636
25/06/2013,39.51,0.001519757
24/06/2013,39.45,-0.002531647
21/06/2013,39.55,-0.006803604
20/06/2013,39.82,-0.029934208
19/06/2013,41.03,-0.010425601
18/06/2013,41.46,0.002173127
17/06/2013,41.37,0.00508907
14/06/2013,41.16,-0.000485791
13/06/2013,41.18,0.01393836
12/06/2013,40.61,-0.006871193
11/06/2013,40.89,-0.007067167
10/06/2013,41.18,-0.010147466
07/06/2013,41.6,0.021872075
06/06/2013,40.7,0.027398974
05/06/2013,39.6,-0.034499016
04/06/2013,40.99,-0.032876386
03/06/2013,42.36,0.005919279
31/05/2013,42.11,-0.012976471
30/05/2013,42.66,-0.010029239
29/05/2013,43.09,0.005351962
28/05/2013,42.86,0.00514621
24/05/2013,42.64,-0.001171921
23/05/2013,42.69,-0.006537497
22/05/2013,42.97,0.012175285
21/05/2013,42.45,0.00165036
20/05/2013,42.38,-0.006819544
17/05/2013,42.67,-0.002106989
16/05/2013,42.76,-0.010931613
15/05/2013,43.23,0.010463995
14/05/2013,42.78,0.016260521
13/05/2013,42.09,0.000475285
10/05/2013,42.07,0.007156519
09/05/2013,41.77,-0.013790043
08/05/2013,42.35,0.049865122
07/05/2013,40.29,-0.01282385
06/05/2013,40.81,0.030350588
03/05/2013,39.59,0.018353816
02/05/2013,38.87,0.017910927
01/05/2013,38.18,-0.006266339
30/04/2013,38.42,0.004434597
29/04/2013,38.25,0.014483466
26/04/2013,37.7,-0.002384423
25/04/2013,37.79,0.002119206
24/04/2013,37.71,-0.007923972
23/04/2013,38.01,0.008454476
22/04/2013,37.69,-0.011344272
19/04/2013,38.12,0.021209703
18/04/2013,37.32,-0.007208682
17/04/2013,37.59,-0.01058491
16/04/2013,37.99,0.002108038
15/04/2013,37.91,-0.026293328
12/04/2013,38.92,0.002057614
11/04/2013,38.84,-0.00436738
10/04/2013,39.01,0.003595279
09/04/2013,38.87,-0.002825949
08/04/2013,38.98,0.015251685
05/04/2013,38.39,-0.006232168
04/04/2013,38.63,0.019869935
03/04/2013,37.87,-0.003953095
02/04/2013,38.02,0.013238213
01/04/2013,37.52,-0.010604553
28/03/2013,37.92,-0.006833141
27/03/2013,38.18,-0.001047121
26/03/2013,38.22,0.00261986
25/03/2013,38.12,0.00763664
22/03/2013,37.83,0.001852097
21/03/2013,37.76,-0.017067501
20/03/2013,38.41,0.004435754
19/03/2013,38.24,-0.01299057
18/03/2013,38.74,-0.001805287
15/03/2013,38.81,-0.009998801
14/03/2013,39.2,-0.00508907
13/03/2013,39.4,0.009179055
12/03/2013,39.04,-0.016008473
11/03/2013,39.67,0.009116295
08/03/2013,39.31,0.015639339
07/03/2013,38.7,-0.003353544
06/03/2013,38.83,0.001804357
05/03/2013,38.76,0.008550382
04/03/2013,38.43,0.001301914
01/03/2013,38.38,0.006010733
28/02/2013,38.15,0.011600446
27/02/2013,37.71,0.030150332
26/02/2013,36.59,0.020152511
25/02/2013,35.86,-0.049241554
22/02/2013,37.67,0
21/02/2013,37.67,-0.025423988
20/02/2013,38.64,-0.019731582
19/02/2013,39.41,0.006874629
15/02/2013,39.14,-0.010926293
14/02/2013,39.57,-0.005041604
13/02/2013,39.77,-0.000502765
12/02/2013,39.79,0.018516699
11/02/2013,39.06,0.000768344
08/02/2013,39.03,0.00668383
07/02/2013,38.77,0.002582646
06/02/2013,38.67,0.008831226
05/02/2013,38.33,0.010226915
04/02/2013,37.94,-0.016209505
01/02/2013,38.56,0.009641769
31/01/2013,38.19,-0.00052356
30/01/2013,38.21,-0.000523286
29/01/2013,38.23,-0.00313398
28/01/2013,38.35,-0.00597948
25/01/2013,38.58,0.004416165
24/01/2013,38.41,0.013894574
23/01/2013,37.88,0.011683617
22/01/2013,37.44,0.012092046
18/01/2013,36.99,-0.000270307
17/01/2013,37,0.033808359
16/01/2013,35.77,-0.004463048
15/01/2013,35.93,0.015425912
14/01/2013,35.38,-0.012638843
11/01/2013,35.83,0.007845375
10/01/2013,35.55,0.019026557
09/01/2013,34.88,0.00287109
08/01/2013,34.78,0.000575209
07/01/2013,34.76,-0.023316382
04/01/2013,35.58,-0.007559885
03/01/2013,35.85,-0.009439271
02/01/2013,36.19,0.018686919
31/12/2012,35.52,0.015319449
28/12/2012,34.98,-0.004278997
27/12/2012,35.13,-0.001990616
26/12/2012,35.2,-0.001135718
24/12/2012,35.24,0.005691535
21/12/2012,35.04,-0.009656423
20/12/2012,35.38,0.007660699
19/12/2012,35.11,-0.020299541
18/12/2012,35.83,-0.000558036
17/12/2012,35.85,0.039544336
14/12/2012,34.46,-0.00202928
13/12/2012,34.53,-0.005775355
12/12/2012,34.73,-0.002588068
11/12/2012,34.82,0.000287233
10/12/2012,34.81,-0.008581288
07/12/2012,35.11,-0.001707456
06/12/2012,35.17,-0.000852636
05/12/2012,35.2,-0.011861195
04/12/2012,35.62,-0.011722155
03/12/2012,36.04,-0.001386386
30/11/2012,36.09,0.013389321
29/11/2012,35.61,-0.004483056
28/11/2012,35.77,0.012094086
27/11/2012,35.34,-0.000282925
26/11/2012,35.35,0.005673774
23/11/2012,35.15,0.017217068
21/11/2012,34.55,0.002898553
20/11/2012,34.45,0.014325636
19/11/2012,33.96,0.060072654
16/11/2012,31.98,0.018302814
15/11/2012,31.4,-0.018302814
14/11/2012,31.98,0.000312744
13/11/2012,31.97,-0.000312744
12/11/2012,31.98,0.016075996
09/11/2012,31.47,-0.019821319
08/11/2012,32.1,-0.020657433
07/11/2012,32.77,-0.015743589
06/11/2012,33.29,0.006932959
05/11/2012,33.06,-0.002718624
02/11/2012,33.15,0.005748012
01/11/2012,32.96,0.017753757
31/10/2012,32.38,0.032007753
26/10/2012,31.36,-0.013618579
25/10/2012,31.79,-0.01560581
24/10/2012,32.29,-0.000309645
23/10/2012,32.3,-0.012613611
22/10/2012,32.71,0.002142311
19/10/2012,32.64,0.002146911
18/10/2012,32.57,-0.006731972
17/10/2012,32.79,0.01350957
16/10/2012,32.35,0.004647568
15/10/2012,32.2,0.032189589
12/10/2012,31.18,0.013236674
11/10/2012,30.77,-0.003892318
10/10/2012,30.89,-0.007739478
09/10/2012,31.13,-0.013401605
08/10/2012,31.55,-0.006948859
05/10/2012,31.77,0.026149449
04/10/2012,30.95,0.008110345
03/10/2012,30.7,0.01344503
02/10/2012,30.29,-0.000660066
01/10/2012,30.31,0.00231214
28/09/2012,30.24,-0.000661157
27/09/2012,30.26,0.008296049
26/09/2012,30.01,0.011394225
25/09/2012,29.67,-0.004371959
24/09/2012,29.8,-0.01300235
21/09/2012,30.19,0.006313362
20/09/2012,30,0.013760915
19/09/2012,29.59,0.013952923
18/09/2012,29.18,-0.001712036
17/09/2012,29.23,-0.005799095
14/09/2012,29.4,0.013009427
13/09/2012,29.02,0.027954301
12/09/2012,28.22,-0.013375771
11/09/2012,28.6,-0.003141912
10/09/2012,28.69,0.012980361
07/09/2012,28.32,-0.002116403
06/09/2012,28.38,0.009915095
05/09/2012,28.1,-0.011675349
04/09/2012,28.43,-0.001757161
31/08/2012,28.48,0.01058958
30/08/2012,28.18,-0.005661728
29/08/2012,28.34,0.017441268
28/08/2012,27.85,0.005400553
27/08/2012,27.7,-0.001082446
24/08/2012,27.73,0.013432767
23/08/2012,27.36,0.004395611
22/08/2012,27.24,0.030186753
21/08/2012,26.43,0.00645286
20/08/2012,26.26,-0.059503973
17/08/2012,27.87,0.015184674
16/08/2012,27.45,0.022845504
15/08/2012,26.83,0.010867636
14/08/2012,26.54,-0.000376719
13/08/2012,26.55,-0.00825211
10/08/2012,26.77,-0.005216107
09/08/2012,26.91,0.018376666
08/08/2012,26.42,0.017179273
07/08/2012,25.97,0.021799228
06/08/2012,25.41,-0.003143421
03/08/2012,25.49,0.025428466
02/08/2012,24.85,-0.011602451
01/08/2012,25.14,-0.00910717
31/07/2012,25.37,-0.057070817
30/07/2012,26.86,-0.007787913
27/07/2012,27.07,0.017514888
26/07/2012,26.6,0.038318864
25/07/2012,25.6,-0.006618673
24/07/2012,25.77,0
23/07/2012,25.77,-0.000775795
20/07/2012,25.79,-0.009262899
19/07/2012,26.03,0.01431636
18/07/2012,25.66,0.004296043
17/07/2012,25.55,-0.009737175
16/07/2012,25.8,-0.035037857
13/07/2012,26.72,0.005629589
12/07/2012,26.57,-0.003756578
11/07/2012,26.67,-0.018574085
10/07/2012,27.17,-0.00404041
09/07/2012,27.28,-0.020679133
06/07/2012,27.85,0.009742094
05/07/2012,27.58,-0.001449276
03/07/2012,27.62,-0.035565626
02/07/2012,28.62,0.006309169
29/06/2012,28.44,0.043110124
28/06/2012,27.24,-0.002200221
27/06/2012,27.3,0.001466276
26/06/2012,27.26,0.012179519
25/06/2012,26.93,-0.014012029
22/06/2012,27.31,-0.006933069
21/06/2012,27.5,-0.040269114
20/06/2012,28.63,0.003148507
19/06/2012,28.54,0.003861686
18/06/2012,28.43,0.013456294
15/06/2012,28.05,0.010032331
14/06/2012,27.77,0.032573786
13/06/2012,26.88,-0.020619287
12/06/2012,27.44,0.016905952
11/06/2012,26.98,-0.034247427
08/06/2012,27.92,0.008271941
07/06/2012,27.69,0.00761287
06/06/2012,27.48,0.038958739
05/06/2012,26.43,-0.008664586
04/06/2012,26.66,0.011316605
01/06/2012,26.36,-0.013564639
31/05/2012,26.72,-0.010054078
30/05/2012,26.99,-0.018355875
29/05/2012,27.49,0.009135821
25/05/2012,27.24,0.005152753
24/05/2012,27.1,0.034156069
23/05/2012,26.19,0.02709144
22/05/2012,25.49,-0.004306133
21/05/2012,25.6,-0.106609735
18/05/2012,28.48,0.003869838
17/05/2012,28.37,-0.032937628
16/05/2012,29.32,0.009940099
15/05/2012,29.03,-0.018092318
14/05/2012,29.56,-0.002027713
11/05/2012,29.62,-0.018729645
10/05/2012,30.18,-0.005287521
09/05/2012,30.34,-0.010818004
08/05/2012,30.67,-0.003904984
07/05/2012,30.79,-0.009696262
04/05/2012,31.09,-0.01816783
03/05/2012,31.66,-0.013801976
02/05/2012,32.1,0.015382504
01/05/2012,31.61,0.004438815
30/04/2012,31.47,-0.004438815
27/04/2012,31.61,0.005710675
26/04/2012,31.43,-0.009499755
25/04/2012,31.73,0.011091858
24/04/2012,31.38,0.008320048
23/04/2012,31.12,-0.016887449
20/04/2012,31.65,-0.010997754
19/04/2012,32,0.001250782
18/04/2012,31.96,-0.003747662
17/04/2012,32.08,0.0009356
16/04/2012,32.05,0.01129601
13/04/2012,31.69,0.006013628
12/04/2012,31.5,0.015355388
11/04/2012,31.02,0.022494836
10/04/2012,30.33,-0.024748902
09/04/2012,31.09,-0.008328043
05/04/2012,31.35,0.002555096
04/04/2012,31.27,0.006416448
03/04/2012,31.07,-0.009928024
02/04/2012,31.38,0
30/03/2012,31.38,0.005432191
29/03/2012,31.21,-0.000320359
28/03/2012,31.22,0.001282051
27/03/2012,31.18,0
26/03/2012,31.18,0.014212126
23/03/2012,30.74,-0.006808261
22/03/2012,30.95,0.002912152
21/03/2012,30.86,0.008787689
20/03/2012,30.59,0.001963351
19/03/2012,30.53,0.003938305
16/03/2012,30.41,-0.009165367
15/03/2012,30.69,0.006538108
14/03/2012,30.49,0.008563952
13/03/2012,30.23,0.012985033
12/03/2012,29.84,0.0023486
09/03/2012,29.77,0.013867971
08/03/2012,29.36,0.01683021
07/03/2012,28.87,0.036329158
06/03/2012,27.84,-0.014265577
05/03/2012,28.24,0.00390279
02/03/2012,28.13,-0.008848049
01/03/2012,28.38,0
29/02/2012,28.38,0.023891313
28/02/2012,27.71,0.013442528
27/02/2012,27.34,0.006605529
24/02/2012,27.16,0.00368868
23/02/2012,27.06,0.004073325
22/02/2012,26.95,-0.029612838
21/02/2012,27.76,0.002886005
17/02/2012,27.68,0.013457195
16/02/2012,27.31,-0.004384369
15/02/2012,27.43,0.008788046
14/02/2012,27.19,-0.007328725
13/02/2012,27.39,0.011013327
10/02/2012,27.09,0.006666691
09/02/2012,26.91,0.001115449
08/02/2012,26.88,-0.00297177
07/02/2012,26.96,-0.001852882
06/02/2012,27.01,-0.007009805
03/02/2012,27.2,0.014069095
02/02/2012,26.82,-0.002234638
01/02/2012,26.88,0.001861851
31/01/2012,26.83,0.000372787
30/01/2012,26.82,-0.003350087
27/01/2012,26.91,-0.001485333
26/01/2012,26.95,0.001485333
25/01/2012,26.91,0.001115449
24/01/2012,26.88,0.020673542
23/01/2012,26.33,-0.007567195
20/01/2012,26.53,-0.029708832
19/01/2012,27.33,-0.0047454
18/01/2012,27.46,0.024328513
17/01/2012,26.8,0.018072781
13/01/2012,26.32,-0.002656044
12/01/2012,26.39,-0.005291018
11/01/2012,26.53,0.00377644
10/01/2012,26.43,0.012564414
09/01/2012,26.1,-0.009153382
06/01/2012,26.34,-0.001138304
05/01/2012,26.37,-0.003785016
04/01/2012,26.47,0.036549558
03/01/2012,25.52,0.005500996
30/12/2011,25.38,-0.011751017
29/12/2011,25.68,0.024439529
28/12/2011,25.06,-0.018972901
27/12/2011,25.54,0.010627929
23/12/2011,25.27,-0.007490672
22/12/2011,25.46,-0.019448299
21/12/2011,25.96,0.008899266
20/12/2011,25.73,0.040044994
19/12/2011,24.72,-0.012062872
16/12/2011,25.02,0.014493007
15/12/2011,24.66,0.00732604
14/12/2011,24.48,0.012330612
13/12/2011,24.18,-0.020872458
12/12/2011,24.69,-0.011276801
09/12/2011,24.97,0.003610836
08/12/2011,24.88,-0.012779727
07/12/2011,25.2,0.017210751
06/12/2011,24.77,0.017101394
05/12/2011,24.35,0.001644061
02/12/2011,24.31,0.018265348
01/12/2011,23.87,-0.00584797
30/11/2011,24.01,-0.01200594
29/11/2011,24.3,0.039451192
28/11/2011,23.36,0.029541679
25/11/2011,22.68,0.008857454
23/11/2011,22.48,-0.014573011
22/11/2011,22.81,-0.012200587
21/11/2011,23.09,-0.00948283
18/11/2011,23.31,-0.002998503
17/11/2011,23.38,-0.004693843
16/11/2011,23.49,0.01242252
15/11/2011,23.2,-0.012848142
14/11/2011,23.5,0.016734997
11/11/2011,23.11,0.028529475
10/11/2011,22.46,0.01164366
09/11/2011,22.2,-0.025351591
08/11/2011,22.77,0.020408872
07/11/2011,22.31,0.035123337
04/11/2011,21.54,-0.004169568
03/11/2011,21.63,0.013966707
02/11/2011,21.33,0.034823457
01/11/2011,20.6,-0.02018329
31/10/2011,21.02,-0.016513704
28/10/2011,21.37,-0.024498567
27/10/2011,21.9,0.011943183
26/10/2011,21.64,0.006025511
25/10/2011,21.51,-0.012474174
24/10/2011,21.78,-0.015942037
21/10/2011,22.13,0.027951419
20/10/2011,21.52,0.022557347
19/10/2011,21.04,-0.021162323
18/10/2011,21.49,0.028317135
17/10/2011,20.89,-0.001912961
14/10/2011,20.93,0.023200654
13/10/2011,20.45,-0.008278596
12/10/2011,20.62,0.004374248
11/10/2011,20.53,-0.015946219
10/10/2011,20.86,0.025244059
07/10/2011,20.34,0.004928546
06/10/2011,20.24,0.02501381
05/10/2011,19.74,0.004060919
04/10/2011,19.66,0.035200322
03/10/2011,18.98,-0.018789697
30/09/2011,19.34,-0.034556284
29/09/2011,20.02,0.007017573
28/09/2011,19.88,-0.017946643
27/09/2011,20.24,0.020969316
26/09/2011,19.82,0.004044495
23/09/2011,19.74,0.043485112
22/09/2011,18.9,-0.014706147
21/09/2011,19.18,-0.037856183
20/09/2011,19.92,-0.004507896
19/09/2011,20.01,-0.018321879
16/09/2011,20.38,0.019321879
15/09/2011,19.99,0.020723511
14/09/2011,19.58,0.022205921
13/09/2011,19.15,0.001044932
12/09/2011,19.13,0.008926287
09/09/2011,18.96,-0.03217714
08/09/2011,19.58,-0.004077478
07/09/2011,19.66,0.023155138
06/09/2011,19.21,0.014154889
02/09/2011,18.94,-0.044910773
01/09/2011,19.81,-0.006039274
31/08/2011,19.93,-0.005005015
30/08/2011,20.03,-0.022705813
29/08/2011,20.49,0.012276118
26/08/2011,20.24,0.006443641
25/08/2011,20.11,-0.011372187
24/08/2011,20.34,0.010875045
23/08/2011,20.12,0.0297626
22/08/2011,19.53,0.011328648
19/08/2011,19.31,-0.013885541
18/08/2011,19.58,-0.026211178
17/08/2011,20.1,0.000497636
16/08/2011,20.09,0.020619287
15/08/2011,19.68,0.008675737
12/08/2011,19.51,0.021762517
11/08/2011,19.09,0.052700366
10/08/2011,18.11,-0.056882285
09/08/2011,19.17,0.0264286
08/08/2011,18.67,-0.076286331
05/08/2011,20.15,-0.003467925
04/08/2011,20.22,-0.009842599
03/08/2011,20.42,-0.001956948
02/08/2011,20.46,-0.030327234
01/08/2011,21.09,-0.022967965
29/07/2011,21.58,-0.009684189
28/07/2011,21.79,-0.0302848
27/07/2011,22.46,-0.016777435
26/07/2011,22.84,0.010121098
25/07/2011,22.61,-0.000442184
22/07/2011,22.62,-0.014047641
21/07/2011,22.94,0.007438232
20/07/2011,22.77,-0.008309691
19/07/2011,22.96,0.020238262
18/07/2011,22.5,-0.015873349
15/07/2011,22.86,-0.010876766
14/07/2011,23.11,-0.007329199
13/07/2011,23.28,0.004304785
12/07/2011,23.18,0
11/07/2011,23.18,-0.018380513
08/07/2011,23.61,-0.015966726
07/07/2011,23.99,0.03090193
06/07/2011,23.26,-0.009413848
05/07/2011,23.48,-0.014376569
01/07/2011,23.82,0.021643111
30/06/2011,23.31,-0.002998503
29/06/2011,23.38,-0.003842054
28/06/2011,23.47,0.013728229
27/06/2011,23.15,-0.004310352
24/06/2011,23.25,-0.019591768
23/06/2011,23.71,0.022175749
22/06/2011,23.19,-0.020909659
21/06/2011,23.68,0.024365386
20/06/2011,23.11,0.012189964
17/06/2011,22.83,0.006591982
16/06/2011,22.68,0.025453484
15/06/2011,22.11,-0.027215599
14/06/2011,22.72,0.029932992
13/06/2011,22.05,-0.009478744
10/06/2011,22.26,-0.022652534
09/06/2011,22.77,0.002198286
08/06/2011,22.72,-0.011813745
07/06/2011,22.99,0.005233331
06/06/2011,22.87,-0.022910014
03/06/2011,23.4,-0.008086871
02/06/2011,23.59,-0.005495681
01/06/2011,23.72,-0.017551642
31/05/2011,24.14,-0.004546402
27/05/2011,24.25,-0.002471171
26/05/2011,24.31,-0.001233299
25/05/2011,24.34,0.007836707
24/05/2011,24.15,-0.009478744
23/05/2011,24.38,-0.003276006
20/05/2011,24.46,-0.012997746
19/05/2011,24.78,-0.010836951
18/05/2011,25.05,0.012048339
17/05/2011,24.75,-0.003629768
16/05/2011,24.84,-0.036367644
13/05/2011,25.76,-0.00850411
12/05/2011,25.98,0.001540832
11/05/2011,25.94,-0.010354838
10/05/2011,26.21,0.017318116
09/05/2011,25.76,0.004669269
06/05/2011,25.64,-0.004669269
05/05/2011,25.76,0
04/05/2011,25.76,-0.011194867
03/05/2011,26.05,-0.012588379
02/05/2011,26.38,0.004940158
29/04/2011,26.25,-0.013245227
28/04/2011,26.6,-0.005249356
27/04/2011,26.74,0.017732968
26/04/2011,26.27,-0.002661093
25/04/2011,26.34,-0.012450642
21/04/2011,26.67,0.000375023
20/04/2011,26.66,0
19/04/2011,26.66,0.007530156
18/04/2011,26.46,-0.022052847
15/04/2011,27.05,-0.001477651
14/04/2011,27.09,0.006666691
13/04/2011,26.91,-0.006666691
12/04/2011,27.09,0.011509316
11/04/2011,26.78,-0.001492538
08/04/2011,26.82,0.008236662
07/04/2011,26.6,-0.002628122
06/04/2011,26.67,-0.004116002
05/04/2011,26.78,0.007496287
04/04/2011,26.58,-0.006001518
01/04/2011,26.74,0.011660843
31/03/2011,26.43,-0.020225409
30/03/2011,26.97,0.00148423
29/03/2011,26.93,0.007828558
28/03/2011,26.72,-0.01743691
25/03/2011,27.19,-0.003304574
24/03/2011,27.28,0.011428696
23/03/2011,26.97,0.019468979
22/03/2011,26.45,0.004927052
21/03/2011,26.32,0.004569696
18/03/2011,26.2,0.004590674
17/03/2011,26.08,0.003072199
16/03/2011,26,-0.024317308
15/03/2011,26.64,-0.006361107
14/03/2011,26.81,-0.004837219
11/03/2011,26.94,0.00969795
10/03/2011,26.68,-0.005233657
09/03/2011,26.82,0.007860793
08/03/2011,26.61,0.023190547
07/03/2011,26,-0.009188426
04/03/2011,26.24,-0.00152323
03/03/2011,26.28,0.019209196
02/03/2011,25.78,0.010920545
01/03/2011,25.5,-0.025935264
28/02/2011,26.17,0.034995795
25/02/2011,25.27,0.006351748
24/02/2011,25.11,-0.024391453
23/02/2011,25.73,-0.010054222
22/02/2011,25.99,-0.011857091
18/02/2011,26.3,0.006102231
17/02/2011,26.14,0.013479888
16/02/2011,25.79,0.008176024
15/02/2011,25.58,0.016157987
14/02/2011,25.17,0.003183449
11/02/2011,25.09,0.026657475
10/02/2011,24.43,-0.001635992
09/02/2011,24.47,-0.011377612
08/02/2011,24.75,0.005266368
07/02/2011,24.62,-0.003648899
04/02/2011,24.71,0.008534902
03/02/2011,24.5,0.009844214
02/02/2011,24.26,-0.030046921
01/02/2011,25,0.008032172
31/01/2011,24.8,-0.017982503
28/01/2011,25.25,-0.038458808
27/01/2011,26.24,0.014974363
