Date,Close,ADP
10/09/2013,73.74,-0.000677828
09/09/2013,73.79,0.008984542
06/09/2013,73.13,0.010861453
05/09/2013,72.34,0.004016904
04/09/2013,72.05,0.008922407
03/09/2013,71.41,0.003507053
30/08/2013,71.16,-0.001965465
29/08/2013,71.3,0.005061878
28/08/2013,70.94,0
27/08/2013,70.94,-0.01524825
26/08/2013,72.03,-0.003464767
23/08/2013,72.28,-0.002211167
22/08/2013,72.44,0.008456417
21/08/2013,71.83,-0.00707501
20/08/2013,72.34,0.006100962
19/08/2013,71.9,0.000139092
16/08/2013,71.89,0.003902444
15/08/2013,71.61,-0.014831515
14/08/2013,72.68,-0.004256202
13/08/2013,72.99,0.00260649
12/08/2013,72.8,0.00468127
09/08/2013,72.46,0.001657459
08/08/2013,72.34,0.004850006
07/08/2013,71.99,-0.003466689
06/08/2013,72.24,0.008898835
05/08/2013,71.6,0.000279369
02/08/2013,71.58,-0.003764907
01/08/2013,71.85,-0.003334726
31/07/2013,72.09,-0.000693337
30/07/2013,72.14,0.000554631
29/07/2013,72.1,-0.005256617
26/07/2013,72.48,0.004286215
25/07/2013,72.17,-0.000692569
24/07/2013,72.22,-0.003731605
23/07/2013,72.49,-0.009200202
22/07/2013,73.16,0.003834571
19/07/2013,72.88,0.00082361
18/07/2013,72.82,0.006889927
17/07/2013,72.32,0.000276587
16/07/2013,72.3,-0.000829531
15/07/2013,72.36,-0.014406506
12/07/2013,73.41,0.021479554
11/07/2013,71.85,0.001392758
10/07/2013,71.75,0.009944756
09/07/2013,71.04,0.000985846
08/07/2013,70.97,0.003104716
05/07/2013,70.75,0.007234587
03/07/2013,70.24,0.002280503
02/07/2013,70.08,0.009030377
01/07/2013,69.45,0.008531611
28/06/2013,68.86,-0.007379039
27/06/2013,69.37,0.000288351
26/06/2013,69.35,0.007381175
25/06/2013,68.84,0.006704587
24/06/2013,68.38,-0.004377652
21/06/2013,68.68,0.007013471
20/06/2013,68.2,-0.012241482
19/06/2013,69.04,-0.008078521
18/06/2013,69.6,0.013015368
17/06/2013,68.7,0.010094446
14/06/2013,68.01,-0.003962145
13/06/2013,68.28,0.014010995
12/06/2013,67.33,-0.011518143
11/06/2013,68.11,-0.00978896
10/06/2013,68.78,-0.0018883
07/06/2013,68.91,0.014176343
06/06/2013,67.94,0.001178203
05/06/2013,67.86,-0.016224868
04/06/2013,68.97,-0.008374291
03/06/2013,69.55,0.012005641
31/05/2013,68.72,-0.015736988
30/05/2013,69.81,0.000573148
29/05/2013,69.77,-0.010266738
28/05/2013,70.49,0.00912077
24/05/2013,69.85,-0.001144656
23/05/2013,69.93,-0.004707905
22/05/2013,70.26,-0.010899676
21/05/2013,71.03,-0.000281532
20/05/2013,71.05,-0.013143366
17/05/2013,71.99,0.014129073
16/05/2013,70.98,-0.010650325
15/05/2013,71.74,0.013048238
14/05/2013,70.81,0.010362787
13/05/2013,70.08,0.000713725
10/05/2013,70.03,0.00042848
09/05/2013,70,0.020785968
08/05/2013,68.56,-0.001311858
07/05/2013,68.65,-0.000436904
06/05/2013,68.68,-0.007976259
03/05/2013,69.23,0.026937656
02/05/2013,67.39,0.008494202
01/05/2013,66.82,-0.007751977
30/04/2013,67.34,0.002974422
29/04/2013,67.14,0.008225575
26/04/2013,66.59,-0.002699462
25/04/2013,66.77,0.001498801
24/04/2013,66.67,0.004660611
23/04/2013,66.36,0.013044323
22/04/2013,65.5,0.004130657
19/04/2013,65.23,0.009240787
18/04/2013,64.63,-0.011078741
17/04/2013,65.35,-0.000917712
16/04/2013,65.41,0.014630276
15/04/2013,64.46,-0.022245299
12/04/2013,65.91,-0.003029846
11/04/2013,66.11,0.006830109
10/04/2013,65.66,0.018445036
09/04/2013,64.46,0.003107523
08/04/2013,64.26,0.007654493
05/04/2013,63.77,-0.014787412
04/04/2013,64.72,-0.000463428
03/04/2013,64.75,-0.00815201
02/04/2013,65.28,0.009233676
01/04/2013,64.68,-0.005396667
28/03/2013,65.03,0.00570593
27/03/2013,64.66,-0.002008498
26/03/2013,64.79,0.013362536
25/03/2013,63.93,-0.002343568
22/03/2013,64.08,0.005476893
21/03/2013,63.73,-0.010923954
20/03/2013,64.43,0.001864223
19/03/2013,64.31,0.001400451
18/03/2013,64.22,-0.00404041
15/03/2013,64.48,-0.008339817
14/03/2013,65.02,0.013003279
13/03/2013,64.18,0.003277412
12/03/2013,63.97,0.001564456
11/03/2013,63.87,0.008174861
08/03/2013,63.35,0.000157866
07/03/2013,63.34,0.016555615
06/03/2013,62.3,-0.00576186
05/03/2013,62.66,0.013172881
04/03/2013,61.84,0.003077175
01/03/2013,61.65,0.004715073
28/02/2013,61.36,-0.003741363
27/02/2013,61.59,0.008315039
26/02/2013,61.08,0.005088234
25/02/2013,60.77,-0.003941539
22/02/2013,61.01,0.012203318
21/02/2013,60.27,-0.015476107
20/02/2013,61.21,-0.004075982
19/02/2013,61.46,0.003912623
15/02/2013,61.22,0.007871474
14/02/2013,60.74,0.004785883
13/02/2013,60.45,0.001489943
12/02/2013,60.36,0.0003314
11/02/2013,60.34,-0.009730431
08/02/2013,60.93,0.007082299
07/02/2013,60.5,-0.004452881
06/02/2013,60.77,-0.007541019
05/02/2013,61.23,0.02782097
04/02/2013,59.55,-0.01830334
01/02/2013,60.65,0.022678978
31/01/2013,59.29,-0.003031326
30/01/2013,59.47,-0.013362484
29/01/2013,60.27,0.010507978
28/01/2013,59.64,-0.004183056
25/01/2013,59.89,0.003010036
24/01/2013,59.71,0.002515303
23/01/2013,59.56,-0.006693465
22/01/2013,59.96,0.004010701
18/01/2013,59.72,0.009252316
17/01/2013,59.17,0.005762728
16/01/2013,58.83,-0.005255586
15/01/2013,59.14,-0.004555048
14/01/2013,59.41,-0.000168308
11/01/2013,59.42,0.001684353
10/01/2013,59.32,0.003715593
09/01/2013,59.1,-0.002534856
08/01/2013,59.25,0.005754924
07/01/2013,58.91,-0.003896659
04/01/2013,59.14,0.008831579
03/01/2013,58.62,0.003931293
02/01/2013,58.39,0.025322199
31/12/2012,56.93,0.01059519
28/12/2012,56.33,-0.009892326
27/12/2012,56.89,-0.003684538
26/12/2012,57.1,-0.006632945
24/12/2012,57.48,-0.001738224
21/12/2012,57.58,-0.013626774
20/12/2012,58.37,0.004292221
19/12/2012,58.12,-0.002405913
18/12/2012,58.26,0.005335182
17/12/2012,57.95,0.009536266
14/12/2012,57.4,-0.003130982
13/12/2012,57.58,0.003130982
12/12/2012,57.4,-0.010915815
11/12/2012,58.03,0.012136071
10/12/2012,57.33,0.000348918
07/12/2012,57.31,-0.00400523
06/12/2012,57.54,0.005227403
05/12/2012,57.24,0.010007985
04/12/2012,56.67,0.004598522
03/12/2012,56.41,-0.005832982
30/11/2012,56.74,0.008140197
29/11/2012,56.28,0.006953759
28/11/2012,55.89,0.009166956
27/11/2012,55.38,-0.005222884
26/11/2012,55.67,-0.008050853
23/11/2012,56.12,0.012912661
21/11/2012,55.4,0.006156094
20/11/2012,55.06,-0.002901707
19/11/2012,55.22,0.008730503
16/11/2012,54.74,0.001279591
15/11/2012,54.67,-0.001827486
14/11/2012,54.77,-0.01486073
13/11/2012,55.59,0.00306279
12/11/2012,55.42,0.002167631
09/11/2012,55.3,-0.001445609
08/11/2012,55.38,-0.017541169
07/11/2012,56.36,-0.016715442
06/11/2012,57.31,0.01600597
05/11/2012,56.4,-0.01705236
02/11/2012,57.37,-0.03409908
01/11/2012,59.36,0.026804849
31/10/2012,57.79,-0.006897768
26/10/2012,58.19,-0.000687167
25/10/2012,58.23,0.006374386
24/10/2012,57.86,0.002942451
23/10/2012,57.69,-0.008801506
22/10/2012,58.2,-0.003772942
19/10/2012,58.42,-0.011741818
18/10/2012,59.11,-0.003714965
17/10/2012,59.33,0.00168691
16/10/2012,59.23,0.005417315
15/10/2012,58.91,0.010065768
12/10/2012,58.32,-0.000685636
11/10/2012,58.36,0.002745369
10/10/2012,58.2,-0.004799461
09/10/2012,58.48,-0.012574507
08/10/2012,59.22,-0.005221064
05/10/2012,59.53,0.010639297
04/10/2012,58.9,0.000509468
03/10/2012,58.87,0.006475824
02/10/2012,58.49,-0.00034188
01/10/2012,58.51,-0.002560384
28/09/2012,58.66,0.003928607
27/09/2012,58.43,0.006008086
26/09/2012,58.08,-0.005323272
25/09/2012,58.39,-0.008017101
24/09/2012,58.86,0.003744685
21/09/2012,58.64,0
20/09/2012,58.64,0.00324537
19/09/2012,58.45,-0.000342114
18/09/2012,58.47,0.001026694
17/09/2012,58.41,-0.00068458
14/09/2012,58.45,0.011528993
13/09/2012,57.78,0.006772623
12/09/2012,57.39,-0.024951824
11/09/2012,58.84,-0.003393285
10/09/2012,59.04,-0.0035506
07/09/2012,59.25,-0.001854819
06/09/2012,59.36,0.01990708
05/09/2012,58.19,0.001547855
04/09/2012,58.1,0.000344293
31/08/2012,58.08,0.002585985
30/08/2012,57.93,-0.00773798
29/08/2012,58.38,-0.000171277
28/08/2012,58.39,-0.002053038
27/08/2012,58.51,0.001539383
24/08/2012,58.42,0.007732662
23/08/2012,57.97,-0.001895735
22/08/2012,58.08,-0.001548387
21/08/2012,58.17,-0.003260966
20/08/2012,58.36,-0.002566956
17/08/2012,58.51,0.001368223
16/08/2012,58.43,0.010148879
15/08/2012,57.84,0.001037883
14/08/2012,57.78,0.01061341
13/08/2012,57.17,-0.007666878
10/08/2012,57.61,0.008016774
09/08/2012,57.15,-0.005583682
08/08/2012,57.47,0.004359585
07/08/2012,57.22,0.007543234
06/08/2012,56.79,-0.002462189
03/08/2012,56.93,0.020945033
02/08/2012,55.75,-0.001792115
01/08/2012,55.85,-0.012455677
31/07/2012,56.55,-0.013873258
30/07/2012,57.34,-0.004524107
27/07/2012,57.6,0.01892801
26/07/2012,56.52,0.019834475
25/07/2012,55.41,0.002891742
24/07/2012,55.25,-0.004874976
23/07/2012,55.52,-0.010392496
20/07/2012,56.1,-0.007104826
19/07/2012,56.5,-0.006175582
18/07/2012,56.85,0.014350499
17/07/2012,56.04,0.006444705
16/07/2012,55.68,-0.002869442
13/07/2012,55.84,0.008271941
12/07/2012,55.38,-0.001263196
11/07/2012,55.45,0.000541174
10/07/2012,55.42,-0.001802777
09/07/2012,55.52,0.001622353
06/07/2012,55.43,-0.01858856
05/07/2012,56.47,0.008357833
03/07/2012,56,0.004294924
02/07/2012,55.76,0.00179501
29/06/2012,55.66,0.026949919
28/06/2012,54.18,-0.005521825
27/06/2012,54.48,0.010146752
26/06/2012,53.93,0.000185443
25/06/2012,53.92,-0.014362243
22/06/2012,54.7,0.002929332
21/06/2012,54.54,-0.014019347
20/06/2012,55.31,-0.00288861
19/06/2012,55.47,0.006692618
18/06/2012,55.1,0.001089523
15/06/2012,55.04,0.01132846
14/06/2012,54.42,0.019670332
13/06/2012,53.36,-0.0063516
12/06/2012,53.7,0.009542593
11/06/2012,53.19,-0.009170084
08/06/2012,53.68,0.009922388
07/06/2012,53.15,0.001129518
06/06/2012,53.09,0.024405406
05/06/2012,51.81,0.00503097
04/06/2012,51.55,0.012296437
01/06/2012,50.92,-0.023868408
31/05/2012,52.15,-0.006879446
30/05/2012,52.51,-0.007210657
29/05/2012,52.89,0.003978408
25/05/2012,52.68,-0.008882228
24/05/2012,53.15,0.005849625
23/05/2012,52.84,-0.002268432
22/05/2012,52.96,0.004921456
21/05/2012,52.7,0.013564063
18/05/2012,51.99,-0.010142657
17/05/2012,52.52,-0.015304975
16/05/2012,53.33,0.00413379
15/05/2012,53.11,-0.005445512
14/05/2012,53.4,-0.005602256
11/05/2012,53.7,0.002983963
10/05/2012,53.54,0.004868012
09/05/2012,53.28,-0.007665738
08/05/2012,53.69,0.002424244
07/05/2012,53.56,0
04/05/2012,53.56,-0.016847571
03/05/2012,54.47,-0.004213618
02/05/2012,54.7,-0.009280387
01/05/2012,55.21,-0.007398753
30/04/2012,55.62,-0.003589379
27/04/2012,55.82,0.004308804
26/04/2012,55.58,0.0048697
25/04/2012,55.31,0.010541719
24/04/2012,54.73,0.003477628
23/04/2012,54.54,-0.008762378
20/04/2012,55.02,0.007296639
19/04/2012,54.62,-0.000183066
18/04/2012,54.63,-0.016700334
17/04/2012,55.55,0.015419807
16/04/2012,54.7,0.003846511
13/04/2012,54.49,-0.008952284
12/04/2012,54.98,0.006569367
11/04/2012,54.62,0.012898649
10/04/2012,53.92,-0.011982815
09/04/2012,54.57,-0.01869892
05/04/2012,55.6,0.001980377
04/04/2012,55.49,-0.00825561
03/04/2012,55.95,0.000178747
02/04/2012,55.94,0.01349791
30/03/2012,55.19,0.002903286
29/03/2012,55.03,-0.007783549
