Date,Close,RL
26/01/2011,106.08,0.015485038
25/01/2011,104.45,-0.002868071
24/01/2011,104.75,0.007666544
21/01/2011,103.95,-0.010050336
20/01/2011,105,-0.006549931
19/01/2011,105.69,-0.035962063
18/01/2011,109.56,-0.004098926
14/01/2011,110.01,0.013728936
13/01/2011,108.51,-0.001197329
12/01/2011,108.64,0.008225935
11/01/2011,107.75,0.001486022
10/01/2011,107.59,0.007744382
07/01/2011,106.76,-0.010992193
06/01/2011,107.94,-0.003329637
05/01/2011,108.3,-0.000553863
04/01/2011,108.36,-0.030268159
03/01/2011,111.69,0.006917956
31/12/2010,110.92,-0.01476603
30/12/2010,112.57,0.009281637
29/12/2010,111.53,-0.006702138
28/12/2010,112.28,-0.004797877
27/12/2010,112.82,0.01042465
23/12/2010,111.65,-0.018809888
22/12/2010,113.77,-0.013532006
21/12/2010,115.32,0.015115399
20/12/2010,113.59,-0.005005499
17/12/2010,114.16,0.007914912
16/12/2010,113.26,0.01190173
15/12/2010,111.92,0.000893895
14/12/2010,111.82,0.000715692
13/12/2010,111.74,-0.011124575
10/12/2010,112.99,-0.000265475
09/12/2010,113.02,0.002303128
08/12/2010,112.76,0.008102978
07/12/2010,111.85,0.005378767
06/12/2010,111.25,-0.007789805
03/12/2010,112.12,-0.008260472
02/12/2010,113.05,0.02200053
01/12/2010,110.59,0.012282372
30/11/2010,109.24,0.004955502
29/11/2010,108.7,-0.010250868
26/11/2010,109.82,0
24/11/2010,109.82,0.030134455
23/11/2010,106.56,-0.011383906
22/11/2010,107.78,0.005769068
19/11/2010,107.16,0.008434124
18/11/2010,106.26,0.00793655
17/11/2010,105.42,0.028577497
16/11/2010,102.45,-0.018375759
15/11/2010,104.35,0.006152091
12/11/2010,103.71,-0.026546443
11/11/2010,106.5,-0.01657548
10/11/2010,108.28,0.070392341
09/11/2010,100.92,-0.001485222
08/11/2010,101.07,0.014450398
05/11/2010,99.62,0.002915307
04/11/2010,99.33,0.027558388
03/11/2010,96.63,-0.003821726
02/11/2010,97,0.005582564
01/11/2010,96.46,-0.004344685
29/10/2010,96.88,0.031029743
28/10/2010,93.92,-0.0042499
27/10/2010,94.32,-0.02274612
26/10/2010,96.49,0.017353561
25/10/2010,94.83,0.008471935
22/10/2010,94.03,0.009402783
21/10/2010,93.15,-0.005032939
20/10/2010,93.62,0.005140298
19/10/2010,93.14,-0.026696501
18/10/2010,95.66,0.004085273
15/10/2010,95.27,0.01267578
14/10/2010,94.07,-0.003501887
13/10/2010,94.4,0.00722946
12/10/2010,93.72,0
11/10/2010,93.72,0.008680331
08/10/2010,92.91,0.019893041
07/10/2010,91.08,-0.006020488
06/10/2010,91.63,-0.014410564
05/10/2010,92.96,0.018566301
04/10/2010,91.25,0.010354796
01/10/2010,90.31,0.004995293
30/09/2010,89.86,-0.002556267
29/09/2010,90.09,-0.011038858
28/09/2010,91.09,0.023211659
27/09/2010,89,-0.002917089
24/09/2010,89.26,0.036741155
23/09/2010,86.04,-0.020590824
22/09/2010,87.83,-0.015365798
21/09/2010,89.19,-0.007038742
20/09/2010,89.82,0.024227902
17/09/2010,87.67,0.014707837
16/09/2010,86.39,0.006503333
15/09/2010,85.83,0.00854156
14/09/2010,85.1,0.021018407
13/09/2010,83.33,0.021714931
10/09/2010,81.54,0.000981595
09/09/2010,81.46,0.00098256
08/09/2010,81.38,0.014730724
07/09/2010,80.19,-0.01116083
03/09/2010,81.09,0.014658648
02/09/2010,79.91,0.013480519
01/09/2010,78.84,0.04011406
31/08/2010,75.74,0.003703708
30/08/2010,75.46,-0.035922655
27/08/2010,78.22,0.013903417
26/08/2010,77.14,-0.053138881
25/08/2010,81.35,0.009882724
24/08/2010,80.55,-0.028877573
23/08/2010,82.91,-0.001566737
20/08/2010,83.04,0.003861009
19/08/2010,82.72,-0.005064523
18/08/2010,83.14,0.008212607
17/08/2010,82.46,0.033040481
16/08/2010,79.78,-0.007243693
13/08/2010,80.36,-0.012490115
12/08/2010,81.37,-0.004903773
11/08/2010,81.77,-0.036620936
10/08/2010,84.82,-0.020190918
09/08/2010,86.55,0.008819832
06/08/2010,85.79,0.017639216
05/08/2010,84.29,-0.013902203
04/08/2010,85.47,0.074801213
03/08/2010,79.31,-0.028955114
02/08/2010,81.64,0.032744911
30/07/2010,79.01,0.009026824
29/07/2010,78.3,-0.002933114
28/07/2010,78.53,-0.020044793
27/07/2010,80.12,-0.022827816
26/07/2010,81.97,0.034124534
23/07/2010,79.22,0.035330285
22/07/2010,76.47,0.042201482
21/07/2010,73.31,-0.014624499
20/07/2010,74.39,0.020232885
19/07/2010,72.9,-0.013624189
16/07/2010,73.9,-0.043427528
15/07/2010,77.18,-0.000129559
14/07/2010,77.19,-0.006327909
13/07/2010,77.68,0.020286782
12/07/2010,76.12,-0.013570146
09/07/2010,77.16,-0.000777303
08/07/2010,77.22,0.029703853
07/07/2010,74.96,0.041261214
06/07/2010,71.93,-0.016408503
02/07/2010,73.12,-0.011287262
01/07/2010,73.95,0.013477843
30/06/2010,72.96,-0.00601259
29/06/2010,73.4,-0.048400832
28/06/2010,77.04,-0.002981014
25/06/2010,77.27,0.009753637
24/06/2010,76.52,-0.02974149
23/06/2010,78.83,0.008279775
22/06/2010,78.18,-0.021511648
21/06/2010,79.88,-0.007110365
18/06/2010,80.45,-0.004959713
17/06/2010,80.85,0.009070075
16/06/2010,80.12,-0.028545245
15/06/2010,82.44,-0.020767807
14/06/2010,84.17,0.008590913
11/06/2010,83.45,0.003000302
10/06/2010,83.2,0.035851396
09/06/2010,80.27,0.010771647
08/06/2010,79.41,0.010252605
07/06/2010,78.6,-0.039661016
04/06/2010,81.78,-0.054260275
03/06/2010,86.34,0.005807892
02/06/2010,85.84,0.015142023
01/06/2010,84.55,-0.026954552
28/05/2010,86.86,-0.016215954
27/05/2010,88.28,0.035160097
26/05/2010,85.23,-0.004331799
25/05/2010,85.6,0.007975646
24/05/2010,84.92,0.007683707
21/05/2010,84.27,-0.008742967
20/05/2010,85.01,-0.035703636
19/05/2010,88.1,0.026686654
18/05/2010,85.78,-0.013892328
17/05/2010,86.98,-0.02654722
14/05/2010,89.32,-0.009582246
13/05/2010,90.18,-0.019110961
12/05/2010,91.92,0.031945242
11/05/2010,89.03,-0.006270315
10/05/2010,89.59,0.079540546
07/05/2010,82.74,-0.030236799
06/05/2010,85.28,-0.047292572
05/05/2010,89.41,-0.013773404
04/05/2010,90.65,-0.018796313
03/05/2010,92.37,0.027104309
30/04/2010,89.9,-0.042999822
29/04/2010,93.85,0.016112056
28/04/2010,92.35,0.003579762
27/04/2010,92.02,-0.026488064
26/04/2010,94.49,-0.005382883
23/04/2010,95,0.000631778
22/04/2010,94.94,0.021721467
21/04/2010,92.9,0.0167159
20/04/2010,91.36,0.006589086
19/04/2010,90.76,0.008297885
16/04/2010,90.01,-0.006754164
15/04/2010,90.62,-0.006160636
14/04/2010,91.18,0.008701933
13/04/2010,90.39,0.010230268
12/04/2010,89.47,-0.002901788
09/04/2010,89.73,0.009968162
08/04/2010,88.84,-0.000225098
07/04/2010,88.86,0.008703078
06/04/2010,88.09,-0.00056744
05/04/2010,88.14,0.018435285
01/04/2010,86.53,0.017369441
31/03/2010,85.04,-0.008547561
30/03/2010,85.77,0.000933162
29/03/2010,85.69,-0.004424786
26/03/2010,86.07,0.01663581
25/03/2010,84.65,-0.000826593
24/03/2010,84.72,-0.002122392
23/03/2010,84.9,0.012325352
22/03/2010,83.86,0.011996305
19/03/2010,82.86,-0.00553618
18/03/2010,83.32,0.016091328
17/03/2010,81.99,0.007590634
16/03/2010,81.37,0.003077115
15/03/2010,81.12,-0.012739026
12/03/2010,82.16,-0.006188214
11/03/2010,82.67,0.003878323
10/03/2010,82.35,-0.007018422
09/03/2010,82.93,0.001810392
08/03/2010,82.78,0.001813676
05/03/2010,82.63,0.02004712
04/03/2010,80.99,0.007933598
03/03/2010,80.35,-0.003478697
02/03/2010,80.63,-0.001611005
01/03/2010,80.76,0.010330542
26/02/2010,79.93,0.003634772
25/02/2010,79.64,-0.0063834
24/02/2010,80.15,-0.001620645
23/02/2010,80.28,-0.012748486
22/02/2010,81.31,0.008770361
19/02/2010,80.6,0.000372278
18/02/2010,80.57,0.003356751
17/02/2010,80.3,0.007249126
16/02/2010,79.72,0.013004413
12/02/2010,78.69,-0.004311445
11/02/2010,79.03,0.013246914
10/02/2010,77.99,-0.007663852
09/02/2010,78.59,0.012290514
08/02/2010,77.63,0.012704345
05/02/2010,76.65,-0.006372347
04/02/2010,77.14,-0.017604052
03/02/2010,78.51,-0.087276701
02/02/2010,85.67,0.029976772
01/02/2010,83.14,0.013806687
29/01/2010,82,0.000976086
28/01/2010,81.92,-0.013217921
27/01/2010,83.01,0.005314664
26/01/2010,82.57,-0.002419258
25/01/2010,82.77,0.008858744
22/01/2010,82.04,-0.029307887
21/01/2010,84.48,-0.022472856
20/01/2010,86.4,0.019045969
19/01/2010,84.77,0.011150768
15/01/2010,83.83,-0.015153599
14/01/2010,85.11,-0.006908288
13/01/2010,85.7,0.022181183
12/01/2010,83.82,-0.020546242
11/01/2010,85.56,-0.009422509
08/01/2010,86.37,0.007320932
07/01/2010,85.74,0.01907511
06/01/2010,84.12,-0.007579383
05/01/2010,84.76,0.038484788
04/01/2010,81.56,0.007136735
31/12/2009,80.98,-0.019080814
30/12/2009,82.54,0.001576236
29/12/2009,82.41,0.004256102
28/12/2009,82.06,-0.004256102
24/12/2009,82.41,0.006329905
23/12/2009,81.89,0.006247341
22/12/2009,81.38,0.004063294
21/12/2009,81.05,0.0166712
18/12/2009,79.71,0.009960367
17/12/2009,78.92,-0.011464693
16/12/2009,79.83,-0.00137698
15/12/2009,79.94,-0.02385627
14/12/2009,81.87,0.008217376
11/12/2009,81.2,0.013389736
10/12/2009,80.12,0.01205439
09/12/2009,79.16,-0.001893103
08/12/2009,79.31,-0.011782538
07/12/2009,80.25,-0.016192184
04/12/2009,81.56,0.017064838
03/12/2009,80.18,-0.012394804
02/12/2009,81.18,0.029755915
01/12/2009,78.8,0.025057527
30/11/2009,76.85,-0.003377504
27/11/2009,77.11,-0.026238147
25/11/2009,79.16,0.019645995
24/11/2009,77.62,-0.016482837
23/11/2009,78.91,0.004318015
20/11/2009,78.57,-0.001780265
19/11/2009,78.71,-0.009483538
18/11/2009,79.46,-0.010266774
17/11/2009,80.28,-0.018634463
16/11/2009,81.79,0.011683094
13/11/2009,80.84,0.021506205
12/11/2009,79.12,-0.029760025
11/11/2009,81.51,0.010730908
10/11/2009,80.64,-0.01281437
09/11/2009,81.68,0.046228561
06/11/2009,77.99,0.003467989
05/11/2009,77.72,0.03163249
04/11/2009,75.3,-0.041236251
03/11/2009,78.47,0.022684308
02/11/2009,76.71,0.030307355
30/10/2009,74.42,-0.020218832
29/10/2009,75.94,0.055780566
28/10/2009,71.82,-0.042391356
27/10/2009,74.93,-0.043865537
26/10/2009,78.29,0.003070234
23/10/2009,78.05,-0.00956335
22/10/2009,78.8,0.036837768
21/10/2009,75.95,-0.02945014
20/10/2009,78.22,-0.011187505
19/10/2009,79.1,0.028076968
16/10/2009,76.91,-0.01021935
15/10/2009,77.7,-0.002699057
14/10/2009,77.91,0.024426315
13/10/2009,76.03,0.014440206
12/10/2009,74.94,-0.016804894
09/10/2009,76.21,0.008036404
08/10/2009,75.6,0.00464038
07/10/2009,75.25,0.005730675
06/10/2009,74.82,-0.012353215
05/10/2009,75.75,0.033150724
02/10/2009,73.28,-0.007206503
01/10/2009,73.81,-0.037363915
30/09/2009,76.62,-0.00987021
29/09/2009,77.38,0.041559968
28/09/2009,74.23,0.027451365
25/09/2009,72.22,-0.019199712
24/09/2009,73.62,-0.027200712
23/09/2009,75.65,-0.02286934
22/09/2009,77.4,0.013789733
21/09/2009,76.34,0.011064391
18/09/2009,75.5,-0.000264866
17/09/2009,75.52,0.014538435
16/09/2009,74.43,0.066950851
15/09/2009,69.61,0.001869294
14/09/2009,69.48,-0.000287811
11/09/2009,69.5,0.005627314
10/09/2009,69.11,-0.001879292
09/09/2009,69.24,0.008266308
08/09/2009,68.67,0.028358125
04/09/2009,66.75,0.01220906
03/09/2009,65.94,0.027365274
02/09/2009,64.16,-0.007917452
01/09/2009,64.67,-0.026098391
31/08/2009,66.38,-0.034644471
28/08/2009,68.72,-0.005948512
27/08/2009,69.13,0.013984205
26/08/2009,68.17,0.009432642
25/08/2009,67.53,0.019589411
24/08/2009,66.22,-0.012157748
21/08/2009,67.03,0.000447661
20/08/2009,67,-0.002385213
19/08/2009,67.16,0.005674198
18/08/2009,66.78,0.036600609
17/08/2009,64.38,-0.016636243
14/08/2009,65.46,-0.022357427
13/08/2009,66.94,-0.021722317
12/08/2009,68.41,-0.003939023
11/08/2009,68.68,0.006427133
10/08/2009,68.24,-0.040915777
07/08/2009,71.09,0.032597597
06/08/2009,68.81,0.007292914
05/08/2009,68.31,0.06845973
04/08/2009,63.79,-0.012308327
03/08/2009,64.58,0.023976703
31/07/2009,63.05,0
30/07/2009,63.05,0.026355374
29/07/2009,61.41,-0.001952172
28/07/2009,61.53,-0.007932053
27/07/2009,62.02,0.008094588
24/07/2009,61.52,0.004888392
23/07/2009,61.22,0.051792052
22/07/2009,58.13,0.018753805
21/07/2009,57.05,0.010927144
20/07/2009,56.43,0.016077517
17/07/2009,55.53,0.010135833
16/07/2009,54.97,0.012631747
15/07/2009,54.28,0.040223426
14/07/2009,52.14,0.019756598
13/07/2009,51.12,0.011410708
10/07/2009,50.54,0.00595358
09/07/2009,50.24,-0.006744719
08/07/2009,50.58,0.024415862
07/07/2009,49.36,-0.024415862
06/07/2009,50.58,-0.019965431
02/07/2009,51.6,-0.038773386
01/07/2009,53.64,0.00186602
30/06/2009,53.54,-0.010959523
29/06/2009,54.13,0.005557628
26/06/2009,53.83,-0.006665457
25/06/2009,54.19,0.060866855
24/06/2009,50.99,0.021408152
23/06/2009,49.91,-0.023954427
22/06/2009,51.12,-0.022438079
19/06/2009,52.28,0.028323911
18/06/2009,50.82,-0.00803532
17/06/2009,51.23,-0.014533731
16/06/2009,51.98,-0.039975157
15/06/2009,54.1,0.012087548
12/06/2009,53.45,-0.019820969
11/06/2009,54.52,-0.025533302
10/06/2009,55.93,-0.012437971
09/06/2009,56.63,0.01369032
08/06/2009,55.86,-0.009443277
05/06/2009,56.39,-0.008300268
04/06/2009,56.86,-0.029288984
03/06/2009,58.55,-0.000853607
02/06/2009,58.6,0.000341355
01/06/2009,58.58,0.084748196
29/05/2009,53.82,0.012338911
28/05/2009,53.16,-0.016233214
27/05/2009,54.03,-0.006456991
26/05/2009,54.38,0.083573514
22/05/2009,50.02,0.021623556
21/05/2009,48.95,-0.022023317
20/05/2009,50.04,-0.009546612
19/05/2009,50.52,0.013150219
18/05/2009,49.86,0.064832721
15/05/2009,46.73,0.012706104
14/05/2009,46.14,0.014627485
13/05/2009,45.47,-0.073133543
12/05/2009,48.92,-0.009359173
11/05/2009,49.38,-0.043976189
08/05/2009,51.6,-0.007722046
07/05/2009,52,-0.035886759
06/05/2009,53.9,-0.010703184
05/05/2009,54.48,0.02077226
04/05/2009,53.36,-0.01099629
01/05/2009,53.95,0.002041006
30/04/2009,53.84,0.021021795
29/04/2009,52.72,-0.006993696
28/04/2009,53.09,0.015565994
27/04/2009,52.27,-0.0266179
24/04/2009,53.68,0.037969633
23/04/2009,51.68,-0.032177931
22/04/2009,53.37,0.069635493
21/04/2009,49.78,0.046462622
20/04/2009,47.52,-0.072438108
17/04/2009,51.09,0.024770909
16/04/2009,49.84,0.012924251
15/04/2009,49.2,-0.018127385
14/04/2009,50.1,-0.027754955
13/04/2009,51.51,0.055481107
09/04/2009,48.73,0.073871217
08/04/2009,45.26,0.05565192
07/04/2009,42.81,-0.051223215
06/04/2009,45.06,-0.046822597
03/04/2009,47.22,0.024438515
02/04/2009,46.08,0.06848147
01/04/2009,43.03,0.018293193
31/03/2009,42.25,-0.007545426
30/03/2009,42.57,-0.039383328
27/03/2009,44.28,-0.007649081
26/03/2009,44.62,0.054104574
25/03/2009,42.27,0.026124913
24/03/2009,41.18,0.004624567
23/03/2009,40.99,0.081019032
20/03/2009,37.8,-0.043738373
19/03/2009,39.49,-0.017072973
18/03/2009,40.17,0.068246324
17/03/2009,37.52,0.044694087
16/03/2009,35.88,-0.023413823
13/03/2009,36.73,0.02118665
12/03/2009,35.96,0.011467053
11/03/2009,35.55,0.020748222
10/03/2009,34.82,0.086332792
09/03/2009,31.94,-0.018610959
06/03/2009,32.54,0.004620369
05/03/2009,32.39,-0.048804866
04/03/2009,34.01,0.052516593
03/03/2009,32.27,-0.017813739
02/03/2009,32.85,-0.048137636
27/02/2009,34.47,0.017264511
26/02/2009,33.88,-0.046144288
25/02/2009,35.48,-0.013159927
24/02/2009,35.95,0.061076741
23/02/2009,33.82,-0.050169067
20/02/2009,35.56,-0.010629471
19/02/2009,35.94,-0.004995847
18/02/2009,36.12,0.004161471
17/02/2009,35.97,-0.035503456
13/02/2009,37.27,-0.027000052
12/02/2009,38.29,0.000522466
11/02/2009,38.27,-0.016584988
10/02/2009,38.91,-0.031122056
09/02/2009,40.14,-0.045534342
06/02/2009,42.01,0.03982075
05/02/2009,40.37,0.044057758
04/02/2009,38.63,-0.027322011
03/02/2009,39.7,0.021128443
02/02/2009,38.87,-0.054080762
30/01/2009,41.03,0.014236863
29/01/2009,40.45,-0.066005306
28/01/2009,43.21,0.061811394
27/01/2009,40.62,0.015881227
26/01/2009,39.98,0.049215467
23/01/2009,38.06,-0.009934722
22/01/2009,38.44,0.003387625
21/01/2009,38.31,0.028059014
20/01/2009,37.25,-0.099085837
16/01/2009,41.13,0.018155553
15/01/2009,40.39,0.010703276
14/01/2009,39.96,-0.026180799
13/01/2009,41.02,0.005867987
12/01/2009,40.78,-0.023268137
09/01/2009,41.74,-0.082509163
08/01/2009,45.33,-0.015975829
07/01/2009,46.06,-0.026565401
06/01/2009,47.3,-0.00464038
05/01/2009,47.52,
