Date,Close,VNO
09/12/2013,90.49,-0.002869126
06/12/2013,90.75,0.012306824
05/12/2013,89.64,-0.00044613
04/12/2013,89.68,0.007836153
03/12/2013,88.98,0.011984315
02/12/2013,87.92,-0.000113733
29/11/2013,87.93,-0.013891465
27/11/2013,89.16,0.009352708
26/11/2013,88.33,-0.007893591
25/11/2013,89.03,-0.01016939
22/11/2013,89.94,0.00200334
21/11/2013,89.76,0.014702021
20/11/2013,88.45,-0.008331505
19/11/2013,89.19,-0.006481918
18/11/2013,89.77,-0.002892104
15/11/2013,90.03,0.006574939
14/11/2013,89.44,0.008646396
13/11/2013,88.67,0.008949366
12/11/2013,87.88,-0.004994335
11/11/2013,88.32,0.00272109
08/11/2013,88.08,-0.005773492
07/11/2013,88.59,-0.022876632
06/11/2013,90.64,0.001214329
05/11/2013,90.53,0.000884076
04/11/2013,90.45,0.00532093
01/11/2013,89.97,0.010165982
31/10/2013,89.06,-0.001458626
30/10/2013,89.19,-0.01137136
29/10/2013,90.21,-0.002656926
28/10/2013,90.45,-0.007270356
25/10/2013,91.11,0.013258398
24/10/2013,89.91,0.005800351
23/10/2013,89.39,-0.00346195
22/10/2013,89.7,0.010760023
21/10/2013,88.74,-0.003936349
18/10/2013,89.09,-0.003920915
17/10/2013,89.44,0.010904498
16/10/2013,88.47,0.023560102
15/10/2013,86.41,-0.007264373
14/10/2013,87.04,0.001379628
11/10/2013,86.92,0.002880352
10/10/2013,86.67,0.034868826
09/10/2013,83.7,-0.000119467
08/10/2013,83.71,-0.008090466
07/10/2013,84.39,-0.001539282
04/10/2013,84.52,0.016341987
03/10/2013,83.15,-0.013261051
02/10/2013,84.26,-0.005444445
01/10/2013,84.72,0.007820872
30/09/2013,84.06,-0.004155048
27/09/2013,84.41,-0.009315556
26/09/2013,85.2,0.009434032
25/09/2013,84.4,-0.003430129
24/09/2013,84.69,-0.015698542
23/09/2013,86.03,-0.003365248
20/09/2013,86.32,-0.026747508
19/09/2013,88.66,0.006109307
18/09/2013,88.12,0.035460203
17/09/2013,85.05,-0.003638288
16/09/2013,85.36,0.009534532
13/09/2013,84.55,0.002723991
12/09/2013,84.32,-0.009912755
11/09/2013,85.16,0.010387251
10/09/2013,84.28,-0.003198486
09/09/2013,84.55,0.026000386
06/09/2013,82.38,0.019984727
05/09/2013,80.75,-0.009490427
04/09/2013,81.52,0.006893183
03/09/2013,80.96,-0.004190811
30/08/2013,81.3,-0.006131227
29/08/2013,81.8,-0.008278596
28/08/2013,82.48,-0.004837939
27/08/2013,82.88,-0.001085318
26/08/2013,82.97,0.000120533
23/08/2013,82.96,0.011761275
22/08/2013,81.99,0.011407667
21/08/2013,81.06,-0.00147929
20/08/2013,81.18,0.019906106
19/08/2013,79.58,-0.022612468
16/08/2013,81.4,-0.017535764
15/08/2013,82.84,-0.014143829
14/08/2013,84.02,0.009326864
13/08/2013,83.24,-0.006108169
12/08/2013,83.75,-0.013755701
09/08/2013,84.91,0.001532206
08/08/2013,84.78,0.00035392
07/08/2013,84.75,0.008293886
06/08/2013,84.05,0.005129134
05/08/2013,83.62,0.002874253
02/08/2013,83.38,-0.009311277
01/08/2013,84.16,-0.007693711
31/07/2013,84.81,-0.015792572
30/07/2013,86.16,-0.008897164
29/07/2013,86.93,-0.006878395
26/07/2013,87.53,0.008029408
25/07/2013,86.83,-0.002760209
24/07/2013,87.07,-0.018321992
23/07/2013,88.68,-0.002590237
22/07/2013,88.91,0.005639537
19/07/2013,88.41,-0.003387537
18/07/2013,88.71,0.012934149
17/07/2013,87.57,0.003317132
16/07/2013,87.28,-0.005598415
15/07/2013,87.77,0.009271514
12/07/2013,86.96,-0.00630483
11/07/2013,87.51,0.023587635
10/07/2013,85.47,-0.00058483
09/07/2013,85.52,0.009634665
08/07/2013,84.7,0.003074379
05/07/2013,84.44,0.003440302
03/07/2013,84.15,-0.00426895
02/07/2013,84.51,0.017908788
01/07/2013,83.01,0.001929339
28/06/2013,82.85,-0.000965135
27/06/2013,82.93,0.028498229
26/06/2013,80.6,0.017648621
25/06/2013,79.19,0.013347939
24/06/2013,78.14,-0.002428582
21/06/2013,78.33,0.020637905
20/06/2013,76.73,-0.05304466
19/06/2013,80.91,-0.037360318
18/06/2013,83.99,0.00969081
17/06/2013,83.18,0.00397519
14/06/2013,82.85,0.004112246
13/06/2013,82.51,0.038547082
12/06/2013,79.39,-0.005777459
11/06/2013,79.85,-0.015533086
10/06/2013,81.1,-0.004797352
07/06/2013,81.49,0.010857602
06/06/2013,80.61,0.017520158
05/06/2013,79.21,-0.010423956
04/06/2013,80.04,-0.00969795
03/06/2013,80.82,0.01082302
31/05/2013,79.95,-0.017850976
30/05/2013,81.39,-0.01584626
29/05/2013,82.69,-0.010944844
28/05/2013,83.6,-0.00798241
24/05/2013,84.27,0.004161966
23/05/2013,83.92,-0.020638742
22/05/2013,85.67,-0.023533212
21/05/2013,87.71,0.000456152
20/05/2013,87.67,0.00239822
17/05/2013,87.46,-0.00148529
16/05/2013,87.59,-0.006373073
15/05/2013,88.15,0.013246739
14/05/2013,86.99,0.002647484
13/05/2013,86.76,0.005663773
10/05/2013,86.27,0.00127588
09/05/2013,86.16,-0.01463244
08/05/2013,87.43,0.007001463
07/05/2013,86.82,-0.011679968
06/05/2013,87.84,0.010413781
03/05/2013,86.93,-0.003674364
02/05/2013,87.25,-0.001717722
01/05/2013,87.4,-0.00182899
30/04/2013,87.56,0.007106047
29/04/2013,86.94,0.011685214
26/04/2013,85.93,-0.007073723
25/04/2013,86.54,-0.006909286
24/04/2013,87.14,0.004370335
23/04/2013,86.76,0.002076844
22/04/2013,86.58,0.006489015
19/04/2013,86.02,0.011928571
18/04/2013,85,-0.014714735
17/04/2013,86.26,-0.009346402
16/04/2013,87.07,0.016910294
15/04/2013,85.61,-0.020807594
12/04/2013,87.41,0.002405362
11/04/2013,87.2,0.001606795
10/04/2013,87.06,0.002990914
09/04/2013,86.8,-0.012820688
08/04/2013,87.92,0.010979067
05/04/2013,86.96,-0.00298542
04/04/2013,87.22,0.032510874
03/04/2013,84.43,0.000236911
02/04/2013,84.41,0.002253455
01/04/2013,84.22,0.006910548
28/03/2013,83.64,0.002274224
27/03/2013,83.45,0.013512089
26/03/2013,82.33,0.009887172
25/03/2013,81.52,-0.000858317
22/03/2013,81.59,0.001349114
21/03/2013,81.48,-0.003552837
20/03/2013,81.77,0.000611658
19/03/2013,81.72,-0.011799906
18/03/2013,82.69,-0.007109749
15/03/2013,83.28,-0.001080108
14/03/2013,83.37,0.002522069
13/03/2013,83.16,-0.005755412
12/03/2013,83.64,-0.014245255
11/03/2013,84.84,0.007097262
08/03/2013,84.24,0.014588325
07/03/2013,83.02,-0.002406161
06/03/2013,83.22,-0.010637762
05/03/2013,84.11,0.033241714
04/03/2013,81.36,0.012989606
01/03/2013,80.31,0.001245951
28/02/2013,80.21,-0.030329539
27/02/2013,82.68,-0.003862873
26/02/2013,83,-0.00072263
25/02/2013,83.06,-0.02708004
22/02/2013,85.34,0.015826479
21/02/2013,84,-0.010421695
20/02/2013,84.88,-0.010197592
19/02/2013,85.75,0.010079785
15/02/2013,84.89,-0.001765433
14/02/2013,85.04,-0.00644672
13/02/2013,85.59,0.000233699
12/02/2013,85.57,0.009039212
11/02/2013,84.8,0.003425672
08/02/2013,84.51,0.014661446
07/02/2013,83.28,-0.006343908
06/02/2013,83.81,-0.008909009
05/02/2013,84.56,0.000828157
04/02/2013,84.49,-0.010712917
01/02/2013,85.4,0.011068051
31/01/2013,84.46,-0.008253791
30/01/2013,85.16,-0.005620624
29/01/2013,85.64,0.005503205
28/01/2013,85.17,-0.00328215
25/01/2013,85.45,0.007989703
24/01/2013,84.77,-0.000353836
23/01/2013,84.8,0.000471809
22/01/2013,84.76,0.00153492
18/01/2013,84.63,0.013921339
17/01/2013,83.46,0.003601012
16/01/2013,83.16,0.00518417
15/01/2013,82.73,0.003875504
14/01/2013,82.41,0.016270467
11/01/2013,81.08,0.000370073
10/01/2013,81.05,-0.003940407
09/01/2013,81.37,0.002953848
08/01/2013,81.13,-0.009934466
07/01/2013,81.94,-0.003776118
04/01/2013,82.25,0.011494379
03/01/2013,81.31,0.004807998
02/01/2013,80.92,0.010434877
31/12/2012,80.08,0.010166388
28/12/2012,79.27,-0.003400293
27/12/2012,79.54,0.004283741
26/12/2012,79.2,-0.006669628
24/12/2012,79.73,-0.000376199
21/12/2012,79.76,-0.004877753
20/12/2012,80.15,0.010283512
19/12/2012,79.33,0.001008955
18/12/2012,79.25,0.013721471
17/12/2012,78.17,0.011450752
14/12/2012,77.28,0.007142424
13/12/2012,76.73,-0.000781657
12/12/2012,76.79,0.000781657
11/12/2012,76.73,0.000912706
10/12/2012,76.66,0.00156658
07/12/2012,76.54,0.01169604
06/12/2012,75.65,-0.003694423
05/12/2012,75.93,-0.006301714
04/12/2012,76.41,-0.00339692
03/12/2012,76.67,0.003135208
30/11/2012,76.43,0.007749431
29/11/2012,75.84,0.005023143
28/11/2012,75.46,0.006381303
27/11/2012,74.98,-0.005983663
26/11/2012,75.43,-0.002383476
23/11/2012,75.61,0.009701717
21/11/2012,74.88,0.001470097
20/11/2012,74.77,0.005498572
19/11/2012,74.36,0.01531299
16/11/2012,73.23,-0.000682547
15/11/2012,73.28,-0.009236686
14/11/2012,73.96,-0.021137911
13/11/2012,75.54,-0.007254533
12/11/2012,76.09,-0.016035804
09/11/2012,77.32,-0.008371483
08/11/2012,77.97,-0.011857091
07/11/2012,78.9,-0.018459744
06/11/2012,80.37,0.006115464
05/11/2012,79.88,-0.013182631
02/11/2012,80.94,0.000123556
01/11/2012,80.93,0.008936388
31/10/2012,80.21,0.005250012
26/10/2012,79.79,-0.002628451
25/10/2012,80,-0.001124368
24/10/2012,80.09,-0.004236239
23/10/2012,80.43,-0.012110875
22/10/2012,81.41,0.001352099
19/10/2012,81.3,-0.012589545
18/10/2012,82.33,0.026960456
17/10/2012,80.14,0.010536977
16/10/2012,79.3,0.006452043
15/10/2012,78.79,0.003814857
12/10/2012,78.49,-0.006729757
11/10/2012,79.02,0.00075959
10/10/2012,78.96,0.001140468
09/10/2012,78.87,-0.007326966
08/10/2012,79.45,-0.006898742
05/10/2012,80,0.002628451
04/10/2012,79.79,-0.010224528
03/10/2012,80.61,-0.001239772
02/10/2012,80.71,0.005217403
01/10/2012,80.29,-0.009421168
28/09/2012,81.05,-0.004431867
27/09/2012,81.41,0.00616069
26/09/2012,80.91,-0.001235178
25/09/2012,81.01,-0.013730754
24/09/2012,82.13,-0.002310734
21/09/2012,82.32,-0.00363769
20/09/2012,82.62,-0.013942534
19/09/2012,83.78,-0.007610025
18/09/2012,84.42,-0.002602628
17/09/2012,84.64,-0.005655057
14/09/2012,85.12,0.009680161
13/09/2012,84.3,0.020009054
12/09/2012,82.63,0.003030122
11/09/2012,82.38,0.006698764
10/09/2012,81.83,-0.000610836
07/09/2012,81.88,0.003180431
06/09/2012,81.62,0.00614479
05/09/2012,81.12,-0.002831294
04/09/2012,81.35,0.002215113
31/08/2012,81.17,0.004445001
30/08/2012,80.81,-0.013031903
29/08/2012,81.87,-0.00048846
28/08/2012,81.91,-0.003777498
27/08/2012,82.22,0.001460565
24/08/2012,82.1,0.006353883
23/08/2012,81.58,-0.009879936
22/08/2012,82.39,-0.005688366
21/08/2012,82.86,0.013486627
20/08/2012,81.75,-0.006705298
17/08/2012,82.3,0.00768437
16/08/2012,81.67,0.003065794
15/08/2012,81.42,0.004924905
14/08/2012,81.02,0.003214244
13/08/2012,80.76,0.010831105
10/08/2012,79.89,-0.001500938
09/08/2012,80.01,-0.019677635
08/08/2012,81.6,-0.024094634
07/08/2012,83.59,-0.023761387
06/08/2012,85.6,-0.000583942
03/08/2012,85.65,0.020286107
02/08/2012,83.93,0.000476701
01/08/2012,83.89,0.004659785
31/07/2012,83.5,-0.004182856
30/07/2012,83.85,0.005980879
27/07/2012,83.35,0.008796827
