Date,Close,COF
03/01/2014,77.34,0.00116437
02/01/2014,77.25,0.008319299
31/12/2013,76.61,0.010365506
30/12/2013,75.82,0.000527704
27/12/2013,75.78,-0.001318739
26/12/2013,75.88,0.006611157
24/12/2013,75.38,0.00492055
23/12/2013,75.01,0.00373982
20/12/2013,74.73,0.014693262
19/12/2013,73.64,0.002583454
18/12/2013,73.45,0.022859712
17/12/2013,71.79,-0.005417809
16/12/2013,72.18,0.009885218
13/12/2013,71.47,-0.000139909
12/12/2013,71.48,-0.005302091
11/12/2013,71.86,-0.013270861
10/12/2013,72.82,-0.002468798
09/12/2013,73,0.005494519
06/12/2013,72.6,0.009132484
05/12/2013,71.94,-0.005683015
04/12/2013,72.35,0.010001472
03/12/2013,71.63,-0.006540064
02/12/2013,72.1,0.006540064
29/11/2013,71.63,0.001676681
27/11/2013,71.51,0.009837066
26/11/2013,70.81,0.005664935
25/11/2013,70.41,0.011427063
22/11/2013,69.61,-0.000287274
21/11/2013,69.63,0.011991764
20/11/2013,68.8,-0.0065194
19/11/2013,69.25,-0.002451865
18/11/2013,69.42,-0.013592026
15/11/2013,70.37,-0.004537084
14/11/2013,70.69,0.008952102
13/11/2013,70.06,0.007881391
12/11/2013,69.51,-0.002442705
11/11/2013,69.68,0.001292454
08/11/2013,69.59,0.010690654
07/11/2013,68.85,-0.00637037
06/11/2013,69.29,-0.009623055
05/11/2013,69.96,0.005015415
04/11/2013,69.61,0.00316547
01/11/2013,69.39,0.010430342
31/10/2013,68.67,-0.016321587
30/10/2013,69.8,-0.016059465
29/10/2013,70.93,0.002258293
28/10/2013,70.77,0.00552605
25/10/2013,70.38,-0.003828977
24/10/2013,70.65,0.001558184
23/10/2013,70.54,-0.006499952
22/10/2013,71,-0.003795604
21/10/2013,71.27,-0.004619592
18/10/2013,71.6,-0.007652211
17/10/2013,72.15,-0.001385042
16/10/2013,72.25,0.009176928
15/10/2013,71.59,-0.007098645
14/10/2013,72.1,0.002638707
11/10/2013,71.91,0.016121468
10/10/2013,70.76,0.038316656
09/10/2013,68.1,0.003972638
08/10/2013,67.83,-0.015361285
07/10/2013,68.88,-0.020690393
04/10/2013,70.32,0.022143248
03/10/2013,68.78,-0.011132913
02/10/2013,69.55,-0.003444815
01/10/2013,69.79,0.015159462
30/09/2013,68.74,-0.00261514
27/09/2013,68.92,-0.002897713
26/09/2013,69.12,-0.001012219
25/09/2013,69.19,0.010168594
24/09/2013,68.49,0.000584197
23/09/2013,68.45,-0.009451179
20/09/2013,69.1,0.000868684
19/09/2013,69.04,-0.003470217
18/09/2013,69.28,0.00231214
17/09/2013,69.12,0.02149677
16/09/2013,67.65,0.002367916
13/09/2013,67.49,-0.006792702
12/09/2013,67.95,0.004868343
11/09/2013,67.62,-0.003395589
10/09/2013,67.85,0.020699123
09/09/2013,66.46,0.016383862
06/09/2013,65.38,-0.00305437
05/09/2013,65.58,0.00842207
04/09/2013,65.03,0.009735069
03/09/2013,64.4,-0.002326484
30/08/2013,64.55,0.002637091
29/08/2013,64.38,0.005295138
28/08/2013,64.04,-0.004207252
27/08/2013,64.31,-0.025939602
26/08/2013,66,-0.010100335
23/08/2013,66.67,-0.000149981
22/08/2013,66.68,0.007829007
21/08/2013,66.16,-0.006478365
20/08/2013,66.59,0.010264241
19/08/2013,65.91,-0.018787657
16/08/2013,67.16,0.00223597
15/08/2013,67.01,-0.019945996
14/08/2013,68.36,-0.002921416
13/08/2013,68.56,0.002044095
12/08/2013,68.42,0.002780829
09/08/2013,68.23,-0.002780829
08/08/2013,68.42,0.007187416
07/08/2013,67.93,-0.019822832
06/08/2013,69.29,-0.003026157
05/08/2013,69.5,-0.001294126
02/08/2013,69.59,-0.001579439
01/08/2013,69.7,0.009804
31/07/2013,69.02,-0.002170925
30/07/2013,69.17,0.010463691
29/07/2013,68.45,-0.004518629
26/07/2013,68.76,0.000581903
25/07/2013,68.72,0
24/07/2013,68.72,-0.004211144
23/07/2013,69.01,-0.002604922
22/07/2013,69.19,0.000722909
19/07/2013,69.14,0.030694825
18/07/2013,67.05,0.002239643
17/07/2013,66.9,0.003293909
16/07/2013,66.68,-0.002546246
15/07/2013,66.85,0.000598534
12/07/2013,66.81,0.015080967
11/07/2013,65.81,0.013770107
10/07/2013,64.91,-0.009506358
09/07/2013,65.53,-0.00015259
08/07/2013,65.54,-0.001829269
05/07/2013,65.66,0.026857611
03/07/2013,63.92,-0.004993768
02/07/2013,64.24,0.010169844
01/07/2013,63.59,0.012341929
28/06/2013,62.81,0.001912351
27/06/2013,62.69,0.018027206
26/06/2013,61.57,0.00749922
25/06/2013,61.11,0.018831082
24/06/2013,59.97,-0.02291372
21/06/2013,61.36,-0.004228336
20/06/2013,61.62,-0.003078671
19/06/2013,61.81,-0.004680825
18/06/2013,62.1,0.001611604
17/06/2013,62,0.0160966
14/06/2013,61.01,-0.021725887
13/06/2013,62.35,0.015679623
12/06/2013,61.38,-0.001302508
11/06/2013,61.46,-0.017419795
10/06/2013,62.54,0.003363501
07/06/2013,62.33,0.025346605
06/06/2013,60.77,0.009590021
05/06/2013,60.19,-0.017620876
04/06/2013,61.26,-0.010554616
03/06/2013,61.91,0.015956053
31/05/2013,60.93,-0.024320265
30/05/2013,62.43,0.013384059
29/05/2013,61.6,-0.003403293
28/05/2013,61.81,0.01106242
24/05/2013,61.13,-0.001797827
23/05/2013,61.24,-0.004886799
22/05/2013,61.54,-0.009219637
21/05/2013,62.11,0.004841843
20/05/2013,61.81,0.015982075
17/05/2013,60.83,0.028006498
16/05/2013,59.15,-0.016099627
15/05/2013,60.11,0.008520643
14/05/2013,59.6,0.013343666
13/05/2013,58.81,-0.011832457
10/05/2013,59.51,0.006067775
09/05/2013,59.15,-0.011597743
08/05/2013,59.84,0.012781876
07/05/2013,59.08,0.000507915
06/05/2013,59.05,0.009015966
03/05/2013,58.52,0.005826923
02/05/2013,58.18,0.014368809
01/05/2013,57.35,-0.007469851
30/04/2013,57.78,0.004683849
29/04/2013,57.51,0.006279455
26/04/2013,57.15,0.002101945
25/04/2013,57.03,-0.000525901
24/04/2013,57.06,0.012698583
23/04/2013,56.34,0.017547451
22/04/2013,55.36,-0.014525495
19/04/2013,56.17,0.062061028
18/04/2013,52.79,0.000568451
17/04/2013,52.76,-0.010745697
16/04/2013,53.33,0.004322096
15/04/2013,53.1,-0.028955252
12/04/2013,54.66,-0.00292291
11/04/2013,54.82,-0.017001676
10/04/2013,55.76,-0.000896298
09/04/2013,55.81,0.007192982
08/04/2013,55.41,0.012713575
05/04/2013,54.71,-0.006558595
04/04/2013,55.07,0.016662475
03/04/2013,54.16,-0.008640554
02/04/2013,54.63,0.01754269
01/04/2013,53.68,-0.023383188
28/03/2013,54.95,0.00236859
27/03/2013,54.82,-0.004368409
26/03/2013,55.06,0.008572784
25/03/2013,54.59,0.00901653
22/03/2013,54.1,0.007234982
21/03/2013,53.71,-0.003716786
20/03/2013,53.91,0.005020931
19/03/2013,53.64,-0.018837122
18/03/2013,54.66,-0.009649597
15/03/2013,55.19,0.012397606
14/03/2013,54.51,-0.002199011
13/03/2013,54.63,0.0005493
12/03/2013,54.6,-0.0069356
11/03/2013,54.98,0.014288574
08/03/2013,54.2,-0.004050825
07/03/2013,54.42,0.002023361
06/03/2013,54.31,0.00665068
05/03/2013,53.95,0.015504187
04/03/2013,53.12,0.023812917
01/03/2013,51.87,0.016326893
28/02/2013,51.03,-0.01091416
27/02/2013,51.59,0.002328742
26/02/2013,51.47,0.013102759
25/02/2013,50.8,-0.028717534
22/02/2013,52.28,0.001339841
21/02/2013,52.21,-0.001148545
20/02/2013,52.27,-0.016130912
19/02/2013,53.12,-0.016985943
15/02/2013,54.03,-0.028463881
14/02/2013,55.59,0.009398226
13/02/2013,55.07,-0.012810279
12/02/2013,55.78,-0.01370982
11/02/2013,56.55,-0.012651724
08/02/2013,57.27,0.001397868
07/02/2013,57.19,-0.004884015
06/02/2013,57.47,0.0059337
05/02/2013,57.13,0.013037535
04/02/2013,56.39,-0.0019488
01/02/2013,56.5,0.003190926
31/01/2013,56.32,-0.00425231
30/01/2013,56.56,0.016759173
29/01/2013,55.62,-0.006808842
28/01/2013,56,-0.005698021
25/01/2013,56.32,-0.009542394
24/01/2013,56.86,0.010963859
23/01/2013,56.24,0.001423488
22/01/2013,56.16,-0.014671054
18/01/2013,56.99,-0.077623706
17/01/2013,61.59,-0.002594456
16/01/2013,61.75,0.000810045
15/01/2013,61.7,0.006830405
14/01/2013,61.28,-0.011519556
11/01/2013,61.99,-0.014096021
10/01/2013,62.87,0.008947176
09/01/2013,62.31,0.00241022
08/01/2013,62.16,-0.011516442
07/01/2013,62.88,0.014739133
04/01/2013,61.96,0.023019546
03/01/2013,60.55,-0.011167795
02/01/2013,61.23,0.05540188
31/12/2012,57.93,0.014431268
28/12/2012,57.1,-0.004368727
27/12/2012,57.35,-0.007642907
26/12/2012,57.79,-0.01306534
24/12/2012,58.55,-0.005790207
21/12/2012,58.89,-0.004405293
20/12/2012,59.15,0.007296206
19/12/2012,58.72,-0.019228118
18/12/2012,59.86,0.031393093
17/12/2012,58.01,0.020551054
14/12/2012,56.83,-0.020378655
13/12/2012,58,-0.007215286
12/12/2012,58.42,0.002742545
11/12/2012,58.26,0.013130804
10/12/2012,57.5,0.007506363
07/12/2012,57.07,-0.003498342
06/12/2012,57.27,0.00384885
05/12/2012,57.05,0.000525993
04/12/2012,57.02,-0.005421963
03/12/2012,57.33,-0.004698521
30/11/2012,57.6,-0.011393184
29/11/2012,58.26,0.003094381
28/11/2012,58.08,0.008125207
27/11/2012,57.61,-0.018232359
26/11/2012,58.67,-0.005100317
23/11/2012,58.97,0.011255235
21/11/2012,58.31,-0.00291121
20/11/2012,58.48,0.00583092
19/11/2012,58.14,0.042873748
16/11/2012,55.7,0.016837548
15/11/2012,54.77,-0.024705972
14/11/2012,56.14,-0.020626558
13/11/2012,57.31,-0.008859608
12/11/2012,57.82,-0.009467323
09/11/2012,58.37,0.001371507
08/11/2012,58.29,-0.019200318
07/11/2012,59.42,-0.027389877
06/11/2012,61.07,0.006406593
05/11/2012,60.68,-0.011795681
02/11/2012,61.4,0
01/11/2012,61.4,0.020235946
31/10/2012,60.17,0.002829327
26/10/2012,60,0.000500125
25/10/2012,59.97,0.005015056
24/10/2012,59.67,-0.005848458
23/10/2012,60.02,0.000333278
22/10/2012,60,-0.01242252
19/10/2012,60.75,0.058466458
18/10/2012,57.3,-0.012659494
17/10/2012,58.03,0.000344709
16/10/2012,58.01,0.007092842
15/10/2012,57.6,-0.010534594
12/10/2012,58.21,-0.011614136
11/10/2012,58.89,0.011270611
10/10/2012,58.23,-0.007357378
09/10/2012,58.66,-0.006626479
08/10/2012,59.05,0.000847099
05/10/2012,59,-0.008942943
04/10/2012,59.53,0.015233876
03/10/2012,58.63,0.005472906
02/10/2012,58.31,0.004296647
01/10/2012,58.06,0.018250268
28/09/2012,57.01,0.000877424
27/09/2012,56.96,0.029938088
26/09/2012,55.28,-0.011153201
25/09/2012,55.9,-0.025608463
24/09/2012,57.35,0.001570544
21/09/2012,57.26,-0.013702408
20/09/2012,58.05,0.001379073
19/09/2012,57.97,0.001553734
18/09/2012,57.88,-0.01508945
17/09/2012,58.76,-0.010327697
14/09/2012,59.37,0.006590645
13/09/2012,58.98,0.018135655
12/09/2012,57.92,0.025353224
11/09/2012,56.47,-0.010043252
10/09/2012,57.04,-0.006465728
07/09/2012,57.41,0.004364151
06/09/2012,57.16,0.017471547
05/09/2012,56.17,-0.005680825
04/09/2012,56.49,-0.000707839
31/08/2012,56.53,0.009062701
30/08/2012,56.02,-0.008000754
29/08/2012,56.47,-0.003535446
28/08/2012,56.67,-0.002819385
27/08/2012,56.83,-0.000703606
24/08/2012,56.87,0.022045337
23/08/2012,55.63,-0.00448391
22/08/2012,55.88,-0.010502989
21/08/2012,56.47,-0.000354108
20/08/2012,56.49,-0.005296623
17/08/2012,56.79,0.009909832
16/08/2012,56.23,0.021390229
15/08/2012,55.04,-0.001633839
14/08/2012,55.13,-0.008309296
13/08/2012,55.59,-0.009132484
10/08/2012,56.1,-0.00798939
09/08/2012,56.55,-0.000176819
08/08/2012,56.56,-0.000353544
07/08/2012,56.58,-0.001942262
06/08/2012,56.69,-0.015577457
03/08/2012,57.58,0.042755958
02/08/2012,55.17,-0.00848304
01/08/2012,55.64,-0.015161264
31/07/2012,56.49,-0.00723171
30/07/2012,56.9,-0.012227227
27/07/2012,57.6,0.021762881
26/07/2012,56.36,0.026792936
25/07/2012,54.87,-0.002366434
24/07/2012,55,-0.005439723
23/07/2012,55.3,-0.010433626
20/07/2012,55.88,-0.008730568
19/07/2012,56.37,0.02660592
18/07/2012,54.89,-0.016980177
17/07/2012,55.83,0.013343148
16/07/2012,55.09,0.012236478
13/07/2012,54.42,0.019670332
12/07/2012,53.36,-0.012663111
11/07/2012,54.04,0.009108716
10/07/2012,53.55,-0.012618464
09/07/2012,54.23,0.003879912
06/07/2012,54.02,-0.009396661
05/07/2012,54.53,-0.010398707
03/07/2012,55.1,0.006372347
02/07/2012,54.75,0.001645188
29/06/2012,54.66,0.02219847
28/06/2012,53.46,0.005439383
27/06/2012,53.17,0.000564387
26/06/2012,53.14,0.018039035
25/06/2012,52.19,-0.01407938
22/06/2012,52.93,-0.001887505
21/06/2012,53.03,-0.026057681
20/06/2012,54.43,-0.011326391
19/06/2012,55.05,0.017222852
18/06/2012,54.11,0.005559688
15/06/2012,53.81,0.014978749
14/06/2012,53.01,0.017891608
13/06/2012,52.07,-0.019211242
12/06/2012,53.08,0.024796235
11/06/2012,51.78,-0.015522013
08/06/2012,52.59,0.027372565
07/06/2012,51.17,0.011004238
06/06/2012,50.61,0.006740708
05/06/2012,50.27,0.03214021
04/06/2012,48.68,0.005768454
01/06/2012,48.4,-0.059554531
31/05/2012,51.37,0.007620946
30/05/2012,50.98,-0.017499961
29/05/2012,51.88,0.01456195
25/05/2012,51.13,-0.011473145
24/05/2012,51.72,0.027044564
23/05/2012,50.34,0.00099374
22/05/2012,50.29,0.008186129
21/05/2012,49.88,0.015150275
18/05/2012,49.13,-0.013545138
17/05/2012,49.8,-0.009990093
16/05/2012,50.3,-0.019295736
15/05/2012,51.28,-0.019886745
14/05/2012,52.31,-0.038624974
11/05/2012,54.37,0.001104159
10/05/2012,54.31,0.014466128
09/05/2012,53.53,-0.010037259
08/05/2012,54.07,-0.010669711
07/05/2012,54.65,0.002381608
04/05/2012,54.52,-0.018895911
03/05/2012,55.56,-0.009315725
02/05/2012,56.08,0.001070473
01/05/2012,56.02,0.009686174
30/04/2012,55.48,-0.01039995
27/04/2012,56.06,0.022002691
26/04/2012,54.84,-0.001457726
25/04/2012,54.92,0.010248992
24/04/2012,54.36,0.005164158
23/04/2012,54.08,0.004262028
20/04/2012,53.85,-0.001484506
19/04/2012,53.93,-0.006100398
18/04/2012,54.26,0.004432959
17/04/2012,54.02,0.013793322
16/04/2012,53.28,-0.003559723
13/04/2012,53.47,-0.021828466
12/04/2012,54.65,0.01697771
11/04/2012,53.73,0.019545821
10/04/2012,52.69,-0.028992959
09/04/2012,54.24,-0.025663434
05/04/2012,55.65,0.004683006
04/04/2012,55.39,-0.01700569
03/04/2012,56.34,-0.000354925
02/04/2012,56.36,0.011061665
30/03/2012,55.74,-0.01230291
29/03/2012,56.43,-0.009699397
28/03/2012,56.98,0.001756544
27/03/2012,56.88,-0.004735605
26/03/2012,57.15,0.024981368
23/03/2012,55.74,0.023966289
22/03/2012,54.42,-0.017486784
21/03/2012,55.38,0.004524485
20/03/2012,55.13,0.000544316
19/03/2012,55.1,0.010949014
16/03/2012,54.5,0.016092089
15/03/2012,53.63,0.024538793
14/03/2012,52.33,0.026725061
13/03/2012,50.95,0.039432708
12/03/2012,48.98,-0.017004458
09/03/2012,49.82,0.007858983
08/03/2012,49.43,0.017139779
07/03/2012,48.59,0.006607499
06/03/2012,48.27,-0.022735234
05/03/2012,49.38,-0.010275098
02/03/2012,49.89,-0.00699094
01/03/2012,50.24,-0.007140054
29/02/2012,50.6,0.004555817
28/02/2012,50.37,0.012586321
27/02/2012,49.74,0.009088218
24/02/2012,49.29,-0.00020286
23/02/2012,49.3,0.021528253
22/02/2012,48.25,-0.00846151
21/02/2012,48.66,-0.003487541
17/02/2012,48.83,-0.009376343
16/02/2012,49.29,0.002234184
15/02/2012,49.18,0.024702779
14/02/2012,47.98,-0.010573334
13/02/2012,48.49,0.004340195
10/02/2012,48.28,-0.016841639
09/02/2012,49.1,0.01477253
08/02/2012,48.38,0.022787649
07/02/2012,47.29,-0.012816648
06/02/2012,47.9,-0.028808577
03/02/2012,49.3,0.047989268
02/02/2012,46.99,0.007261886
01/02/2012,46.65,0.019481136
31/01/2012,45.75,0.020983652
30/01/2012,44.8,-0.027519623
27/01/2012,46.05,0.009600772
26/01/2012,45.61,0
25/01/2012,45.61,0.012576007
24/01/2012,45.04,-0.023045023
23/01/2012,46.09,0.001302649
20/01/2012,46.03,-0.057822012
19/01/2012,48.77,-0.007150914
18/01/2012,49.12,0.006535971
17/01/2012,48.8,-0.001842564
13/01/2012,48.89,0.010073063
12/01/2012,48.4,0.014358794
11/01/2012,47.71,0.000628997
10/01/2012,47.68,0.030450559
09/01/2012,46.25,0.023849725
06/01/2012,45.16,-0.000442772
05/01/2012,45.18,0.015165322
04/01/2012,44.5,0.016997576
03/01/2012,43.75,0.033940961
30/12/2011,42.29,-0.008242128
29/12/2011,42.64,0.02181215
28/12/2011,41.72,-0.018288124
27/12/2011,42.49,-0.014254243
23/12/2011,43.1,0.010730217
22/12/2011,42.64,0.016552754
21/12/2011,41.94,0.004540574
20/12/2011,41.75,0.004561285
19/12/2011,41.56,-0.043090834
16/12/2011,43.39,0.007866769
15/12/2011,43.05,-0.029299418
14/12/2011,44.33,-0.00607221
13/12/2011,44.6,-0.012256421
12/12/2011,45.15,-0.020171699
09/12/2011,46.07,0.02974115
08/12/2011,44.72,-0.033856828
07/12/2011,46.26,0.012617091
06/12/2011,45.68,-0.024222638
05/12/2011,46.8,0.031693558
02/12/2011,45.34,0.0130982
01/12/2011,44.75,0.002013198
30/11/2011,44.66,0.072662189
29/11/2011,41.53,-0.007914659
28/11/2011,41.86,0.044951388
25/11/2011,40.02,0.004256924
23/11/2011,39.85,-0.022824112
22/11/2011,40.77,-0.005137626
21/11/2011,40.98,-0.015977101
18/11/2011,41.64,0.010380298
17/11/2011,41.21,-0.020653952
16/11/2011,42.07,-0.037555434
15/11/2011,43.68,-0.00297177
14/11/2011,43.81,-0.027244734
11/11/2011,45.02,0.011842391
10/11/2011,44.49,0.002024975
09/11/2011,44.4,-0.053711539
08/11/2011,46.85,0.01029831
07/11/2011,46.37,0.004539076
04/11/2011,46.16,-0.012486707
03/11/2011,46.74,0.033503242
02/11/2011,45.2,0.032148436
01/11/2011,43.77,-0.04227399
31/10/2011,45.66,-0.026795034
28/10/2011,46.9,-0.00361818
27/10/2011,47.07,0.053901996
26/10/2011,44.6,0.02704403
25/10/2011,43.41,-0.045702945
24/10/2011,45.44,0.048471113
21/10/2011,43.29,0.066866631
20/10/2011,40.49,0.018445189
19/10/2011,39.75,-0.03534286
18/10/2011,41.18,0.022097634
17/10/2011,40.28,-0.043242102
14/10/2011,42.06,0.00452759
13/10/2011,41.87,-0.036811096
12/10/2011,43.44,0.021406122
11/10/2011,42.52,0.014688727
10/10/2011,41.9,0.05116769
07/10/2011,39.81,-0.020142419
06/10/2011,40.62,0.029987254
05/10/2011,39.42,0.015853055
04/10/2011,38.8,0.027434771
03/10/2011,37.75,-0.048600932
30/09/2011,39.63,-0.034717099
29/09/2011,41.03,0.002195926
28/09/2011,40.94,-0.035748079
27/09/2011,42.43,-0.010316621
26/09/2011,42.87,0.0460647
23/09/2011,40.94,0.003425499
22/09/2011,40.8,-0.014357224
21/09/2011,41.39,-0.024580643
20/09/2011,42.42,-0.007047246
19/09/2011,42.72,-0.005835003
16/09/2011,42.97,-0.011338777
15/09/2011,43.46,-0.001379628
14/09/2011,43.52,0.01995889
13/09/2011,42.66,0.001877054
12/09/2011,42.58,0.018966903
09/09/2011,41.78,-0.031105241
08/09/2011,43.1,-0.021802355
07/09/2011,44.05,0.054105058
06/09/2011,41.73,-0.013093866
02/09/2011,42.28,-0.068992871
01/09/2011,45.3,-0.01642073
31/08/2011,46.05,0.014876669
30/08/2011,45.37,-0.000440723
29/08/2011,45.39,0.025888525
26/08/2011,44.23,0.019404786
25/08/2011,43.38,-0.009178587
24/08/2011,43.78,0.02263899
23/08/2011,42.8,0.03980032
22/08/2011,41.13,-0.004124718
19/08/2011,41.3,-0.015139061
18/08/2011,41.93,-0.058813243
17/08/2011,44.47,-0.001797349
16/08/2011,44.55,-0.018899951
15/08/2011,45.4,0.036335013
12/08/2011,43.78,-0.008189309
11/08/2011,44.14,0.072575565
10/08/2011,41.05,0.005618679
09/08/2011,40.82,0.081370553
08/08/2011,37.63,-0.128736498
05/08/2011,42.8,-0.006984895
04/08/2011,43.1,-0.064248456
03/08/2011,45.96,0.019332764
02/08/2011,45.08,-0.04425885
01/08/2011,47.12,-0.0143281
29/07/2011,47.8,0.003562825
28/07/2011,47.63,0.000419992
27/07/2011,47.61,-0.025506826
26/07/2011,48.84,-0.000818666
25/07/2011,48.88,-0.015428645
22/07/2011,49.64,-0.007226045
21/07/2011,50,0.021223636
20/07/2011,48.95,0.007999222
19/07/2011,48.56,0.004333925
18/07/2011,48.35,-0.003097576
15/07/2011,48.5,-0.0051414
14/07/2011,48.75,-0.042568161
13/07/2011,50.87,-0.026575126
12/07/2011,52.24,0.003259518
11/07/2011,52.07,-0.031010237
08/07/2011,53.71,-0.011109168
07/07/2011,54.31,0.021966632
06/07/2011,53.13,0.001318392
05/07/2011,53.06,0.00775711
01/07/2011,52.65,0.018788896
30/06/2011,51.67,-0.011353918
29/06/2011,52.26,0.016204058
28/06/2011,51.42,0.012918559
27/06/2011,50.76,0.024933973
24/06/2011,49.51,-0.01702254
23/06/2011,50.36,0
22/06/2011,50.36,-0.005939435
21/06/2011,50.66,0.021347444
20/06/2011,49.59,0.015239551
17/06/2011,48.84,-0.003270649
16/06/2011,49,0.023331295
15/06/2011,47.87,-0.011630453
14/06/2011,48.43,-0.03310283
13/06/2011,50.06,0.010441862
10/06/2011,49.54,-0.01223809
09/06/2011,50.15,0.009013581
08/06/2011,49.7,-0.009212963
07/06/2011,50.16,-0.011299555
06/06/2011,50.73,-0.016034759
03/06/2011,51.55,-0.018641839
02/06/2011,52.52,-0.004369723
01/06/2011,52.75,-0.029696832
31/05/2011,54.34,0.005536091
27/05/2011,54.04,0.021888443
26/05/2011,52.87,0.008738657
25/05/2011,52.41,-0.011760378
24/05/2011,53.03,-0.019791535
23/05/2011,54.09,-0.017955777
20/05/2011,55.07,-0.020489574
19/05/2011,56.21,0.015056746
18/05/2011,55.37,0.00907118
17/05/2011,54.87,0.025658999
16/05/2011,53.48,0.021546855
13/05/2011,52.34,-0.011587175
12/05/2011,52.95,-0.001509719
11/05/2011,53.03,-0.017199901
10/05/2011,53.95,0.010808901
09/05/2011,53.37,-0.007838786
06/05/2011,53.79,0.012157636
05/05/2011,53.14,-0.000564387
04/05/2011,53.17,-0.016230186
03/05/2011,54.04,-0.013600651
02/05/2011,54.78,0.000913159
29/04/2011,54.73,-0.008550948
28/04/2011,55.2,-0.004338402
27/04/2011,55.44,0.015084339
26/04/2011,54.61,0.002934167
25/04/2011,54.45,0.022097269
21/04/2011,53.26,0.052618361
20/04/2011,50.53,0.006153866
19/04/2011,50.22,0.015653541
18/04/2011,49.44,-0.011863012
15/04/2011,50.03,-0.004387721
14/04/2011,50.25,-0.025153615
13/04/2011,51.53,-0.001745032
12/04/2011,51.62,0.002327387
11/04/2011,51.5,-0.002908388
08/04/2011,51.65,-0.005791522
07/04/2011,51.95,-0.003842464
06/04/2011,52.15,0.009246839
05/04/2011,51.67,-0.002898833
04/04/2011,51.82,-0.005196817
01/04/2011,52.09,0.0024988
31/03/2011,51.96,-0.002882677
30/03/2011,52.11,0.001920861
29/03/2011,52.01,0.008302007
28/03/2011,51.58,-0.012523042
25/03/2011,52.23,0.007109262
24/03/2011,51.86,0.008715074
23/03/2011,51.41,0.016671956
22/03/2011,50.56,-0.013359727
21/03/2011,51.24,0.003714932
18/03/2011,51.05,0.005302968
17/03/2011,50.78,0.01148755
16/03/2011,50.2,-0.017769471
15/03/2011,51.1,0.032620235
14/03/2011,49.46,-0.00222155
11/03/2011,49.57,0.026575562
10/03/2011,48.27,-0.021722166
09/03/2011,49.33,0.001014096
08/03/2011,49.28,0.020086759
07/03/2011,48.3,-0.004750603
04/03/2011,48.53,-0.009025702
03/03/2011,48.97,0.021883615
02/03/2011,47.91,-0.007278809
01/03/2011,48.26,-0.030809333
28/02/2011,49.77,-0.004410593
25/02/2011,49.99,-0.012721301
24/02/2011,50.63,0.005744296
23/02/2011,50.34,-0.007717462
22/02/2011,50.73,-0.037908233
18/02/2011,52.69,0.010685085
17/02/2011,52.13,0.00038373
16/02/2011,52.11,0
15/02/2011,52.11,-0.012396459
14/02/2011,52.76,0.013356428
11/02/2011,52.06,0.006939118
10/02/2011,51.7,0.013044086
09/02/2011,51.03,-0.010720305
08/02/2011,51.58,0.040555454
07/02/2011,49.53,0.015668242
04/02/2011,48.76,-0.005929881
03/02/2011,49.05,-0.008324076
02/02/2011,49.46,-0.008054816
01/02/2011,49.86,0.034690277
31/01/2011,48.16,-0.001659751
28/01/2011,48.24,-0.003311261
27/01/2011,48.4,0.002482417
