Date,Close,WYNN
28/01/2011,114.51,-0.037368304
27/01/2011,118.87,0.001768198
26/01/2011,118.66,0.032896576
25/01/2011,114.82,-0.004865344
24/01/2011,115.38,-0.004928035
21/01/2011,115.95,-0.002497956
20/01/2011,116.24,-0.016551867
19/01/2011,118.18,-0.005737444
18/01/2011,118.86,0.000336587
14/01/2011,118.82,0.017831839
13/01/2011,116.72,-0.000513919
12/01/2011,116.78,-0.002651047
11/01/2011,117.09,-0.013656432
10/01/2011,118.7,-0.000252706
07/01/2011,118.73,0.03479357
06/01/2011,114.67,0.007264484
05/01/2011,113.84,0.012818988
04/01/2011,112.39,0.030718831
03/01/2011,108.99,0.048404882
31/12/2010,103.84,0.020725626
30/12/2010,101.71,-0.008809767
29/12/2010,102.61,0.009006424
28/12/2010,101.69,-0.004219623
27/12/2010,102.12,-0.008580396
23/12/2010,103,-0.009661911
22/12/2010,104,-0.018198778
21/12/2010,105.91,0.001322752
20/12/2010,105.77,0.007782879
17/12/2010,104.95,-0.006079624
16/12/2010,105.59,0.04702073
15/12/2010,100.74,0.011380776
14/12/2010,99.6,-0.006604647
13/12/2010,100.26,-0.007353705
10/12/2010,101,-0.003558019
09/12/2010,101.36,-0.00088753
08/12/2010,101.45,-0.000197122
07/12/2010,101.47,-0.014577375
06/12/2010,102.96,-0.00368396
03/12/2010,103.34,-0.001257193
02/12/2010,103.47,-0.012676632
01/12/2010,104.79,0.035848221
30/11/2010,101.1,-0.011115051
29/11/2010,102.23,0.0013704
26/11/2010,102.09,-0.010426404
24/11/2010,103.16,0.014745641
23/11/2010,101.65,-0.034422813
22/11/2010,105.21,0.021326457
19/11/2010,102.99,-0.056257165
18/11/2010,108.95,0.032178108
17/11/2010,105.5,-0.023975675
16/11/2010,108.06,-0.033488116
15/11/2010,111.74,0.006644543
12/11/2010,111,-0.031568502
11/11/2010,114.56,0.002709673
10/11/2010,114.25,0.003331583
09/11/2010,113.87,-0.023177115
08/11/2010,116.54,0.030227466
05/11/2010,113.07,0.004876112
04/11/2010,112.52,0.012340316
03/11/2010,111.14,-0.012784583
02/11/2010,112.57,0.029844887
01/11/2010,109.26,0.019407318
29/10/2010,107.16,0.00102703
28/10/2010,107.05,0.023726242
27/10/2010,104.54,-0.005532781
26/10/2010,105.12,0.016981269
25/10/2010,103.35,-0.010299942
22/10/2010,104.42,0.011364853
21/10/2010,103.24,0.020352953
20/10/2010,101.16,0.032859023
19/10/2010,97.89,-0.041520494
18/10/2010,102.04,0.000980488
15/10/2010,101.94,0.0034393
14/10/2010,101.59,-0.005888721
13/10/2010,102.19,-0.001662186
12/10/2010,102.36,0.00568239
11/10/2010,101.78,0.081115858
08/10/2010,93.85,0.050032278
07/10/2010,89.27,-0.010031292
06/10/2010,90.17,-0.027779564
05/10/2010,92.71,0.024016
04/10/2010,90.51,0.038518275
01/10/2010,87.09,0.003681127
30/09/2010,86.77,0.003347766
29/09/2010,86.48,-0.013324341
28/09/2010,87.64,0.005951036
27/09/2010,87.12,-0.034742948
24/09/2010,90.2,0.035546761
23/09/2010,87.05,-0.046352909
22/09/2010,91.18,-0.01685647
21/09/2010,92.73,-0.023447733
20/09/2010,94.93,0.032329941
17/09/2010,91.91,0.02311351
16/09/2010,89.81,-0.005219624
15/09/2010,90.28,0.001662879
14/09/2010,90.13,-0.008286882
13/09/2010,90.88,0.014742826
10/09/2010,89.55,0.007960129
09/09/2010,88.84,0.004738811
08/09/2010,88.42,0.019990385
07/09/2010,86.67,-0.013067586
03/09/2010,87.81,0.036414042
02/09/2010,84.67,0.025114929
01/09/2010,82.57,0.024023707
31/08/2010,80.61,-0.014165415
30/08/2010,81.76,-0.031068122
27/08/2010,84.34,0.029845777
26/08/2010,81.86,-0.029371394
25/08/2010,84.3,0.022796428
24/08/2010,82.4,-0.043691659
23/08/2010,86.08,-0.017503902
20/08/2010,87.6,0.012289823
19/08/2010,86.53,-0.038429212
18/08/2010,89.92,0.004123258
17/08/2010,89.55,0.02556122
16/08/2010,87.29,0.000343741
13/08/2010,87.26,0.003788971
12/08/2010,86.93,-0.002986448
11/08/2010,87.19,-0.047593374
10/08/2010,91.44,-0.025055306
09/08/2010,93.76,0.024180798
06/08/2010,91.52,0.013309331
05/08/2010,90.31,-0.018214241
04/08/2010,91.97,0.005123465
03/08/2010,91.5,0.025121666
02/08/2010,89.23,0.017523483
30/07/2010,87.68,-0.001936991
29/07/2010,87.85,-0.000227635
28/07/2010,87.87,0.003876858
27/07/2010,87.53,-0.012601631
26/07/2010,88.64,0.0108894
23/07/2010,87.68,0.025411393
22/07/2010,85.48,0.042051107
21/07/2010,81.96,-0.015616805
20/07/2010,83.25,0.039696502
19/07/2010,80.01,0.005514489
16/07/2010,79.57,-0.042444405
15/07/2010,83.02,-0.003006798
14/07/2010,83.27,0.024926818
13/07/2010,81.22,0.042891565
12/07/2010,77.81,-0.022744135
09/07/2010,79.6,0.009466779
08/07/2010,78.85,0.004448689
07/07/2010,78.5,0.046143987
06/07/2010,74.96,0.002270452
02/07/2010,74.79,-0.017758219
01/07/2010,76.13,-0.001837271
30/06/2010,76.27,-0.029455689
29/06/2010,78.55,-0.080091671
28/06/2010,85.1,-0.045258671
25/06/2010,89.04,0.034389634
24/06/2010,86.03,0.003026778
23/06/2010,85.77,0.015509652
22/06/2010,84.45,-0.028137984
21/06/2010,86.86,0.021293492
18/06/2010,85.03,-0.006096865
17/06/2010,85.55,0
16/06/2010,85.55,0.007626907
15/06/2010,84.9,0.027827675
14/06/2010,82.57,-0.003143896
11/06/2010,82.83,0.018152414
10/06/2010,81.34,0.053015948
09/06/2010,77.14,-0.010573922
08/06/2010,77.96,0.030739591
07/06/2010,75.6,-0.054192527
04/06/2010,79.81,-0.053070939
03/06/2010,84.16,0.011592601
02/06/2010,83.19,0.020156098
01/06/2010,81.53,-0.028416155
28/05/2010,83.88,-0.007245978
27/05/2010,84.49,0.07251597
26/05/2010,78.58,-0.012519923
25/05/2010,79.57,0.036735429
24/05/2010,76.7,-0.025487285
21/05/2010,78.68,0.050571109
20/05/2010,74.8,-0.072320662
19/05/2010,80.41,-0.004467063
18/05/2010,80.77,-0.007278142
17/05/2010,81.36,-0.010393197
14/05/2010,82.21,-0.030074752
13/05/2010,84.72,-0.012434178
12/05/2010,85.78,0.01764129
11/05/2010,84.28,0.016992152
10/05/2010,82.86,0.073606789
07/05/2010,76.98,-0.045332462
06/05/2010,80.55,-0.060456645
05/05/2010,85.57,-0.024245011
04/05/2010,87.67,-0.046903612
03/05/2010,91.88,0.040423003
30/04/2010,88.24,-0.054150722
29/04/2010,93.15,0.048162342
28/04/2010,88.77,0.004176785
27/04/2010,88.4,-0.041220105
26/04/2010,92.12,0.02885345
23/04/2010,89.5,-0.004681761
22/04/2010,89.92,0.045387375
21/04/2010,85.93,-0.007420324
20/04/2010,86.57,0.043197653
19/04/2010,82.91,-0.01091596
16/04/2010,83.82,-0.025791926
15/04/2010,86.01,-0.004639841
14/04/2010,86.41,-0.018687847
13/04/2010,88.04,0.013033224
12/04/2010,86.9,-0.003102203
09/04/2010,87.17,0.01084209
08/04/2010,86.23,0.054453859
07/04/2010,81.66,-0.000979192
06/04/2010,81.74,-0.006584587
05/04/2010,82.28,0.061141284
01/04/2010,77.4,0.020492788
31/03/2010,75.83,-0.018552923
30/03/2010,77.25,0.005191446
29/03/2010,76.85,0.002866825
26/03/2010,76.63,0.029398304
25/03/2010,74.41,-0.018639869
24/03/2010,75.81,-0.006835836
23/03/2010,76.33,-0.002747434
22/03/2010,76.54,0.064625625
19/03/2010,71.75,-0.003617144
18/03/2010,72.01,-0.01104831
17/03/2010,72.81,-0.011199243
16/03/2010,73.63,0.043865464
15/03/2010,70.47,-0.014090694
12/03/2010,71.47,0.003925422
11/03/2010,71.19,0.003236021
10/03/2010,70.96,0.01691222
09/03/2010,69.77,0.011242551
08/03/2010,68.99,0.018284719
05/03/2010,67.74,0.027690162
04/03/2010,65.89,-0.007258462
03/03/2010,66.37,-0.007505289
02/03/2010,66.87,0.009767904
01/03/2010,66.22,0.040840871
26/02/2010,63.57,0.012186587
25/02/2010,62.8,-0.008719833
24/02/2010,63.35,-0.005195635
23/02/2010,63.68,0.010418405
22/02/2010,63.02,0.012293601
19/02/2010,62.25,0.003862873
18/02/2010,62.01,-0.037973238
17/02/2010,64.41,-0.007732794
16/02/2010,64.91,0.029232249
12/02/2010,63.04,-0.03000225
11/02/2010,64.96,0.056361861
10/02/2010,61.4,-0.00373893
09/02/2010,61.63,0.014217087
08/02/2010,60.76,-0.009989439
05/02/2010,61.37,0.008673649
04/02/2010,60.84,-0.054378602
03/02/2010,64.24,-0.009296627
02/02/2010,64.84,-0.010737946
01/02/2010,65.54,0.057463618
29/01/2010,61.88,0.001779216
28/01/2010,61.77,-0.015900118
27/01/2010,62.76,-0.001433007
26/01/2010,62.85,-0.01170529
25/01/2010,63.59,-0.005645303
22/01/2010,63.95,-0.02196191
21/01/2010,65.37,-0.041794445
20/01/2010,68.16,-0.04531891
19/01/2010,71.32,0.011564083
15/01/2010,70.5,-0.022580021
14/01/2010,72.11,0.038305863
13/01/2010,69.4,0.020673323
12/01/2010,67.98,0.004422829
11/01/2010,67.68,-0.003245319
08/01/2010,67.9,-0.007190581
07/01/2010,68.39,0.021131189
06/01/2010,66.96,-0.01320396
05/01/2010,67.85,0.059041498
04/01/2010,63.96,0.093857202
31/12/2009,58.23,-0.008039041
30/12/2009,58.7,-0.003910572
29/12/2009,58.93,0.000679002
28/12/2009,58.89,-0.008454565
24/12/2009,59.39,-0.009885311
23/12/2009,59.98,0.010053704
22/12/2009,59.38,-0.024618675
21/12/2009,60.86,0.013898304
18/12/2009,60.02,-0.010936314
17/12/2009,60.68,-0.025383725
16/12/2009,62.24,0.007256341
15/12/2009,61.79,-0.032011651
14/12/2009,63.8,0.028780109
11/12/2009,61.99,0.003069717
10/12/2009,61.8,-0.018913851
09/12/2009,62.98,-0.005857691
08/12/2009,63.35,-0.021858794
07/12/2009,64.75,-0.03116938
04/12/2009,66.8,0.021639643
03/12/2009,65.37,-0.013372027
02/12/2009,66.25,-0.001809682
01/12/2009,66.37,0.027959961
30/11/2009,64.54,0.024467971
27/11/2009,62.98,-0.037246222
25/11/2009,65.37,0.036611301
24/11/2009,63.02,-0.011987525
23/11/2009,63.78,-0.001566662
20/11/2009,63.88,-0.004061871
19/11/2009,64.14,-0.028586548
18/11/2009,66,-0.014888612
17/11/2009,66.99,-0.022436365
16/11/2009,68.51,-0.007126785
13/11/2009,69,0.020350603
12/11/2009,67.61,0.015952631
11/11/2009,66.54,0.037514925
10/11/2009,64.09,0.008618717
09/11/2009,63.54,0.061835222
06/11/2009,59.73,-0.001839927
05/11/2009,59.84,0.079444068
04/11/2009,55.27,-0.015440163
03/11/2009,56.13,0.043698924
02/11/2009,53.73,-0.009078339
30/10/2009,54.22,-0.037467055
29/10/2009,56.29,0.043943163
28/10/2009,53.87,-0.041096692
27/10/2009,56.13,-0.116574792
26/10/2009,63.07,0.009718869
23/10/2009,62.46,-0.014622002
22/10/2009,63.38,0.017508007
21/10/2009,62.28,-0.023171962
20/10/2009,63.74,-0.014330463
19/10/2009,64.66,0.004495086
16/10/2009,64.37,-0.009431844
15/10/2009,64.98,-0.032551508
14/10/2009,67.13,0.016976296
13/10/2009,66,0.001819837
12/10/2009,65.88,-0.029022231
09/10/2009,67.82,-0.030351564
08/10/2009,69.91,0.037305798
07/10/2009,67.35,-0.018972552
06/10/2009,68.64,0.005991104
05/10/2009,68.23,0.008389187
02/10/2009,67.66,0.030919467
01/10/2009,65.6,-0.077553684
30/09/2009,70.89,-0.032748868
29/09/2009,73.25,0.027683429
28/09/2009,71.25,0.014134511
25/09/2009,70.25,0.009870619
24/09/2009,69.56,-0.029743022
23/09/2009,71.66,-0.017704474
22/09/2009,72.94,0.060179149
21/09/2009,68.68,-0.006964625
18/09/2009,69.16,-0.000433683
17/09/2009,69.19,0.003909932
16/09/2009,68.92,-0.050226271
15/09/2009,72.47,0.047473245
14/09/2009,69.11,0.069034214
11/09/2009,64.5,0.037114406
10/09/2009,62.15,0.017202631
09/09/2009,61.09,0.061955512
08/09/2009,57.42,0.015267472
04/09/2009,56.55,0.056939995
03/09/2009,53.42,0.013949331
02/09/2009,52.68,0.004375542
01/09/2009,52.45,-0.031528226
31/08/2009,54.13,-0.038772973
28/08/2009,56.27,-0.001598154
27/08/2009,56.36,-0.014794211
26/08/2009,57.2,-0.01423388
25/08/2009,58.02,0.044404758
24/08/2009,55.5,-0.025790669
21/08/2009,56.95,0.02723315
20/08/2009,55.42,0.010338353
19/08/2009,54.85,-0.008351537
18/08/2009,55.31,0.044739439
17/08/2009,52.89,-0.077465105
14/08/2009,57.15,-0.063225323
13/08/2009,60.88,0.022592323
12/08/2009,59.52,0.071011036
11/08/2009,55.44,-0.017167804
10/08/2009,56.4,-0.036044644
07/08/2009,58.47,0.050510473
06/08/2009,55.59,-0.01747548
05/08/2009,56.57,-0.024964201
04/08/2009,58,0.082070625
03/08/2009,53.43,0.043218963
31/07/2009,51.17,0.020134908
30/07/2009,50.15,0.123808129
29/07/2009,44.31,-0.050175541
28/07/2009,46.59,-0.024593141
27/07/2009,47.75,0.00968021
24/07/2009,47.29,0.056996721
23/07/2009,44.67,0.055461123
22/07/2009,42.26,0.060728153
21/07/2009,39.77,-0.001507538
20/07/2009,39.83,0.096390351
17/07/2009,36.17,-0.036644078
16/07/2009,37.52,0.036091287
15/07/2009,36.19,0.068322035
14/07/2009,33.8,0.045084023
13/07/2009,32.31,0.042034945
10/07/2009,30.98,-0.030204172
09/07/2009,31.93,0.065353134
08/07/2009,29.91,-0.027697122
07/07/2009,30.75,-0.061179226
06/07/2009,32.69,-0.021786036
02/07/2009,33.41,-0.057574038
01/07/2009,35.39,0.00254633
30/06/2009,35.3,-0.045141265
29/06/2009,36.93,0.005702663
26/06/2009,36.72,-0.011911348
25/06/2009,37.16,0.031991792
24/06/2009,35.99,0.057174758
23/06/2009,33.99,-0.00849573
22/06/2009,34.28,-0.072564859
19/06/2009,36.86,0.034781314
18/06/2009,35.6,-0.011173301
17/06/2009,36,-0.002219757
16/06/2009,36.08,0.030676389
15/06/2009,34.99,-0.066875742
12/06/2009,37.41,0.011831275
11/06/2009,36.97,-0.010226139
10/06/2009,37.35,-0.025378047
09/06/2009,38.31,-0.016054203
08/06/2009,38.93,-0.042002905
05/06/2009,40.6,0
04/06/2009,40.6,0.027214262
03/06/2009,39.51,-0.027214262
02/06/2009,40.6,-0.002705696
01/06/2009,40.71,0.093935542
29/05/2009,37.06,0.019344017
28/05/2009,36.35,-0.001099808
27/05/2009,36.39,-0.045920271
26/05/2009,38.1,0.060870715
22/05/2009,35.85,-0.034542908
21/05/2009,37.11,-0.054279937
20/05/2009,39.18,-0.021962261
19/05/2009,40.05,-0.033152207
18/05/2009,41.4,0.088329769
15/05/2009,37.9,-0.039829418
14/05/2009,39.44,-0.008583744
13/05/2009,39.78,-0.127290238
12/05/2009,45.18,-0.080349127
11/05/2009,48.96,0.031116387
08/05/2009,47.46,0.070936243
07/05/2009,44.21,-0.063746532
06/05/2009,47.12,-0.058925386
05/05/2009,49.98,0.154851205
04/05/2009,42.81,0.089115902
01/05/2009,39.16,-0.001785943
30/04/2009,39.23,0.027653914
29/04/2009,38.16,0.051900342
28/04/2009,36.23,-0.033919952
27/04/2009,37.48,-0.05325242
24/04/2009,39.53,0.081667266
23/04/2009,36.43,0.052695667
22/04/2009,34.56,0.089856329
21/04/2009,31.59,0.037083082
20/04/2009,30.44,-0.073450726
17/04/2009,32.76,-0.021441256
16/04/2009,33.47,0.01596179
15/04/2009,32.94,0.016837992
14/04/2009,32.39,0.029768766
13/04/2009,31.44,0.037923845
09/04/2009,30.27,0.089446992
08/04/2009,27.68,0.035672104
07/04/2009,26.71,-0.155380068
06/04/2009,31.2,0.050955969
03/04/2009,29.65,0.099196304
02/04/2009,26.85,0.219890004
01/04/2009,21.55,0.076144669
31/03/2009,19.97,0.039841837
30/03/2009,19.19,-0.107598759
27/03/2009,21.37,-0.060376855
26/03/2009,22.7,0.015091276
25/03/2009,22.36,-0.010676258
24/03/2009,22.6,-0.036067346
23/03/2009,23.43,0.132130021
20/03/2009,20.53,-0.012103755
19/03/2009,20.78,-0.018594099
18/03/2009,21.17,0.021485668
17/03/2009,20.72,0.053022079
16/03/2009,19.65,-0.056875648
13/03/2009,20.8,0.013552966
12/03/2009,20.52,0.075908963
11/03/2009,19.02,-0.024923408
10/03/2009,19.5,0.226353827
09/03/2009,15.55,0.009693129
06/03/2009,15.4,-0.056183913
05/03/2009,16.29,-0.054357961
04/03/2009,17.2,-0.00464038
03/03/2009,17.28,-0.02118602
02/03/2009,17.65,-0.171402863
27/02/2009,20.95,-0.061550769
26/02/2009,22.28,0.024075658
25/02/2009,21.75,-0.170760734
24/02/2009,25.8,0.102779869
23/02/2009,23.28,-0.069279199
20/02/2009,24.95,0.081379606
19/02/2009,23,-0.011240931
18/02/2009,23.26,-0.035476693
17/02/2009,24.1,-0.077421977
13/02/2009,26.04,-0.02540421
12/02/2009,26.71,0.011295301
11/02/2009,26.41,-0.043348146
10/02/2009,27.58,-0.112045878
09/02/2009,30.85,0.03597154
06/02/2009,29.76,0.053843232
05/02/2009,28.2,0.072418184
04/02/2009,26.23,-0.094165797
03/02/2009,28.82,-0.031087046
02/02/2009,29.73,-0.011703862
30/01/2009,30.08,-0.087177587
29/01/2009,32.82,-0.085232424
28/01/2009,35.74,0.05433151
27/01/2009,33.85,-0.042510376
26/01/2009,35.32,0.030470883
23/01/2009,34.26,-0.002914604
22/01/2009,34.36,-0.018454964
21/01/2009,35,0.059750004
20/01/2009,32.97,-0.113696918
16/01/2009,36.94,0.02217143
15/01/2009,36.13,-0.00414308
14/01/2009,36.28,-0.078175135
13/01/2009,39.23,-0.044130306
12/01/2009,41,-0.071526245
09/01/2009,44.04,-0.053278153
08/01/2009,46.45,-0.016652819
07/01/2009,47.23,-0.157381896
06/01/2009,55.28,0.055414808
05/01/2009,52.3,
