Date,Close,BXP
04/10/2012,109.88,-0.005536158
03/10/2012,110.49,0.006446656
02/10/2012,109.78,0.003101909
01/10/2012,109.44,-0.010634047
28/09/2012,110.61,-0.007027056
27/09/2012,111.39,0.008927423
26/09/2012,110.4,-0.00379713
25/09/2012,110.82,-0.015667987
24/09/2012,112.57,-0.008579947
21/09/2012,113.54,0.008846484
20/09/2012,112.54,-0.009902822
19/09/2012,113.66,-0.011285715
18/09/2012,114.95,-0.007971622
17/09/2012,115.87,-0.001724584
