Date,Close,CMCSA
10/01/2014,53.54,0.012403843
09/01/2014,52.88,0.002461423
08/01/2014,52.75,-0.001515439
07/01/2014,52.83,0.034861498
06/01/2014,51.02,-0.000979528
03/01/2014,51.07,-0.007413222
02/01/2014,51.45,-0.010056167
31/12/2013,51.97,0.001926041
30/12/2013,51.87,0.001543508
27/12/2013,51.79,0.005421117
26/12/2013,51.51,0.004475151
24/12/2013,51.28,0.005671278
23/12/2013,50.99,0.000981066
20/12/2013,50.94,0.003145893
19/12/2013,50.78,0.010094099
18/12/2013,50.27,0.024568292
17/12/2013,49.05,-0.003866115
16/12/2013,49.24,0.004681942
13/12/2013,49.01,0.006961535
12/12/2013,48.67,0.000205486
11/12/2013,48.66,-0.014890637
10/12/2013,49.39,0.005074607
09/12/2013,49.14,-0.002642009
06/12/2013,49.27,0.003863757
05/12/2013,49.08,0.004083305
04/12/2013,48.88,0.002252945
03/12/2013,48.77,-0.007150914
02/12/2013,49.12,-0.015153336
29/11/2013,49.87,0.001806323
27/11/2013,49.78,0
26/11/2013,49.78,-0.002608087
25/11/2013,49.91,0.007844755
22/11/2013,49.52,0.042700103
21/11/2013,47.45,0.012725516
20/11/2013,46.85,-0.012936242
19/11/2013,47.46,0.001687052
18/11/2013,47.38,-0.007359932
15/11/2013,47.73,0.000838399
14/11/2013,47.69,0.006310496
13/11/2013,47.39,0.008689257
12/11/2013,46.98,-0.00784484
11/11/2013,47.35,-0.017377178
08/11/2013,48.18,0.019703006
07/11/2013,47.24,-0.011993831
06/11/2013,47.81,-0.000627287
05/11/2013,47.84,-0.007081888
04/11/2013,48.18,-0.009707811
01/11/2013,48.65,0.021819047
31/10/2013,47.6,0.010772097
30/10/2013,47.09,-0.013080355
29/10/2013,47.71,-0.010840215
28/10/2013,48.23,0.001244813
25/10/2013,48.17,0.008547952
24/10/2013,47.76,0.016892294
23/10/2013,46.96,-0.008481815
22/10/2013,47.36,0.005717326
21/10/2013,47.09,0.001062361
18/10/2013,47.04,-0.009099629
17/10/2013,47.47,0.010375953
16/10/2013,46.98,0.01263806
15/10/2013,46.39,-0.001507809
14/10/2013,46.46,0.008646833
11/10/2013,46.06,0.015534718
10/10/2013,45.35,0.022748528
09/10/2013,44.33,-0.00652054
08/10/2013,44.62,-0.010700058
07/10/2013,45.1,-0.011902278
04/10/2013,45.64,0.013899838
03/10/2013,45.01,-0.009728133
02/10/2013,45.45,-0.00351417
01/10/2013,45.61,0.010801384
30/09/2013,45.12,0.008457651
27/09/2013,44.74,0.014408174
26/09/2013,44.1,0.019462549
25/09/2013,43.25,-0.01012201
24/09/2013,43.69,-0.005705824
23/09/2013,43.94,-0.010414402
20/09/2013,44.4,-0.0002252
19/09/2013,44.41,0.003157423
18/09/2013,44.27,-0.004057715
17/09/2013,44.45,0.000675143
16/09/2013,44.42,0.010182235
13/09/2013,43.97,0.010976557
12/09/2013,43.49,-0.007102791
11/09/2013,43.8,0.022161572
10/09/2013,42.84,0.01268516
09/09/2013,42.3,-0.004246291
06/09/2013,42.48,-0.001411433
05/09/2013,42.54,-0.012149682
04/09/2013,43.06,0.007459242
03/09/2013,42.74,0.015325067
30/08/2013,42.09,-0.008281131
29/08/2013,42.44,0.012328274
28/08/2013,41.92,0.0028667
27/08/2013,41.8,0.008649742
26/08/2013,41.44,-0.010084119
23/08/2013,41.86,-0.003814978
22/08/2013,42.02,0.00453191
21/08/2013,41.83,-0.020350915
20/08/2013,42.69,0.011781475
19/08/2013,42.19,-0.008261584
16/08/2013,42.54,-0.010987837
15/08/2013,43.01,-0.019570096
14/08/2013,43.86,-0.022320846
13/08/2013,44.85,0.001561977
12/08/2013,44.78,0.003579422
09/08/2013,44.62,-0.007146078
08/08/2013,44.94,-0.005326244
07/08/2013,45.18,0.004214268
06/08/2013,44.99,-0.014125152
05/08/2013,45.63,-0.001970444
02/08/2013,45.72,-0.002621233
01/08/2013,45.84,0.016718383
31/07/2013,45.08,0.054005604
30/07/2013,42.71,-0.016026356
29/07/2013,43.4,-0.007574924
26/07/2013,43.73,-0.01001146
25/07/2013,44.17,-0.01772738
24/07/2013,44.96,-0.003995566
23/07/2013,45.14,0.004663048
22/07/2013,44.93,0.008044736
19/07/2013,44.57,0.005173783
18/07/2013,44.34,0.010656489
17/07/2013,43.87,-0.00273162
16/07/2013,43.99,-0.003630592
15/07/2013,44.15,-0.011933047
12/07/2013,44.68,0.004936066
11/07/2013,44.46,0.03548501
10/07/2013,42.91,0.005608802
09/07/2013,42.67,0.006111914
08/07/2013,42.41,0.016883055
05/07/2013,41.7,0.013277202
03/07/2013,41.15,0.009768087
02/07/2013,40.75,0.002211031
01/07/2013,40.66,-0.026454643
28/06/2013,41.75,0.035347982
27/06/2013,40.3,0.00273326
26/06/2013,40.19,0.00049776
25/06/2013,40.17,0.009756175
24/06/2013,39.78,0.000251414
21/06/2013,39.77,0.021861572
20/06/2013,38.91,-0.032864434
19/06/2013,40.21,-0.004466509
18/06/2013,40.39,0.007704773
17/06/2013,40.08,0.00851922
14/06/2013,39.74,-0.000251604
13/06/2013,39.75,0.005802968
12/06/2013,39.52,-0.016064603
11/06/2013,40.16,-0.012619245
10/06/2013,40.67,-0.012461982
07/06/2013,41.18,0.023091176
06/06/2013,40.24,0.001243317
05/06/2013,40.19,-0.018000733
04/06/2013,40.92,0.011305109
03/06/2013,40.46,0.007193383
31/05/2013,40.17,-0.019231362
30/05/2013,40.95,0.003914857
29/05/2013,40.79,-0.024937741
28/05/2013,41.82,-0.003103739
24/05/2013,41.95,0.003103739
23/05/2013,41.82,0.000956938
22/05/2013,41.78,-0.010713113
21/05/2013,42.23,0.01695563
20/05/2013,41.52,-0.026617541
17/05/2013,42.64,-0.005379501
16/05/2013,42.87,-0.019862085
15/05/2013,43.73,0.00918913
14/05/2013,43.33,0.003236249
13/05/2013,43.19,0.002550135
10/05/2013,43.08,0.002789402
09/05/2013,42.96,-0.007421184
08/05/2013,43.28,0.005328404
07/05/2013,43.05,0.006291527
06/05/2013,42.78,0.005625894
03/05/2013,42.54,0.010159568
02/05/2013,42.11,0.005954525
01/05/2013,41.86,0.013468217
30/04/2013,41.3,-0.004589934
29/04/2013,41.49,0.002896454
26/04/2013,41.37,0.015100141
25/04/2013,40.75,0.00196512
24/04/2013,40.67,-0.005639343
23/04/2013,40.9,0.010569104
22/04/2013,40.47,-0.0022214
19/04/2013,40.56,0.014152936
18/04/2013,39.99,-0.015631133
17/04/2013,40.62,-0.019261841
16/04/2013,41.41,0.00629847
15/04/2013,41.15,-0.020445691
12/04/2013,42,0.004534073
11/04/2013,41.81,0.004554724
10/04/2013,41.62,0.0082027
09/04/2013,41.28,-0.00844294
08/04/2013,41.63,0.001682895
05/04/2013,41.56,-0.013384521
04/04/2013,42.12,0.007147993
03/04/2013,41.82,-0.011412392
02/04/2013,42.3,0.021989414
01/04/2013,41.38,-0.014395642
28/03/2013,41.98,0.005493863
27/03/2013,41.75,0.006729177
26/03/2013,41.47,-0.006010356
25/03/2013,41.72,0.012057055
22/03/2013,41.22,0.02009379
21/03/2013,40.4,-0.014254358
20/03/2013,40.98,0.020959959
19/03/2013,40.13,-0.005962751
18/03/2013,40.37,-0.008386828
15/03/2013,40.71,-0.010993148
14/03/2013,41.16,0.01394518
13/03/2013,40.59,-0.003197641
12/03/2013,40.72,-0.01001841
11/03/2013,41.13,0.003165716
08/03/2013,41,0.009311511
07/03/2013,40.62,-0.005646265
06/03/2013,40.85,-0.002444989
05/03/2013,40.95,0.014017197
04/03/2013,40.38,0.00870544
01/03/2013,40.03,0.006013549
28/02/2013,39.79,-0.009006816
27/02/2013,40.15,0.011523174
26/02/2013,39.69,0.007079676
25/02/2013,39.41,-0.012607328
22/02/2013,39.91,-0.004250538
21/02/2013,40.08,-0.021474354
20/02/2013,40.95,-0.012136071
19/02/2013,41.45,0.005079222
15/02/2013,41.24,0.022065127
14/02/2013,40.34,0.005219348
13/02/2013,40.13,0.029332065
12/02/2013,38.97,0.00850411
11/02/2013,38.64,-0.002842746
08/02/2013,38.75,0.003360479
07/02/2013,38.62,-0.002844217
06/02/2013,38.73,-0.013082141
05/02/2013,39.24,0.027122933
04/02/2013,38.19,-0.010678575
01/02/2013,38.6,0.013563067
31/01/2013,38.08,-0.024641371
30/01/2013,39.03,-0.002047608
29/01/2013,39.11,-0.011693067
28/01/2013,39.57,-0.004790126
25/01/2013,39.76,0.004537442
24/01/2013,39.58,-0.010555514
23/01/2013,40,0.004761317
22/01/2013,39.81,-0.011488638
18/01/2013,40.27,0.007978103
17/01/2013,39.95,0.01946226
16/01/2013,39.18,-0.000510334
15/01/2013,39.2,0.007168489
14/01/2013,38.92,0.011889517
11/01/2013,38.46,-0.001039501
10/01/2013,38.5,0.002080084
09/01/2013,38.42,0.006790311
08/01/2013,38.16,0.006836734
07/01/2013,37.9,-0.004475458
04/01/2013,38.07,-0.00052521
03/01/2013,38.09,-0.011225806
02/01/2013,38.52,0.030576974
31/12/2012,37.36,0.022193062
28/12/2012,36.54,-0.012240055
27/12/2012,36.99,-0.008345721
26/12/2012,37.3,-0.001607287
24/12/2012,37.36,0.003485725
21/12/2012,37.23,-0.022836893
20/12/2012,38.09,0.002102497
19/12/2012,38.01,-0.001051801
18/12/2012,38.05,0.013494053
17/12/2012,37.54,0.02699948
14/12/2012,36.54,-0.010887424
13/12/2012,36.94,-0.012910346
12/12/2012,37.42,0.000534616
11/12/2012,37.4,0.00401876
10/12/2012,37.25,0.00592355
07/12/2012,37.03,-0.002966161
06/12/2012,37.14,0.007025157
05/12/2012,36.88,-0.008639363
04/12/2012,37.2,0.003231021
03/12/2012,37.08,-0.003231021
30/11/2012,37.2,0.009181809
29/11/2012,36.86,0.00544071
28/11/2012,36.66,0.010144021
27/11/2012,36.29,-0.009325356
26/11/2012,36.63,-0.00761494
23/11/2012,36.91,0.011444267
21/11/2012,36.49,-0.001916496
20/11/2012,36.56,0.015158069
19/11/2012,36.01,0.015673425
16/11/2012,35.45,0.00878317
15/11/2012,35.14,-0.007371737
14/11/2012,35.4,-0.019858015
13/11/2012,36.11,-0.001660211
12/11/2012,36.17,0.001383317
09/11/2012,36.12,-0.00221239
08/11/2012,36.2,-0.010442524
07/11/2012,36.58,-0.016000341
06/11/2012,37.17,-0.006970538
05/11/2012,37.43,-0.004797451
02/11/2012,37.61,0.001596594
01/11/2012,37.55,0.000532765
31/10/2012,37.53,-0.000799041
26/10/2012,37.56,0.032470385
25/10/2012,36.36,-0.001648805
24/10/2012,36.42,-0.000274537
23/10/2012,36.43,-0.016335784
22/10/2012,37.03,0.002162748
19/10/2012,36.95,-0.009159547
18/10/2012,37.29,0.004569286
17/10/2012,37.12,0.012196926
16/10/2012,36.67,0.006566371
15/10/2012,36.43,0.018003533
12/10/2012,35.78,0.018333612
11/10/2012,35.13,-0.000853607
10/10/2012,35.16,-0.004540303
09/10/2012,35.32,-0.024885948
08/10/2012,36.21,-0.009072227
05/10/2012,36.54,0.00109529
04/10/2012,36.5,0.008253142
03/10/2012,36.2,0.009994531
02/10/2012,35.84,0.012917899
01/10/2012,35.38,-0.010123821
28/09/2012,35.74,-0.001398015
27/09/2012,35.79,0.018897756
26/09/2012,35.12,-0.020851699
25/09/2012,35.86,-0.015770143
24/09/2012,36.43,0.005781159
21/09/2012,36.22,0.007482368
20/09/2012,35.95,0.015982395
19/09/2012,35.38,0.015093552
18/09/2012,34.85,-0.006007742
17/09/2012,35.06,-0.006822084
14/09/2012,35.3,0.001417435
13/09/2012,35.25,0.018900906
12/09/2012,34.59,0.009294287
11/09/2012,34.27,0.00292227
10/09/2012,34.17,-0.008451165
07/09/2012,34.46,-0.005498495
06/09/2012,34.65,0.027503196
05/09/2012,33.71,0.005353969
04/09/2012,33.53,0
31/08/2012,33.53,-0.002977965
30/08/2012,33.63,-0.009470328
29/08/2012,33.95,0
28/08/2012,33.95,-0.000588928
27/08/2012,33.97,0.000588928
24/08/2012,33.95,0
23/08/2012,33.95,-0.000588928
22/08/2012,33.97,-0.002058522
21/08/2012,34.04,0.004121289
20/08/2012,33.9,-0.003533573
17/08/2012,34.02,-0.00352113
16/08/2012,34.14,-0.001463486
15/08/2012,34.19,-0.004959893
14/08/2012,34.36,-0.005514453
13/08/2012,34.55,-0.005196317
10/08/2012,34.73,0.005196317
09/08/2012,34.55,0.001158413
08/08/2012,34.51,-0.001158413
07/08/2012,34.55,-0.011224754
06/08/2012,34.94,0.009489647
03/08/2012,34.61,0.014258935
02/08/2012,34.12,0.016846859
01/08/2012,33.55,0.030259495
31/07/2012,32.55,0.010500405
30/07/2012,32.21,-0.002480621
27/07/2012,32.29,0.021284059
26/07/2012,31.61,0.007940331
25/07/2012,31.36,-0.001274697
24/07/2012,31.4,0.000955871
23/07/2012,31.37,-0.025493119
20/07/2012,32.18,-0.006195807
19/07/2012,32.38,-0.000308785
18/07/2012,32.39,0.001854141
17/07/2012,32.33,0.01558635
16/07/2012,31.83,-0.001255887
13/07/2012,31.87,0.024457309
12/07/2012,31.1,-0.020054786
11/07/2012,31.73,0.012048339
10/07/2012,31.35,0.002555096
09/07/2012,31.27,-0.002874024
06/07/2012,31.36,-0.002865788
05/07/2012,31.45,-0.01827398
03/07/2012,32.03,-0.007155109
02/07/2012,32.26,0.00903011
29/06/2012,31.97,0.029521268
28/06/2012,31.04,0
27/06/2012,31.04,0.014930495
26/06/2012,30.58,0.008208879
25/06/2012,30.33,-0.01635092
22/06/2012,30.83,0.004877265
21/06/2012,30.68,-0.016486554
20/06/2012,31.19,-0.003840005
19/06/2012,31.31,0.004802314
18/06/2012,31.16,0.002248997
15/06/2012,31.09,0.01229789
14/06/2012,30.71,0.024057842
13/06/2012,29.98,-0.015555501
12/06/2012,30.45,0.016890615
11/06/2012,29.94,-0.010961744
08/06/2012,30.27,0.008626464
07/06/2012,30.01,0.008365449
06/06/2012,29.76,0.024835432
05/06/2012,29.03,0.002759574
04/06/2012,28.95,0.011115085
01/06/2012,28.63,-0.009732437
31/05/2012,28.91,-0.001382648
30/05/2012,28.95,-0.009283202
29/05/2012,29.22,0.012743413
25/05/2012,28.85,-0.002769126
24/05/2012,28.93,0.004851014
23/05/2012,28.79,-0.005196617
22/05/2012,28.94,0.007979227
21/05/2012,28.71,0.015090653
18/05/2012,28.28,-0.002472189
17/05/2012,28.35,-0.017482963
16/05/2012,28.85,0
15/05/2012,28.85,-0.001385522
14/05/2012,28.89,-0.016818656
11/05/2012,29.38,-0.008473191
10/05/2012,29.63,0.015646578
09/05/2012,29.17,-0.00785389
08/05/2012,29.4,-0.007792687
07/05/2012,29.63,0.006093451
04/05/2012,29.45,-0.030432042
03/05/2012,30.36,-0.001974334
02/05/2012,30.42,-0.005899722
01/05/2012,30.6,0.008203491
30/04/2012,30.35,0.002309089
27/04/2012,30.28,0.001321877
26/04/2012,30.24,0.019703426
25/04/2012,29.65,0.010169579
24/04/2012,29.35,0.010618356
23/04/2012,29.04,-0.01401972
20/04/2012,29.45,-0.001018157
19/04/2012,29.48,-0.012807725
18/04/2012,29.86,-0.007673099
17/04/2012,30.09,0.010691716
16/04/2012,29.77,0.009110912
13/04/2012,29.5,-0.006083155
12/04/2012,29.68,0.023867481
11/04/2012,28.98,0.011452494
10/04/2012,28.65,-0.02345744
09/04/2012,29.33,-0.007811213
05/04/2012,29.56,0.008152219
04/04/2012,29.32,-0.01152946
03/04/2012,29.66,-0.013063324
02/04/2012,30.05,0.001332002
30/03/2012,30.01,0.006016061
29/03/2012,29.83,-0.003012555
28/03/2012,29.92,-0.0083209
27/03/2012,30.17,-0.005948464
26/03/2012,30.35,0.011932525
23/03/2012,29.99,0.003340016
22/03/2012,29.89,0.006040287
21/03/2012,29.71,-0.002017486
20/03/2012,29.77,-0.003018617
19/03/2012,29.86,0.012129529
16/03/2012,29.5,-0.01011813
15/03/2012,29.8,0.000335627
14/03/2012,29.79,-0.00835706
13/03/2012,30.04,0.014417685
12/03/2012,29.61,-0.007737633
09/03/2012,29.84,0.007399966
08/03/2012,29.62,0.012912174
07/03/2012,29.24,0.011004238
06/03/2012,28.92,-0.006204777
05/03/2012,29.1,-0.004799461
02/03/2012,29.24,-0.007156275
01/03/2012,29.45,0.001359158
29/02/2012,29.41,0.001361007
28/02/2012,29.37,0.00614756
27/02/2012,29.19,0
24/02/2012,29.19,-0.021017723
23/02/2012,29.81,0.017939219
22/02/2012,29.28,0.007197975
21/02/2012,29.07,-0.003434069
17/02/2012,29.17,0.017987341
16/02/2012,28.65,0.004547848
15/02/2012,28.52,0.045552074
14/02/2012,27.25,-0.005854389
13/02/2012,27.41,0.008426502
10/02/2012,27.18,-0.010248992
09/02/2012,27.46,0.007676879
08/02/2012,27.25,0.005888865
07/02/2012,27.09,0
06/02/2012,27.09,-0.00221239
03/02/2012,27.15,0.017088083
02/02/2012,26.69,-0.005976858
01/02/2012,26.85,0.010106768
31/01/2012,26.58,0.008311344
30/01/2012,26.36,0.001138736
27/01/2012,26.33,0.000759878
26/01/2012,26.31,0.007247791
25/01/2012,26.12,0.010003931
24/01/2012,25.86,-0.002703226
23/01/2012,25.93,-0.005384628
20/01/2012,26.07,0.007701232
19/01/2012,25.87,0.005815097
18/01/2012,25.72,0.007023049
17/01/2012,25.54,0.006284388
13/01/2012,25.38,-0.00471699
12/01/2012,25.5,0.003142186
11/01/2012,25.42,0.000787092
10/01/2012,25.4,0.007508433
09/01/2012,25.21,0.020842438
06/01/2012,24.69,-0.010475519
05/01/2012,24.95,0.008856741
04/01/2012,24.73,0.009343964
03/01/2012,24.5,0.032776217
30/12/2011,23.71,-0.005048391
29/12/2011,23.83,0.015648448
28/12/2011,23.46,-0.014388737
27/12/2011,23.8,-0.001679262
23/12/2011,23.84,0.008847751
22/12/2011,23.63,0.001694198
21/12/2011,23.59,0.008086871
20/12/2011,23.4,0.022910014
19/12/2011,22.87,-0.019914078
16/12/2011,23.33,0.001716002
15/12/2011,23.29,0.004734246
14/12/2011,23.18,-0.000431313
13/12/2011,23.19,-0.003443826
12/12/2011,23.27,0.025681498
09/12/2011,22.68,0.009302393
08/12/2011,22.47,-0.02894939
07/12/2011,23.13,-0.002590675
06/12/2011,23.19,0.001726371
05/12/2011,23.15,-0.009030377
02/12/2011,23.36,0.034403567
01/12/2011,22.57,-0.004420874
30/11/2011,22.67,0.041428707
29/11/2011,21.75,0
28/11/2011,21.75,0.03509132
25/11/2011,21,-0.00332779
23/11/2011,21.07,-0.015073295
22/11/2011,21.39,-0.006059212
21/11/2011,21.52,0.004190926
18/11/2011,21.43,0.008434914
17/11/2011,21.25,-0.012161048
16/11/2011,21.51,-0.036068735
15/11/2011,22.3,0.004044041
14/11/2011,22.21,-0.013861165
11/11/2011,22.52,0.01566378
10/11/2011,22.17,0.025583853
09/11/2011,21.61,-0.051848439
08/11/2011,22.76,0.004844757
07/11/2011,22.65,-0.004405293
04/11/2011,22.75,-0.024746216
03/11/2011,23.32,0.012947958
02/11/2011,23.02,0.001739131
01/11/2011,22.98,-0.020246222
31/10/2011,23.45,-0.016913722
28/10/2011,23.85,-0.030555639
27/10/2011,24.59,-0.008503797
26/10/2011,24.8,0.024077882
25/10/2011,24.21,-0.01882216
24/10/2011,24.67,0.013877774
21/10/2011,24.33,0.03173544
20/10/2011,23.57,0.001273615
19/10/2011,23.54,-0.010143789
18/10/2011,23.78,0.015254533
17/10/2011,23.42,-0.021960342
14/10/2011,23.94,0.016000341
13/10/2011,23.56,-0.001696353
12/10/2011,23.6,0.02662244
11/10/2011,22.98,-0.003041497
10/10/2011,23.05,0.043899756
07/10/2011,22.06,-0.001359004
06/10/2011,22.09,0.021043777
05/10/2011,21.63,0.021496155
04/10/2011,21.17,0.039012893
03/10/2011,20.36,-0.027133448
30/09/2011,20.92,-0.036145686
29/09/2011,21.69,-0.014191129
28/09/2011,22,-0.014888612
27/09/2011,22.33,0.019444429
26/09/2011,21.9,0.023095715
23/09/2011,21.4,0.017916557
22/09/2011,21.02,-0.039184117
21/09/2011,21.86,-0.038587111
20/09/2011,22.72,-0.006143065
19/09/2011,22.86,-0.003493453
16/09/2011,22.94,0.014489825
15/09/2011,22.61,0.028259337
14/09/2011,21.98,0.006389798
13/09/2011,21.84,0.03257617
12/09/2011,21.14,0.010939467
09/09/2011,20.91,-0.024097552
08/09/2011,21.42,0.001401542
07/09/2011,21.39,0.032306848
06/09/2011,20.71,-0.013905762
02/09/2011,21,-0.029096374
01/09/2011,21.62,0.005100869
31/08/2011,21.51,0.008872344
30/08/2011,21.32,0.003759403
29/08/2011,21.24,0.032052493
26/08/2011,20.57,0.016667052
25/08/2011,20.23,-0.016667052
24/08/2011,20.57,0.025105921
23/08/2011,20.06,0.014056456
22/08/2011,19.78,-0.009058945
19/08/2011,19.96,-0.015904908
18/08/2011,20.28,-0.050479354
17/08/2011,21.33,0.005170399
16/08/2011,21.22,-0.002353496
15/08/2011,21.27,0.030066689
12/08/2011,20.64,0.00242542
11/08/2011,20.59,0.040134195
10/08/2011,19.78,-0.045945349
09/08/2011,20.71,0.013612267
08/08/2011,20.43,-0.068568569
05/08/2011,21.88,0.003663008
04/08/2011,21.8,-0.04353391
03/08/2011,22.77,0.001758242
02/08/2011,22.73,-0.048098579
01/08/2011,23.85,-0.007102599
29/07/2011,24.02,-0.006225378
28/07/2011,24.17,-0.020070303
27/07/2011,24.66,-0.02324754
26/07/2011,25.24,0.008354932
25/07/2011,25.03,0.007217353
22/07/2011,24.85,0.010924648
21/07/2011,24.58,0.020136288
20/07/2011,24.09,-0.015651061
19/07/2011,24.47,0.021897177
18/07/2011,23.94,-0.00790518
15/07/2011,24.13,-0.012356006
14/07/2011,24.43,-0.005714301
13/07/2011,24.57,-0.002032934
12/07/2011,24.62,-0.016515985
11/07/2011,25.03,-0.018995427
08/07/2011,25.51,-0.002740264
07/07/2011,25.58,0.003524578
06/07/2011,25.49,-0.018655807
05/07/2011,25.97,0.009284399
01/07/2011,25.73,0.015273451
30/06/2011,25.34,0.015911235
29/06/2011,24.94,0.007243492
28/06/2011,24.76,0.019988428
27/06/2011,24.27,0.028842125
24/06/2011,23.58,-0.005498005
23/06/2011,23.71,-0.008818029
22/06/2011,23.92,-0.005420067
21/06/2011,24.05,0.015081978
20/06/2011,23.69,0.001689903
17/06/2011,23.65,0.00891915
16/06/2011,23.44,-0.000852879
15/06/2011,23.46,-0.019836059
14/06/2011,23.93,0.009236002
13/06/2011,23.71,-0.007563061
10/06/2011,23.89,-0.017427827
09/06/2011,24.31,0.007846416
08/06/2011,24.12,0.004154555
07/06/2011,24.02,0.004171888
06/06/2011,23.92,-0.012876606
03/06/2011,24.23,-0.016373677
02/06/2011,24.63,0.007744078
01/06/2011,24.44,-0.032208903
31/05/2011,25.24,0.013963921
27/05/2011,24.89,-0.001605781
26/05/2011,24.93,0.019850763
25/05/2011,24.44,0.002047922
24/05/2011,24.39,-0.006538642
23/05/2011,24.55,-0.022952487
20/05/2011,25.12,-0.010297121
19/05/2011,25.38,0.000394089
18/05/2011,25.37,0.013891869
17/05/2011,25.02,0.012467485
16/05/2011,24.71,-0.016854332
13/05/2011,25.13,-0.012260387
12/05/2011,25.44,-0.002747794
11/05/2011,25.51,-0.012078853
10/05/2011,25.82,0.021135816
09/05/2011,25.28,-0.006309169
06/05/2011,25.44,-0.004705891
05/05/2011,25.56,-0.015528262
04/05/2011,25.96,-0.024730193
03/05/2011,26.61,-0.002627136
02/05/2011,26.68,0.017773204
29/04/2011,26.21,0.003056938
28/04/2011,26.13,0.011160401
27/04/2011,25.84,0.009722029
26/04/2011,25.59,0.011792589
25/04/2011,25.29,-0.001975114
21/04/2011,25.34,0.018721917
20/04/2011,24.87,0.023597515
19/04/2011,24.29,0.01367897
18/04/2011,23.96,-0.021879098
15/04/2011,24.49,0.009848254
14/04/2011,24.25,0.002063984
13/04/2011,24.2,-0.004535155
12/04/2011,24.31,-0.009824066
11/04/2011,24.55,-0.005281345
08/04/2011,24.68,0.00162206
07/04/2011,24.64,-0.007681461
06/04/2011,24.83,-0.013202832
05/04/2011,25.16,-0.003966685
04/04/2011,25.26,0.001981376
01/04/2011,25.21,0.019628109
31/03/2011,24.72,0.000809389
30/03/2011,24.7,0.007314133
29/03/2011,24.52,0.003677226
28/03/2011,24.43,-0.02386362
25/03/2011,25.02,0.011658424
24/03/2011,24.73,0.025805241
23/03/2011,24.1,0.00166113
22/03/2011,24.06,-0.004561484
21/03/2011,24.17,0.012908778
18/03/2011,23.86,-0.009178204
17/03/2011,24.08,0.026937656
16/03/2011,23.44,-0.030254408
15/03/2011,24.16,-0.013566498
14/03/2011,24.49,-0.018608951
11/03/2011,24.95,0.00926119
10/03/2011,24.72,-0.023586942
09/03/2011,25.31,-0.009829055
08/03/2011,25.56,0.005492364
07/03/2011,25.42,-0.005101051
04/03/2011,25.55,-0.008573708
03/03/2011,25.77,0.027539112
02/03/2011,25.07,-0.008341657
01/03/2011,25.28,-0.018809332
28/02/2011,25.76,0.019600784
25/02/2011,25.26,0.012749177
24/02/2011,24.94,0.002408672
23/02/2011,24.88,-0.009998084
22/02/2011,25.13,-0.021260643
18/02/2011,25.67,0.017685664
17/02/2011,25.22,0.003574979
16/02/2011,25.13,0.039363978
15/02/2011,24.16,0.012075933
14/02/2011,23.87,-0.00543139
11/02/2011,24,0.009208939
10/02/2011,23.78,0.010568689
09/02/2011,23.53,-0.005509656
08/02/2011,23.66,0.005084757
07/02/2011,23.54,0.011536125
04/02/2011,23.27,0.002581757
03/02/2011,23.21,0.006050148
02/02/2011,23.07,-0.01420295
01/02/2011,23.4,0.028170877
31/01/2011,22.75,-0.003948239
28/01/2011,22.84,-0.020369068
27/01/2011,23.31,-0.000428908
26/01/2011,23.32,-0.000857265
