Date,Close,AKAM
28/01/2011,47.75,-0.005013589
27/01/2011,47.99,-0.000624935
26/01/2011,48.02,0.004173629
25/01/2011,47.82,-0.033113565
24/01/2011,49.43,0.010166822
21/01/2011,48.93,-0.028409284
20/01/2011,50.34,-0.022975974
19/01/2011,51.51,-0.014072521
18/01/2011,52.24,0.009424053
14/01/2011,51.75,0.026830161
13/01/2011,50.38,0.022481878
12/01/2011,49.26,0.010407195
11/01/2011,48.75,-0.000820176
10/01/2011,48.79,0.002051704
07/01/2011,48.69,0.004941332
06/01/2011,48.45,-0.00822204
05/01/2011,48.85,0.035632481
04/01/2011,47.14,-0.023481163
03/01/2011,48.26,0.025392194
31/12/2010,47.05,-0.013301157
30/12/2010,47.68,-0.005020931
29/12/2010,47.92,0.003344485
28/12/2010,47.76,-0.008963062
27/12/2010,48.19,0.001869354
23/12/2010,48.1,-0.014243197
22/12/2010,48.79,-0.032267369
21/12/2010,50.39,0.024509061
20/12/2010,49.17,-0.033989677
17/12/2010,50.87,0.017250353
16/12/2010,50,0.017349638
15/12/2010,49.14,-0.007097262
14/12/2010,49.49,-0.023760726
13/12/2010,50.68,-0.012744021
10/12/2010,51.33,-0.022537793
09/12/2010,52.5,-0.030021016
08/12/2010,54.1,-0.000369617
07/12/2010,54.12,0.022611446
06/12/2010,52.91,-0.000944555
03/12/2010,52.96,0.009676577
02/12/2010,52.45,-0.017201067
01/12/2010,53.36,0.022170496
30/11/2010,52.19,0.006535971
29/11/2010,51.85,0.006190772
26/11/2010,51.53,0.009162751
24/11/2010,51.06,0.043633097
23/11/2010,48.88,-0.02165419
22/11/2010,49.95,0.008443958
19/11/2010,49.53,0.015668242
18/11/2010,48.76,0.022398282
17/11/2010,47.68,0.022267912
16/11/2010,46.63,-0.012361624
15/11/2010,47.21,-0.052806658
12/11/2010,49.77,-0.013372118
11/11/2010,50.44,-0.027570424
10/11/2010,51.85,0.005608757
09/11/2010,51.56,-0.048827106
08/11/2010,54.14,0.016012258
05/11/2010,53.28,-0.006547587
04/11/2010,53.63,0.021104985
03/11/2010,52.51,0.013806547
02/11/2010,51.79,0.019300726
01/11/2010,50.8,-0.016980988
29/10/2010,51.67,0.01089717
28/10/2010,51.11,0.01418743
27/10/2010,50.39,0.035140934
26/10/2010,48.65,-0.000616459
25/10/2010,48.68,0.022225445
22/10/2010,47.61,0.021227713
21/10/2010,46.61,0.020592469
20/10/2010,45.66,0.00263158
19/10/2010,45.54,-0.008745137
18/10/2010,45.94,-0.024724467
15/10/2010,47.09,0.02211577
14/10/2010,46.06,0.002826396
13/10/2010,45.93,0.001525221
12/10/2010,45.86,0.037321079
11/10/2010,44.18,-0.0388463
08/10/2010,45.93,0.019567515
07/10/2010,45.04,0.017695612
06/10/2010,44.25,-0.079468879
05/10/2010,47.91,0.010913015
04/10/2010,47.39,-0.040121179
01/10/2010,49.33,-0.017084126
30/09/2010,50.18,-0.007741974
29/09/2010,50.57,-0.008074884
28/09/2010,50.98,-0.003329093
27/09/2010,51.15,0.005292573
24/09/2010,50.88,0.005715991
23/09/2010,50.59,0.011730923
22/09/2010,50,-0.047074407
21/09/2010,52.41,-0.005518043
20/09/2010,52.7,0.006090616
17/09/2010,52.38,0.002293579
16/09/2010,52.26,0.013873055
15/09/2010,51.54,0.016432295
14/09/2010,50.7,-0.002757536
13/09/2010,50.84,0.026710777
10/09/2010,49.5,-0.01244746
09/09/2010,50.12,-0.007751206
08/09/2010,50.51,0.000198
07/09/2010,50.5,0.010750651
03/09/2010,49.96,-0.002598702
02/09/2010,50.09,0.049938757
01/09/2010,47.65,0.033720651
31/08/2010,46.07,-0.002601345
30/08/2010,46.19,-0.022900947
27/08/2010,47.26,0.017933871
26/08/2010,46.42,-0.008580061
25/08/2010,46.82,0.026183471
24/08/2010,45.61,-0.024259366
23/08/2010,46.73,-0.023893726
20/08/2010,47.86,0.061395395
19/08/2010,45.01,0.021559335
18/08/2010,44.05,-0.007688866
17/08/2010,44.39,0.011327715
16/08/2010,43.89,-0.007490672
13/08/2010,44.22,0.006579717
12/08/2010,43.93,0.035684973
11/08/2010,42.39,-0.017769932
10/08/2010,43.15,0.04745849
09/08/2010,41.15,0.030847603
06/08/2010,39.9,0.023071121
05/08/2010,38.99,-0.001025378
04/08/2010,39.03,0.013412633
03/08/2010,38.51,0.034609187
02/08/2010,37.2,-0.030706489
30/07/2010,38.36,0.000260722
29/07/2010,38.35,-0.138116692
28/07/2010,44.03,-0.006790429
27/07/2010,44.33,-0.023189445
26/07/2010,45.37,0.00707811
23/07/2010,45.05,0.017239876
22/07/2010,44.28,0.027474256
21/07/2010,43.08,0.004420154
20/07/2010,42.89,0.006080468
19/07/2010,42.63,-0.00140647
16/07/2010,42.69,-0.035438591
15/07/2010,44.23,0.005440957
14/07/2010,43.99,0.009364006
13/07/2010,43.58,0.013863438
12/07/2010,42.98,-0.011336154
09/07/2010,43.47,0.010870929
08/07/2010,43,0.006298866
07/07/2010,42.73,0.059542829
06/07/2010,40.26,0.017287165
02/07/2010,39.57,-0.019520139
01/07/2010,40.35,-0.005437483
30/06/2010,40.57,-0.011518324
29/06/2010,41.04,-0.090558522
28/06/2010,44.93,-0.003554769
25/06/2010,45.09,0.018353246
24/06/2010,44.27,-0.022999786
23/06/2010,45.3,0.021194324
22/06/2010,44.35,-0.020531853
21/06/2010,45.27,-0.009891277
18/06/2010,45.72,0.002847445
17/06/2010,45.59,0.01014118
16/06/2010,45.13,0.00199623
15/06/2010,45.04,0.030660652
14/06/2010,43.68,-0.014094346
11/06/2010,44.3,0.033745885
10/06/2010,42.83,0.023864098
09/06/2010,41.82,0.031579015
08/06/2010,40.52,-0.017127896
07/06/2010,41.22,-0.016362251
04/06/2010,41.9,-0.027773025
03/06/2010,43.08,0.042923009
02/06/2010,41.27,0.043835172
01/06/2010,39.5,-0.005554167
28/05/2010,39.72,-0.012509545
27/05/2010,40.22,0.034656308
26/05/2010,38.85,-0.00154321
25/05/2010,38.91,-0.003079294
24/05/2010,39.03,0.00256542
21/05/2010,38.93,0.033963557
20/05/2010,37.63,-0.059827068
19/05/2010,39.95,-0.013179353
18/05/2010,40.48,-0.013495481
17/05/2010,41.03,0.053309256
14/05/2010,38.9,-0.02161559
13/05/2010,39.75,0.008336539
12/05/2010,39.42,0.023095715
11/05/2010,38.52,0.003641096
10/05/2010,38.38,0.072105729
07/05/2010,35.71,-0.045972527
06/05/2010,37.39,-0.018810993
05/05/2010,38.1,-0.007582727
04/05/2010,38.39,-0.035064373
03/05/2010,39.76,0.023668238
30/04/2010,38.83,-0.020393263
29/04/2010,39.63,0.177639122
28/04/2010,33.18,-0.015550553
27/04/2010,33.7,-0.028376922
26/04/2010,34.67,0.013064491
23/04/2010,34.22,-0.00379175
22/04/2010,34.35,0.022671367
21/04/2010,33.58,0.012887935
20/04/2010,33.15,0.020726131
19/04/2010,32.47,-0.022835518
16/04/2010,33.22,-0.026731618
15/04/2010,34.12,-0.001171646
14/04/2010,34.16,0.020704673
13/04/2010,33.46,-0.001493206
12/04/2010,33.51,0.008992866
09/04/2010,33.21,0.018538747
08/04/2010,32.6,-0.001838799
07/04/2010,32.66,-0.005191644
06/04/2010,32.83,0.011642288
05/04/2010,32.45,0.03257413
01/04/2010,31.41,-0.000318319
31/03/2010,31.42,-0.006028893
30/03/2010,31.61,-0.002212041
29/03/2010,31.68,0
26/03/2010,31.68,0.005380611
25/03/2010,31.51,-0.00158554
24/03/2010,31.56,0.001268231
23/03/2010,31.52,0.00828294
22/03/2010,31.26,-0.004150046
19/03/2010,31.39,-0.017369772
18/03/2010,31.94,-0.00437364
17/03/2010,32.08,0.013494634
16/03/2010,31.65,0.011759233
15/03/2010,31.28,-0.020880227
12/03/2010,31.94,0.016732829
11/03/2010,31.41,0.004467142
10/03/2010,31.27,0.02788767
09/03/2010,30.41,0.032077592
08/03/2010,29.45,0.008525201
05/03/2010,29.2,0.032367538
04/03/2010,28.27,0.005320105
03/03/2010,28.12,0.024114899
02/03/2010,27.45,0.009516909
01/03/2010,27.19,0.033280319
26/02/2010,26.3,0.02463558
25/02/2010,25.66,-0.003889542
24/02/2010,25.76,0.005059361
23/02/2010,25.63,-0.009706929
22/02/2010,25.88,-0.000386324
19/02/2010,25.89,0.006199167
18/02/2010,25.73,0.001555815
17/02/2010,25.69,0.00155824
16/02/2010,25.65,0.012554108
12/02/2010,25.33,-0.00157791
11/02/2010,25.37,0.01629283
10/02/2010,24.96,-0.012343378
09/02/2010,25.27,0.009143375
08/02/2010,25.04,-0.011120051
05/02/2010,25.32,-0.007475935
04/02/2010,25.51,-0.038074201
03/02/2010,26.5,0.004917733
02/02/2010,26.37,0.00723124
01/02/2010,26.18,0.058192517
29/01/2010,24.7,-0.024396331
28/01/2010,25.31,-0.020337033
27/01/2010,25.83,0.006213612
26/01/2010,25.67,0
25/01/2010,25.67,-0.005826391
22/01/2010,25.82,-0.034262963
21/01/2010,26.72,-0.008570949
20/01/2010,26.95,-0.0099687
19/01/2010,27.22,0.022664912
15/01/2010,26.61,-0.010095431
14/01/2010,26.88,0.031748698
13/01/2010,26.04,-0.004597709
12/01/2010,26.16,-0.008753624
11/01/2010,26.39,-0.003404581
08/01/2010,26.48,0
07/01/2010,26.48,0.000377715
06/01/2010,26.47,-0.008276947
05/01/2010,26.69,0.029274092
04/01/2010,25.92,0.022630697
31/12/2009,25.34,-0.014884724
30/12/2009,25.72,0.000388878
29/12/2009,25.71,-0.006976772
28/12/2009,25.89,0.005810592
24/12/2009,25.74,0.005844552
23/12/2009,25.59,0.009817475
22/12/2009,25.34,0.009516329
21/12/2009,25.1,-0.016202686
18/12/2009,25.51,0.014212636
17/12/2009,25.15,-0.014996335
16/12/2009,25.53,0.019779126
15/12/2009,25.03,-0.009938464
14/12/2009,25.28,0.01796097
11/12/2009,24.83,-0.004019298
10/12/2009,24.93,-0.013941672
09/12/2009,25.28,0.007544209
08/12/2009,25.09,-0.011098013
07/12/2009,25.37,0.015491869
04/12/2009,24.98,0.049651223
03/12/2009,23.77,-0.016687913
02/12/2009,24.17,0.009143871
01/12/2009,23.95,-0.002085506
30/11/2009,24,0.003338901
27/11/2009,23.92,-0.015349814
25/11/2009,24.29,0.000823723
24/11/2009,24.27,-0.013098836
23/11/2009,24.59,0.026789156
20/11/2009,23.94,-0.012865917
19/11/2009,24.25,-0.01066458
18/11/2009,24.51,-0.009744291
17/11/2009,24.75,-0.009250016
16/11/2009,24.98,0.022263619
13/11/2009,24.43,0.031181075
12/11/2009,23.68,-0.008410479
11/11/2009,23.88,-0.00083717
10/11/2009,23.9,0.008825441
09/11/2009,23.69,0.015741657
06/11/2009,23.32,0.020360244
05/11/2009,22.85,0.015435808
04/11/2009,22.5,-0.002663117
03/11/2009,22.56,0.004887812
02/11/2009,22.45,0.020248161
30/10/2009,22,-0.03527939
29/10/2009,22.79,0.1226214
28/10/2009,20.16,-0.038915416
27/10/2009,20.96,-0.017498673
26/10/2009,21.33,-0.007938403
23/10/2009,21.5,-0.00464038
22/10/2009,21.6,0.00836825
21/10/2009,21.42,-0.02398639
20/10/2009,21.94,-0.006813563
19/10/2009,22.09,0.013215048
16/10/2009,21.8,-0.010949014
15/10/2009,22.04,0.001816531
14/10/2009,22,0.055608813
13/10/2009,20.81,0.033222401
12/10/2009,20.13,-0.008902136
09/10/2009,20.31,0.003452531
08/10/2009,20.24,0.000988631
07/10/2009,20.22,0.040368751
06/10/2009,19.42,0.024499531
05/10/2009,18.95,0.006883797
02/10/2009,18.82,0.009073988
01/10/2009,18.65,-0.053756746
30/09/2009,19.68,-0.028551902
29/09/2009,20.25,0.00992564
28/09/2009,20.05,0.037088325
25/09/2009,19.32,0.003110422
24/09/2009,19.26,-0.006727063
23/09/2009,19.39,-0.011282171
22/09/2009,19.61,0.020608663
21/09/2009,19.21,0.023171126
18/09/2009,18.77,0.00320171
17/09/2009,18.71,-0.012745791
16/09/2009,18.95,0.026197702
15/09/2009,18.46,-0.001623816
14/09/2009,18.49,0.006511146
11/09/2009,18.37,0.014254627
10/09/2009,18.11,0.01782777
09/09/2009,17.79,0.026774599
08/09/2009,17.32,-0.008623221
04/09/2009,17.47,0.009200755
03/09/2009,17.31,0.011036998
02/09/2009,17.12,0.016490362
01/09/2009,16.84,-0.046412042
31/08/2009,17.64,-0.026295221
28/08/2009,18.11,0.004427235
27/08/2009,18.03,-0.003874901
26/08/2009,18.1,0.014468811
25/08/2009,17.84,-0.012256421
24/08/2009,18.06,-0.019737483
21/08/2009,18.42,0.025289968
20/08/2009,17.96,0.001671775
19/08/2009,17.93,0.00503216
18/08/2009,17.84,0.009574841
17/08/2009,17.67,-0.019058873
14/08/2009,18.01,-0.010494435
13/08/2009,18.2,-0.009297305
12/08/2009,18.37,-0.003803319
11/08/2009,18.44,-0.052296045
10/08/2009,19.43,-0.001542813
07/08/2009,19.46,0.073554722
06/08/2009,18.08,-0.006615239
05/08/2009,18.2,0.076477642
04/08/2009,16.86,0.026443849
03/08/2009,16.42,-0.001217286
31/07/2009,16.44,-0.004248868
30/07/2009,16.51,-0.211568643
29/07/2009,20.4,-0.002447982
28/07/2009,20.45,0.005885255
27/07/2009,20.33,-0.038596204
24/07/2009,21.13,-0.005663064
23/07/2009,21.25,0.04524352
22/07/2009,20.31,-0.000492247
21/07/2009,20.32,-0.00490919
20/07/2009,20.42,0.03894651
17/07/2009,19.64,-0.027123712
16/07/2009,20.18,0.022551695
15/07/2009,19.73,0.0340239
14/07/2009,19.07,0.007896856
13/07/2009,18.92,0.022989518
10/07/2009,18.49,0.016358053
09/07/2009,18.19,-0.00548247
08/07/2009,18.29,-0.004908655
07/07/2009,18.38,-0.014046692
06/07/2009,18.64,-0.04202299
02/07/2009,19.44,-0.040328045
01/07/2009,20.24,0.053792775
30/06/2009,19.18,-0.025226563
29/06/2009,19.67,-0.021127546
26/06/2009,20.09,-0.000995025
25/06/2009,20.11,0.029777623
24/06/2009,19.52,0.024372479
23/06/2009,19.05,0
22/06/2009,19.05,-0.074820129
19/06/2009,20.53,0.010773855
18/06/2009,20.31,-0.019986042
17/06/2009,20.72,-0.046673566
16/06/2009,21.71,-0.018709193
15/06/2009,22.12,-0.032906482
12/06/2009,22.86,-0.001311476
11/06/2009,22.89,0.02970735
10/06/2009,22.22,-0.003145363
09/06/2009,22.29,0.031444833
08/06/2009,21.6,-0.026497667
05/06/2009,22.18,-0.016100527
04/06/2009,22.54,0.032006338
03/06/2009,21.83,-0.016356566
02/06/2009,22.19,0.022790412
01/06/2009,21.69,-0.026389156
29/05/2009,22.27,0.023626724
28/05/2009,21.75,0.025140989
27/05/2009,21.21,-0.016830692
26/05/2009,21.57,0.034909205
22/05/2009,20.83,-0.012404739
21/05/2009,21.09,-0.016925651
20/05/2009,21.45,-0.005115101
19/05/2009,21.56,0.016366977
18/05/2009,21.21,0.022408566
15/05/2009,20.74,0
14/05/2009,20.74,0.021936049
13/05/2009,20.29,-0.034394284
12/05/2009,21,-0.022599832
11/05/2009,21.48,0.007945824
08/05/2009,21.31,0.001408782
07/05/2009,21.28,-0.05708009
06/05/2009,22.53,-0.034463607
05/05/2009,23.32,0.002576214
04/05/2009,23.26,0.039014372
01/05/2009,22.37,0.015769644
30/04/2009,22.02,0.093223349
29/04/2009,20.06,0.023198216
28/04/2009,19.6,-0.010152371
27/04/2009,19.8,0.016293639
24/04/2009,19.48,-0.005120339
23/04/2009,19.58,-0.050782439
22/04/2009,20.6,0.034571344
21/04/2009,19.9,0.025962262
20/04/2009,19.39,-0.05420293
17/04/2009,20.47,0.006371009
16/04/2009,20.34,0.031463269
15/04/2009,19.71,-0.015605653
14/04/2009,20.02,-0.008950831
13/04/2009,20.2,0
09/04/2009,20.2,0.039894207
08/04/2009,19.41,0.02874512
07/04/2009,18.86,-0.038486289
06/04/2009,19.6,-0.023198216
03/04/2009,20.06,-0.071648034
02/04/2009,21.55,0.080661615
01/04/2009,19.88,0.024441135
31/03/2009,19.4,-0.006166515
30/03/2009,19.52,-0.029777623
27/03/2009,20.11,-0.011863708
26/03/2009,20.35,0.046262648
25/03/2009,19.43,0.013471706
24/03/2009,19.17,-0.031830203
23/03/2009,19.79,0.087608735
20/03/2009,18.13,-0.051596613
19/03/2009,19.09,0.006833141
18/03/2009,18.96,0.03324703
17/03/2009,18.34,0.041753908
16/03/2009,17.59,-0.046106472
13/03/2009,18.42,-0.003793015
12/03/2009,18.49,0.043100594
11/03/2009,17.71,0.036221263
10/03/2009,17.08,0.06157648
09/03/2009,16.06,-0.018507623
06/03/2009,16.36,0.00797795
05/03/2009,16.23,-0.053969931
04/03/2009,17.13,0.024225705
03/03/2009,16.72,0.018714703
02/03/2009,16.41,-0.097468394
27/02/2009,18.09,0.001659751
26/02/2009,18.06,-0.014839514
25/02/2009,18.33,0.036105005
24/02/2009,17.68,0.045712326
23/02/2009,16.89,-0.047407721
20/02/2009,17.71,0.008505864
19/02/2009,17.56,0.007430729
18/02/2009,17.43,0.043383122
17/02/2009,16.69,-0.059884208
13/02/2009,17.72,-0.006749182
12/02/2009,17.84,0.033051441
11/02/2009,17.26,0.004063866
10/02/2009,17.19,-0.01958588
09/02/2009,17.53,0.006868945
06/02/2009,17.41,0.039841239
05/02/2009,16.73,0.166076461
04/02/2009,14.17,-0.002114911
03/02/2009,14.2,-0.010507978
02/02/2009,14.35,0.062542837
30/01/2009,13.48,0
29/01/2009,13.48,-0.038564255
28/01/2009,14.01,0.00788252
27/01/2009,13.9,0.018149319
26/01/2009,13.65,0.018484815
23/01/2009,13.4,0.048939429
22/01/2009,12.76,-0.019403015
21/01/2009,13.01,0.045605387
20/01/2009,12.43,-0.050971441
16/01/2009,13.08,-0.030864324
15/01/2009,13.49,0.005202539
14/01/2009,13.42,-0.050846101
13/01/2009,14.12,-0.01476301
12/01/2009,14.33,-0.054324286
09/01/2009,15.13,-0.024805449
08/01/2009,15.51,0.002582313
07/01/2009,15.47,-0.061422813
06/01/2009,16.45,0.016549566
05/01/2009,16.18,
