Date,Close,CERN
25/01/2011,96.3,-0.009302393
24/01/2011,97.2,0.00836825
21/01/2011,96.39,0.00249299
20/01/2011,96.15,-0.000103999
19/01/2011,96.16,-0.015478588
18/01/2011,97.66,0.007915744
14/01/2011,96.89,0.015288114
13/01/2011,95.42,-0.005539022
12/01/2011,95.95,-0.001353955
11/01/2011,96.08,0.008256304
10/01/2011,95.29,0.004311938
07/01/2011,94.88,0.002638385
06/01/2011,94.63,0.001903957
05/01/2011,94.45,0.000953339
04/01/2011,94.36,-0.016188727
03/01/2011,95.9,0.012169684
31/12/2010,94.74,-0.009454845
30/12/2010,95.64,-0.005422328
29/12/2010,96.16,0.001561118
28/12/2010,96.01,0.001772218
27/12/2010,95.84,0.007225541
23/12/2010,95.15,-0.004927409
22/12/2010,95.62,-0.003966188
21/12/2010,96,-0.000624805
20/12/2010,96.06,-0.00984107
17/12/2010,97.01,0.030349755
16/12/2010,94.11,0.01736378
15/12/2010,92.49,-0.004530752
14/12/2010,92.91,0.007454256
13/12/2010,92.22,0.004346888
10/12/2010,91.82,-0.005647278
09/12/2010,92.34,-0.001082368
08/12/2010,92.44,0.007056426
07/12/2010,91.79,-0.001306478
06/12/2010,91.91,0.007535666
03/12/2010,91.22,-0.00884044
02/12/2010,92.03,0.004901704
01/12/2010,91.58,0.041468269
30/11/2010,87.86,-0.004315736
29/11/2010,88.24,0.002382709
26/11/2010,88.03,-0.008483734
24/11/2010,88.78,0.031232877
23/11/2010,86.05,-0.014994514
22/11/2010,87.35,0.005510288
19/11/2010,86.87,0.005656581
18/11/2010,86.38,0.012464487
17/11/2010,85.31,0.001172883
16/11/2010,85.21,-0.011087235
15/11/2010,86.16,-0.006478505
12/11/2010,86.72,-0.015674481
11/11/2010,88.09,-0.000113514
10/11/2010,88.1,0.003183268
09/11/2010,87.82,-0.003069754
08/11/2010,88.09,0.003069754
05/11/2010,87.82,0.004793982
04/11/2010,87.4,-0.003084483
03/11/2010,87.67,0.001826693
02/11/2010,87.51,0.002517164
01/11/2010,87.29,-0.006167219
29/10/2010,87.83,0.006625567
28/10/2010,87.25,0.003789406
27/10/2010,86.92,0.002303618
26/10/2010,86.72,-0.01271859
25/10/2010,87.83,-0.003182906
22/10/2010,88.11,0.024122465
21/10/2010,86.01,-0.00994918
20/10/2010,86.87,0.019880908
19/10/2010,85.16,-0.006437665
18/10/2010,85.71,-0.009059295
15/10/2010,86.49,-0.009092541
14/10/2010,87.28,0.007359739
13/10/2010,86.64,0.012894411
12/10/2010,85.53,-0.001635514
11/10/2010,85.67,-0.006631401
08/10/2010,86.24,0.016131267
07/10/2010,84.86,-0.012646539
06/10/2010,85.94,-0.002324501
05/10/2010,86.14,0.016622178
04/10/2010,84.72,-0.003652434
01/10/2010,85.03,0.012306391
30/09/2010,83.99,0.017778246
29/09/2010,82.51,0.012561907
28/09/2010,81.48,0.018455964
27/09/2010,79.99,0.000375117
24/09/2010,79.96,0.018555281
23/09/2010,78.49,-0.013037334
22/09/2010,79.52,-0.013986242
21/09/2010,80.64,0.000620232
20/09/2010,80.59,0.017650831
17/09/2010,79.18,-0.000505051
16/09/2010,79.22,-0.00377977
15/09/2010,79.52,-0.004141312
14/09/2010,79.85,-0.006615514
13/09/2010,80.38,0.009374483
10/09/2010,79.63,0.014547091
09/09/2010,78.48,0.002551673
08/09/2010,78.28,0.024440345
07/09/2010,76.39,-0.014168041
03/09/2010,77.48,0.011292222
02/09/2010,76.61,0.011553233
01/09/2010,75.73,0.03877185
31/08/2010,72.85,-0.019573821
30/08/2010,74.29,-0.005102052
27/08/2010,74.67,0.002950646
26/08/2010,74.45,-0.0086928
25/08/2010,75.1,0.023714396
24/08/2010,73.34,-0.012870191
23/08/2010,74.29,-0.014034849
20/08/2010,75.34,-0.000398116
19/08/2010,75.37,-0.006743827
18/08/2010,75.88,-0.003026517
17/08/2010,76.11,-0.001050558
16/08/2010,76.19,0.001444802
13/08/2010,76.08,-0.006550528
12/08/2010,76.58,-0.004039883
11/08/2010,76.89,-0.00622328
10/08/2010,77.37,-0.00142073
09/08/2010,77.48,-0.004635599
06/08/2010,77.84,0.00257268
05/08/2010,77.64,-0.008464845
04/08/2010,78.3,0.008207279
03/08/2010,77.66,-0.008590347
02/08/2010,78.33,0.011298105
30/07/2010,77.45,-0.001032391
29/07/2010,77.53,0.02905203
28/07/2010,75.31,-0.017506206
27/07/2010,76.64,-0.001825056
26/07/2010,76.78,0.001433692
23/07/2010,76.67,0.014054214
22/07/2010,75.6,0.027490836
21/07/2010,73.55,-0.036838544
20/07/2010,76.31,0.025616903
19/07/2010,74.38,-0.003221479
16/07/2010,74.62,-0.056659466
15/07/2010,78.97,0.001774398
14/07/2010,78.83,0.003940266
13/07/2010,78.52,-0.022540777
12/07/2010,80.31,0.000996636
09/07/2010,80.23,0.004998136
08/07/2010,79.83,0.003890811
07/07/2010,79.52,0.019556179
06/07/2010,77.98,0.024404119
02/07/2010,76.1,0.004741842
01/07/2010,75.74,-0.001978501
30/06/2010,75.89,-0.001843076
29/06/2010,76.03,-0.027246107
28/06/2010,78.13,0.000768246
25/06/2010,78.07,0.02687252
24/06/2010,76,-0.016184117
23/06/2010,77.24,-0.006838295
22/06/2010,77.77,-0.022127047
21/06/2010,79.51,-0.013863958
18/06/2010,80.62,-0.006922154
17/06/2010,81.18,-0.003934109
16/06/2010,81.5,-0.009646573
15/06/2010,82.29,0.026224956
14/06/2010,80.16,0.004250538
11/06/2010,79.82,-0.006120047
10/06/2010,80.31,0.027904089
09/06/2010,78.1,-0.01486969
08/06/2010,79.27,-0.002016384
07/06/2010,79.43,-0.026708003
04/06/2010,81.58,-0.034338655
03/06/2010,84.43,0.005939671
02/06/2010,83.93,0.024484127
01/06/2010,81.9,-0.021859454
28/05/2010,83.71,-0.015175158
27/05/2010,84.99,0.04266705
26/05/2010,81.44,0.004060295
25/05/2010,81.11,-0.002093726
24/05/2010,81.28,-0.022505664
21/05/2010,83.13,0.027315441
20/05/2010,80.89,-0.031756425
19/05/2010,83.5,-0.002989539
18/05/2010,83.75,-0.010334475
17/05/2010,84.62,0.006639816
14/05/2010,84.06,-0.018855143
13/05/2010,85.66,-0.004077596
12/05/2010,86.01,0.015702221
11/05/2010,84.67,-0.00341921
10/05/2010,84.96,0.035827231
07/05/2010,81.97,-0.000365921
06/05/2010,82,-0.026831905
05/05/2010,84.23,-0.003200382
04/05/2010,84.5,-0.025702349
03/05/2010,86.7,0.022512177
30/04/2010,84.77,-0.031697087
29/04/2010,87.5,-0.031055601
28/04/2010,90.26,0.010468967
27/04/2010,89.32,-0.022910636
26/04/2010,91.39,-0.002076844
23/04/2010,91.58,0.018292521
22/04/2010,89.92,0.001112718
21/04/2010,89.82,0.002452348
20/04/2010,89.6,0.01949687
19/04/2010,87.87,-0.007483028
16/04/2010,88.53,0.004528481
15/04/2010,88.13,-0.003058973
14/04/2010,88.4,0.013897023
13/04/2010,87.18,-0.012312057
12/04/2010,88.26,0.000793426
09/04/2010,88.19,0.023751905
08/04/2010,86.12,0.014385372
07/04/2010,84.89,-0.013572222
06/04/2010,86.05,-0.00324864
05/04/2010,86.33,0.00697434
01/04/2010,85.73,0.009375435
31/03/2010,84.93,-0.000117737
30/03/2010,84.94,0.006614718
29/03/2010,84.38,-0.022499191
26/03/2010,86.3,-0.008423289
25/03/2010,87.03,-0.022271117
24/03/2010,88.99,-0.00033706
23/03/2010,89.02,0.005519586
22/03/2010,88.53,0.015251832
19/03/2010,87.19,-0.002863198
18/03/2010,87.44,0.000457561
17/03/2010,87.4,0.020693184
16/03/2010,85.61,0.012340757
15/03/2010,84.56,-0.007540092
12/03/2010,85.2,0.000587027
11/03/2010,85.15,0.006007439
10/03/2010,84.64,0.008543004
09/03/2010,83.92,0.002386067
08/03/2010,83.72,-0.010692748
05/03/2010,84.62,0.020656218
04/03/2010,82.89,-0.000723589
03/03/2010,82.95,-0.010910725
02/03/2010,83.86,-0.012325352
01/03/2010,84.9,0.023236077
26/02/2010,82.95,0.007502455
25/02/2010,82.33,-0.002426302
24/02/2010,82.53,0.01994804
23/02/2010,80.9,-0.015089534
22/02/2010,82.13,0.005004588
19/02/2010,81.72,0.005644879
18/02/2010,81.26,0.011012918
17/02/2010,80.37,0.008998936
16/02/2010,79.65,0.011744784
12/02/2010,78.72,-0.006583969
11/02/2010,79.24,0.023752873
10/02/2010,77.38,-0.020213046
09/02/2010,78.96,0.020600818
08/02/2010,77.35,0.010527097
05/02/2010,76.54,0.011167429
04/02/2010,75.69,-0.019235137
03/02/2010,77.16,-0.022173289
02/02/2010,78.89,0.015327928
01/02/2010,77.69,0.02647693
29/01/2010,75.66,-0.059146333
28/01/2010,80.27,-0.027281122
27/01/2010,82.49,-0.00060595
26/01/2010,82.54,-0.004110754
25/01/2010,82.88,-0.007452853
22/01/2010,83.5,-0.021210582
21/01/2010,85.29,-0.017664608
20/01/2010,86.81,-0.0239028
19/01/2010,88.91,0.021256839
15/01/2010,87.04,-0.01323918
14/01/2010,88.2,-0.001699236
13/01/2010,88.35,0.015168221
12/01/2010,87.02,-0.019121912
11/01/2010,88.7,-0.020421398
08/01/2010,90.53,-0.002096552
07/01/2010,90.72,0.005859284
06/01/2010,90.19,0.010477136
05/01/2010,89.25,0.057415491
04/01/2010,84.27,0.021955174
31/12/2009,82.44,-0.01385314
30/12/2009,83.59,-0.001673441
29/12/2009,83.73,-0.005953816
28/12/2009,84.23,0.007388022
24/12/2009,83.61,0.005998099
23/12/2009,83.11,0.016988638
22/12/2009,81.71,0.037279141
21/12/2009,78.72,0.010599678
18/12/2009,77.89,0.013832552
17/12/2009,76.82,-0.036930026
16/12/2009,79.71,0.022969096
15/12/2009,77.9,0.009026496
14/12/2009,77.2,0.003243597
11/12/2009,76.95,0.010844818
10/12/2009,76.12,0.012691868
09/12/2009,75.16,-0.001196729
08/12/2009,75.25,-0.001062558
07/12/2009,75.33,-0.024780029
04/12/2009,77.22,0.013953411
03/12/2009,76.15,-0.024772682
02/12/2009,78.06,0.018619622
01/12/2009,76.62,0.017510815
30/11/2009,75.29,-0.001194664
27/11/2009,75.38,-0.022561293
25/11/2009,77.1,-0.005819609
24/11/2009,77.55,-0.001546193
23/11/2009,77.67,0.023843224
20/11/2009,75.84,-0.000527287
19/11/2009,75.88,-0.019833636
18/11/2009,77.4,-0.033789573
17/11/2009,80.06,-0.006598219
16/11/2009,80.59,0.005599467
13/11/2009,80.14,0.010789215
12/11/2009,79.28,-0.014277011
11/11/2009,80.42,0.018194868
10/11/2009,78.97,-0.007569104
09/11/2009,79.57,0.027004571
06/11/2009,77.45,0.005827145
05/11/2009,77,0.018084623
04/11/2009,75.62,-0.009345247
03/11/2009,76.33,0.002492295
02/11/2009,76.14,0.001314233
30/10/2009,76.04,-0.025321096
29/10/2009,77.99,0.014595028
28/10/2009,76.86,-0.039165667
27/10/2009,79.93,-0.021535486
26/10/2009,81.67,-0.004276383
23/10/2009,82.02,-0.016085489
22/10/2009,83.35,0.018893622
21/10/2009,81.79,-0.015528639
20/10/2009,83.07,-0.028949702
19/10/2009,85.51,0.01342144
16/10/2009,84.37,-0.005673104
15/10/2009,84.85,-0.002001531
14/10/2009,85.02,-0.002232275
13/10/2009,85.21,0.014540123
12/10/2009,83.98,-0.005107203
09/10/2009,84.41,0.03766287
08/10/2009,81.29,0.040417148
07/10/2009,78.07,0.035727398
06/10/2009,75.33,0.024184976
05/10/2009,73.53,0.014106924
02/10/2009,72.5,0.004839277
01/10/2009,72.15,-0.0360706
30/09/2009,74.8,0.011158279
29/09/2009,73.97,-0.009016951
28/09/2009,74.64,0.021395535
25/09/2009,73.06,0.000136883
24/09/2009,73.05,-0.009808007
23/09/2009,73.77,-0.01880007
22/09/2009,75.17,0.017174714
21/09/2009,73.89,0.040884026
18/09/2009,70.93,0.033109438
17/09/2009,68.62,-0.003781823
16/09/2009,68.88,0.012858155
15/09/2009,68,0.007972876
14/09/2009,67.46,0.008784394
11/09/2009,66.87,0.015067333
10/09/2009,65.87,0.003497836
09/09/2009,65.64,0.025302183
08/09/2009,64,0.004541547
04/09/2009,63.71,0.01152432
03/09/2009,62.98,0.012623001
02/09/2009,62.19,0.007262196
01/09/2009,61.74,0.000486027
31/08/2009,61.71,-0.01639381
28/08/2009,62.73,-0.019261726
27/08/2009,63.95,-0.000469006
26/08/2009,63.98,-0.004522425
25/08/2009,64.27,-0.002331185
24/08/2009,64.42,-0.008039623
21/08/2009,64.94,0.020221563
20/08/2009,63.64,0.009314141
19/08/2009,63.05,0.007482324
18/08/2009,62.58,0.008344079
17/08/2009,62.06,-0.026239877
14/08/2009,63.71,-0.009839986
13/08/2009,64.34,-0.003878078
12/08/2009,64.59,0.021280728
11/08/2009,63.23,-0.012260449
10/08/2009,64.01,0.0029727
07/08/2009,63.82,0.014997518
06/08/2009,62.87,-0.032856522
05/08/2009,64.97,-0.010259641
04/08/2009,65.64,-0.00955204
03/08/2009,66.27,0.018120024
31/07/2009,65.08,-0.007500992
30/07/2009,65.57,0.006733002
29/07/2009,65.13,0.014693637
28/07/2009,64.18,-0.012541776
27/07/2009,64.99,-0.013753273
24/07/2009,65.89,0.025671996
23/07/2009,64.22,0.041815169
22/07/2009,61.59,-0.006473562
21/07/2009,61.99,-0.004827818
20/07/2009,62.29,-0.007994926
17/07/2009,62.79,-0.002862597
16/07/2009,62.97,0.03737392
15/07/2009,60.66,0.017461157
14/07/2009,59.61,0.004876828
13/07/2009,59.32,0.029250354
10/07/2009,57.61,-0.00415729
09/07/2009,57.85,0.011649267
08/07/2009,57.18,0.006667861
07/07/2009,56.8,-0.050465487
06/07/2009,59.74,-0.005175736
02/07/2009,60.05,-0.042705316
01/07/2009,62.67,0.006081965
30/06/2009,62.29,-0.024265722
29/06/2009,63.82,0.035567101
26/06/2009,61.59,0.015874648
25/06/2009,60.62,0.051623273
24/06/2009,57.57,0.007322208
23/06/2009,57.15,-0.014246245
22/06/2009,57.97,-0.028903746
19/06/2009,59.67,-0.004180958
18/06/2009,59.92,0.004516191
17/06/2009,59.65,0.013332406
16/06/2009,58.86,0.004768401
15/06/2009,58.58,-0.008160535
12/06/2009,59.06,0.007136819
11/06/2009,58.64,0.015293708
10/06/2009,57.75,-0.000519346
09/06/2009,57.78,-0.007414466
08/06/2009,58.21,0.012272213
05/06/2009,57.5,0.005930595
04/06/2009,57.16,-0.010788342
03/06/2009,57.78,-0.012896748
02/06/2009,58.53,0.001709987
01/06/2009,58.43,0.002398905
29/05/2009,58.29,-0.005304145
28/05/2009,58.6,0
27/05/2009,58.6,-0.010862293
26/05/2009,59.24,0.047002432
22/05/2009,56.52,0.01031487
21/05/2009,55.94,-0.03909007
20/05/2009,58.17,-0.007364939
19/05/2009,58.6,0.015130963
18/05/2009,57.72,0.039220713
15/05/2009,55.5,0.010869672
14/05/2009,54.9,0.014494337
13/05/2009,54.11,-0.028961135
12/05/2009,55.7,-0.021666626
11/05/2009,56.92,-0.001930672
08/05/2009,57.03,0.005979617
07/05/2009,56.69,0.022837745
06/05/2009,55.41,0.007063327
05/05/2009,55.02,-0.002722572
04/05/2009,55.17,0.04618345
01/05/2009,52.68,-0.02103759
30/04/2009,53.8,0.003164854
29/04/2009,53.63,0.101782694
28/04/2009,48.44,0.015604186
27/04/2009,47.69,0.005677652
24/04/2009,47.42,0.011239648
23/04/2009,46.89,-0.007648221
22/04/2009,47.25,0.018368735
21/04/2009,46.39,0.004320594
20/04/2009,46.19,-0.038854266
17/04/2009,48.02,0.02616183
16/04/2009,46.78,0.027084312
15/04/2009,45.53,0.009267498
14/04/2009,45.11,-0.014743363
13/04/2009,45.78,0.00328192
09/04/2009,45.63,0.064027292
08/04/2009,42.8,0.021729717
07/04/2009,41.88,-0.024529532
06/04/2009,42.92,-0.008583744
03/04/2009,43.29,0.014894388
02/04/2009,42.65,0.010133232
01/04/2009,42.22,-0.040613541
31/03/2009,43.97,0.005473218
30/03/2009,43.73,-0.000457247
27/03/2009,43.75,-0.019466436
26/03/2009,44.61,-0.03934141
25/03/2009,46.4,0.015420004
24/03/2009,45.69,0.047281126
23/03/2009,43.58,0.014096132
20/03/2009,42.97,-0.034087711
19/03/2009,44.46,-0.014514043
18/03/2009,45.11,0.037262977
17/03/2009,43.46,0.008782123
16/03/2009,43.08,0.012144007
13/03/2009,42.56,-0.018853113
12/03/2009,43.37,0.044556574
11/03/2009,41.48,0.070664608
10/03/2009,38.65,0.007270871
09/03/2009,38.37,0.043954339
06/03/2009,36.72,0.011779345
05/03/2009,36.29,0.029928118
04/03/2009,35.22,0.009987242
03/03/2009,34.87,0
02/03/2009,34.87,-0.04842138
27/02/2009,36.6,-0.003273325
26/02/2009,36.72,-0.012987196
25/02/2009,37.2,-0.029141135
24/02/2009,38.3,0.02592052
23/02/2009,37.32,-0.016476589
20/02/2009,37.94,0.003167901
19/02/2009,37.82,0.005036459
18/02/2009,37.63,-0.0194743
17/02/2009,38.37,-0.007012105
13/02/2009,38.64,0.009099244
12/02/2009,38.29,0.077912133
11/02/2009,35.42,-0.019846913
10/02/2009,36.13,-0.013470994
09/02/2009,36.62,0.020414502
06/02/2009,35.88,0.048831971
05/02/2009,34.17,0.00058548
04/02/2009,34.15,-0.042144692
03/02/2009,35.62,0.031947954
02/02/2009,34.5,0.022868191
30/01/2009,33.72,-0.022578294
29/01/2009,34.49,-0.027171699
28/01/2009,35.44,-0.005066152
27/01/2009,35.62,0.004501977
26/01/2009,35.46,0.002258612
23/01/2009,35.38,-0.038263609
22/01/2009,36.76,-0.055040346
21/01/2009,38.84,-0.013553462
20/01/2009,39.37,-0.018372229
16/01/2009,40.1,0.018626262
15/01/2009,39.36,0.024692613
14/01/2009,38.4,-0.019087502
13/01/2009,39.14,0.019087502
12/01/2009,38.4,0.061210731
09/01/2009,36.12,0.031212994
08/01/2009,35.01,-0.065234509
07/01/2009,37.37,-0.005337616
06/01/2009,37.57,-0.046035953
05/01/2009,39.34,
