Date,Close,BAC
14/06/2013,13.07,-0.010654591
13/06/2013,13.21,0.011419995
12/06/2013,13.06,-0.00458366
11/06/2013,13.12,-0.013626252
10/06/2013,13.3,-0.005997019
07/06/2013,13.38,0.013544225
06/06/2013,13.2,0.00836825
05/06/2013,13.09,-0.020416588
04/06/2013,13.36,-0.014121379
03/06/2013,13.55,-0.008085307
31/05/2013,13.66,-0.012368292
30/05/2013,13.83,0.02563304
29/05/2013,13.48,0.009690721
28/05/2013,13.35,0.008273834
24/05/2013,13.24,0.002268432
23/05/2013,13.21,-0.007541514
22/05/2013,13.31,-0.009719703
21/05/2013,13.44,-0.005194817
20/05/2013,13.51,0.005939141
17/05/2013,13.43,0.005225842
16/05/2013,13.36,-0.005970167
15/05/2013,13.44,0.007468295
14/05/2013,13.34,0.027357329
13/05/2013,12.98,-0.003076926
10/05/2013,13.02,0.008484432
09/05/2013,12.91,-0.008484432
08/05/2013,13.02,0.009259325
07/05/2013,12.9,0.001551591
06/05/2013,12.88,0.050966444
03/05/2013,12.24,0.004093334
02/05/2013,12.19,0.004110158
01/05/2013,12.14,-0.013906155
30/04/2013,12.31,-0.005670327
29/04/2013,12.38,-0.003225809
26/04/2013,12.42,-0.001609011
25/04/2013,12.44,0.010505147
24/04/2013,12.31,0.019688905
23/04/2013,12.07,0.029426251
22/04/2013,11.72,0.005132603
19/04/2013,11.66,0.019048195
18/04/2013,11.44,-0.022472856
17/04/2013,11.7,-0.048383081
16/04/2013,12.28,0.02473333
15/04/2013,11.98,-0.015735314
12/04/2013,12.17,-0.008183352
11/04/2013,12.27,-0.004066699
10/04/2013,12.32,0.005698021
09/04/2013,12.25,0.003270649
08/04/2013,12.21,0.019851769
05/04/2013,11.97,0.002509412
04/04/2013,11.94,0.010947478
03/04/2013,11.81,-0.02838254
02/04/2013,12.15,0
01/04/2013,12.15,-0.002466092
28/03/2013,12.18,-0.004096687
27/03/2013,12.23,-0.004079973
26/03/2013,12.28,-0.00972455
25/03/2013,12.4,-0.012820688
22/03/2013,12.56,-0.000795862
21/03/2013,12.57,-0.016568426
20/03/2013,12.78,0.005492364
19/03/2013,12.71,0.011871924
18/03/2013,12.56,-0.000795862
15/03/2013,12.57,0.037281465
14/03/2013,12.11,0.004137366
13/03/2013,12.06,0.004154555
12/03/2013,12.01,-0.011589534
11/03/2013,12.15,0.006606135
08/03/2013,12.07,-0.015618895
07/03/2013,12.26,0.028124269
06/03/2013,11.92,0.031532225
05/03/2013,11.55,0.012195273
04/03/2013,11.41,0.006153866
01/03/2013,11.34,0.00974753
28/02/2013,11.23,-0.006213957
27/02/2013,11.3,0.01515856
26/02/2013,11.13,0.009025332
25/02/2013,11.03,-0.036497153
22/02/2013,11.44,0.001749782
21/02/2013,11.42,-0.032733327
20/02/2013,11.8,-0.032516412
19/02/2013,12.19,0.013212414
15/02/2013,12.03,-0.008278193
14/02/2013,12.13,-0.003292184
13/02/2013,12.17,-0.00655203
12/02/2013,12.25,0.032354543
11/02/2013,11.86,0.008467451
08/02/2013,11.76,-0.006779687
07/02/2013,11.84,-0.007572607
06/02/2013,11.93,0.004199922
05/02/2013,11.88,0.034249923
04/02/2013,11.48,-0.019836787
01/02/2013,11.71,0.033872105
31/01/2013,11.32,-0.005286356
30/01/2013,11.38,-0.009619663
29/01/2013,11.49,0.000870701
28/01/2013,11.48,-0.012121361
25/01/2013,11.62,0.007775417
24/01/2013,11.53,0.00958613
23/01/2013,11.42,0.00614846
22/01/2013,11.35,0.018675509
18/01/2013,11.14,-0.012489012
17/01/2013,11.28,-0.043371932
16/01/2013,11.78,0.019717741
15/01/2013,11.55,0.006950506
14/01/2013,11.47,-0.013853035
11/01/2013,11.63,-0.012815212
10/01/2013,11.78,0.0301617
09/01/2013,11.43,-0.046997115
08/01/2013,11.98,-0.009140072
07/01/2013,12.09,-0.001652893
04/01/2013,12.11,0.012463809
03/01/2013,11.96,-0.005835781
02/01/2013,12.03,0.035536734
31/12/2012,11.61,0.021768382
28/12/2012,11.36,-0.009636518
27/12/2012,11.47,-0.00608433
26/12/2012,11.54,0.025451132
24/12/2012,11.25,-0.00354925
21/12/2012,11.29,-0.020167277
20/12/2012,11.52,0.029064133
19/12/2012,11.19,-0.015077891
18/12/2012,11.36,0.03220314
17/12/2012,11,0.038929846
14/12/2012,10.58,0.003787883
13/12/2012,10.54,-0.00661941
12/12/2012,10.61,0.009469768
11/12/2012,10.51,-0.005692615
10/12/2012,10.57,-0.006600684
07/12/2012,10.64,0.017062025
06/12/2012,10.46,0
05/12/2012,10.46,0.05401411
04/12/2012,9.91,0.011161963
03/12/2012,9.8,-0.006103783
30/11/2012,9.86,0.003047234
29/11/2012,9.83,0.007146534
28/11/2012,9.76,0.010298752
27/11/2012,9.66,-0.018462063
26/11/2012,9.84,-0.006079046
23/11/2012,9.9,0.013218291
21/11/2012,9.77,0.01443324
20/11/2012,9.63,0.014644613
19/11/2012,9.49,0.039768809
16/11/2012,9.12,0.003294896
15/11/2012,9.09,0.01106206
14/11/2012,8.99,-0.037122166
13/11/2012,9.33,-0.006410278
12/11/2012,9.39,-0.004250803
09/11/2012,9.43,0.004250803
08/11/2012,9.39,0.017186245
07/11/2012,9.23,-0.074107972
06/11/2012,9.94,0.019299736
05/11/2012,9.75,-0.01020417
02/11/2012,9.85,0.011230338
01/11/2012,9.74,0.044078489
31/10/2012,9.32,0.021692825
26/10/2012,9.12,-0.013072082
25/10/2012,9.24,-0.007547206
24/10/2012,9.31,-0.005356199
23/10/2012,9.36,-0.020095864
22/10/2012,9.55,0.011585174
19/10/2012,9.44,-0.003172927
18/10/2012,9.47,0.003172927
17/10/2012,9.44,-0.002116403
16/10/2012,9.46,0.002116403
15/10/2012,9.44,0.034486176
12/10/2012,9.12,-0.023836448
11/10/2012,9.34,0.014016402
10/10/2012,9.21,0
09/10/2012,9.21,-0.007571697
08/10/2012,9.28,-0.004301082
05/10/2012,9.32,-0.009610325
04/10/2012,9.41,0.032400242
03/10/2012,9.11,0.019956316
02/10/2012,8.93,-0.003353832
01/10/2012,8.96,0.014615212
28/09/2012,8.83,-0.015730661
27/09/2012,8.97,0.016863806
26/09/2012,8.82,-0.012394525
25/09/2012,8.93,-0.018858019
24/09/2012,9.1,-0.001098298
21/09/2012,9.11,-0.008743225
20/09/2012,9.19,-0.010822616
19/09/2012,9.29,0.006479504
18/09/2012,9.23,-0.007555352
17/09/2012,9.3,-0.026526754
14/09/2012,9.55,0.015831465
13/09/2012,9.4,0.046824013
12/09/2012,8.97,-0.006666691
11/09/2012,9.03,0.051118454
10/09/2012,8.58,-0.025317808
07/09/2012,8.8,0.052490183
06/09/2012,8.35,0.04908961
05/09/2012,7.95,-0.006269613
04/09/2012,8,0.001250782
31/08/2012,7.99,0.010062978
30/08/2012,7.91,-0.01131376
29/08/2012,8,0.005012542
28/08/2012,7.96,-0.013724482
27/08/2012,8.07,-0.011090687
24/08/2012,8.16,0.001226242
23/08/2012,8.15,-0.008552282
22/08/2012,8.22,0.003656311
21/08/2012,8.19,0.004895971
20/08/2012,8.15,0.018576386
17/08/2012,8,0.008788506
16/08/2012,7.93,0.007594973
15/08/2012,7.87,0.011501724
14/08/2012,7.78,0.007741974
13/08/2012,7.72,-0.002587324
10/08/2012,7.74,0.002587324
09/08/2012,7.72,0.006497749
08/08/2012,7.67,0
07/08/2012,7.67,0.003919012
06/08/2012,7.64,0.027871744
03/08/2012,7.43,0.034226476
02/08/2012,7.18,-0.00555557
01/08/2012,7.22,-0.01648389
31/07/2012,7.34,0.00820798
30/07/2012,7.28,-0.004112412
27/07/2012,7.31,0.019337619
26/07/2012,7.17,0.014045175
25/07/2012,7.07,0.00425231
24/07/2012,7.04,-0.00707717
23/07/2012,7.09,0.002824861
20/07/2012,7.07,-0.026519349
19/07/2012,7.26,-0.036515213
18/07/2012,7.53,-0.050496164
17/07/2012,7.92,0.013986242
16/07/2012,7.81,-0.001279591
13/07/2012,7.82,0.044451763
12/07/2012,7.48,-0.019855053
11/07/2012,7.63,0.019855053
10/07/2012,7.48,-0.010638398
09/07/2012,7.56,-0.013140794
06/07/2012,7.66,-0.020672571
05/07/2012,7.82,-0.030229002
03/07/2012,8.06,0.001241465
02/07/2012,8.05,-0.016020059
29/06/2012,8.18,0.055290463
28/06/2012,7.74,-0.003868477
27/06/2012,7.77,0.019493795
26/06/2012,7.62,0.002628122
25/06/2012,7.6,-0.043765028
22/06/2012,7.94,0.015228721
21/06/2012,7.82,-0.040105625
20/06/2012,8.14,0.003692312
19/06/2012,8.11,0.044115534
18/06/2012,7.76,-0.017880425
15/06/2012,7.9,0.030850776
14/06/2012,7.66,0.021108963
13/06/2012,7.5,0.001334223
12/06/2012,7.49,0.028437935
11/06/2012,7.28,-0.037740328
08/06/2012,7.56,0.018692133
07/06/2012,7.42,-0.029218546
06/06/2012,7.64,0.073302819
05/06/2012,7.1,0.028573372
04/06/2012,6.9,-0.017241806
01/06/2012,7.02,-0.045937095
31/05/2012,7.35,0.020619287
30/05/2012,7.2,-0.032789823
29/05/2012,7.44,0.039758492
25/05/2012,7.15,0.00139958
24/05/2012,7.14,-0.004192878
23/05/2012,7.17,0.026856738
22/05/2012,6.98,0.021724243
21/05/2012,6.83,-0.027438544
18/05/2012,7.02,0.005714301
17/05/2012,6.98,-0.018453327
16/05/2012,7.11,-0.026372104
15/05/2012,7.3,-0.006825965
14/05/2012,7.35,-0.02684725
11/05/2012,7.55,-0.019672766
10/05/2012,7.7,-0.003888534
09/05/2012,7.73,-0.007731997
08/05/2012,7.79,-0.02158814
07/05/2012,7.96,0.028027312
04/05/2012,7.74,-0.033039854
03/05/2012,8,-0.019802627
02/05/2012,8.16,-0.01821544
01/05/2012,8.31,0.024361741
30/04/2012,8.11,-0.017115332
27/04/2012,8.25,-0.002421309
26/04/2012,8.27,0.001209922
25/04/2012,8.26,0.006071664
24/04/2012,8.21,0.003660773
23/04/2012,8.18,-0.021766276
20/04/2012,8.36,-0.047878379
19/04/2012,8.77,-0.01695914
18/04/2012,8.92,0
17/04/2012,8.92,0.014681235
16/04/2012,8.79,0.012593183
13/04/2012,8.68,-0.054915758
12/04/2012,9.17,0.034390522
11/04/2012,8.86,0.036785757
10/04/2012,8.54,-0.044655387
09/04/2012,8.93,-0.033042654
05/04/2012,9.23,0.003255564
04/04/2012,9.2,-0.031035129
03/04/2012,9.49,-0.019823289
02/04/2012,9.68,0.011428696
30/03/2012,9.57,0.004188488
29/03/2012,9.53,-0.022822567
28/03/2012,9.75,0.015504187
27/03/2012,9.6,-0.03379738
26/03/2012,9.93,0.008089023
23/03/2012,9.85,0.025708357
22/03/2012,9.6,-0.022658024
21/03/2012,9.82,0.001018849
20/03/2012,9.81,0.028957556
19/03/2012,9.53,-0.027937668
16/03/2012,9.8,0.0588405
15/03/2012,9.24,0.044255009
14/03/2012,8.84,0.040397876
13/03/2012,8.49,0.060698241
12/03/2012,7.99,-0.007481332
09/03/2012,8.05,-0.001241465
08/03/2012,8.06,0.004975135
07/03/2012,8.02,0.039420234
06/03/2012,7.71,-0.033166305
05/03/2012,7.97,-0.019876431
02/03/2012,8.13,0.001230769
01/03/2012,8.12,0.018645661
29/02/2012,7.97,-0.018645661
28/02/2012,8.12,0.009901071
27/02/2012,8.04,0.020101179
24/02/2012,7.88,-0.017610518
23/02/2012,8.02,0.008766493
22/02/2012,7.95,-0.019925939
21/02/2012,8.11,0.011159446
17/02/2012,8.02,-0.008690309
16/02/2012,8.09,0.039072393
15/02/2012,7.78,-0.025382073
14/02/2012,7.98,-0.033274789
13/02/2012,8.25,0.022059718
10/02/2012,8.07,-0.013538668
09/02/2012,8.18,0.006131227
08/02/2012,8.13,0.035047392
07/02/2012,7.85,-0.015170961
06/02/2012,7.97,0.016445658
03/02/2012,7.84,0.051024802
02/02/2012,7.45,0.0121541
01/02/2012,7.36,0.031748698
31/01/2012,7.13,0.008450755
30/01/2012,7.07,-0.030643066
27/01/2012,7.29,-0.001370802
26/01/2012,7.3,-0.006825965
25/01/2012,7.35,0.008196767
24/01/2012,7.29,0.005502077
23/01/2012,7.25,0.025140989
20/01/2012,7.07,0.015681006
19/01/2012,6.96,0.023256862
18/01/2012,6.8,0.048202102
17/01/2012,6.48,-0.019863143
13/01/2012,6.61,-0.026867288
12/01/2012,6.79,-0.011713165
11/01/2012,6.87,0.035559302
10/01/2012,6.63,0.05582845
09/01/2012,6.27,0.014458083
06/01/2012,6.18,-0.020817405
05/01/2012,6.31,0.082555106
04/01/2012,5.81,0.001722653
03/01/2012,5.8,0.042259809
30/12/2011,5.56,0.018149319
29/12/2011,5.46,0.031630544
28/12/2011,5.29,-0.035286855
27/12/2011,5.48,-0.021661497
23/12/2011,5.6,0.023487981
22/12/2011,5.47,0.044867338
21/12/2011,5.23,0.01153859
20/12/2011,5.17,0.035436779
19/12/2011,4.99,-0.041222716
16/12/2011,5.2,-0.011472401
15/12/2011,5.26,0.005719749
14/12/2011,5.23,-0.017062025
13/12/2011,5.32,-0.024142305
12/12/2011,5.45,-0.048353197
09/12/2011,5.72,0.022989518
08/12/2011,5.59,-0.05227671
07/12/2011,5.89,0.018852315
06/12/2011,5.78,-0.001728609
05/12/2011,5.79,0.026248226
02/12/2011,5.64,0.01969625
01/12/2011,5.53,0.016408755
30/11/2011,5.44,0.068467799
29/11/2011,5.08,-0.032916815
28/11/2011,5.25,0.015355388
25/11/2011,5.17,0.005819609
23/11/2011,5.14,-0.043774829
22/11/2011,5.37,-0.022100347
21/11/2011,5.49,-0.051475427
18/11/2011,5.78,-0.003454235
17/11/2011,5.8,-0.017094433
16/11/2011,5.9,-0.038242399
15/11/2011,6.13,0.013136478
14/11/2011,6.05,-0.026102624
11/11/2011,6.21,0.029413885
10/11/2011,6.03,-0.021329767
09/11/2011,6.16,-0.058330166
08/11/2011,6.53,0.012326812
07/11/2011,6.45,-0.0061824
04/11/2011,6.49,-0.062707107
03/11/2011,6.91,0.027881483
02/11/2011,6.72,0.048790164
01/11/2011,6.4,-0.065026683
31/10/2011,6.83,-0.07337564
28/10/2011,7.35,0.01784536
27/10/2011,7.22,0.091301604
26/10/2011,6.59,0.019924031
25/10/2011,6.46,-0.039458837
24/10/2011,6.72,0.039458837
21/10/2011,6.46,-0.001546791
20/10/2011,6.47,0.010878118
19/10/2011,6.4,-0.036813973
18/10/2011,6.64,0.096364953
17/10/2011,6.03,-0.026188076
14/10/2011,6.19,-0.00483482
13/10/2011,6.22,-0.056264839
12/10/2011,6.58,0.032435276
11/10/2011,6.37,0.014229489
10/10/2011,6.28,0.06241763
07/10/2011,5.9,-0.06241763
06/10/2011,6.28,0.0846979
05/10/2011,5.77,0.001734606
04/10/2011,5.76,0.040749659
03/10/2011,5.53,-0.101374281
30/09/2011,6.12,-0.036892716
29/09/2011,6.35,0.030378035
28/09/2011,6.16,-0.050643733
27/09/2011,6.48,-0.018349139
26/09/2011,6.6,0.044933972
23/09/2011,6.31,0.040425876
22/09/2011,6.06,-0.051458297
21/09/2011,6.38,-0.078353314
20/09/2011,6.9,-0.012959145
19/09/2011,6.99,-0.03375848
16/09/2011,7.23,-0.01373648
15/09/2011,7.33,0.038947899
14/09/2011,7.05,0.007117468
13/09/2011,7,-0.007117468
12/09/2011,7.05,0.0099787
09/09/2011,6.98,-0.031032109
08/09/2011,7.2,-0.038151766
07/09/2011,7.48,0.067752236
06/09/2011,6.99,-0.036520913
02/09/2011,7.25,-0.087126313
01/09/2011,7.91,-0.032341127
31/08/2011,8.17,0.006138755
30/08/2011,8.12,-0.032710366
29/08/2011,8.39,0.078058186
26/08/2011,7.76,0.014276686
25/08/2011,7.65,0.090225092
24/08/2011,6.99,0.103930923
23/08/2011,6.3,-0.018868484
22/08/2011,6.42,-0.082197107
19/08/2011,6.97,-0.005722476
18/08/2011,7.01,-0.062217713
17/08/2011,7.46,0.008075414
16/08/2011,7.4,-0.047502334
15/08/2011,7.76,0.076291162
12/08/2011,7.19,-0.008310297
11/08/2011,7.25,0.068500382
10/08/2011,6.77,-0.11564716
09/08/2011,7.6,0.154808791
08/08/2011,6.51,-0.227129453
05/08/2011,8.17,-0.077686106
04/08/2011,8.83,-0.077338471
03/08/2011,9.54,0.005254873
02/08/2011,9.49,-0.033163661
01/08/2011,9.81,0.010245991
29/07/2011,9.71,-0.008205174
28/07/2011,9.79,0.011299555
27/07/2011,9.68,-0.032523192
26/07/2011,10,-0.0009995
25/07/2011,10.01,-0.011916725
22/07/2011,10.13,-0.009823262
21/07/2011,10.23,0.037853125
20/07/2011,9.85,0.02883825
19/07/2011,9.57,-0.015552413
18/07/2011,9.72,-0.028399475
15/07/2011,10,-0.006975614
14/07/2011,10.07,-0.012827014
13/07/2011,10.2,-0.000979912
12/07/2011,10.21,-0.013618888
11/07/2011,10.35,-0.033257222
08/07/2011,10.7,-0.020352229
07/07/2011,10.92,0.016620881
06/07/2011,10.74,-0.023920184
05/07/2011,11,-0.008148529
01/07/2011,11.09,0.01179152
30/06/2011,10.96,-0.016289953
29/06/2011,11.14,0.029145961
28/06/2011,10.82,-0.002768807
27/06/2011,10.85,0.030886873
24/06/2011,10.52,-0.017899677
23/06/2011,10.71,-0.007441895
22/06/2011,10.79,-0.003700282
21/06/2011,10.83,0.02146606
20/06/2011,10.6,-0.007518832
17/06/2011,10.68,0.007518832
16/06/2011,10.6,0.009478744
15/06/2011,10.5,-0.028170877
14/06/2011,10.8,-0.01561814
13/06/2011,10.97,0.01561814
10/06/2011,10.8,0.013986242
09/06/2011,10.65,0.010382349
08/06/2011,10.54,-0.010382349
07/06/2011,10.65,-0.016760169
06/06/2011,10.83,-0.040711185
03/06/2011,11.28,-0.000886132
02/06/2011,11.29,0.004438534
01/06/2011,11.24,-0.044374396
31/05/2011,11.75,0.005119465
27/05/2011,11.69,0.019871064
26/05/2011,11.46,0.007005283
25/05/2011,11.38,-0.007005283
24/05/2011,11.46,0.003496507
23/05/2011,11.42,-0.013913268
20/05/2011,11.58,-0.009454303
19/05/2011,11.69,-0.008517939
18/05/2011,11.79,-0.009286686
17/05/2011,11.9,0.003367007
16/05/2011,11.86,-0.005884843
13/05/2011,11.93,-0.022379716
12/05/2011,12.2,-0.004089985
11/05/2011,12.25,-0.002445986
10/05/2011,12.28,0.00817666
09/05/2011,12.18,-0.010616678
06/05/2011,12.31,0.000812678
05/05/2011,12.3,-0.015329062
04/05/2011,12.49,-0.00876849
03/05/2011,12.6,0.020850795
02/05/2011,12.34,0.004874096
29/04/2011,12.28,-0.011336154
28/04/2011,12.42,0.007272759
27/04/2011,12.33,0.008143367
26/04/2011,12.23,-0.017025138
25/04/2011,12.44,0.010505147
21/04/2011,12.31,0.003254681
20/04/2011,12.27,-0.00568876
19/04/2011,12.34,-0.006462058
18/04/2011,12.42,-0.031698375
15/04/2011,12.82,-0.023893237
14/04/2011,13.13,-0.01060616
13/04/2011,13.27,-0.014959142
12/04/2011,13.47,-0.00148368
11/04/2011,13.49,0.000741565
08/04/2011,13.48,-0.009597711
07/04/2011,13.61,-0.008049806
06/04/2011,13.72,0.018389632
05/04/2011,13.47,0.002229655
04/04/2011,13.44,0.005221944
01/04/2011,13.37,0.002996257
31/03/2011,13.33,-0.008961972
30/03/2011,13.45,0.007462721
29/03/2011,13.35,-0.001497006
28/03/2011,13.37,0.002246351
25/03/2011,13.34,-0.010440065
24/03/2011,13.48,-0.012532416
23/03/2011,13.65,-0.016709433
22/03/2011,13.88,-0.012173441
21/03/2011,14.05,0.000711997
18/03/2011,14.04,0.004282662
17/03/2011,13.98,0.020962098
16/03/2011,13.69,-0.019530458
15/03/2011,13.96,-0.019156315
14/03/2011,14.23,-0.01048594
11/03/2011,14.38,0.008379937
10/03/2011,14.26,-0.022877948
09/03/2011,14.59,-0.006830628
08/03/2011,14.69,0.045969096
07/03/2011,14.03,-0.006394338
04/03/2011,14.12,-0.010567199
03/03/2011,14.27,0.031319286
02/03/2011,13.83,-0.007204642
01/03/2011,13.93,-0.025515204
28/02/2011,14.29,0.006318027
25/02/2011,14.2,0.016329791
24/02/2011,13.97,-0.01421488
23/02/2011,14.17,-0.000705467
22/02/2011,14.18,-0.039410562
18/02/2011,14.75,-0.004059545
17/02/2011,14.81,-0.002023609
16/02/2011,14.84,0.004728141
15/02/2011,14.77,-0.00809175
14/02/2011,14.89,0.00809175
11/02/2011,14.77,0.01913934
10/02/2011,14.49,-0.010298752
09/02/2011,14.64,0.002051283
08/02/2011,14.61,-0.004098366
07/02/2011,14.67,0.0262446
04/02/2011,14.29,-0.009749381
03/02/2011,14.43,0.013254467
02/02/2011,14.24,-0.004903688
01/02/2011,14.31,0.041375374
31/01/2011,13.73,0.009513427
28/01/2011,13.6,-0.005133858
27/01/2011,13.67,0.008817103
26/01/2011,13.55,-0.005886698
