Date,Close,HD
17/06/2013,76.14,-0.005892769
14/06/2013,76.59,0.000783699
13/06/2013,76.53,0.001700125
12/06/2013,76.4,-0.015713589
11/06/2013,77.61,-0.001544998
10/06/2013,77.73,-0.012910002
07/06/2013,78.74,0.018974928
06/06/2013,77.26,0.028355798
05/06/2013,75.1,-0.020168086
04/06/2013,76.63,-0.031471353
03/06/2013,79.08,0.005325231
31/05/2013,78.66,-0.009867253
30/05/2013,79.44,-0.000629208
29/05/2013,79.49,-0.004142872
28/05/2013,79.82,0.010452837
24/05/2013,78.99,0.0010133
23/05/2013,78.91,-0.009836145
22/05/2013,79.69,0.012373895
21/05/2013,78.71,0.025086541
20/05/2013,76.76,-0.001301914
17/05/2013,76.86,0.001432199
16/05/2013,76.75,-0.014615794
15/05/2013,77.88,0.007216526
14/05/2013,77.32,0.008442157
13/05/2013,76.67,0.008645587
10/05/2013,76.01,0.001843561
09/05/2013,75.87,0.005948858
08/05/2013,75.42,0.00465148
07/05/2013,75.07,-0.002527774
06/05/2013,75.26,0.017424379
03/05/2013,73.96,0.008554604
02/05/2013,73.33,0.007803448
01/05/2013,72.76,-0.008076151
30/04/2013,73.35,-0.004353156
29/04/2013,73.67,0.004353156
26/04/2013,73.35,-0.000272628
25/04/2013,73.37,0.001227412
24/04/2013,73.28,-0.001363699
23/04/2013,73.38,-0.00651999
22/04/2013,73.86,-0.001893684
19/04/2013,74,0.020754431
18/04/2013,72.48,-0.004405293
17/04/2013,72.8,0.00468127
16/04/2013,72.46,0.003179213
15/04/2013,72.23,-0.019061256
12/04/2013,73.62,0.023640463
11/04/2013,71.9,0.002924997
10/04/2013,71.69,0.006858449
09/04/2013,71.2,-0.000280859
08/04/2013,71.22,0.01642166
05/04/2013,70.06,-0.008952102
