Date,Close,HSP
22/01/2013,35.99,0.030467801
18/01/2013,34.91,0.00114646
17/01/2013,34.87,-0.002005444
16/01/2013,34.94,0.005740544
15/01/2013,34.74,0.010998664
14/01/2013,34.36,0.006716334
11/01/2013,34.13,0.00234673
10/01/2013,34.05,-0.000587199
09/01/2013,34.07,0.051494139
08/01/2013,32.36,-0.004932192
07/01/2013,32.52,0.004623217
04/01/2013,32.37,0.003403995
03/01/2013,32.26,0.014990912
02/01/2013,31.78,0.017137836
31/12/2012,31.24,0.017762456
28/12/2012,30.69,-0.015198352
27/12/2012,31.16,-0.005440884
