Date,Close,AET
09/02/2011,37.32,-0.008537939
08/02/2011,37.64,0.020669102
07/02/2011,36.87,-0.014807109
04/02/2011,37.42,0.117549231
03/02/2011,33.27,-0.00389981
02/02/2011,33.4,-0.011904903
01/02/2011,33.8,0.025773078
31/01/2011,32.94,-0.000303536
28/01/2011,32.95,-0.034892462
27/01/2011,34.12,0.018935477
26/01/2011,33.48,-0.000597193
25/01/2011,33.5,0.01382649
24/01/2011,33.04,-0.007237667
21/01/2011,33.28,0.007843177
20/01/2011,33.02,-0.005135187
19/01/2011,33.19,-0.028806743
18/01/2011,34.16,0.007935383
14/01/2011,33.89,0.03269147
13/01/2011,32.8,-0.000304832
12/01/2011,32.81,0.003358269
11/01/2011,32.7,0.0147877
10/01/2011,32.22,0.001863933
07/01/2011,32.16,0.002178989
06/01/2011,32.09,0.018556909
05/01/2011,31.5,0.009569451
04/01/2011,31.2,0.0051414
03/01/2011,31.04,0.017222197
31/12/2010,30.51,0.002954212
30/12/2010,30.42,-0.001642306
29/12/2010,30.47,0.001971091
28/12/2010,30.41,-0.010793236
27/12/2010,30.74,-0.0042201
23/12/2010,30.87,0.004545462
22/12/2010,30.73,0.017728632
21/12/2010,30.19,-0.003636969
20/12/2010,30.3,-0.002307567
17/12/2010,30.37,0.004951322
16/12/2010,30.22,-0.00528054
15/12/2010,30.38,-0.012105497
14/12/2010,30.75,-0.005513229
13/12/2010,30.92,0.010076471
10/12/2010,30.61,0.010509128
09/12/2010,30.29,0.010287132
08/12/2010,29.98,-0.00631756
07/12/2010,30.17,-0.004299659
06/12/2010,30.3,-0.010505678
03/12/2010,30.62,0.003926707
02/12/2010,30.5,0.018531305
01/12/2010,29.94,0.01074557
30/11/2010,29.62,-0.018066734
29/11/2010,30.16,0.00132714
26/11/2010,30.12,-0.006947919
24/11/2010,30.33,0.001319697
23/11/2010,30.29,-0.02123222
22/11/2010,30.94,0.0097435
19/11/2010,30.64,0.016121422
18/11/2010,30.15,-0.006282051
17/11/2010,30.34,-0.000988305
16/11/2010,30.37,-0.018271308
15/11/2010,30.93,-0.022063245
12/11/2010,31.62,-0.00661941
11/11/2010,31.83,-0.002510199
10/11/2010,31.91,0.014520457
09/11/2010,31.45,0.006059658
08/11/2010,31.26,0.007384847
05/11/2010,31.03,0.004845753
04/11/2010,30.88,0.001296176
03/11/2010,30.84,0.028615667
02/11/2010,29.97,0.005352974
01/11/2010,29.81,-0.001675884
29/10/2010,29.86,-0.016276725
28/10/2010,30.35,0.005617064
27/10/2010,30.18,-0.019685675
26/10/2010,30.78,-0.015794043
25/10/2010,31.27,0.002241077
22/10/2010,31.2,-0.006071276
21/10/2010,31.39,0.001913266
20/10/2010,31.33,0.013819921
19/10/2010,30.9,-0.03466717
18/10/2010,31.99,0.007845639
15/10/2010,31.74,0.005053706
14/10/2010,31.58,-0.002845852
13/10/2010,31.67,0.021060127
12/10/2010,31.01,0.003553549
11/10/2010,30.9,0.006819315
08/10/2010,30.69,0.000325892
07/10/2010,30.68,0.009826479
06/10/2010,30.38,-0.022136321
05/10/2010,31.06,0.018194134
04/10/2010,30.5,-0.022691411
01/10/2010,31.2,-0.013055431
30/09/2010,31.61,0.014017432
29/09/2010,31.17,-0.002883231
28/09/2010,31.26,0.014500012
27/09/2010,30.81,-0.004210533
24/09/2010,30.94,0.010069924
23/09/2010,30.63,-0.005210041
22/09/2010,30.79,-0.008408846
21/09/2010,31.05,0.016889002
20/09/2010,30.53,0.027226117
17/09/2010,29.71,-0.019664023
16/09/2010,30.3,-0.001648805
15/09/2010,30.35,-0.004930166
14/09/2010,30.5,0.001969151
13/09/2010,30.44,0.016896211
10/09/2010,29.93,0.015827911
09/09/2010,29.46,0.013326696
08/09/2010,29.07,0.017349498
07/09/2010,28.57,-0.006628317
03/09/2010,28.76,0.012244337
02/09/2010,28.41,0.017397918
01/09/2010,27.92,0.043930929
31/08/2010,26.72,-0.004853472
30/08/2010,26.85,-0.017719179
27/08/2010,27.33,0.017346809
26/08/2010,26.86,-0.007048814
25/08/2010,27.05,0.013398042
24/08/2010,26.69,-0.017088083
23/08/2010,27.15,0.001474383
20/08/2010,27.11,-0.005150858
19/08/2010,27.25,-0.039220713
18/08/2010,28.34,0.008148849
17/08/2010,28.11,0.008933417
16/08/2010,27.86,-0.010000083
13/08/2010,28.14,0.001422475
12/08/2010,28.1,-0.006385265
11/08/2010,28.28,-0.047981593
10/08/2010,29.67,-0.002356507
09/08/2010,29.74,-0.011035056
06/08/2010,30.07,0.021853282
05/08/2010,29.42,0.016449994
04/08/2010,28.94,0.017076561
03/08/2010,28.45,-0.001755927
02/08/2010,28.5,0.023071121
30/07/2010,27.85,0.013010664
29/07/2010,27.49,-0.002180233
28/07/2010,27.55,-0.028977166
27/07/2010,28.36,-0.007727471
26/07/2010,28.58,0.015159818
23/07/2010,28.15,-0.004253817
22/07/2010,28.27,0.034548236
21/07/2010,27.31,-0.014179478
20/07/2010,27.7,0.001445087
19/07/2010,27.66,0.018242024
16/07/2010,27.16,-0.038285644
15/07/2010,28.22,0.016434811
14/07/2010,27.76,0.000360295
13/07/2010,27.75,0.019651287
12/07/2010,27.21,-0.015317586
09/07/2010,27.63,-0.00036186
08/07/2010,27.64,0.017150575
07/07/2010,27.17,0.02534612
06/07/2010,26.49,0.009101314
02/07/2010,26.25,0.00995414
01/07/2010,25.99,-0.014894299
30/06/2010,26.38,-0.019520139
29/06/2010,26.9,-0.041505776
28/06/2010,28.04,-0.015218839
25/06/2010,28.47,-0.006651521
24/06/2010,28.66,-0.009376697
23/06/2010,28.93,-0.00928959
22/06/2010,29.2,-0.024024163
21/06/2010,29.91,-0.017236091
18/06/2010,30.43,-0.006550957
17/06/2010,30.63,0.043710044
16/06/2010,29.32,-0.009166589
15/06/2010,29.59,0.010531777
14/06/2010,29.28,0.022798915
11/06/2010,28.62,-0.008004219
10/06/2010,28.85,0.001387444
09/06/2010,28.81,-0.020952166
08/06/2010,29.42,-0.001698082
07/06/2010,29.47,-0.024800199
04/06/2010,30.21,-0.006927291
03/06/2010,30.42,0.026988145
02/06/2010,29.61,0.028084037
01/06/2010,28.79,-0.012769803
28/05/2010,29.16,-0.001713209
27/05/2010,29.21,0.0221539
26/05/2010,28.57,0.009848831
25/05/2010,28.29,-0.010548621
24/05/2010,28.59,-0.005232874
21/05/2010,28.74,-0.010728603
20/05/2010,29.05,-0.031512009
19/05/2010,29.98,0.004680717
18/05/2010,29.84,-0.001674201
17/05/2010,29.89,0.003686949
14/05/2010,29.78,-0.016320096
13/05/2010,30.27,-0.007897376
12/05/2010,30.51,0.029942357
11/05/2010,29.61,0.005078731
10/05/2010,29.46,0.040525026
07/05/2010,28.29,-0.016477148
06/05/2010,28.76,-0.015867873
05/05/2010,29.22,0.011011811
04/05/2010,28.9,-0.026294839
03/05/2010,29.67,0.00405269
30/04/2010,29.55,-0.055615581
29/04/2010,31.24,0.023972641
28/04/2010,30.5,0.016196024
27/04/2010,30.01,-0.003990694
26/04/2010,30.13,-0.027174696
23/04/2010,30.96,0.006806054
22/04/2010,30.75,-0.010674531
21/04/2010,31.08,-0.028233438
20/04/2010,31.97,0.00093882
19/04/2010,31.94,0.01705125
16/04/2010,31.4,-0.00063674
15/04/2010,31.42,-0.014847848
14/04/2010,31.89,-0.01432154
13/04/2010,32.35,-0.017466355
12/04/2010,32.92,-0.003335864
09/04/2010,33.03,-0.019190994
08/04/2010,33.67,-0.018538121
07/04/2010,34.3,-0.023340636
06/04/2010,35.11,-0.001707456
05/04/2010,35.17,0.006847388
01/04/2010,34.93,-0.005139931
31/03/2010,35.11,-0.007660699
30/03/2010,35.38,0.013086958
29/03/2010,34.92,0.017331456
26/03/2010,34.32,-0.013601715
25/03/2010,34.79,0.010982769
24/03/2010,34.41,-0.016715087
23/03/2010,34.99,0.010053223
22/03/2010,34.64,0.005209853
19/03/2010,34.46,0.036045261
18/03/2010,33.24,0.046176255
17/03/2010,31.74,-0.006594466
16/03/2010,31.95,0.010382349
15/03/2010,31.62,-0.006933529
12/03/2010,31.84,-0.02634586
11/03/2010,32.69,0.032331072
10/03/2010,31.65,0.013358977
09/03/2010,31.23,0.000320256
08/03/2010,31.22,-0.005111832
05/03/2010,31.38,0.023538085
04/03/2010,30.65,-0.020346253
03/03/2010,31.28,0.008024437
02/03/2010,31.03,0.023146918
01/03/2010,30.32,0.010943568
26/02/2010,29.99,0.000667111
25/02/2010,29.97,0.013774785
24/02/2010,29.56,0.019816159
23/02/2010,28.98,-0.012686609
22/02/2010,29.35,0.014413427
19/02/2010,28.93,-0.027613822
18/02/2010,29.74,0.004380799
17/02/2010,29.61,0.029474375
16/02/2010,28.75,0.004182648
12/02/2010,28.63,-0.007654874
11/02/2010,28.85,0.00695655
10/02/2010,28.65,-0.011107369
09/02/2010,28.97,-0.007907897
08/02/2010,29.2,-0.013943433
05/02/2010,29.61,0.012916563
04/02/2010,29.23,-0.036941743
03/02/2010,30.33,0.001649893
02/02/2010,30.28,0.016986254
01/02/2010,29.77,-0.006695706
29/01/2010,29.97,-0.012929071
28/01/2010,30.36,-0.002303011
27/01/2010,30.43,-0.00229772
26/01/2010,30.5,-0.01529231
25/01/2010,30.97,-0.010599104
22/01/2010,31.3,-0.018360756
21/01/2010,31.88,-0.018645661
20/01/2010,32.48,-0.005526572
19/01/2010,32.66,0.040617892
15/01/2010,31.36,-0.001593118
14/01/2010,31.41,0.021236319
13/01/2010,30.75,0.004563241
12/01/2010,30.61,-0.067270819
11/01/2010,32.74,0.001222494
08/01/2010,32.7,-0.022078623
07/01/2010,33.43,0.031295278
06/01/2010,32.4,-0.004004318
05/01/2010,32.53,-0.014344821
04/01/2010,33,0.040190881
31/12/2009,31.7,-0.01409577
30/12/2009,32.15,-0.021843662
29/12/2009,32.86,-0.017496676
28/12/2009,33.44,-0.010116123
24/12/2009,33.78,0.000592242
23/12/2009,33.76,-0.005022909
22/12/2009,33.93,-0.003236725
21/12/2009,34.04,0.045988569
18/12/2009,32.51,-0.007965728
17/12/2009,32.77,-0.022031976
16/12/2009,33.5,0.007490672
15/12/2009,33.25,0.025896344
14/12/2009,32.4,0.019950786
11/12/2009,31.76,-0.008777486
10/12/2009,32.04,0.050242529
09/12/2009,30.47,0
08/12/2009,30.47,0.019218617
07/12/2009,29.89,0.030918039
04/12/2009,28.98,0.011452494
03/12/2009,28.65,-0.038011767
02/12/2009,29.76,-0.002014099
01/12/2009,29.82,0.024097552
30/11/2009,29.11,-0.011272536
27/11/2009,29.44,-0.010810916
25/11/2009,29.76,0
24/11/2009,29.76,0.009453143
23/11/2009,29.48,0.037322922
20/11/2009,28.4,-0.010159485
19/11/2009,28.69,-0.017962486
18/11/2009,29.21,-0.002051984
17/11/2009,29.27,-0.012899025
16/11/2009,29.65,0.007447563
13/11/2009,29.43,0.004085808
12/11/2009,29.31,-0.018925878
11/11/2009,29.87,0.002346239
10/11/2009,29.8,-0.000670916
09/11/2009,29.82,0.022381402
06/11/2009,29.16,0.019391189
05/11/2009,28.6,0.020845129
04/11/2009,28.01,0.050898776
03/11/2009,26.62,0.013235209
02/11/2009,26.27,0.009177885
30/10/2009,26.03,-0.023539432
29/10/2009,26.65,0.051194553
28/10/2009,25.32,-0.033401163
27/10/2009,26.18,0.035377839
26/10/2009,25.27,-0.031167307
23/10/2009,26.07,0.017411931
22/10/2009,25.62,0.011778699
21/10/2009,25.32,-0.010997754
20/10/2009,25.6,0.013766196
19/10/2009,25.25,0.001188825
16/10/2009,25.22,-0.019631569
15/10/2009,25.72,-0.01198082
14/10/2009,26.03,0.019003868
13/10/2009,25.54,-0.033875448
12/10/2009,26.42,0.017564407
09/10/2009,25.96,0.003859518
08/10/2009,25.86,-0.045359249
07/10/2009,27.06,0.030009754
06/10/2009,26.26,-0.013615944
05/10/2009,26.62,-0.004123717
02/10/2009,26.73,-0.031304342
01/10/2009,27.58,-0.009023703
30/09/2009,27.83,-0.014978882
29/09/2009,28.25,-0.032390086
28/09/2009,29.18,0.008258822
25/09/2009,28.94,-0.00688708
24/09/2009,29.14,-0.02574668
23/09/2009,29.9,-0.031602367
22/09/2009,30.86,-0.004526358
21/09/2009,31,0.006472515
18/09/2009,30.8,-0.007439788
17/09/2009,31.03,-0.004180743
16/09/2009,31.16,0.03893834
15/09/2009,29.97,-0.018840418
14/09/2009,30.54,0.005582021
11/09/2009,30.37,0.017270439
10/09/2009,29.85,0.020305266
09/09/2009,29.25,0.013769581
08/09/2009,28.85,-0.018204178
04/09/2009,29.38,0.0085456
03/09/2009,29.13,0.015568555
02/09/2009,28.68,0.029008047
01/09/2009,27.86,-0.022712119
31/08/2009,28.5,-0.020834087
28/08/2009,29.1,-0.011955736
27/08/2009,29.45,0.003060706
26/08/2009,29.36,-0.013867971
25/08/2009,29.77,-0.004691698
24/08/2009,29.91,0.009743064
21/08/2009,29.62,-0.001686625
20/08/2009,29.67,0.013231745
19/08/2009,29.28,-0.010193768
18/08/2009,29.58,-0.001688904
17/08/2009,29.63,0.046632521
14/08/2009,28.28,0.004962789
13/08/2009,28.14,0.014677192
12/08/2009,27.73,0.013798331
11/08/2009,27.35,0.000365698
10/08/2009,27.34,0.005501573
07/08/2009,27.19,0.009237088
06/08/2009,26.94,0.021006024
05/08/2009,26.38,-0.013928326
04/08/2009,26.75,-0.003358839
03/08/2009,26.84,-0.004831825
31/07/2009,26.97,-0.012893898
30/07/2009,27.32,-0.013813378
29/07/2009,27.7,-0.044483154
28/07/2009,28.96,0.118646668
27/07/2009,25.72,-0.027609116
24/07/2009,26.44,0.036984184
23/07/2009,25.48,0.03433471
22/07/2009,24.62,0.005702663
21/07/2009,24.48,-0.038466281
20/07/2009,25.44,-0.036283409
17/07/2009,26.38,0.002657052
16/07/2009,26.31,0.003808078
15/07/2009,26.21,-0.003808078
14/07/2009,26.31,-0.000759878
13/07/2009,26.33,0.029680344
10/07/2009,25.56,-0.003125003
09/07/2009,25.64,0.018103603
08/07/2009,25.18,-0.02973615
07/07/2009,25.94,0.060793294
06/07/2009,24.41,0.014857888
02/07/2009,24.05,-0.059719235
01/07/2009,25.53,0.018980404
30/06/2009,25.05,-0.005573263
29/06/2009,25.19,-0.000396904
26/06/2009,25.2,-0.014575795
25/06/2009,25.57,0.035831859
24/06/2009,24.67,0.0085488
23/06/2009,24.46,0.009447595
22/06/2009,24.23,-0.066265259
19/06/2009,25.89,0.026219463
18/06/2009,25.22,0.05795175
17/06/2009,23.8,0.009286686
16/06/2009,23.58,0.045551141
15/06/2009,22.53,-0.019341262
12/06/2009,22.97,-0.014264344
11/06/2009,23.3,-0.040787659
10/06/2009,24.27,0.014108118
09/06/2009,23.93,-0.006663915
08/06/2009,24.09,-0.052952357
05/06/2009,25.4,-0.004713284
04/06/2009,25.52,-0.01863408
03/06/2009,26,-0.047690659
02/06/2009,27.27,-0.003660326
01/06/2009,27.37,0.021792183
29/05/2009,26.78,-0.000746547
28/05/2009,26.8,0.032230278
27/05/2009,25.95,0.00890271
26/05/2009,25.72,0.03561912
22/05/2009,24.82,-0.010819581
21/05/2009,25.09,-0.025188266
20/05/2009,25.73,0.021210536
19/05/2009,25.19,-0.027795878
18/05/2009,25.9,0.005420067
15/05/2009,25.76,-0.030583423
14/05/2009,26.56,0.001507159
13/05/2009,26.52,0.009852296
12/05/2009,26.26,0.007645297
11/05/2009,26.06,-0.061752603
08/05/2009,27.72,0.034125491
07/05/2009,26.79,0.115406243
06/05/2009,23.87,-0.021550772
05/05/2009,24.39,0.053907788
04/05/2009,23.11,0.040173135
01/05/2009,22.2,0.008595393
30/04/2009,22.01,0.005923918
29/04/2009,21.88,-0.109010155
28/04/2009,24.4,0.019032432
27/04/2009,23.94,-0.000835073
24/04/2009,23.96,-0.005826067
23/04/2009,24.1,-0.017685018
22/04/2009,24.53,-0.002442998
21/04/2009,24.59,-0.029254741
20/04/2009,25.32,-0.0180044
17/04/2009,25.78,-0.010802574
16/04/2009,26.06,-0.042815402
15/04/2009,27.2,0.006269613
14/04/2009,27.03,-0.017965653
13/04/2009,27.52,0.064150999
09/04/2009,25.81,0.031086509
08/04/2009,25.02,-0.017825784
07/04/2009,25.47,0.027868045
06/04/2009,24.77,0.026177364
03/04/2009,24.13,-0.035819865
02/04/2009,25.01,0.035819865
01/04/2009,24.13,-0.008254277
31/03/2009,24.33,0.033859034
30/03/2009,23.52,-0.040821995
27/03/2009,24.5,0.003270649
26/03/2009,24.42,0.040105625
25/03/2009,23.46,0.008991711
24/03/2009,23.25,-0.045405025
23/03/2009,24.33,0.069785858
20/03/2009,22.69,-0.04523709
19/03/2009,23.74,-0.025781054
18/03/2009,24.36,0.032543548
17/03/2009,23.58,0.025774623
16/03/2009,22.98,-0.056263516
13/03/2009,24.31,0.03729743
12/03/2009,23.42,0.088798549
11/03/2009,21.43,-0.058453784
10/03/2009,22.72,0.106730781
09/03/2009,20.42,0.009842599
06/03/2009,20.22,0.062759689
05/03/2009,18.99,-0.112914848
04/03/2009,21.26,0.072156047
03/03/2009,19.78,-0.059374808
02/03/2009,20.99,-0.128576307
27/02/2009,23.87,-0.006680609
26/02/2009,24.03,-0.119492398
25/02/2009,27.08,-0.080497098
24/02/2009,29.35,0.050307499
23/02/2009,27.91,-0.066194262
20/02/2009,29.82,-0.021563284
19/02/2009,30.47,0.014545711
18/02/2009,30.03,-0.003988041
17/02/2009,30.15,-0.062982585
13/02/2009,32.11,-0.029156584
12/02/2009,33.06,0.025116175
11/02/2009,32.24,0.001552072
10/02/2009,32.19,-0.060862154
09/02/2009,34.21,-0.009020867
06/02/2009,34.52,0.030889351
05/02/2009,33.47,0.021441256
04/02/2009,32.76,-0.008813307
03/02/2009,33.05,0.025744603
02/02/2009,32.21,0.038289759
30/01/2009,31,-0.037668641
29/01/2009,32.19,-0.037199411
28/01/2009,33.41,0.059502833
27/01/2009,31.48,0.074156844
26/01/2009,29.23,-0.01628811
23/01/2009,29.71,0.021776975
22/01/2009,29.07,0.054793702
21/01/2009,27.52,0.06221564
20/01/2009,25.86,-0.061124929
16/01/2009,27.49,0.045394698
15/01/2009,26.27,0.006109221
14/01/2009,26.11,-0.030922524
13/01/2009,26.93,-0.045016675
12/01/2009,28.17,-0.035911127
09/01/2009,29.2,-0.027028672
08/01/2009,30,0.027713839
07/01/2009,29.18,-0.039642409
06/01/2009,30.36,0.037588318
05/01/2009,29.24,
