Date,Close,DIS
17/10/2012,52.29,0.020284671
16/10/2012,51.24,0.008820992
15/10/2012,50.79,0.003945557
12/10/2012,50.59,0.004953939
11/10/2012,50.34,-0.017134836
10/10/2012,51.21,-0.005841138
09/10/2012,51.51,-0.015793857
08/10/2012,52.33,-0.012155895
05/10/2012,52.97,0.006439416
04/10/2012,52.63,0.003044722
03/10/2012,52.47,0.015945012
02/10/2012,51.64,-0.008292401
01/10/2012,52.07,-0.004024922
28/09/2012,52.28,-0.005721931
27/09/2012,52.58,0.012246613
26/09/2012,51.94,-0.011485578
25/09/2012,52.54,-0.007206555
24/09/2012,52.92,0.003407158
21/09/2012,52.74,0.001518027
20/09/2012,52.66,-0.000759301
19/09/2012,52.7,0.015296665
18/09/2012,51.9,-0.004805391
17/09/2012,52.15,-0.003827756
14/09/2012,52.35,-0.004764182
13/09/2012,52.6,0.017258338
12/09/2012,51.7,0.002711603
11/09/2012,51.56,0.000776096
10/09/2012,51.52,-0.004261095
07/09/2012,51.74,-0.002316603
06/09/2012,51.86,0.020848295
05/09/2012,50.79,0.022499705
04/09/2012,49.66,0.003833355
31/08/2012,49.47,0.001011225
30/08/2012,49.42,-0.012467485
29/08/2012,50.04,0.008227196
28/08/2012,49.63,0
27/08/2012,49.63,0.001411433
24/08/2012,49.56,0.007900375
23/08/2012,49.17,-0.009916099
22/08/2012,49.66,0.00040282
21/08/2012,49.64,-0.016185786
20/08/2012,50.45,-0.000198196
17/08/2012,50.46,0.004170396
16/08/2012,50.25,0.007189965
15/08/2012,49.89,0.004016876
14/08/2012,49.69,-0.003415372
13/08/2012,49.86,0.004220688
10/08/2012,49.65,-0.006224295
09/08/2012,49.96,-0.010552612
08/08/2012,50.49,0.01355953
07/08/2012,49.81,0.003217377
06/08/2012,49.65,-0.002414002
03/08/2012,49.77,0.016000341
02/08/2012,48.98,0.003271987
01/08/2012,48.82,-0.006533302
31/07/2012,49.14,-0.013341617
30/07/2012,49.8,-0.002807301
27/07/2012,49.94,0.004616165
26/07/2012,49.71,0.028774559
25/07/2012,48.3,0.00290276
24/07/2012,48.16,0.003744544
23/07/2012,47.98,-0.012633491
20/07/2012,48.59,-0.008198447
19/07/2012,48.99,-0.00732157
18/07/2012,49.35,0
17/07/2012,49.35,0.030657683
16/07/2012,47.86,-0.006871448
13/07/2012,48.19,0.016318354
12/07/2012,47.41,0.002957332
11/07/2012,47.27,-0.001902146
10/07/2012,47.36,-0.01342302
09/07/2012,48,-0.000832986
06/07/2012,48.04,-0.001456058
05/07/2012,48.11,-0.009927693
03/07/2012,48.59,-0.002671875
02/07/2012,48.72,0.004525825
29/06/2012,48.5,0.014119836
28/06/2012,47.82,-0.001045041
27/06/2012,47.87,0.011978708
26/06/2012,47.3,0.012766131
25/06/2012,46.7,-0.016353768
22/06/2012,47.47,0.001475704
21/06/2012,47.4,-0.006937902
20/06/2012,47.73,0.004619916
19/06/2012,47.51,0.008667214
18/06/2012,47.1,0.000212337
15/06/2012,47.09,-0.00190941
14/06/2012,47.18,0.020341136
13/06/2012,46.23,-0.003239394
12/06/2012,46.38,0.012584241
11/06/2012,45.8,-0.009561133
08/06/2012,46.24,0.013279829
07/06/2012,45.63,0.002193946
06/06/2012,45.53,0.015270851
05/06/2012,44.84,0.009635929
04/06/2012,44.41,0.0002252
01/06/2012,44.4,-0.029077623
31/05/2012,45.71,0.011220006
30/05/2012,45.2,-0.006175582
29/05/2012,45.48,0.02178348
25/05/2012,44.5,0.001349224
24/05/2012,44.44,0.005188957
23/05/2012,44.21,-0.004063211
22/05/2012,44.39,0
21/05/2012,44.39,0.013152117
18/05/2012,43.81,-0.011799547
17/05/2012,44.33,-0.01677704
16/05/2012,45.08,0.001554002
15/05/2012,45.01,-0.003548462
14/05/2012,45.17,-0.008596989
11/05/2012,45.56,0.006164705
10/05/2012,45.28,0.005758598
09/05/2012,45.02,0.016122158
08/05/2012,44.3,0.010894343
07/05/2012,43.82,0.020519452
04/05/2012,42.93,-0.02029122
03/05/2012,43.81,0.006182046
02/05/2012,43.54,-0.005725425
01/05/2012,43.79,0.015650492
30/04/2012,43.11,-0.005551714
27/04/2012,43.35,-0.000230654
26/04/2012,43.36,0.015338437
25/04/2012,42.7,0.012252745
24/04/2012,42.18,0.00403849
23/04/2012,42.01,-0.008060736
20/04/2012,42.35,0.006395853
19/04/2012,42.08,-0.009696186
18/04/2012,42.49,-0.004461672
17/04/2012,42.68,0.024188991
16/04/2012,41.66,-0.004550361
13/04/2012,41.85,-0.007142888
12/04/2012,42.15,0.018678704
11/04/2012,41.37,0.009227846
10/04/2012,40.99,-0.026957108
09/04/2012,42.11,-0.02277361
05/04/2012,43.08,0.00348797
04/04/2012,42.93,-0.008350779
03/04/2012,43.29,-0.012624981
02/04/2012,43.84,0.001369551
30/03/2012,43.78,0.017744445
29/03/2012,43.01,-0.01155815
28/03/2012,43.51,-0.01460213
27/03/2012,44.15,-0.00519599
26/03/2012,44.38,0.016585635
23/03/2012,43.65,0.008281621
22/03/2012,43.29,0.000462107
21/03/2012,43.27,0.000693561
20/03/2012,43.24,-0.004614683
19/03/2012,43.44,0.005771689
16/03/2012,43.19,-0.006462058
15/03/2012,43.47,-0.000230017
14/03/2012,43.48,-0.012115819
13/03/2012,44.01,0.038684615
12/03/2012,42.34,0.002364626
09/03/2012,42.24,0.005221944
08/03/2012,42.02,0.006446244
07/03/2012,41.75,-0.005970167
06/03/2012,42,-0.016529302
05/03/2012,42.7,0.0079944
02/03/2012,42.36,-0.000707965
01/03/2012,42.39,0.009480991
29/02/2012,41.99,0.001429934
28/02/2012,41.93,0.006940317
27/02/2012,41.64,0.007956642
24/02/2012,41.31,-0.004106782
23/02/2012,41.48,0.00507554
22/02/2012,41.27,-0.00724291
21/02/2012,41.57,-0.004320698
17/02/2012,41.75,0.005042633
16/02/2012,41.54,0.007005706
15/02/2012,41.25,-0.008449054
14/02/2012,41.6,-0.004556909
13/02/2012,41.79,0.008169195
10/02/2012,41.45,-0.001928176
09/02/2012,41.53,0.006280214
08/02/2012,41.27,0.007051701
07/02/2012,40.98,0.012770311
06/02/2012,40.46,0.011434378
03/02/2012,40,0.027628167
02/02/2012,38.91,-0.010736299
01/02/2012,39.33,0.010993336
31/01/2012,38.9,-0.002310952
30/01/2012,38.99,-0.006646241
27/01/2012,39.25,-0.002544531
26/01/2012,39.35,-0.005322532
25/01/2012,39.56,0.007867063
24/01/2012,39.25,0
23/01/2012,39.25,-0.001527495
20/01/2012,39.31,-0.00330159
19/01/2012,39.44,0.010706195
18/01/2012,39.02,0.013935709
17/01/2012,38.48,0.002081166
13/01/2012,38.4,-0.008557034
12/01/2012,38.73,0.000774893
11/01/2012,38.7,-0.023746807
10/01/2012,39.63,-0.003023434
09/01/2012,39.75,-0.004017078
06/01/2012,39.91,0.010326247
05/01/2012,39.5,0.016592595
04/01/2012,38.85,0.013997118
03/01/2012,38.31,0.021370026
30/12/2011,37.5,-0.005584378
29/12/2011,37.71,0.012541859
28/12/2011,37.24,-0.00988652
27/12/2011,37.61,-0.002390122
23/12/2011,37.7,0.020094447
22/12/2011,36.95,0.018574694
21/12/2011,36.27,0.002760907
20/12/2011,36.17,0.040050474
19/12/2011,34.75,-0.016269804
16/12/2011,35.32,0.003687424
15/12/2011,35.19,0.000852879
14/12/2011,35.16,-0.032734773
13/12/2011,36.33,-0.008769582
12/12/2011,36.65,0.002458682
09/12/2011,36.56,0.017660503
08/12/2011,35.92,-0.032322726
07/12/2011,37.1,0.007304239
06/12/2011,36.83,-0.002982244
05/12/2011,36.94,0.008973548
02/12/2011,36.61,0.017080305
01/12/2011,35.99,0.003897555
30/11/2011,35.85,0.052983042
29/11/2011,34,-0.002056707
28/11/2011,34.07,0.01657333
25/11/2011,33.51,0.003288002
23/11/2011,33.4,-0.018392687
22/11/2011,34.02,-0.009071021
21/11/2011,34.33,-0.037168372
18/11/2011,35.63,0.013563361
17/11/2011,35.15,-0.010752792
16/11/2011,35.53,-0.025564048
15/11/2011,36.45,0.00909473
14/11/2011,36.12,-0.015930027
11/11/2011,36.7,0.057767671
10/11/2011,34.64,0.024844183
09/11/2011,33.79,-0.043434737
08/11/2011,35.29,0.003975019
07/11/2011,35.15,0.011157318
04/11/2011,34.76,-0.007737537
03/11/2011,35.03,0.027787606
02/11/2011,34.07,0.013891165
01/11/2011,33.6,-0.037387532
31/10/2011,34.88,-0.037421725
28/10/2011,36.21,-0.001931301
27/10/2011,36.28,0.034491012
26/10/2011,35.05,0.015526476
25/10/2011,34.51,-0.024614866
24/10/2011,35.37,0.00595493
21/10/2011,35.16,0.038265538
20/10/2011,33.84,0.006819893
19/10/2011,33.61,-0.009770618
18/10/2011,33.94,0.016337806
17/10/2011,33.39,-0.031832927
14/10/2011,34.47,0.027052517
13/10/2011,33.55,-0.006239806
12/10/2011,33.76,0.03465768
11/10/2011,32.61,-0.011888572
10/10/2011,33,0.040190881
07/10/2011,31.7,-0.010356283
06/10/2011,32.03,0.016368008
05/10/2011,31.51,0.053785164
04/10/2011,29.86,0.029223962
03/10/2011,29,-0.039220713
30/09/2011,30.16,-0.016116119
29/09/2011,30.65,0.005561932
28/09/2011,30.48,-0.02206449
27/09/2011,31.16,0.027987508
26/09/2011,30.3,0.015633114
23/09/2011,29.83,0.009430855
22/09/2011,29.55,-0.056895172
21/09/2011,31.28,-0.032397864
20/09/2011,32.31,-0.006170954
19/09/2011,32.51,-0.012228829
16/09/2011,32.91,-0.000911162
15/09/2011,32.94,0.01993014
14/09/2011,32.29,0.026358602
13/09/2011,31.45,0.005100425
12/09/2011,31.29,0.008021862
09/09/2011,31.04,-0.028895486
08/09/2011,31.95,-0.02105993
07/09/2011,32.63,0.027024474
06/09/2011,31.76,-0.021800926
02/09/2011,32.46,-0.027948356
01/09/2011,33.38,-0.020166757
31/08/2011,34.06,0.014193024
30/08/2011,33.58,0.012586321
29/08/2011,33.16,0.023185907
26/08/2011,32.4,0.012110069
25/08/2011,32.01,-0.01549938
24/08/2011,32.51,0.012380226
23/08/2011,32.11,0.002806801
22/08/2011,32.02,0.005323326
19/08/2011,31.85,-0.021739987
18/08/2011,32.55,-0.024879924
17/08/2011,33.37,-0.00149723
16/08/2011,33.42,-0.006858533
15/08/2011,33.65,0.016781934
12/08/2011,33.09,0.029752233
11/08/2011,32.12,0.018222308
10/08/2011,31.54,-0.095483105
09/08/2011,34.7,0.049323448
08/08/2011,33.03,-0.0630615
05/08/2011,35.18,-0.004820653
04/08/2011,35.35,-0.05717413
03/08/2011,37.43,0.012365749
02/08/2011,36.97,-0.038991811
01/08/2011,38.44,-0.004671693
29/07/2011,38.62,-0.019995539
28/07/2011,39.4,-0.003041057
27/07/2011,39.52,-0.024741984
26/07/2011,40.51,-0.001233502
25/07/2011,40.56,-0.002216477
22/07/2011,40.65,-0.002211575
21/07/2011,40.74,0.034460339
20/07/2011,39.36,-0.004562746
19/07/2011,39.54,0.020182062
18/07/2011,38.75,-0.013330113
15/07/2011,39.27,-0.007863072
14/07/2011,39.58,0.000505433
13/07/2011,39.56,0.010418084
12/07/2011,39.15,-0.001786398
11/07/2011,39.22,-0.017440098
08/07/2011,39.91,0.004268682
07/07/2011,39.74,0.004286982
06/07/2011,39.57,-0.010057917
05/07/2011,39.97,0.006274334
01/07/2011,39.72,0.017268078
30/06/2011,39.04,0.017832234
29/06/2011,38.35,0.01127585
28/06/2011,37.92,-0.003947893
27/06/2011,38.07,0.012954576
24/06/2011,37.58,-0.006366069
23/06/2011,37.82,-0.012872895
22/06/2011,38.31,-0.012193691
21/06/2011,38.78,0.014284102
20/06/2011,38.23,0.00498231
17/06/2011,38.04,0.000788955
16/06/2011,38.01,-0.009947726
15/06/2011,38.39,-0.005196167
14/06/2011,38.59,0.005717271
13/06/2011,38.37,-0.003382337
10/06/2011,38.5,-0.022345864
09/06/2011,39.37,0.003562345
08/06/2011,39.23,-0.003054215
07/06/2011,39.35,-0.001269841
06/06/2011,39.4,0.000507743
03/06/2011,39.38,-0.017120257
02/06/2011,40.06,-0.008451455
01/06/2011,40.4,-0.029991276
31/05/2011,41.63,0.002645822
27/05/2011,41.52,0.012847104
26/05/2011,40.99,-0.003409648
25/05/2011,41.13,0.000972999
24/05/2011,41.09,-0.001702128
23/05/2011,41.16,-0.008226516
20/05/2011,41.5,0.002895755
19/05/2011,41.38,-0.000966184
18/05/2011,41.42,0.009947917
17/05/2011,41.01,0.001952649
16/05/2011,40.93,-0.014311948
13/05/2011,41.52,-0.001444044
12/05/2011,41.58,0.001444044
11/05/2011,41.52,-0.055966846
10/05/2011,43.91,0.018619087
09/05/2011,43.1,0.000928505
06/05/2011,43.06,0.008629791
05/05/2011,42.69,0.001641074
04/05/2011,42.62,-0.010503072
03/05/2011,43.07,-0.004632855
02/05/2011,43.27,0.003936557
29/04/2011,43.1,0.001857873
28/04/2011,43.02,0.010280464
27/04/2011,42.58,0.005888605
26/04/2011,42.33,0.009494493
25/04/2011,41.93,-0.008076053
21/04/2011,42.27,0.005456069
20/04/2011,42.04,0.016549125
19/04/2011,41.35,0.003634165
18/04/2011,41.2,-0.007736983
15/04/2011,41.52,0.012115486
14/04/2011,41.02,-0.016441376
13/04/2011,41.7,0.001680068
12/04/2011,41.63,-0.006226074
11/04/2011,41.89,0.003108191
08/04/2011,41.76,-0.006682602
07/04/2011,42.04,-0.005456069
06/04/2011,42.27,-0.003778045
05/04/2011,42.43,-0.004702572
04/04/2011,42.63,-0.005147414
01/04/2011,42.85,-0.005585307
31/03/2011,43.09,-0.006015752
30/03/2011,43.35,0.009502911
29/03/2011,42.94,0.009829239
28/03/2011,42.52,-0.010527644
25/03/2011,42.97,0.002563208
24/03/2011,42.86,0.014571351
23/03/2011,42.24,0.019121041
22/03/2011,41.44,-0.009128096
21/03/2011,41.82,0.014208547
18/03/2011,41.23,0.011464938
17/03/2011,40.76,0.003933142
16/03/2011,40.6,-0.024812754
15/03/2011,41.62,-0.014786818
14/03/2011,42.24,-0.016203243
11/03/2011,42.93,0.010772938
10/03/2011,42.47,-0.015188982
09/03/2011,43.12,-0.001853569
08/03/2011,43.2,0.004175371
07/03/2011,43.02,-0.012244579
04/03/2011,43.55,-0.011869576
03/03/2011,44.07,0.017857617
02/03/2011,43.29,0.006954131
01/03/2011,42.99,-0.017295485
28/02/2011,43.74,0.018226367
25/02/2011,42.95,0.012416699
24/02/2011,42.42,0.006859873
23/02/2011,42.13,-0.012267198
22/02/2011,42.65,-0.021112024
18/02/2011,43.56,-0.003208804
17/02/2011,43.7,0
16/02/2011,43.7,0.01405715
15/02/2011,43.09,-0.003475041
14/02/2011,43.24,-0.003923837
11/02/2011,43.41,0.002306274
10/02/2011,43.31,-0.001153802
09/02/2011,43.36,0.051584656
08/02/2011,41.18,0.005845121
07/02/2011,40.94,0.005633818
04/02/2011,40.71,0.005171788
03/02/2011,40.5,0.000246944
02/02/2011,40.49,0.015180085
01/02/2011,39.88,0.0256522
31/01/2011,38.87,0.000514668
28/01/2011,38.85,-0.015579424
27/01/2011,39.46,0.000506971
26/01/2011,39.44,-0.010592785
25/01/2011,39.86,-0.002005013
