Date,Close,COST
05/08/2013,120.07,0.005846993
02/08/2013,119.37,0.008666076
01/08/2013,118.34,0.007804587
31/07/2013,117.42,0.004181785
30/07/2013,116.93,-0.001794336
29/07/2013,117.14,0.00487785
26/07/2013,116.57,-0.00752076
25/07/2013,117.45,-0.003824096
24/07/2013,117.9,-0.010126669
23/07/2013,119.1,0.008855213
22/07/2013,118.05,-0.000169405
19/07/2013,118.07,0.008591045
18/07/2013,117.06,-0.002900284
17/07/2013,117.4,0.007438157
16/07/2013,116.53,0.005507285
15/07/2013,115.89,-0.004906401
12/07/2013,116.46,0.004906401
11/07/2013,115.89,0.019517915
10/07/2013,113.65,0.002643173
09/07/2013,113.35,0.006461057
08/07/2013,112.62,0.007665605
05/07/2013,111.76,0.007634653
03/07/2013,110.91,0.000541126
02/07/2013,110.85,0.0037961
01/07/2013,110.43,-0.001266968
28/06/2013,110.57,-0.008286096
27/06/2013,111.49,0.002784391
26/06/2013,111.18,0.008399995
25/06/2013,110.25,0.005548243
24/06/2013,109.64,0.009070565
21/06/2013,108.65,0.010082875
20/06/2013,107.56,-0.024157317
19/06/2013,110.19,-0.017095972
18/06/2013,112.09,0.003485414
17/06/2013,111.7,0.006286505
14/06/2013,111,0.001081666
13/06/2013,110.88,0.013437645
12/06/2013,109.4,-0.005651277
11/06/2013,110.02,-0.002632417
10/06/2013,110.31,-0.002444657
07/06/2013,110.58,-0.004601443
06/06/2013,111.09,0.017434383
05/06/2013,109.17,-0.013556137
04/06/2013,110.66,-0.001986098
03/06/2013,110.88,0.011337476
31/05/2013,109.63,-0.020315809
30/05/2013,111.88,-0.009518375
29/05/2013,112.95,-0.016507531
28/05/2013,114.83,0.003839111
24/05/2013,114.39,0.01054584
23/05/2013,113.19,-0.001677186
22/05/2013,113.38,-0.000881601
21/05/2013,113.48,0.012949183
20/05/2013,112.02,-0.009152772
17/05/2013,113.05,0.013715926
16/05/2013,111.51,-0.011679355
15/05/2013,112.82,0.012756071
14/05/2013,111.39,0.012466286
13/05/2013,110.01,0.000181818
10/05/2013,109.99,0.007757991
09/05/2013,109.14,-0.004297149
08/05/2013,109.61,-0.00091191
07/05/2013,109.71,0.005667291
06/05/2013,109.09,-0.006031822
03/05/2013,109.75,0.009705258
02/05/2013,108.69,0.004333601
01/05/2013,108.22,-0.001938611
30/04/2013,108.43,-0.001842809
29/04/2013,108.63,-0.005874271
26/04/2013,109.27,0.001282051
25/04/2013,109.13,0.011983919
24/04/2013,107.83,0.005393355
23/04/2013,107.25,0.019679558
22/04/2013,105.16,0.006774512
19/04/2013,104.45,0.008074638
18/04/2013,103.61,-0.011133621
17/04/2013,104.77,-0.007417303
16/04/2013,105.55,0.01277668
15/04/2013,104.21,-0.018256664
12/04/2013,106.13,0.001131328
11/04/2013,106.01,0.002455611
10/04/2013,105.75,-0.000378179
09/04/2013,105.79,-0.011746599
08/04/2013,107.04,0.011652077
05/04/2013,105.8,-0.005279047
04/04/2013,106.36,0
03/04/2013,106.36,-0.0123343
02/04/2013,107.68,0.017518833
01/04/2013,105.81,-0.002831259
28/03/2013,106.11,-0.004982384
27/03/2013,106.64,0.006302641
26/03/2013,105.97,0.004729483
25/03/2013,105.47,0.003419131
22/03/2013,105.11,0.01524259
21/03/2013,103.52,0.004259445
20/03/2013,103.08,0.009356793
19/03/2013,102.12,0.004317965
18/03/2013,101.68,-0.000688197
15/03/2013,101.75,-0.011335996
14/03/2013,102.91,-0.004943547
13/03/2013,103.42,-0.003185792
12/03/2013,103.75,0.012706898
11/03/2013,102.44,-0.005840001
08/03/2013,103.04,0.01043861
07/03/2013,101.97,-0.005769341
06/03/2013,102.56,-0.005736246
05/03/2013,103.15,-0.002710816
04/03/2013,103.43,0.019624745
01/03/2013,101.42,0.001282621
28/02/2013,101.29,0.00554402
27/02/2013,100.73,0.012788665
26/02/2013,99.45,-0.006414776
25/02/2013,100.09,-0.010633641
22/02/2013,101.16,0.004656932
21/02/2013,100.69,-0.003865793
20/02/2013,101.08,-0.008079658
19/02/2013,101.9,-0.002646152
15/02/2013,102.17,0.00146922
14/02/2013,102.02,0.003830105
13/02/2013,101.63,-0.001278332
12/02/2013,101.76,-0.00225767
11/02/2013,101.99,-0.007813303
08/02/2013,102.79,0.009186929
07/02/2013,101.85,0.00147384
06/02/2013,101.7,-0.015706874
05/02/2013,103.31,0.008066519
04/02/2013,102.48,-0.01616451
01/02/2013,104.15,0.017531564
31/01/2013,102.34,-0.001854835
30/01/2013,102.53,-0.008062601
29/01/2013,103.36,0.008452807
28/01/2013,102.49,0.001269222
25/01/2013,102.36,-0.005164445
24/01/2013,102.89,0.007511864
23/01/2013,102.12,-0.000293729
22/01/2013,102.15,0.009343564
18/01/2013,101.2,0.002374358
17/01/2013,100.96,-0.005629923
16/01/2013,101.53,0.003749758
15/01/2013,101.15,0.007741206
14/01/2013,100.37,0.000897085
11/01/2013,100.28,-0.004576667
10/01/2013,100.74,-0.004852215
09/01/2013,101.23,0.000494047
08/01/2013,101.18,-0.001876081
07/01/2013,101.37,-0.007763022
04/01/2013,102.16,-0.003225021
03/01/2013,102.49,0.010199167
02/01/2013,101.45,0.027177215
31/12/2012,98.73,0.017987199
28/12/2012,96.97,-0.009749166
27/12/2012,97.92,-0.007731473
26/12/2012,98.68,-0.007672156
24/12/2012,99.44,-0.000502689
21/12/2012,99.49,0.002919122
20/12/2012,99.2,0.005255723
19/12/2012,98.68,-0.011886913
18/12/2012,99.86,0.01087405
17/12/2012,98.78,0.019009259
14/12/2012,96.92,-0.009549798
13/12/2012,97.85,0.001329447
12/12/2012,97.72,-0.006019505
11/12/2012,98.31,-0.006488921
10/12/2012,98.95,0.003949172
07/12/2012,98.56,0.000913567
06/12/2012,98.47,-0.073215351
05/12/2012,105.95,0.014737609
04/12/2012,104.4,-0.001818269
03/12/2012,104.59,0.006426572
30/11/2012,103.92,0.019825722
29/11/2012,101.88,-0.006847332
28/11/2012,102.58,0.060996352
27/11/2012,96.51,0.002593766
26/11/2012,96.26,-0.017097955
23/11/2012,97.92,0.012123851
21/11/2012,96.74,-0.00392036
20/11/2012,97.12,0.005679193
19/11/2012,96.57,0.009154334
16/11/2012,95.69,-0.000104499
15/11/2012,95.7,0.012935975
14/11/2012,94.47,-0.012831476
13/11/2012,95.69,-0.003026037
12/11/2012,95.98,0.005432525
09/11/2012,95.46,0.007571014
08/11/2012,94.74,-0.026662692
07/11/2012,97.3,-0.015197396
06/11/2012,98.79,0.010787811
05/11/2012,97.73,0.016611163
02/11/2012,96.12,-0.010452877
01/11/2012,97.13,-0.013295348
31/10/2012,98.43,0.015253405
26/10/2012,96.94,0.003306471
25/10/2012,96.62,0.010403756
24/10/2012,95.62,0.004612168
23/10/2012,95.18,0.001892944
22/10/2012,95,0.002318475
19/10/2012,94.78,-0.01622138
18/10/2012,96.33,-0.004660565
17/10/2012,96.78,-0.002270617
16/10/2012,97,0.005064349
15/10/2012,96.51,-0.010718437
12/10/2012,97.55,-0.007862398
11/10/2012,98.32,-0.032422292
10/10/2012,101.56,0.019086066
09/10/2012,99.64,-0.017016183
08/10/2012,101.35,-0.004331995
05/10/2012,101.79,0.003050133
04/10/2012,101.48,0.018498787
03/10/2012,99.62,0.001305811
02/10/2012,99.49,-0.010200088
01/10/2012,100.51,0.003488318
28/09/2012,100.16,-0.001396788
27/09/2012,100.3,-0.006954822
26/09/2012,101,-0.004346974
25/09/2012,101.44,-0.011467903
24/09/2012,102.61,0.002439383
21/09/2012,102.36,-0.002731709
20/09/2012,102.64,0.00743207
19/09/2012,101.88,-0.001079119
18/09/2012,101.99,-0.002546026
17/09/2012,102.25,0.000684831
14/09/2012,102.18,-0.005562889
13/09/2012,102.75,0.018268039
12/09/2012,100.89,0.013672185
11/09/2012,99.52,-0.009301462
10/09/2012,100.45,0.007293833
07/09/2012,99.72,-0.002603907
06/09/2012,99.98,0.017760305
05/09/2012,98.22,0.00071294
04/09/2012,98.15,0.002856853
31/08/2012,97.87,-0.007329769
30/08/2012,98.59,0.01512548
29/08/2012,97.11,0.005576223
28/08/2012,96.57,-0.0007246
27/08/2012,96.64,0.004043761
24/08/2012,96.25,0.015812676
23/08/2012,94.74,-0.008304037
22/08/2012,95.53,0.002515461
21/08/2012,95.29,-0.00763163
20/08/2012,96.02,-0.001248959
17/08/2012,96.14,-0.003530271
16/08/2012,96.48,0.000103654
15/08/2012,96.47,0.008327309
14/08/2012,95.67,0.000418191
13/08/2012,95.63,0.003456768
10/08/2012,95.3,-0.000734253
09/08/2012,95.37,-0.002722515
08/08/2012,95.63,-0.001776107
07/08/2012,95.8,-0.007280323
06/08/2012,96.5,-0.007330578
03/08/2012,97.21,0.015655288
02/08/2012,95.7,-0.002504698
01/08/2012,95.94,-0.00249844
31/07/2012,96.18,-0.002906979
30/07/2012,96.46,-0.006715942
27/07/2012,97.11,0.012434105
26/07/2012,95.91,0.022778587
25/07/2012,93.75,-0.003513819
24/07/2012,94.08,-0.003289651
23/07/2012,94.39,-0.012842282
20/07/2012,95.61,-0.003549805
19/07/2012,95.95,-0.000104216
18/07/2012,95.96,-0.001041558
17/07/2012,96.06,0.009518402
16/07/2012,95.15,0.003579705
13/07/2012,94.81,0.008367363
12/07/2012,94.02,-0.005092309
11/07/2012,94.5,0.007434978
10/07/2012,93.8,-0.001810726
09/07/2012,93.97,0.003090863
06/07/2012,93.68,-0.003410063
05/07/2012,94,-0.004458133
03/07/2012,94.42,0.000211842
02/07/2012,94.4,-0.006335818
29/06/2012,95,0.022137984
28/06/2012,92.92,0.017369086
27/06/2012,91.32,-0.0040435
26/06/2012,91.69,0.008983408
25/06/2012,90.87,-0.000660066
22/06/2012,90.93,0.005845712
21/06/2012,90.4,-0.011985409
20/06/2012,91.49,-0.004036002
19/06/2012,91.86,-0.001848932
18/06/2012,92.03,0.006431591
15/06/2012,91.44,0.017764024
14/06/2012,89.83,0.027080522
13/06/2012,87.43,-0.012164079
12/06/2012,88.5,0.006688988
11/06/2012,87.91,-0.009397182
08/06/2012,88.74,0.006897749
07/06/2012,88.13,0.003979313
06/06/2012,87.78,0.011572744
05/06/2012,86.77,0.002423125
04/06/2012,86.56,0.012438405
01/06/2012,85.49,-0.010472518
31/05/2012,86.39,0.006736379
30/05/2012,85.81,-0.009626053
29/05/2012,86.64,0.025246783
25/05/2012,84.48,0
24/05/2012,84.48,0.01394623
23/05/2012,83.31,-0.000839882
22/05/2012,83.38,-0.004188864
21/05/2012,83.73,0.009479881
18/05/2012,82.94,-0.006369831
17/05/2012,83.47,-0.017104586
16/05/2012,84.91,0.00389404
15/05/2012,84.58,0.003315967
14/05/2012,84.3,-0.003552402
11/05/2012,84.6,0.008547061
10/05/2012,83.88,0.015135424
09/05/2012,82.62,-0.000242043
08/05/2012,82.64,-0.006152381
07/05/2012,83.15,-0.002882192
04/05/2012,83.39,-0.01014147
03/05/2012,84.24,-0.028091735
02/05/2012,86.64,-0.003801629
01/05/2012,86.97,-0.013816948
30/04/2012,88.18,-0.005766963
27/04/2012,88.69,0.006901651
26/04/2012,88.08,0.009124151
25/04/2012,87.28,0.009786504
24/04/2012,86.43,-0.002195898
23/04/2012,86.62,-0.011021926
20/04/2012,87.58,0.005266183
19/04/2012,87.12,-0.010845474
18/04/2012,88.07,0.004552187
17/04/2012,87.67,0.009051909
16/04/2012,86.88,0.006466535
13/04/2012,86.32,-0.009913626
12/04/2012,87.18,-0.001604585
11/04/2012,87.32,0.004936581
10/04/2012,86.89,-0.011329297
09/04/2012,87.88,-0.008723785
05/04/2012,88.65,-0.004389674
04/04/2012,89.04,-0.015047935
03/04/2012,90.39,-0.015914291
02/04/2012,91.84,0.011388647
30/03/2012,90.8,0.010628975
29/03/2012,89.84,-0.008644629
28/03/2012,90.62,-0.007256766
27/03/2012,91.28,-0.002625822
26/03/2012,91.52,0.013752348
23/03/2012,90.27,-0.002544671
22/03/2012,90.5,-0.001545766
21/03/2012,90.64,0.004201222
20/03/2012,90.26,0.002662527
19/03/2012,90.02,-0.00465478
16/03/2012,90.44,-0.011215071
15/03/2012,91.46,0.006141717
14/03/2012,90.9,0.010172578
13/03/2012,89.98,0.006131227
12/03/2012,89.43,0.00100688
09/03/2012,89.34,0.011709208
08/03/2012,88.3,0.004654075
07/03/2012,87.89,0.003533371
06/03/2012,87.58,-0.000570744
05/03/2012,87.63,0.01610526
02/03/2012,86.23,0.000812112
01/03/2012,86.16,0.001161305
29/02/2012,86.06,0.009222035
28/02/2012,85.27,0.002113173
27/02/2012,85.09,0.008142118
24/02/2012,84.4,-0.004374305
23/02/2012,84.77,0.005441225
22/02/2012,84.31,0.000593225
21/02/2012,84.26,-0.002489185
17/02/2012,84.47,0.004984582
16/02/2012,84.05,0.009683858
15/02/2012,83.24,-0.010278565
14/02/2012,84.1,0.002738586
13/02/2012,83.87,-0.00392694
10/02/2012,84.2,-0.00391158
09/02/2012,84.53,0.002961912
08/02/2012,84.28,-0.003316753
07/02/2012,84.56,-0.005660392
06/02/2012,85.04,-0.003755873
03/02/2012,85.36,-0.001755721
02/02/2012,85.51,0.027145625
01/02/2012,83.22,0.011481182
31/01/2012,82.27,0.010139968
30/01/2012,81.44,-0.002207777
27/01/2012,81.62,-0.005376357
26/01/2012,82.06,-0.008010724
25/01/2012,82.72,0.012040279
24/01/2012,81.73,0.001101794
23/01/2012,81.64,0.002821222
20/01/2012,81.41,0.002459723
19/01/2012,81.21,-0.006749734
18/01/2012,81.76,0.004167183
17/01/2012,81.42,0.009998232
13/01/2012,80.61,0.008221272
12/01/2012,79.95,-0.000500188
11/01/2012,79.99,0.010556841
10/01/2012,79.15,0.00177036
09/01/2012,79.01,-0.02647838
06/01/2012,81.13,-0.025915435
05/01/2012,83.26,-0.009681543
04/01/2012,84.07,-0.006284481
03/01/2012,84.6,0.01524565
30/12/2011,83.32,-0.012167632
29/12/2011,84.34,0.001898885
28/12/2011,84.18,-0.004740469
27/12/2011,84.58,-0.000945403
23/12/2011,84.66,0.010568287
22/12/2011,83.77,-0.00023872
21/12/2011,83.79,0.001791794
20/12/2011,83.64,0.019071188
19/12/2011,82.06,-0.006195731
16/12/2011,82.57,0
15/12/2011,82.57,-0.002177596
14/12/2011,82.75,-0.010578293
13/12/2011,83.63,-0.006198613
12/12/2011,84.15,-0.002610968
09/12/2011,84.37,-0.016340809
08/12/2011,85.76,-0.01974318
07/12/2011,87.47,-0.006722523
06/12/2011,88.06,0.009814069
05/12/2011,87.2,0.005404486
02/12/2011,86.73,-0.004142222
01/12/2011,87.09,0.020767612
30/11/2011,85.3,0.021208069
29/11/2011,83.51,0.015446186
28/11/2011,82.23,0.017295739
25/11/2011,80.82,0.000742666
23/11/2011,80.76,-0.012917692
22/11/2011,81.81,0.006376478
21/11/2011,81.29,-0.005275762
18/11/2011,81.72,-0.003176545
17/11/2011,81.98,-0.01164214
16/11/2011,82.94,-0.018397365
15/11/2011,84.48,0.01226717
14/11/2011,83.45,0.004925231
11/11/2011,83.04,0.003861009
10/11/2011,82.72,-0.008306795
09/11/2011,83.41,-0.01888305
08/11/2011,85,0.009931508
07/11/2011,84.16,0.004167417
04/11/2011,83.81,-0.01056327
03/11/2011,84.7,0.003192813
02/11/2011,84.43,0.012874179
01/11/2011,83.35,0.00120048
31/10/2011,83.25,-0.019979259
28/10/2011,84.93,-0.00340876
27/10/2011,85.22,0.017638812
26/10/2011,83.73,0.005989476
25/10/2011,83.23,-0.01490696
24/10/2011,84.48,-0.009659635
21/10/2011,85.3,0.012267198
20/10/2011,84.26,-0.00142315
19/10/2011,84.38,-0.002249187
18/10/2011,84.57,0.026479712
17/10/2011,82.36,0.007189454
14/10/2011,81.77,0.001223691
13/10/2011,81.67,0.003065794
12/10/2011,81.42,0.006407119
11/10/2011,80.9,-0.004070813
10/10/2011,81.23,0.027583652
07/10/2011,79.02,-0.002275314
06/10/2011,79.2,-0.013170463
05/10/2011,80.25,-0.017295057
04/10/2011,81.65,0.000244978
03/10/2011,81.63,-0.006106516
30/09/2011,82.13,-0.010296257
29/09/2011,82.98,-0.009714054
28/09/2011,83.79,-0.006424005
27/09/2011,84.33,-0.00142197
26/09/2011,84.45,0.012871111
23/09/2011,83.37,0.002281598
22/09/2011,83.18,-0.014915854
21/09/2011,84.43,-0.007551658
20/09/2011,85.07,0.000470312
19/09/2011,85.03,0.009334268
16/09/2011,84.24,0.014708785
15/09/2011,83.01,0.013462092
14/09/2011,81.9,0.014636508
13/09/2011,80.71,0.012341988
12/09/2011,79.72,0.010339267
09/09/2011,78.9,-0.023300566
08/09/2011,80.76,0.001859082
07/09/2011,80.61,0.027798784
06/09/2011,78.4,-0.002038737
02/09/2011,78.56,-0.011642754
01/09/2011,79.48,0.011897369
31/08/2011,78.54,0.006002189
30/08/2011,78.07,0.003592972
29/08/2011,77.79,0.007483906
26/08/2011,77.21,0.017639446
25/08/2011,75.86,-0.02125936
24/08/2011,77.49,0.016525
23/08/2011,76.22,0.023899173
22/08/2011,74.42,0.00080656
19/08/2011,74.36,0
18/08/2011,74.36,-0.02339288
17/08/2011,76.12,0.012958002
16/08/2011,75.14,0.01420745
15/08/2011,74.08,0.017567007
12/08/2011,72.79,0.00247593
11/08/2011,72.61,0.031051446
10/08/2011,70.39,-0.058893266
09/08/2011,74.66,0.055631083
08/08/2011,70.62,-0.083109694
05/08/2011,76.74,0.003001634
04/08/2011,76.51,-0.007422392
03/08/2011,77.08,0.016349851
02/08/2011,75.83,-0.024489957
01/08/2011,77.71,-0.00692488
29/07/2011,78.25,-0.001021842
28/07/2011,78.33,-0.000765697
27/07/2011,78.39,-0.027181741
26/07/2011,80.55,-0.007544405
25/07/2011,81.16,-0.006264222
22/07/2011,81.67,0.001838348
21/07/2011,81.52,0.010233737
20/07/2011,80.69,-0.001486068
19/07/2011,80.81,0.021261431
18/07/2011,79.11,-0.009435813
15/07/2011,79.86,-0.005868049
14/07/2011,80.33,-0.006328742
13/07/2011,80.84,0.001609409
12/07/2011,80.71,0.00037177
11/07/2011,80.68,-0.009007402
08/07/2011,81.41,-0.007952571
07/07/2011,82.06,-0.007043138
06/07/2011,82.64,0.016470817
05/07/2011,81.29,-0.00307069
01/07/2011,81.54,0.003685961
30/06/2011,81.24,0.015006172
29/06/2011,80.03,0.000499938
28/06/2011,79.99,0.001751752
27/06/2011,79.85,0.009057805
24/06/2011,79.13,-0.015922107
23/06/2011,80.4,-0.001491425
22/06/2011,80.52,-0.010746815
21/06/2011,81.39,0.001721594
20/06/2011,81.25,0.020139915
17/06/2011,79.63,0.009843593
16/06/2011,78.85,0.011736326
15/06/2011,77.93,-0.016670234
14/06/2011,79.24,0.010019743
13/06/2011,78.45,0.001913876
10/06/2011,78.3,-0.009279924
09/06/2011,79.03,0.001266143
08/06/2011,78.93,0.007247791
07/06/2011,78.36,0.008587044
06/06/2011,77.69,-0.001543409
03/06/2011,77.81,-0.015177895
02/06/2011,79,-0.015200343
01/06/2011,80.21,-0.027907644
31/05/2011,82.48,0.011584789
27/05/2011,81.53,0.00887033
26/05/2011,80.81,0.006082064
25/05/2011,80.32,-0.012742178
24/05/2011,81.35,-0.015732991
23/05/2011,82.64,-0.009154485
20/05/2011,83.4,-0.005500432
19/05/2011,83.86,0.00742074
18/05/2011,83.24,0.006387488
17/05/2011,82.71,0.004847907
16/05/2011,82.31,-0.004968804
13/05/2011,82.72,-0.007227206
12/05/2011,83.32,0.019634615
11/05/2011,81.7,-0.006466197
10/05/2011,82.23,0.010144926
09/05/2011,81.4,0.0117394
06/05/2011,80.45,0.01049616
05/05/2011,79.61,-0.006635392
04/05/2011,80.14,-0.004606295
03/05/2011,80.51,-0.00656146
02/05/2011,81.04,0.001852653
29/04/2011,80.89,-0.007021895
28/04/2011,81.46,0.004429141
27/04/2011,81.1,0.016410115
26/04/2011,79.78,0.014138079
25/04/2011,78.66,-0.00266616
21/04/2011,78.87,0.003938263
20/04/2011,78.56,0.023830586
19/04/2011,76.71,-0.002473799
18/04/2011,76.9,-0.000909859
15/04/2011,76.97,0.008218688
14/04/2011,76.34,-0.00091653
13/04/2011,76.41,-0.000523355
12/04/2011,76.45,0.00327547
11/04/2011,76.2,-0.002752115
08/04/2011,76.41,-0.01828489
07/04/2011,77.82,0.037043696
06/04/2011,74.99,0.000800427
05/04/2011,74.93,0.010194589
04/04/2011,74.17,-0.001078022
01/04/2011,74.25,0.012604355
31/03/2011,73.32,0.006980115
30/03/2011,72.81,0.012577044
29/03/2011,71.9,0.008941105
28/03/2011,71.26,-0.002802692
25/03/2011,71.46,-0.009054878
24/03/2011,72.11,0.01664025
23/03/2011,70.92,-0.008844025
22/03/2011,71.55,0.007153407
21/03/2011,71.04,0.005363457
18/03/2011,70.66,0.002834469
17/03/2011,70.46,0.009984393
16/03/2011,69.76,-0.025475479
15/03/2011,71.56,-0.003905165
14/03/2011,71.84,-0.009834555
11/03/2011,72.55,-0.01137544
10/03/2011,73.38,-0.010573502
09/03/2011,74.16,0.007308193
08/03/2011,73.62,0.019615196
07/03/2011,72.19,-0.008551776
04/03/2011,72.81,0.004404687
03/03/2011,72.49,0.010121404
02/03/2011,71.76,-0.02558951
01/03/2011,73.62,-0.015767458
28/02/2011,74.79,0.016446852
25/02/2011,73.57,0.008051903
24/02/2011,72.98,0.001920176
23/02/2011,72.84,-0.014312246
22/02/2011,73.89,-0.020627573
18/02/2011,75.43,0.007852572
17/02/2011,74.84,-0.001602137
16/02/2011,74.96,0.008439999
15/02/2011,74.33,-0.004429835
14/02/2011,74.66,-0.005076831
11/02/2011,75.04,0.006551263
10/02/2011,74.55,-0.001608364
09/02/2011,74.67,-0.00173948
08/02/2011,74.8,0.007380107
07/02/2011,74.25,0.001617469
04/02/2011,74.13,0.001349892
03/02/2011,74.03,0.04390545
02/02/2011,70.85,-0.022055612
01/02/2011,72.43,0.008179154
31/01/2011,71.84,-0.001252
28/01/2011,71.93,-0.016408503
27/01/2011,73.12,0.006861561
