Date,Close,EMC
18/11/2013,23.92,-0.003338901
15/11/2013,24,0.010892441
14/11/2013,23.74,-0.019604382
13/11/2013,24.21,-0.001650846
12/11/2013,24.25,0.015794177
11/11/2013,23.87,-0.003345884
08/11/2013,23.95,0.003345884
07/11/2013,23.87,-0.001674341
06/11/2013,23.91,0.015170961
05/11/2013,23.55,-0.001273075
04/11/2013,23.58,-0.00296422
01/11/2013,23.65,-0.017603137
31/10/2013,24.07,0.002912421
30/10/2013,24,0
29/10/2013,24,0.006269613
28/10/2013,23.85,0.002098637
25/10/2013,23.8,0.003788681
24/10/2013,23.71,0.001688477
23/10/2013,23.67,-0.015510686
22/10/2013,24.04,-0.048710928
21/10/2013,25.24,0.006359322
18/10/2013,25.08,0.018511595
17/10/2013,24.62,-0.006477755
16/10/2013,24.78,0.005259976
15/10/2013,24.65,-0.029578495
14/10/2013,25.39,0.003551
11/10/2013,25.3,0.005548964
10/10/2013,25.16,0.014008634
09/10/2013,24.81,0.009313694
08/10/2013,24.58,-0.029661493
07/10/2013,25.32,-0.004334982
04/10/2013,25.43,0.010674148
03/10/2013,25.16,-0.022013468
02/10/2013,25.72,0.000388878
01/10/2013,25.71,0.005851392
30/09/2013,25.56,-0.019756598
27/09/2013,26.07,-0.008022966
26/09/2013,26.28,0.003048783
25/09/2013,26.2,0.011516442
