Date,Close,BAX
22/11/2013,67.78,-0.009251847
21/11/2013,68.41,-0.009167034
20/11/2013,69.04,-0.001158078
19/11/2013,69.12,0.004349724
18/11/2013,68.82,0.002327612
15/11/2013,68.66,0.015558805
14/11/2013,67.6,0.018362836
13/11/2013,66.37,0.007106706
12/11/2013,65.9,0.010372271
11/11/2013,65.22,0.001380898
08/11/2013,65.13,-0.001380898
07/11/2013,65.22,-0.002450231
06/11/2013,65.38,0.003831129
05/11/2013,65.13,-0.013875346
04/11/2013,66.04,0.004400948
01/11/2013,65.75,-0.001823432
31/10/2013,65.87,-0.001820113
30/10/2013,65.99,-0.009501617
29/10/2013,66.62,-0.001949465
28/10/2013,66.75,0.019056838
25/10/2013,65.49,0.000763767
24/10/2013,65.44,0.002754401
23/10/2013,65.26,-0.000612745
22/10/2013,65.3,0.00076599
21/10/2013,65.25,-0.011428696
18/10/2013,66,-0.018613567
17/10/2013,67.24,-0.004747783
16/10/2013,67.56,0.019127899
15/10/2013,66.28,-0.003012958
14/10/2013,66.48,0.007246409
11/10/2013,66,0.000606244
10/10/2013,65.96,0.014661228
09/10/2013,65,0.009118369
08/10/2013,64.41,-0.006653796
07/10/2013,64.84,-0.002618407
04/10/2013,65.01,0.008496228
03/10/2013,64.46,0.008882022
02/10/2013,63.89,-0.026107917
01/10/2013,65.58,-0.001675935
30/09/2013,65.69,-0.010449099
27/09/2013,66.38,0.000452046
26/09/2013,66.35,-0.005261192
25/09/2013,66.7,-0.066130207
24/09/2013,71.26,-0.008106264
23/09/2013,71.84,0.003625719
20/09/2013,71.58,-0.008624341
19/09/2013,72.2,0.006949298
18/09/2013,71.7,0.001675042
17/09/2013,71.58,-0.004738685
16/09/2013,71.92,0.001948504
13/09/2013,71.78,0.002091905
12/09/2013,71.63,-0.008479928
11/09/2013,72.24,0.01127596
10/09/2013,71.43,0.010272376
09/09/2013,70.7,0.009807484
06/09/2013,70.01,0.003290653
05/09/2013,69.78,0.001147118
04/09/2013,69.7,0.002298191
03/09/2013,69.54,-0.000287563
30/08/2013,69.56,-0.008588659
29/08/2013,70.16,-0.00795007
28/08/2013,70.72,0.001698274
27/08/2013,70.6,-0.016018328
26/08/2013,71.74,-0.002783966
23/08/2013,71.94,0.007254496
22/08/2013,71.42,0.005475619
21/08/2013,71.03,-0.004495021
20/08/2013,71.35,-0.000420374
19/08/2013,71.38,0.003649127
16/08/2013,71.12,-0.01687039
15/08/2013,72.33,-0.015638179
14/08/2013,73.47,-0.004887993
13/08/2013,73.83,0.002169492
12/08/2013,73.67,-0.00162756
09/08/2013,73.79,0.008574398
08/08/2013,73.16,0.020995246
07/08/2013,71.64,-0.005290281
06/08/2013,72.02,0.012715884
05/08/2013,71.11,0.00946669
02/08/2013,70.44,-0.024678762
01/08/2013,72.2,-0.01156719
31/07/2013,73.04,-0.00682224
30/07/2013,73.54,0.009701518
29/07/2013,72.83,-0.002605418
26/07/2013,73.02,0.002880068
25/07/2013,72.81,-0.01106342
24/07/2013,73.62,-0.009059625
23/07/2013,74.29,-0.001882733
22/07/2013,74.43,0.005253599
19/07/2013,74.04,0.012777121
18/07/2013,73.1,0.000547345
17/07/2013,73.06,0.003153063
16/07/2013,72.83,0.002061715
15/07/2013,72.68,0.002479682
12/07/2013,72.5,-0.001653804
11/07/2013,72.62,0.018063573
10/07/2013,71.32,-0.001821111
09/07/2013,71.45,0.005332598
08/07/2013,71.07,0.016885822
05/07/2013,69.88,0.006892618
03/07/2013,69.4,-0.003882942
02/07/2013,69.67,-0.005582209
01/07/2013,70.06,0.011340106
28/06/2013,69.27,-0.006188406
27/06/2013,69.7,-0.000573723
26/06/2013,69.74,0.003447289
25/06/2013,69.5,0.000431748
24/06/2013,69.47,-0.007028645
21/06/2013,69.96,0.026946437
20/06/2013,68.1,-0.022649052
19/06/2013,69.66,-0.017362041
18/06/2013,70.88,0.002118495
17/06/2013,70.73,0.001839667
14/06/2013,70.6,-0.002122392
13/06/2013,70.75,0.014235116
12/06/2013,69.75,-0.000286697
11/06/2013,69.77,-0.006713831
10/06/2013,70.24,0.003851371
07/06/2013,69.97,0.006452098
06/06/2013,69.52,0.009974785
05/06/2013,68.83,-0.013707739
04/06/2013,69.78,-0.009413848
03/06/2013,70.44,0.001562833
31/05/2013,70.33,-0.023467669
30/05/2013,72,0.009208939
29/05/2013,71.34,-0.013505252
28/05/2013,72.31,0.011125132
24/05/2013,71.51,-0.008909985
23/05/2013,72.15,-0.002076844
22/05/2013,72.3,-0.010183107
21/05/2013,73.04,0.001370051
20/05/2013,72.94,0
17/05/2013,72.94,0.015056573
16/05/2013,71.85,0.018258934
15/05/2013,70.55,0.000850823
14/05/2013,70.49,0.000425683
13/05/2013,70.46,-0.004248696
10/05/2013,70.76,-0.003245153
09/05/2013,70.99,-0.003936459
08/05/2013,71.27,0.038474534
07/05/2013,68.58,-0.024913089
06/05/2013,70.31,0.000853728
03/05/2013,70.25,-0.006385265
02/05/2013,70.7,0.025644268
01/05/2013,68.91,-0.013835067
30/04/2013,69.87,-0.009827039
29/04/2013,70.56,0.015280554
26/04/2013,69.49,0.005772855
25/04/2013,69.09,-0.006348312
24/04/2013,69.53,-0.004591772
23/04/2013,69.85,0.010361296
22/04/2013,69.13,0.000578787
19/04/2013,69.09,0.002753824
18/04/2013,68.9,-0.019119392
17/04/2013,70.23,-0.009494863
16/04/2013,70.9,0.00679312
15/04/2013,70.42,-0.019128572
12/04/2013,71.78,-0.001253046
11/04/2013,71.87,0.006140982
10/04/2013,71.43,0.012679798
09/04/2013,70.53,0.005972714
08/04/2013,70.11,-0.005547273
05/04/2013,70.5,-0.008755881
04/04/2013,71.12,-0.003368897
03/04/2013,71.36,-0.011841052
02/04/2013,72.21,-0.001245589
01/04/2013,72.3,-0.004691605
28/03/2013,72.64,0.010517672
27/03/2013,71.88,0.005860209
26/03/2013,71.46,0.009278852
25/03/2013,70.8,-0.001975449
22/03/2013,70.94,0.012482432
21/03/2013,70.06,0.002000286
20/03/2013,69.92,0.007897234
19/03/2013,69.37,0.006798319
18/03/2013,68.9,-0.007374771
15/03/2013,69.41,-0.009321068
14/03/2013,70.06,0.006156509
13/03/2013,69.63,0.005039245
12/03/2013,69.28,-0.009910315
11/03/2013,69.97,0.001144001
08/03/2013,69.89,0.008621982
07/03/2013,69.29,-0.009765983
06/03/2013,69.97,-0.003851371
05/03/2013,70.24,0.015206146
04/03/2013,69.18,0.004055625
01/03/2013,68.9,0.019048195
28/02/2013,67.6,0.004299169
27/02/2013,67.31,0.008054936
26/02/2013,66.77,-0.004930166
25/02/2013,67.1,0.001491425
22/02/2013,67,0.008694403
21/02/2013,66.42,-0.016721799
20/02/2013,67.54,-0.011482535
19/02/2013,68.32,0.002197964
15/02/2013,68.17,0
14/02/2013,68.17,0.000293427
13/02/2013,68.15,-0.007746878
12/02/2013,68.68,-0.000727749
11/02/2013,68.73,-0.003920719
08/02/2013,69,0.006834899
07/02/2013,68.53,-0.010740306
06/02/2013,69.27,0.004630308
05/02/2013,68.95,0.009325435
04/02/2013,68.31,-0.006711435
01/02/2013,68.77,0.013615612
31/01/2013,67.84,-0.000884043
30/01/2013,67.9,0.008133132
29/01/2013,67.35,-0.00118712
28/01/2013,67.43,-0.008417682
25/01/2013,68,0.003240539
24/01/2013,67.78,0.01771275
23/01/2013,66.59,-0.005391656
22/01/2013,66.95,-0.001492538
18/01/2013,67.05,-0.002085817
17/01/2013,67.19,0.010021773
16/01/2013,66.52,-0.007786802
15/01/2013,67.04,-0.014659328
14/01/2013,68.03,-0.01343282
11/01/2013,68.95,0.007570279
10/01/2013,68.43,0.00058471
09/01/2013,68.39,-0.00058471
08/01/2013,68.43,-0.00102242
07/01/2013,68.5,0.00102242
04/01/2013,68.43,0.009544159
03/01/2013,67.78,0.001919812
02/01/2013,67.65,0.014742282
31/12/2012,66.66,0.016181828
28/12/2012,65.59,-0.014229728
27/12/2012,66.53,0.00512358
26/12/2012,66.19,-0.011715364
24/12/2012,66.97,-0.004172261
21/12/2012,67.25,-0.008145176
20/12/2012,67.8,0.020865138
19/12/2012,66.4,-0.008249016
18/12/2012,66.95,0.009303789
17/12/2012,66.33,0.005745404
14/12/2012,65.95,0.004406967
13/12/2012,65.66,-0.002433831
12/12/2012,65.82,0.002129278
11/12/2012,65.68,0.002897006
10/12/2012,65.49,0.006433846
07/12/2012,65.07,0.00988425
06/12/2012,64.43,-0.000620636
05/12/2012,64.47,-0.011566171
04/12/2012,65.22,-0.008853668
03/12/2012,65.8,-0.007117468
30/11/2012,66.27,0.004688808
29/11/2012,65.96,-0.000454718
28/11/2012,65.99,0.002731413
27/11/2012,65.81,-0.015529901
26/11/2012,66.84,-0.029047379
23/11/2012,68.81,0.03987781
21/11/2012,66.12,-0.002718624
20/11/2012,66.3,-0.002861663
19/11/2012,66.49,0.007093834
16/11/2012,66.02,0.001819285
15/11/2012,65.9,0.013135976
14/11/2012,65.04,-0.013894414
13/11/2012,65.95,0.013586958
12/11/2012,65.06,0.012216962
09/11/2012,64.27,-0.004966641
08/11/2012,64.59,-0.014601043
07/11/2012,65.54,-0.008205486
06/11/2012,66.08,0.012793351
05/11/2012,65.24,0.007539077
02/11/2012,64.75,0.01776301
01/11/2012,63.61,0.015526294
31/10/2012,62.63,0.023751015
26/10/2012,61.16,-0.004242134
25/10/2012,61.42,0.00309825
24/10/2012,61.23,0.004911601
23/10/2012,60.93,-0.017086088
22/10/2012,61.98,0.000968523
19/10/2012,61.92,-0.013155973
18/10/2012,62.74,0.013155973
17/10/2012,61.92,0.006318369
16/10/2012,61.53,0.009799196
15/10/2012,60.93,0.003946724
12/10/2012,60.69,-0.004438972
11/10/2012,60.96,0.001806092
10/10/2012,60.85,0.006099088
09/10/2012,60.48,-0.021914205
08/10/2012,61.82,-0.001777778
05/10/2012,61.93,0.002910739
04/10/2012,61.75,0.009437102
03/10/2012,61.17,0.011509499
02/10/2012,60.47,0.006303936
01/10/2012,60.09,-0.002991029
28/09/2012,60.27,0.0006639
27/09/2012,60.23,0.00666336
26/09/2012,59.83,-0.016575881
25/09/2012,60.83,-0.005246774
24/09/2012,61.15,0.002292077
21/09/2012,61.01,0.000163921
20/09/2012,61,0.003284075
19/09/2012,60.8,-0.002628122
18/09/2012,60.96,-0.000655953
17/09/2012,61,0.008561132
14/09/2012,60.48,-0.004783514
13/09/2012,60.77,0.007764142
12/09/2012,60.3,0.010000083
11/09/2012,59.7,0.00621694
10/09/2012,59.33,0.002531433
07/09/2012,59.18,0.002368467
06/09/2012,59.04,0.01639381
05/09/2012,58.08,-0.01401972
04/09/2012,58.9,0.003742137
31/08/2012,58.68,0.003927265
30/08/2012,58.45,-0.002733643
29/08/2012,58.61,-0.00034118
28/08/2012,58.63,-0.003915232
27/08/2012,58.86,0.00187059
24/08/2012,58.75,0.008203772
23/08/2012,58.27,-0.000857707
22/08/2012,58.32,-0.008026685
21/08/2012,58.79,-0.000340136
20/08/2012,58.81,-0.001529182
17/08/2012,58.9,-0.000339501
16/08/2012,58.92,-0.008786809
15/08/2012,59.44,0.005736476
14/08/2012,59.1,0.006109999
13/08/2012,58.74,-0.00170097
10/08/2012,58.84,0.001020235
09/08/2012,58.78,0.000510508
08/08/2012,58.75,-0.006108962
07/08/2012,59.11,0.007642051
06/08/2012,58.66,-0.004592235
03/08/2012,58.93,0.016769729
02/08/2012,57.95,-0.011665941
01/08/2012,58.63,0.002048831
31/07/2012,58.51,-0.00783116
30/07/2012,58.97,-0.01230318
27/07/2012,59.7,0.033381846
26/07/2012,57.74,0.015885819
25/07/2012,56.83,0.033458707
24/07/2012,54.96,-0.009056392
23/07/2012,55.46,-0.013432637
20/07/2012,56.21,-0.00408345
19/07/2012,56.44,0.00479532
18/07/2012,56.17,0.008761791
17/07/2012,55.68,0.016843647
16/07/2012,54.75,0.00402636
13/07/2012,54.53,0.012362922
12/07/2012,53.86,-0.002040249
11/07/2012,53.97,0.003154869
10/07/2012,53.8,-0.005560719
09/07/2012,54.1,0.009658322
06/07/2012,53.58,-0.00799335
05/07/2012,54.01,-0.003880629
03/07/2012,54.22,0.006661757
02/07/2012,53.86,0.013269983
29/06/2012,53.15,0.029984104
28/06/2012,51.58,-0.009838991
27/06/2012,52.09,0.016452515
26/06/2012,51.24,-0.002923124
25/06/2012,51.39,-0.009296987
22/06/2012,51.87,0.007547206
21/06/2012,51.48,-0.004844501
20/06/2012,51.73,0.003679679
19/06/2012,51.54,0.031936481
18/06/2012,49.92,0.012497643
15/06/2012,49.3,0.005491725
14/06/2012,49.03,-0.015582628
13/06/2012,49.8,-0.011777759
12/06/2012,50.39,0.005971355
11/06/2012,50.09,-0.010525368
08/06/2012,50.62,0.002769537
07/06/2012,50.48,0.002380009
06/06/2012,50.36,0.002584751
05/06/2012,50.23,0.003390172
04/06/2012,50.06,-0.002194952
01/06/2012,50.17,-0.008929517
31/05/2012,50.62,-0.014512904
30/05/2012,51.36,-0.004080449
29/05/2012,51.57,-0.008111284
25/05/2012,51.99,-0.004988498
24/05/2012,52.25,0.006143233
23/05/2012,51.93,-0.000577534
22/05/2012,51.96,-0.003266407
21/05/2012,52.13,0.011964635
18/05/2012,51.51,-0.013498084
17/05/2012,52.21,-0.011615859
16/05/2012,52.82,-0.00773224
15/05/2012,53.23,-0.004311564
14/05/2012,53.46,-0.011530721
11/05/2012,54.08,-0.006267302
10/05/2012,54.42,0.002944426
09/05/2012,54.26,-0.010267784
08/05/2012,54.82,0.000729927
07/05/2012,54.78,0.002375949
04/05/2012,54.65,-0.013630379
03/05/2012,55.4,-0.001082446
02/05/2012,55.46,-0.003958976
01/05/2012,55.68,0.004860933
30/04/2012,55.41,0.005791871
27/04/2012,55.09,0.007287334
26/04/2012,54.69,-0.004742803
25/04/2012,54.95,0.00346368
24/04/2012,54.76,0.011756197
23/04/2012,54.12,-0.000923446
20/04/2012,54.17,-0.000184587
19/04/2012,54.18,-0.003868477
18/04/2012,54.39,-0.004585902
17/04/2012,54.64,0.009932029
16/04/2012,54.1,-0.070125932
13/04/2012,58.03,-0.011649952
12/04/2012,58.71,0.009928188
11/04/2012,58.13,0.007944774
10/04/2012,57.67,-0.013776695
09/04/2012,58.47,-0.018638289
05/04/2012,59.57,-0.003184449
04/04/2012,59.76,-0.008497927
03/04/2012,60.27,0.000331895
02/04/2012,60.25,0.007831416
30/03/2012,59.78,0.004358766
29/03/2012,59.52,-0.001175384
28/03/2012,59.59,-0.011180759
27/03/2012,60.26,0.005157652
26/03/2012,59.95,0.010732956
23/03/2012,59.31,0.001180936
22/03/2012,59.24,-0.002697237
21/03/2012,59.4,-0.002018164
20/03/2012,59.52,-0.000503905
19/03/2012,59.55,-0.004356575
16/03/2012,59.81,0.000501714
15/03/2012,59.78,0.003183382
14/03/2012,59.59,-0.002514038
13/03/2012,59.74,0.018243749
12/03/2012,58.66,-0.003913233
09/03/2012,58.89,-0.001866147
08/03/2012,59,0.02644839
07/03/2012,57.46,-0.000348008
06/03/2012,57.48,-0.006243517
05/03/2012,57.84,-0.002417546
02/03/2012,57.98,-0.00550397
01/03/2012,58.3,0.002920212
29/02/2012,58.13,-0.001547057
28/02/2012,58.22,0.004648369
27/02/2012,57.95,0.005363799
24/02/2012,57.64,0.01838448
23/02/2012,56.59,-0.000883158
22/02/2012,56.64,0
21/02/2012,56.64,-0.005809364
17/02/2012,56.97,0.003340662
16/02/2012,56.78,-0.001056152
15/02/2012,56.84,-0.002635511
14/02/2012,56.99,-0.000876962
13/02/2012,57.04,0.003512473
10/02/2012,56.84,0.000703978
09/02/2012,56.8,-0.004742259
08/02/2012,57.07,0.000876501
07/02/2012,57.02,-0.001577149
06/02/2012,57.11,0.001226457
03/02/2012,57.04,0.008804424
02/02/2012,56.54,0.003366112
01/02/2012,56.35,0.015559645
31/01/2012,55.48,0.003249687
30/01/2012,55.3,-0.010254655
27/01/2012,55.87,0.003945486
26/01/2012,55.65,0.023269547
25/01/2012,54.37,0.014076913
24/01/2012,53.61,0.015603287
23/01/2012,52.78,0.001896454
20/01/2012,52.68,0.001139601
19/01/2012,52.62,0.016671843
18/01/2012,51.75,-0.003664774
17/01/2012,51.94,0.012398454
13/01/2012,51.3,-0.009506328
12/01/2012,51.79,0.01812032
11/01/2012,50.86,0.013460219
10/01/2012,50.18,0.008807103
09/01/2012,49.74,-0.008009654
06/01/2012,50.14,0.009619313
05/01/2012,49.66,0
04/01/2012,49.66,-0.017565322
03/01/2012,50.54,0.021196554
30/12/2011,49.48,-0.006245613
29/12/2011,49.79,0.008471208
28/12/2011,49.37,-0.003033676
27/12/2011,49.52,-0.010645877
23/12/2011,50.05,0.005811057
22/12/2011,49.76,0.005845023
21/12/2011,49.47,0.01015856
20/12/2011,48.97,0.027325236
19/12/2011,47.65,-0.00898366
16/12/2011,48.08,-0.005806736
15/12/2011,48.36,-0.001033378
14/12/2011,48.41,-0.018217677
13/12/2011,49.3,-0.009287367
12/12/2011,49.76,-0.012184311
09/12/2011,50.37,0.017827212
08/12/2011,49.48,-0.025146007
07/12/2011,50.74,-0.018549785
06/12/2011,51.69,0.001548887
05/12/2011,51.61,0.002910645
02/12/2011,51.46,-0.012935792
01/12/2011,52.13,0.009056811
30/11/2011,51.66,0.044328587
29/11/2011,49.42,0.007922845
28/11/2011,49.03,0.027081758
25/11/2011,47.72,-0.00230246
23/11/2011,47.83,-0.017820613
22/11/2011,48.69,-0.008385365
21/11/2011,49.1,-0.026528887
18/11/2011,50.42,-0.018471738
17/11/2011,51.36,-0.04882725
16/11/2011,53.93,-0.011797372
15/11/2011,54.57,0.011055945
14/11/2011,53.97,-0.012703844
11/11/2011,54.66,0.018277994
10/11/2011,53.67,0.010488952
09/11/2011,53.11,-0.026018937
08/11/2011,54.51,0.000550509
07/11/2011,54.48,0.014606897
04/11/2011,53.69,-0.024106421
03/11/2011,55,0.007848904
02/11/2011,54.57,0.019428865
01/11/2011,53.52,-0.026914067
31/10/2011,54.98,-0.003449845
28/10/2011,55.17,-0.007943714
27/10/2011,55.61,0.011029856
26/10/2011,55,0.015390557
25/10/2011,54.16,-0.022095302
24/10/2011,55.37,0.010165272
21/10/2011,54.81,0.017484572
20/10/2011,53.86,-0.0211269
19/10/2011,55.01,-0.012824162
18/10/2011,55.72,0.018109876
17/10/2011,54.72,-0.021692825
14/10/2011,55.92,0.009342504
13/10/2011,55.4,0.01821544
12/10/2011,54.4,-0.030949896
11/10/2011,56.11,-0.016614027
10/10/2011,57.05,0.024845999
07/10/2011,55.65,0.007575794
06/10/2011,55.23,0.014223435
05/10/2011,54.45,0.008298803
04/10/2011,54,0.005943554
03/10/2011,53.68,-0.044808078
30/09/2011,56.14,-0.001246106
29/09/2011,56.21,0.009832921
28/09/2011,55.66,-0.003765807
27/09/2011,55.87,0.027951003
26/09/2011,54.33,0.015955812
23/09/2011,53.47,0.010528392
22/09/2011,52.91,-0.030708657
21/09/2011,54.56,-0.033699918
20/09/2011,56.43,0.013020785
19/09/2011,55.7,-0.017264823
16/09/2011,56.67,0.010822424
15/09/2011,56.06,0.01727283
14/09/2011,55.1,0.02072138
13/09/2011,53.97,0.012492005
12/09/2011,53.3,0.002630097
09/09/2011,53.16,-0.031113621
08/09/2011,54.84,-0.013043663
07/09/2011,55.56,0.027184014
06/09/2011,54.07,-0.0009243
02/09/2011,54.12,-0.022834128
01/09/2011,55.37,-0.010956553
31/08/2011,55.98,0.009873521
30/08/2011,55.43,0.002709784
29/08/2011,55.28,0.028439675
26/08/2011,53.73,0.016703025
25/08/2011,52.84,-0.026150164
24/08/2011,54.24,0.007587711
23/08/2011,53.83,0.037668881
22/08/2011,51.84,0.003865486
19/08/2011,51.64,-0.006754826
18/08/2011,51.99,-0.033478304
17/08/2011,53.76,0.001302932
16/08/2011,53.69,-0.008715864
15/08/2011,54.16,0.016193932
12/08/2011,53.29,0.012842481
11/08/2011,52.61,0.041130919
10/08/2011,50.49,-0.035412261
09/08/2011,52.31,0.038983693
08/08/2011,50.31,-0.063158619
05/08/2011,53.59,0.002428773
04/08/2011,53.46,-0.040328045
03/08/2011,55.66,-0.004660342
02/08/2011,55.92,-0.02280661
01/08/2011,57.21,-0.01664105
29/07/2011,58.17,-0.009069969
28/07/2011,58.7,-0.008988443
27/07/2011,59.23,-0.023691465
26/07/2011,60.65,-0.011475536
25/07/2011,61.35,-0.007146368
22/07/2011,61.79,-0.00998398
21/07/2011,62.41,0.025642431
20/07/2011,60.83,-0.0094896
19/07/2011,61.41,0.018074761
18/07/2011,60.31,-0.008091862
15/07/2011,60.8,-0.003120127
14/07/2011,60.99,0.006745111
13/07/2011,60.58,0.006126354
12/07/2011,60.21,0.005495892
11/07/2011,59.88,-0.017218968
08/07/2011,60.92,-0.002295459
07/07/2011,61.06,0.006078047
06/07/2011,60.69,0.008605051
05/07/2011,60.17,-0.000996678
01/07/2011,60.23,0.009006065
30/06/2011,59.69,0.003524381
29/06/2011,59.48,0.010988193
28/06/2011,58.83,-0.00169837
27/06/2011,58.93,0.007323545
24/06/2011,58.5,-0.008341184
23/06/2011,58.99,-0.011293841
22/06/2011,59.66,-0.002343882
21/06/2011,59.8,-0.002171554
20/06/2011,59.93,0.02688925
17/06/2011,58.34,0.005672555
16/06/2011,58.01,-0.001205961
15/06/2011,58.08,-0.010447984
14/06/2011,58.69,0.011309236
13/06/2011,58.03,0.007263954
10/06/2011,57.61,-0.022144927
09/06/2011,58.9,0.018852315
08/06/2011,57.8,-0.005865119
07/06/2011,58.14,0.008463648
06/06/2011,57.65,-0.005017746
03/06/2011,57.94,-0.012179583
02/06/2011,58.65,-0.000852152
01/06/2011,58.7,-0.013872664
31/05/2011,59.52,0.006912276
27/05/2011,59.11,-0.002703161
26/05/2011,59.27,0.004057487
25/05/2011,59.03,-0.007089834
24/05/2011,59.45,0.00675108
23/05/2011,59.05,-0.02144495
20/05/2011,60.33,0.001824969
19/05/2011,60.22,-0.000664011
18/05/2011,60.26,0.011348586
17/05/2011,59.58,-0.002012073
16/05/2011,59.7,0.00790385
13/05/2011,59.23,-0.002360878
12/05/2011,59.37,0.011519694
11/05/2011,58.69,-0.006115188
10/05/2011,59.05,0.002203951
09/05/2011,58.92,0.019364841
06/05/2011,57.79,0.008689662
05/05/2011,57.29,-0.01300634
04/05/2011,58.04,-0.000344531
03/05/2011,58.06,0.007780795
02/05/2011,57.61,0.012400823
29/04/2011,56.9,-0.007528706
28/04/2011,57.33,0.004545462
27/04/2011,57.07,0.002280503
26/04/2011,56.94,0.01611082
25/04/2011,56.03,-0.00994503
21/04/2011,56.59,0.037264684
20/04/2011,54.52,0.01422394
19/04/2011,53.75,-0.00464038
18/04/2011,54,-0.017621601
15/04/2011,54.96,0.021889957
14/04/2011,53.77,-0.006857593
13/04/2011,54.14,-0.003319199
12/04/2011,54.32,0.000736648
11/04/2011,54.28,0.01018433
08/04/2011,53.73,0.003355708
07/04/2011,53.55,-0.004285854
06/04/2011,53.78,0.002420182
05/04/2011,53.65,-0.012042758
04/04/2011,54.3,0.007208237
01/04/2011,53.91,0.002600299
31/03/2011,53.77,0.013669345
30/03/2011,53.04,-0.001507159
29/03/2011,53.12,-0.003382826
28/03/2011,53.3,0.007154992
25/03/2011,52.92,-0.003207247
24/03/2011,53.09,0.012700389
23/03/2011,52.42,-0.004567956
22/03/2011,52.66,-0.000379723
21/03/2011,52.68,0.017231903
18/03/2011,51.78,0.01419843
17/03/2011,51.05,0.016392191
16/03/2011,50.22,-0.020107123
15/03/2011,51.24,-0.017220122
14/03/2011,52.13,-0.008975521
11/03/2011,52.6,0.009359251
10/03/2011,52.11,-0.018443341
09/03/2011,53.08,0.000565344
08/03/2011,53.05,-0.001130369
07/03/2011,53.11,-0.012908233
04/03/2011,53.8,-0.002042522
03/03/2011,53.91,0.036264597
02/03/2011,51.99,-0.003839513
01/03/2011,52.19,-0.018227199
28/02/2011,53.15,0.013829907
25/02/2011,52.42,0.014217338
24/02/2011,51.68,-0.000773694
23/02/2011,51.72,-0.011151817
22/02/2011,52.3,-0.01386142
18/02/2011,53.03,0.009092694
17/02/2011,52.55,0.003240258
16/02/2011,52.38,0.014809387
15/02/2011,51.61,-0.001935734
14/02/2011,51.71,0.000580327
11/02/2011,51.68,0.037055875
10/02/2011,49.8,-0.00080289
09/02/2011,49.84,0.01495884
08/02/2011,49.1,0.005104656
07/02/2011,48.85,0.006778294
04/02/2011,48.52,0.002889579
03/02/2011,48.38,-0.002477293
02/02/2011,48.5,-0.003293539
01/02/2011,48.66,0.003499746
31/01/2011,48.49,-0.00226594
28/01/2011,48.6,-0.007788521
27/01/2011,48.98,-0.038450872
