Date,Close,DD
17/10/2013,59.64,0.009772614
16/10/2013,59.06,0.015699981
15/10/2013,58.14,-0.003776829
14/10/2013,58.36,0.007395339
11/10/2013,57.93,-0.006195167
10/10/2013,58.29,0.02343247
09/10/2013,56.94,-0.002280503
08/10/2013,57.07,-0.018059182
07/10/2013,58.11,-0.009249809
04/10/2013,58.65,0.015291081
03/10/2013,57.76,-0.021071443
02/10/2013,58.99,0.005098583
01/10/2013,58.69,0.002217485
30/09/2013,58.56,-0.007655051
27/09/2013,59.01,-0.008437445
26/09/2013,59.51,0.003197848
25/09/2013,59.32,0
24/09/2013,59.32,-0.001516045
23/09/2013,59.41,-0.000168308
20/09/2013,59.42,-0.015198622
19/09/2013,60.33,-0.001821645
18/09/2013,60.44,0.013660049
17/09/2013,59.62,-0.001340932
16/09/2013,59.7,0.013830546
13/09/2013,58.88,0.014024516
12/09/2013,58.06,-0.01317497
11/09/2013,58.83,0.013519501
10/09/2013,58.04,0.00934748
09/09/2013,57.5,0.006805715
06/09/2013,57.11,-0.008716931
05/09/2013,57.61,0.006617927
04/09/2013,57.23,0.014786399
03/09/2013,56.39,-0.004070442
30/08/2013,56.62,-0.000706215
29/08/2013,56.66,-0.002291759
28/08/2013,56.79,0.000704598
27/08/2013,56.75,-0.014345942
26/08/2013,57.57,-0.005715786
23/08/2013,57.9,0.006063249
22/08/2013,57.55,0.006974745
21/08/2013,57.15,-0.006627161
20/08/2013,57.53,0
19/08/2013,57.53,-0.01295243
16/08/2013,58.28,-0.007861944
15/08/2013,58.74,-0.010668123
14/08/2013,59.37,-0.005710462
13/08/2013,59.71,-0.002843049
12/08/2013,59.88,0.002340747
09/08/2013,59.74,-0.000334728
08/08/2013,59.76,0.002680967
07/08/2013,59.6,0.006734032
06/08/2013,59.2,-0.006566233
05/08/2013,59.59,-0.005522564
02/08/2013,59.92,0.024838651
01/08/2013,58.45,0.01308784
31/07/2013,57.69,0.000173355
30/07/2013,57.68,0.002430135
29/07/2013,57.54,-0.002083334
26/07/2013,57.66,0.001214751
25/07/2013,57.59,0.003653131
24/07/2013,57.38,0.004541493
23/07/2013,57.12,-0.000874967
22/07/2013,57.17,0.000524888
19/07/2013,57.14,-0.005758676
18/07/2013,57.47,0.00383543
17/07/2013,57.25,0.051431203
16/07/2013,54.38,-0.004586743
15/07/2013,54.63,0.004035222
12/07/2013,54.41,-0.002386417
11/07/2013,54.54,0.011432911
10/07/2013,53.92,0.000185477
09/07/2013,53.91,0.002786293
08/07/2013,53.76,0.014237783
05/07/2013,53,0.011385322
03/07/2013,52.4,-0.002668193
02/07/2013,52.54,-0.003420106
01/07/2013,52.72,0.004181721
28/06/2013,52.5,-0.02017604
27/06/2013,53.57,0.000746965
26/06/2013,53.53,0.012217049
25/06/2013,52.88,0.004169041
24/06/2013,52.66,-0.004736203
21/06/2013,52.91,0.006066369
20/06/2013,52.59,-0.016594761
19/06/2013,53.47,-0.010233599
18/06/2013,54.02,0.005941347
17/06/2013,53.7,0.019177125
14/06/2013,52.68,-0.022523475
13/06/2013,53.88,-0.006474909
12/06/2013,54.23,-0.011367926
11/06/2013,54.85,-0.012141129
10/06/2013,55.52,0.001441961
07/06/2013,55.44,0.011793659
06/06/2013,54.79,0.003290679
05/06/2013,54.61,-0.021377626
04/06/2013,55.79,-0.006075787
03/06/2013,56.13,0.006075787
31/05/2013,55.79,-0.009099893
30/05/2013,56.3,0.004985765
29/05/2013,56.02,0.002323297
28/05/2013,55.89,0.009708814
24/05/2013,55.35,0
23/05/2013,55.35,-0.003966828
22/05/2013,55.57,-0.014470998
21/05/2013,56.38,0.008013577
20/05/2013,55.93,0.000715436
17/05/2013,55.89,0.007182649
16/05/2013,55.49,-0.001080692
15/05/2013,55.55,0.007045463
14/05/2013,55.16,0.012955204
13/05/2013,54.45,-0.018379191
10/05/2013,55.46,0.001443522
09/05/2013,55.38,0.012354808
08/05/2013,54.7,0.000914495
07/05/2013,54.65,0.014004283
06/05/2013,53.89,-0.000927386
03/05/2013,53.94,0.008003765
02/05/2013,53.51,0.002619762
01/05/2013,53.37,-0.021135381
30/04/2013,54.51,0.007549985
29/04/2013,54.1,0.022430847
26/04/2013,52.9,-0.007345357
25/04/2013,53.29,0.010184924
24/04/2013,52.75,0.004941097
23/04/2013,52.49,0.040433107
22/04/2013,50.41,0.024499217
19/04/2013,49.19,0.012272602
18/04/2013,48.59,-0.011459098
17/04/2013,49.15,-0.009113987
16/04/2013,49.6,0.016670441
15/04/2013,48.78,-0.021096117
12/04/2013,49.82,-0.00938974
11/04/2013,50.29,0.010996812
10/04/2013,49.74,0.010306245
09/04/2013,49.23,0.008772881
08/04/2013,48.8,0.002256643
05/04/2013,48.69,-0.007162621
04/04/2013,49.04,0.005110918
03/04/2013,48.79,-0.004906982
02/04/2013,49.03,0.000407997
01/04/2013,49.01,-0.003055926
28/03/2013,49.16,0.005507408
27/03/2013,48.89,-0.001634989
26/03/2013,48.97,-0.002854814
25/03/2013,49.11,-0.003252697
22/03/2013,49.27,-0.001825003
21/03/2013,49.36,-0.009677495
20/03/2013,49.84,0.003819484
19/03/2013,49.65,-0.00120773
18/03/2013,49.71,-0.003814883
15/03/2013,49.9,-0.000400721
14/03/2013,49.92,0.006632524
13/03/2013,49.59,-0.00241692
12/03/2013,49.71,0.007673705
11/03/2013,49.33,0.003655569
08/03/2013,49.15,0.009608578
07/03/2013,48.68,-0.00123178
06/03/2013,48.74,0.00123178
05/03/2013,48.68,0.00762969
04/03/2013,48.31,0.004564323
01/03/2013,48.09,0.003958751
28/02/2013,47.9,0.008175289
27/02/2013,47.51,0.011431115
26/02/2013,46.97,0.011563298
25/02/2013,46.43,-0.017295189
22/02/2013,47.24,0.015358664
21/02/2013,46.52,-0.00042983
20/02/2013,46.54,-0.013657916
19/02/2013,47.18,0.005099884
15/02/2013,46.94,-0.006159093
14/02/2013,47.23,-0.007383221
13/02/2013,47.58,-0.008371753
12/02/2013,47.98,0.004595788
11/02/2013,47.76,0.005458758
08/02/2013,47.5,0.004430854
07/02/2013,47.29,-0.003166898
06/02/2013,47.44,-0.003367007
05/02/2013,47.6,0.003367007
04/02/2013,47.44,-0.011318503
01/02/2013,47.98,0.011107732
31/01/2013,47.45,-0.00378629
30/01/2013,47.63,-0.006904515
29/01/2013,47.96,-0.003953808
28/01/2013,48.15,-0.003731348
25/01/2013,48.33,0.005394204
24/01/2013,48.07,0.011928571
23/01/2013,47.5,-0.006714251
22/01/2013,47.82,0.017509149
18/01/2013,46.99,0.013497795
17/01/2013,46.36,0.008448009
16/01/2013,45.97,-0.006072454
15/01/2013,46.25,-0.000432339
14/01/2013,46.27,0.002596842
11/01/2013,46.15,-0.001082837
10/01/2013,46.2,-0.005181359
09/01/2013,46.44,0.008433394
08/01/2013,46.05,0.005443672
07/01/2013,45.8,0.001529553
04/01/2013,45.73,0.00966828
03/01/2013,45.29,-0.012725051
02/01/2013,45.87,0.019593362
31/12/2012,44.98,0.006020756
28/12/2012,44.71,-0.008019646
27/12/2012,45.07,-0.000443656
26/12/2012,45.09,0.005559894
24/12/2012,44.84,-0.002005125
21/12/2012,44.93,-0.008863342
20/12/2012,45.33,0.010645476
19/12/2012,44.85,-0.000891464
18/12/2012,44.89,0.005808774
17/12/2012,44.63,0.012173279
14/12/2012,44.09,0.002498014
13/12/2012,43.98,-0.007249692
12/12/2012,44.3,0.013865434
11/12/2012,43.69,0.010815892
10/12/2012,43.22,0.000925926
07/12/2012,43.18,0.007205144
06/12/2012,42.87,0.005848654
05/12/2012,42.62,0.00329025
04/12/2012,42.48,0.002120892
03/12/2012,42.39,-0.017538156
30/11/2012,43.14,-0.009229415
29/11/2012,43.54,0.006914063
28/11/2012,43.24,-0.004614683
27/11/2012,43.44,0.002073972
26/11/2012,43.35,0.005319777
23/11/2012,43.12,0.016366977
21/11/2012,42.42,-0.008918153
20/11/2012,42.8,-0.00303278
19/11/2012,42.93,0.023092449
16/11/2012,41.95,-0.003569308
15/11/2012,42.1,-0.003793271
14/11/2012,42.26,-0.015263887
13/11/2012,42.91,-0.005113912
12/11/2012,43.13,-0.004857185
09/11/2012,43.34,0.001847576
08/11/2012,43.26,-0.013090094
07/11/2012,43.83,-0.016293639
06/11/2012,44.55,0.004950505
05/11/2012,44.33,0.004068722
02/11/2012,44.15,-0.019069563
01/11/2012,45,0.010723963
31/10/2012,44.52,-0.014715985
26/10/2012,45.18,0.000221361
25/10/2012,45.17,0.005772663
24/10/2012,44.91,-0.007542183
23/10/2012,45.25,-0.095008778
22/10/2012,49.76,0.008476337
19/10/2012,49.34,-0.021652811
18/10/2012,50.42,0.011369425
17/10/2012,49.85,0.002209058
16/10/2012,49.74,0.014785079
15/10/2012,49.01,0.006550689
12/10/2012,48.69,-0.001846723
11/10/2012,48.78,-0.006945891
10/10/2012,49.12,-0.007706386
09/10/2012,49.5,-0.015236863
08/10/2012,50.26,-0.001789087
05/10/2012,50.35,0.011988156
04/10/2012,49.75,0.00625065
03/10/2012,49.44,-0.001212856
02/10/2012,49.5,-0.01722454
01/10/2012,50.36,0.001788731
28/09/2012,50.27,-0.011274969
27/09/2012,50.84,0.00671011
26/09/2012,50.5,0.000990589
25/09/2012,50.45,-0.014561454
24/09/2012,51.19,-0.011845949
21/09/2012,51.8,-0.001350439
20/09/2012,51.87,0.004831394
19/09/2012,51.62,0.006803408
18/09/2012,51.27,-0.008158553
17/09/2012,51.69,-0.010584146
14/09/2012,52.24,0.021477076
13/09/2012,51.13,0.017758951
12/09/2012,50.23,-0.016193087
11/09/2012,51.05,0.008261259
10/09/2012,50.63,0.001383536
07/09/2012,50.56,0.014142253
06/09/2012,49.85,0.021698104
05/09/2012,48.78,-0.001024485
04/09/2012,48.83,-0.018665586
31/08/2012,49.75,0.003422937
30/08/2012,49.58,-0.007234758
29/08/2012,49.94,0.002807301
28/08/2012,49.8,-0.003007521
27/08/2012,49.95,-0.007976114
24/08/2012,50.35,0.002187097
23/08/2012,50.24,-0.010887963
22/08/2012,50.79,0.00770831
21/08/2012,50.4,-0.003169575
20/08/2012,50.56,-0.001778481
17/08/2012,50.65,0.001778481
16/08/2012,50.56,0.005553366
15/08/2012,50.28,0.002788291
14/08/2012,50.14,-0.001793365
13/08/2012,50.23,-0.016780573
10/08/2012,51.08,0.010627929
09/08/2012,50.54,0.004760025
08/08/2012,50.3,-0.001192132
07/08/2012,50.36,0.003979313
06/08/2012,50.16,0.013851471
03/08/2012,49.47,0.009138047
02/08/2012,49.02,-0.018593907
01/08/2012,49.94,0.004817352
31/07/2012,49.7,0.000603804
30/07/2012,49.67,-0.000804991
27/07/2012,49.71,0.01909075
26/07/2012,48.77,0.012586569
25/07/2012,48.16,0.00875918
24/07/2012,47.74,-0.020114727
23/07/2012,48.71,-0.003279363
20/07/2012,48.87,-0.006729912
19/07/2012,49.2,0.005707313
18/07/2012,48.92,0.011720089
17/07/2012,48.35,0.016263911
16/07/2012,47.57,-0.001260504
13/07/2012,47.63,0.016511806
12/07/2012,46.85,-0.006170889
11/07/2012,47.14,-0.010760733
10/07/2012,47.65,0.003784698
09/07/2012,47.47,-0.029679464
06/07/2012,48.9,-0.01441503
05/07/2012,49.61,0.000403226
03/07/2012,49.59,0.003231673
02/07/2012,49.43,-0.022800988
29/06/2012,50.57,0.017554809
28/06/2012,49.69,0.001409727
27/06/2012,49.62,0.0160491
26/06/2012,48.83,-0.009376343
25/06/2012,49.29,-0.013501465
22/06/2012,49.96,0.008442261
21/06/2012,49.54,-0.029829215
20/06/2012,51.04,-0.000391773
19/06/2012,51.06,0.014598799
18/06/2012,50.32,0.00159109
15/06/2012,50.24,0.013829261
14/06/2012,49.55,0.008919581
13/06/2012,49.11,-0.015757902
12/06/2012,49.89,0.024963245
11/06/2012,48.66,-0.017115332
08/06/2012,49.5,0.009540314
07/06/2012,49.03,0.008191731
06/06/2012,48.63,0.02688502
05/06/2012,47.34,0.006782561
04/06/2012,47.02,-0.004032691
01/06/2012,47.21,-0.021997326
31/05/2012,48.26,-0.003516396
30/05/2012,48.43,-0.015164225
29/05/2012,49.17,0.015783868
25/05/2012,48.4,-0.005357524
24/05/2012,48.66,-0.00143752
23/05/2012,48.73,0.003082933
22/05/2012,48.58,-0.005951788
21/05/2012,48.87,0.018587896
18/05/2012,47.97,-0.017973834
17/05/2012,48.84,-0.020468847
16/05/2012,49.85,-0.006000018
15/05/2012,50.15,-0.013664932
14/05/2012,50.84,-0.014256662
11/05/2012,51.57,-0.008688152
10/05/2012,52.02,-0.001344732
09/05/2012,52.09,-0.011262885
08/05/2012,52.68,-0.001138304
07/05/2012,52.74,-0.002840104
04/05/2012,52.89,-0.006971295
03/05/2012,53.26,-0.007668606
02/05/2012,53.67,-0.000745018
01/05/2012,53.71,0.004665493
30/04/2012,53.46,-0.004851661
27/04/2012,53.72,-0.000372232
26/04/2012,53.74,-0.001115864
25/04/2012,53.8,0.02103759
24/04/2012,52.68,0.016459702
23/04/2012,51.82,-0.0153201
20/04/2012,52.62,0.00019006
19/04/2012,52.61,-0.012467105
18/04/2012,53.27,-0.002437425
17/04/2012,53.4,0.012815856
16/04/2012,52.72,0.01336663
13/04/2012,52.02,-0.007469153
12/04/2012,52.41,0.018486951
11/04/2012,51.45,0.007804918
10/04/2012,51.05,-0.017476173
09/04/2012,51.95,-0.014333738
05/04/2012,52.7,0.001329156
04/04/2012,52.63,-0.012650032
03/04/2012,53.3,-0.001687131
02/04/2012,53.39,0.009220124
30/03/2012,52.9,0.002839567
29/03/2012,52.75,-0.0037843
28/03/2012,52.95,-0.006963423
27/03/2012,53.32,0.001313691
26/03/2012,53.25,0.011711505
23/03/2012,52.63,0.007820736
22/03/2012,52.22,-0.007440652
21/03/2012,52.61,-0.001898975
20/03/2012,52.71,-0.010192614
19/03/2012,53.25,-0.002438339
16/03/2012,53.38,-0.003366377
15/03/2012,53.56,0.016946367
14/03/2012,52.66,-0.000379723
13/03/2012,52.68,0.028496345
12/03/2012,51.2,-0.005842276
09/03/2012,51.5,0.008188777
08/03/2012,51.08,0.016780573
07/03/2012,50.23,0.003989632
06/03/2012,50.03,-0.017043615
05/03/2012,50.89,-0.010944022
02/03/2012,51.45,0.002335086
01/03/2012,51.33,0.009395254
29/02/2012,50.85,-0.010563479
28/02/2012,51.39,0.003704069
27/02/2012,51.2,0.004109997
24/02/2012,50.99,-0.008592125
23/02/2012,51.43,0.002920847
22/02/2012,51.28,-0.00622086
21/02/2012,51.6,0.00232829
17/02/2012,51.48,0.018626163
16/02/2012,50.53,0.021402957
15/02/2012,49.46,-0.004035518
14/02/2012,49.66,-0.018751796
13/02/2012,50.6,-0.010810916
10/02/2012,51.15,-0.017634407
09/02/2012,52.06,0.007906704
08/02/2012,51.65,0.000774743
07/02/2012,51.61,-0.003288522
06/02/2012,51.78,-0.004432033
03/02/2012,52.01,0.011797835
02/02/2012,51.4,-0.003108006
01/02/2012,51.56,0.013079737
31/01/2012,50.89,-0.001570784
30/01/2012,50.97,0.004916914
27/01/2012,50.72,-0.004328159
26/01/2012,50.94,0.006894541
25/01/2012,50.59,0.023601095
24/01/2012,49.41,0.001215067
23/01/2012,49.35,-0.001417435
20/01/2012,49.42,0.000404776
19/01/2012,49.4,-0.001011634
18/01/2012,49.45,0.018573858
17/01/2012,48.54,0.002888387
13/01/2012,48.4,0.006217637
12/01/2012,48.1,0.016771882
11/01/2012,47.3,0.003388398
10/01/2012,47.14,0.015176095
09/01/2012,46.43,0.008435218
06/01/2012,46.04,-0.014233581
05/01/2012,46.7,-0.006828878
04/01/2012,47.02,0.0109057
03/01/2012,46.51,0.015820029
30/12/2011,45.78,-0.001527884
29/12/2011,45.85,0.00854238
28/12/2011,45.46,-0.01679612
27/12/2011,46.23,0.001298701
23/12/2011,46.17,0.013080631
22/12/2011,45.57,0.008595094
21/12/2011,45.18,0.003769824
20/12/2011,45.01,0.040118695
19/12/2011,43.24,-0.016968992
16/12/2011,43.98,0.006386883
15/12/2011,43.7,0.011044751
14/12/2011,43.22,-0.006227676
13/12/2011,43.49,-0.009611058
12/12/2011,43.91,-0.025408899
09/12/2011,45.04,-0.032331344
08/12/2011,46.52,-0.032983963
07/12/2011,48.08,0.002916061
06/12/2011,47.94,-0.000834028
05/12/2011,47.98,0.020211214
02/12/2011,47.02,-0.005725814
01/12/2011,47.29,-0.009051741
30/11/2011,47.72,0.056911908
29/11/2011,45.08,0.001554002
28/11/2011,45.01,0.025881944
25/11/2011,43.86,-0.005003422
23/11/2011,44.08,-0.02950594
22/11/2011,45.4,-0.001760564
21/11/2011,45.48,-0.020242284
18/11/2011,46.41,0.007352974
17/11/2011,46.07,-0.022111022
16/11/2011,47.1,-0.02515856
15/11/2011,48.3,0.001035733
14/11/2011,48.25,-0.005580256
11/11/2011,48.52,0.021035869
10/11/2011,47.51,-0.00168244
09/11/2011,47.59,-0.045593112
08/11/2011,49.81,0.016599571
07/11/2011,48.99,0.005937166
04/11/2011,48.7,-0.003075348
03/11/2011,48.85,0.021101321
02/11/2011,47.83,0.020061912
01/11/2011,46.88,-0.025067137
31/10/2011,48.07,-0.026482098
28/10/2011,49.36,0.012845523
27/10/2011,48.73,0.055481907
26/10/2011,46.1,0.025484683
25/10/2011,44.94,-0.02526774
24/10/2011,46.09,0.020605727
21/10/2011,45.15,0.022850457
20/10/2011,44.13,0.007506006
19/10/2011,43.8,-0.026584129
18/10/2011,44.98,0.027040854
17/10/2011,43.78,-0.0294834
14/10/2011,45.09,0.029711841
13/10/2011,43.77,-0.004786334
12/10/2011,43.98,0.012814821
11/10/2011,43.42,0.005774355
10/10/2011,43.17,0.029859983
07/10/2011,41.9,0.00095511
06/10/2011,41.86,0.015649772
05/10/2011,41.21,0.024067959
04/10/2011,40.23,0.044214519
03/10/2011,38.49,-0.037730705
30/09/2011,39.97,-0.033943249
29/09/2011,41.35,0.011186887
28/09/2011,40.89,-0.032955478
27/09/2011,42.26,0.017184194
26/09/2011,41.54,0.026342987
23/09/2011,40.46,-0.028987537
22/09/2011,41.65,-0.068656681
21/09/2011,44.61,-0.029813404
20/09/2011,45.96,-0.009096879
19/09/2011,46.38,-0.015829208
16/09/2011,47.12,0.013675427
15/09/2011,46.48,0.020870323
14/09/2011,45.52,0.019073543
13/09/2011,44.66,0.008545139
12/09/2011,44.28,-0.022111454
09/09/2011,45.27,-0.024654898
08/09/2011,46.4,-0.022166295
07/09/2011,47.44,0.027785502
06/09/2011,46.14,-0.013347884
02/09/2011,46.76,-0.022415825
01/09/2011,47.82,-0.009366288
31/08/2011,48.27,0.001036377
30/08/2011,48.22,0.015044162
29/08/2011,47.5,0.030133704
26/08/2011,46.09,0.013763188
25/08/2011,45.46,-0.014197028
24/08/2011,46.11,0.01507731
23/08/2011,45.42,0.035862203
22/08/2011,43.82,0.000684853
19/08/2011,43.79,-0.013833989
18/08/2011,44.4,-0.051146887
17/08/2011,46.73,-0.003418076
16/08/2011,46.89,-0.017546164
15/08/2011,47.72,0.007572607
12/08/2011,47.36,0.008481815
11/08/2011,46.96,0.046418617
10/08/2011,44.83,-0.041080716
09/08/2011,46.71,0.058405933
08/08/2011,44.06,-0.070323503
05/08/2011,47.27,0.000634853
04/08/2011,47.24,-0.066732345
03/08/2011,50.5,0.008950831
02/08/2011,50.05,-0.029529705
01/08/2011,51.55,0.002525009
29/07/2011,51.42,-0.016969169
28/07/2011,52.3,0.000382482
27/07/2011,52.28,-0.026612876
26/07/2011,53.69,-0.007607421
25/07/2011,54.1,-0.013768001
22/07/2011,54.85,0.000729528
21/07/2011,54.81,0.010085352
20/07/2011,54.26,0.002953121
19/07/2011,54.1,0.011713437
18/07/2011,53.47,-0.011528577
15/07/2011,54.09,0.005004181
14/07/2011,53.82,-0.014388737
13/07/2011,54.6,0.004773279
12/07/2011,54.34,-0.00842959
11/07/2011,54.8,-0.011250345
08/07/2011,55.42,-0.007549919
07/07/2011,55.84,0.011527505
06/07/2011,55.2,0.013680104
05/07/2011,54.45,-0.000367242
01/07/2011,54.47,0.007740547
30/06/2011,54.05,0.013598049
29/06/2011,53.32,0.012455341
28/06/2011,52.66,0.017431722
27/06/2011,51.75,-0.00404976
24/06/2011,51.96,0.012393652
23/06/2011,51.32,0
22/06/2011,51.32,-0.007764014
21/06/2011,51.72,0.026051811
20/06/2011,50.39,0.016406931
17/06/2011,49.57,0.004650701
16/06/2011,49.34,-0.004045313
15/06/2011,49.54,-0.015025826
14/06/2011,50.29,0.015833581
13/06/2011,49.5,-0.005640627
10/06/2011,49.78,-0.013567646
09/06/2011,50.46,0.014371505
08/06/2011,49.74,-0.010996812
07/06/2011,50.29,0.008787754
06/06/2011,49.85,-0.008787754
03/06/2011,50.29,-0.017347173
02/06/2011,51.17,-0.007786685
01/06/2011,51.57,-0.032996223
31/05/2011,53.3,0.013980957
27/05/2011,52.56,0.011288745
26/05/2011,51.97,-0.003649289
25/05/2011,52.16,0.0176003
24/05/2011,51.25,-0.006806054
23/05/2011,51.6,-0.021852508
20/05/2011,52.74,-0.012998205
19/05/2011,53.43,0.00262369
18/05/2011,53.29,0.018752325
17/05/2011,52.3,-0.011784968
16/05/2011,52.92,0.000188982
13/05/2011,52.91,-0.018352575
12/05/2011,53.89,-0.004258871
11/05/2011,54.12,-0.03218167
10/05/2011,55.89,0.00862539
09/05/2011,55.41,0.0141769
06/05/2011,54.63,0.014009446
05/05/2011,53.87,-0.011810434
04/05/2011,54.51,-0.017458163
03/05/2011,55.47,-0.012896471
02/05/2011,56.19,-0.010621449
29/04/2011,56.79,0.000704598
28/04/2011,56.75,0.020112808
27/04/2011,55.62,0.010119349
26/04/2011,55.06,-0.001089127
25/04/2011,55.12,-0.014230628
21/04/2011,55.91,0.009705324
20/04/2011,55.37,0.012722818
19/04/2011,54.67,0.016041646
18/04/2011,53.8,-0.020057715
15/04/2011,54.89,0.014312171
14/04/2011,54.11,0.005373866
13/04/2011,53.82,0.001301478
12/04/2011,53.75,-0.02025852
11/04/2011,54.85,-0.009977407
08/04/2011,55.4,-0.003063894
07/04/2011,55.57,-0.008065283
06/04/2011,56.02,-0.000713776
05/04/2011,56.06,0.008419217
04/04/2011,55.59,0.007221552
01/04/2011,55.19,0.003994196
31/03/2011,54.97,-0.007250349
30/03/2011,55.37,0.014187215
29/03/2011,54.59,0.012163806
28/03/2011,53.93,-0.003147277
25/03/2011,54.1,0.007793693
24/03/2011,53.68,0.004106782
23/03/2011,53.46,-0.003920475
22/03/2011,53.67,-0.002976746
21/03/2011,53.83,0.015727716
18/03/2011,52.99,0.012533396
17/03/2011,52.33,0.015405658
16/03/2011,51.53,-0.016742429
15/03/2011,52.4,-0.01176261
14/03/2011,53.02,0.002265862
11/03/2011,52.9,0.005877351
10/03/2011,52.59,-0.021073216
09/03/2011,53.71,-0.010188103
08/03/2011,54.26,0.018601727
07/03/2011,53.26,-0.011388156
04/03/2011,53.87,-0.012543976
03/03/2011,54.55,0.027694364
02/03/2011,53.06,-0.003010917
01/03/2011,53.22,-0.030532486
28/02/2011,54.87,0.014687248
25/02/2011,54.07,0.019233158
24/02/2011,53.04,-0.012552858
23/02/2011,53.71,-0.012397235
22/02/2011,54.38,-0.028998045
18/02/2011,55.98,0.006991155
17/02/2011,55.59,0.016688216
16/02/2011,54.67,0.010296101
15/02/2011,54.11,-0.007548595
14/02/2011,54.52,-0.001099908
11/02/2011,54.58,0.004590955
10/02/2011,54.33,0.009245628
09/02/2011,53.83,0.002231729
08/02/2011,53.71,0.007100179
07/02/2011,53.33,0.01511459
04/02/2011,52.53,0.011487777
03/02/2011,51.93,0.001541723
02/02/2011,51.85,0.003671147
01/02/2011,51.66,0.019152432
31/01/2011,50.68,0.007725105
28/01/2011,50.29,0.000397772
27/01/2011,50.27,-0.000994135
