Date,Close,PEG
03/01/2014,31.43,0.003186746
02/01/2014,31.33,-0.022409017
31/12/2013,32.04,0.000624415
30/12/2013,32.02,0.003127935
27/12/2013,31.92,0.002509412
26/12/2013,31.84,-0.000314021
24/12/2013,31.85,0.003459667
23/12/2013,31.74,-0.00031501
20/12/2013,31.75,0.003154577
19/12/2013,31.65,-0.017228304
18/12/2013,32.2,0.009360443
17/12/2013,31.9,-0.006561498
16/12/2013,32.11,0.007816204
13/12/2013,31.86,-0.008127585
12/12/2013,32.12,0.007813761
11/12/2013,31.87,-0.010301324
10/12/2013,32.2,-0.006500565
09/12/2013,32.41,-0.004617524
06/12/2013,32.56,0.010807578
05/12/2013,32.21,-0.014486307
04/12/2013,32.68,-0.0061013
03/12/2013,32.88,0.0061013
02/12/2013,32.68,-0.000305951
29/11/2013,32.69,-0.003359295
27/11/2013,32.8,-0.003044142
26/11/2013,32.9,-0.015681865
25/11/2013,33.42,-0.005669119
22/11/2013,33.61,-0.002080548
21/11/2013,33.68,0.006254674
20/11/2013,33.47,-0.016005084
19/11/2013,34.01,-0.003815118
18/11/2013,34.14,0.001759015
15/11/2013,34.08,0.009730285
14/11/2013,33.75,0.005347606
13/11/2013,33.57,0.011384185
12/11/2013,33.19,-0.008998261
11/11/2013,33.49,-0.000597015
08/11/2013,33.51,0.001194387
07/11/2013,33.47,-0.009219396
06/11/2013,33.78,0.004153076
05/11/2013,33.64,-0.011526653
04/11/2013,34.03,0.006190145
01/11/2013,33.82,0.009506905
31/10/2013,33.5,0.009598154
30/10/2013,33.18,-0.019400698
29/10/2013,33.83,-0.003246277
28/10/2013,33.94,-0.011134015
25/10/2013,34.32,0.009956158
24/10/2013,33.98,-0.002057916
23/10/2013,34.05,-0.006732061
22/10/2013,34.28,0.016767564
21/10/2013,33.71,-0.005915427
18/10/2013,33.91,-0.000589623
17/10/2013,33.93,0.016342661
16/10/2013,33.38,0.003000302
15/10/2013,33.28,-0.013727461
14/10/2013,33.74,-0.005025879
11/10/2013,33.91,0.003841045
10/10/2013,33.78,0.016716807
09/10/2013,33.22,0.006644543
08/10/2013,33,0.008215473
07/10/2013,32.73,-0.005788287
04/10/2013,32.92,0.000607718
03/10/2013,32.9,-0.014184635
02/10/2013,33.37,0.004806257
01/10/2013,33.21,0.008466939
30/09/2013,32.93,-0.002729342
27/09/2013,33.02,-0.009344454
26/09/2013,33.33,-0.006578971
25/09/2013,33.55,-0.009788006
24/09/2013,33.88,0.004437221
23/09/2013,33.73,0.014332882
20/09/2013,33.25,-0.019360247
19/09/2013,33.9,0
18/09/2013,33.9,0.03176773
17/09/2013,32.84,0.012871768
16/09/2013,32.42,0.002779925
13/09/2013,32.33,0.01558635
12/09/2013,31.83,-0.006575881
11/09/2013,32.04,-0.008391658
10/09/2013,32.31,0.005897891
09/09/2013,32.12,-0.001244555
06/09/2013,32.16,0.005925481
05/09/2013,31.97,-0.003123051
04/09/2013,32.07,-0.002180347
03/09/2013,32.14,-0.008674156
30/08/2013,32.42,0.001543448
29/08/2013,32.37,-0.01014301
28/08/2013,32.7,0.006134989
27/08/2013,32.5,0
26/08/2013,32.5,-0.00796817
23/08/2013,32.76,0.007660525
22/08/2013,32.51,0.011757561
21/08/2013,32.13,-0.012987196
20/08/2013,32.55,0.008949296
19/08/2013,32.26,-0.00987053
16/08/2013,32.58,-0.009774055
15/08/2013,32.9,-0.011183432
14/08/2013,33.27,-0.006889349
13/08/2013,33.5,-0.011869576
12/08/2013,33.9,-0.000589797
09/08/2013,33.92,-0.004412421
08/08/2013,34.07,0.008844397
07/08/2013,33.77,0.001778305
06/08/2013,33.71,-0.012968057
05/08/2013,34.15,-0.011065925
02/08/2013,34.53,0.005517656
01/08/2013,34.34,0.016145955
31/07/2013,33.79,-0.013229651
30/07/2013,34.24,-0.000292013
29/07/2013,34.25,-0.00204171
26/07/2013,34.32,0.00643089
25/07/2013,34.1,0.008245041
24/07/2013,33.82,-0.019037037
23/07/2013,34.47,0.008156177
22/07/2013,34.19,-0.000877065
19/07/2013,34.22,0.0017549
18/07/2013,34.16,0.01474518
17/07/2013,33.66,0.000297133
16/07/2013,33.65,-0.0076969
15/07/2013,33.91,0.022365626
12/07/2013,33.16,0.003928091
11/07/2013,33.03,0.018949222
10/07/2013,32.41,0.004329011
09/07/2013,32.27,0
08/07/2013,32.27,0.019083952
05/07/2013,31.66,-0.004412235
03/07/2013,31.8,-0.001257071
02/07/2013,31.84,-0.000314021
01/07/2013,31.85,-0.025113706
28/06/2013,32.66,0.000306232
27/06/2013,32.65,-0.007627802
26/06/2013,32.9,0.019024814
25/06/2013,32.28,0.013410461
24/06/2013,31.85,0.005667521
21/06/2013,31.67,0.014631304
20/06/2013,31.21,-0.035875465
19/06/2013,32.35,-0.025634605
18/06/2013,33.19,0.006347309
17/06/2013,32.98,0.010669207
14/06/2013,32.63,0.001533507
13/06/2013,32.58,0.015777589
12/06/2013,32.07,-0.010237409
11/06/2013,32.4,-0.003081667
10/06/2013,32.5,-0.005523181
07/06/2013,32.68,-0.000611808
06/06/2013,32.7,0.017896189
05/06/2013,32.12,-0.022168396
04/06/2013,32.84,-0.007583837
03/06/2013,33.09,0.001512173
31/05/2013,33.04,-0.009338824
30/05/2013,33.35,0.001500375
29/05/2013,33.3,-0.02139119
28/05/2013,34.02,0.003828601
24/05/2013,33.89,-0.004710047
23/05/2013,34.05,-0.007315322
22/05/2013,34.3,-0.013609592
21/05/2013,34.77,-0.002011206
20/05/2013,34.84,-0.006579912
17/05/2013,35.07,0.012048339
16/05/2013,34.65,-0.00690253
15/05/2013,34.89,0.004020683
14/05/2013,34.75,0.005193318
13/05/2013,34.57,-0.006918448
10/05/2013,34.81,-0.000287233
09/05/2013,34.82,-0.013974276
08/05/2013,35.31,-0.014060974
07/05/2013,35.81,0.010668265
06/05/2013,35.43,-0.023983302
03/05/2013,36.29,-0.004947784
02/05/2013,36.47,-0.003284974
01/05/2013,36.59,-0.000546448
30/04/2013,36.61,0.004928816
29/04/2013,36.43,0.008545882
26/04/2013,36.12,0.000553863
25/04/2013,36.1,0.00583416
24/04/2013,35.89,0.002231521
23/04/2013,35.81,0.000279291
22/04/2013,35.8,-0.002789402
19/04/2013,35.9,0.014590607
18/04/2013,35.38,0.007660699
17/04/2013,35.11,0.001995724
16/04/2013,35.04,0.009462436
15/04/2013,34.71,-0.01003305
12/04/2013,35.06,0.002856329
11/04/2013,34.96,0.000286082
10/04/2013,34.95,0.011221525
09/04/2013,34.56,0.000578871
08/04/2013,34.54,0.000868936
05/04/2013,34.51,-0.001158413
04/04/2013,34.55,0.008429057
03/04/2013,34.26,0.00087604
02/04/2013,34.23,0.001461775
01/04/2013,34.18,-0.004670178
28/03/2013,34.34,0.019109798
27/03/2013,33.69,0.002972654
26/03/2013,33.59,0.009271788
25/03/2013,33.28,-0.00389864
22/03/2013,33.41,-0.000299267
21/03/2013,33.42,-0.004180358
20/03/2013,33.56,0.012292165
19/03/2013,33.15,0.000905387
18/03/2013,33.12,-0.004819286
15/03/2013,33.28,0.009965355
14/03/2013,32.95,0.004257914
13/03/2013,32.81,0.001525088
12/03/2013,32.76,-0.003047854
11/03/2013,32.86,0.005186892
08/03/2013,32.69,0.000611995
07/03/2013,32.67,-0.008534035
06/03/2013,32.95,-0.015060526
05/03/2013,33.45,0.007200751
04/03/2013,33.21,0.01089929
01/03/2013,32.85,0.007946252
28/02/2013,32.59,-0.002451733
27/02/2013,32.67,0.015733781
26/02/2013,32.16,0.005925481
25/02/2013,31.97,-0.005925481
22/02/2013,32.16,0.013145729
21/02/2013,31.74,0.014279157
20/02/2013,31.29,-0.003827756
19/02/2013,31.41,0.010240089
15/02/2013,31.09,-0.000964475
14/02/2013,31.12,-0.012136847
13/02/2013,31.5,-0.00031741
12/02/2013,31.51,-0.000951626
11/02/2013,31.54,0.003493731
08/02/2013,31.43,-0.003493731
07/02/2013,31.54,0.010838487
06/02/2013,31.2,0.006753523
05/02/2013,30.99,-0.005149673
04/02/2013,31.15,-0.000641849
01/02/2013,31.17,-0.00032077
31/01/2013,31.18,0.009668138
30/01/2013,30.88,-0.001294499
29/01/2013,30.92,0.007792247
28/01/2013,30.68,0.00490117
25/01/2013,30.53,0.008222378
24/01/2013,30.28,0.004634235
23/01/2013,30.14,-0.006943324
22/01/2013,30.35,0.017281919
18/01/2013,29.83,0.001341832
17/01/2013,29.79,0.000335739
16/01/2013,29.78,-0.006359854
15/01/2013,29.97,-0.001333778
14/01/2013,30.01,-0.003658743
11/01/2013,30.12,-0.00066379
10/01/2013,30.14,0.001328021
09/01/2013,30.1,-0.011889176
08/01/2013,30.46,-0.005239043
07/01/2013,30.62,-0.014267427
04/01/2013,31.06,0.004194231
03/01/2013,30.93,0
02/01/2013,30.93,0.010726578
31/12/2012,30.6,0.02180463
28/12/2012,29.94,-0.01129205
27/12/2012,30.28,-0.001649893
26/12/2012,30.33,-0.006899978
24/12/2012,30.54,-0.006527438
21/12/2012,30.74,-0.002274574
20/12/2012,30.81,0.002274574
19/12/2012,30.74,-0.007777097
18/12/2012,30.98,0.01103549
17/12/2012,30.64,0.019110961
14/12/2012,30.06,-0.002325969
13/12/2012,30.13,-0.004966075
12/12/2012,30.28,0.000330306
11/12/2012,30.27,0.005964232
10/12/2012,30.09,0.000997506
07/12/2012,30.06,0.003332226
06/12/2012,29.96,-0.001667501
05/12/2012,30.01,0.00971044
04/12/2012,29.72,-0.00436462
03/12/2012,29.85,-0.008008051
30/11/2012,30.09,0.006668914
29/11/2012,29.89,-0.002339182
28/11/2012,29.96,0.006026131
27/11/2012,29.78,0.002353338
26/11/2012,29.71,0.015946055
23/11/2012,29.24,-0.005457039
21/11/2012,29.4,-0.007792687
20/11/2012,29.63,-0.005049666
19/11/2012,29.78,0.011143117
16/11/2012,29.45,0.005789221
15/11/2012,29.28,-0.007146534
14/11/2012,29.49,-0.011463376
13/11/2012,29.83,0.007740237
12/11/2012,29.6,-0.010084119
09/11/2012,29.9,-0.001670844
08/11/2012,29.95,-0.000333834
07/11/2012,29.96,-0.018846648
06/11/2012,30.53,-0.006204102
05/11/2012,30.72,-0.011650617
02/11/2012,31.08,-0.001928641
01/11/2012,31.14,-0.028491956
31/10/2012,32.04,0.009407407
26/10/2012,31.74,-0.008470639
25/10/2012,32.01,0.0040695
24/10/2012,31.88,-0.009366288
23/10/2012,32.18,-0.007738779
22/10/2012,32.43,-0.008596921
19/10/2012,32.71,-0.018476976
18/10/2012,33.32,0.00753129
17/10/2012,33.07,0.011863257
16/10/2012,32.68,0.001837673
15/10/2012,32.62,0.003993248
12/10/2012,32.49,-0.006442728
11/10/2012,32.7,0.006750563
10/10/2012,32.48,0.000615953
09/10/2012,32.46,0.001541545
08/10/2012,32.41,0.002471425
05/10/2012,32.33,-0.001854141
04/10/2012,32.39,0.00805956
03/10/2012,32.13,0.00593103
02/10/2012,31.94,0.007227054
01/10/2012,31.71,-0.014713053
28/09/2012,32.18,0.01030776
27/09/2012,31.85,0
26/09/2012,31.85,0.000942359
25/09/2012,31.82,-0.00376412
24/09/2012,31.94,0.007542462
21/09/2012,31.7,-0.001261034
20/09/2012,31.74,0.006004126
19/09/2012,31.55,0.005084218
18/09/2012,31.39,-0.007300461
17/09/2012,31.62,-0.007561473
14/09/2012,31.86,-0.000313824
13/09/2012,31.87,0.019645752
12/09/2012,31.25,-0.009237205
11/09/2012,31.54,-0.00758058
10/09/2012,31.78,0.003783107
07/09/2012,31.66,-0.001893342
06/09/2012,31.72,0.014288225
05/09/2012,31.27,-0.013026395
04/09/2012,31.68,0.000631512
31/08/2012,31.66,0.000948017
30/08/2012,31.63,-0.005674668
29/08/2012,31.81,-0.005330002
28/08/2012,31.98,-0.002186476
27/08/2012,32.05,-0.00249299
24/08/2012,32.13,0.00593103
23/08/2012,31.94,-0.011517637
22/08/2012,32.31,-0.00370714
21/08/2012,32.43,0.003397687
20/08/2012,32.32,-0.010770992
17/08/2012,32.67,0.006448664
16/08/2012,32.46,-0.007366516
15/08/2012,32.7,0.002449481
14/08/2012,32.62,0.001533978
13/08/2012,32.57,-0.007036896
10/08/2012,32.8,0.007343974
09/08/2012,32.56,0.000614439
08/08/2012,32.54,0.003077873
07/08/2012,32.44,-0.006758858
06/08/2012,32.66,0.000612557
03/08/2012,32.64,0.0104713
02/08/2012,32.3,-0.009245058
01/08/2012,32.6,-0.019441682
31/07/2012,33.24,-0.022606555
30/07/2012,34,0.007380107
27/07/2012,33.75,0.014624944
26/07/2012,33.26,0.023423124
25/07/2012,32.49,-0.001230391
24/07/2012,32.53,-0.00337579
23/07/2012,32.64,-0.006108754
20/07/2012,32.84,-0.002129278
19/07/2012,32.91,-0.000911162
18/07/2012,32.94,0.010375436
17/07/2012,32.6,0
16/07/2012,32.6,-0.003368553
13/07/2012,32.71,0.013852769
12/07/2012,32.26,-0.002785948
11/07/2012,32.35,0.007757991
10/07/2012,32.1,0.000935016
09/07/2012,32.07,-0.003734832
06/07/2012,32.19,-0.004339746
05/07/2012,32.33,-0.005244498
03/07/2012,32.5,-0.003072199
02/07/2012,32.6,0.003072199
29/06/2012,32.5,0.019261235
28/06/2012,31.88,0.000313725
27/06/2012,31.87,0.018047031
26/06/2012,31.3,-0.009855429
25/06/2012,31.61,-0.001264622
22/06/2012,31.65,0.003481567
